"111年07月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"觀光類報酬指數","135.07","+","1.30","0.97","",
"金融保險類報酬指數","2,575.14","+","11.66","0.45","",
"貿易百貨類報酬指數","457.30","+","9.15","2.04","",
"油電燃氣類報酬指數","184.97","-","1.57","-0.84","",
"其他類報酬指數","577.12","+","5.33","0.93","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,263.06","+","45.26","1.07","",
"臺灣中小型公司治理報酬指數","7,880.43","+","231.71","3.03","",
"臺灣IPO報酬指數","6,023.26","+","198.62","3.41","",
"智慧中立報酬指數","4,266.79","+","29.54","0.70","",
"加權指數掩護性臺指買權價外5%報酬指數","6,328.40","+","159.28","2.58","",
"臺灣5G報酬指數","7,607.36","+","267.72","3.65","",
"臺灣企業社會責任中小型報酬指數","8,324.67","+","128.60","1.57","",
"特選臺灣電動車代表報酬指數","5,639.51","+","152.90","2.79","",
"臺灣5G+通訊報酬指數","5,628.29","+","221.06","4.09","",
"臺灣全市場報酬指數","5,078.56","+","138.87","2.81","",
"臺灣全市場半導體報酬指數","4,632.93","+","202.75","4.58","",
"臺灣電動車與自駕科技永續概念報酬指數","4,006.18","+","169.09","4.41","",
"臺灣智慧移動與電動車報酬指數","3,822.99","+","137.77","3.74","",
"特選小資高價30報酬指數","4,154.73","+","174.09","4.37","",
"特選臺灣綠能及電動車報酬指數","4,275.50","+","96.78","2.32","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,032.24","+","160.34","4.14","",
"臺灣全市場半導體精選30報酬指數","3,606.63","+","168.14","4.89","",
"特選臺灣高股息30報酬指數","4,052.69","+","49.12","1.23","",
"臺灣友善環境報酬指數","4,443.36","+","117.00","2.70","",
"台灣永續價值報酬指數","4,123.54","+","90.72","2.25","",
"特選臺灣IC設計報酬指數","2,839.09","+","101.83","3.72","",
"特選臺灣環境永續高股息報酬指數","4,197.13","+","58.62","1.42","",
"臺灣友善環境50報酬指數","3,903.30","+","111.81","2.95","",
"特選台灣策略高股息30報酬指數","3,917.58","+","90.40","2.36","",
"特選臺灣IC設計產業代表報酬指數","3,076.22","+","139.15","4.74","",
"特選臺灣綠能報酬指數","4,470.72","+","81.97","1.87","",
"特選臺灣成長高股息報酬指數","3,907.66","+","74.90","1.95","",
"特選臺灣智慧50報酬指數","3,837.11","+","119.87","3.22","",
"特選臺灣標竿PCB報酬指數","3,584.52","+","115.78","3.34","",
"臺灣晶圓製造報酬指數","4,044.02","+","185.85","4.82","",
"臺灣精選高息報酬指數","3,933.30","+","70.13","1.82","",
"臺灣多因子優選高股息30報酬指數","4,670.79","+","57.58","1.25","",
"特選臺灣優利高填息30報酬指數","4,414.29","+","98.47","2.28","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","9,847.38","+","174.46","1.80","",
"藍籌30報酬指數","8,705.46","+","212.72","2.50","",
"工業菁英30報酬指數","9,092.86","+","245.03","2.77","",
"電子菁英30報酬指數","8,338.81","+","302.19","3.76","",
"低波動股利精選30報酬指數","8,446.91","+","100.93","1.21","",
"中小型A級動能50報酬指數","14,405.67","+","266.19","1.88","",
"特選高息低波報酬指數","8,671.00","+","81.74","0.95","",
"臺灣永續報酬指數","9,069.64","+","233.37","2.64","",
"特選內需高收益報酬指數","7,522.57","+","38.76","0.52","",
"價值投資報酬指數","7,213.52","+","204.36","2.92","",
"存股雙十等權重報酬指數","7,860.88","+","151.24","1.96","",
"特選大蘋果報酬指數","6,974.14","+","294.29","4.41","",
"中小型300報酬指數","9,039.54","+","183.07","2.07","",
"特股高息20報酬指數","6,831.80","+","10.14","0.15","",
"臺灣500報酬指數","8,487.87","+","205.32","2.48","",
"臺灣勞工權益報酬指數","8,199.07","+","107.43","1.33","",
"微波高息精選20報酬指數","7,136.37","+","64.24","0.91","",
"特選世代行動通訊報酬指數","6,545.74","+","284.41","4.54","",
"智慧投資多因子30報酬指數","5,630.15","+","124.37","2.26","",
"特選大蘋果報酬正向兩倍指數","10,167.60","+","823.35","8.81","",
"特選大蘋果報酬反向一倍指數","8,304.97","-","382.75","-4.41","",
"特選價值成長報酬指數","6,874.09","+","140.33","2.08","",
"臺灣上櫃永續報酬指數","5,346.39","+","192.84","3.74","",
"特選台股領航報酬指數","7,130.83","+","217.24","3.14","",
"特選Smart多因子報酬指數","5,740.31","+","154.08","2.76","",
"特選ESG高股息報酬指數","4,140.58","+","101.66","2.52","",
"特選上櫃ESG成長報酬指數","3,554.32","+","153.95","4.53","",
"特選上櫃ESG電子菁英報酬指數","3,792.44","+","179.00","4.95","",
"新臺灣高股息報酬指數","4,299.91","+","49.51","1.16","",
"臺灣優息存股報酬指數","4,760.60","+","40.02","0.85","",
"111年07月07日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","243,611,024,878","3,499,748,742","1,766,289",
"2.台灣存託憑證","25,241,587","5,411,140","1,598",
"3.受益憑證","0","0","0",
"4.ETF","14,490,944,638","1,048,126,530","175,316",
"5.受益證券","3,655,214","216,005","72",
"6.變更交易股票","6,108,513","1,292,774","485",
"7.認購(售)權證","2,205,961,830","2,241,752,000","78,273",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","16,682,220","3,855,000","595",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","243,617,133,391","3,501,041,516","1,766,774",
"總計(1~15)","260,359,618,880","6,800,402,191","2,022,628",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,438(20)","743(13)",
"下跌(跌停)","2,854(62)","139(1)",
"持平","434","58",
"未成交","18,828","2",
"無比價","2,334","22",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年07月07日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","13,797,274","13,307","1,529,508,284","109.45","112.15","108.55","112.10","+","3.25","112.05","47","112.10","49","0.00",
="0051","元大中型100","51,173","190","2,556,555","50.05","50.50","49.32","50.50","+","0.85","50.50","8","50.65","31","0.00",
="0052","富邦科技","548,159","637","49,365,004","88.15","91.35","87.65","91.15","+","3.85","91.15","1","91.20","1","0.00",
="0053","元大電子","29,478","369","1,535,859","51.50","53.15","51.35","52.90","+","1.85","52.90","2","53.00","2","0.00",
="0055","元大MSCI金融","218,099","433","4,809,608","22.07","22.25","21.85","22.13","+","0.06","22.13","4","22.17","2","0.00",
="0056","元大高股息","31,643,052","19,019","838,368,767","26.36","26.79","26.14","26.76","+","0.44","26.76","288","26.77","108","0.00",
="0057","富邦摩台","26,981","886","2,099,124","76.40","78.20","75.90","78.20","+","2.00","78.05","40","78.35","20","0.00",
="0061","元大寶滬深","178,141","231","3,783,828","21.15","21.47","20.90","21.47","+","0.30","21.20","3","21.47","105","0.00",
="006203","元大MSCI台灣","9,697","687","517,094","52.60","53.90","52.60","53.90","+","1.15","53.90","1","54.10","1","0.00",
="006204","永豐臺灣加權","28,447","884","2,070,152","71.50","73.00","71.50","73.00","+","1.80","72.95","10","73.10","12","0.00",
="006205","富邦上証","909,028","277","31,669,664","34.93","35.04","34.55","34.95","+","0.02","34.92","101","34.95","1","0.00",
="006206","元大上證50","54,375","770","1,834,877","34.00","34.01","33.60","33.90"," ","0.00","33.81","2","33.84","1","0.00",
="006207","FH滬深","121,787","604","3,394,745","27.69","27.96","27.65","27.92","+","0.18","27.89","36","27.90","2","0.00",
="006208","富邦台50","2,487,790","3,220","159,847,720","63.40","65.05","62.90","64.85","+","1.75","64.85","13","64.90","154","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.89","5","7.92","2","0.00",
="00631L","元大台灣50正2","18,611,303","6,424","1,699,991,245","90.15","93.50","87.90","93.05","+","4.60","93.00","41","93.05","47","0.00",
="00632R","元大台灣50反1","483,348,106","18,471","2,999,857,111","6.26","6.34","6.13","6.16","-","0.16","6.16","1,068","6.17","23,575","0.00",
="00633L","富邦上証正2","6,796,663","1,314","335,294,618","49.18","49.85","48.59","49.55","+","0.36","49.55","313","49.61","14","0.00",
="00634R","富邦上証反1","2,226,000","119","9,115,000","4.11","4.13","4.08","4.08","-","0.02","4.08","1,141","4.10","447","0.00",
="00635U","期元大S&P黃金","717,682","267","16,467,619","22.94","23.00","22.85","22.98","-","0.29","22.98","11","22.99","2","0.00",
="00636","國泰中國A50","794,323","904","19,077,658","24.00","24.18","23.85","24.10","+","0.07","24.10","59","24.13","14","0.00",
="00636K","國泰中國A50+U","200","2","1,626","8.13","8.13","8.13","8.13","+","0.02","8.08","11","8.14","11","0.00",
="00637L","元大滬深300正2","57,812,159","7,503","1,128,447,200","19.52","19.74","19.23","19.64","+","0.17","19.64","427","19.65","5","0.00",
="00638R","元大滬深300反1","601,000","148","5,202,400","8.70","8.70","8.61","8.63","-","0.03","8.63","22","8.64","99","0.00",
="00639","富邦深100","415,154","829","6,254,812","15.03","15.19","14.95","15.15","+","0.12","15.15","61","15.17","6","0.00",
="00640L","富邦日本正2","319,000","116","8,374,330","25.90","26.45","25.70","26.35","+","0.67","26.35","6","26.40","70","0.00",
="00641R","富邦日本反1","847,000","121","8,785,530","10.44","10.46","10.30","10.30","-","0.15","10.30","111","10.36","1","0.00",
="00642U","期元大S&P石油","6,035,037","1,394","116,856,107","19.46","19.68","19.11","19.63","-","0.32","19.62","11","19.63","86","0.00",
="00643","群益深証中小","252,148","505","4,497,511","17.80","18.00","17.69","17.98","+","0.18","17.98","10","18.00","4","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","4.04","2","4.11","1","0.00",
="00645","富邦日本","115,326","290","2,868,565","24.65","24.96","24.64","24.91","+","0.27","24.91","9","24.93","2","0.00",
="00646","元大S&P500","342,680","306","12,093,298","35.26","35.46","35.14","35.43","+","0.29","35.42","1","35.43","2","0.00",
="00647L","元大S&P500正2","211,625","97","10,923,278","51.45","52.00","51.20","51.90","+","1.05","51.80","112","51.90","103","0.00",
="00648R","元大S&P500反1","2,354,000","285","18,097,340","7.69","7.72","7.65","7.66","-","0.09","7.66","362","7.67","777","0.00",
="00650L","FH香港正2","2,346,330","426","40,113,030","17.04","17.37","16.74","17.31","+","0.30","17.30","190","17.31","4","0.00",
="00651R","FH香港反1","341,001","37","2,795,368","8.22","8.25","8.14","8.15","-","0.07","8.13","90","8.15","150","0.00",
="00652","富邦印度","116,829","1,025","3,112,134","26.57","26.73","26.50","26.67","+","0.35","26.67","4","26.69","30","0.00",
="00653L","富邦印度正2","598,250","187","22,069,720","36.48","37.19","36.48","37.09","+","1.00","37.02","2","37.09","39","0.00",
="00654R","富邦印度反1","574,000","128","5,128,880","8.96","9.00","8.89","8.91","-","0.16","8.91","16","8.94","30","0.00",
="00655L","國泰中國A50正2","3,314,808","498","118,190,541","35.51","36.05","35.15","35.86","+","0.34","35.86","194","35.91","355","0.00",
="00656R","國泰中國A50反1","763,001","46","5,911,687","7.74","7.78","7.70","7.73","-","0.01","7.72","16","7.73","349","0.00",
="00657","國泰日經225","17,633","620","543,603","30.72","30.87","30.72","30.87","+","0.47","30.83","10","30.88","5","0.00",
="00657K","國泰日經225+U","300","3","3,094","10.22","10.36","10.22","10.36","+","0.20","10.35","6","10.38","6","0.00",
="00660","元大歐洲50","2,540","85","63,561","25.05","25.09","25.05","25.09","+","0.24","25.12","30","25.22","20","0.00",
="00661","元大日經225","2,927","912","95,696","33.01","33.01","33.01","33.01","+","0.34","33.04","10","33.15","50","0.00",
="00662","富邦NASDAQ","339,045","287","15,442,922","45.50","45.76","45.33","45.76","+","0.53","45.74","1","45.76","66","0.00",
="00663L","國泰臺灣加權正2","128,203","59","10,680,221","82.10","85.40","80.65","84.80","+","3.95","84.65","110","84.80","102","0.00",
="00664R","國泰臺灣加權反1","25,153,720","1,691","176,640,592","7.07","7.17","6.94","6.97","-","0.17","6.97","70","6.98","2,256","0.00",
="00665L","富邦恒生國企正2","5,046,000","622","58,377,710","11.60","11.82","11.27","11.75","+","0.23","11.75","91","11.78","135","0.00",
="00666R","富邦恒生國企反1","230,000","11","3,202,540","14.05","14.08","13.85","13.85","-","0.10","13.85","50","13.87","10","0.00",
="00668","國泰美國道瓊","10,846","466","363,842","33.50","33.66","33.47","33.66","+","0.26","33.66","1","33.68","2","0.00",
="00668K","國泰美國道瓊+U","200","2","2,256","11.28","11.28","11.28","11.28","+","0.05","11.29","11","11.32","11","0.00",
="00669R","國泰美國道瓊反1","4,596,100","381","39,650,330","8.65","8.67","8.59","8.60","-","0.09","8.60","1,207","8.61","2","0.00",
="00670L","富邦NASDAQ正2","3,185,140","886","196,982,087","61.65","62.40","61.25","62.35","+","1.65","62.30","41","62.35","184","0.00",
="00671R","富邦NASDAQ反1","16,561,200","995","105,193,418","6.36","6.38","6.31","6.32","-","0.09","6.32","2,913","6.33","2,733","0.00",
="00673R","期元大S&P原油反1","83,166,841","7,582","683,376,919","8.19","8.34","8.10","8.13","+","0.09","8.13","334","8.14","20","0.00",
="00674R","期元大S&P黃金反1","5,081,204","980","68,758,337","13.56","13.61","13.46","13.47","-","0.30","13.47","1","13.48","68","0.00",
="00675L","富邦臺灣加權正2","2,773,638","1,187","100,386,531","35.56","36.95","34.75","36.73","+","1.71","36.72","7","36.73","188","0.00",
="00676R","富邦臺灣加權反1","20,328,634","1,394","78,144,634","3.87","3.92","3.80","3.82","-","0.09","3.81","3,042","3.82","404","0.00",
="00678","群益NBI生技","378,116","460","9,028,637","23.79","23.91","23.78","23.90","+","0.16","23.89","24","23.94","1","0.00",
="00680L","元大美債20正2","997,100","206","14,941,059","15.03","15.07","14.93","14.94","-","0.45","14.94","4","14.95","98","0.00",
="00681R","元大美債20反1","358,000","37","5,948,750","16.62","16.66","16.58","16.66","+","0.19","16.67","1","16.68","3","0.00",
="00682U","期元大美元指數","40,050","24","843,686","21.05","21.11","21.02","21.04","+","0.01","21.04","7","21.05","1","0.00",
="00683L","期元大美元指正2","1,050,400","176","23,997,258","22.89","22.91","22.78","22.79","+","0.09","22.79","3","22.80","13","0.00",
="00684R","期元大美元指反1","25,000","13","397,270","15.89","15.90","15.89","15.89","-","0.08","15.88","60","15.90","207","0.00",
="00685L","群益臺灣加權正2","23,000","15","736,910","31.52","32.65","31.20","32.65","+","1.65","32.42","10","32.52","10","0.00",
="00686R","群益臺灣加權反1","1,986,000","196","8,306,380","4.22","4.26","4.12","4.14","-","0.11","4.13","230","4.14","200","0.00",
="00688L","國泰20年美債正2","189,000","78","2,824,650","15.00","15.02","14.90","14.90","-","0.44","14.89","7","14.90","54","0.00",
="00689R","國泰20年美債反1","38,000","5","657,400","17.28","17.32","17.28","17.32","+","0.22","17.32","109","17.34","1","0.00",
="00690","兆豐藍籌30","105,123","115","2,844,673","26.57","27.12","26.57","27.08","+","0.51","27.10","10","27.16","1","0.00",
="00692","富邦公司治理","2,941,231","1,312","84,293,077","28.23","28.94","28.05","28.91","+","0.77","28.90","30","28.91","57","0.00",
="00693U","期街口S&P黃豆","154,135","93","3,706,590","23.94","24.29","23.82","24.26","+","0.60","24.26","49","24.28","1","0.00",
="00700","富邦恒生國企","122,311","856","1,744,265","14.27","14.33","14.16","14.33","+","0.06","14.33","50","14.35","10","0.00",
="00701","國泰股利精選30","729,438","542","17,097,836","23.28","23.57","23.17","23.52","+","0.32","23.52","6","23.53","111","0.00",
="00702","國泰標普低波高息","102,773","372","2,172,237","21.10","21.14","21.10","21.14","+","0.04","21.12","2","21.18","1","0.00",
="00703","台新MSCI中國","148,729","716","2,587,759","17.30","17.54","17.27","17.54","+","0.01","17.56","20","17.61","20","0.00",
="00706L","期元大S&P日圓正2","520,010","127","5,330,665","10.25","10.28","10.24","10.24","-","0.06","10.24","10","10.25","2","0.00",
="00707R","期元大S&P日圓反1","13,000","4","312,430","24.04","24.05","24.03","24.05","X","0.00","24.04","37","24.11","34","0.00",
="00708L","期元大S&P黃金正2","1,140,287","392","26,998,555","23.65","23.83","23.54","23.82","-","0.55","23.81","42","23.82","138","0.00",
="00709","富邦歐洲","65,057","525","1,308,271","20.00","20.17","20.00","20.17","-","0.01","20.15","10","20.20","20","0.00",
="00710B","FH彭博非投等債","163,629","44","2,773,578","16.96","16.97","16.93","16.96"," ","0.00","16.95","4","16.97","48","0.00",
="00711B","FH彭博新興債","110,016","208","1,751,129","15.93","15.93","15.92","15.92","-","0.02","15.90","33","15.92","1","0.00",
="00712","FH富時不動產","1,112,440","784","12,378,641","11.12","11.15","11.10","11.15","-","0.12","11.14","7","11.15","31","0.00",
="00713","元大台灣高息低波","430,948","595","16,506,449","38.12","38.53","37.86","38.47","+","0.35","38.44","8","38.48","7","0.00",
="00714","群益道瓊美國地產","343,829","202","6,870,196","20.01","20.01","19.95","20.01","-","0.02","20.00","4","20.01","14","0.00",
="00715L","期街口布蘭特正2","32,049,095","6,247","604,515,503","18.98","19.43","18.24","19.33","-","1.10","19.32","11","19.33","157","0.00",
="00717","富邦美國特別股","169,744","137","2,538,741","14.96","14.98","14.94","14.97","-","0.02","14.95","30","14.98","68","0.00",
="00728","第一金工業30","397,713","352","8,376,849","20.90","21.30","20.60","21.28","+","0.44","21.28","6","21.29","1","0.00",
="00730","富邦臺灣優質高息","157,952","204","2,592,944","16.38","16.54","16.28","16.50","+","0.12","16.51","1","16.52","30","0.00",
="00731","FH富時高息低波","1,052,393","171","59,415,627","55.85","56.55","55.85","56.45","+","0.35","56.35","1","56.50","21","0.00",
