"111年11月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣企業社會責任中小型指數","7,411.81","+","132.05","1.81","",
"特選臺灣電動車代表指數","5,520.00","+","110.97","2.05","",
"臺灣5G+通訊指數","4,900.09","+","73.79","1.53","",
"臺灣全市場指數","4,461.66","+","68.41","1.56","",
"臺灣全市場半導體指數","4,022.14","+","105.48","2.69","",
"臺灣電動車與自駕科技永續概念指數","3,626.13","+","79.45","2.24","",
"臺灣智慧移動與電動車指數","3,408.15","+","53.79","1.60","",
"特選小資高價30指數","3,811.73","+","73.78","1.97","",
"特選臺灣綠能及電動車指數","3,967.64","+","71.81","1.84","",
"特選臺灣智能車供應鏈聯盟指數","3,691.73","+","57.94","1.59","",
"臺灣全市場半導體精選30指數","3,173.73","+","90.96","2.95","",
"特選臺灣高股息30指數","3,529.53","+","79.64","2.31","",
"臺灣友善環境指數","4,010.09","+","74.85","1.90","",
"台灣永續價值指數","3,744.13","+","62.08","1.69","",
"特選臺灣IC設計指數","2,373.39","+","72.15","3.14","",
"特選臺灣環境永續高股息指數","3,720.96","+","94.50","2.61","",
"臺灣友善環境50指數","3,471.55","+","60.56","1.78","",
"特選台灣策略高股息30指數","3,450.74","+","77.95","2.31","",
"特選臺灣IC設計產業代表指數","2,843.50","+","86.27","3.13","",
"特選臺灣綠能指數","4,288.54","+","78.24","1.86","",
"特選臺灣成長高股息指數","3,458.96","+","98.37","2.93","",
"特選臺灣智慧50指數","3,267.79","+","62.26","1.94","",
"特選臺灣標竿PCB指數","3,425.79","-","15.19","-0.44","",
"臺灣晶圓製造指數","3,708.02","+","109.85","3.05","",
"臺灣精選高息指數","3,459.44","+","98.10","2.92","",
"臺灣多因子優選高股息30指數","4,435.65","+","74.38","1.71","",
"特選臺灣優利高填息30指數","4,034.40","+","96.91","2.46","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","22,999.55","+","608.63","2.72","",
"金融類日報酬反向一倍指數","5,313.18","-","73.21","-1.36","",
"漲升股利150指數","7,136.25","+","113.51","1.62","",
"藍籌30指數","6,359.78","+","117.10","1.88","",
"工業菁英30指數","6,803.03","+","146.27","2.20","",
"電子菁英30指數","6,611.45","+","103.09","1.58","",
"低波動股利精選30指數","6,091.96","+","30.66","0.51","",
"中小型A級動能50指數","12,885.78","+","197.26","1.55","",
"特選高息低波指數","6,217.20","+","58.13","0.94","",
"臺灣永續指數","6,722.88","+","110.10","1.66","",
"特選內需高收益指數","5,441.75","+","33.02","0.61","",
"價值投資指數","5,116.63","+","116.61","2.33","",
"存股雙十等權重指數","6,162.88","+","111.81","1.85","",
"特選大蘋果指數","5,959.41","+","65.91","1.12","",
"中小型300指數","7,701.07","+","102.05","1.34","",
"特股高息20指數","5,497.91","+","28.05","0.51","",
"臺灣500指數","6,842.97","+","101.58","1.51","",
"臺灣勞工權益指數","6,699.92","+","77.68","1.17","",
"微波高息精選20指數","5,916.16","+","57.62","0.98","",
"特選世代行動通訊指數","5,488.97","+","29.05","0.53","",
"智慧投資多因子30指數","4,345.72","+","53.87","1.26","",
"臺股期貨指數","6,932.71","+","101.70","1.49","",
"特選價值成長指數","5,763.30","+","144.63","2.57","",
"臺灣上櫃永續指數","5,041.54","+","49.12","0.98","",
"特選台股領航指數","5,974.83","+","109.22","1.86","",
"特選Smart多因子指數","4,915.21","+","81.78","1.69","",
"特選ESG高股息指數","3,650.17","+","88.01","2.47","",
"特選上櫃ESG成長指數","3,667.23","+","29.51","0.81","",
"特選上櫃ESG電子菁英指數","3,731.51","+","22.42","0.60","",
"新臺灣高股息指數","4,083.65","+","84.62","2.12","",
"臺灣優息存股指數","4,359.57","+","64.67","1.51","",
"特選上櫃ESG永續高股息指數","5,241.30","+","41.52","0.80","",
"特選臺灣金融高股息存股指數","4,673.55","+","62.13","1.35","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","21,167.46","+","300.71","1.44","",
"發行量加權股價報酬指數","27,443.89","+","408.88","1.51","",
"臺灣公司治理100報酬指數","10,241.64","+","170.39","1.69","",
"臺灣50報酬指數","20,547.87","+","350.34","1.73","",
"臺灣50權重上限30%報酬指數","20,170.31","+","324.16","1.63","",
"臺灣中型100報酬指數","23,587.10","+","375.16","1.62","",
"臺灣資訊科技股報酬指數","32,372.04","+","604.82","1.90","",
"臺灣發達報酬指數","17,474.40","+","242.32","1.41","",
"臺灣高股息報酬指數","15,471.99","+","256.59","1.69","",
"臺灣就業99報酬指數","13,062.97","+","218.00","1.70","",
"臺灣高薪100報酬指數","10,774.41","+","169.14","1.59","",
"未含金融電子報酬指數","28,468.29","+","411.66","1.47","",
"小型股300報酬指數","10,157.34","+","103.49","1.03","",
"水泥類報酬指數","281.51","+","3.24","1.16","",
"食品類報酬指數","2,782.70","+","23.47","0.85","",
"塑膠類報酬指數","425.66","+","8.32","1.99","",
"紡織纖維類報酬指數","916.94","+","2.90","0.32","",
"電機機械類報酬指數","314.64","+","5.33","1.72","",
"電器電纜類報酬指數","145.78","+","10.07","7.42","",
"化學生技醫療類報酬指數","161.45","+","1.59","0.99","",
"化學類報酬指數","203.94","+","2.32","1.15","",
"生技醫療類報酬指數","84.32","+","0.69","0.83","",
"玻璃陶瓷類報酬指數","71.29","+","1.86","2.68","",
"造紙類報酬指數","458.98","+","10.75","2.40","",
"鋼鐵類報酬指數","216.95","+","4.58","2.16","",
"橡膠類報酬指數","364.56","+","4.58","1.27","",
"汽車類報酬指數","501.43","+","4.39","0.88","",
"電子工業類報酬指數","1,120.79","+","17.30","1.57","",
"半導體類報酬指數","473.98","+","10.82","2.34","",
"電腦及週邊設備類報酬指數","256.99","+","5.54","2.20","",
"光電類報酬指數","47.41","+","0.33","0.70","",
"通信網路類報酬指數","255.33","-","1.81","-0.70","",
"電子零組件類報酬指數","275.65","+","0.47","0.17","",
"電子通路類報酬指數","385.49","+","0.84","0.22","",
"資訊服務類報酬指數","273.47","+","1.74","0.64","",
"其他電子類報酬指數","150.58","+","0.34","0.23","",
"建材營造類報酬指數","673.13","-","0.82","-0.12","",
"航運類報酬指數","238.61","+","4.48","1.91","",
"觀光類報酬指數","137.93","+","3.04","2.25","",
"金融保險類報酬指數","2,501.84","+","33.54","1.36","",
"貿易百貨類報酬指數","397.21","+","5.59","1.43","",
"油電燃氣類報酬指數","171.82","+","1.34","0.79","",
"其他類報酬指數","539.93","+","7.04","1.32","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,243.14","-","24.36","-0.57","",
"臺灣中小型公司治理報酬指數","8,086.33","+","125.63","1.58","",
"臺灣IPO報酬指數","5,036.20","+","85.87","1.73","",
"智慧中立報酬指數","3,992.35","+","0.59","0.01","",
"加權指數掩護性臺指買權價外5%報酬指數","6,020.73","+","84.40","1.42","",
"臺灣5G報酬指數","7,290.86","+","117.99","1.64","",
"臺灣企業社會責任中小型報酬指數","8,616.65","+","153.52","1.81","",
"特選臺灣電動車代表報酬指數","6,212.20","+","124.88","2.05","",
"臺灣5G+通訊報酬指數","5,324.02","+","80.17","1.53","",
"臺灣全市場報酬指數","4,794.23","+","73.51","1.56","",
"臺灣全市場半導體報酬指數","4,340.07","+","113.82","2.69","",
"臺灣電動車與自駕科技永續概念報酬指數","3,941.62","+","86.36","2.24","",
"臺灣智慧移動與電動車報酬指數","3,694.46","+","58.31","1.60","",
"特選小資高價30報酬指數","4,078.84","+","78.94","1.97","",
"特選臺灣綠能及電動車報酬指數","4,313.39","+","78.07","1.84","",
"特選臺灣智能車供應鏈聯盟報酬指數","3,965.81","+","62.24","1.59","",
"臺灣全市場半導體精選30報酬指數","3,366.30","+","96.47","2.95","",
"特選臺灣高股息30報酬指數","4,056.22","+","91.52","2.31","",
"臺灣友善環境報酬指數","4,252.34","+","79.37","1.90","",
"台灣永續價值報酬指數","3,915.89","+","64.92","1.69","",
"特選臺灣IC設計報酬指數","2,572.51","+","78.21","3.14","",
"特選臺灣環境永續高股息報酬指數","4,178.25","+","106.11","2.61","",
"臺灣友善環境50報酬指數","3,667.96","+","63.99","1.78","",
"特選台灣策略高股息30報酬指數","3,958.80","+","89.42","2.31","",
"特選臺灣IC設計產業代表報酬指數","3,081.82","+","93.51","3.13","",
"特選臺灣綠能報酬指數","4,489.62","+","81.90","1.86","",
"特選臺灣成長高股息報酬指數","3,958.31","+","112.57","2.93","",
"特選臺灣智慧50報酬指數","3,492.63","+","66.55","1.94","",
"特選臺灣標竿PCB報酬指數","3,576.83","-","15.85","-0.44","",
"臺灣晶圓製造報酬指數","3,901.28","+","115.58","3.05","",
"臺灣精選高息報酬指數","3,902.77","+","110.68","2.92","",
"臺灣多因子優選高股息30報酬指數","4,793.67","+","80.38","1.71","",
"特選臺灣優利高填息30報酬指數","4,391.56","+","105.49","2.46","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","9,589.00","+","152.52","1.62","",
"藍籌30報酬指數","8,095.60","+","149.07","1.88","",
"工業菁英30報酬指數","8,700.55","+","187.08","2.20","",
"電子菁英30報酬指數","8,232.65","+","128.36","1.58","",
"低波動股利精選30報酬指數","7,911.73","+","39.82","0.51","",
"中小型A級動能50報酬指數","15,267.67","+","233.73","1.55","",
"特選高息低波報酬指數","8,636.56","+","80.75","0.94","",
"臺灣永續報酬指數","8,556.61","+","140.13","1.66","",
"特選內需高收益報酬指數","6,947.05","+","42.14","0.61","",
"價值投資報酬指數","6,852.96","+","156.19","2.33","",
"存股雙十等權重報酬指數","7,784.33","+","141.22","1.85","",
"特選大蘋果報酬指數","7,138.83","+","78.96","1.12","",
"中小型300報酬指數","8,998.98","+","119.25","1.34","",
"特股高息20報酬指數","6,433.22","+","32.82","0.51","",
"臺灣500報酬指數","7,983.81","+","118.53","1.51","",
"臺灣勞工權益報酬指數","8,048.78","+","93.31","1.17","",
"微波高息精選20報酬指數","6,967.72","+","67.85","0.98","",
"特選世代行動通訊報酬指數","6,143.30","+","32.52","0.53","",
"智慧投資多因子30報酬指數","5,022.84","+","62.27","1.26","",
"特選大蘋果報酬正向兩倍指數","10,496.90","+","229.66","2.24","",
"特選大蘋果報酬反向一倍指數","7,996.80","-","90.45","-1.12","",
"特選價值成長報酬指數","6,884.78","+","172.77","2.57","",
"臺灣上櫃永續報酬指數","5,659.32","+","55.14","0.98","",
"特選台股領航報酬指數","6,765.40","+","123.68","1.86","",
"特選Smart多因子報酬指數","5,376.69","+","89.46","1.69","",
"特選ESG高股息報酬指數","4,040.94","+","97.42","2.47","",
"特選上櫃ESG成長報酬指數","3,905.02","+","31.42","0.81","",
"特選上櫃ESG電子菁英報酬指數","3,999.05","+","24.03","0.60","",
"新臺灣高股息報酬指數","4,436.30","+","91.92","2.12","",
"臺灣優息存股報酬指數","4,582.77","+","67.99","1.51","",
"特選上櫃ESG永續高股息報酬指數","5,420.02","+","42.94","0.80","",
"特選臺灣金融高股息存股報酬指數","4,831.36","+","64.23","1.35","",
"111年11月07日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","193,135,538,018","2,784,331,542","1,451,338",
"2.台灣存託憑證","31,685,228","5,418,963","1,117",
"3.受益憑證","0","0","0",
"4.ETF","12,400,767,637","844,357,074","192,909",
"5.受益證券","14,950,193","1,307,352","169",
"6.變更交易股票","6,989,404","1,331,451","689",
"7.認購(售)權證","2,326,027,370","2,421,448,000","76,863",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","11,182,000","2,604,000","293",
"14.創新板股票","12,002,060","119,100","90",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","193,154,529,482","2,785,782,093","1,452,117",
"總計(1~15)","207,939,141,910","6,060,917,482","1,723,468",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,654(25)","705(22)",
"下跌(跌停)","3,200(42)","174(0)",
"持平","506","84",
"未成交","13,939","2",
"無比價","2,310","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年11月07日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","12,464,513","13,601","1,250,474,948","99.80","100.85","99.55","100.55","+","1.70","100.55","16","100.60","35","0.00",
="0051","元大中型100","33,455","187","1,709,424","50.60","51.50","50.55","51.50","+","1.10","51.30","1","51.60","1","0.00",
="0052","富邦科技","195,654","368","16,412,862","83.55","84.40","83.35","84.05","+","1.50","84.05","1","84.10","10","0.00",
="0053","元大電子","7,337","9","362,529","49.13","49.84","49.13","49.84","+","1.19","49.36","26","49.75","1","0.00",
="0055","元大MSCI金融","263,403","367","5,543,052","20.91","21.19","20.91","21.19","+","0.28","21.15","57","21.19","8","0.00",
="0056","元大高股息","31,677,777","19,129","759,265,867","23.78","24.08","23.78","24.06","+","0.42","24.06","35","24.07","79","0.00",
="0057","富邦摩台","2,887","882","206,718","71.60","72.25","71.60","72.25","+","1.65","71.90","20","72.20","20","0.00",
="0061","元大寶滬深","375,772","1,066","6,731,762","17.93","18.07","17.71","18.02","+","0.09","18.02","3","18.05","9","0.00",
="006203","元大MSCI台灣","13,830","993","673,334","48.86","49.00","48.47","48.78","+","0.76","48.66","15","48.78","1","0.00",
="006204","永豐臺灣加權","27,492","1,021","1,814,896","65.90","66.20","65.65","66.10","+","1.10","66.00","10","66.20","15","0.00",
="006205","富邦上証","478,461","347","14,438,994","30.02","30.37","29.87","30.20","+","0.18","30.19","2","30.20","16","0.00",
="006206","元大上證50","102,364","65","2,883,534","28.00","28.44","28.00","28.34","+","0.16","28.32","8","28.34","2","0.00",
="006207","FH滬深","165,471","995","3,904,371","23.62","23.83","23.45","23.76","+","0.04","23.75","10","23.76","30","0.00",
="006208","富邦台50","4,730,488","5,281","272,970,614","57.50","58.05","57.25","57.85","+","0.95","57.85","53","57.90","115","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.82","5","6.87","2","0.00",
="00631L","元大台灣50正2","12,271,315","4,134","977,276,518","79.05","80.60","78.65","80.30","+","2.35","80.25","169","80.30","49","0.00",
="00632R","元大台灣50反1","188,907,053","10,819","1,217,199,382","6.46","6.49","6.40","6.43","-","0.09","6.43","204","6.44","17,766","0.00",
="00633L","富邦上証正2","14,195,642","2,308","499,793,840","34.90","35.91","34.35","35.63","+","0.21","35.62","22","35.63","1","0.00",
="00634R","富邦上証反1","3,032,580","195","14,972,486","4.96","5.01","4.89","4.90","-","0.05","4.90","801","4.92","1","0.00",
="00635U","期元大S&P黃金","338,576","170","7,403,085","21.86","21.90","21.84","21.87","+","0.36","21.85","310","21.87","1","0.00",
="00636","國泰中國A50","648,927","306","12,929,274","19.92","20.12","19.71","20.05","+","0.13","20.03","1","20.05","58","0.00",
="00636K","國泰中國A50+U","200","2","1,250","6.25","6.25","6.25","6.25","+","0.13","6.22","1","6.27","1","0.00",
="00637L","元大滬深300正2","105,176,551","11,685","1,456,032,276","13.86","14.13","13.51","13.99","+","0.07","13.99","660","14.00","101","0.00",
="00638R","元大滬深300反1","1,869,000","198","19,900,220","10.71","10.77","10.55","10.59","-","0.08","10.58","5","10.59","578","0.00",
="00639","富邦深100","434,382","397","5,432,394","12.40","12.60","12.38","12.49","+","0.04","12.47","19","12.49","4","0.00",
="00640L","富邦日本正2","258,000","57","7,245,900","27.91","28.20","27.90","28.12","+","0.58","28.11","1","28.12","3","0.00",
="00641R","富邦日本反1","727,000","127","7,105,910","9.79","9.80","9.75","9.78","-","0.09","9.77","2","9.78","123","0.00",
="00642U","期元大S&P石油","2,911,221","624","56,986,847","19.56","19.63","19.51","19.58","+","0.28","19.58","857","19.59","5","0.00",
="00643","群益深証中小","365,806","877","5,602,169","15.30","15.41","15.20","15.37","+","0.06","15.35","14","15.37","68","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.45","2","3.51","1","0.00",
="00645","富邦日本","58,515","68","1,512,132","25.76","25.89","25.76","25.82","+","0.20","25.82","14","25.84","1","0.00",
="00646","元大S&P500","1,024,392","804","38,210,956","37.35","37.38","37.14","37.32","+","0.22","37.30","3","37.32","109","0.00",
="00647L","元大S&P500正2","335,669","130","16,490,005","49.03","49.40","48.84","49.36","+","0.84","49.34","1","49.36","47","0.00",
="00648R","元大S&P500反1","4,518,808","312","35,742,206","7.93","7.95","7.88","7.88","-","0.11","7.88","1,095","7.89","856","0.00",
="00650L","FH香港正2","28,757,060","3,054","286,478,868","9.73","10.36","9.33","10.24","+","0.43","10.23","1","10.24","854","0.00",
="00651R","FH香港反1","1,963,575","253","20,627,459","10.69","10.89","10.29","10.40","-","0.19","10.39","3","10.40","94","0.00",
="00652","富邦印度","432,988","692","13,577,325","31.15","31.45","31.15","31.21","+","0.29","31.20","4","31.22","25","0.00",
="00653L","富邦印度正2","528,671","196","25,323,192","48.02","48.33","47.43","47.45","+","0.41","47.44","1","47.45","51","0.00",
="00654R","富邦印度反1","1,049,000","198","8,219,830","7.80","7.90","7.80","7.87","-","0.06","7.87","123","7.89","4","0.00",
="00655L","國泰中國A50正2","3,446,494","781","84,308,245","24.31","25.05","23.94","24.86","+","0.20","24.85","5","24.86","472","0.00",
="00656R","國泰中國A50反1","1,051,000","74","9,892,340","9.49","9.53","9.33","9.35","-","0.05","9.36","2","9.37","10","0.00",
="00657","國泰日經225","2,938","939","93,276","32.12","32.12","32.10","32.10","+","0.48","32.00","10","32.11","10","0.00",
="00657K","國泰日經225+U","200","2","2,000","10.00","10.00","10.00","10.00","+","0.20","9.96","1","10.01","1","0.00",
="00660","元大歐洲50","4,192","12","113,045","26.94","27.00","26.94","27.00","+","0.54","26.96","44","27.03","1","0.00",
="00661","元大日經225","1,212","5","42,198","34.88","34.88","34.88","34.88","X","0.00","34.76","10","34.88","35","0.00",
="00662","富邦NASDAQ","833,238","483","37,313,040","44.80","44.90","44.57","44.85","+","0.28","44.84","8","44.85","12","0.00",
="00663L","國泰臺灣加權正2","70,269","28","5,173,649","72.95","74.45","72.95","74.20","+","2.25","74.10","152","74.20","264","0.00",
="00664R","國泰臺灣加權反1","10,753,109","822","78,193,599","7.31","7.33","7.24","7.26","-","0.11","7.26","410","7.27","2,725","0.00",
="00665L","富邦恒生國企正2","31,500,099","2,711","199,330,943","6.28","6.65","5.87","6.55","+","0.22","6.54","73","6.55","1,219","0.00",
="00666R","富邦恒生國企反1","1,780,000","181","33,157,240","18.87","19.34","18.19","18.29","-","0.40","18.29","8","18.32","50","0.00",
="00668","國泰美國道瓊","174,278","994","6,545,628","37.54","37.70","37.45","37.59","+","0.27","37.56","46","37.59","7","0.00",
="00668K","國泰美國道瓊+U","200","2","2,344","11.72","11.72","11.72","11.72","+","0.16","11.69","1","11.72","1","0.00",
="00669R","國泰美國道瓊反1","10,533,411","1,091","87,920,571","8.35","8.37","8.33","8.34","-","0.07","8.33","1,338","8.34","2,239","0.00",
="00670L","富邦NASDAQ正2","5,712,340","2,049","279,533,155","48.78","49.24","48.42","49.18","+","0.33","49.17","21","49.18","119","0.00",
="00671R","富邦NASDAQ反1","22,846,120","945","154,734,379","6.78","6.81","6.74","6.75","-","0.05","6.75","3,926","6.76","550","0.00",
="00673R","期元大S&P原油反1","52,816,778","5,188","422,458,754","8.00","8.02","7.98","8.01","-","0.12","8.00","1,323","8.01","1,813","0.00",
="00674R","期元大S&P黃金反1","2,924,000","529","41,308,440","14.13","14.16","14.10","14.13","-","0.26","14.12","123","14.13","15","0.00",
="00675L","富邦臺灣加權正2","1,914,769","888","61,460,578","31.93","32.48","31.72","32.35","+","0.93","32.34","24","32.35","2","0.00",
="00676R","富邦臺灣加權反1","13,019,001","782","51,833,819","4.00","4.02","3.96","3.99","-","0.05","3.98","15","3.99","990","0.00",
="00678","群益NBI生技","374,682","1,041","9,956,217","26.64","26.64","26.48","26.60","-","0.08","26.55","32","26.60","2","0.00",
="00680L","元大美債20正2","899,049","241","9,161,483","10.21","10.21","10.17","10.18","-","0.15","10.18","17","10.19","57","0.00",
="00681R","元大美債20反1","312,000","62","6,318,310","20.26","20.26","20.21","20.26","+","0.14","20.25","4","20.26","1","0.00",
="00682U","期元大美元指數","400,640","128","8,859,041","22.10","22.14","22.07","22.08","-","0.31","22.09","13","22.11","48","0.00",
="00683L","期元大美元指正2","1,939,109","478","48,342,875","24.88","25.00","24.88","24.92","-","0.63","24.92","6","24.93","113","0.00",
="00684R","期元大美元指反1","61,102","22","923,730","15.11","15.12","15.11","15.12","+","0.17","15.12","15","15.14","1","0.00",
="00685L","群益臺灣加權正2","305,190","101","8,709,548","28.35","28.88","28.18","28.76","+","0.91","28.76","2","28.77","7","0.00",
="00686R","群益臺灣加權反1","522,000","45","2,260,010","4.35","4.35","4.30","4.32","-","0.07","4.31","6","4.32","37","0.00",
="00688L","國泰20年美債正2","886,000","132","8,943,320","10.11","10.11","10.08","10.08","-","0.17","10.09","57","10.10","55","0.00",
="00689R","國泰20年美債反1","99,000","10","2,083,080","21.04","21.05","20.99","21.05","+","0.15","21.04","1","21.06","106","0.00",
="00690","兆豐藍籌30","796,345","905","20,104,934","25.16","25.37","25.10","25.30","+","0.41","25.30","59","25.31","6","0.00",
="00692","富邦公司治理","3,229,088","2,183","81,601,180","25.08","25.41","25.08","25.35","+","0.42","25.34","1","25.35","53","0.00",
="00693U","期街口S&P黃豆","611,363","56","16,050,853","26.30","26.31","26.22","26.31","+","0.07","26.29","50","26.31","11","0.00",
="00700","富邦恒生國企","857,832","159","9,524,129","11.11","11.45","10.78","11.33","+","0.21","11.33","26","11.35","4","0.00",
="00701","國泰股利精選30","2,440,854","1,147","52,443,731","21.48","21.52","21.43","21.50","+","0.11","21.49","2","21.50","4","0.00",
="00702","國泰標普低波高息","148,178","988","3,266,789","22.06","22.08","21.97","22.07","+","0.27","22.04","20","22.08","49","0.00",
="00703","台新MSCI中國","106,100","48","1,466,190","13.71","14.01","13.45","13.88","+","0.17","13.89","20","13.92","20","0.00",
="00706L","期元大S&P日圓正2","1,359,000","217","11,655,560","8.57","8.61","8.56","8.57","+","0.08","8.57","87","8.58","5","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","26.38","1","26.39","10","0.00",
="00708L","期元大S&P黃金正2","2,039,615","367","43,820,990","21.46","21.53","21.42","21.47","+","0.64","21.47","20","21.48","2","0.00",
="00709","富邦歐洲","84,264","24","1,807,720","21.40","21.48","21.40","21.48","+","0.42","21.43","5","21.48","24","0.00",
="00710B","FH彭博非投等債","182,347","78","3,346,066","18.44","18.44","18.32","18.33","-","0.04","18.32","4","18.34","25","0.00",
="00711B","FH彭博新興債","11,999","879","180,680","15.20","15.20","15.10","15.11","-","0.09","15.08","1","15.11","9","0.00",
="00712","FH富時不動產","1,803,215","1,036","18,308,219","10.15","10.18","10.12","10.17","+","0.21","10.16","38","10.17","2","0.00",
="00713","元大台灣高息低波","2,018,507","1,221","74,320,203","36.75","36.93","36.59","36.90","+","0.38","36.89","5","36.90","11","0.00",
="00714","群益道瓊美國地產","308,559","147","5,798,077","18.80","18.84","18.71","18.83","+","0.15","18.81","1","18.83","48","0.00",
="00715L","期街口布蘭特正2","11,064,666","1,487","232,951,064","21.05","21.16","20.92","21.05","+","0.45","21.05","354","21.06","5","0.00",
="00717","富邦美國特別股","544,903","1,181","7,973,722","14.62","14.66","14.60","14.63","-","0.03","14.62","15","14.63","25","0.00",
