"111年08月25日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣5G報酬指數","8,203.67","+","58.49","0.72","",
"臺灣企業社會責任中小型報酬指數","9,173.48","+","65.63","0.72","",
"特選臺灣電動車代表報酬指數","6,316.25","+","30.06","0.48","",
"臺灣5G+通訊報酬指數","6,091.77","+","50.90","0.84","",
"臺灣全市場報酬指數","5,536.27","+","52.41","0.96","",
"臺灣全市場半導體報酬指數","5,083.99","+","72.19","1.44","",
"臺灣電動車與自駕科技永續概念報酬指數","4,417.13","+","42.96","0.98","",
"臺灣智慧移動與電動車報酬指數","4,068.43","+","46.30","1.15","",
"特選小資高價30報酬指數","4,655.12","+","68.84","1.50","",
"特選臺灣綠能及電動車報酬指數","4,732.19","+","34.60","0.74","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,467.00","+","36.81","0.83","",
"臺灣全市場半導體精選30報酬指數","3,930.45","+","56.58","1.46","",
"特選臺灣高股息30報酬指數","4,315.75","+","36.90","0.86","",
"臺灣友善環境報酬指數","4,810.98","+","31.68","0.66","",
"台灣永續價值報酬指數","4,453.91","+","32.15","0.73","",
"特選臺灣IC設計報酬指數","2,982.90","+","68.49","2.35","",
"特選臺灣環境永續高股息報酬指數","4,460.68","+","29.71","0.67","",
"臺灣友善環境50報酬指數","4,186.49","+","29.83","0.72","",
"特選台灣策略高股息30報酬指數","4,262.82","+","37.82","0.90","",
"特選臺灣IC設計產業代表報酬指數","3,485.94","+","75.69","2.22","",
"特選臺灣綠能報酬指數","4,937.04","+","22.47","0.46","",
"特選臺灣成長高股息報酬指數","4,211.00","+","34.57","0.83","",
"特選臺灣智慧50報酬指數","4,115.55","+","53.41","1.31","",
"特選臺灣標竿PCB報酬指數","3,968.50","+","33.97","0.86","",
"臺灣晶圓製造報酬指數","4,477.45","+","55.89","1.26","",
"臺灣精選高息報酬指數","4,254.46","+","33.24","0.79","",
"臺灣多因子優選高股息30報酬指數","5,064.78","+","19.34","0.38","",
"特選臺灣優利高填息30報酬指數","4,811.10","+","46.84","0.98","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,499.57","+","75.20","0.72","",
"藍籌30報酬指數","9,310.78","+","82.10","0.89","",
"工業菁英30報酬指數","9,881.55","+","110.62","1.13","",
"電子菁英30報酬指數","9,185.42","+","120.64","1.33","",
"低波動股利精選30報酬指數","9,011.11","+","68.09","0.76","",
"中小型A級動能50報酬指數","16,406.38","+","374.03","2.33","",
"特選高息低波報酬指數","9,186.01","+","32.96","0.36","",
"臺灣永續報酬指數","9,807.36","+","75.34","0.77","",
"特選內需高收益報酬指數","7,493.54","+","32.15","0.43","",
"價值投資報酬指數","7,783.08","+","97.41","1.27","",
"存股雙十等權重報酬指數","8,488.97","+","78.88","0.94","",
"特選大蘋果報酬指數","7,740.71","+","41.96","0.55","",
"中小型300報酬指數","9,819.90","+","90.29","0.93","",
"特股高息20報酬指數","6,946.15","+","15.03","0.22","",
"臺灣500報酬指數","9,116.50","+","80.81","0.89","",
"臺灣勞工權益報酬指數","8,638.66","+","65.53","0.76","",
"微波高息精選20報酬指數","7,499.65","+","47.13","0.63","",
"特選世代行動通訊報酬指數","7,156.68","+","122.97","1.75","",
"智慧投資多因子30報酬指數","5,920.31","+","47.87","0.82","",
"特選大蘋果報酬正向兩倍指數","12,481.06","+","134.58","1.09","",
"特選大蘋果報酬反向一倍指數","7,455.43","-","40.86","-0.55","",
"特選價值成長報酬指數","7,386.69","+","64.45","0.88","",
"臺灣上櫃永續報酬指數","6,592.09","+","115.21","1.78","",
"特選台股領航報酬指數","7,633.28","+","47.42","0.63","",
"特選Smart多因子報酬指數","6,204.09","+","51.55","0.84","",
"特選ESG高股息報酬指數","4,371.78","+","42.13","0.97","",
"特選上櫃ESG成長報酬指數","4,577.46","+","105.40","2.36","",
"特選上櫃ESG電子菁英報酬指數","4,770.12","+","88.64","1.89","",
"新臺灣高股息報酬指數","4,713.74","+","40.67","0.87","",
"臺灣優息存股報酬指數","5,008.91","+","33.78","0.68","",
"111年08月25日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","162,686,291,096","2,533,383,536","1,293,261",
"2.台灣存託憑證","16,879,154","4,135,355","980",
"3.受益憑證","0","0","0",
"4.ETF","7,092,841,821","449,008,015","107,725",
"5.受益證券","6,800,646","532,030","83",
"6.變更交易股票","56,302,178","8,216,951","2,376",
"7.認購(售)權證","2,144,020,700","1,751,358,000","65,764",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","6,355,660","1,372,000","183",
"14.創新板股票","34,079,920","325,355","166",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","162,776,673,194","2,541,925,842","1,295,803",
"總計(1~15)","172,043,571,175","4,748,331,242","1,470,538",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,354(16)","660(14)",
"下跌(跌停)","3,259(32)","182(3)",
"持平","631","99",
"未成交","17,275","2",
"無比價","2,379","21",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年08月25日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,143,118","6,976","611,992,350","118.50","119.45","118.45","119.00","+","1.10","119.00","38","119.05","17","0.00",
="0051","元大中型100","13,895","151","772,026","55.40","55.75","55.30","55.30","+","0.40","55.40","1","55.50","1","0.00",
="0052","富邦科技","98,165","233","9,872,372","100.30","100.95","100.20","100.70","+","1.05","100.70","2","100.80","2","0.00",
="0053","元大電子","2,000","2","116,300","58.25","58.25","58.05","58.05","+","0.30","58.05","1","58.20","13","0.00",
="0055","元大MSCI金融","111,060","272","2,633,453","23.56","23.78","23.56","23.70","+","0.14","23.69","56","23.70","7","0.00",
="0056","元大高股息","11,327,238","6,977","327,861,354","28.91","29.04","28.85","28.94","+","0.14","28.94","77","28.95","7","0.00",
="0057","富邦摩台","4,240","892","358,873","84.65","85.00","84.65","84.80","+","0.70","84.70","40","85.10","15","0.00",
="0061","元大寶滬深","85,294","51","1,654,194","19.63","19.63","19.34","19.42","-","0.13","19.40","1","19.45","69","0.00",
="006203","元大MSCI台灣","3,948","947","227,240","57.65","57.80","57.65","57.75","+","0.45","57.70","1","57.85","1","0.00",
="006204","永豐臺灣加權","21,958","920","1,723,102","78.40","78.50","78.40","78.50","+","0.50","78.30","12","78.50","1","0.00",
="006205","富邦上証","411,789","163","13,241,463","32.14","32.25","32.03","32.20","-","0.04","32.17","5","32.21","40","0.00",
="006206","元大上證50","22,094","29","677,982","30.75","30.75","30.53","30.74","-","0.01","30.70","1","30.80","1","0.00",
="006207","FH滬深","75,010","24","1,920,456","25.70","25.70","25.45","25.63","-","0.08","25.55","10","25.56","2","0.00",
="006208","富邦台50","1,613,515","3,206","110,452,956","68.40","68.65","68.20","68.50","+","0.60","68.50","29","68.55","106","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.35","5","7.38","2","0.00",
="00631L","元大台灣50正2","4,094,140","1,560","441,143,955","107.05","108.45","107.00","107.80","+","2.15","107.80","6","107.85","5","0.00",
="00632R","元大台灣50反1","104,697,637","4,953","594,535,588","5.70","5.70","5.65","5.68","-","0.06","5.67","15,530","5.68","7,799","0.00",
="00633L","富邦上証正2","10,397,338","1,930","439,662,068","42.60","42.63","41.90","42.36","-","0.31","42.36","180","42.37","2","0.00",
="00634R","富邦上証反1","359,000","52","1,587,250","4.42","4.44","4.41","4.41","+","0.01","4.41","6","4.42","699","0.00",
="00635U","期元大S&P黃金","135,063","95","3,113,595","23.00","23.10","23.00","23.07","+","0.13","23.06","1","23.07","193","0.00",
="00636","國泰中國A50","551,237","1,170","12,136,159","22.14","22.14","21.95","22.08","-","0.06","22.08","8","22.09","10","0.00",
="00636K","國泰中國A50+U","2,800","7","20,384","7.28","7.28","7.28","7.28","-","0.03","7.27","11","7.32","11","0.00",
="00637L","元大滬深300正2","66,950,466","9,636","1,118,900,905","16.84","16.85","16.55","16.74","-","0.12","16.74","1,689","16.75","82","0.00",
="00638R","元大滬深300反1","303,000","69","2,857,990","9.42","9.47","9.40","9.42","+","0.03","9.40","616","9.42","39","0.00",
="00639","富邦深100","405,163","479","5,578,584","13.80","13.85","13.69","13.71","-","0.13","13.71","51","13.74","4","0.00",
="00640L","富邦日本正2","83,000","36","2,408,930","28.99","29.21","28.94","29.17","+","0.32","29.14","10","29.18","80","0.00",
="00641R","富邦日本反1","167,000","35","1,627,040","9.76","9.76","9.73","9.73","-","0.06","9.73","8","9.74","95","0.00",
="00642U","期元大S&P石油","4,140,880","938","82,232,775","19.88","19.90","19.79","19.82","+","0.38","19.81","13","19.82","13","0.00",
="00643","群益深証中小","605,712","95","9,992,955","16.57","16.68","16.40","16.50","-","0.07","16.49","13","16.50","43","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.74","2","3.80","1","0.00",
="00645","富邦日本","60,552","25","1,583,522","26.11","26.20","26.07","26.20","+","0.11","26.16","30","26.20","37","0.00",
="00646","元大S&P500","316,227","311","12,256,344","38.73","38.82","38.73","38.80","+","0.34","38.78","501","38.80","132","0.00",
="00647L","元大S&P500正2","366,100","63","22,015,449","60.00","60.35","60.00","60.30","+","1.10","60.25","10","60.30","194","0.00",
="00648R","元大S&P500反1","1,166,170","142","8,296,801","7.12","7.12","7.10","7.10","-","0.08","7.10","1,534","7.11","394","0.00",
="00650L","FH香港正2","3,260,425","617","45,840,176","13.90","14.24","13.90","14.13","+","0.34","14.13","30","14.16","326","0.00",
="00651R","FH香港反1","626,000","38","5,606,230","9.08","9.08","8.94","8.96","-","0.13","8.96","135","8.99","161","0.00",
="00652","富邦印度","48,482","804","1,430,357","29.50","29.57","29.46","29.56","+","0.41","29.56","1","29.57","8","0.00",
="00653L","富邦印度正2","137,000","53","6,115,880","44.65","44.81","44.53","44.70","+","0.61","44.70","50","44.72","1","0.00",
="00654R","富邦印度反1","367,000","92","2,963,710","8.11","8.11","8.06","8.07","-","0.08","8.07","22","8.09","50","0.00",
="00655L","國泰中國A50正2","2,599,195","702","78,874,499","30.55","30.55","30.02","30.39","-","0.22","30.39","23","30.40","14","0.00",
="00656R","國泰中國A50反1","136,000","18","1,138,120","8.36","8.42","8.35","8.36","+","0.03","8.36","98","8.37","250","0.00",
="00657","國泰日經225","2,970","969","97,157","33.10","33.14","33.10","33.14","+","0.23","33.15","40","33.20","10","0.00",
="00657K","國泰日經225+U","200","2","2,190","10.95","10.95","10.95","10.95","+","0.08","10.96","11","11.00","11","0.00",
="00660","元大歐洲50","0","0","0","--","--","--","--"," ","0.00","26.76","20","26.86","1","0.00",
="00661","元大日經225","0","0","0","--","--","--","--"," ","0.00","35.69","10","35.81","50","0.00",
="00662","富邦NASDAQ","235,427","258","11,895,575","50.50","50.60","50.45","50.55","+","0.40","50.50","27","50.55","92","0.00",
="00663L","國泰臺灣加權正2","19,000","9","1,865,800","97.80","98.75","97.80","98.30","+","2.40","98.25","150","98.35","50","0.00",
="00664R","國泰臺灣加權反1","6,233,341","474","40,065,633","6.45","6.45","6.40","6.43","-","0.06","6.42","1,082","6.43","197","0.00",
="00665L","富邦恒生國企正2","6,115,161","604","56,101,374","9.06","9.32","9.06","9.21","+","0.28","9.21","624","9.23","16","0.00",
="00666R","富邦恒生國企反1","137,000","21","2,156,720","15.84","15.84","15.55","15.55","-","0.30","15.57","1","15.60","60","0.00",
="00668","國泰美國道瓊","58,490","855","2,115,252","36.18","36.22","36.17","36.22","+","0.22","36.21","53","36.23","10","0.00",
="00668K","國泰美國道瓊+U","200","2","2,394","11.97","11.97","11.97","11.97","+","0.09","11.98","6","12.00","6","0.00",
="00669R","國泰美國道瓊反1","1,202,304","170","9,735,080","8.11","8.11","8.08","8.09","-","0.05","8.08","2,259","8.09","28","0.00",
="00670L","富邦NASDAQ正2","2,710,474","732","197,588,485","72.70","73.15","72.70","73.05","+","1.35","73.00","8","73.05","135","0.00",
="00671R","富邦NASDAQ反1","15,114,136","718","87,196,624","5.77","5.78","5.76","5.76","-","0.07","5.76","6,278","5.77","1,023","0.00",
="00673R","期元大S&P原油反1","55,844,520","5,435","448,568,181","8.05","8.06","8.00","8.05","-","0.16","8.04","1,166","8.05","102","0.00",
="00674R","期元大S&P黃金反1","960,020","124","12,818,566","13.39","13.39","13.32","13.34","-","0.06","13.33","85","13.34","2","0.00",
="00675L","富邦臺灣加權正2","675,255","350","28,756,278","42.38","42.90","42.34","42.66","+","0.87","42.65","3","42.66","7","0.00",
="00676R","富邦臺灣加權反1","3,234,361","239","11,383,857","3.53","3.53","3.51","3.52","-","0.03","3.52","78","3.53","2,037","0.00",
="00678","群益NBI生技","450,989","1,007","11,240,761","24.92","24.97","24.92","24.94","+","0.43","24.93","3","24.94","10","0.00",
="00680L","元大美債20正2","1,865,099","470","25,987,922","14.05","14.36","13.88","13.90","-","0.35","13.90","19","13.98","32","0.00",
="00681R","元大美債20反1","167,059","44","2,878,564","17.20","17.26","17.20","17.26","+","0.21","17.24","1","17.26","99","0.00",
="00682U","期元大美元指數","30,030","13","641,582","21.42","21.42","21.35","21.35","-","0.07","21.33","39","21.34","1","0.00",
="00683L","期元大美元指正2","364,030","122","8,553,404","23.54","23.60","23.43","23.46","-","0.13","23.46","88","23.47","5","0.00",
="00684R","期元大美元指反1","11,000","7","172,100","15.65","15.67","15.62","15.67","+","0.05","15.65","1","15.66","10","0.00",
="00685L","群益臺灣加權正2","10,000","1","377,000","37.70","37.70","37.70","37.70","+","0.48","37.90","10","37.96","5","0.00",
="00686R","群益臺灣加權反1","784,000","24","2,997,210","3.83","3.83","3.81","3.82","-","0.04","3.82","22","3.83","39","0.00",
="00688L","國泰20年美債正2","1,441,000","202","19,919,780","13.95","13.95","13.79","13.83","-","0.38","13.82","55","13.83","12","0.00",
="00689R","國泰20年美債反1","9,000","6","161,230","17.92","17.92","17.91","17.91","+","0.19","17.91","163","17.92","1","0.00",
="00690","兆豐藍籌30","101,657","598","2,949,684","29.02","29.05","29.02","29.05","+","0.24","29.08","10","29.15","10","0.00",
="00692","富邦公司治理","1,133,248","1,095","33,542,310","29.48","29.70","29.48","29.59","+","0.23","29.58","172","29.59","10","0.00",
="00693U","期街口S&P黃豆","524,354","95","13,781,872","26.38","26.38","26.20","26.36","-","0.23","26.34","10","26.36","121","0.00",
="00700","富邦恒生國企","93,358","17","1,181,015","12.75","12.75","12.60","12.73","+","0.18","12.69","22","12.75","20","0.00",
="00701","國泰股利精選30","468,278","402","11,607,494","24.73","24.87","24.73","24.80","+","0.17","24.79","1","24.80","4","0.00",
="00702","國泰標普低波高息","57,884","11","1,284,788","22.19","22.20","22.18","22.20","+","0.09","22.16","11","22.20","10","0.00",
="00703","台新MSCI中國","101,318","12","1,593,648","15.78","15.79","15.67","15.79","+","0.22","15.73","20","15.77","20","0.00",
="00706L","期元大S&P日圓正2","1,026,000","175","10,295,460","10.02","10.07","10.02","10.06","-","0.04","10.05","10","10.06","96","0.00",
="00707R","期元大S&P日圓反1","1,000","1","24,190","24.19","24.19","24.19","24.19","+","0.03","24.21","27","24.28","27","0.00",
="00708L","期元大S&P黃金正2","627,215","219","14,990,610","23.83","23.99","23.82","23.95","+","0.25","23.94","40","23.95","49","0.00",
="00709","富邦歐洲","70,045","8","1,474,145","21.03","21.07","21.03","21.07","+","0.26","21.08","2","21.15","5","0.00",
="00710B","FH彭博非投等債","155,957","48","2,780,051","17.88","17.88","17.82","17.83","+","0.03","17.82","6","17.84","45","0.00",
="00711B","FH彭博新興債","115,137","971","1,903,784","16.56","16.56","16.53","16.53","-","0.05","16.52","6","16.53","1","0.00",
="00712","FH富時不動產","912,442","479","11,126,475","12.18","12.22","12.18","12.20","+","0.07","12.19","26","12.20","91","0.00",
="00713","元大台灣高息低波","734,935","632","30,045,705","40.84","41.00","40.78","40.89","+","0.21","40.85","2","40.89","55","0.00",
="00714","群益道瓊美國地產","246,127","144","5,196,340","21.19","21.19","21.09","21.11","+","0.15","21.09","33","21.11","17","0.00",
="00715L","期街口布蘭特正2","17,297,678","2,295","360,206,228","20.80","20.88","20.72","20.73","+","0.81","20.73","398","20.74","36","0.00",
="00717","富邦美國特別股","321,360","111","4,942,275","15.34","15.39","15.34","15.37","+","0.06","15.36","19","15.37","3","0.00",
="00728","第一金工業30","158,970","217","3,664,518","22.93","23.13","22.93","23.08","+","0.21","23.08","1","23.09","1","0.00",
="00730","富邦臺灣優質高息","210,487","136","3,801,553","18.08","18.12","18.00","18.07","+","0.13","18.06","3","18.07","1","0.00",
="00731","FH富時高息低波","1,052,925","127","61,984,450","59.00","59.00","58.80","58.80","+","0.20","58.80","50","58.85","1","0.00",
