"111年09月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣IC設計報酬指數","2,718.64","-","33.12","-1.20","",
"特選臺灣環境永續高股息報酬指數","4,294.83","-","30.98","-0.72","",
"臺灣友善環境50報酬指數","4,031.65","+","19.93","0.50","",
"特選台灣策略高股息30報酬指數","4,097.61","-","18.77","-0.46","",
"特選臺灣IC設計產業代表報酬指數","3,205.24","-","32.81","-1.01","",
"特選臺灣綠能報酬指數","4,895.15","-","14.35","-0.29","",
"特選臺灣成長高股息報酬指數","4,061.03","-","16.60","-0.41","",
"特選臺灣智慧50報酬指數","3,879.41","+","16.30","0.42","",
"特選臺灣標竿PCB報酬指數","3,776.98","-","19.24","-0.51","",
"臺灣晶圓製造報酬指數","4,245.14","-","3.94","-0.09","",
"臺灣精選高息報酬指數","4,015.20","-","17.82","-0.44","",
"臺灣多因子優選高股息30報酬指數","4,952.62","+","10.59","0.21","",
"特選臺灣優利高填息30報酬指數","4,599.47","-","1.64","-0.04","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,144.85","+","19.55","0.19","",
"藍籌30報酬指數","8,938.80","+","38.42","0.43","",
"工業菁英30報酬指數","9,423.36","+","13.32","0.14","",
"電子菁英30報酬指數","8,778.17","+","8.27","0.09","",
"低波動股利精選30報酬指數","8,924.32","+","41.72","0.47","",
"中小型A級動能50報酬指數","15,505.48","-","255.79","-1.62","",
"特選高息低波報酬指數","9,001.24","-","24.49","-0.27","",
"臺灣永續報酬指數","9,502.72","+","42.10","0.45","",
"特選內需高收益報酬指數","7,392.11","+","20.14","0.27","",
"價值投資報酬指數","7,186.26","-","54.47","-0.75","",
"存股雙十等權重報酬指數","8,210.66","-","10.29","-0.13","",
"特選大蘋果報酬指數","7,559.84","+","44.78","0.60","",
"中小型300報酬指數","9,494.97","-","69.56","-0.73","",
"特股高息20報酬指數","6,880.19","+","3.92","0.06","",
"臺灣500報酬指數","8,804.93","+","14.51","0.17","",
"臺灣勞工權益報酬指數","8,464.82","+","24.74","0.29","",
"微波高息精選20報酬指數","7,492.42","+","33.86","0.45","",
"特選世代行動通訊報酬指數","6,897.61","-","91.89","-1.31","",
"智慧投資多因子30報酬指數","5,672.45","+","10.60","0.19","",
"特選大蘋果報酬正向兩倍指數","11,886.38","+","139.99","1.19","",
"特選大蘋果報酬反向一倍指數","7,622.57","-","45.69","-0.60","",
"特選價值成長報酬指數","6,912.09","-","91.83","-1.31","",
"臺灣上櫃永續報酬指數","6,294.34","-","79.85","-1.25","",
"特選台股領航報酬指數","7,332.95","+","26.36","0.36","",
"特選Smart多因子報酬指數","5,943.83","+","2.41","0.04","",
"特選ESG高股息報酬指數","4,228.21","+","2.14","0.05","",
"特選上櫃ESG成長報酬指數","4,349.00","-","60.10","-1.36","",
"特選上櫃ESG電子菁英報酬指數","4,488.82","-","66.07","-1.45","",
"新臺灣高股息報酬指數","4,600.43","-","6.43","-0.14","",
"臺灣優息存股報酬指數","4,895.70","+","35.27","0.73","",
"特選上櫃ESG永續高股息報酬指數","5,955.90","-","64.96","-1.08","",
"特選臺灣金融高股息存股報酬指數","5,255.58","+","27.63","0.53","",
"111年09月06日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","177,320,397,238","2,686,879,599","1,463,431",
"2.台灣存託憑證","15,538,620","2,984,283","1,056",
"3.受益憑證","0","0","0",
"4.ETF","7,809,010,974","463,579,887","148,603",
"5.受益證券","1,439,258","110,001","25",
"6.變更交易股票","23,844,234","8,042,911","1,872",
"7.認購(售)權證","1,791,255,330","1,622,556,000","57,716",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","8,133,630","1,661,000","314",
"14.創新板股票","20,747,154","203,006","137",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","177,364,988,626","2,695,125,516","1,465,440",
"總計(1~15)","186,990,366,438","4,786,016,687","1,673,154",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,102(3)","215(1)",
"下跌(跌停)","5,370(107)","656(6)",
"持平","673","82",
"未成交","17,390","2",
"無比價","1,890","10",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年09月06日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","6,757,649","8,756","775,277,096","114.80","115.40","114.25","114.90","+","0.75","114.85","13","114.90","101","0.00",
="0051","元大中型100","34,266","208","1,851,234","54.45","54.45","53.60","53.85","-","0.40","53.80","2","53.85","13","0.00",
="0052","富邦科技","582,231","552","56,242,686","97.00","97.35","96.20","96.60","+","0.30","96.50","10","96.60","3","0.00",
="0053","元大電子","5,825","830","326,275","56.30","56.30","56.10","56.10","-","0.05","55.75","1","56.25","14","0.00",
="0055","元大MSCI金融","174,102","326","4,036,715","23.04","23.29","23.04","23.20","+","0.16","23.17","58","23.20","11","0.00",
="0056","元大高股息","29,900,310","18,578","840,085,617","28.25","28.30","28.01","28.08","-","0.10","28.08","56","28.09","2","0.00",
="0057","富邦摩台","6,805","811","556,905","82.05","82.05","81.85","82.05","+","0.40","81.80","20","82.10","15","0.00",
="0061","元大寶滬深","114,632","811","2,197,288","19.09","19.23","19.04","19.23","+","0.28","19.21","2","19.23","5","0.00",
="006203","元大MSCI台灣","3,740","627","208,344","55.90","55.95","55.65","55.95","-","0.05","55.50","1","55.75","1","0.00",
="006204","永豐臺灣加權","25,570","750","1,936,717","76.40","76.40","75.70","75.70","-","0.25","75.55","11","75.80","10","0.00",
="006205","富邦上証","799,741","384","25,782,596","31.95","32.40","31.95","32.32","+","0.44","32.32","7","32.36","41","0.00",
="006206","元大上證50","72,214","965","2,224,430","30.94","30.94","30.70","30.90","+","0.41","30.79","2","30.90","49","0.00",
="006207","FH滬深","118,271","853","2,994,829","25.32","25.36","25.13","25.36","+","0.23","25.34","2","25.36","63","0.00",
="006208","富邦台50","3,599,171","4,860","237,687,755","66.10","66.40","65.75","66.10","+","0.40","66.05","118","66.10","263","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.33","5","7.36","2","0.00",
="00631L","元大台灣50正2","4,079,496","1,525","409,548,618","101.05","101.75","99.05","99.90","+","0.35","99.90","246","99.95","2","0.00",
="00632R","元大台灣50反1","109,625,146","4,630","642,959,950","5.85","5.91","5.83","5.89"," ","0.00","5.88","3,739","5.89","17,828","0.00",
="00633L","富邦上証正2","4,992,950","922","205,944,059","41.25","41.71","40.89","41.27","+","0.47","41.27","104","41.29","2","0.00",
="00634R","富邦上証反1","406,000","32","1,834,560","4.49","4.53","4.49","4.51","-","0.03","4.50","715","4.51","10","0.00",
="00635U","期元大S&P黃金","168,929","118","3,812,720","22.62","22.62","22.52","22.55","+","0.07","22.55","1","22.56","60","0.00",
="00636","國泰中國A50","471,020","965","10,241,257","21.66","21.85","21.66","21.77","+","0.11","21.75","10","21.77","3","0.00",
="00636K","國泰中國A50+U","200","2","1,410","7.05","7.05","7.05","7.05"," ","0.00","7.05","6","7.10","6","0.00",
="00637L","元大滬深300正2","44,333,825","5,269","722,404,496","16.29","16.46","16.13","16.27","+","0.21","16.27","340","16.28","771","0.00",
="00638R","元大滬深300反1","756,093","44","7,308,223","9.70","9.70","9.63","9.66","-","0.05","9.65","31","9.66","122","0.00",
="00639","富邦深100","272,898","633","3,643,854","13.32","13.48","13.24","13.40","+","0.11","13.38","4","13.40","40","0.00",
="00640L","富邦日本正2","52,000","30","1,441,780","27.90","27.90","27.58","27.65","-","0.05","27.65","3","27.66","14","0.00",
="00641R","富邦日本反1","207,318","46","2,059,880","9.93","9.97","9.90","9.96","+","0.02","9.95","5","9.96","3","0.00",
="00642U","期元大S&P石油","1,942,445","533","36,060,878","18.62","18.66","18.49","18.54","+","0.02","18.54","365","18.55","36","0.00",
="00643","群益深証中小","612,421","843","9,774,675","15.92","16.05","15.85","16.02","+","0.22","16.02","82","16.03","7","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.62","2","3.68","1","0.00",
="00645","富邦日本","135,909","502","3,473,998","25.64","25.68","25.52","25.53","-","0.04","25.51","32","25.53","1","0.00",
="00646","元大S&P500","828,643","562","31,048,857","37.39","37.55","37.39","37.45","+","0.19","37.44","4","37.45","92","0.00",
="00647L","元大S&P500正2","217,900","61","11,879,082","54.70","54.80","54.25","54.35","+","0.30","54.25","121","54.35","1","0.00",
="00648R","元大S&P500反1","1,513,600","138","11,349,071","7.48","7.52","7.46","7.52","-","0.02","7.51","246","7.52","1,334","0.00",
="00650L","FH香港正2","3,472,250","625","48,232,743","13.90","14.07","13.72","13.84","+","0.13","13.84","52","13.85","18","0.00",
="00651R","FH香港反1","295,010","38","2,689,731","9.10","9.15","9.02","9.12","-","0.01","9.10","101","9.12","60","0.00",
="00652","富邦印度","411,521","1,183","12,318,961","29.80","30.08","29.80","29.85","+","0.13","29.85","47","29.87","3","0.00",
="00653L","富邦印度正2","302,007","163","13,498,362","44.20","45.04","44.15","44.31","-","0.09","44.31","46","44.39","4","0.00",
="00654R","富邦印度反1","298,000","68","2,426,210","8.11","8.18","8.10","8.17","+","0.02","8.16","3","8.17","6","0.00",
="00655L","國泰中國A50正2","3,198,011","330","93,726,710","29.31","29.66","29.03","29.27","+","0.37","29.27","484","29.28","31","0.00",
="00656R","國泰中國A50反1","247,000","12","2,120,680","8.54","8.60","8.54","8.57","-","0.03","8.56","100","8.57","251","0.00",
="00657","國泰日經225","32,689","692","1,050,389","32.15","32.16","32.08","32.08","+","0.12","31.99","10","32.07","30","0.00",
="00657K","國泰日經225+U","200","2","2,082","10.41","10.41","10.41","10.41","+","0.01","10.39","6","10.43","6","0.00",
="00660","元大歐洲50","3,569","571","90,825","25.55","25.55","25.50","25.50","+","0.34","25.45","15","25.50","2","0.00",
="00661","元大日經225","1,902","903","65,372","34.73","34.73","34.73","34.73","+","0.02","34.60","10","34.72","50","0.00",
="00662","富邦NASDAQ","276,566","343","13,364,944","48.36","48.45","48.23","48.26","+","0.35","48.24","1","48.26","52","0.00",
="00663L","國泰臺灣加權正2","97,000","11","8,870,600","91.80","91.80","90.40","91.30","+","0.25","91.15","200","91.30","88","0.00",
="00664R","國泰臺灣加權反1","7,207,648","512","47,865,130","6.60","6.68","6.59","6.64","-","0.03","6.64","4,842","6.65","3","0.00",
="00665L","富邦恒生國企正2","5,271,250","705","47,442,267","9.03","9.15","8.89","8.98","+","0.09","8.98","269","8.99","29","0.00",
="00666R","富邦恒生國企反1","212,000","31","3,370,470","16.00","16.00","15.77","15.94","-","0.02","15.91","50","15.92","110","0.00",
="00668","國泰美國道瓊","73,370","207","2,580,958","35.29","35.29","35.14","35.15","+","0.09","35.12","3","35.15","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,286","11.43","11.43","11.43","11.43","+","0.02","11.41","6","11.44","6","0.00",
="00669R","國泰美國道瓊反1","2,220,099","184","18,866,498","8.48","8.53","8.48","8.51","-","0.02","8.51","2,967","8.53","1,780","0.00",
="00670L","富邦NASDAQ正2","1,779,621","721","114,063,111","64.35","64.55","63.65","63.85","+","0.75","63.80","15","63.85","304","0.00",
="00671R","富邦NASDAQ反1","12,086,577","762","74,027,622","6.11","6.15","6.10","6.15","-","0.03","6.14","263","6.15","6,072","0.00",
="00673R","期元大S&P原油反1","14,510,798","1,399","123,295,319","8.46","8.53","8.44","8.52","+","0.01","8.51","974","8.52","934","0.00",
="00674R","期元大S&P黃金反1","528,000","138","7,216,290","13.64","13.70","13.64","13.68","-","0.04","13.67","19","13.68","27","0.00",
="00675L","富邦臺灣加權正2","626,046","389","24,920,351","40.17","40.30","39.28","39.63","+","0.10","39.63","3","39.65","1","0.00",
="00676R","富邦臺灣加權反1","2,701,100","263","9,840,236","3.62","3.67","3.61","3.65","+","0.01","3.64","3,690","3.65","504","0.00",
="00678","群益NBI生技","612,682","332","14,876,925","24.11","24.40","23.70","24.30","+","0.09","24.30","11","24.35","10","0.00",
="00680L","元大美債20正2","1,127,087","123","15,384,211","13.66","13.67","13.59","13.60","-","0.10","13.59","18","13.60","84","0.00",
="00681R","元大美債20反1","337,020","38","5,888,118","17.43","17.50","17.43","17.50","+","0.09","17.49","11","17.50","52","0.00",
="00682U","期元大美元指數","153,522","51","3,327,512","21.65","21.70","21.65","21.70","-","0.12","21.67","5","21.70","32","0.00",
="00683L","期元大美元指正2","651,011","185","15,720,996","24.05","24.24","24.05","24.21","-","0.22","24.21","23","24.22","43","0.00",
="00684R","期元大美元指反1","7,000","6","108,330","15.50","15.50","15.46","15.47","+","0.09","15.44","11","15.48","10","0.00",
="00685L","群益臺灣加權正2","1,000","1","35,190","35.19","35.19","35.19","35.19","-","0.12","35.15","10","35.21","15","0.00",
="00686R","群益臺灣加權反1","917,001","25","3,620,494","3.92","3.96","3.92","3.95"," ","0.00","3.94","37","3.95","210","0.00",
="00688L","國泰20年美債正2","109,000","36","1,476,400","13.50","13.58","13.49","13.49","-","0.13","13.49","52","13.52","100","0.00",
="00689R","國泰20年美債反1","1,000","1","18,170","18.17","18.17","18.17","18.17","+","0.09","18.17","109","18.18","1","0.00",
="00690","兆豐藍籌30","124,004","850","3,462,523","27.94","27.97","27.84","27.93","+","0.07","27.88","10","27.95","1","0.00",
="00692","富邦公司治理","2,695,131","2,275","76,959,879","28.58","28.72","28.42","28.56","+","0.09","28.55","26","28.56","69","0.00",
="00693U","期街口S&P黃豆","162,688","47","4,167,430","25.68","25.68","25.58","25.58","-","0.10","25.58","100","25.60","1","0.00",
="00700","富邦恒生國企","139,526","129","1,776,552","12.81","12.83","12.68","12.71"," ","0.00","12.73","50","12.76","40","0.00",
="00701","國泰股利精選30","644,989","972","15,813,419","24.46","24.60","24.42","24.53","+","0.15","24.51","1","24.53","21","0.00",
="00702","國泰標普低波高息","154,807","704","3,338,494","21.59","21.62","21.51","21.54","-","0.03","21.52","2","21.55","10","0.00",
="00703","台新MSCI中國","17,759","765","282,246","15.95","15.95","15.83","15.90","+","0.01","15.92","20","15.94","1","0.00",
="00706L","期元大S&P日圓正2","1,788,068","419","16,990,499","9.54","9.54","9.46","9.47","-","0.07","9.46","166","9.47","347","0.00",
="00707R","期元大S&P日圓反1","78,000","14","1,956,090","24.97","25.10","24.94","25.10","+","0.12","25.10","6","25.11","60","0.00",
="00708L","期元大S&P黃金正2","629,991","172","14,460,741","23.04","23.04","22.84","22.88","+","0.12","22.87","25","22.88","9","0.00",
="00709","富邦歐洲","90,399","418","1,835,986","20.43","20.43","20.29","20.31","+","0.40","20.28","2","20.31","4","0.00",
="00710B","FH彭博非投等債","216,024","78","3,877,252","17.92","17.99","17.90","17.96","+","0.05","17.96","3","17.97","35","0.00",
="00711B","FH彭博新興債","109,034","119","1,795,586","16.43","16.50","16.43","16.45","+","0.02","16.45","1","16.46","23","0.00",
="00712","FH富時不動產","3,188,919","1,487","37,757,097","11.79","11.85","11.79","11.84","+","0.06","11.83","113","11.84","56","0.00",
="00713","元大台灣高息低波","3,964,162","3,570","158,395,960","40.14","40.30","39.84","39.96","-","0.14","39.95","36","39.96","6","0.00",
="00714","群益道瓊美國地產","288,621","165","5,930,654","20.53","20.61","20.49","20.57","+","0.04","20.56","6","20.57","27","0.00",
="00715L","期街口布蘭特正2","19,460,687","2,568","363,530,011","18.84","18.85","18.50","18.61","-","0.01","18.61","797","18.62","19","0.00",
