"111年05月24日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,160.89","-","236.83","-1.29","",
"發行量加權股價指數","15,963.63","-","192.78","-1.19","",
"臺灣公司治理100指數","9,247.16","-","110.64","-1.18","",
"臺灣50指數","12,312.17","-","156.42","-1.25","",
"臺灣50權重上限30%指數","11,733.62","-","139.23","-1.17","",
"臺灣中型100指數","13,516.85","-","133.52","-0.98","",
"臺灣資訊科技指數","20,896.67","-","328.57","-1.55","",
"臺灣發達指數","10,671.21","-","69.13","-0.64","",
"臺灣高股息指數","7,140.17","-","52.14","-0.72","",
"臺灣就業99指數","9,529.58","-","80.29","-0.84","",
"臺灣高薪100指數","8,941.61","-","69.15","-0.77","",
"未含金融指數","13,748.25","-","182.48","-1.31","",
"未含電子指數","18,848.16","-","124.18","-0.65","",
"未含金融電子指數","15,850.09","-","127.10","-0.80","",
"小型股300指數","8,544.44","-","103.25","-1.19","",
"水泥窯製類指數","644.36","-","2.68","-0.41","",
"塑膠化工類指數","903.75","-","6.70","-0.74","",
"機電類指數","4,115.72","-","63.42","-1.52","",
"水泥類指數","167.93","-","0.56","-0.33","",
"食品類指數","1,793.59","-","15.52","-0.86","",
"塑膠類指數","275.49","-","1.28","-0.46","",
"紡織纖維類指數","566.35","+","2.30","0.41","",
"電機機械類指數","220.35","-","1.93","-0.87","",
"電器電纜類指數","99.30","+","0.71","0.72","",
"化學生技醫療類指數","115.97","-","1.67","-1.42","",
"化學類指數","144.69","-","1.96","-1.34","",
"生技醫療類指數","62.24","-","0.97","-1.53","",
"玻璃陶瓷類指數","54.65","-","0.50","-0.91","",
"造紙類指數","324.93","-","3.01","-0.92","",
"鋼鐵類指數","159.21","-","0.94","-0.59","",
"橡膠類指數","249.00","-","2.60","-1.03","",
"汽車類指數","312.86","-","2.56","-0.81","",
"電子工業類指數","736.97","-","11.59","-1.55","",
"半導體類指數","359.96","-","6.57","-1.79","",
"電腦及週邊設備類指數","127.08","-","1.87","-1.45","",
"光電類指數","32.94","-","0.39","-1.17","",
"通信網路類指數","134.64","-","0.27","-0.20","",
"電子零組件類指數","163.25","-","3.94","-2.36","",
"電子通路類指數","197.91","-","1.03","-0.52","",
"資訊服務類指數","126.04","-","1.28","-1.01","",
"其他電子類指數","98.86","-","0.15","-0.15","",
"建材營造類指數","364.90","-","2.77","-0.75","",
"航運類指數","267.85","-","3.23","-1.19","",
"觀光類指數","91.07","-","0.49","-0.54","",
"金融保險類指數","1,630.88","-","5.24","-0.32","",
"貿易百貨類指數","278.82","-","3.46","-1.23","",
"油電燃氣類指數","122.34","-","0.87","-0.71","",
"其他類指數","352.81","-","3.85","-1.08","",
"臺指日報酬兩倍指數","32,721.83","-","799.97","-2.39","",
"臺指反向一倍指數","4,400.99","+","51.89","1.19","",
"電子類兩倍槓桿指數","31,053.72","-","992.34","-3.10","",
"電子類反向指數","4,051.80","+","61.78","1.55","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,890.79","-","74.93","-1.89","",
"臺灣中小型公司治理指數","6,875.04","-","109.53","-1.57","",
"臺灣IPO指數","6,322.87","-","138.49","-2.14","",
"智慧中立指數","4,047.23","-","0.90","-0.02","",
"臺灣5G指數","8,106.74","-","161.71","-1.96","",
"臺灣企業社會責任中小型指數","8,244.16","-","73.67","-0.89","",
"特選臺灣電動車代表指數","5,465.71","-","73.04","-1.32","",
"臺灣5G+通訊指數","5,959.98","-","102.94","-1.70","",
"臺灣全市場指數","5,404.62","-","70.33","-1.28","",
"臺灣全市場半導體指數","5,373.87","-","129.15","-2.35","",
"臺灣電動車與自駕科技永續概念指數","4,379.70","-","83.58","-1.87","",
"臺灣智慧移動與電動車指數","4,166.17","-","111.65","-2.61","",
"特選小資高價30指數","4,616.30","-","94.54","-2.01","",
"特選臺灣綠能及電動車指數","4,470.03","-","49.05","-1.09","",
"特選臺灣智能車供應鏈聯盟指數","4,335.94","-","65.88","-1.50","",
"臺灣全市場半導體精選30指數","4,255.50","-","108.99","-2.50","",
