"111年10月13日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","14,640.44","-","333.33","-2.23","",
"發行量加權股價指數","12,810.73","-","270.51","-2.07","",
"臺灣公司治理100指數","7,283.93","-","121.82","-1.64","",
"臺灣50指數","9,655.45","-","128.56","-1.31","",
"臺灣50權重上限30%指數","9,294.96","-","142.86","-1.51","",
"臺灣中型100指數","11,436.95","-","308.95","-2.63","",
"臺灣資訊科技指數","16,204.15","-","152.09","-0.93","",
"臺灣發達指數","8,729.96","-","211.07","-2.36","",
"臺灣高股息指數","5,462.52","-","63.34","-1.15","",
"臺灣就業99指數","7,920.33","-","180.37","-2.23","",
"臺灣高薪100指數","7,192.63","-","149.96","-2.04","",
"未含金融指數","10,943.06","-","219.73","-1.97","",
"未含電子指數","15,517.13","-","480.49","-3.00","",
"未含金融電子指數","12,863.04","-","413.26","-3.11","",
"小型股300指數","7,298.16","-","288.83","-3.81","",
"水泥窯製類指數","558.54","-","19.24","-3.33","",
"塑膠化工類指數","734.36","-","22.49","-2.97","",
"機電類指數","3,255.82","-","49.36","-1.49","",
"水泥類指數","147.00","-","4.55","-3.00","",
"食品類指數","1,770.18","-","19.02","-1.06","",
"塑膠類指數","215.30","-","5.01","-2.27","",
"紡織纖維類指數","534.26","-","12.61","-2.31","",
"電機機械類指數","195.34","-","6.69","-3.31","",
"電器電纜類指數","83.10","-","5.44","-6.14","",
"化學生技醫療類指數","100.44","-","4.89","-4.64","",
"化學類指數","116.28","-","4.92","-4.06","",
"生技醫療類指數","59.20","-","3.27","-5.23","",
"玻璃陶瓷類指數","44.48","-","2.57","-5.46","",
"造紙類指數","275.10","-","11.52","-4.02","",
"鋼鐵類指數","124.72","-","3.89","-3.02","",
"橡膠類指數","225.77","-","6.73","-2.89","",
"汽車類指數","296.04","-","8.28","-2.72","",
"電子工業類指數","581.20","-","8.28","-1.40","",
"半導體類指數","262.99","-","3.30","-1.24","",
"電腦及週邊設備類指數","112.72","-","1.58","-1.38","",
"光電類指數","29.60","-","0.68","-2.25","",
"通信網路類指數","121.94","-","1.98","-1.60","",
"電子零組件類指數","138.03","-","3.87","-2.73","",
"電子通路類指數","158.93","-","2.22","-1.38","",
"資訊服務類指數","115.71","-","2.89","-2.44","",
"其他電子類指數","93.77","-","0.40","-0.42","",
"建材營造類指數","330.16","-","7.62","-2.26","",
"航運類指數","145.59","-","7.30","-4.77","",
"觀光類指數","96.70","-","3.91","-3.89","",
"金融保險類指數","1,388.04","-","39.32","-2.75","",
"貿易百貨類指數","258.00","-","3.20","-1.23","",
"油電燃氣類指數","99.46","-","3.27","-3.18","",
"其他類指數","308.32","-","11.67","-3.65","",
"臺指日報酬兩倍指數","20,672.25","-","891.86","-4.14","",
"臺指反向一倍指數","5,382.08","+","109.04","2.07","",
"電子類兩倍槓桿指數","18,784.07","-","542.95","-2.81","",
"電子類反向指數","4,999.88","+","69.26","1.40","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,777.64","-","164.98","-4.18","",
"臺灣中小型公司治理指數","5,794.20","-","153.28","-2.58","",
"臺灣IPO指數","3,947.80","-","215.53","-5.18","",
"智慧中立指數","3,494.08","+","1.92","0.05","",
"臺灣5G指數","6,127.44","-","89.87","-1.45","",
"臺灣企業社會責任中小型指數","7,068.20","-","176.31","-2.43","",
"特選臺灣電動車代表指數","5,306.47","-","68.95","-1.28","",
"臺灣5G+通訊指數","4,767.41","-","41.40","-0.86","",
"臺灣全市場指數","4,319.75","-","92.39","-2.09","",
"臺灣全市場半導體指數","3,709.15","-","85.89","-2.26","",
"臺灣電動車與自駕科技永續概念指數","3,428.88","-","60.41","-1.73","",
"臺灣智慧移動與電動車指數","3,198.69","-","56.58","-1.74","",
"特選小資高價30指數","3,539.53","-","77.26","-2.14","",
"特選臺灣綠能及電動車指數","3,821.99","-","75.66","-1.94","",
"特選臺灣智能車供應鏈聯盟指數","3,559.15","-","38.64","-1.07","",
"臺灣全市場半導體精選30指數","2,918.77","-","58.94","-1.98","",
"特選臺灣高股息30指數","3,318.06","-","68.59","-2.03","",
"臺灣友善環境指數","3,854.13","-","75.01","-1.91","",
"台灣永續價值指數","3,647.23","-","72.13","-1.94","",
"特選臺灣IC設計指數","2,135.28","-","79.59","-3.59","",
"特選臺灣環境永續高股息指數","3,511.13","-","60.12","-1.68","",
"臺灣友善環境50指數","3,358.52","-","47.01","-1.38","",
"特選台灣策略高股息30指數","3,206.67","-","65.71","-2.01","",
"特選臺灣IC設計產業代表指數","2,474.65","-","84.90","-3.32","",
"特選臺灣綠能指數","4,203.29","-","145.25","-3.34","",
"特選臺灣成長高股息指數","3,189.92","-","64.74","-1.99","",
"特選臺灣智慧50指數","3,094.76","-","64.80","-2.05","",
"特選臺灣標竿PCB指數","3,060.55","-","101.43","-3.21","",
"臺灣晶圓製造指數","3,387.55","-","61.11","-1.77","",
"臺灣精選高息指數","3,186.33","-","83.57","-2.56","",
"臺灣多因子優選高股息30指數","4,208.23","-","83.24","-1.94","",
"特選臺灣優利高填息30指數","3,821.67","-","76.71","-1.97","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","21,365.10","-","1,245.74","-5.51","",
"金融類日報酬反向一倍指數","5,520.85","+","148.01","2.75","",
"漲升股利150指數","6,789.99","-","156.85","-2.26","",
"藍籌30指數","6,129.85","-","107.22","-1.72","",
"工業菁英30指數","6,463.50","-","98.10","-1.50","",
"電子菁英30指數","6,312.90","-","128.95","-2.00","",
"低波動股利精選30指數","6,080.21","-","107.40","-1.74","",
"中小型A級動能50指數","11,808.31","-","551.41","-4.46","",
"特選高息低波指數","5,992.79","-","98.99","-1.62","",
"臺灣永續指數","6,558.59","-","103.25","-1.55","",
"特選內需高收益指數","5,329.01","-","99.67","-1.84","",
"價值投資指數","4,713.56","-","177.63","-3.63","",
"存股雙十等權重指數","5,875.89","-","69.42","-1.17","",
"特選大蘋果指數","5,699.21","-","67.22","-1.17","",
"中小型300指數","7,300.57","-","238.11","-3.16","",
"特股高息20指數","5,492.59","-","49.61","-0.90","",
"臺灣500指數","6,622.42","-","140.36","-2.08","",
"臺灣勞工權益指數","6,473.33","-","121.10","-1.84","",
"微波高息精選20指數","5,819.46","-","97.94","-1.66","",
