"111年10月18日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,847.31","+","20.74","0.54","",
"臺灣中小型公司治理指數","5,873.63","+","49.77","0.85","",
"臺灣IPO指數","4,154.18","+","40.77","0.99","",
"智慧中立指數","3,508.90","+","11.66","0.33","",
"臺灣5G指數","6,375.80","+","73.50","1.17","",
"臺灣企業社會責任中小型指數","7,245.01","+","67.65","0.94","",
"特選臺灣電動車代表指數","5,465.83","+","20.87","0.38","",
"臺灣5G+通訊指數","4,894.76","+","39.46","0.81","",
"臺灣全市場指數","4,429.16","+","53.90","1.23","",
"臺灣全市場半導體指數","3,905.62","+","48.30","1.25","",
"臺灣電動車與自駕科技永續概念指數","3,555.53","+","29.78","0.84","",
"臺灣智慧移動與電動車指數","3,328.35","+","27.37","0.83","",
"特選小資高價30指數","3,661.52","+","38.88","1.07","",
"特選臺灣綠能及電動車指數","3,926.76","+","21.57","0.55","",
"特選臺灣智能車供應鏈聯盟指數","3,666.18","+","30.85","0.85","",
"臺灣全市場半導體精選30指數","3,066.53","+","30.79","1.01","",
"特選臺灣高股息30指數","3,400.12","+","43.39","1.29","",
"臺灣友善環境指數","3,963.42","+","54.65","1.40","",
"台灣永續價值指數","3,717.72","+","48.99","1.34","",
"特選臺灣IC設計指數","2,269.14","+","14.01","0.62","",
"特選臺灣環境永續高股息指數","3,627.94","+","51.81","1.45","",
"臺灣友善環境50指數","3,446.64","+","41.90","1.23","",
"特選台灣策略高股息30指數","3,333.08","+","46.00","1.40","",
"特選臺灣IC設計產業代表指數","2,613.95","-","6.03","-0.23","",
"特選臺灣綠能指數","4,274.93","+","43.36","1.02","",
"特選臺灣成長高股息指數","3,288.35","+","46.04","1.42","",
"特選臺灣智慧50指數","3,202.61","+","42.02","1.33","",
"特選臺灣標竿PCB指數","3,238.09","+","40.15","1.26","",
"臺灣晶圓製造指數","3,575.95","+","37.70","1.07","",
"臺灣精選高息指數","3,372.39","+","61.91","1.87","",
"臺灣多因子優選高股息30指數","4,291.38","+","42.91","1.01","",
"特選臺灣優利高填息30指數","3,898.71","+","14.39","0.37","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","21,528.20","+","473.06","2.25","",
"金融類日報酬反向一倍指數","5,498.32","-","62.47","-1.12","",
"漲升股利150指數","6,965.83","+","70.41","1.02","",
"藍籌30指數","6,315.96","+","100.43","1.62","",
"工業菁英30指數","6,698.43","+","93.12","1.41","",
"電子菁英30指數","6,477.53","+","50.39","0.78","",
"低波動股利精選30指數","6,068.83","+","33.02","0.55","",
"中小型A級動能50指數","11,984.51","+","103.64","0.87","",
"特選高息低波指數","6,065.52","+","20.10","0.33","",
"臺灣永續指數","6,694.57","+","82.34","1.25","",
"特選內需高收益指數","5,363.30","+","18.72","0.35","",
"價值投資指數","5,009.07","+","65.00","1.31","",
"存股雙十等權重指數","5,996.77","+","48.41","0.81","",
"特選大蘋果指數","5,812.81","-","7.86","-0.14","",
"中小型300指數","7,485.25","+","57.82","0.78","",
"特股高息20指數","5,485.78","+","13.53","0.25","",
"臺灣500指數","6,781.45","+","79.62","1.19","",
"臺灣勞工權益指數","6,557.50","+","40.22","0.62","",
"微波高息精選20指數","5,795.20","+","1.00","0.02","",
"特選世代行動通訊指數","5,562.67","+","53.57","0.97","",
"智慧投資多因子30指數","4,379.68","+","48.32","1.12","",
"臺股期貨指數","6,855.65","+","64.35","0.95","",
"特選價值成長指數","5,564.56","+","85.59","1.56","",
"臺灣上櫃永續指數","4,806.01","+","32.85","0.69","",
"特選台股領航指數","5,908.33","+","71.62","1.23","",
"特選Smart多因子指數","4,876.93","+","70.05","1.46","",
"特選ESG高股息指數","3,513.66","+","29.14","0.84","",
"特選上櫃ESG成長指數","3,471.33","-","3.45","-0.10","",
"特選上櫃ESG電子菁英指數","3,538.04","+","7.56","0.21","",
"新臺灣高股息指數","3,951.89","+","38.71","0.99","",
"臺灣優息存股指數","4,243.43","+","49.49","1.18","",
"特選上櫃ESG永續高股息指數","4,996.79","+","26.57","0.53","",
"特選臺灣金融高股息存股指數","4,513.99","+","58.85","1.32","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","20,959.00","+","239.75","1.16","",
"發行量加權股價報酬指數","27,238.30","+","330.27","1.23","",
"臺灣公司治理100報酬指數","10,242.11","+","145.95","1.45","",
"臺灣50報酬指數","20,684.25","+","316.72","1.56","",
"臺灣50權重上限30%報酬指數","20,093.27","+","252.53","1.27","",
"臺灣中型100報酬指數","22,735.79","+","125.25","0.55","",
"臺灣資訊科技股報酬指數","32,785.78","+","510.55","1.58","",
"臺灣發達報酬指數","17,050.59","+","151.37","0.90","",
"臺灣高股息報酬指數","15,216.54","+","31.44","0.21","",
"臺灣就業99報酬指數","12,696.08","+","116.41","0.93","",
"臺灣高薪100報酬指數","10,562.25","+","99.51","0.95","",
"未含金融電子報酬指數","27,959.94","+","320.34","1.16","",
"小型股300報酬指數","9,990.81","+","97.37","0.98","",
"水泥類報酬指數","283.97","-","1.56","-0.55","",
"食品類報酬指數","2,757.35","-","2.42","-0.09","",
"塑膠類報酬指數","410.14","+","8.26","2.06","",
"紡織纖維類報酬指數","883.06","+","12.78","1.47","",
"電機機械類報酬指數","302.56","+","5.05","1.70","",
"電器電纜類報酬指數","131.69","+","0.77","0.59","",
"化學生技醫療類報酬指數","161.61","+","1.66","1.04","",
"化學類報酬指數","199.86","+","2.07","1.05","",
"生技醫療類報酬指數","86.27","+","0.88","1.03","",
"玻璃陶瓷類報酬指數","62.35","+","2.28","3.80","",
"造紙類報酬指數","448.81","+","5.88","1.33","",
"鋼鐵類報酬指數","215.34","+","1.56","0.73","",
"橡膠類報酬指數","366.08","+","1.91","0.52","",
"汽車類報酬指數","490.87","+","3.51","0.72","",
"電子工業類報酬指數","1,124.23","+","14.23","1.28","",
"半導體類報酬指數","481.40","+","9.77","2.07","",
"電腦及週邊設備類報酬指數","248.70","+","0.74","0.30","",
"光電類報酬指數","46.12","+","0.10","0.22","",
"通信網路類報酬指數","255.88","+","0.10","0.04","",
"電子零組件類報酬指數","266.28","+","2.78","1.06","",
"電子通路類報酬指數","384.85","+","1.00","0.26","",
"資訊服務類報酬指數","275.00","+","1.21","0.44","",
"其他電子類報酬指數","152.58","-","1.59","-1.03","",
"建材營造類報酬指數","672.63","+","4.59","0.69","",
"航運類報酬指數","234.00","+","3.70","1.61","",
"觀光類報酬指數","134.77","-","0.11","-0.08","",
"金融保險類報酬指數","2,419.55","+","26.89","1.12","",
"貿易百貨類報酬指數","400.91","+","4.51","1.14","",
"油電燃氣類報酬指數","164.99","+","0.85","0.52","",
"其他類報酬指數","543.37","+","9.30","1.74","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,261.43","+","22.98","0.54","",
"臺灣中小型公司治理報酬指數","7,714.67","+","65.37","0.85","",
"臺灣IPO報酬指數","4,849.92","+","47.60","0.99","",
"智慧中立報酬指數","4,061.24","+","13.50","0.33","",
"加權指數掩護性臺指買權價外5%報酬指數","5,950.75","+","72.20","1.23","",
"臺灣5G報酬指數","7,128.14","+","82.18","1.17","",
"臺灣企業社會責任中小型報酬指數","8,422.74","+","78.65","0.94","",
"特選臺灣電動車代表報酬指數","6,151.24","+","23.48","0.38","",
"臺灣5G+通訊報酬指數","5,318.23","+","42.87","0.81","",
"臺灣全市場報酬指數","4,759.22","+","57.99","1.23","",
"臺灣全市場半導體報酬指數","4,214.33","+","52.11","1.25","",
"臺灣電動車與自駕科技永續概念報酬指數","3,864.88","+","32.37","0.84","",
"臺灣智慧移動與電動車報酬指數","3,607.95","+","29.67","0.83","",
"特選小資高價30報酬指數","3,918.11","+","41.61","1.07","",
"特選臺灣綠能及電動車報酬指數","4,268.94","+","23.44","0.55","",
"特選臺灣智能車供應鏈聯盟報酬指數","3,938.37","+","33.15","0.85","",
"臺灣全市場半導體精選30報酬指數","3,252.60","+","32.65","1.01","",
"特選臺灣高股息30報酬指數","3,907.50","+","49.86","1.29","",
"臺灣友善環境報酬指數","4,202.85","+","57.95","1.40","",
"台灣永續價值報酬指數","3,888.26","+","51.23","1.34","",
"特選臺灣IC設計報酬指數","2,459.51","+","15.19","0.62","",
"特選臺灣環境永續高股息報酬指數","4,073.80","+","58.17","1.45","",
"臺灣友善環境50報酬指數","3,641.64","+","44.27","1.23","",
"特選台灣策略高股息30報酬指數","3,823.82","+","52.77","1.40","",
"特選臺灣IC設計產業代表報酬指數","2,833.03","-","6.53","-0.23","",
"特選臺灣綠能報酬指數","4,475.38","+","45.40","1.02","",
"特選臺灣成長高股息報酬指數","3,763.07","+","52.68","1.42","",
"特選臺灣智慧50報酬指數","3,422.97","+","44.92","1.33","",
"特選臺灣標竿PCB報酬指數","3,380.85","+","41.92","1.26","",
"臺灣晶圓製造報酬指數","3,762.33","+","39.66","1.07","",
"臺灣精選高息報酬指數","3,804.56","+","69.85","1.87","",
"臺灣多因子優選高股息30報酬指數","4,637.75","+","46.36","1.01","",
"特選臺灣優利高填息30報酬指數","4,243.86","+","15.66","0.37","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","9,360.00","+","95.39","1.03","",
"藍籌30報酬指數","8,039.81","+","127.84","1.62","",
"工業菁英30報酬指數","8,566.77","+","119.09","1.41","",
"電子菁英30報酬指數","8,065.89","+","62.73","0.78","",
"低波動股利精選30報酬指數","7,881.68","+","42.88","0.55","",
"中小型A級動能50報酬指數","14,199.46","+","122.79","0.87","",
"特選高息低波報酬指數","8,425.86","+","32.48","0.39","",
"臺灣永續報酬指數","8,520.57","+","104.80","1.25","",
"特選內需高收益報酬指數","6,846.91","+","23.91","0.35","",
"價值投資報酬指數","6,708.89","+","87.06","1.31","",
"存股雙十等權重報酬指數","7,574.52","+","61.15","0.81","",
"特選大蘋果報酬指數","6,963.22","-","9.40","-0.13","",
"中小型300報酬指數","8,746.78","+","68.93","0.79","",
"特股高息20報酬指數","6,419.02","+","15.83","0.25","",
"臺灣500報酬指數","7,912.02","+","93.23","1.19","",
"臺灣勞工權益報酬指數","7,877.69","+","48.31","0.62","",
"微波高息精選20報酬指數","6,825.27","+","1.18","0.02","",
"特選世代行動通訊報酬指數","6,225.79","+","59.96","0.97","",
"智慧投資多因子30報酬指數","5,062.08","+","55.85","1.12","",
"特選大蘋果報酬正向兩倍指數","9,993.72","-","27.02","-0.27","",
"特選大蘋果報酬反向一倍指數","8,204.19","+","11.05","0.13","",
"特選價值成長報酬指數","6,647.37","+","102.25","1.56","",
"臺灣上櫃永續報酬指數","5,394.93","+","36.88","0.69","",
"特選台股領航報酬指數","6,690.09","+","81.09","1.23","",
"特選Smart多因子報酬指數","5,334.82","+","76.63","1.46","",
"特選ESG高股息報酬指數","3,889.82","+","32.26","0.84","",
"特選上櫃ESG成長報酬指數","3,696.41","-","3.68","-0.10","",
"特選上櫃ESG電子菁英報酬指數","3,791.71","+","8.11","0.21","",
"新臺灣高股息報酬指數","4,293.17","+","42.06","0.99","",
"臺灣優息存股報酬指數","4,460.68","+","52.03","1.18","",
"特選上櫃ESG永續高股息報酬指數","5,167.17","+","27.48","0.53","",
"特選臺灣金融高股息存股報酬指數","4,666.41","+","60.83","1.32","",
"111年10月18日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","184,612,610,983","2,643,263,064","1,375,176",
"2.台灣存託憑證","28,688,858","7,065,262","1,628",
"3.受益憑證","0","0","0",
"4.ETF","13,945,520,326","854,291,635","198,989",
"5.受益證券","1,146,146","77,050","33",
"6.變更交易股票","7,194,027","1,408,066","703",
"7.認購(售)權證","1,916,442,310","1,961,153,000","66,733",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","5,908,090","1,440,000","230",
"14.創新板股票","2,243,400","28,000","25",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","184,622,048,410","2,644,699,130","1,375,904",
"總計(1~15)","200,519,754,140","5,468,726,077","1,643,517",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,268(3)","633(2)",
"下跌(跌停)","3,711(46)","238(0)",
"持平","484","84",
"未成交","15,493","3",
"無比價","1,512","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年10月18日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","6,617,063","7,799","666,287,430","101.50","101.55","99.95","101.10","+","1.15","101.05","3","101.10","209","0.00",
="0051","元大中型100","20,129","135","995,352","49.64","49.80","49.28","49.80","+","0.61","49.80","8","49.85","15","0.00",
="0052","富邦科技","97,465","267","8,255,401","85.10","85.50","84.10","85.05","+","1.10","85.05","11","85.25","15","0.00",
="0053","元大電子","4,460","337","219,926","49.43","49.51","49.20","49.51","+","0.59","49.54","21","49.97","16","0.00",
="0055","元大MSCI金融","151,540","354","3,121,589","20.85","20.85","20.50","20.68","+","0.14","20.68","3","20.69","99","0.00",
="0056","元大高股息","149,537,572","60,438","3,860,154,721","26.07","26.09","25.66","25.84","+","0.07","25.84","409","25.85","330","0.00",
="0057","富邦摩台","7,847","853","563,487","72.00","72.15","71.65","72.15","+","0.85","72.10","20","72.50","10","0.00",
="0061","元大寶滬深","135,062","686","2,487,912","18.43","18.55","18.32","18.42","+","0.05","18.35","1","18.42","58","0.00",
="006203","元大MSCI台灣","7,455","453","365,150","49.36","49.36","48.65","49.00","+","0.36","48.85","11","49.06","1","0.00",
="006204","永豐臺灣加權","27,647","673","1,881,064","67.55","68.15","67.55","68.15","+","0.70","68.20","10","68.45","10","0.00",
="006205","富邦上証","216,977","191","6,702,507","30.97","31.21","30.68","30.74","-","0.06","30.72","40","30.74","103","0.00",
="006206","元大上證50","32,256","799","950,327","29.75","29.75","29.38","29.38","-","0.12","29.32","1","29.38","55","0.00",
="006207","FH滬深","228,079","243","5,556,070","24.43","24.43","24.20","24.21","+","0.01","24.16","60","24.21","29","0.00",
="006208","富邦台50","3,141,314","3,179","181,589,389","58.35","58.35","57.45","58.00","+","0.70","58.00","31","58.05","94","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.96","5","7.01","2","0.00",
="00631L","元大台灣50正2","20,460,158","7,063","1,613,378,828","80.15","80.15","77.65","79.15","-","0.20","79.10","442","79.15","4","0.00",
="00632R","元大台灣50反1","221,410,535","11,186","1,438,833,455","6.46","6.56","6.46","6.50","-","0.06","6.49","13,219","6.50","11,457","0.00",
="00633L","富邦上証正2","5,849,752","1,167","231,975,202","39.74","40.16","39.12","39.21"," ","0.00","39.20","31","39.21","194","0.00",
="00634R","富邦上証反1","379,000","56","1,786,100","4.70","4.74","4.67","4.72","-","0.02","4.72","795","4.73","4","0.00",
="00635U","期元大S&P黃金","215,936","128","4,679,171","21.67","21.75","21.60","21.75","+","0.09","21.73","71","21.76","260","0.00",
="00636","國泰中國A50","408,788","947","8,661,956","21.20","21.29","21.00","21.02","-","0.01","21.00","10","21.02","66","0.00",
="00636K","國泰中國A50+U","200","2","1,322","6.61","6.61","6.61","6.61","+","0.08","6.54","2","6.59","2","0.00",
="00637L","元大滬深300正2","62,991,861","6,392","981,500,686","15.65","15.77","15.36","15.39","-","0.01","15.38","99","15.39","1,779","0.00",
="00638R","元大滬深300反1","1,715,000","113","17,370,100","10.02","10.20","10.02","10.18","+","0.01","10.18","89","10.19","6","0.00",
="00639","富邦深100","371,545","257","4,732,200","12.72","12.81","12.66","12.73","+","0.09","12.72","2","12.73","41","0.00",
="00640L","富邦日本正2","171,000","51","4,639,860","27.02","27.22","26.88","27.18","+","0.61","27.17","136","27.18","9","0.00",
="00641R","富邦日本反1","501,001","128","4,996,060","10.00","10.02","9.95","9.96","-","0.12","9.96","103","9.97","104","0.00",
="00642U","期元大S&P石油","1,406,919","456","25,551,514","18.15","18.26","18.06","18.24","-","0.05","18.23","1","18.24","848","0.00",
="00643","群益深証中小","443,970","734","6,700,483","15.07","15.19","15.04","15.11","+","0.14","15.11","18","15.12","48","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.40","2","3.46","1","0.00",
="00645","富邦日本","93,621","807","2,372,274","25.27","25.40","25.23","25.40","+","0.35","25.40","1","25.42","65","0.00",
="00646","元大S&P500","605,113","629","22,210,962","36.58","37.00","36.52","36.87","+","1.18","36.85","1","36.87","2","0.00",
="00647L","元大S&P500正2","515,398","230","24,948,980","47.94","49.08","47.78","48.78","+","3.21","48.76","4","48.78","36","0.00",
="00648R","元大S&P500反1","6,708,372","801","53,642,114","8.01","8.04","7.92","7.95","-","0.29","7.95","2","7.96","1,147","0.00",
="00650L","FH香港正2","5,600,042","1,034","59,310,586","10.69","10.77","10.31","10.63","+","0.34","10.61","207","10.63","265","0.00",
="00651R","FH香港反1","1,217,000","76","12,617,310","10.36","10.51","10.29","10.37","-","0.23","10.37","50","10.42","13","0.00",
="00652","富邦印度","137,166","569","4,104,017","29.95","30.00","29.86","29.95","+","0.42","29.92","3","29.95","5","0.00",
="00653L","富邦印度正2","370,050","147","16,272,133","43.80","44.23","43.69","44.04","+","1.12","44.04","3","44.06","4","0.00",
="00654R","富邦印度反1","1,194,000","176","9,810,580","8.30","8.30","8.18","8.19","-","0.12","8.19","105","8.20","5","0.00",
="00655L","國泰中國A50正2","2,065,705","459","57,242,332","27.85","28.12","27.36","27.43","+","0.02","27.40","7","27.43","3","0.00",
="00656R","國泰中國A50反1","322,000","32","2,874,720","8.93","8.99","8.88","8.98","+","0.02","8.98","2","9.00","250","0.00",
="00657","國泰日經225","5,714","718","179,354","31.38","31.59","31.38","31.56","+","0.44","31.52","10","31.56","29","0.00",
="00657K","國泰日經225+U","200","2","1,970","9.85","9.85","9.85","9.85","+","0.15","9.85","2","9.87","2","0.00",
="00660","元大歐洲50","5,651","646","142,657","25.32","25.63","25.29","25.63","+","0.84","25.50","1","25.59","20","0.00",
="00661","元大日經225","2,853","855","96,266","34.01","34.30","34.01","34.30","+","0.63","34.14","10","34.27","50","0.00",
="00662","富邦NASDAQ","527,044","441","24,308,874","45.88","46.51","45.81","46.34","+","1.89","46.32","1","46.34","25","0.00",
="00663L","國泰臺灣加權正2","150,001","55","10,881,025","73.40","73.40","71.50","72.80","+","1.55","72.80","100","72.90","156","0.00",
="00664R","國泰臺灣加權反1","8,635,195","711","63,469,711","7.30","7.41","7.30","7.34","-","0.08","7.34","29","7.35","2,483","0.00",
="00665L","富邦恒生國企正2","9,101,110","981","61,951,684","6.85","6.91","6.62","6.85","+","0.27","6.84","7","6.85","120","0.00",
="00666R","富邦恒生國企反1","249,000","39","4,597,950","18.26","18.66","18.26","18.38","-","0.50","18.38","32","18.42","100","0.00",
="00668","國泰美國道瓊","60,862","677","2,147,554","35.20","35.59","35.20","35.46","+","0.81","35.46","8","35.49","90","0.00",
="00668K","國泰美國道瓊+U","200","2","2,218","11.09","11.09","11.09","11.09","+","0.29","11.08","2","11.10","2","0.00",
="00669R","國泰美國道瓊反1","10,979,606","1,043","97,105,463","8.89","8.90","8.78","8.82","-","0.21","8.81","119","8.82","2,235","0.00",
="00670L","富邦NASDAQ正2","8,032,954","2,644","423,714,257","52.30","53.85","52.15","53.50","+","4.46","53.45","251","53.50","543","0.00",
="00671R","富邦NASDAQ反1","46,489,353","2,827","305,488,401","6.60","6.62","6.51","6.52","-","0.31","6.52","4,794","6.53","60","0.00",
="00673R","期元大S&P原油反1","31,211,139","1,942","266,171,378","8.52","8.58","8.48","8.51","+","0.04","8.51","517","8.52","1,514","0.00",
="00674R","期元大S&P黃金反1","4,188,000","407","59,827,260","14.28","14.35","14.23","14.28","-","0.01","14.27","18","14.28","44","0.00",
="00675L","富邦臺灣加權正2","2,162,626","974","68,474,804","31.99","32.02","31.15","31.75","+","0.69","31.75","5","31.78","40","0.00",
="00676R","富邦臺灣加權反1","12,835,946","683","51,654,680","4.00","4.07","4.00","4.03","-","0.04","4.02","3,302","4.03","893","0.00",
="00678","群益NBI生技","585,351","598","15,046,941","25.59","25.77","25.58","25.76","+","0.60","25.72","9","25.76","3","0.00",
="00680L","元大美債20正2","964,922","197","10,644,941","11.02","11.08","11.00","11.04","-","0.09","11.03","3","11.04","51","0.00",
="00681R","元大美債20反1","332,000","53","6,473,630","19.49","19.54","19.45","19.49","+","0.03","19.47","140","19.48","6","0.00",
="00682U","期元大美元指數","569,845","187","12,711,329","22.33","22.34","22.25","22.28","-","0.24","22.27","8","22.28","19","0.00",
="00683L","期元大美元指正2","2,969,320","931","75,570,156","25.45","25.54","25.31","25.33","-","0.52","25.33","40","25.36","10","0.00",
="00684R","期元大美元指反1","69,000","19","1,036,460","15.01","15.06","15.00","15.06","+","0.17","15.03","10","15.06","6","0.00",
="00685L","群益臺灣加權正2","56,000","21","1,567,570","28.20","28.22","27.79","28.18","+","0.56","28.15","10","28.21","5","0.00",
="00686R","群益臺灣加權反1","1,823,000","56","7,953,490","4.36","4.40","4.35","4.37","-","0.04","4.36","93","4.37","1","0.00",
="00688L","國泰20年美債正2","1,108,000","88","12,111,400","10.92","10.98","10.90","10.94","-","0.09","10.93","55","10.94","69","0.00",
="00689R","國泰20年美債反1","50,000","11","1,013,280","20.25","20.31","20.25","20.25","+","0.06","20.25","146","20.26","1","0.00",
="00690","兆豐藍籌30","121,011","706","3,030,176","24.96","25.07","24.90","25.07","+","0.36","25.02","50","25.07","1","0.00",
="00692","富邦公司治理","1,729,517","1,273","43,543,002","25.43","25.43","25.03","25.26","+","0.26","25.25","51","25.26","3","0.00",
="00693U","期街口S&P黃豆","56,161","27","1,408,442","25.16","25.16","25.03","25.12","+","0.03","25.10","2","25.12","98","0.00",
="00700","富邦恒生國企","171,209","593","1,954,212","11.36","11.45","11.35","11.40","+","0.24","11.39","60","11.42","50","0.00",
="00701","國泰股利精選30","1,161,507","659","25,146,531","21.89","21.89","21.54","21.68","+","0.03","21.68","2","21.70","5","0.00",
="00702","國泰標普低波高息","235,937","764","4,926,538","20.76","20.95","20.71","20.92","+","0.50","20.87","40","20.92","17","0.00",
="00703","台新MSCI中國","54,642","650","767,717","14.05","14.13","13.96","14.13","+","0.24","14.11","20","14.13","20","0.00",
="00706L","期元大S&P日圓正2","1,142,990","243","9,641,634","8.44","8.45","8.41","8.45","+","0.01","8.44","171","8.45","209","0.00",
="00707R","期元大S&P日圓反1","4,000","4","106,960","26.71","26.75","26.71","26.75","+","0.04","26.75","2","26.77","28","0.00",
="00708L","期元大S&P黃金正2","397,056","121","8,384,181","21.07","21.27","20.99","21.25","+","0.20","21.24","1","21.25","134","0.00",
="00709","富邦歐洲","74,327","211","1,521,346","20.23","20.51","20.23","20.48","+","0.90","20.41","5","20.48","15","0.00",
="00710B","FH彭博非投等債","608,304","133","10,986,512","18.00","18.11","17.99","18.11","+","0.12","18.11","2","18.12","11","0.00",
="00711B","FH彭博新興債","113,509","465","1,703,334","15.10","15.10","14.99","14.99","-","0.09","14.99","4","15.00","9","0.00",
="00712","FH富時不動產","3,729,348","1,301","35,164,588","9.45","9.50","9.38","9.49","+","0.21","9.48","94","9.49","26","0.00",
="00713","元大台灣高息低波","1,805,755","1,341","64,954,685","36.29","36.33","35.75","36.00","+","0.09","35.99","8","36.00","3","0.00",
="00714","群益道瓊美國地產","921,413","321","16,904,288","18.34","18.37","18.32","18.37","+","0.57","18.35","6","18.37","28","0.00",
="00715L","期街口布蘭特正2","15,300,382","1,779","277,243,247","18.11","18.33","17.96","18.28","-","0.06","18.27","12","18.28","316","0.00",
="00717","富邦美國特別股","236,422","586","3,546,957","15.01","15.03","14.99","15.00","+","0.03","14.99","25","15.00","25","0.00",
