"111年09月23日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,180.30","-","205.78","-1.26","",
"發行量加權股價指數","14,118.38","-","166.25","-1.16","",
"臺灣公司治理100指數","8,035.51","-","90.76","-1.12","",
"臺灣50指數","10,698.38","-","135.78","-1.25","",
"臺灣50權重上限30%指數","10,178.90","-","103.40","-1.01","",
"臺灣中型100指數","12,448.61","-","164.71","-1.31","",
"臺灣資訊科技指數","18,065.85","-","328.54","-1.79","",
"臺灣發達指數","9,399.07","-","73.62","-0.78","",
"臺灣高股息指數","5,762.88","-","50.23","-0.86","",
"臺灣就業99指數","8,614.91","-","67.14","-0.77","",
"臺灣高薪100指數","7,803.06","-","47.93","-0.61","",
"未含金融指數","12,070.83","-","166.39","-1.36","",
"未含電子指數","16,915.91","-","65.85","-0.39","",
"未含金融電子指數","13,993.63","-","92.98","-0.66","",
"小型股300指數","8,080.58","-","95.67","-1.17","",
"水泥窯製類指數","614.52","-","11.70","-1.87","",
"塑膠化工類指數","810.01","-","5.11","-0.63","",
"機電類指數","3,616.33","-","61.90","-1.68","",
"水泥類指數","163.76","-","3.37","-2.02","",
"食品類指數","1,814.09","+","3.45","0.19","",
"塑膠類指數","230.35","+","1.48","0.65","",
"紡織纖維類指數","568.37","-","1.19","-0.21","",
"電機機械類指數","216.72","-","2.29","-1.05","",
"電器電纜類指數","95.71","-","2.86","-2.90","",
"化學生技醫療類指數","118.93","-","3.25","-2.66","",
"化學類指數","133.73","-","2.22","-1.63","",
"生技醫療類指數","72.14","-","2.71","-3.62","",
"玻璃陶瓷類指數","44.96","-","0.35","-0.77","",
"造紙類指數","295.49","+","0.38","0.13","",
"鋼鐵類指數","131.58","-","1.66","-1.25","",
"橡膠類指數","248.22","-","6.18","-2.43","",
"汽車類指數","323.77","-","4.50","-1.37","",
"電子工業類指數","645.37","-","11.08","-1.69","",
"半導體類指數","300.82","-","6.22","-2.03","",
"電腦及週邊設備類指數","119.09","-","1.51","-1.25","",
"光電類指數","31.93","-","0.44","-1.36","",
"通信網路類指數","129.57","-","1.32","-1.01","",
"電子零組件類指數","148.95","-","1.80","-1.19","",
"電子通路類指數","164.81","-","1.32","-0.79","",
