"111年05月25日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,323.95","+","163.06","0.90","",
"發行量加權股價指數","16,104.03","+","140.40","0.88","",
"臺灣公司治理100指數","9,319.57","+","72.41","0.78","",
"臺灣50指數","12,406.77","+","94.60","0.77","",
"臺灣50權重上限30%指數","11,823.74","+","90.12","0.77","",
"臺灣中型100指數","13,666.86","+","150.01","1.11","",
"臺灣資訊科技指數","21,095.28","+","198.61","0.95","",
"臺灣發達指數","10,804.29","+","133.08","1.25","",
"臺灣高股息指數","7,199.92","+","59.75","0.84","",
"臺灣就業99指數","9,597.70","+","68.12","0.71","",
"臺灣高薪100指數","8,988.17","+","46.56","0.52","",
"未含金融指數","13,893.16","+","144.91","1.05","",
"未含電子指數","18,981.47","+","133.31","0.71","",
"未含金融電子指數","16,037.40","+","187.31","1.18","",
"小型股300指數","8,641.56","+","97.12","1.14","",
"水泥窯製類指數","651.80","+","7.44","1.15","",
"塑膠化工類指數","911.79","+","8.04","0.89","",
"機電類指數","4,158.70","+","42.98","1.04","",
"水泥類指數","169.97","+","2.04","1.21","",
"食品類指數","1,810.27","+","16.68","0.93","",
"塑膠類指數","277.32","+","1.83","0.66","",
"紡織纖維類指數","569.93","+","3.58","0.63","",
"電機機械類指數","223.48","+","3.13","1.42","",
"電器電纜類指數","105.64","+","6.34","6.38","",
"化學生技醫療類指數","117.54","+","1.57","1.35","",
"化學類指數","146.87","+","2.18","1.51","",
"生技醫療類指數","62.95","+","0.71","1.14","",
"玻璃陶瓷類指數","55.08","+","0.43","0.79","",
"造紙類指數","324.29","-","0.64","-0.20","",
"鋼鐵類指數","160.56","+","1.35","0.85","",
"橡膠類指數","252.41","+","3.41","1.37","",
"汽車類指數","317.36","+","4.50","1.44","",
"電子工業類指數","744.29","+","7.32","0.99","",
"半導體類指數","363.15","+","3.19","0.89","",
"電腦及週邊設備類指數","128.70","+","1.62","1.27","",
"光電類指數","33.46","+","0.52","1.58","",
"通信網路類指數","135.87","+","1.23","0.91","",
"電子零組件類指數","165.35","+","2.10","1.29","",
"電子通路類指數","199.75","+","1.84","0.93","",
"資訊服務類指數","127.54","+","1.50","1.19","",
"其他電子類指數","99.90","+","1.04","1.05","",
"建材營造類指數","367.49","+","2.59","0.71","",
"航運類指數","270.82","+","2.97","1.11","",
"觀光類指數","92.27","+","1.20","1.32","",
"金融保險類指數","1,624.15","-","6.73","-0.41","",
"貿易百貨類指數","285.25","+","6.43","2.31","",
"油電燃氣類指數","123.73","+","1.39","1.14","",
"其他類指數","357.49","+","4.68","1.33","",
"臺指日報酬兩倍指數","33,297.41","+","575.58","1.76","",
"臺指反向一倍指數","4,362.28","-","38.71","-0.88","",
"電子類兩倍槓桿指數","31,670.61","+","616.89","1.99","",
"電子類反向指數","4,011.56","-","40.24","-0.99","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,914.59","+","23.80","0.61","",
"臺灣中小型公司治理指數","6,937.36","+","62.32","0.91","",
"臺灣IPO指數","6,346.27","+","23.40","0.37","",
"智慧中立指數","4,063.57","+","16.34","0.40","",
"臺灣5G指數","8,199.06","+","92.32","1.14","",
"臺灣企業社會責任中小型指數","8,308.36","+","64.20","0.78","",
"特選臺灣電動車代表指數","5,523.95","+","58.24","1.07","",
"臺灣5G+通訊指數","6,027.36","+","67.38","1.13","",
"臺灣全市場指數","5,452.11","+","47.49","0.88","",
"臺灣全市場半導體指數","5,432.83","+","58.96","1.10","",
"臺灣電動車與自駕科技永續概念指數","4,430.35","+","50.65","1.16","",
"臺灣智慧移動與電動車指數","4,219.95","+","53.78","1.29","",
"特選小資高價30指數","4,673.05","+","56.75","1.23","",
"特選臺灣綠能及電動車指數","4,524.29","+","54.26","1.21","",
"特選臺灣智能車供應鏈聯盟指數","4,385.84","+","49.90","1.15","",
"臺灣全市場半導體精選30指數","4,300.63","+","45.13","1.06","",
"特選臺灣高股息30指數","4,577.81","+","42.93","0.95","",
"臺灣友善環境指數","4,970.75","+","47.89","0.97","",
"台灣永續價值指數","4,452.48","+","27.78","0.63","",
"特選臺灣IC設計指數","3,537.05","+","27.69","0.79","",
"特選臺灣環境永續高股息指數","4,544.54","+","24.21","0.54","",
"臺灣友善環境50指數","4,346.45","+","40.00","0.93","",
"特選台灣策略高股息30指數","4,452.45","+","42.79","0.97","",
"特選臺灣IC設計產業代表指數","3,991.15","+","55.97","1.42","",
"特選臺灣綠能指數","4,662.59","+","64.50","1.40","",
"特選臺灣成長高股息指數","4,410.24","+","33.50","0.77","",
"特選臺灣智慧50指數","4,536.60","+","39.87","0.89","",
"特選臺灣標竿PCB指數","4,516.80","+","63.25","1.42","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,649.64","-","246.74","-0.83","",
"金融類日報酬反向一倍指數","4,781.95","+","19.65","0.41","",
"漲升股利150指數","8,494.83","+","88.71","1.06","",
"藍籌30指數","7,798.18","+","59.38","0.77","",
"工業菁英30指數","8,477.18","+","73.73","0.88","",
"電子菁英30指數","7,726.91","+","75.74","0.99","",
"低波動股利精選30指數","7,069.91","+","39.03","0.56","",
"中小型A級動能50指數","14,026.85","+","139.54","1.00","",
"特選高息低波指數","7,352.94","+","45.63","0.62","",
"臺灣永續指數","8,200.37","+","66.15","0.81","",
"特選內需高收益指數","6,269.09","+","84.95","1.37","",
"價值投資指數","7,415.41","+","79.44","1.08","",
"存股雙十等權重指數","7,794.44","+","59.95","0.78","",
"特選大蘋果指數","6,613.83","+","107.59","1.65","",
"中小型300指數","8,764.76","+","112.10","1.30","",
"特股高息20指數","6,135.32","+","1.46","0.02","",
"臺灣500指數","8,335.24","+","73.02","0.88","",
"臺灣勞工權益指數","7,603.62","+","22.21","0.29","",
"微波高息精選20指數","6,494.51","+","17.70","0.27","",
"特選世代行動通訊指數","6,012.25","+","50.28","0.84","",
"智慧投資多因子30指數","5,753.95","+","55.41","0.97","",
"臺股期貨指數","8,049.69","+","67.16","0.84","",
"特選價值成長指數","7,553.66","+","106.36","1.43","",
"臺灣上櫃永續指數","5,800.14","+","88.37","1.55","",
"特選台股領航指數","7,267.60","+","58.71","0.81","",
"特選Smart多因子指數","6,267.44","+","60.05","0.97","",
"特選ESG高股息指數","4,444.58","+","26.97","0.61","",
"特選上櫃ESG成長指數","4,229.83","+","69.80","1.68","",
"特選上櫃ESG電子菁英指數","4,528.19","+","74.68","1.68","",
"新臺灣高股息指數","4,872.78","+","37.87","0.78","",
"臺灣優息存股指數","4,982.93","+","29.52","0.60","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,551.20","+","218.51","0.90","",
"發行量加權股價報酬指數","32,030.51","+","279.25","0.88","",
"臺灣公司治理100報酬指數","12,231.41","+","95.04","0.78","",
"臺灣50報酬指數","24,945.34","+","190.21","0.77","",
"臺灣50權重上限30%報酬指數","23,836.89","+","181.68","0.77","",
"臺灣中型100報酬指數","25,531.75","+","280.23","1.11","",
"臺灣資訊科技股報酬指數","40,099.80","+","377.52","0.95","",
"臺灣發達報酬指數","19,603.14","+","241.45","1.25","",
"臺灣高股息報酬指數","18,123.78","+","150.40","0.84","",
"臺灣就業99報酬指數","14,240.00","+","101.06","0.71","",
"臺灣高薪100報酬指數","12,178.33","+","63.09","0.52","",
"未含金融電子報酬指數","32,199.81","+","376.09","1.18","",
"小型股300報酬指數","10,928.14","+","122.82","1.14","",
"水泥類報酬指數","323.15","+","3.87","1.21","",
"食品類報酬指數","2,739.42","+","25.24","0.93","",
"塑膠類報酬指數","469.93","+","3.09","0.66","",
"紡織纖維類報酬指數","898.74","+","5.66","0.63","",
"電機機械類報酬指數","329.24","+","4.60","1.42","",
"電器電纜類報酬指數","155.87","+","9.35","6.38","",
"化學生技醫療類報酬指數","179.29","+","2.39","1.35","",
"化學類報酬指數","239.26","+","3.54","1.50","",
"生技醫療類報酬指數","86.91","+","0.98","1.14","",
"玻璃陶瓷類報酬指數","64.04","+","0.51","0.80","",
"造紙類報酬指數","477.96","-","0.93","-0.19","",
"鋼鐵類報酬指數","251.47","+","2.11","0.85","",
"橡膠類報酬指數","391.72","+","5.30","1.37","",
"汽車類報酬指數","491.65","+","6.97","1.44","",
"電子工業類報酬指數","1,350.67","+","13.30","0.99","",
"半導體類報酬指數","622.38","+","5.48","0.89","",
"電腦及週邊設備類報酬指數","266.60","+","3.37","1.28","",
"光電類報酬指數","47.17","+","0.72","1.55","",
