"111年09月26日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","15,762.22","-","418.08","-2.58","",
"發行量加權股價指數","13,778.19","-","340.19","-2.41","",
"臺灣公司治理100指數","7,868.81","-","166.70","-2.07","",
"臺灣50指數","10,484.78","-","213.60","-2.00","",
"臺灣50權重上限30%指數","9,971.62","-","207.28","-2.04","",
"臺灣中型100指數","12,065.87","-","382.74","-3.07","",
"臺灣資訊科技指數","17,652.87","-","412.98","-2.29","",
"臺灣發達指數","9,198.39","-","200.68","-2.14","",
"臺灣高股息指數","5,585.10","-","177.78","-3.08","",
"臺灣就業99指數","8,405.36","-","209.55","-2.43","",
"臺灣高薪100指數","7,632.06","-","171.00","-2.19","",
"未含金融指數","11,766.42","-","304.41","-2.52","",
"未含電子指數","16,511.91","-","404.00","-2.39","",
"未含金融電子指數","13,611.81","-","381.82","-2.73","",
"小型股300指數","7,772.51","-","308.07","-3.81","",
"水泥窯製類指數","595.44","-","19.08","-3.10","",
"塑膠化工類指數","792.90","-","17.11","-2.11","",
"機電類指數","3,527.80","-","88.53","-2.45","",
"水泥類指數","158.65","-","5.11","-3.12","",
"食品類指數","1,806.86","-","7.23","-0.40","",
"塑膠類指數","227.72","-","2.63","-1.14","",
"紡織纖維類指數","551.84","-","16.53","-2.91","",
"電機機械類指數","210.08","-","6.64","-3.06","",
"電器電纜類指數","92.45","-","3.26","-3.41","",
"化學生技醫療類指數","114.15","-","4.78","-4.02","",
"化學類指數","129.20","-","4.53","-3.39","",
"生技醫療類指數","68.81","-","3.33","-4.62","",
"玻璃陶瓷類指數","43.60","-","1.36","-3.02","",
"造紙類指數","288.32","-","7.17","-2.43","",
"鋼鐵類指數","127.22","-","4.36","-3.31","",
"橡膠類指數","241.61","-","6.61","-2.66","",
"汽車類指數","314.95","-","8.82","-2.72","",
"電子工業類指數","629.73","-","15.64","-2.42","",
"半導體類指數","293.55","-","7.27","-2.42","",
"電腦及週邊設備類指數","116.55","-","2.54","-2.13","",
"光電類指數","30.62","-","1.31","-4.10","",
"通信網路類指數","129.05","-","0.52","-0.40","",
"電子零組件類指數","143.68","-","5.27","-3.54","",
"電子通路類指數","160.52","-","4.29","-2.60","",
"資訊服務類指數","121.79","-","1.92","-1.55","",
"其他電子類指數","95.57","-","2.42","-2.47","",
"建材營造類指數","339.50","-","10.19","-2.91","",
"航運類指數","157.35","-","10.31","-6.15","",
"觀光類指數","102.75","-","1.65","-1.58","",
"金融保險類指數","1,495.55","-","24.66","-1.62","",
"貿易百貨類指數","265.86","-","0.70","-0.26","",
"油電燃氣類指數","105.04","+","0.14","0.13","",
"其他類指數","325.50","-","11.66","-3.46","",
"臺指日報酬兩倍指數","24,016.54","-","1,215.98","-4.82","",
"臺指反向一倍指數","5,024.88","+","118.23","2.41","",
"電子類兩倍槓桿指數","22,203.54","-","1,130.98","-4.85","",
"電子類反向指數","4,644.31","+","109.89","2.42","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,132.77","-","187.04","-4.33","",
"臺灣中小型公司治理指數","6,113.54","-","214.87","-3.40","",
"臺灣IPO指數","4,746.01","-","255.58","-5.11","",
"智慧中立指數","3,498.94","-","6.04","-0.17","",
"臺灣5G指數","6,532.14","-","172.39","-2.57","",
"臺灣企業社會責任中小型指數","7,347.00","-","231.89","-3.06","",
"特選臺灣電動車代表指數","5,383.71","-","159.44","-2.88","",
"臺灣5G+通訊指數","5,052.96","-","118.37","-2.29","",
"臺灣全市場指數","4,662.91","-","125.48","-2.62","",
"臺灣全市場半導體指數","4,057.96","-","153.58","-3.65","",
"臺灣電動車與自駕科技永續概念指數","3,656.21","-","106.68","-2.84","",
"臺灣智慧移動與電動車指數","3,334.68","-","109.00","-3.17","",
"特選小資高價30指數","3,817.00","-","122.99","-3.12","",
"特選臺灣綠能及電動車指數","4,011.36","-","112.67","-2.73","",
"特選臺灣智能車供應鏈聯盟指數","3,772.66","-","100.62","-2.60","",
"臺灣全市場半導體精選30指數","3,185.05","-","115.48","-3.50","",
"特選臺灣高股息30指數","3,509.80","-","113.74","-3.14","",
"臺灣友善環境指數","4,119.44","-","112.07","-2.65","",
"台灣永續價值指數","3,929.54","-","80.50","-2.01","",
"特選臺灣IC設計指數","2,265.23","-","109.39","-4.61","",
"特選臺灣環境永續高股息指數","3,623.70","-","134.09","-3.57","",
"臺灣友善環境50指數","3,573.92","-","82.73","-2.26","",
"特選台灣策略高股息30指數","3,385.49","-","131.65","-3.74","",
"特選臺灣IC設計產業代表指數","2,669.84","-","133.14","-4.75","",
"特選臺灣綠能指數","4,433.86","-","161.05","-3.50","",
"特選臺灣成長高股息指數","3,389.37","-","116.61","-3.33","",
"特選臺灣智慧50指數","3,312.25","-","114.46","-3.34","",
"特選臺灣標竿PCB指數","3,328.67","-","135.60","-3.91","",
"臺灣晶圓製造指數","3,704.70","-","135.80","-3.54","",
"臺灣精選高息指數","3,305.86","-","137.74","-4.00","",
"臺灣多因子優選高股息30指數","4,391.33","-","110.57","-2.46","",
"特選臺灣優利高填息30指數","3,961.28","-","139.05","-3.39","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,860.95","-","833.61","-3.24","",
"金融類日報酬反向一倍指數","5,135.52","+","81.98","1.62","",
"漲升股利150指數","7,196.59","-","164.46","-2.23","",
"藍籌30指數","6,615.50","-","125.37","-1.86","",
"工業菁英30指數","6,885.91","-","170.75","-2.42","",
"電子菁英30指數","6,716.57","-","202.76","-2.93","",
"低波動股利精選30指數","6,522.32","-","90.36","-1.37","",
"中小型A級動能50指數","12,785.22","-","506.13","-3.81","",
"特選高息低波指數","6,246.67","-","122.74","-1.93","",
"臺灣永續指數","7,023.69","-","145.20","-2.03","",
"特選內需高收益指數","5,574.42","-","52.57","-0.93","",
"價值投資指數","4,899.09","-","250.19","-4.86","",
"存股雙十等權重指數","6,115.87","-","189.43","-3.00","",
"特選大蘋果指數","6,008.46","-","155.00","-2.51","",
"中小型300指數","7,753.16","-","281.01","-3.50","",
"特股高息20指數","5,698.24","-","36.37","-0.63","",
"臺灣500指數","7,108.48","-","174.98","-2.40","",
"臺灣勞工權益指數","6,739.37","-","135.81","-1.98","",
"微波高息精選20指數","6,107.34","-","65.05","-1.05","",
"特選世代行動通訊指數","5,777.67","-","200.87","-3.36","",
"智慧投資多因子30指數","4,539.95","-","103.63","-2.23","",
"臺股期貨指數","7,199.59","-","188.91","-2.56","",
"特選價值成長指數","5,431.16","-","267.66","-4.70","",
"臺灣上櫃永續指數","5,048.73","-","278.06","-5.22","",
"特選台股領航指數","6,093.41","-","111.81","-1.80","",
"特選Smart多因子指數","5,079.47","-","126.53","-2.43","",
"特選ESG高股息指數","3,557.00","-","81.43","-2.24","",
"特選上櫃ESG成長指數","3,636.10","-","231.40","-5.98","",
