"111年06月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣智能車供應鏈聯盟指數","4,532.03","-","46.45","-1.01","",
"臺灣全市場半導體精選30指數","4,467.74","-","45.18","-1.00","",
"特選臺灣高股息30指數","4,714.66","-","22.70","-0.48","",
"臺灣友善環境指數","5,098.06","-","23.08","-0.45","",
"台灣永續價值指數","4,572.40","-","32.94","-0.72","",
"特選臺灣IC設計指數","3,724.42","-","28.42","-0.76","",
"特選臺灣環境永續高股息指數","4,655.68","-","12.76","-0.27","",
"臺灣友善環境50指數","4,461.48","-","41.52","-0.92","",
"特選台灣策略高股息30指數","4,592.69","+","0.70","0.02","",
"特選臺灣IC設計產業代表指數","4,162.09","-","29.68","-0.71","",
"特選臺灣綠能指數","4,774.13","-","6.75","-0.14","",
"特選臺灣成長高股息指數","4,555.27","-","0.35","-0.01","",
"特選臺灣智慧50指數","4,642.42","-","32.72","-0.70","",
"特選臺灣標竿PCB指數","4,518.79","-","12.53","-0.28","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","31,403.27","-","344.36","-1.08","",
"金融類日報酬反向一倍指數","4,638.14","+","25.02","0.54","",
"漲升股利150指數","8,704.97","-","43.76","-0.50","",
"藍籌30指數","8,073.41","-","70.76","-0.87","",
"工業菁英30指數","8,787.02","-","88.98","-1.00","",
"電子菁英30指數","8,029.55","-","70.78","-0.87","",
"低波動股利精選30指數","7,182.30","-","43.38","-0.60","",
"中小型A級動能50指數","14,416.74","+","54.92","0.38","",
"特選高息低波指數","7,463.35","-","14.85","-0.20","",
"臺灣永續指數","8,412.84","-","66.23","-0.78","",
"特選內需高收益指數","6,291.89","-","32.96","-0.52","",
"價值投資指數","7,497.73","-","23.88","-0.32","",
"存股雙十等權重指數","8,038.76","-","8.86","-0.11","",
"特選大蘋果指數","6,827.16","-","88.67","-1.28","",
"中小型300指數","9,043.45","+","22.15","0.25","",
"特股高息20指數","6,201.65","-","18.70","-0.30","",
"臺灣500指數","8,549.51","-","48.01","-0.56","",
"臺灣勞工權益指數","7,785.49","-","57.66","-0.74","",
"微波高息精選20指數","6,596.67","-","20.87","-0.32","",
"特選世代行動通訊指數","6,214.03","-","1.89","-0.03","",
"智慧投資多因子30指數","5,832.20","-","17.10","-0.29","",
"臺股期貨指數","8,251.17","-","69.17","-0.83","",
"特選價值成長指數","7,814.46","-","10.61","-0.14","",
"臺灣上櫃永續指數","6,111.97","-","53.22","-0.86","",
"特選台股領航指數","7,549.82","-","78.42","-1.03","",
"特選Smart多因子指數","6,436.98","-","38.12","-0.59","",
"特選ESG高股息指數","4,594.65","-","41.85","-0.90","",
"特選上櫃ESG成長指數","4,477.36","-","52.89","-1.17","",
"特選上櫃ESG電子菁英指數","4,800.13","-","63.16","-1.30","",
"新臺灣高股息指數","5,013.54","-","2.58","-0.05","",
"臺灣優息存股指數","5,074.04","-","26.27","-0.52","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,210.38","-","131.31","-0.52","",
"發行量加權股價報酬指數","32,848.69","-","185.15","-0.56","",
"臺灣公司治理100報酬指數","12,528.59","-","97.26","-0.77","",
"臺灣50報酬指數","25,604.84","-","222.53","-0.86","",
"臺灣50權重上限30%報酬指數","24,507.68","-","208.01","-0.84","",
"臺灣中型100報酬指數","26,278.08","+","7.74","0.03","",
"臺灣資訊科技股報酬指數","41,172.79","-","378.35","-0.91","",
"臺灣發達報酬指數","20,065.98","-","41.85","-0.21","",
"臺灣高股息報酬指數","18,459.20","-","2.22","-0.01","",
"臺灣就業99報酬指數","14,652.99","-","100.26","-0.68","",
"臺灣高薪100報酬指數","12,523.13","-","86.95","-0.69","",
"未含金融電子報酬指數","32,894.05","-","30.52","-0.09","",
"小型股300報酬指數","11,176.65","-","4.58","-0.04","",
"水泥類報酬指數","320.97","-","1.41","-0.44","",
"食品類報酬指數","2,754.38","-","6.87","-0.25","",
"塑膠類報酬指數","478.86","-","3.46","-0.72","",
"紡織纖維類報酬指數","913.67","-","4.67","-0.51","",
"電機機械類報酬指數","358.11","+","5.63","1.60","",
"電器電纜類報酬指數","154.15","-","0.56","-0.36","",
"化學生技醫療類報酬指數","181.59","-","0.21","-0.12","",
"化學類報酬指數","239.48","-","2.10","-0.87","",
"生技醫療類報酬指數","89.50","+","0.84","0.95","",
"玻璃陶瓷類報酬指數","66.49","-","0.19","-0.28","",
"造紙類報酬指數","486.88","-","4.64","-0.94","",
"鋼鐵類報酬指數","256.84","+","0.43","0.17","",
"橡膠類報酬指數","398.01","-","0.38","-0.10","",
"汽車類報酬指數","506.15","-","6.44","-1.26","",
"電子工業類報酬指數","1,386.57","-","10.92","-0.78","",
"半導體類報酬指數","639.29","-","5.98","-0.93","",
"電腦及週邊設備類報酬指數","273.97","-","0.84","-0.31","",
"光電類報酬指數","49.44","-","0.36","-0.72","",
"通信網路類報酬指數","278.13","-","0.79","-0.28","",
"電子零組件類報酬指數","303.66","-","1.47","-0.48","",
"電子通路類報酬指數","448.78","-","0.39","-0.09","",
"資訊服務類報酬指數","284.44","+","0.62","0.22","",
"其他電子類報酬指數","159.75","-","1.68","-1.04","",
"建材營造類報酬指數","703.21","-","1.10","-0.16","",
"航運類報酬指數","385.58","+","0.59","0.15","",
"觀光類報酬指數","134.10","-","0.96","-0.71","",
"金融保險類報酬指數","2,768.71","-","15.11","-0.54","",
"貿易百貨類報酬指數","440.42","+","9.17","2.13","",
"油電燃氣類報酬指數","188.56","-","2.60","-1.36","",
"其他類報酬指數","617.87","+","2.53","0.41","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,379.91","+","24.56","0.56","",
"臺灣中小型公司治理報酬指數","9,060.11","+","31.64","0.35","",
"臺灣IPO報酬指數","7,437.96","+","17.20","0.23","",
"智慧中立報酬指數","4,409.97","+","12.46","0.28","",
"加權指數掩護性臺指買權價外5%報酬指數","7,103.50","-","37.30","-0.52","",
"臺灣5G報酬指數","8,995.61","-","96.54","-1.06","",
"臺灣企業社會責任中小型報酬指數","9,343.25","-","20.21","-0.22","",
"特選臺灣電動車代表報酬指數","6,114.12","-","28.42","-0.46","",
"臺灣5G+通訊報酬指數","6,465.43","-","72.62","-1.11","",
"臺灣全市場報酬指數","5,775.53","-","32.97","-0.57","",
"臺灣全市場半導體報酬指數","5,804.46","-","52.69","-0.90","",
"臺灣電動車與自駕科技永續概念報酬指數","4,753.02","-","37.93","-0.79","",
"臺灣智慧移動與電動車報酬指數","4,487.69","-","58.31","-1.28","",
"特選小資高價30報酬指數","4,969.38","-","35.07","-0.70","",
"特選臺灣綠能及電動車報酬指數","4,794.70","-","22.83","-0.47","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,655.72","-","47.72","-1.01","",
"臺灣全市場半導體精選30報酬指數","4,526.14","-","45.77","-1.00","",
"特選臺灣高股息30報酬指數","4,763.68","-","22.94","-0.48","",
"臺灣友善環境報酬指數","5,116.74","-","23.15","-0.45","",
"台灣永續價值報酬指數","4,580.61","-","33.01","-0.72","",
"特選臺灣IC設計報酬指數","3,735.15","-","28.50","-0.76","",
"特選臺灣環境永續高股息報酬指數","4,722.51","-","12.95","-0.27","",
"臺灣友善環境50報酬指數","4,467.35","-","41.58","-0.92","",
"特選台灣策略高股息30報酬指數","4,671.88","+","0.71","0.02","",
"特選臺灣IC設計產業代表報酬指數","4,168.02","-","29.72","-0.71","",
"特選臺灣綠能報酬指數","4,774.13","-","6.75","-0.14","",
"特選臺灣成長高股息報酬指數","4,594.80","-","0.35","-0.01","",
"特選臺灣智慧50報酬指數","4,643.17","-","32.72","-0.70","",
"特選臺灣標竿PCB報酬指數","4,538.28","-","12.59","-0.28","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,068.43","-","55.65","-0.50","",
"藍籌30報酬指數","9,809.80","-","85.98","-0.87","",
"工業菁英30報酬指數","10,639.59","-","107.74","-1.00","",
"電子菁英30報酬指數","9,622.58","-","84.83","-0.87","",
"低波動股利精選30報酬指數","8,953.84","-","54.08","-0.60","",
"中小型A級動能50報酬指數","16,478.15","+","62.77","0.38","",
"特選高息低波報酬指數","9,672.62","-","19.25","-0.20","",
"臺灣永續報酬指數","10,218.50","-","80.45","-0.78","",
"特選內需高收益報酬指數","7,695.78","-","40.31","-0.52","",
"價值投資報酬指數","9,337.17","-","29.74","-0.32","",
"存股雙十等權重報酬指數","9,239.29","-","10.18","-0.11","",
"特選大蘋果報酬指數","7,833.57","-","101.75","-1.28","",
"中小型300報酬指數","10,121.46","+","24.79","0.25","",
"特股高息20報酬指數","6,983.41","-","21.06","-0.30","",
"臺灣500報酬指數","9,542.46","-","53.59","-0.56","",
"臺灣勞工權益報酬指數","8,840.08","-","65.47","-0.74","",
"微波高息精選20報酬指數","7,398.67","-","23.41","-0.32","",
"特選世代行動通訊報酬指數","6,698.81","-","2.04","-0.03","",
"智慧投資多因子30報酬指數","6,329.93","-","18.55","-0.29","",
"特選大蘋果報酬正向兩倍指數","12,940.34","-","340.59","-2.56","",
"特選大蘋果報酬反向一倍指數","7,458.36","+","94.42","1.28","",
"特選價值成長報酬指數","8,465.68","-","11.48","-0.14","",
"臺灣上櫃永續報酬指數","6,600.11","-","57.46","-0.86","",
"特選台股領航報酬指數","8,028.22","-","83.39","-1.03","",
"特選Smart多因子報酬指數","6,674.16","-","39.53","-0.59","",
"特選ESG高股息報酬指數","4,763.94","-","43.39","-0.90","",
"特選上櫃ESG成長報酬指數","4,626.16","-","54.64","-1.17","",
"特選上櫃ESG電子菁英報酬指數","4,965.57","-","65.35","-1.30","",
"新臺灣高股息報酬指數","5,028.46","-","2.58","-0.05","",
"臺灣優息存股報酬指數","5,074.04","-","26.27","-0.52","",
"111年06月07日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","180,606,327,801","2,481,011,435","1,269,783",
"2.台灣存託憑證","23,347,898","3,884,217","1,314",
"3.受益憑證","0","0","0",
"4.ETF","9,034,108,130","530,501,792","135,438",
"5.受益證券","5,716,497","377,091","109",
"6.變更交易股票","15,080,390","2,114,023","817",
"7.認購(售)權證","2,048,436,090","1,712,594,000","57,493",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","10,147,780","1,984,000","413",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","180,621,408,191","2,483,125,458","1,270,600",
"總計(1~15)","191,743,164,586","4,732,466,558","1,465,367",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,398(10)","340(6)",
"下跌(跌停)","5,784(46)","513(1)",
"持平","584","108",
"未成交","18,324","1",
"無比價","1,979","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年06月07日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,160,242","9,097","656,817,533","127.95","127.95","126.85","127.40","-","1.30","127.35","2","127.40","17","0.00",
="0051","元大中型100","12,174","136","699,324","57.70","57.70","57.10","57.60","-","0.15","57.50","1","57.60","1","0.00",
="0052","富邦科技","355,950","341","38,043,790","107.30","107.30","106.50","106.85","-","1.05","106.85","1","107.05","1","0.00",
="0053","元大電子","21,332","317","1,300,224","61.10","61.10","60.95","60.95","-","1.15","61.00","26","61.55","15","0.00",
="0055","元大MSCI金融","111,295","319","2,666,664","24.10","24.10","23.90","23.97","-","0.13","23.96","1","23.97","4","0.00",
="0056","元大高股息","8,228,884","6,054","258,473,674","31.41","31.47","31.31","31.44","-","0.04","31.43","158","31.44","73","0.00",
="0057","富邦摩台","23,859","863","2,131,582","89.25","89.45","89.25","89.40","-","0.95","89.10","10","89.55","20","0.00",
="0061","元大寶滬深","335,076","1,048","6,614,931","19.62","19.85","19.58","19.75","+","0.15","19.74","10","19.75","1","0.00",
="006203","元大MSCI台灣","7,814","797","477,091","61.30","61.30","61.00","61.30","-","0.70","61.20","1","61.55","6","0.00",
="006204","永豐臺灣加權","21,561","688","1,786,151","82.65","82.90","82.65","82.90","-","0.40","82.80","50","82.90","3","0.00",
="006205","富邦上証","1,583,999","465","52,170,899","32.65","33.05","32.65","32.86","+","0.30","32.82","13","32.86","59","0.00",
="006206","元大上證50","158,575","671","5,035,269","31.51","31.94","31.51","31.82","+","0.50","31.68","43","31.82","30","0.00",
="006207","FH滬深","793,684","865","20,584,852","25.81","26.09","25.81","25.91","+","0.25","25.84","100","25.89","14","0.00",
="006208","富邦台50","2,132,952","3,693","156,502,951","73.55","73.65","73.10","73.35","-","0.85","73.30","70","73.35","3","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.43","5","7.50","2","0.00",
="00631L","元大台灣50正2","1,974,893","886","234,858,276","119.40","119.45","118.05","118.70","-","2.10","118.65","5","118.70","16","0.00",
="00632R","元大台灣50反1","83,428,306","3,737","459,958,793","5.51","5.53","5.49","5.51","+","0.03","5.51","7,173","5.52","18,268","0.00",
="00633L","富邦上証正2","16,827,916","3,553","715,800,257","41.75","43.23","41.48","42.70","+","1.15","42.69","2","42.70","267","0.00",
="00634R","富邦上証反1","2,304,420","80","10,073,807","4.40","4.42","4.35","4.35","-","0.05","4.35","510","4.38","805","0.00",
="00635U","期元大S&P黃金","75,418","60","1,830,695","24.28","24.31","24.24","24.31","-","0.18","24.30","16","24.32","251","0.00",
="00636","國泰中國A50","927,321","725","20,683,324","22.02","22.43","22.02","22.31","+","0.29","22.31","4","22.33","127","0.00",
="00636K","國泰中國A50+U","200","2","1,518","7.59","7.59","7.59","7.59","+","0.12","7.52","6","7.57","6","0.00",
="00637L","元大滬深300正2","133,604,830","15,822","2,248,371,648","16.59","17.11","16.42","16.90","+","0.50","16.89","435","16.90","1,768","0.00",
="00638R","元大滬深300反1","1,733,300","325","16,101,902","9.31","9.39","9.21","9.24","-","0.14","9.24","35","9.25","1","0.00",
="00639","富邦深100","1,919,009","804","26,342,256","13.80","13.83","13.66","13.66","+","0.06","13.66","13","13.68","33","0.00",
="00640L","富邦日本正2","233,100","90","6,647,300","28.44","28.60","28.30","28.30","+","0.18","28.30","8","28.36","10","0.00",
="00641R","富邦日本反1","1,262,000","175","12,589,960","9.99","10.01","9.96","10.01","-","0.03","9.99","105","10.01","18","0.00",
="00642U","期元大S&P石油","4,667,166","546","107,825,908","22.98","23.17","22.98","23.10","-","0.03","23.10","21","23.11","359","0.00",
="00643","群益深証中小","291,690","967","4,795,138","16.45","16.54","16.29","16.40","+","0.04","16.40","3","16.41","80","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.70","2","3.77","1","0.00",
="00645","富邦日本","152,587","207","3,956,903","25.88","25.97","25.88","25.89","+","0.11","25.86","1","25.87","1","0.00",
="00646","元大S&P500","313,759","370","11,704,887","37.33","37.37","37.21","37.21","-","0.28","37.20","2","37.21","34","0.00",
="00647L","元大S&P500正2","450,000","88","26,473,300","59.00","59.15","58.40","58.40","-","1.20","58.40","68","58.45","3","0.00",
="00648R","元大S&P500反1","1,507,000","97","10,920,260","7.22","7.28","7.22","7.28","+","0.09","7.27","986","7.28","1,707","0.00",
="00650L","FH香港正2","4,826,143","858","81,583,910","16.95","17.15","16.65","16.67","+","0.14","16.67","76","16.68","10","0.00",
="00651R","FH香港反1","816,000","132","6,750,120","8.34","8.34","8.22","8.33","-","0.02","8.33","18","8.34","111","0.00",
="00652","富邦印度","78,093","660","2,147,330","27.64","27.64","27.45","27.46","-","0.16","27.45","2","27.46","1","0.00",
="00653L","富邦印度正2","222,013","97","8,569,469","38.87","38.87","38.36","38.40","-","0.47","38.40","1","38.41","52","0.00",
="00654R","富邦印度反1","196,000","43","1,704,490","8.69","8.75","8.65","8.75","+","0.11","8.74","2","8.75","24","0.00",
="00655L","國泰中國A50正2","5,582,527","1,244","172,704,528","30.36","31.42","30.08","30.96","+","0.77","30.96","76","30.98","4","0.00",
="00656R","國泰中國A50反1","184,000","31","1,536,520","8.42","8.44","8.27","8.30","-","0.13","8.32","150","8.34","350","0.00",
="00657","國泰日經225","42,610","499","1,399,843","32.81","32.91","32.81","32.90","-","0.06","32.80","10","32.86","1","0.00",
="00657K","國泰日經225+U","200","2","2,236","11.18","11.18","11.18","11.18","-","0.01","11.11","6","11.15","6","0.00",
="00660","元大歐洲50","3,847","826","106,443","27.88","27.88","27.79","27.79","-","0.09","27.74","30","27.88","9","0.00",
="00661","元大日經225","90,916","923","3,178,299","34.93","35.00","34.93","34.95","+","0.05","34.86","1","34.88","50","0.00",
="00662","富邦NASDAQ","399,958","501","19,033,361","47.52","47.76","47.45","47.45","-","0.41","47.40","1","47.45","1","0.00",
="00663L","國泰臺灣加權正2","19,000","10","2,055,950","108.55","108.60","107.95","108.15","-","2.15","108.15","48","108.30","1","0.00",
="00664R","國泰臺灣加權反1","3,236,000","321","20,186,150","6.22","6.25","6.22","6.25","+","0.06","6.24","52","6.25","3,560","0.00",
="00665L","富邦恒生國企正2","8,389,169","1,161","94,001,076","11.16","11.39","11.02","11.03","+","0.15","11.03","33","11.04","110","0.00",
="00666R","富邦恒生國企反1","344,000","25","4,856,040","14.16","14.30","14.05","14.30","-","0.06","14.22","10","14.30","103","0.00",
="00668","國泰美國道瓊","53,066","952","1,862,781","35.12","35.16","35.04","35.04","-","0.21","35.02","1","35.04","41","0.00",
="00668K","國泰美國道瓊+U","200","2","2,380","11.90","11.90","11.90","11.90","-","0.10","11.86","6","11.89","6","0.00",
="00669R","國泰美國道瓊反1","3,182,242","231","26,055,003","8.17","8.22","8.17","8.22","+","0.10","8.22","35","8.23","868","0.00",
="00670L","富邦NASDAQ正2","2,656,375","824","186,013,075","70.40","70.55","69.55","69.55","-","1.70","69.50","14","69.55","24","0.00",
="00671R","富邦NASDAQ反1","7,121,240","560","43,342,584","6.07","6.12","6.06","6.12","+","0.09","6.11","893","6.12","1,547","0.00",
="00673R","期元大S&P原油反1","47,110,468","3,357","340,375,039","7.21","7.29","7.16","7.28","+","0.11","7.27","247","7.28","88","0.00",
="00674R","期元大S&P黃金反1","50,000","25","638,500","12.78","12.80","12.74","12.74","+","0.09","12.75","7","12.77","25","0.00",
="00675L","富邦臺灣加權正2","357,045","243","16,699,950","47.01","47.06","46.48","46.70","-","0.82","46.69","210","46.70","4","0.00",
="00676R","富邦臺灣加權反1","3,415,993","224","11,649,776","3.41","3.43","3.40","3.41","+","0.01","3.41","2,613","3.42","355","0.00",
="00678","群益NBI生技","123,032","914","2,690,211","22.04","22.04","21.82","21.84","-","0.46","21.82","4","21.84","58","0.00",
="00680L","元大美債20正2","538,643","155","7,925,309","14.72","14.77","14.66","14.77","-","0.42","14.73","111","14.77","87","0.00",
="00681R","元大美債20反1","988,000","59","16,662,580","16.84","16.89","16.83","16.88","+","0.27","16.85","1","16.88","14","0.00",
="00682U","期元大美元指數","35,000","27","707,430","20.18","20.23","20.18","20.21","+","0.09","20.21","46","20.22","1","0.00",
="00683L","期元大美元指正2","457,805","125","9,669,084","21.03","21.15","21.03","21.15","+","0.23","21.14","25","21.15","3","0.00",
="00684R","期元大美元指反1","12,000","4","199,310","16.62","16.62","16.60","16.60","-","0.11","16.58","25","16.60","19","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","41.18","10","41.28","5","0.00",
="00686R","群益臺灣加權反1","146,000","16","540,870","3.70","3.71","3.69","3.69","+","0.02","3.69","53","3.70","23","0.00",
="00688L","國泰20年美債正2","473,000","96","6,905,750","14.58","14.66","14.55","14.65","-","0.45","14.64","1","14.65","62","0.00",
="00689R","國泰20年美債反1","438,000","24","7,706,350","17.60","17.61","17.58","17.59","+","0.27","17.59","2","17.60","110","0.00",
="00690","兆豐藍籌30","45,000","843","1,379,884","30.70","30.71","30.60","30.71","-","0.25","30.66","1","30.71","5","0.00",
="00692","富邦公司治理","1,929,048","1,105","62,730,608","32.66","32.66","32.40","32.53","-","0.31","32.51","26","32.53","123","0.00",
="00693U","期街口S&P黃豆","278,050","61","7,605,216","27.22","27.41","27.22","27.35","-","0.14","27.35","2","27.38","2","0.00",
="00700","富邦恒生國企","551,269","696","7,615,447","13.62","13.91","13.62","13.71","+","0.13","13.71","6","13.74","70","0.00",
="00701","國泰股利精選30","878,224","666","21,887,196","25.01","25.01","24.83","24.92","-","0.22","24.92","60","24.93","16","0.00",
="00702","國泰標普低波高息","107,954","927","2,408,132","22.29","22.33","22.28","22.28","-","0.03","22.26","1","22.30","1","0.00",
="00703","台新MSCI中國","305,503","476","5,121,543","16.53","16.88","16.53","16.67","+","0.24","16.67","12","16.71","20","0.00",
="00706L","期元大S&P日圓正2","3,896,351","706","42,350,851","10.90","10.91","10.84","10.84","-","0.29","10.84","85","10.87","102","0.00",
="00707R","期元大S&P日圓反1","14,000","3","329,910","23.58","23.58","23.55","23.56","X","0.00","23.60","31","23.64","31","0.00",
="00708L","期元大S&P黃金正2","1,521,410","192","40,402,928","26.51","26.73","26.49","26.65","-","0.35","26.64","13","26.65","42","0.00",
="00709","富邦歐洲","102,978","956","2,298,194","22.35","22.35","22.28","22.28","-","0.10","22.22","30","22.24","20","0.00",
="00710B","FH彭博非投等債","211,179","63","3,757,153","17.78","17.80","17.78","17.79","-","0.02","17.78","23","17.80","163","0.00",
="00711B","FH彭博新興債","142,523","205","2,352,501","16.50","16.52","16.48","16.48","-","0.21","16.48","8","16.50","1","0.00",
="00712","FH富時不動產","925,824","602","11,450,731","12.38","12.40","12.36","12.36","-","0.03","12.36","10","12.37","23","0.00",
="00713","元大台灣高息低波","199,973","450","8,545,020","42.76","42.80","42.63","42.75","-","0.16","42.75","7","42.76","1","0.00",
="00714","群益道瓊美國地產","251,364","361","5,245,275","21.00","21.00","20.82","20.83","-","0.18","20.82","37","20.83","8","0.00",
="00715L","期街口布蘭特正2","7,305,645","1,554","189,678,369","25.60","26.11","25.60","25.95","-","0.02","25.94","20","25.95","233","0.00",
="00717","富邦美國特別股","211,287","182","3,235,217","15.31","15.32","15.30","15.30","-","0.01","15.30","2","15.31","2","0.00",
="00728","第一金工業30","551,144","343","13,665,658","24.98","24.98","24.74","24.80","-","0.25","24.78","9","24.80","1","0.00",
="00730","富邦臺灣優質高息","84,376","219","1,548,379","18.37","18.38","18.31","18.34","-","0.05","18.33","105","18.34","16","0.00",
="00731","FH富時高息低波","1,034,766","196","61,007,765","58.85","59.00","58.75","58.95","-","0.15","58.90","3","58.95","55","0.00",
="00732","國泰RMB短期報酬","100,000","2","4,094,000","40.94","40.94","40.94","40.94","-","0.01","40.76","34","40.92","40","0.00",
="00733","富邦臺灣中小","93,859","172","3,394,777","36.10","36.22","36.00","36.15","-","0.07","36.10","6","36.15","2","0.00",
