"111年07月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","15,877.31","-","445.77","-2.73","",
"發行量加權股價指數","13,950.62","-","389.91","-2.72","",
"臺灣公司治理100指數","8,005.42","-","218.61","-2.66","",
"臺灣50指數","10,656.41","-","292.82","-2.67","",
"臺灣50權重上限30%指數","10,162.58","-","278.27","-2.67","",
"臺灣中型100指數","11,906.45","-","286.56","-2.35","",
"臺灣資訊科技指數","17,792.58","-","491.91","-2.69","",
"臺灣發達指數","9,573.61","-","235.33","-2.40","",
"臺灣高股息指數","5,876.72","-","190.41","-3.14","",
"臺灣就業99指數","8,428.44","-","226.33","-2.62","",
"臺灣高薪100指數","7,726.58","-","240.66","-3.02","",
"未含金融指數","11,968.47","-","333.00","-2.71","",
"未含電子指數","16,797.83","-","485.74","-2.81","",
"未含金融電子指數","14,075.28","-","407.38","-2.81","",
"小型股300指數","7,715.06","-","241.08","-3.03","",
"水泥窯製類指數","623.48","-","5.56","-0.88","",
"塑膠化工類指數","762.60","-","25.49","-3.23","",
"機電類指數","3,559.37","-","99.21","-2.71","",
"水泥類指數","166.76","-","0.82","-0.49","",
"食品類指數","1,853.68","-","13.09","-0.70","",
"塑膠類指數","219.39","-","7.89","-3.47","",
"紡織纖維類指數","533.64","-","9.74","-1.79","",
"電機機械類指數","217.80","-","10.79","-4.72","",
"電器電纜類指數","83.10","-","2.61","-3.05","",
"化學生技醫療類指數","108.30","-","3.36","-3.01","",
"化學類指數","126.88","-","4.47","-3.40","",
"生技醫療類指數","63.18","-","1.64","-2.53","",
"玻璃陶瓷類指數","44.41","-","1.71","-3.71","",
"造紙類指數","285.09","-","9.17","-3.12","",
"鋼鐵類指數","133.36","-","2.57","-1.89","",
"橡膠類指數","239.23","-","5.80","-2.37","",
"汽車類指數","323.13","-","1.30","-0.40","",
"電子工業類指數","635.53","-","17.34","-2.66","",
"半導體類指數","299.26","-","10.08","-3.26","",
"電腦及週邊設備類指數","116.33","-","2.21","-1.86","",
"光電類指數","30.02","-","1.11","-3.57","",
"通信網路類指數","133.63","-","1.77","-1.31","",
"電子零組件類指數","141.18","-","2.56","-1.78","",
"電子通路類指數","163.83","-","2.47","-1.49","",
"資訊服務類指數","118.91","-","1.38","-1.15","",
"其他電子類指數","92.06","-","0.82","-0.88","",
"建材營造類指數","339.05","-","4.60","-1.34","",
"航運類指數","190.51","-","11.36","-5.63","",
"觀光類指數","95.07","-","1.43","-1.48","",
"金融保險類指數","1,465.73","-","42.30","-2.80","",
"貿易百貨類指數","289.85","-","3.58","-1.22","",
"油電燃氣類指數","109.19","-","5.89","-5.12","",
"其他類指數","340.50","-","5.78","-1.67","",
"臺指日報酬兩倍指數","24,773.82","-","1,424.64","-5.44","",
"臺指反向一倍指數","4,993.38","+","132.17","2.72","",
"電子類兩倍槓桿指數","22,817.54","-","1,280.05","-5.31","",
"電子類反向指數","4,643.31","+","120.13","2.66","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,815.23","-","105.14","-2.68","",
"臺灣中小型公司治理指數","5,990.51","-","207.82","-3.35","",
"臺灣IPO指數","4,954.88","-","232.29","-4.48","",
"智慧中立指數","3,725.08","-","52.37","-1.39","",
"臺灣5G指數","6,757.28","-","194.76","-2.80","",
"臺灣企業社會責任中小型指數","7,267.31","-","175.70","-2.36","",
"特選臺灣電動車代表指數","5,082.97","-","99.47","-1.92","",
"臺灣5G+通訊指數","5,134.23","-","138.10","-2.62","",
"臺灣全市場指數","4,694.65","-","132.63","-2.75","",
"臺灣全市場半導體指數","4,211.13","-","184.62","-4.20","",
"臺灣電動車與自駕科技永續概念指數","3,679.58","-","101.49","-2.68","",
"臺灣智慧移動與電動車指數","3,476.85","-","131.86","-3.65","",
"特選小資高價30指數","3,866.46","-","147.06","-3.66","",
"特選臺灣綠能及電動車指數","3,932.09","-","94.48","-2.35","",
"特選臺灣智能車供應鏈聯盟指數","3,735.06","-","98.98","-2.58","",
"臺灣全市場半導體精選30指數","3,323.38","-","148.35","-4.27","",
"特選臺灣高股息30指數","3,687.56","-","126.99","-3.33","",
"臺灣友善環境指數","4,165.14","-","120.57","-2.81","",
"台灣永續價值指數","3,910.39","-","98.10","-2.45","",
"特選臺灣IC設計指數","2,587.26","-","172.73","-6.26","",
"特選臺灣環境永續高股息指數","3,917.87","-","87.46","-2.18","",
"臺灣友善環境50指數","3,652.90","-","97.80","-2.61","",
"特選台灣策略高股息30指數","3,708.52","-","82.22","-2.17","",
"特選臺灣IC設計產業代表指數","2,768.63","-","235.67","-7.84","",
"特選臺灣綠能指數","4,371.58","-","94.21","-2.11","",
"特選臺灣成長高股息指數","3,655.28","-","79.31","-2.12","",
"特選臺灣智慧50指數","3,546.81","-","165.49","-4.46","",
"特選臺灣標竿PCB指數","3,430.84","-","121.64","-3.42","",
"臺灣晶圓製造指數","3,772.88","-","152.13","-3.88","",
"臺灣精選高息指數","3,612.77","-","139.40","-3.72","",
"臺灣多因子優選高股息30指數","4,442.72","-","84.91","-1.88","",
"特選臺灣優利高填息30指數","4,189.01","-","182.22","-4.17","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","23,996.41","-","1,426.20","-5.61","",
"金融類日報酬反向一倍指數","5,265.83","+","143.68","2.81","",
"漲升股利150指數","7,287.24","-","208.55","-2.78","",
"藍籌30指數","6,747.56","-","196.69","-2.83","",
"工業菁英30指數","7,028.09","-","249.12","-3.42","",
"電子菁英30指數","6,776.66","-","219.26","-3.13","",
"低波動股利精選30指數","6,530.18","-","127.63","-1.92","",
"中小型A級動能50指數","12,101.11","-","317.16","-2.55","",
"特選高息低波指數","6,413.59","-","72.77","-1.12","",
"臺灣永續指數","7,063.22","-","186.95","-2.58","",
"特選內需高收益指數","5,919.31","-","64.26","-1.07","",
"價值投資指數","5,402.58","-","350.70","-6.10","",
"存股雙十等權重指數","6,355.04","-","246.34","-3.73","",
"特選大蘋果指數","5,875.21","-","73.54","-1.24","",
"中小型300指數","7,758.36","-","199.57","-2.51","",
"特股高息20指數","5,902.74","-","42.20","-0.71","",
"臺灣500指數","7,214.12","-","200.64","-2.71","",
"臺灣勞工權益指數","6,773.60","-","205.21","-2.94","",
"微波高息精選20指數","6,124.03","-","88.77","-1.43","",
"特選世代行動通訊指數","5,892.81","-","129.51","-2.15","",
"智慧投資多因子30指數","4,847.82","-","164.53","-3.28","",
"臺股期貨指數","7,168.41","-","186.50","-2.54","",
"特選價值成長指數","5,852.30","-","266.06","-4.35","",
"臺灣上櫃永續指數","4,776.63","-","171.10","-3.46","",
"特選台股領航指數","6,221.40","-","165.98","-2.60","",
"特選Smart多因子指數","5,188.50","-","165.71","-3.09","",
"特選ESG高股息指數","3,691.71","-","155.87","-4.05","",
"特選上櫃ESG成長指數","3,312.86","-","115.27","-3.36","",
"特選上櫃ESG電子菁英指數","3,522.44","-","134.91","-3.69","",
"新臺灣高股息指數","4,052.30","-","131.00","-3.13","",
"臺灣優息存股指數","4,503.77","-","121.61","-2.63","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","21,807.79","-","588.44","-2.63","",
"發行量加權股價報酬指數","28,472.79","-","766.31","-2.62","",
"臺灣公司治理100報酬指數","10,817.79","-","281.52","-2.54","",
