"111年05月30日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣標竿PCB指數","4,625.48","+","144.71","3.23","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","32,036.65","+","1,263.67","4.11","",
"金融類日報酬反向一倍指數","4,594.59","-","96.31","-2.05","",
"漲升股利150指數","8,717.48","+","156.11","1.82","",
"藍籌30指數","8,101.04","+","184.51","2.33","",
"工業菁英30指數","8,796.59","+","205.65","2.39","",
"電子菁英30指數","8,064.60","+","195.63","2.49","",
"低波動股利精選30指數","7,297.55","+","137.06","1.91","",
"中小型A級動能50指數","14,358.66","+","375.30","2.68","",
"特選高息低波指數","7,499.53","+","84.04","1.13","",
"臺灣永續指數","8,478.92","+","183.62","2.21","",
"特選內需高收益指數","6,381.96","+","69.39","1.10","",
"價值投資指數","7,525.96","+","122.50","1.65","",
"存股雙十等權重指數","7,996.28","+","108.29","1.37","",
"特選大蘋果指數","6,834.25","+","158.95","2.38","",
"中小型300指數","8,990.75","+","174.65","1.98","",
"特股高息20指數","6,213.24","+","35.48","0.57","",
"臺灣500指數","8,595.33","+","174.98","2.08","",
"臺灣勞工權益指數","7,863.65","+","149.41","1.94","",
"微波高息精選20指數","6,683.75","+","98.96","1.50","",
"特選世代行動通訊指數","6,113.85","+","141.27","2.37","",
"智慧投資多因子30指數","5,874.99","+","77.32","1.33","",
"臺股期貨指數","8,300.30","+","165.40","2.03","",
"特選價值成長指數","7,776.17","+","131.40","1.72","",
"臺灣上櫃永續指數","6,122.80","+","147.53","2.47","",
"特選台股領航指數","7,536.76","+","165.71","2.25","",
"特選Smart多因子指數","6,457.93","+","135.28","2.14","",
"特選ESG高股息指數","4,605.83","+","94.08","2.09","",
"特選上櫃ESG成長指數","4,500.36","+","115.51","2.63","",
"特選上櫃ESG電子菁英指數","4,825.52","+","136.13","2.90","",
"新臺灣高股息指數","5,010.40","+","79.37","1.61","",
"臺灣優息存股指數","5,154.08","+","91.61","1.81","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,327.71","+","525.67","2.12","",
"發行量加權股價報酬指數","33,038.79","+","685.01","2.12","",
"臺灣公司治理100報酬指數","12,655.00","+","288.56","2.33","",
"臺灣50報酬指數","25,871.83","+","609.35","2.41","",
"臺灣50權重上限30%報酬指數","24,671.89","+","522.52","2.16","",
"臺灣中型100報酬指數","26,186.27","+","517.55","2.02","",
"臺灣資訊科技股報酬指數","41,630.92","+","1,108.20","2.73","",
"臺灣發達報酬指數","20,029.69","+","246.46","1.25","",
"臺灣高股息報酬指數","18,451.81","+","171.11","0.94","",
"臺灣就業99報酬指數","14,715.81","+","314.38","2.18","",
"臺灣高薪100報酬指數","12,568.45","+","242.10","1.96","",
"未含金融電子報酬指數","32,853.45","+","397.05","1.22","",
"小型股300報酬指數","11,161.92","+","183.24","1.67","",
"水泥類報酬指數","330.56","+","3.44","1.05","",
"食品類報酬指數","2,793.20","+","37.37","1.36","",
"塑膠類報酬指數","477.27","+","4.54","0.96","",
"紡織纖維類報酬指數","913.20","+","15.72","1.75","",
"電機機械類報酬指數","344.86","+","6.01","1.77","",
"電器電纜類報酬指數","163.20","+","4.95","3.13","",
"化學生技醫療類報酬指數","182.18","+","3.47","1.94","",
"化學類報酬指數","243.00","+","4.75","1.99","",
"生技醫療類報酬指數","88.37","+","1.62","1.87","",
"玻璃陶瓷類報酬指數","66.95","+","1.80","2.76","",
"造紙類報酬指數","493.86","+","8.36","1.72","",
"鋼鐵類報酬指數","255.66","+","1.73","0.68","",
"橡膠類報酬指數","398.06","+","4.92","1.25","",
"汽車類報酬指數","511.84","+","9.60","1.91","",
"電子工業類報酬指數","1,398.04","+","34.74","2.55","",
"半導體類報酬指數","648.84","+","19.36","3.08","",
"電腦及週邊設備類報酬指數","274.09","+","5.59","2.08","",
"光電類報酬指數","48.38","+","0.69","1.45","",
"通信網路類報酬指數","278.78","+","3.12","1.13","",
"電子零組件類報酬指數","307.11","+","8.39","2.81","",
"電子通路類報酬指數","439.97","-","2.91","-0.66","",
"資訊服務類報酬指數","284.00","+","1.56","0.55","",
"其他電子類報酬指數","156.89","+","1.19","0.76","",
"建材營造類報酬指數","708.87","+","6.10","0.87","",
"航運類報酬指數","385.03","+","0.23","0.06","",
"觀光類報酬指數","129.80","+","3.94","3.13","",
"金融保險類報酬指數","2,795.97","+","56.25","2.05","",
"貿易百貨類報酬指數","436.41","+","0.79","0.18","",
"油電燃氣類報酬指數","190.41","+","2.39","1.27","",
"其他類報酬指數","606.83","+","14.28","2.41","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,361.31","+","61.61","1.43","",
"臺灣中小型公司治理報酬指數","8,996.71","+","167.14","1.89","",
"臺灣IPO報酬指數","7,452.40","+","187.47","2.58","",
"智慧中立報酬指數","4,422.56","-","1.74","-0.04","",
"加權指數掩護性臺指買權價外5%報酬指數","7,134.99","+","141.07","2.02","",
"臺灣5G報酬指數","9,040.90","+","224.87","2.55","",
"臺灣企業社會責任中小型報酬指數","9,310.91","+","148.92","1.63","",
"特選臺灣電動車代表報酬指數","6,125.97","+","101.30","1.68","",
"臺灣5G+通訊報酬指數","6,481.44","+","152.90","2.42","",
"臺灣全市場報酬指數","5,805.60","+","124.86","2.20","",
"臺灣全市場半導體報酬指數","5,822.91","+","173.84","3.08","",
"臺灣電動車與自駕科技永續概念報酬指數","4,764.10","+","121.51","2.62","",
"臺灣智慧移動與電動車報酬指數","4,515.01","+","112.21","2.55","",
"特選小資高價30報酬指數","4,987.70","+","153.68","3.18","",
"特選臺灣綠能及電動車報酬指數","4,814.32","+","88.95","1.88","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,672.60","+","108.27","2.37","",
"臺灣全市場半導體精選30報酬指數","4,548.12","+","141.28","3.21","",
"特選臺灣高股息30報酬指數","4,760.90","+","85.51","1.83","",
"臺灣友善環境報酬指數","5,149.08","+","107.22","2.13","",
"台灣永續價值報酬指數","4,629.84","+","103.93","2.30","",
"特選臺灣IC設計報酬指數","3,727.40","+","122.11","3.39","",
"特選臺灣環境永續高股息報酬指數","4,690.53","+","49.05","1.06","",
"臺灣友善環境50報酬指數","4,488.82","+","92.16","2.10","",
"特選台灣策略高股息30報酬指數","4,652.21","+","98.29","2.16","",
"特選臺灣IC設計產業代表報酬指數","4,139.42","+","125.72","3.13","",
"特選臺灣綠能報酬指數","4,830.09","+","109.15","2.31","",
"特選臺灣成長高股息報酬指數","4,567.19","+","78.67","1.75","",
"特選臺灣智慧50報酬指數","4,681.78","+","98.87","2.16","",
"特選臺灣標竿PCB報酬指數","4,634.04","+","144.97","3.23","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,080.78","+","198.44","1.82","",
"藍籌30報酬指數","9,843.37","+","224.19","2.33","",
"工業菁英30報酬指數","10,651.17","+","249.00","2.39","",
"電子菁英30報酬指數","9,662.84","+","234.41","2.49","",
"低波動股利精選30報酬指數","9,096.37","+","170.85","1.91","",
"中小型A級動能50報酬指數","16,411.77","+","428.96","2.68","",
"特選高息低波報酬指數","9,710.33","+","108.82","1.13","",
"臺灣永續報酬指數","10,298.77","+","223.03","2.21","",
"特選內需高收益報酬指數","7,803.18","+","84.83","1.10","",
"價值投資報酬指數","9,365.58","+","152.44","1.65","",
"存股雙十等權重報酬指數","9,190.46","+","124.46","1.37","",
"特選大蘋果報酬指數","7,841.71","+","182.38","2.38","",
"中小型300報酬指數","10,057.42","+","195.37","1.98","",
"特股高息20報酬指數","6,996.47","+","39.96","0.57","",
"臺灣500報酬指數","9,592.24","+","195.28","2.08","",
"臺灣勞工權益報酬指數","8,925.20","+","169.57","1.94","",
"微波高息精選20報酬指數","7,491.28","+","110.92","1.50","",
"特選世代行動通訊報酬指數","6,590.82","+","152.29","2.37","",
"智慧投資多因子30報酬指數","6,373.33","+","83.88","1.33","",
"特選大蘋果報酬正向兩倍指數","12,974.78","+","589.81","4.76","",
"特選大蘋果報酬反向一倍指數","7,454.96","-","181.84","-2.38","",
"特選價值成長報酬指數","8,424.20","+","142.36","1.72","",
"臺灣上櫃永續報酬指數","6,611.80","+","159.31","2.47","",
"特選台股領航報酬指數","8,014.33","+","176.20","2.25","",
"特選Smart多因子報酬指數","6,694.89","+","140.25","2.14","",
"特選ESG高股息報酬指數","4,775.53","+","97.55","2.09","",
"特選上櫃ESG成長報酬指數","4,649.92","+","119.36","2.63","",
"特選上櫃ESG電子菁英報酬指數","4,991.84","+","140.83","2.90","",
"新臺灣高股息報酬指數","5,025.31","+","79.61","1.61","",
"臺灣優息存股報酬指數","5,154.08","+","91.61","1.81","",
"111年05月30日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","245,188,383,652","3,376,698,359","1,642,638",
"2.台灣存託憑證","25,051,206","3,726,857","1,545",
"3.受益憑證","0","0","0",
"4.ETF","11,649,828,795","740,959,169","154,407",
"5.受益證券","100,640,541","5,291,470","144",
"6.變更交易股票","13,670,860","2,134,575","947",
"7.認購(售)權證","2,482,005,380","2,151,790,000","75,310",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","22,115,080","4,448,000","568",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","245,202,054,512","3,378,832,934","1,643,585",
"總計(1~15)","259,481,695,514","6,285,048,430","1,875,559",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","7,156(23)","787(15)",
"下跌(跌停)","2,607(42)","126(0)",
"持平","435","47",
"未成交","16,999","1",
"無比價","3,159","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年05月30日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","14,840,687","13,098","1,896,337,486","127.25","128.60","127.05","128.55","+","3.05","128.50","3","128.55","122","0.00",
="0051","元大中型100","25,853","155","1,479,997","56.55","57.50","56.55","57.45","+","1.10","57.45","2","57.50","40","0.00",
="0052","富邦科技","807,532","632","86,631,285","106.50","107.70","106.45","107.35","+","2.35","107.35","58","107.45","7","0.00",
="0053","元大電子","6,363","19","389,003","61.00","61.70","60.85","61.70","+","1.40","61.45","1","61.70","5","0.00",
="0055","元大MSCI金融","783,547","481","18,716,424","23.80","24.00","23.71","24.00","+","0.44","23.99","5","24.01","1","0.00",
="0056","元大高股息","10,635,180","6,688","333,968,707","31.39","31.49","31.33","31.43","+","0.35","31.42","45","31.43","364","0.00",
="0057","富邦摩台","23,001","5","2,059,939","88.85","89.65","88.85","89.65","+","2.00","89.65","11","90.10","10","0.00",
="0061","元大寶滬深","70,459","384","1,326,756","18.85","18.95","18.76","18.93","+","0.15","18.92","1","18.93","8","0.00",
="006203","元大MSCI台灣","9,409","857","574,449","61.10","61.30","61.00","61.30","+","1.20","61.40","12","61.60","1","0.00",
="006204","永豐臺灣加權","49,652","1,035","4,041,180","81.15","82.95","81.15","82.95","+","1.50","82.90","2","83.20","1","0.00",
="006205","富邦上証","632,120","241","20,047,999","31.59","31.86","31.59","31.67","+","0.29","31.64","2","31.67","7","0.00",
="006206","元大上證50","96,353","707","2,942,255","30.32","30.66","30.32","30.54","+","0.23","30.50","2","30.55","1","0.00",
="006207","FH滬深","22,604","604","559,807","24.96","24.96","24.75","24.75","+","0.20","24.71","91","24.75","2","0.00",
="006208","富邦台50","1,796,282","2,526","132,110,658","73.10","74.00","73.10","73.95","+","1.65","73.90","54","73.95","17","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.31","5","7.38","2","0.00",
="00631L","元大台灣50正2","3,822,951","1,389","455,666,221","118.50","120.55","118.25","120.50","+","5.15","120.45","20","120.50","205","0.00",
="00632R","元大台灣50反1","256,190,582","16,122","1,409,750,911","5.52","5.53","5.47","5.48","-","0.11","5.48","435","5.49","19,475","0.00",
="00633L","富邦上証正2","7,730,410","1,731","308,414,012","39.84","40.26","39.59","39.70","+","0.45","39.69","1","39.70","266","0.00",
="00634R","富邦上証反1","480,010","60","2,163,275","4.54","4.54","4.48","4.50","-","0.07","4.49","266","4.50","1","0.00",
="00635U","期元大S&P黃金","576,914","89","14,147,163","24.41","24.58","24.40","24.57","+","0.13","24.56","12","24.57","103","0.00",
="00636","國泰中國A50","785,671","743","16,763,916","21.34","21.46","21.26","21.35","+","0.25","21.34","2","21.35","99","0.00",
="00636K","國泰中國A50+U","200","2","1,464","7.32","7.32","7.32","7.32","+","0.12","7.28","11","7.34","11","0.00",
="00637L","元大滬深300正2","70,901,713","7,446","1,118,155,500","15.71","15.92","15.65","15.71","+","0.17","15.70","700","15.71","2,268","0.00",
="00638R","元大滬深300反1","564,000","79","5,367,420","9.57","9.57","9.48","9.52","-","0.10","9.52","7","9.53","207","0.00",
="00639","富邦深100","635,658","489","8,183,396","12.89","12.92","12.80","12.85","+","0.11","12.85","8","12.87","2","0.00",
="00640L","富邦日本正2","402,000","149","11,087,290","27.44","27.80","27.42","27.74","+","1.13","27.74","8","27.76","2","0.00",
="00641R","富邦日本反1","696,018","151","7,033,532","10.17","10.17","10.06","10.06","-","0.21","10.06","69","10.07","7","0.00",
="00642U","期元大S&P石油","3,760,854","1,125","84,243,839","22.37","22.46","22.32","22.35","+","0.27","22.33","411","22.35","251","0.00",
="00643","群益深証中小","123,193","52","1,884,793","15.30","15.44","15.20","15.35","+","0.18","15.34","3","15.35","18","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.54","2","3.60","1","0.00",
="00645","富邦日本","153,801","679","3,928,151","25.39","25.60","25.39","25.59","+","0.48","25.58","1","25.59","2","0.00",
="00646","元大S&P500","921,573","528","34,550,253","37.55","37.57","37.41","37.48","+","0.85","37.45","106","37.48","31","0.00",
="00647L","元大S&P500正2","1,124,195","193","68,536,212","60.85","61.20","60.80","61.20","+","3.55","61.15","1","61.20","63","0.00",
="00648R","元大S&P500反1","3,951,111","464","28,071,614","7.13","7.13","7.09","7.10","-","0.24","7.09","99","7.10","1,709","0.00",
="00650L","FH香港正2","4,273,219","623","68,339,466","15.78","16.17","15.76","16.01","+","0.63","16.01","79","16.02","2","0.00",
="00651R","FH香港反1","482,010","115","4,082,274","8.56","8.56","8.42","8.44","-","0.23","8.44","16","8.46","199","0.00",
="00652","富邦印度","81,151","776","2,233,117","27.30","27.65","27.30","27.61","+","0.37","27.61","19","27.62","1","0.00",
="00653L","富邦印度正2","801,178","289","31,168,046","38.30","39.30","38.30","39.30","+","1.65","39.30","39","39.32","1","0.00",
="00654R","富邦印度反1","758,090","138","6,539,565","8.67","8.68","8.58","8.60","-","0.23","8.58","2","8.60","24","0.00",
="00655L","國泰中國A50正2","2,598,010","615","75,756,729","29.07","29.39","28.88","29.05","+","0.43","29.04","2","29.05","128","0.00",
="00656R","國泰中國A50反1","398,000","21","3,408,810","8.58","8.61","8.54","8.56","-","0.09","8.58","150","8.59","200","0.00",
="00657","國泰日經225","4,000","4","129,890","32.40","32.53","32.40","32.53","+","0.63","32.50","30","32.53","9","0.00",
="00657K","國泰日經225+U","200","2","2,230","11.15","11.15","11.15","11.15","+","0.30","11.13","6","11.16","6","0.00",
="00660","元大歐洲50","16,000","10","446,270","27.82","28.00","27.82","27.99","+","0.49","27.96","20","28.00","7","0.00",
="00661","元大日經225","2,971","964","101,964","34.45","34.50","34.45","34.50","+","0.68","34.48","10","34.60","50","0.00",
="00662","富邦NASDAQ","1,197,377","619","57,459,782","47.87","48.15","47.85","48.15","+","1.71","48.14","1","48.15","22","0.00",
="00663L","國泰臺灣加權正2","1,121,000","76","121,901,450","107.70","109.70","107.70","109.50","+","4.40","109.50","213","109.75","70","0.00",
="00664R","國泰臺灣加權反1","13,212,857","1,187","82,213,676","6.25","6.25","6.19","6.20","-","0.12","6.20","65","6.21","1,560","0.00",
="00665L","富邦恒生國企正2","5,765,720","767","59,433,412","10.15","10.47","10.15","10.36","+","0.46","10.36","16","10.37","6","0.00",
="00666R","富邦恒生國企反1","272,000","30","3,975,750","14.89","14.89","14.56","14.57","-","0.46","14.60","5","14.64","20","0.00",
="00668","國泰美國道瓊","85,889","725","3,024,214","35.34","35.37","35.18","35.18","+","0.48","35.17","11","35.18","9","0.00",
="00668K","國泰美國道瓊+U","200","2","2,412","12.06","12.06","12.06","12.06","+","0.25","12.05","11","12.07","11","0.00",
="00669R","國泰美國道瓊反1","5,941,070","744","47,982,521","8.11","8.11","8.06","8.06","-","0.18","8.06","248","8.07","91","0.00",
="00670L","富邦NASDAQ正2","5,928,032","1,917","430,696,646","71.90","73.60","71.90","73.55","+","5.95","73.55","55","73.60","51","0.00",
="00671R","富邦NASDAQ反1","20,354,142","1,985","121,325,522","6.00","6.03","5.92","5.92","-","0.30","5.92","253","5.93","1,157","0.00",
="00673R","期元大S&P原油反1","45,649,977","5,305","334,109,968","7.33","7.36","7.30","7.32","-","0.08","7.32","638","7.33","527","0.00",
="00674R","期元大S&P黃金反1","622,010","64","7,856,755","12.66","12.67","12.59","12.61","-","0.07","12.59","4","12.61","68","0.00",
="00675L","富邦臺灣加權正2","578,769","298","27,203,326","46.66","47.41","46.52","47.41","+","1.91","47.40","1","47.41","88","0.00",
="00676R","富邦臺灣加權反1","10,337,518","884","35,236,727","3.43","3.43","3.39","3.39","-","0.08","3.39","1,614","3.40","788","0.00",
="00678","群益NBI生技","474,091","765","10,724,028","22.69","22.74","22.60","22.65","+","0.41","22.64","26","22.65","6","0.00",
="00680L","元大美債20正2","307,500","47","4,898,470","16.03","16.03","15.90","15.90","-","0.09","15.87","3","15.89","1","0.00",
="00681R","元大美債20反1","444,000","48","7,188,870","16.22","16.23","16.17","16.23"," ","0.00","16.21","100","16.23","4","0.00",
="00682U","期元大美元指數","297,100","65","5,931,800","19.99","19.99","19.96","19.96","-","0.02","19.96","3","19.97","22","0.00",
="00683L","期元大美元指正2","925,100","151","19,066,912","20.62","20.68","20.55","20.62","-","0.02","20.62","15","20.63","5","0.00",
="00684R","期元大美元指反1","8,000","4","134,370","16.79","16.80","16.79","16.80"," ","0.00","16.79","6","16.80","20","0.00",
="00685L","群益臺灣加權正2","1,000","1","41,310","41.31","41.31","41.31","41.31","+","1.34","41.75","11","41.84","5","0.00",
="00686R","群益臺灣加權反1","524,000","82","1,938,940","3.72","3.72","3.68","3.69","-","0.08","3.68","209","3.69","184","0.00",
="00688L","國泰20年美債正2","324,000","38","5,142,760","15.92","15.92","15.83","15.86","-","0.06","15.82","1","15.86","107","0.00",
="00689R","國泰20年美債反1","88,000","14","1,485,890","16.87","16.92","16.87","16.92","+","0.02","16.92","4","16.93","57","0.00",
="00690","兆豐藍籌30","111,046","988","3,404,372","30.56","30.67","30.54","30.67","+","0.67","30.72","2","31.01","21","0.00",
="00692","富邦公司治理","1,352,848","959","44,170,223","32.47","32.80","32.47","32.80","+","0.73","32.79","25","32.80","13","0.00",
="00693U","期街口S&P黃豆","291,426","133","8,091,101","27.80","27.86","27.69","27.73","-","0.09","27.73","282","27.76","2","0.00",
="00700","富邦恒生國企","419,900","54","5,523,235","13.00","13.24","13.00","13.14","+","0.26","13.13","29","13.14","49","0.00",
="00701","國泰股利精選30","1,104,852","798","27,845,482","25.15","25.30","25.06","25.29","+","0.45","25.28","15","25.29","12","0.00",
="00702","國泰標普低波高息","178,010","804","4,020,594","22.64","22.64","22.56","22.58","+","0.14","22.56","1","22.61","19","0.00",
="00703","台新MSCI中國","36,000","22","572,270","15.70","15.95","15.70","15.94","+","0.29","15.90","22","15.94","22","0.00",
="00706L","期元大S&P日圓正2","523,000","120","6,120,450","11.74","11.74","11.67","11.71","-","0.06","11.68","7","11.71","37","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","22.57","10","22.63","26","0.00",
="00708L","期元大S&P黃金正2","662,120","186","17,927,809","26.96","27.24","26.85","27.20","+","0.22","27.20","11","27.21","10","0.00",
="00709","富邦歐洲","103,853","11","2,329,243","22.38","22.45","22.38","22.40","+","0.19","22.43","1","22.48","5","0.00",
="00710B","FH彭博非投等債","552,004","136","9,851,110","17.82","17.88","17.77","17.77","-","0.02","17.76","46","17.77","1","0.00",
="00711B","FH彭博新興債","128,763","950","2,146,807","16.79","16.79","16.65","16.67","-","0.03","16.67","5","16.69","52","0.00",
="00712","FH富時不動產","1,644,991","736","20,283,601","12.34","12.35","12.30","12.33","+","0.13","12.33","1","12.34","154","0.00",
="00713","元大台灣高息低波","342,115","334","14,631,103","42.68","42.87","42.58","42.86","+","0.41","42.85","4","42.87","26","0.00",
="00714","群益道瓊美國地產","458,673","335","9,687,098","21.03","21.19","21.01","21.18","+","0.46","21.17","2","21.19","53","0.00",
="00715L","期街口布蘭特正2","15,467,813","2,378","374,173,902","24.07","24.36","24.03","24.06","+","0.62","24.05","118","24.06","164","0.00",
="00717","富邦美國特別股","536,538","148","8,206,554","15.31","15.34","15.20","15.23","+","0.10","15.21","4","15.23","19","0.00",
="00728","第一金工業30","837,681","351","20,673,444","24.58","24.81","24.57","24.81","+","0.55","24.79","9","24.82","4","0.00",
="00730","富邦臺灣優質高息","277,688","175","5,068,112","18.27","18.33","18.15","18.31","+","0.22","18.30","4","18.31","28","0.00",
="00731","FH富時高息低波","1,093,209","149","64,652,368","59.00","59.25","58.95","59.25","+","0.70","59.25","48","59.30","8","0.00",
="00732","國泰RMB短期報酬","100,000","2","4,048,000","40.48","40.48","40.48","40.48","+","0.25","40.43","35","40.55","1","0.00",
="00733","富邦臺灣中小","277,487","263","9,995,059","35.20","36.17","35.20","36.12","+","0.97","36.11","10","36.12","16","0.00",
="00735","國泰臺韓科技","114,376","8","3,222,256","28.11","28.18","28.11","28.14","+","0.54","28.25","7","28.28","1","0.00",
="00736","國泰新興市場","108,035","956","2,155,530","19.66","19.99","19.66","19.99","+","0.31","19.99","9","20.03","1","0.00",
