"111年05月03日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,738.06","-","93.96","-0.50","",
"發行量加權股價指數","16,498.90","-","93.28","-0.56","",
"臺灣公司治理100指數","9,583.80","-","80.13","-0.83","",
"臺灣50指數","12,741.35","-","115.40","-0.90","",
"臺灣50權重上限30%指數","12,192.91","-","94.98","-0.77","",
"臺灣中型100指數","14,010.26","+","52.92","0.38","",
"臺灣資訊科技指數","21,246.25","-","152.54","-0.71","",
"臺灣發達指數","11,104.99","-","27.55","-0.25","",
"臺灣高股息指數","7,493.11","+","32.46","0.44","",
"臺灣就業99指數","10,116.67","-","46.00","-0.45","",
"臺灣高薪100指數","9,495.27","-","69.66","-0.73","",
"未含金融指數","14,071.40","-","66.42","-0.47","",
"未含電子指數","19,931.56","-","86.29","-0.43","",
"未含金融電子指數","16,423.40","-","13.72","-0.08","",
"小型股300指數","8,776.52","-","14.48","-0.16","",
"水泥窯製類指數","696.99","-","6.93","-0.98","",
"塑膠化工類指數","933.93","-","0.75","-0.08","",
"機電類指數","4,188.95","-","26.89","-0.64","",
"水泥類指數","182.14","-","2.03","-1.10","",
"食品類指數","1,900.47","-","1.78","-0.09","",
"塑膠類指數","284.42","+","0.15","0.05","",
"紡織纖維類指數","574.85","-","3.29","-0.57","",
"電機機械類指數","222.16","+","1.92","0.87","",
"電器電纜類指數","106.43","-","2.96","-2.71","",
"化學生技醫療類指數","120.57","-","0.59","-0.49","",
"化學類指數","147.31","-","1.25","-0.84","",
"生技醫療類指數","66.63","","--","--","",
"玻璃陶瓷類指數","58.12","-","0.15","-0.26","",
"造紙類指數","371.75","+","11.79","3.28","",
"鋼鐵類指數","170.41","-","0.79","-0.46","",
"橡膠類指數","255.34","+","0.02","0.01","",
"汽車類指數","310.12","-","0.42","-0.14","",
"電子工業類指數","749.92","-","4.93","-0.65","",
"半導體類指數","364.63","-","3.22","-0.88","",
"電腦及週邊設備類指數","135.73","+","0.50","0.37","",
"光電類指數","34.18","+","0.29","0.86","",
"通信網路類指數","138.54","-","2.58","-1.83","",
"電子零組件類指數","169.13","-","0.98","-0.58","",
"電子通路類指數","199.95","-","0.65","-0.32","",
"資訊服務類指數","128.09","+","0.09","0.07","",
"其他電子類指數","95.24","+","0.39","0.41","",
"建材營造類指數","369.38","-","1.64","-0.44","",
"航運類指數","271.18","+","1.01","0.37","",
"觀光類指數","94.07","+","0.39","0.42","",
"金融保險類指數","1,806.63","-","21.75","-1.19","",
"貿易百貨類指數","304.20","+","2.52","0.84","",
"油電燃氣類指數","118.01","-","1.73","-1.44","",
"其他類指數","381.82","+","0.88","0.23","",
"臺指日報酬兩倍指數","35,041.94","-","398.49","-1.12","",
"臺指反向一倍指數","4,268.80","+","23.86","0.56","",
"電子類兩倍槓桿指數","32,240.94","-","426.71","-1.31","",
"電子類反向指數","3,992.36","+","25.91","0.65","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,230.54","-","1.86","-0.04","",
"臺灣中小型公司治理指數","6,965.87","-","0.38","-0.01","",
"臺灣IPO指數","6,181.45","+","4.75","0.08","",
"智慧中立指數","4,076.51","+","5.53","0.14","",
"臺灣5G指數","8,245.91","-","67.60","-0.81","",
"臺灣企業社會責任中小型指數","8,544.19","-","4.79","-0.06","",
"特選臺灣電動車代表指數","5,738.55","+","32.51","0.57","",
"臺灣5G+通訊指數","6,021.49","-","45.21","-0.75","",
"臺灣全市場指數","5,581.48","-","29.37","-0.52","",
"臺灣全市場半導體指數","5,390.51","-","9.68","-0.18","",
"臺灣電動車與自駕科技永續概念指數","4,477.41","-","24.57","-0.55","",
"臺灣智慧移動與電動車指數","4,273.10","-","11.16","-0.26","",
"特選小資高價30指數","4,782.34","+","2.65","0.06","",
"特選臺灣綠能及電動車指數","4,614.93","-","3.33","-0.07","",
"特選臺灣智能車供應鏈聯盟指數","4,417.10","-","24.36","-0.55","",
"臺灣全市場半導體精選30指數","4,268.40","-","8.55","-0.20","",
"特選臺灣高股息30指數","4,824.02","-","2.64","-0.05","",
"臺灣友善環境指數","5,128.58","-","21.57","-0.42","",
"台灣永續價值指數","4,712.37","-","46.98","-0.99","",
"特選臺灣IC設計指數","3,652.53","+","44.02","1.22","",
"特選臺灣環境永續高股息指數","4,795.50","+","11.45","0.24","",
"臺灣友善環境50指數","4,415.34","-","30.51","-0.69","",
"特選台灣策略高股息30指數","4,598.60","+","20.58","0.45","",
"特選臺灣IC設計產業代表指數","4,021.87","+","42.91","1.08","",
"特選臺灣綠能指數","4,870.55","-","61.01","-1.24","",
"特選臺灣成長高股息指數","4,540.41","+","21.38","0.47","",
"特選臺灣智慧50指數","4,636.91","-","13.11","-0.28","",
"特選臺灣標竿PCB指數","4,576.31","+","10.95","0.24","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","36,854.10","-","898.19","-2.38","",
"金融類日報酬反向一倍指數","4,317.91","+","50.76","1.19","",
"漲升股利150指數","8,623.65","-","33.55","-0.39","",
"藍籌30指數","8,120.08","-","73.48","-0.90","",
"工業菁英30指數","8,586.42","-","25.41","-0.30","",
"電子菁英30指數","7,948.18","-","49.66","-0.62","",
"低波動股利精選30指數","7,471.06","-","92.52","-1.22","",
"中小型A級動能50指數","14,380.35","+","4.73","0.03","",
"特選高息低波指數","7,664.74","-","17.00","-0.22","",
"臺灣永續指數","8,467.22","-","64.52","-0.76","",
"特選內需高收益指數","6,442.41","-","75.77","-1.16","",
"價值投資指數","7,637.74","+","12.89","0.17","",
"存股雙十等權重指數","8,101.49","+","33.71","0.42","",
"特選大蘋果指數","6,772.67","-","32.16","-0.47","",
"中小型300指數","8,958.12","+","16.87","0.19","",
"特股高息20指數","6,328.99","-","30.21","-0.48","",
"臺灣500指數","8,549.24","-","45.74","-0.53","",
"臺灣勞工權益指數","8,056.60","-","71.48","-0.88","",
"微波高息精選20指數","6,847.18","-","67.15","-0.97","",
"特選世代行動通訊指數","6,209.44","-","55.77","-0.89","",
"智慧投資多因子30指數","5,862.20","-","18.67","-0.32","",
"臺股期貨指數","8,233.32","-","56.49","-0.68","",
"特選價值成長指數","7,804.80","+","42.43","0.55","",
"臺灣上櫃永續指數","5,647.45","-","12.89","-0.23","",
"特選台股領航指數","7,556.51","-","74.27","-0.97","",
"特選Smart多因子指數","6,346.21","-","33.02","-0.52","",
"特選ESG高股息指數","4,613.19","-","52.95","-1.13","",
"特選上櫃ESG成長指數","4,066.23","-","20.43","-0.50","",
"特選上櫃ESG電子菁英指數","4,345.82","-","15.12","-0.35","",
"新臺灣高股息指數","5,134.27","-","4.67","-0.09","",
"臺灣優息存股指數","5,337.26","-","54.21","-1.01","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,104.75","-","125.88","-0.50","",
"發行量加權股價報酬指數","32,814.36","-","185.52","-0.56","",
"臺灣公司治理100報酬指數","12,577.32","-","105.17","-0.83","",
"臺灣50報酬指數","25,618.06","-","232.03","-0.90","",
"臺灣50權重上限30%報酬指數","24,581.16","-","191.48","-0.77","",
"臺灣中型100報酬指數","26,164.40","+","98.82","0.38","",
"臺灣資訊科技股報酬指數","40,386.79","-","289.97","-0.71","",
"臺灣發達報酬指數","20,148.73","-","49.98","-0.25","",
"臺灣高股息報酬指數","18,861.81","+","81.70","0.44","",
"臺灣就業99報酬指數","15,009.98","-","68.26","-0.45","",
"臺灣高薪100報酬指數","12,865.41","-","94.39","-0.73","",
"未含金融電子報酬指數","32,974.81","-","27.55","-0.08","",
"小型股300報酬指數","11,098.81","-","18.32","-0.16","",
"水泥類報酬指數","346.30","-","3.86","-1.10","",
"食品類報酬指數","2,875.91","-","2.69","-0.09","",
"塑膠類報酬指數","481.96","+","0.25","0.05","",
"紡織纖維類報酬指數","906.49","-","5.19","-0.57","",
"電機機械類報酬指數","327.30","+","2.82","0.87","",
"電器電纜類報酬指數","157.03","-","4.37","-2.71","",
"化學生技醫療類報酬指數","183.90","-","0.91","-0.49","",
"化學類報酬指數","239.98","-","2.04","-0.84","",
"生技醫療類報酬指數","91.99","","--","--","",
"玻璃陶瓷類報酬指數","67.57","-","0.17","-0.25","",
"造紙類報酬指數","547.90","+","17.38","3.28","",
"鋼鐵類報酬指數","266.91","-","1.23","-0.46","",
"橡膠類報酬指數","396.27","+","0.04","0.01","",
"汽車類報酬指數","480.44","-","0.64","-0.13","",
"電子工業類報酬指數","1,360.88","-","8.94","-0.65","",
"半導體類報酬指數","624.91","-","5.53","-0.88","",
"電腦及週邊設備類報酬指數","281.17","+","1.05","0.37","",
"光電類報酬指數","48.19","+","0.40","0.84","",
"通信網路類報酬指數","281.20","-","5.23","-1.83","",
"電子零組件類報酬指數","303.88","-","1.76","-0.58","",
"電子通路類報酬指數","446.24","-","1.45","-0.32","",
"資訊服務類報酬指數","283.57","+","0.21","0.07","",
"其他電子類報酬指數","146.86","+","0.59","0.40","",
"建材營造類報酬指數","702.72","-","3.11","-0.44","",
"航運類報酬指數","383.85","+","1.43","0.37","",
"觀光類報酬指數","127.50","+","0.54","0.43","",
"金融保險類報酬指數","2,989.60","-","35.98","-1.19","",
"貿易百貨類報酬指數","458.38","+","3.79","0.83","",
"油電燃氣類報酬指數","179.21","-","2.62","-1.44","",
"其他類報酬指數","626.07","+","1.44","0.23","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,610.92","-","2.03","-0.04","",
"臺灣中小型公司治理報酬指數","8,748.48","-","0.48","-0.01","",
"臺灣IPO報酬指數","6,976.70","+","5.36","0.08","",
"智慧中立報酬指數","4,436.29","+","6.01","0.14","",
"加權指數掩護性臺指買權價外5%報酬指數","7,090.15","-","40.13","-0.56","",
"臺灣5G報酬指數","8,750.56","-","71.73","-0.81","",
"臺灣企業社會責任中小型報酬指數","9,367.31","-","5.25","-0.06","",
"特選臺灣電動車代表報酬指數","6,143.39","+","34.81","0.57","",
"臺灣5G+通訊報酬指數","6,254.16","-","46.96","-0.75","",
"臺灣全市場報酬指數","5,753.52","-","30.27","-0.52","",
"臺灣全市場半導體報酬指數","5,539.32","-","9.95","-0.18","",
"臺灣電動車與自駕科技永續概念報酬指數","4,630.11","-","25.41","-0.55","",
"臺灣智慧移動與電動車報酬指數","4,398.44","-","11.48","-0.26","",
"特選小資高價30報酬指數","4,906.58","+","2.72","0.06","",
"特選臺灣綠能及電動車報酬指數","4,756.12","-","3.43","-0.07","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,537.65","-","25.02","-0.55","",
"臺灣全市場半導體精選30報酬指數","4,323.62","-","8.66","-0.20","",
"特選臺灣高股息30報酬指數","4,868.88","-","2.67","-0.05","",
"臺灣友善環境報酬指數","5,146.47","-","21.65","-0.42","",
"台灣永續價值報酬指數","4,720.83","-","47.07","-0.99","",
"特選臺灣IC設計報酬指數","3,663.05","+","44.14","1.22","",
"特選臺灣環境永續高股息報酬指數","4,856.28","+","11.59","0.24","",
"臺灣友善環境50報酬指數","4,420.88","-","30.55","-0.69","",
"特選台灣策略高股息30報酬指數","4,662.75","+","20.87","0.45","",
"特選臺灣IC設計產業代表報酬指數","4,025.30","+","42.95","1.08","",
"特選臺灣綠能報酬指數","4,870.55","-","61.01","-1.24","",
"特選臺灣成長高股息報酬指數","4,565.72","+","21.50","0.47","",
"特選臺灣智慧50報酬指數","4,637.66","-","13.11","-0.28","",
"特選臺灣標竿PCB報酬指數","4,584.79","+","10.97","0.24","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,961.51","-","42.64","-0.39","",
"藍籌30報酬指數","9,866.51","-","89.28","-0.90","",
"工業菁英30報酬指數","10,396.69","-","30.78","-0.30","",
"電子菁英30報酬指數","9,523.34","-","59.51","-0.62","",
"低波動股利精選30報酬指數","9,312.65","-","115.33","-1.22","",
"中小型A級動能50報酬指數","16,436.56","+","5.41","0.03","",
"特選高息低波報酬指數","9,915.35","-","21.99","-0.22","",
"臺灣永續報酬指數","10,284.56","-","78.36","-0.76","",
"特選內需高收益報酬指數","7,877.10","-","92.65","-1.16","",
"價值投資報酬指數","9,504.68","+","16.04","0.17","",
"存股雙十等權重報酬指數","9,311.39","+","38.75","0.42","",
"特選大蘋果報酬指數","7,771.05","-","36.90","-0.47","",
"中小型300報酬指數","10,018.88","+","18.86","0.19","",
"特股高息20報酬指數","7,126.80","-","34.02","-0.48","",
"臺灣500報酬指數","9,540.20","-","51.05","-0.53","",
"臺灣勞工權益報酬指數","9,143.36","-","81.13","-0.88","",
"微波高息精選20報酬指數","7,674.46","-","75.25","-0.97","",
"特選世代行動通訊報酬指數","6,693.87","-","60.12","-0.89","",
"智慧投資多因子30報酬指數","6,359.45","-","20.26","-0.32","",
"特選大蘋果報酬正向兩倍指數","12,783.41","-","121.98","-0.95","",
"特選大蘋果報酬反向一倍指數","7,547.19","+","35.50","0.47","",
"特選價值成長報酬指數","8,455.21","+","45.97","0.55","",
"臺灣上櫃永續報酬指數","6,098.48","-","13.93","-0.23","",
"特選台股領航報酬指數","8,035.33","-","78.98","-0.97","",
"特選Smart多因子報酬指數","6,578.75","-","34.23","-0.52","",
"特選ESG高股息報酬指數","4,783.17","-","54.89","-1.13","",
"特選上櫃ESG成長報酬指數","4,201.36","-","21.11","-0.50","",
"特選上櫃ESG電子菁英報酬指數","4,495.61","-","15.64","-0.35","",
"新臺灣高股息報酬指數","5,149.55","-","4.68","-0.09","",
"臺灣優息存股報酬指數","5,337.26","-","54.21","-1.01","",
"111年05月03日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","170,420,474,893","2,485,237,203","1,348,761",
"2.台灣存託憑證","13,363,884","3,231,178","1,017",
"3.受益憑證","0","0","0",
"4.ETF","8,455,876,811","556,890,300","159,158",
"5.受益證券","111,144,324","5,801,324","408",
"6.變更交易股票","14,469,462","2,251,944","752",
"7.認購(售)權證","1,790,944,510","1,630,596,000","60,265",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","24,015,080","4,887,000","927",
