"111年03月14日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電腦及週邊設備類指數","142.42","+","0.31","0.22","",
"光電類指數","39.72","+","0.49","1.25","",
"通信網路類指數","134.65","+","0.23","0.17","",
"電子零組件類指數","181.16","-","2.02","-1.10","",
"電子通路類指數","206.38","+","0.62","0.30","",
"資訊服務類指數","131.71","-","1.20","-0.90","",
"其他電子類指數","96.97","-","0.76","-0.78","",
"建材營造類指數","365.33","+","1.97","0.54","",
"航運類指數","292.30","+","7.01","2.46","",
"觀光類指數","95.16","+","0.20","0.21","",
"金融保險類指數","1,735.37","+","12.20","0.71","",
"貿易百貨類指數","303.26","+","1.04","0.34","",
"油電燃氣類指數","123.87","-","0.57","-0.46","",
"其他類指數","376.98","-","0.49","-0.13","",
"臺指日報酬兩倍指數","38,525.36","-","7.59","-0.02","",
"臺指反向一倍指數","4,097.04","+","0.40","0.01","",
"電子類兩倍槓桿指數","37,469.94","-","350.35","-0.93","",
"電子類反向指數","3,738.77","+","17.24","0.46","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,177.79","+","1.99","0.05","",
"臺灣中小型公司治理指數","7,791.70","+","3.31","0.04","",
"臺灣IPO指數","6,795.68","+","38.87","0.58","",
"智慧中立指數","4,157.75","+","25.20","0.61","",
"臺灣5G指數","8,953.50","-","86.91","-0.96","",
"臺灣企業社會責任中小型指數","8,705.85","+","37.99","0.44","",
"特選臺灣電動車代表指數","6,249.77","+","16.60","0.27","",
"臺灣5G+通訊指數","6,506.67","-","69.05","-1.05","",
"臺灣全市場指數","5,866.87","-","4.27","-0.07","",
"臺灣全市場半導體指數","6,048.85","-","47.63","-0.78","",
"臺灣電動車與自駕科技永續概念指數","4,864.69","-","24.59","-0.50","",
"臺灣智慧移動與電動車指數","4,688.39","-","60.36","-1.27","",
"特選小資高價30指數","5,260.97","-","39.71","-0.75","",
"特選臺灣綠能及電動車指數","4,879.89","+","6.82","0.14","",
"特選臺灣智能車供應鏈聯盟指數","4,786.04","-","23.72","-0.49","",
"臺灣全市場半導體精選30指數","4,804.71","-","42.09","-0.87","",
"特選臺灣高股息30指數","5,367.37","+","48.50","0.91","",
"臺灣友善環境指數","5,397.22","+","18.08","0.34","",
"台灣永續價值指數","4,841.53","+","8.89","0.18","",
"特選臺灣IC設計指數","4,220.42","-","93.31","-2.16","",
"特選臺灣環境永續高股息指數","5,094.80","+","35.36","0.70","",
"臺灣友善環境50指數","4,659.04","-","9.05","-0.19","",
"特選台灣策略高股息30指數","4,895.78","+","19.83","0.41","",
"特選臺灣IC設計產業代表指數","4,754.54","-","51.52","-1.07","",
"特選臺灣綠能指數","5,007.91","+","12.90","0.26","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","34,154.51","+","476.87","1.42","",
"金融類日報酬反向一倍指數","4,515.03","-","32.19","-0.71","",
"漲升股利150指數","8,972.80","+","1.33","0.01","",
"藍籌30指數","8,441.88","-","40.59","-0.48","",
"工業菁英30指數","9,258.73","-","85.73","-0.92","",
"電子菁英30指數","8,505.01","-","116.33","-1.35","",
"低波動股利精選30指數","7,410.64","+","20.69","0.28","",
"中小型A級動能50指數","15,244.12","-","186.03","-1.21","",
"特選高息低波指數","7,626.62","+","21.32","0.28","",
"臺灣永續指數","8,802.01","-","1.92","-0.02","",
"特選內需高收益指數","6,351.08","+","24.22","0.38","",
"價值投資指數","8,255.08","+","30.63","0.37","",
"存股雙十等權重指數","8,763.25","+","97.88","1.13","",
"特選大蘋果指數","7,221.32","-","1.80","-0.02","",
"中小型300指數","9,296.13","+","21.45","0.23","",
"特股高息20指數","6,224.73","+","12.81","0.21","",
"臺灣500指數","8,934.63","+","2.18","0.02","",
"臺灣勞工權益指數","8,037.09","+","8.85","0.11","",
"微波高息精選20指數","6,765.17","+","26.22","0.39","",
"特選世代行動通訊指數","6,058.01","+","25.70","0.43","",
"智慧投資多因子30指數","6,142.37","+","41.96","0.69","",
"臺股期貨指數","8,580.43","+","7.97","0.09","",
"特選價值成長指數","8,848.24","+","109.12","1.25","",
"臺灣上櫃永續指數","6,340.36","+","30.96","0.49","",
"特選台股領航指數","8,037.09","-","14.72","-0.18","",
"特選Smart多因子指數","6,779.54","+","2.70","0.04","",
"特選ESG高股息指數","4,799.18","-","10.21","-0.21","",
"特選上櫃ESG成長指數","4,654.52","+","26.60","0.57","",
"特選上櫃ESG電子菁英指數","4,991.25","+","31.19","0.63","",
"新臺灣高股息指數","5,262.33","+","22.84","0.44","",
"臺灣ESG優息存股指數","5,105.12","+","30.93","0.61","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","26,263.71","-","1.91","-0.01","",
"發行量加權股價報酬指數","34,247.90","-","3.36","-0.01","",
"臺灣公司治理100報酬指數","13,125.39","-","8.32","-0.06","",
"臺灣50報酬指數","26,914.53","-","75.22","-0.28","",
"臺灣50權重上限30%報酬指數","25,666.15","-","50.78","-0.20","",
"臺灣中型100報酬指數","26,892.37","+","90.47","0.34","",
"臺灣資訊科技股報酬指數","43,410.95","-","257.61","-0.59","",
"臺灣發達報酬指數","20,646.92","+","128.27","0.63","",
"臺灣高股息報酬指數","20,152.53","+","152.85","0.76","",
"臺灣就業99報酬指數","15,274.18","+","55.21","0.36","",
"臺灣高薪100報酬指數","12,964.88","+","31.24","0.24","",
"未含金融電子報酬指數","33,763.18","+","232.79","0.69","",
"小型股300報酬指數","11,505.76","+","33.27","0.29","",
"水泥類報酬指數","355.58","+","1.86","0.53","",
"食品類報酬指數","2,806.31","-","19.55","-0.69","",
"塑膠類報酬指數","492.42","+","3.38","0.69","",
"紡織纖維類報酬指數","911.27","+","5.48","0.60","",
"電機機械類報酬指數","333.48","-","1.94","-0.58","",
"電器電纜類報酬指數","126.34","+","2.35","1.90","",
"化學生技醫療類報酬指數","181.23","+","2.05","1.14","",
"化學類報酬指數","242.38","+","4.71","1.98","",
"生技醫療類報酬指數","87.61","-","0.03","-0.03","",
"玻璃陶瓷類報酬指數","73.99","+","0.83","1.13","",
"造紙類報酬指數","568.03","+","5.50","0.98","",
"鋼鐵類報酬指數","290.68","+","3.04","1.06","",
"橡膠類報酬指數","436.42","+","4.30","1.00","",
"汽車類報酬指數","488.25","+","0.17","0.03","",
"電子工業類報酬指數","1,457.50","-","6.78","-0.46","",
"半導體類報酬指數","679.63","-","4.13","-0.60","",
"電腦及週邊設備類報酬指數","292.70","+","0.64","0.22","",
"光電類報酬指數","55.80","+","0.69","1.25","",
"通信網路類報酬指數","273.21","+","0.46","0.17","",
"電子零組件類報酬指數","324.91","-","3.62","-1.10","",
"電子通路類報酬指數","460.00","+","1.38","0.30","",
"資訊服務類報酬指數","289.51","-","2.64","-0.90","",
"其他電子類報酬指數","149.49","-","1.17","-0.78","",
"建材營造類報酬指數","693.94","+","3.75","0.54","",
"航運類報酬指數","413.75","+","9.93","2.46","",
"觀光類報酬指數","128.98","+","0.28","0.22","",
"金融保險類報酬指數","2,871.55","+","20.18","0.71","",
"貿易百貨類報酬指數","456.90","+","1.58","0.35","",
"油電燃氣類報酬指數","188.12","-","0.86","-0.46","",
"其他類報酬指數","617.46","-","0.80","-0.13","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,550.36","+","2.17","0.05","",
"臺灣中小型公司治理報酬指數","9,710.09","+","4.12","0.04","",
"臺灣IPO報酬指數","7,616.65","+","43.57","0.58","",
"智慧中立報酬指數","4,515.00","+","27.38","0.61","",
"加權指數掩護性臺指買權價外5%報酬指數","7,351.45","-","0.72","-0.01","",
"臺灣5G報酬指數","9,486.88","-","92.08","-0.96","",
"臺灣企業社會責任中小型報酬指數","9,486.56","+","41.40","0.44","",
"特選臺灣電動車代表報酬指數","6,667.62","+","17.71","0.27","",
"臺灣5G+通訊報酬指數","6,738.46","-","71.51","-1.05","",
"臺灣全市場報酬指數","6,031.67","-","4.39","-0.07","",
"臺灣全市場半導體報酬指數","6,203.37","-","48.85","-0.78","",
"臺灣電動車與自駕科技永續概念報酬指數","5,016.57","-","25.37","-0.50","",
"臺灣智慧移動與電動車報酬指數","4,816.77","-","62.02","-1.27","",
"特選小資高價30報酬指數","5,386.99","-","40.66","-0.75","",
"特選臺灣綠能及電動車報酬指數","5,022.15","+","7.02","0.14","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,905.31","-","24.31","-0.49","",
"臺灣全市場半導體精選30報酬指數","4,858.39","-","42.55","-0.87","",
"特選臺灣高股息30報酬指數","5,372.67","+","48.55","0.91","",
"臺灣友善環境報酬指數","5,402.95","+","18.10","0.34","",
"台灣永續價值報酬指數","4,841.53","+","8.89","0.18","",
"特選臺灣IC設計報酬指數","4,226.18","-","93.44","-2.16","",
"特選臺灣環境永續高股息報酬指數","5,098.37","+","35.39","0.70","",
"臺灣友善環境50報酬指數","4,659.04","-","9.05","-0.19","",
"特選台灣策略高股息30報酬指數","4,897.48","+","19.83","0.41","",
"特選臺灣IC設計產業代表報酬指數","4,754.54","-","51.52","-1.07","",
"特選臺灣綠能報酬指數","5,007.91","+","12.90","0.26","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,382.72","+","1.69","0.01","",
"藍籌30報酬指數","10,239.12","-","49.24","-0.48","",
"工業菁英30報酬指數","11,161.08","-","103.35","-0.92","",
"電子菁英30報酬指數","10,162.49","-","139.00","-1.35","",
"低波動股利精選30報酬指數","9,216.87","+","25.74","0.28","",
"中小型A級動能50報酬指數","17,333.00","-","211.51","-1.21","",
"特選高息低波報酬指數","9,824.47","+","27.46","0.28","",
"臺灣永續報酬指數","10,669.87","-","2.33","-0.02","",
"特選內需高收益報酬指數","7,749.45","+","29.56","0.38","",
"價值投資報酬指數","10,244.28","+","38.01","0.37","",
"存股雙十等權重報酬指數","10,061.37","+","112.37","1.13","",
"特選大蘋果報酬指數","8,245.15","-","2.06","-0.02","",
"中小型300報酬指數","10,357.72","+","23.90","0.23","",
"特股高息20報酬指數","7,009.40","+","14.43","0.21","",
"臺灣500報酬指數","9,946.75","+","2.43","0.02","",
"臺灣勞工權益報酬指數","9,104.82","+","10.02","0.11","",
"微波高息精選20報酬指數","7,554.81","+","29.28","0.39","",
"特選世代行動通訊報酬指數","6,506.08","+","27.61","0.43","",
"智慧投資多因子30報酬指數","6,649.20","+","45.43","0.69","",
"特選大蘋果報酬正向兩倍指數","14,450.94","-","7.22","-0.05","",
"特選大蘋果報酬反向一倍指數","7,142.76","+","1.78","0.02","",
"特選價值成長報酬指數","9,486.27","+","116.98","1.25","",
"臺灣上櫃永續報酬指數","6,833.06","+","33.37","0.49","",
"特選台股領航報酬指數","8,534.59","-","15.64","-0.18","",
"特選Smart多因子報酬指數","7,012.01","+","2.79","0.04","",
"特選ESG高股息報酬指數","4,963.89","-","10.56","-0.21","",
"特選上櫃ESG成長報酬指數","4,809.20","+","27.48","0.57","",
"特選上櫃ESG電子菁英報酬指數","5,163.28","+","32.26","0.63","",
"新臺灣高股息報酬指數","5,262.33","+","22.84","0.44","",
"臺灣ESG優息存股報酬指數","5,105.12","+","30.93","0.61","",
"111年03月14日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","279,731,679,513","3,474,959,338","1,745,548",
"2.台灣存託憑證","94,558,179","14,485,978","3,902",
"3.受益憑證","0","0","0",
"4.ETF","12,544,503,024","768,697,098","188,451",
"5.受益證券","53,210,350","2,881,068","250",
"6.變更交易股票","8,936,198","1,698,334","1,103",
"7.認購(售)權證","2,883,108,860","2,114,975,000","78,079",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","13,768,220","2,587,000","434",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","279,740,615,711","3,476,657,672","1,746,651",
"總計(1~15)","295,329,764,344","6,380,283,816","2,017,767",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,693(7)","478(5)",
"下跌(跌停)","4,609(49)","361(1)",
"持平","763","115",
"未成交","16,101","3",
"無比價","2,614","5",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年03月14日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","9,183,817","14,005","1,235,380,453","135.00","135.35","134.00","134.40"," ","0.00","134.40","9","134.45","138","0.00",
="0051","元大中型100","49,304","85","2,907,160","59.15","59.25","58.70","59.00"," ","0.00","58.90","1","59.10","1","0.00",
="0052","富邦科技","357,322","193","44,264,763","124.85","124.85","123.55","123.80","-","0.45","123.75","4","123.90","1","0.00",
="0053","元大電子","8,270","13","534,992","64.90","64.90","64.55","64.65","-","0.25","64.55","2","64.60","1","0.00",
="0054","元大台商50","3,000","3","89,760","29.96","30.00","29.80","29.80","-","0.20","29.73","1","29.82","1","0.00",
="0055","元大MSCI金融","295,256","252","7,339,183","24.75","24.94","24.75","24.94","+","0.19","24.91","3","24.94","5","0.00",
="0056","元大高股息","13,850,545","8,227","471,703,127","33.93","34.15","33.93","34.13","+","0.23","34.12","40","34.13","308","0.00",
="0057","富邦摩台","25,000","6","2,344,400","94.20","94.20","93.70","93.70","-","0.35","93.50","10","93.65","1","0.00",
="0061","元大寶滬深","355,000","90","7,138,910","19.90","20.38","19.90","20.16","+","0.21","20.13","10","20.16","9","0.00",
="006203","元大MSCI台灣","9,000","9","577,750","64.45","64.45","63.90","64.15","-","0.15","64.15","1","64.25","35","0.00",
="006204","永豐臺灣加權","20,756","24","1,818,851","88.10","88.10","87.60","87.60","+","0.50","87.45","50","87.70","27","0.00",
="006205","富邦上証","1,433,702","418","48,752,428","34.11","34.25","33.75","33.96","+","0.21","33.91","2","33.96","22","0.00",
="006206","元大上證50","83,903","39","2,729,615","32.75","32.75","32.30","32.43","+","0.13","32.35","21","32.43","2","0.00",
="006207","FH滬深","95,112","27","2,518,763","26.38","26.81","26.30","26.41","+","0.16","26.42","2","26.43","10","0.00",
="006208","富邦台50","4,128,122","5,558","319,785,172","77.85","78.00","77.10","77.30","-","0.25","77.25","17","77.30","14","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.55","5","7.75","2","0.00",
="00631L","元大台灣50正2","1,500,421","792","196,034,795","131.30","131.95","129.15","130.15","+","0.35","130.15","8","130.20","1","0.00",
="00632R","元大台灣50反1","177,899,999","6,504","949,892,141","5.34","5.38","5.31","5.35","-","0.01","5.35","14,878","5.36","19,246","0.00",
="00633L","富邦上証正2","12,097,935","2,085","493,839,097","41.49","41.88","40.03","40.35","+","0.11","40.35","174","40.41","50","0.00",
="00634R","富邦上証反1","3,483,000","87","15,888,630","4.55","4.59","4.47","4.57"," ","0.00","4.57","171","4.58","599","0.00",
="00635U","期元大S&P黃金","1,333,663","494","34,988,041","26.29","26.29","26.19","26.24","-","0.14","26.24","266","26.26","24","0.00",
="00636","國泰中國A50","1,092,752","338","24,320,220","22.53","22.54","22.08","22.21","+","0.07","22.17","20","22.21","100","0.00",
="00636K","國泰中國A50+U","200","2","1,552","7.76","7.76","7.76","7.76","-","0.06","7.75","11","7.81","11","0.00",
="00637L","元大滬深300正2","87,118,867","10,871","1,408,534,585","16.40","16.57","15.83","16.00","+","0.09","15.99","49","16.00","2,140","0.00",
="00638R","元大滬深300反1","1,660,010","141","15,865,925","9.40","9.62","9.40","9.58","-","0.02","9.58","303","9.61","305","0.00",
="00639","富邦深100","663,593","95","9,237,225","14.21","14.21","13.85","13.94","+","0.10","13.93","6","13.94","10","0.00",
="00640L","富邦日本正2","539,000","167","13,208,300","24.46","24.61","24.39","24.58","+","0.49","24.58","111","24.60","2","0.00",
="00641R","富邦日本反1","293,000","96","3,192,630","10.91","10.92","10.87","10.87","-","0.14","10.87","8","10.89","151","0.00",
="00642U","期元大S&P石油","13,360,877","2,975","259,224,858","19.56","19.58","19.21","19.50","+","0.12","19.50","1,370","19.51","6","0.00",
="00643","群益深証中小","109,634","52","1,829,974","16.84","16.84","16.55","16.68","+","0.07","16.61","1","16.68","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.72","2","3.79","1","0.00",
="00645","富邦日本","126,826","35","3,045,047","23.97","24.05","23.92","24.05","+","0.35","24.02","1","24.06","10","0.00",
="00646","元大S&P500","650,474","418","24,029,579","36.98","37.05","36.81","37.01","+","0.07","37.01","1","37.04","52","0.00",
="00647L","元大S&P500正2","118,000","44","7,386,400","62.80","62.80","62.15","62.80","-","0.05","62.70","51","62.75","1","0.00",
="00648R","元大S&P500反1","1,347,000","181","9,584,990","7.09","7.14","7.09","7.11","+","0.02","7.10","901","7.11","1,460","0.00",
="00650L","FH香港正2","10,987,425","1,924","161,179,387","15.13","15.29","14.35","14.57","-","0.52","14.55","9","14.57","7","0.00",
="00651R","FH香港反1","3,247,020","260","30,179,704","9.18","9.39","9.15","9.31","+","0.15","9.31","102","9.33","150","0.00",
="00652","富邦印度","66,597","41","1,829,601","27.38","27.56","27.34","27.50","+","0.12","27.50","3","27.54","1","0.00",
="00653L","富邦印度正2","369,486","134","14,720,549","39.69","40.15","39.50","40.15","+","0.43","40.15","17","40.16","1","0.00",
="00654R","富邦印度反1","344,100","95","2,991,337","8.68","8.73","8.66","8.67","-","0.05","8.66","28","8.67","128","0.00",
="00655L","國泰中國A50正2","4,699,191","844","141,569,247","30.69","30.99","29.51","29.75","+","0.05","29.75","208","29.80","1","0.00",
="00656R","國泰中國A50反1","148,000","33","1,279,140","8.70","8.74","8.56","8.70","+","0.02","8.71","100","8.73","210","0.00",
="00657","國泰日經225","4,000","4","122,480","30.59","30.72","30.57","30.57","+","0.27","30.62","30","30.70","1","0.00",
="00657K","國泰日經225+U","200","2","2,152","10.76","10.76","10.76","10.76","+","0.11","10.74","11","10.78","11","0.00",
="00660","元大歐洲50","38,000","24","1,016,820","26.77","26.85","26.58","26.73","+","0.68","26.66","20","26.73","2","0.00",
="00661","元大日經225","2,098","5","66,895","31.78","31.97","31.78","31.97","+","0.57","31.76","10","31.97","15","0.00",
="00662","富邦NASDAQ","1,006,254","568","49,366,056","49.03","49.19","48.81","49.17","-","0.21","49.16","12","49.17","51","0.00",
="00663L","國泰臺灣加權正2","13,000","9","1,556,050","120.10","120.35","118.75","118.75","+","0.55","118.55","112","118.80","150","0.00",
="00664R","國泰臺灣加權反1","5,370,998","369","32,519,846","6.05","6.09","6.02","6.06","-","0.02","6.06","511","6.07","2,036","0.00",
="00665L","富邦恒生國企正2","8,306,771","1,355","79,189,474","10.04","10.05","9.24","9.38","-","0.52","9.38","107","9.39","90","0.00",
="00666R","富邦恒生國企反1","290,000","43","4,742,140","16.86","16.86","16.03","16.39","+","0.41","16.35","50","16.47","107","0.00",
="00668","國泰美國道瓊","102,400","31","3,498,047","34.08","34.31","34.08","34.31","+","0.29","34.25","42","34.31","19","0.00",
="00668K","國泰美國道瓊+U","200","2","2,406","12.03","12.03","12.03","12.03","+","0.03","12.01","11","12.06","11","0.00",
="00669R","國泰美國道瓊反1","3,600,000","224","29,413,890","8.17","8.19","8.15","8.16","-","0.03","8.16","2","8.17","1,208","0.00",
="00670L","富邦NASDAQ正2","2,137,518","871","176,910,814","83.25","83.30","81.90","82.85","-","1.45","82.80","24","82.85","34","0.00",
="00671R","富邦NASDAQ反1","10,415,439","576","60,751,679","5.82","5.86","5.81","5.84","+","0.05","5.83","957","5.84","1,079","0.00",
="00673R","期元大S&P原油反1","41,733,261","4,432","359,764,278","8.55","8.70","8.54","8.59","-","0.03","8.58","165","8.59","252","0.00",
="00674R","期元大S&P黃金反1","573,368","103","6,786,722","11.83","11.86","11.81","11.85","+","0.09","11.84","1","11.85","303","0.00",
="00675L","富邦臺灣加權正2","469,378","206","24,031,317","51.60","51.80","50.65","51.15","+","0.25","51.10","2","51.15","87","0.00",
="00676R","富邦臺灣加權反1","5,446,100","389","18,038,443","3.30","3.33","3.29","3.31","-","0.02","3.31","3,479","3.32","3,105","0.00",
="00678","群益NBI生技","190,780","38","4,295,643","22.55","22.61","22.45","22.56","-","0.01","22.56","1","22.57","25","0.00",
="00680L","元大美債20正2","118,100","33","2,461,572","20.88","20.93","20.75","20.76","-","0.29","20.76","52","20.82","55","0.00",
="00681R","元大美債20反1","71,000","17","1,013,480","14.26","14.33","14.26","14.33","+","0.13","14.30","18","14.34","67","0.00",
="00682U","期元大美元指數","155,900","56","3,034,527","19.41","19.50","19.41","19.47","+","0.11","19.47","34","19.49","1","0.00",
="00683L","期元大美元指正2","1,504,051","206","29,508,334","19.68","19.72","19.55","19.68","+","0.19","19.68","7","19.69","20","0.00",
="00684R","期元大美元指反1","5,000","1","86,100","17.22","17.22","17.22","17.22","-","0.14","17.22","25","17.27","25","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","44.93","10","45.12","5","0.00",
="00686R","群益臺灣加權反1","295,000","34","1,062,550","3.60","3.62","3.58","3.61"," ","0.00","3.60","218","3.61","150","0.00",
="00688L","國泰20年美債正2","95,000","15","1,966,600","20.70","20.78","20.65","20.68","-","0.20","20.65","57","20.70","150","0.00",
="00689R","國泰20年美債反1","121,049","14","1,817,699","15.01","15.06","15.01","15.05","+","0.12","15.05","16","15.06","59","0.00",
="00690","兆豐藍籌30","6,618","15","212,620","32.10","32.10","32.06","32.06","-","0.19","32.02","21","32.09","22","0.00",
="00692","富邦公司治理","2,083,478","1,361","71,326,106","34.37","34.43","34.08","34.22"," ","0.00","34.21","5","34.22","8","0.00",
="00693U","期街口S&P黃豆","593,972","187","15,855,485","26.61","26.79","26.59","26.69","+","0.08","26.68","8","26.69","5","0.00",
="00700","富邦恒生國企","1,380,363","223","16,738,266","12.59","12.59","11.95","12.00","-","0.40","11.99","1","12.04","30","0.00",
="00701","國泰股利精選30","1,521,590","798","39,159,443","25.73","25.78","25.68","25.76","+","0.08","25.76","13","25.77","56","0.00",
="00702","國泰標普低波高息","104,635","11","2,168,052","20.70","20.74","20.70","20.74","+","0.03","20.72","1","20.74","19","0.00",
="00703","台新MSCI中國","289,457","89","4,395,085","15.56","15.56","14.96","15.07","-","0.49","15.02","1","15.08","2","0.00",
="00706L","期元大S&P日圓正2","227,000","63","3,115,620","13.77","13.77","13.69","13.70","-","0.27","13.70","2","13.73","144","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","20.98","44","21.03","32","0.00",
="00708L","期元大S&P黃金正2","2,574,716","544","79,778,694","31.06","31.12","30.88","31.09","-","0.26","31.07","31","31.09","199","0.00",
="00709","富邦歐洲","117,483","23","2,528,190","21.52","21.59","21.45","21.51","+","0.44","21.51","1","21.52","1","0.00",
="00710B","FH彭博非投等債","518,370","208","9,115,633","17.60","17.64","17.56","17.58","-","0.02","17.58","40","17.59","13","0.00",
="00711B","FH彭博新興債","139,284","40","2,447,361","17.61","17.61","17.57","17.57","-","0.05","17.56","13","17.57","31","0.00",
="00712","FH富時不動產","2,466,501","1,043","31,204,642","12.62","12.68","12.61","12.68","+","0.06","12.67","48","12.68","51","0.00",
="00713","元大台灣高息低波","845,827","452","36,679,189","43.37","43.50","43.29","43.40","+","0.12","43.38","101","43.40","7","0.00",
="00714","群益道瓊美國地產","384,736","226","8,230,435","21.38","21.44","21.32","21.43","+","0.07","21.42","5","21.43","5","0.00",
="00715L","期街口布蘭特正2","54,444,597","8,643","1,092,546,360","20.30","20.50","19.53","20.30","+","0.47","20.30","69","20.31","3","0.00",
="00717","富邦美國特別股","1,151,478","182","17,591,161","15.34","15.34","15.25","15.28","-","0.07","15.27","12","15.28","6","0.00",
="00728","第一金工業30","1,051,235","876","27,663,131","26.61","26.61","26.19","26.23","-","0.24","26.22","12","26.23","2","0.00",
="00730","富邦臺灣優質高息","153,210","124","3,059,316","20.00","20.00","19.95","19.96"," ","0.00","19.96","8","19.97","13","0.00",
="00731","FH富時高息低波","1,037,510","117","62,486,212","60.40","60.40","60.10","60.25","+","0.25","60.20","50","60.25","9","0.00",
="00732","國泰RMB短期報酬","100,000","2","4,144,000","41.44","41.44","41.44","41.44","-","0.04","41.37","22","41.49","1","0.00",
="00733","富邦臺灣中小","204,931","267","7,968,191","39.08","39.39","38.65","38.74","-","0.19","38.74","1","38.75","2","0.00",
="00735","國泰臺韓科技","103,043","8","3,004,858","29.20","29.24","29.16","29.24","+","0.04","29.08","12","29.20","10","0.00",
="00736","國泰新興市場","133,000","8","2,643,530","19.97","19.97","19.71","19.71","-","0.26","19.76","5","19.81","1","0.00",
="00737","國泰AI+Robo","206,075","88","5,691,464","27.80","27.80","27.51","27.66","-","0.15","27.65","1","27.66","49","0.00",
