"111年06月29日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","17,369.21","-","209.45","-1.19","",
"發行量加權股價指數","15,240.13","-","199.79","-1.29","",
"臺灣公司治理100指數","8,782.62","-","129.76","-1.46","",
"臺灣50指數","11,670.69","-","164.50","-1.39","",
"臺灣50權重上限30%指數","11,138.29","-","159.76","-1.41","",
"臺灣中型100指數","12,968.28","-","122.10","-0.93","",
"臺灣資訊科技指數","19,477.53","-","269.50","-1.36","",
"臺灣發達指數","10,359.60","-","163.34","-1.55","",
"臺灣高股息指數","6,339.71","-","152.10","-2.34","",
"臺灣就業99指數","9,261.02","-","123.88","-1.32","",
"臺灣高薪100指數","8,530.82","-","129.27","-1.49","",
"未含金融指數","13,051.53","-","178.13","-1.35","",
"未含電子指數","18,344.88","-","253.34","-1.36","",
"未含金融電子指數","15,285.64","-","241.17","-1.55","",
"小型股300指數","8,384.30","-","70.47","-0.83","",
"水泥窯製類指數","622.24","-","1.26","-0.20","",
"塑膠化工類指數","916.66","-","2.21","-0.24","",
"機電類指數","3,891.67","-","47.93","-1.22","",
"水泥類指數","164.00","-","0.14","-0.09","",
"食品類指數","1,845.37","-","5.04","-0.27","",
"塑膠類指數","279.36","-","0.95","-0.34","",
"紡織纖維類指數","557.97","-","12.36","-2.17","",
"電機機械類指數","240.44","-","0.87","-0.36","",
"電器電纜類指數","95.25","-","0.13","-0.14","",
"化學生技醫療類指數","118.02","+","0.29","0.25","",
"化學類指數","139.47","-","1.53","-1.09","",
"生技醫療類指數","68.13","+","1.32","1.98","",
"玻璃陶瓷類指數","49.13","-","0.47","-0.95","",
"造紙類指數","316.15","-","4.18","-1.30","",
"鋼鐵類指數","138.73","-","0.72","-0.52","",
"橡膠類指數","250.96","-","1.82","-0.72","",
"汽車類指數","336.84","+","0.72","0.21","",
"電子工業類指數","694.42","-","8.76","-1.25","",
"半導體類指數","330.22","-","5.14","-1.53","",
"電腦及週邊設備類指數","125.52","-","1.32","-1.04","",
"光電類指數","32.31","-","0.10","-0.31","",
"通信網路類指數","141.57","+","0.70","0.50","",
"電子零組件類指數","151.23","-","2.66","-1.73","",
"電子通路類指數","177.20","-","1.72","-0.96","",
"資訊服務類指數","124.38","+","0.10","0.08","",
"其他電子類指數","100.64","-","0.89","-0.88","",
"建材營造類指數","355.63","-","1.76","-0.49","",
"航運類指數","198.54","-","16.78","-7.79","",
"觀光類指數","100.19","+","0.55","0.55","",
"金融保險類指數","1,621.66","-","15.08","-0.92","",
"貿易百貨類指數","284.87","-","2.20","-0.77","",
"油電燃氣類指數","124.68","-","0.34","-0.27","",
"其他類指數","369.16","-","5.25","-1.40","",
"臺指日報酬兩倍指數","29,692.41","-","788.84","-2.59","",
"臺指反向一倍指數","4,589.79","+","58.63","1.29","",
"電子類兩倍槓桿指數","27,415.32","-","700.52","-2.49","",
"電子類反向指數","4,275.82","+","52.61","1.25","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,205.49","+","80.87","1.96","",
"臺灣中小型公司治理指數","6,595.35","-","95.23","-1.42","",
"臺灣IPO指數","5,714.12","-","64.43","-1.11","",
"智慧中立指數","3,795.21","-","68.21","-1.77","",
"臺灣5G指數","7,317.05","-","110.55","-1.49","",
"臺灣企業社會責任中小型指數","7,976.53","-","83.54","-1.04","",
"特選臺灣電動車代表指數","5,442.60","-","67.21","-1.22","",
"臺灣5G+通訊指數","5,584.03","-","61.17","-1.08","",
"臺灣全市場指數","5,143.09","-","64.72","-1.24","",
"臺灣全市場半導體指數","4,738.52","-","81.39","-1.69","",
"臺灣電動車與自駕科技永續概念指數","4,007.96","-","64.14","-1.58","",
"臺灣智慧移動與電動車指數","3,824.62","-","58.15","-1.50","",
"特選小資高價30指數","4,274.56","-","54.22","-1.25","",
"特選臺灣綠能及電動車指數","4,333.91","-","42.22","-0.96","",
"特選臺灣智能車供應鏈聯盟指數","4,066.27","-","53.78","-1.31","",
"臺灣全市場半導體精選30指數","3,737.41","-","63.29","-1.67","",
"特選臺灣高股息30指數","4,232.11","-","50.09","-1.17","",
"臺灣友善環境指數","4,572.15","-","89.02","-1.91","",
"台灣永續價值指數","4,282.52","-","52.70","-1.22","",
"特選臺灣IC設計指數","3,004.08","-","49.57","-1.62","",
"特選臺灣環境永續高股息指數","4,273.98","-","72.01","-1.66","",
"臺灣友善環境50指數","3,996.98","-","74.54","-1.83","",
"特選台灣策略高股息30指數","4,044.93","-","56.29","-1.37","",
"特選臺灣IC設計產業代表指數","3,353.55","-","31.43","-0.93","",
"特選臺灣綠能指數","4,530.46","-","35.96","-0.79","",
"特選臺灣成長高股息指數","4,020.01","-","46.23","-1.14","",
"特選臺灣智慧50指數","3,948.33","-","116.30","-2.86","",
"特選臺灣標竿PCB指數","3,883.17","-","41.04","-1.05","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,454.42","-","552.94","-1.84","",
"金融類日報酬反向一倍指數","4,772.01","+","43.57","0.92","",
"漲升股利150指數","8,046.26","-","117.54","-1.44","",
"藍籌30指數","7,467.40","-","59.46","-0.79","",
"工業菁英30指數","7,887.05","-","82.47","-1.03","",
"電子菁英30指數","7,288.27","-","131.39","-1.77","",
"低波動股利精選30指數","6,989.37","-","39.52","-0.56","",
"中小型A級動能50指數","13,541.19","-","60.99","-0.45","",
"特選高息低波指數","7,014.71","-","54.92","-0.78","",
"臺灣永續指數","7,736.57","-","101.45","-1.29","",
"特選內需高收益指數","6,171.39","-","6.99","-0.11","",
"價值投資指數","6,131.76","-","70.13","-1.13","",
"存股雙十等權重指數","7,083.18","-","168.20","-2.32","",
"特選大蘋果指數","6,192.73","-","170.58","-2.68","",
"中小型300指數","8,409.48","-","75.17","-0.89","",
"特股高息20指數","6,129.01","-","1.00","-0.02","",
"臺灣500指數","7,884.24","-","105.06","-1.32","",
"臺灣勞工權益指數","7,398.08","-","85.84","-1.15","",
"微波高息精選20指數","6,458.02","-","15.59","-0.24","",
"特選世代行動通訊指數","6,181.43","+","32.82","0.53","",
"智慧投資多因子30指數","5,223.13","-","139.71","-2.61","",
"臺股期貨指數","7,737.71","-","89.13","-1.14","",
"特選價值成長指數","6,574.39","-","190.54","-2.82","",
