"111年06月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","17,463.38","-","441.22","-2.46","",
"發行量加權股價指數","15,347.75","-","380.89","-2.42","",
"臺灣公司治理100指數","8,910.69","-","222.31","-2.43","",
"臺灣50指數","11,854.94","-","308.79","-2.54","",
"臺灣50權重上限30%指數","11,342.08","-","311.07","-2.67","",
"臺灣中型100指數","12,926.21","-","285.46","-2.16","",
"臺灣資訊科技指數","19,849.00","-","597.85","-2.92","",
"臺灣發達指數","10,376.34","-","180.25","-1.71","",
"臺灣高股息指數","6,573.09","-","195.10","-2.88","",
"臺灣就業99指數","9,375.18","-","204.89","-2.14","",
"臺灣高薪100指數","8,691.61","-","227.85","-2.55","",
"未含金融指數","13,149.57","-","346.74","-2.57","",
"未含電子指數","18,347.71","-","346.61","-1.85","",
"未含金融電子指數","15,263.15","-","322.39","-2.07","",
"小型股300指數","8,292.18","-","202.16","-2.38","",
"水泥窯製類指數","625.62","-","0.43","-0.07","",
"塑膠化工類指數","910.44","-","10.02","-1.09","",
"機電類指數","3,932.24","-","113.87","-2.81","",
"水泥類指數","163.51","+","0.65","0.40","",
"食品類指數","1,789.79","-","19.86","-1.10","",
"塑膠類指數","280.11","-","1.74","-0.62","",
"紡織纖維類指數","562.41","-","5.92","-1.04","",
"電機機械類指數","230.82","-","6.12","-2.58","",
"電器電纜類指數","94.97","-","4.66","-4.68","",
"化學生技醫療類指數","114.85","-","2.50","-2.13","",
"化學類指數","137.94","-","3.42","-2.42","",
"生技醫療類指數","64.93","-","1.16","-1.76","",
"玻璃陶瓷類指數","52.13","-","1.56","-2.91","",
"造紙類指數","319.34","-","6.98","-2.14","",
"鋼鐵類指數","143.15","-","4.52","-3.06","",
"橡膠類指數","244.75","-","4.80","-1.92","",
"汽車類指數","321.45","-","4.05","-1.24","",
"電子工業類指數","702.62","-","20.27","-2.80","",
"半導體類指數","339.00","-","11.06","-3.16","",
"電腦及週邊設備類指數","125.22","-","2.10","-1.65","",
"光電類指數","31.37","-","1.18","-3.63","",
"通信網路類指數","137.82","-","0.91","-0.66","",
"電子零組件類指數","150.50","-","5.67","-3.63","",
"電子通路類指數","178.83","-","3.07","-1.69","",
"資訊服務類指數","124.41","-","1.84","-1.46","",
"其他電子類指數","99.42","-","1.97","-1.94","",
"建材營造類指數","351.02","-","6.14","-1.72","",
"航運類指數","212.22","-","11.36","-5.08","",
"觀光類指數","95.96","-","0.69","-0.71","",
"金融保險類指數","1,627.95","-","22.47","-1.36","",
"貿易百貨類指數","281.02","-","0.75","-0.27","",
"油電燃氣類指數","120.25","-","2.18","-1.78","",
"其他類指數","366.35","-","7.39","-1.98","",
"臺指日報酬兩倍指數","30,133.27","-","1,533.72","-4.84","",
"臺指反向一倍指數","4,560.64","+","107.83","2.42","",
"電子類兩倍槓桿指數","28,093.16","-","1,669.08","-5.61","",
"電子類反向指數","4,229.94","+","115.37","2.80","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,101.38","-","68.26","-1.64","",
"臺灣中小型公司治理指數","6,614.83","-","192.82","-2.83","",
"臺灣IPO指數","5,729.26","-","221.93","-3.73","",
"智慧中立指數","3,844.76","-","47.08","-1.21","",
"臺灣5G指數","7,665.08","-","333.35","-4.17","",
"臺灣企業社會責任中小型指數","8,025.72","-","130.03","-1.59","",
"特選臺灣電動車代表指數","5,400.12","-","112.18","-2.04","",
"臺灣5G+通訊指數","5,739.76","-","208.26","-3.50","",
"臺灣全市場指數","5,184.42","-","135.08","-2.54","",
"臺灣全市場半導體指數","4,979.72","-","245.22","-4.69","",
"臺灣電動車與自駕科技永續概念指數","4,205.94","-","173.27","-3.96","",
"臺灣智慧移動與電動車指數","3,895.17","-","167.89","-4.13","",
"特選小資高價30指數","4,335.38","-","194.48","-4.29","",
"特選臺灣綠能及電動車指數","4,370.24","-","117.34","-2.61","",
"特選臺灣智能車供應鏈聯盟指數","4,174.22","-","148.29","-3.43","",
"臺灣全市場半導體精選30指數","3,932.15","-","198.57","-4.81","",
"特選臺灣高股息30指數","4,374.38","-","110.85","-2.47","",
"臺灣友善環境指數","4,678.63","-","140.03","-2.91","",
"台灣永續價值指數","4,320.95","-","97.50","-2.21","",
"特選臺灣IC設計指數","3,123.54","-","176.36","-5.34","",
"特選臺灣環境永續高股息指數","4,330.74","-","70.54","-1.60","",
"臺灣友善環境50指數","4,125.07","-","127.80","-3.01","",
"特選台灣策略高股息30指數","4,114.72","-","109.68","-2.60","",
"特選臺灣IC設計產業代表指數","3,476.57","-","261.10","-6.99","",
"特選臺灣綠能指數","4,472.38","-","47.99","-1.06","",
"特選臺灣成長高股息指數","4,109.97","-","113.08","-2.68","",
"特選臺灣智慧50指數","4,080.76","-","164.45","-3.87","",
"特選臺灣標竿PCB指數","3,890.92","-","169.10","-4.17","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,690.72","-","831.09","-2.72","",
"金融類日報酬反向一倍指數","4,754.75","+","63.87","1.36","",
"漲升股利150指數","8,112.22","-","203.29","-2.44","",
"藍籌30指數","7,595.97","-","194.91","-2.50","",
"工業菁英30指數","8,126.66","-","228.90","-2.74","",
"電子菁英30指數","7,267.56","-","232.32","-3.10","",
"低波動股利精選30指數","6,938.79","-","85.54","-1.22","",
"中小型A級動能50指數","13,367.65","-","373.17","-2.72","",
"特選高息低波指數","7,125.57","-","125.25","-1.73","",
"臺灣永續指數","7,871.31","-","201.41","-2.49","",
"特選內需高收益指數","6,100.27","-","73.13","-1.18","",
"價值投資指數","6,223.02","-","342.48","-5.22","",
"存股雙十等權重指數","7,172.40","-","225.44","-3.05","",
"特選大蘋果指數","6,307.31","-","179.58","-2.77","",
"中小型300指數","8,355.18","-","196.78","-2.30","",
"特股高息20指數","6,144.00","-","26.81","-0.43","",
"臺灣500指數","7,946.07","-","199.04","-2.44","",
"臺灣勞工權益指數","7,476.90","-","105.37","-1.39","",
"微波高息精選20指數","6,458.76","-","56.69","-0.87","",
"特選世代行動通訊指數","6,222.37","-","119.63","-1.89","",
"智慧投資多因子30指數","5,291.47","-","147.05","-2.70","",
"臺股期貨指數","7,734.10","-","165.89","-2.10","",
"特選價值成長指數","6,670.26","-","303.52","-4.35","",
"臺灣上櫃永續指數","5,369.15","-","228.65","-4.08","",
"特選台股領航指數","7,055.91","-","242.34","-3.32","",
"特選Smart多因子指數","5,858.17","-","186.55","-3.09","",
"特選ESG高股息指數","4,283.57","-","160.43","-3.61","",
"特選上櫃ESG成長指數","3,864.51","-","193.80","-4.78","",
"特選上櫃ESG電子菁英指數","4,120.18","-","208.63","-4.82","",
"新臺灣高股息指數","4,628.74","-","118.25","-2.49","",
"臺灣優息存股指數","4,900.91","-","56.04","-1.13","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,509.71","-","570.16","-2.37","",
"發行量加權股價報酬指數","30,677.99","-","727.91","-2.32","",
"臺灣公司治理100報酬指數","11,744.42","-","276.45","-2.30","",
"臺灣50報酬指數","23,937.78","-","583.95","-2.38","",
"臺灣50權重上限30%報酬指數","22,954.84","-","580.76","-2.47","",
"臺灣中型100報酬指數","24,310.90","-","530.68","-2.14","",
"臺灣資訊科技股報酬指數","37,958.62","-","1,077.60","-2.76","",
"臺灣發達報酬指數","18,875.72","-","323.75","-1.69","",
"臺灣高股息報酬指數","16,690.79","-","469.41","-2.74","",
"臺灣就業99報酬指數","13,939.86","-","289.59","-2.04","",
"臺灣高薪100報酬指數","11,818.07","-","292.79","-2.42","",
"未含金融電子報酬指數","30,834.82","-","620.82","-1.97","",
"小型股300報酬指數","10,538.39","-","250.88","-2.33","",
"水泥類報酬指數","310.88","+","1.25","0.40","",
"食品類報酬指數","2,710.86","-","30.08","-1.10","",
"塑膠類報酬指數","474.66","-","2.95","-0.62","",
"紡織纖維類報酬指數","887.27","-","9.34","-1.04","",
"電機機械類報酬指數","341.95","-","9.07","-2.58","",
"電器電纜類報酬指數","143.43","-","7.05","-4.69","",
"化學生技醫療類報酬指數","175.68","-","3.82","-2.13","",
"化學類報酬指數","224.90","-","5.57","-2.42","",
"生技醫療類報酬指數","90.15","-","1.60","-1.74","",
"玻璃陶瓷類報酬指數","60.61","-","1.81","-2.90","",
"造紙類報酬指數","470.66","-","10.28","-2.14","",
"鋼鐵類報酬指數","224.36","-","7.08","-3.06","",
"橡膠類報酬指數","379.83","-","7.45","-1.92","",
"汽車類報酬指數","498.09","-","6.18","-1.23","",
"電子工業類報酬指數","1,281.86","-","35.23","-2.67","",
"半導體類報酬指數","584.67","-","17.81","-2.96","",
"電腦及週邊設備類報酬指數","259.90","-","4.36","-1.65","",
"光電類報酬指數","44.49","-","1.67","-3.62","",
"通信網路類報酬指數","279.76","-","1.86","-0.66","",
"電子零組件類報酬指數","271.62","-","10.24","-3.63","",
"電子通路類報酬指數","413.08","-","7.09","-1.69","",
"資訊服務類報酬指數","275.41","-","4.08","-1.46","",
"其他電子類報酬指數","153.40","-","3.03","-1.94","",
"建材營造類報酬指數","676.32","-","9.56","-1.39","",
"航運類報酬指數","301.18","-","16.14","-5.09","",
"觀光類報酬指數","132.48","-","0.94","-0.70","",
"金融保險類報酬指數","2,695.94","-","37.22","-1.36","",
"貿易百貨類報酬指數","423.92","-","1.12","-0.26","",
"油電燃氣類報酬指數","189.69","-","3.43","-1.78","",
"其他類報酬指數","606.41","-","8.42","-1.37","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,475.43","-","74.48","-1.64","",
"臺灣中小型公司治理報酬指數","8,370.59","-","243.99","-2.83","",
"臺灣IPO報酬指數","6,474.20","-","250.79","-3.73","",
"智慧中立報酬指數","4,198.07","-","49.75","-1.17","",
"加權指數掩護性臺指買權價外5%報酬指數","6,646.64","-","155.93","-2.29","",
"臺灣5G報酬指數","8,193.35","-","313.88","-3.69","",
"臺灣企業社會責任中小型報酬指數","8,866.89","-","143.67","-1.59","",
"特選臺灣電動車代表報酬指數","5,788.64","-","120.25","-2.04","",
"臺灣5G+通訊報酬指數","5,993.70","-","195.79","-3.16","",
"臺灣全市場報酬指數","5,368.04","-","133.69","-2.43","",
"臺灣全市場半導體報酬指數","5,154.24","-","228.90","-4.25","",
"臺灣電動車與自駕科技永續概念報酬指數","4,378.72","-","158.58","-3.50","",
"臺灣智慧移動與電動車報酬指數","4,037.11","-","151.73","-3.62","",
"特選小資高價30報酬指數","4,462.93","-","194.00","-4.17","",
"特選臺灣綠能及電動車報酬指數","4,523.39","-","110.08","-2.38","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,308.43","-","140.67","-3.16","",
"臺灣全市場半導體精選30報酬指數","4,010.73","-","183.31","-4.37","",
"特選臺灣高股息30報酬指數","4,443.05","-","112.59","-2.47","",
"臺灣友善環境報酬指數","4,719.16","-","133.46","-2.75","",
"台灣永續價值報酬指數","4,351.68","-","83.60","-1.88","",
"特選臺灣IC設計報酬指數","3,135.78","-","177.06","-5.34","",
"特選臺灣環境永續高股息報酬指數","4,419.50","-","71.98","-1.60","",
"臺灣友善環境50報酬指數","4,148.54","-","117.69","-2.76","",
"特選台灣策略高股息30報酬指數","4,223.20","-","112.58","-2.60","",
"特選臺灣IC設計產業代表報酬指數","3,484.49","-","261.70","-6.99","",
"特選臺灣綠能報酬指數","4,483.68","-","48.11","-1.06","",
"特選臺灣成長高股息報酬指數","4,196.88","-","115.47","-2.68","",
"特選臺灣智慧50報酬指數","4,096.72","-","155.45","-3.66","",
"特選臺灣標竿PCB報酬指數","3,929.29","-","170.77","-4.17","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,371.74","-","235.86","-2.22","",
"藍籌30報酬指數","9,252.53","-","230.51","-2.43","",
"工業菁英30報酬指數","9,861.52","-","277.77","-2.74","",
"電子菁英30報酬指數","8,718.40","-","278.71","-3.10","",
"低波動股利精選30報酬指數","8,663.58","-","106.80","-1.22","",
"中小型A級動能50報酬指數","15,411.83","-","424.49","-2.68","",
"特選高息低波報酬指數","9,314.18","-","139.42","-1.47","",
"臺灣永續報酬指數","9,604.17","-","226.96","-2.31","",
"特選內需高收益報酬指數","7,473.58","-","85.26","-1.13","",
"價值投資報酬指數","7,801.00","-","429.31","-5.22","",
"存股雙十等權重報酬指數","8,280.78","-","260.28","-3.05","",
"特選大蘋果報酬指數","7,241.56","-","206.18","-2.77","",
"中小型300報酬指數","9,406.07","-","219.68","-2.28","",
"特股高息20報酬指數","6,941.71","-","20.23","-0.29","",
"臺灣500報酬指數","8,911.71","-","212.73","-2.33","",
"臺灣勞工權益報酬指數","8,511.24","-","119.95","-1.39","",
"微波高息精選20報酬指數","7,244.00","-","63.58","-0.87","",
"特選世代行動通訊報酬指數","6,707.81","-","128.96","-1.89","",
"智慧投資多因子30報酬指數","5,759.94","-","157.48","-2.66","",
"特選大蘋果報酬正向兩倍指數","11,018.84","-","645.84","-5.54","",
"特選大蘋果報酬反向一倍指數","8,039.74","+","216.57","2.77","",
"特選價值成長報酬指數","7,304.59","-","332.39","-4.35","",
"臺灣上櫃永續報酬指數","5,814.40","-","241.71","-3.99","",
"特選台股領航報酬指數","7,520.64","-","258.30","-3.32","",
"特選Smart多因子報酬指數","6,119.36","-","182.76","-2.90","",
"特選ESG高股息報酬指數","4,476.67","-","135.53","-2.94","",
"特選上櫃ESG成長報酬指數","3,992.94","-","200.24","-4.78","",
"特選上櫃ESG電子菁英報酬指數","4,269.27","-","216.19","-4.82","",
"新臺灣高股息報酬指數","4,659.53","-","113.92","-2.39","",
"臺灣優息存股報酬指數","4,906.16","-","56.11","-1.13","",
"111年06月22日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","266,622,479,872","4,017,360,602","2,075,526",
"2.台灣存託憑證","36,886,493","6,995,222","2,238",
"3.受益憑證","0","0","0",
"4.ETF","14,292,596,844","931,046,683","227,995",
"5.受益證券","14,171,407","808,007","45",
"6.變更交易股票","13,255,485","2,446,719","939",
"7.認購(售)權證","2,116,538,180","2,225,951,000","75,065",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","19,333,910","4,506,000","951",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","266,635,735,357","4,019,807,321","2,076,465",
"總計(1~15)","283,115,262,191","7,189,114,233","2,382,759",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,733(3)","72(1)",
"下跌(跌停)","7,043(84)","840(5)",
"持平","340","39",
"未成交","17,791","6",
"無比價","1,905","8",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年06月22日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","16,172,586","24,790","1,939,003,203","121.70","121.70","119.35","119.50","-","2.70","119.50","177","119.60","87","0.00",
="0051","元大中型100","38,734","207","2,087,649","54.45","54.45","53.05","53.05","-","1.40","53.20","2","53.40","32","0.00",
="0052","富邦科技","754,091","784","74,927,762","100.95","100.95","98.60","98.60","-","2.95","98.55","1","98.70","25","0.00",
="0053","元大電子","5,197","15","296,827","57.75","57.75","56.55","56.55","-","1.30","56.55","3","56.65","1","0.00",
="0055","元大MSCI金融","1,342,893","1,508","31,182,452","23.50","23.60","23.07","23.21","-","0.34","23.19","2","23.22","1","0.00",
="0056","元大高股息","51,667,680","41,539","1,482,498,508","29.24","29.25","28.48","28.50","-","0.78","28.50","896","28.51","131","0.00",
="0057","富邦摩台","45,171","1,001","3,790,299","84.40","84.45","83.35","83.50","-","1.70","83.00","17","83.35","10","0.00",
="0061","元大寶滬深","370,026","984","7,550,932","20.55","20.55","20.34","20.37","-","0.18","20.37","1","20.38","3","0.00",
="006203","元大MSCI台灣","6,328","847","364,223","57.80","57.80","57.55","57.55","-","1.05","57.55","1","57.65","15","0.00",
="006204","永豐臺灣加權","22,142","990","1,714,826","78.35","78.35","77.30","77.30","-","1.75","77.00","2","77.20","10","0.00",
="006205","富邦上証","595,648","311","20,251,759","34.11","34.20","33.85","33.97","-","0.14","33.95","2","33.97","6","0.00",
="006206","元大上證50","34,836","34","1,141,884","33.05","33.12","32.68","32.72","-","0.19","32.74","2","32.79","1","0.00",
="006207","FH滬深","193,083","941","5,214,758","27.15","27.17","26.91","27.01","-","0.14","26.94","40","26.98","1","0.00",
="006208","富邦台50","3,929,969","8,932","271,696,258","70.00","70.00","68.80","68.80","-","1.45","68.75","40","68.80","52","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.64","5","7.67","2","0.00",
="00631L","元大台灣50正2","6,438,058","2,830","680,211,894","107.95","107.95","103.70","103.90","-","4.95","103.90","239","104.05","3","0.00",
="00632R","元大台灣50反1","287,066,880","11,495","1,672,102,754","5.76","5.88","5.76","5.86","+","0.12","5.86","5,246","5.87","17,937","0.00",
="00633L","富邦上証正2","8,647,474","1,446","400,338,001","46.90","46.90","45.89","46.29","-","0.27","46.29","22","46.30","3","0.00",
="00634R","富邦上証反1","959,000","90","4,051,150","4.20","4.24","4.19","4.22","+","0.02","4.21","29","4.22","698","0.00",
="00635U","期元大S&P黃金","335,967","98","8,093,420","24.15","24.15","24.07","24.11","-","0.15","24.11","2","24.12","121","0.00",
="00636","國泰中國A50","1,222,397","1,279","28,472,011","23.44","23.47","23.16","23.28","-","0.16","23.26","91","23.29","2","0.00",
="00636K","國泰中國A50+U","200","2","1,564","7.82","7.82","7.82","7.82","-","0.09","--","0","--","0","0.00",
