"111年08月02日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,788.54","-","271.81","-1.59","",
"發行量加權股價指數","14,747.23","-","234.46","-1.56","",
"臺灣公司治理100指數","8,524.42","-","139.79","-1.61","",
"臺灣50指數","11,403.41","-","202.88","-1.75","",
"臺灣50權重上限30%指數","10,802.73","-","170.86","-1.56","",
"臺灣中型100指數","12,426.23","-","141.17","-1.12","",
"臺灣資訊科技指數","19,249.54","-","395.68","-2.01","",
"臺灣發達指數","9,828.19","-","122.96","-1.24","",
"臺灣高股息指數","6,129.86","-","63.72","-1.03","",
"臺灣就業99指數","8,775.87","-","106.70","-1.20","",
"臺灣高薪100指數","8,118.09","-","102.46","-1.25","",
"未含金融指數","12,671.44","-","217.86","-1.69","",
"未含電子指數","17,355.48","-","201.57","-1.15","",
"未含金融電子指數","14,469.19","-","200.34","-1.37","",
"小型股300指數","8,038.21","-","126.04","-1.54","",
"水泥窯製類指數","631.74","-","4.74","-0.74","",
"塑膠化工類指數","810.40","-","11.52","-1.40","",
"機電類指數","3,814.74","-","70.81","-1.82","",
"水泥類指數","168.40","-","0.92","-0.54","",
"食品類指數","1,846.72","-","40.57","-2.15","",
"塑膠類指數","236.75","-","3.04","-1.27","",
"紡織纖維類指數","526.74","-","5.44","-1.02","",
"電機機械類指數","221.28","-","2.38","-1.06","",
"電器電纜類指數","84.73","-","1.65","-1.91","",
"化學生技醫療類指數","111.77","-","2.05","-1.80","",
"化學類指數","133.94","-","1.78","-1.31","",
"生技醫療類指數","63.55","-","1.51","-2.32","",
"玻璃陶瓷類指數","46.12","-","1.03","-2.18","",
"造紙類指數","292.65","-","5.21","-1.75","",
"鋼鐵類指數","135.19","-","1.85","-1.35","",
"橡膠類指數","249.26","-","2.95","-1.17","",
"汽車類指數","324.47","-","3.55","-1.08","",
"電子工業類指數","682.31","-","12.78","-1.84","",
"半導體類指數","325.38","-","7.96","-2.39","",
"電腦及週邊設備類指數","123.16","-","0.31","-0.25","",
"光電類指數","31.45","-","0.48","-1.50","",
"通信網路類指數","134.85","+","0.09","0.07","",
"電子零組件類指數","151.69","-","2.78","-1.80","",
"電子通路類指數","171.04","-","2.18","-1.26","",
"資訊服務類指數","122.52","-","1.36","-1.10","",
"其他電子類指數","98.19","-","1.12","-1.13","",
