"111年06月27日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選高息低波指數","7,120.36","+","12.08","0.17","",
"臺灣永續指數","7,893.29","+","102.88","1.32","",
"特選內需高收益指數","6,229.95","+","23.54","0.38","",
"價值投資指數","6,346.08","+","186.62","3.03","",
"存股雙十等權重指數","7,275.89","+","91.55","1.27","",
"特選大蘋果指數","6,420.12","+","102.36","1.62","",
"中小型300指數","8,587.89","+","142.89","1.69","",
"特股高息20指數","6,144.97","-","6.21","-0.10","",
"臺灣500指數","8,047.27","+","122.40","1.54","",
"臺灣勞工權益指數","7,564.29","+","33.21","0.44","",
"微波高息精選20指數","6,538.99","+","10.19","0.16","",
"特選世代行動通訊指數","6,215.80","+","73.44","1.20","",
"智慧投資多因子30指數","5,361.30","+","72.81","1.38","",
"臺股期貨指數","7,870.63","+","112.83","1.45","",
"特選價值成長指數","6,883.69","+","165.41","2.46","",
"臺灣上櫃永續指數","5,650.37","+","212.26","3.90","",
"特選台股領航指數","6,911.00","+","57.75","0.84","",
"特選Smart多因子指數","5,900.83","+","104.58","1.80","",
"特選ESG高股息指數","4,174.34","+","40.15","0.97","",
"特選上櫃ESG成長指數","4,056.15","+","139.09","3.55","",
"特選上櫃ESG電子菁英指數","4,337.23","+","169.83","4.08","",
"新臺灣高股息指數","4,675.73","+","42.20","0.91","",
"臺灣優息存股指數","4,998.45","+","41.07","0.83","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,955.54","+","428.84","1.82","",
"發行量加權股價報酬指數","31,220.30","+","543.08","1.77","",
"臺灣公司治理100報酬指數","11,890.18","+","196.96","1.68","",
"臺灣50報酬指數","24,165.80","+","426.67","1.80","",
"臺灣50權重上限30%報酬指數","23,182.92","+","366.47","1.61","",
"臺灣中型100報酬指數","24,941.13","+","397.33","1.62","",
"臺灣資訊科技股報酬指數","38,235.66","+","815.97","2.18","",
"臺灣發達報酬指數","19,365.91","+","317.09","1.66","",
"臺灣高股息報酬指數","16,845.76","+","290.02","1.75","",
"臺灣就業99報酬指數","14,106.00","+","150.93","1.08","",
"臺灣高薪100報酬指數","11,946.64","+","150.91","1.28","",
"未含金融電子報酬指數","31,750.07","+","586.03","1.88","",
"小型股300報酬指數","10,895.15","+","188.02","1.76","",
"水泥類報酬指數","313.95","+","2.43","0.78","",
"食品類報酬指數","2,799.41","+","10.00","0.36","",
"塑膠類報酬指數","481.88","+","1.90","0.40","",
"紡織纖維類報酬指數","908.13","+","11.91","1.33","",
"電機機械類報酬指數","362.08","+","6.35","1.79","",
"電器電纜類報酬指數","145.01","+","2.18","1.53","",
"化學生技醫療類報酬指數","181.37","+","2.85","1.60","",
"化學類報酬指數","231.49","+","3.97","1.74","",
"生技醫療類報酬指數","93.44","+","1.30","1.41","",
"玻璃陶瓷類報酬指數","63.52","+","2.23","3.64","",
"造紙類報酬指數","484.08","+","4.04","0.84","",
"鋼鐵類報酬指數","221.24","+","4.00","1.84","",
"橡膠類報酬指數","392.71","+","2.57","0.66","",
"汽車類報酬指數","527.95","+","7.24","1.39","",
"電子工業類報酬指數","1,298.55","+","26.59","2.09","",
"半導體類報酬指數","587.04","+","14.52","2.54","",
"電腦及週邊設備類報酬指數","265.42","+","2.75","1.05","",
"光電類報酬指數","46.40","+","1.34","2.97","",
"通信網路類報酬指數","285.80","+","0.12","0.04","",
"電子零組件類報酬指數","283.52","+","6.36","2.29","",
"電子通路類報酬指數","416.03","+","5.52","1.34","",
"資訊服務類報酬指數","284.65","+","1.95","0.69","",
"其他電子類報酬指數","156.38","+","1.77","1.14","",
"建材營造類報酬指數","695.89","+","5.57","0.81","",
"航運類報酬指數","315.62","+","22.36","7.62","",
"觀光類報酬指數","138.72","+","2.22","1.63","",
"金融保險類報酬指數","2,730.10","+","0.50","0.02","",
"貿易百貨類報酬指數","439.25","+","4.14","0.95","",
"油電燃氣類報酬指數","195.82","+","0.45","0.23","",
"其他類報酬指數","624.89","+","8.50","1.38","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,620.54","-","7.95","-0.17","",
"臺灣中小型公司治理報酬指數","8,624.35","+","164.00","1.94","",
"臺灣IPO報酬指數","6,653.28","+","209.95","3.26","",
"智慧中立報酬指數","4,251.67","+","64.75","1.55","",
"加權指數掩護性臺指買權價外5%報酬指數","6,763.85","+","117.29","1.76","",
"臺灣5G報酬指數","8,199.86","+","140.50","1.74","",
"臺灣企業社會責任中小型報酬指數","9,024.53","+","103.17","1.16","",
"特選臺灣電動車代表報酬指數","5,938.26","+","74.61","1.27","",
"臺灣5G+通訊報酬指數","6,013.81","+","100.66","1.70","",
"臺灣全市場報酬指數","5,459.80","+","100.93","1.88","",
"臺灣全市場半導體報酬指數","5,166.80","+","140.81","2.80","",
"臺灣電動車與自駕科技永續概念報酬指數","4,383.60","+","85.33","1.99","",
"臺灣智慧移動與電動車報酬指數","4,100.66","+","80.65","2.01","",
"特選小資高價30報酬指數","4,581.06","+","123.19","2.76","",
"特選臺灣綠能及電動車報酬指數","4,584.31","+","68.22","1.51","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,341.16","+","82.32","1.93","",
"臺灣全市場半導體精選30報酬指數","4,021.02","+","113.23","2.90","",
"特選臺灣高股息30報酬指數","4,454.00","+","31.78","0.72","",
"臺灣友善環境報酬指數","4,773.37","+","91.55","1.96","",
"台灣永續價值報酬指數","4,393.78","+","50.16","1.15","",
"特選臺灣IC設計報酬指數","3,188.61","+","91.72","2.96","",
"特選臺灣環境永續高股息報酬指數","4,466.14","+","51.70","1.17","",
"臺灣友善環境50報酬指數","4,175.17","+","73.49","1.79","",
"特選台灣策略高股息30報酬指數","4,298.93","+","64.14","1.51","",
"特選臺灣IC設計產業代表報酬指數","3,576.32","+","129.75","3.76","",
"特選臺灣綠能報酬指數","4,621.45","+","45.99","1.01","",
"特選臺灣成長高股息報酬指數","4,247.56","+","58.79","1.40","",
"特選臺灣智慧50報酬指數","4,175.96","+","129.99","3.21","",
"特選臺灣標竿PCB報酬指數","4,080.97","+","139.06","3.53","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,547.94","+","147.00","1.41","",
"藍籌30報酬指數","9,333.87","+","119.28","1.29","",
"工業菁英30報酬指數","9,934.31","+","167.64","1.72","",
"電子菁英30報酬指數","8,978.99","+","175.08","1.99","",
"低波動股利精選30報酬指數","8,797.07","+","40.41","0.46","",
"中小型A級動能50報酬指數","15,871.94","+","288.88","1.85","",
"特選高息低波報酬指數","9,362.82","+","29.88","0.32","",
"臺灣永續報酬指數","9,692.82","+","141.72","1.48","",
"特選內需高收益報酬指數","7,632.45","+","28.85","0.38","",
"價值投資報酬指數","8,045.61","+","236.60","3.03","",
"存股雙十等權重報酬指數","8,488.78","+","194.22","2.34","",
"特選大蘋果報酬指數","7,371.08","+","117.52","1.62","",
"中小型300報酬指數","9,686.06","+","167.89","1.76","",
"特股高息20報酬指數","6,952.84","-","4.41","-0.06","",
"臺灣500報酬指數","9,069.33","+","154.05","1.73","",
"臺灣勞工權益報酬指數","8,634.45","+","59.27","0.69","",
"微波高息精選20報酬指數","7,341.49","+","11.45","0.16","",
"特選世代行動通訊報酬指數","6,766.47","+","79.95","1.20","",
"智慧投資多因子30報酬指數","5,907.40","+","150.70","2.62","",
"特選大蘋果報酬正向兩倍指數","11,413.49","+","358.23","3.24","",
"特選大蘋果報酬反向一倍指數","7,896.31","-","130.04","-1.62","",
"特選價值成長報酬指數","7,588.73","+","231.55","3.15","",
"臺灣上櫃永續報酬指數","6,118.95","+","229.87","3.90","",
"特選台股領航報酬指數","7,537.85","+","96.07","1.29","",
"特選Smart多因子報酬指數","6,207.15","+","124.37","2.04","",
"特選ESG高股息報酬指數","4,437.27","+","42.68","0.97","",
"特選上櫃ESG成長報酬指數","4,190.94","+","143.71","3.55","",
"特選上櫃ESG電子菁英報酬指數","4,494.18","+","175.98","4.08","",
"新臺灣高股息報酬指數","4,717.01","+","42.57","0.91","",
"臺灣優息存股報酬指數","5,003.81","+","41.12","0.83","",
"111年06月27日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","226,702,814,717","3,185,147,264","1,601,505",
"2.台灣存託憑證","27,986,265","5,821,286","1,631",
"3.受益憑證","0","0","0",
"4.ETF","14,659,647,699","903,765,247","179,930",
"5.受益證券","3,495,467","274,200","53",
"6.變更交易股票","9,754,666","1,688,211","720",
"7.認購(售)權證","2,203,939,790","2,304,848,000","73,349",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","13,627,170","2,952,000","536",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","226,712,569,383","3,186,835,475","1,602,225",
"總計(1~15)","243,621,265,774","6,404,496,208","1,857,724",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","7,361(38)","820(19)",
"下跌(跌停)","2,161(43)","86(1)",
"持平","277","44",
"未成交","17,495","1",
"無比價","2,402","13",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年06月27日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","16,926,661","17,198","2,049,732,101","119.80","121.45","119.80","120.95","+","2.80","120.90","9","120.95","85","0.00",
="0051","元大中型100","28,748","148","1,572,097","54.50","54.85","54.35","54.75","+","0.95","54.65","1","54.70","32","0.00",
="0052","富邦科技","331,545","398","33,104,335","98.65","100.40","98.65","99.40","+","2.35","99.35","1","99.40","58","0.00",
="0053","元大電子","8,094","13","464,865","57.30","57.70","57.30","57.70","+","1.70","57.10","25","57.45","17","0.00",
="0055","元大MSCI金融","330,961","441","7,818,145","23.68","23.68","23.56","23.58","+","0.17","23.57","2","23.58","68","0.00",
="0056","元大高股息","22,348,067","14,370","642,356,900","28.52","28.92","28.50","28.86","+","0.76","28.86","118","28.87","54","0.00",
="0057","富邦摩台","22,869","862","1,932,395","84.00","84.65","84.00","84.55","+","1.95","84.00","20","84.25","43","0.00",
="0061","元大寶滬深","152,626","98","3,203,416","20.82","21.12","20.82","20.97","+","0.23","20.94","1","20.97","21","0.00",
="006203","元大MSCI台灣","8,099","773","471,417","58.00","58.65","58.00","58.50","+","1.40","58.10","1","58.70","1","0.00",
="006204","永豐臺灣加權","21,233","895","1,670,823","78.60","78.90","78.60","78.75","+","1.70","78.70","1","78.90","10","0.00",
="006205","富邦上証","1,045,843","483","36,535,463","34.55","35.11","34.55","34.77","+","0.41","34.76","1","34.77","171","0.00",
="006206","元大上證50","198,049","1,081","6,715,617","33.50","34.04","33.50","33.84","+","0.69","33.66","1","33.84","32","0.00",
="006207","FH滬深","162,517","48","4,520,096","27.72","27.97","27.65","27.68","+","0.21","27.62","34","27.68","7","0.00",
="006208","富邦台50","3,315,948","4,285","231,190,841","69.00","70.00","69.00","69.50","+","1.50","69.50","32","69.55","310","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.86","5","7.89","2","0.00",
="00631L","元大台灣50正2","10,572,819","2,826","1,142,801,500","107.00","109.10","106.75","107.95","+","3.95","107.95","19","108.00","21","0.00",
="00632R","元大台灣50反1","277,514,635","11,420","1,594,470,957","5.79","5.79","5.72","5.75","-","0.12","5.75","28,018","5.76","2,550","0.00",
="00633L","富邦上証正2","11,700,215","2,787","579,852,328","48.69","50.25","48.60","49.06","+","1.24","49.05","97","49.06","249","0.00",
="00634R","富邦上証反1","1,280,470","162","5,215,349","4.12","4.12","4.04","4.09","-","0.06","4.08","751","4.09","34","0.00",
="00635U","期元大S&P黃金","683,317","128","16,535,130","24.12","24.23","24.12","24.21","+","0.15","24.21","56","24.22","101","0.00",
="00636","國泰中國A50","1,669,812","1,539","40,227,091","23.85","24.22","23.85","23.96","+","0.31","23.96","3","23.97","77","0.00",
="00636K","國泰中國A50+U","200","2","1,634","8.17","8.17","8.17","8.17","+","0.18","8.08","11","8.14","11","0.00",
="00637L","元大滬深300正2","110,291,084","14,949","2,161,549,717","19.32","19.90","19.23","19.44","+","0.51","19.43","116","19.44","134","0.00",
="00638R","元大滬深300反1","1,499,400","292","12,906,775","8.63","8.70","8.55","8.63","-","0.17","8.63","297","8.64","4","0.00",
="00639","富邦深100","1,403,859","1,207","21,047,476","14.73","15.06","14.73","14.92","+","0.21","14.92","32","14.93","47","0.00",
="00640L","富邦日本正2","325,100","117","8,598,367","26.16","26.60","26.16","26.47","+","0.48","26.47","52","26.52","10","0.00",
="00641R","富邦日本反1","474,000","88","4,871,470","10.24","10.32","10.24","10.28","-","0.10","10.25","114","10.28","1","0.00",
="00642U","期元大S&P石油","2,103,150","610","44,773,023","20.99","21.45","20.99","21.28","+","0.50","21.27","15","21.28","294","0.00",
="00643","群益深証中小","264,995","1,023","4,650,375","17.44","17.68","17.44","17.54","+","0.27","17.51","2","17.54","105","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.96","2","4.03","1","0.00",
="00645","富邦日本","138,914","867","3,470,656","24.88","25.03","24.88","24.99","+","0.21","24.97","30","25.01","1","0.00",
="00646","元大S&P500","1,020,679","618","36,493,208","35.60","35.93","35.58","35.75","+","0.64","35.73","1","35.75","26","0.00",
="00647L","元大S&P500正2","1,245,231","258","66,541,440","52.90","53.85","52.85","53.40","+","2.20","53.30","180","53.40","148","0.00",
="00648R","元大S&P500反1","5,902,005","464","44,593,546","7.60","7.60","7.51","7.53","-","0.19","7.53","1,483","7.54","1","0.00",
="00650L","FH香港正2","6,232,429","1,160","112,064,931","17.49","18.32","17.39","18.00","+","0.87","17.99","7","18.00","103","0.00",
="00651R","FH香港反1","1,248,000","161","9,938,030","8.16","8.16","7.90","7.96","-","0.21","7.96","17","7.98","10","0.00",
="00652","富邦印度","170,803","1,081","4,540,707","26.49","26.69","26.48","26.57","+","0.32","26.49","20","26.57","19","0.00",
="00653L","富邦印度正2","572,070","194","20,638,105","35.50","36.28","35.50","35.95","+","0.75","35.94","1","35.95","8","0.00",
="00654R","富邦印度反1","579,000","91","5,176,450","8.97","9.00","8.91","8.96","-","0.16","8.94","13","8.96","10","0.00",
="00655L","國泰中國A50正2","4,894,499","1,208","175,540,585","35.23","36.43","35.20","35.57","+","0.99","35.56","1","35.57","299","0.00",
="00656R","國泰中國A50反1","515,000","118","3,965,320","7.79","7.79","7.65","7.73","-","0.13","7.74","270","7.76","273","0.00",
="00657","國泰日經225","45,076","960","1,403,352","31.15","31.20","31.14","31.20","+","0.46","31.15","30","31.23","10","0.00",
="00657K","國泰日經225+U","200","2","2,108","10.54","10.54","10.54","10.54","+","0.22","10.52","6","10.57","6","0.00",
="00660","元大歐洲50","126,050","16","3,267,725","25.85","26.00","25.85","25.92","+","0.52","25.88","25","25.91","2","0.00",
="00661","元大日經225","10,000","4","333,390","33.22","33.48","33.22","33.48","+","0.56","33.33","10","33.46","50","0.00",
="00662","富邦NASDAQ","669,652","487","30,966,290","46.02","46.47","46.01","46.19","+","0.91","46.14","20","46.19","42","0.00",
="00663L","國泰臺灣加權正2","659,000","54","65,207,650","97.35","99.35","97.35","98.45","+","3.80","98.45","23","98.50","21","0.00",
="00664R","國泰臺灣加權反1","31,273,778","1,195","203,304,024","6.55","6.55","6.47","6.52","-","0.12","6.51","6,052","6.52","100","0.00",
="00665L","富邦恒生國企正2","8,082,070","1,299","98,934,059","11.80","12.56","11.80","12.23","+","0.58","12.22","21","12.23","1","0.00",
="00666R","富邦恒生國企反1","253,000","30","3,405,460","13.61","13.62","13.38","13.54","-","0.36","13.51","60","13.54","1","0.00",
="00668","國泰美國道瓊","82,171","907","2,778,380","33.76","33.95","33.73","33.82","+","0.49","33.80","40","33.82","2","0.00",
="00668K","國泰美國道瓊+U","200","2","2,290","11.45","11.45","11.45","11.45","+","0.27","11.43","6","11.45","11","0.00",
="00669R","國泰美國道瓊反1","6,790,200","666","57,711,642","8.55","8.55","8.46","8.49","-","0.19","8.48","1,010","8.49","1,235","0.00",
="00670L","富邦NASDAQ正2","5,118,050","1,497","330,698,402","64.10","65.40","64.00","64.80","+","3.15","64.75","1","64.80","324","0.00",
="00671R","富邦NASDAQ反1","40,862,402","1,828","254,314,577","6.27","6.27","6.18","6.22","-","0.18","6.22","556","6.23","4,088","0.00",
="00673R","期元大S&P原油反1","57,150,905","4,992","435,435,488","7.78","7.78","7.57","7.61","-","0.18","7.61","679","7.62","899","0.00",
="00674R","期元大S&P黃金反1","476,100","126","6,089,876","12.80","12.83","12.77","12.78","-","0.11","12.77","17","12.78","100","0.00",
="00675L","富邦臺灣加權正2","2,428,060","704","103,742,566","42.15","43.03","42.11","42.54","+","1.58","42.53","50","42.54","39","0.00",
="00676R","富邦臺灣加權反1","25,200,230","773","89,627,578","3.59","3.59","3.54","3.56","-","0.08","3.56","6,804","3.57","133","0.00",
="00678","群益NBI生技","400,253","1,007","9,281,106","23.16","23.23","23.11","23.20","+","0.23","23.10","1","23.16","18","0.00",
="00680L","元大美債20正2","769,772","196","10,963,475","14.37","14.37","14.14","14.15","-","0.58","14.15","1","14.17","92","0.00",
="00681R","元大美債20反1","83,001","48","1,418,616","16.92","17.13","16.92","17.13","+","0.28","17.13","27","17.14","1","0.00",
="00682U","期元大美元指數","58,060","22","1,187,547","20.44","20.49","20.44","20.45","-","0.05","20.45","1","20.46","1","0.00",
="00683L","期元大美元指正2","634,000","110","13,686,380","21.61","21.64","21.56","21.56","-","0.13","21.56","101","21.57","6","0.00",
="00684R","期元大美元指反1","10,000","2","163,500","16.35","16.35","16.35","16.35","-","0.01","16.35","48","16.40","45","0.00",
="00685L","群益臺灣加權正2","21,000","11","790,040","37.36","37.93","37.36","37.80","+","1.60","37.50","10","37.63","5","0.00",
="00686R","群益臺灣加權反1","206,000","43","796,000","3.88","3.88","3.85","3.87","-","0.07","3.87","196","3.88","34","0.00",
="00688L","國泰20年美債正2","471,000","82","6,688,150","14.32","14.33","14.06","14.10","-","0.55","14.07","151","14.10","4","0.00",
="00689R","國泰20年美債反1","14,000","10","248,660","17.68","17.79","17.68","17.79","+","0.27","17.80","168","17.83","1","0.00",
="00690","兆豐藍籌30","107,940","598","3,154,660","29.15","29.36","29.14","29.14","+","0.44","29.07","10","29.14","7","0.00",
="00692","富邦公司治理","2,464,237","1,883","76,649,932","30.82","31.22","30.82","31.01","+","0.59","31.00","17","31.01","36","0.00",
="00693U","期街口S&P黃豆","263,862","106","6,697,902","25.22","25.50","25.22","25.47","+","0.25","25.47","7","25.48","1","0.00",
="00700","富邦恒生國企","501,848","122","7,338,505","14.35","14.75","14.35","14.57","+","0.32","14.57","3","14.58","50","0.00",
="00701","國泰股利精選30","889,382","696","21,903,340","24.57","24.67","24.55","24.58","+","0.20","24.57","1","24.58","67","0.00",
="00702","國泰標普低波高息","125,797","963","2,668,614","21.20","21.25","21.20","21.23","+","0.32","21.20","10","21.22","1","0.00",
="00703","台新MSCI中國","159,502","67","2,859,923","17.57","18.10","17.54","17.77","+","0.34","17.81","20","17.85","20","0.00",
="00706L","期元大S&P日圓正2","1,973,010","279","20,549,974","10.43","10.45","10.39","10.39","-","0.03","10.39","97","10.40","9","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","23.97","1","24.00","33","0.00",
="00708L","期元大S&P黃金正2","787,017","205","20,741,617","26.21","26.44","26.20","26.44","+","0.32","26.43","8","26.44","33","0.00",
="00709","富邦歐洲","114,971","584","2,403,102","20.89","20.93","20.87","20.88","+","0.41","20.78","5","20.88","3","0.00",
="00710B","FH彭博非投等債","445,988","102","7,595,898","17.05","17.06","17.00","17.02","+","0.01","17.01","1","17.04","32","0.00",
="00711B","FH彭博新興債","222,244","851","3,513,354","15.89","15.89","15.81","15.81","-","0.08","15.80","20","15.81","13","0.00",
="00712","FH富時不動產","3,098,273","1,339","34,640,692","11.20","11.22","11.15","11.20","+","0.23","11.19","1","11.20","69","0.00",
="00713","元大台灣高息低波","432,235","488","17,960,785","41.64","41.64","41.43","41.52","+","0.28","41.49","8","41.52","1","0.00",
="00714","群益道瓊美國地產","627,138","466","12,554,208","20.04","20.04","19.98","20.02","+","0.31","20.02","3","20.03","35","0.00",
="00715L","期街口布蘭特正2","13,064,674","2,385","291,610,855","21.71","22.72","21.71","22.34","+","0.87","22.33","34","22.34","180","0.00",
="00717","富邦美國特別股","298,814","215","4,430,017","14.81","14.88","14.80","14.84","+","0.12","14.84","2","14.85","110","0.00",
="00728","第一金工業30","314,194","298","7,311,206","23.09","23.40","23.09","23.25","+","0.41","23.23","1","23.25","97","0.00",
="00730","富邦臺灣優質高息","258,765","336","4,517,116","17.46","17.49","17.36","17.47","+","0.30","17.45","3","17.47","19","0.00",
="00731","FH富時高息低波","1,048,678","159","61,567,306","58.45","58.80","58.45","58.75","+","0.45","58.75","8","58.80","59","0.00",
="00732","國泰RMB短期報酬","100,000","4","4,093,000","40.93","40.93","40.93","40.93","-","0.14","40.59","10","40.94","1","0.00",
="00733","富邦臺灣中小","301,250","217","10,532,991","34.79","35.10","34.73","34.98","+","0.79","34.95","5","34.98","24","0.00",
="00735","國泰臺韓科技","108,020","11","2,776,960","25.60","25.76","25.60","25.76","+","0.66","25.65","1","25.68","25","0.00",
="00736","國泰新興市場","104,444","451","2,082,206","19.96","19.99","19.87","19.87","+","0.23","19.69","5","19.87","19","0.00",
