"111年08月31日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣優利高填息30指數","4,381.26","+","34.80","0.80","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","27,627.26","+","432.91","1.59","",
"金融類日報酬反向一倍指數","4,882.72","-","39.18","-0.80","",
"漲升股利150指數","7,742.98","+","48.73","0.63","",
"藍籌30指數","7,237.69","+","55.25","0.77","",
"工業菁英30指數","7,662.61","+","78.03","1.03","",
"電子菁英30指數","7,349.39","+","62.81","0.86","",
"低波動股利精選30指數","6,934.74","+","52.54","0.76","",
"中小型A級動能50指數","13,765.78","+","18.21","0.13","",
"特選高息低波指數","6,589.89","+","26.37","0.40","",
"臺灣永續指數","7,655.03","+","70.33","0.93","",
"特選內需高收益指數","5,855.67","+","7.25","0.12","",
"價值投資指數","5,741.92","+","55.97","0.98","",
"存股雙十等權重指數","6,727.53","+","48.97","0.73","",
"特選大蘋果指數","6,436.72","+","41.89","0.66","",
"中小型300指數","8,431.78","+","63.19","0.76","",
"特股高息20指數","5,910.17","+","8.42","0.14","",
"臺灣500指數","7,775.82","+","69.84","0.91","",
"臺灣勞工權益指數","7,145.26","+","42.79","0.60","",
"微波高息精選20指數","6,374.28","+","27.24","0.43","",
"特選世代行動通訊指數","6,393.05","+","35.42","0.56","",
"智慧投資多因子30指數","5,064.09","+","28.53","0.57","",
"臺股期貨指數","7,859.86","+","47.56","0.61","",
"特選價值成長指數","6,121.42","+","43.54","0.72","",
"臺灣上櫃永續指數","5,864.07","+","36.86","0.63","",
"特選台股領航指數","6,657.52","+","46.87","0.71","",
"特選Smart多因子指數","5,618.49","+","49.06","0.88","",
"特選ESG高股息指數","3,927.66","+","44.52","1.15","",
"特選上櫃ESG成長指數","4,311.33","+","29.22","0.68","",
"特選上櫃ESG電子菁英指數","4,412.09","+","20.12","0.46","",
"新臺灣高股息指數","4,319.13","+","28.28","0.66","",
"臺灣優息存股指數","4,714.12","+","32.68","0.70","",
"特選上櫃ESG永續高股息指數","5,984.37","-","1.82","-0.03","",
"特選臺灣金融高股息存股指數","5,114.69","+","38.49","0.76","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,125.12","+","224.82","0.94","",
"發行量加權股價報酬指數","31,245.85","+","293.74","0.95","",
"臺灣公司治理100報酬指數","11,850.73","+","120.69","1.03","",
"臺灣50報酬指數","24,103.74","+","275.70","1.16","",
"臺灣50權重上限30%報酬指數","23,014.60","+","218.60","0.96","",
"臺灣中型100報酬指數","25,343.29","+","144.50","0.57","",
"臺灣資訊科技股報酬指數","38,530.08","+","526.71","1.39","",
"臺灣發達報酬指數","19,015.53","+","57.30","0.30","",
"臺灣高股息報酬指數","16,920.55","+","115.42","0.69","",
"臺灣就業99報酬指數","14,129.30","+","112.11","0.80","",
"臺灣高薪100報酬指數","11,861.20","+","96.70","0.82","",
"未含金融電子報酬指數","31,172.19","+","151.31","0.49","",
"小型股300報酬指數","11,206.66","+","107.80","0.97","",
"水泥類報酬指數","340.28","+","2.79","0.83","",
"食品類報酬指數","2,886.83","+","10.75","0.37","",
"塑膠類報酬指數","436.07","+","0.40","0.09","",
"紡織纖維類報酬指數","943.01","+","6.48","0.69","",
"電機機械類報酬指數","343.73","+","1.56","0.46","",
"電器電纜類報酬指數","148.19","+","1.31","0.89","",
"化學生技醫療類報酬指數","195.55","+","2.52","1.31","",
"化學類報酬指數","239.49","+","1.65","0.69","",
"生技醫療類報酬指數","105.39","+","1.97","1.90","",
"玻璃陶瓷類報酬指數","58.84","+","0.31","0.53","",
"造紙類報酬指數","480.44","+","8.62","1.83","",
"鋼鐵類報酬指數","233.58","-","0.08","-0.03","",
"橡膠類報酬指數","398.74","+","4.73","1.20","",
"汽車類報酬指數","535.62","+","9.42","1.79","",
"電子工業類報酬指數","1,310.98","+","15.45","1.19","",
"半導體類報酬指數","584.95","+","9.77","1.70","",
"電腦及週邊設備類報酬指數","271.59","+","1.48","0.55","",
"光電類報酬指數","50.19","+","0.43","0.86","",
"通信網路類報酬指數","284.77","-","1.18","-0.41","",
"電子零組件類報酬指數","292.33","+","1.37","0.47","",
"電子通路類報酬指數","417.29","+","0.89","0.21","",
"資訊服務類報酬指數","302.01","+","2.10","0.70","",
"其他電子類報酬指數","164.51","+","0.95","0.58","",
"建材營造類報酬指數","713.95","+","5.11","0.72","",
"航運類報酬指數","302.64","+","2.06","0.69","",
"觀光類報酬指數","138.29","+","0.57","0.41","",
"金融保險類報酬指數","2,734.63","+","21.59","0.80","",
"貿易百貨類報酬指數","444.34","-","1.35","-0.30","",
"油電燃氣類報酬指數","174.53","+","1.12","0.65","",
"其他類報酬指數","599.29","-","1.32","-0.22","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","5,238.27","+","102.76","2.00","",
"臺灣中小型公司治理報酬指數","8,822.97","+","44.46","0.51","",
"臺灣IPO報酬指數","6,422.32","+","155.08","2.47","",
"智慧中立報酬指數","4,198.28","+","3.32","0.08","",
"加權指數掩護性臺指買權價外5%報酬指數","6,802.66","+","63.34","0.94","",
"臺灣5G報酬指數","8,143.63","+","80.53","1.00","",
"臺灣企業社會責任中小型報酬指數","9,150.66","+","58.17","0.64","",
"特選臺灣電動車代表報酬指數","6,414.26","+","61.60","0.97","",
"臺灣5G+通訊報酬指數","6,048.27","+","62.45","1.04","",
"臺灣全市場報酬指數","5,506.88","+","54.47","1.00","",
"臺灣全市場半導體報酬指數","5,046.46","+","75.22","1.51","",
"臺灣電動車與自駕科技永續概念報酬指數","4,412.54","+","51.54","1.18","",
"臺灣智慧移動與電動車報酬指數","4,025.97","+","40.67","1.02","",
"特選小資高價30報酬指數","4,578.03","+","28.36","0.62","",
"特選臺灣綠能及電動車報酬指數","4,711.50","+","33.49","0.72","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,448.35","+","45.33","1.03","",
"臺灣全市場半導體精選30報酬指數","3,891.56","+","53.92","1.41","",
"特選臺灣高股息30報酬指數","4,305.63","+","24.47","0.57","",
"臺灣友善環境報酬指數","4,777.17","+","42.70","0.90","",
"台灣永續價值報酬指數","4,424.47","+","40.32","0.92","",
"特選臺灣IC設計報酬指數","2,930.61","+","30.33","1.05","",
"特選臺灣環境永續高股息報酬指數","4,436.32","+","19.84","0.45","",
"臺灣友善環境50報酬指數","4,141.00","+","37.12","0.90","",
"特選台灣策略高股息30報酬指數","4,236.00","+","21.64","0.51","",
"特選臺灣IC設計產業代表報酬指數","3,426.27","+","31.95","0.94","",
"特選臺灣綠能報酬指數","4,982.55","+","12.57","0.25","",
"特選臺灣成長高股息報酬指數","4,189.69","+","22.59","0.54","",
"特選臺灣智慧50報酬指數","4,041.18","+","41.52","1.04","",
"特選臺灣標竿PCB報酬指數","3,953.96","+","12.05","0.31","",
"臺灣晶圓製造報酬指數","4,450.71","+","69.64","1.59","",
"臺灣精選高息報酬指數","4,201.83","+","28.78","0.69","",
"臺灣多因子優選高股息30報酬指數","5,024.56","+","9.50","0.19","",
"特選臺灣優利高填息30報酬指數","4,753.88","+","37.76","0.80","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,384.80","+","65.35","0.63","",
"藍籌30報酬指數","9,178.00","+","70.06","0.77","",
"工業菁英30報酬指數","9,766.17","+","99.46","1.03","",
"電子菁英30報酬指數","9,100.23","+","77.78","0.86","",
"低波動股利精選30報酬指數","8,990.08","+","68.12","0.76","",
"中小型A級動能50報酬指數","16,291.46","+","21.55","0.13","",
"特選高息低波報酬指數","9,141.59","+","36.58","0.40","",
"臺灣永續報酬指數","9,722.10","+","89.32","0.93","",
"特選內需高收益報酬指數","7,475.47","+","9.25","0.12","",
"價值投資報酬指數","7,688.48","+","74.95","0.98","",
"存股雙十等權重報酬指數","8,429.22","+","61.36","0.73","",
"特選大蘋果報酬指數","7,705.62","+","50.15","0.66","",
"中小型300報酬指數","9,831.21","+","73.78","0.76","",
"特股高息20報酬指數","6,915.62","+","9.86","0.14","",
"臺灣500報酬指數","9,049.85","+","81.31","0.91","",
"臺灣勞工權益報酬指數","8,576.74","+","51.35","0.60","",
"微波高息精選20報酬指數","7,491.40","+","32.02","0.43","",
"特選世代行動通訊報酬指數","7,155.15","+","39.63","0.56","",
"智慧投資多因子30報酬指數","5,842.89","+","32.91","0.57","",
"特選大蘋果報酬正向兩倍指數","12,357.45","+","159.81","1.31","",
"特選大蘋果報酬反向一倍指數","7,483.15","-","49.34","-0.66","",
"特選價值成長報酬指數","7,292.67","+","51.88","0.72","",
"臺灣上櫃永續報酬指數","6,580.37","+","41.36","0.63","",
"特選台股領航報酬指數","7,529.70","+","53.01","0.71","",
"特選Smart多因子報酬指數","6,132.94","+","53.55","0.88","",
"特選ESG高股息報酬指數","4,348.14","+","49.29","1.15","",
"特選上櫃ESG成長報酬指數","4,590.88","+","31.11","0.68","",
"特選上櫃ESG電子菁英報酬指數","4,728.42","+","21.56","0.46","",
"新臺灣高股息報酬指數","4,685.90","+","30.68","0.66","",
"臺灣優息存股報酬指數","4,955.46","+","34.35","0.70","",
"特選上櫃ESG永續高股息報酬指數","6,188.42","-","1.89","-0.03","",
"特選臺灣金融高股息存股報酬指數","5,287.40","+","39.79","0.76","",
"111年08月31日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","204,425,737,447","3,067,747,487","1,401,158",
"2.台灣存託憑證","13,943,477","3,260,903","792",
"3.受益憑證","0","0","0",
"4.ETF","10,176,342,701","638,327,952","139,739",
"5.受益證券","2,187,062","186,119","51",
"6.變更交易股票","37,115,226","13,714,081","2,877",
"7.認購(售)權證","2,385,347,280","1,990,565,000","72,117",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","7,713,450","1,472,000","231",
"14.創新板股票","21,840,500","190,000","150",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","204,484,693,173","3,081,651,568","1,404,185",
"總計(1~15)","217,070,227,143","5,715,463,542","1,617,115",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,086(17)","621(11)",
"下跌(跌停)","3,924(56)","241(0)",
"持平","689","94",
"未成交","16,695","3",
"無比價","2,415","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年08月31日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","7,324,798","8,421","854,472,563","115.95","117.60","115.80","117.60","+","0.85","117.55","10","117.60","24","0.00",
="0051","元大中型100","11,078","134","611,806","55.10","55.40","55.00","55.40","+","0.20","55.30","2","55.50","1","0.00",
="0052","富邦科技","523,037","571","51,796,058","98.25","99.85","98.00","99.85","+","0.90","99.85","4","99.95","1","0.00",
="0053","元大電子","2,991","986","170,547","57.40","57.40","57.40","57.40"," ","0.00","57.45","27","58.00","15","0.00",
="0055","元大MSCI金融","124,008","254","2,887,847","23.32","23.40","23.23","23.40","+","0.08","23.40","1","23.41","1","0.00",
="0056","元大高股息","21,591,324","8,034","618,038,406","28.50","28.79","28.43","28.79","+","0.12","28.78","34","28.79","448","0.00",
="0057","富邦摩台","4,131","898","345,054","83.15","83.15","83.15","83.15","-","0.50","83.90","20","84.15","1","0.00",
="0061","元大寶滬深","33,838","843","652,306","19.20","19.37","19.20","19.37","+","0.16","19.37","71","19.38","1","0.00",
="006203","元大MSCI台灣","7,182","930","406,910","56.70","57.05","56.70","57.05","+","0.05","56.75","10","57.30","1","0.00",
="006204","永豐臺灣加權","22,871","875","1,778,919","77.50","77.90","77.50","77.90","+","0.50","77.80","10","78.00","11","0.00",
="006205","富邦上証","382,752","152","12,324,742","32.10","32.46","32.05","32.46","+","0.36","32.46","94","32.47","2","0.00",
="006206","元大上證50","51,119","1,012","1,578,178","30.60","31.10","30.60","31.10","+","0.50","31.21","57","31.25","3","0.00",
="006207","FH滬深","350,000","36","8,927,150","25.33","25.58","25.33","25.58","+","0.24","25.53","35","25.58","1","0.00",
="006208","富邦台50","2,633,270","3,584","177,007,988","66.90","67.75","66.65","67.70","+","0.45","67.65","10","67.70","75","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.34","5","7.37","2","0.00",
="00631L","元大台灣50正2","4,970,032","1,817","517,197,161","102.50","105.80","102.45","105.65","+","1.40","105.55","1","105.65","34","0.00",
="00632R","元大台灣50反1","153,600,681","6,978","883,620,710","5.80","5.81","5.71","5.72","-","0.05","5.72","8,613","5.73","16,458","0.00",
="00633L","富邦上証正2","11,733,906","1,955","500,573,282","41.64","43.48","41.64","43.48","+","1.69","43.43","10","43.48","61","0.00",
="00634R","富邦上証反1","416,000","79","1,834,210","4.47","4.47","4.37","4.37","-","0.07","4.36","40","4.37","684","0.00",
="00635U","期元大S&P黃金","268,417","108","6,073,471","22.63","22.65","22.59","22.65","-","0.13","22.64","159","22.66","11","0.00",
="00636","國泰中國A50","315,627","185","6,981,989","21.86","22.30","21.80","22.30","+","0.43","22.30","65","22.31","2","0.00",
="00636K","國泰中國A50+U","200","2","1,452","7.26","7.26","7.26","7.26","+","0.07","7.30","6","7.34","6","0.00",
="00637L","元大滬深300正2","86,900,867","10,301","1,462,754,774","16.48","17.13","16.45","17.13","+","0.63","17.13","1,458","17.14","144","0.00",
="00638R","元大滬深300反1","1,894,001","146","17,912,159","9.56","9.56","9.34","9.34","-","0.19","9.33","13","9.34","78","0.00",
="00639","富邦深100","209,234","695","2,820,813","13.51","13.59","13.44","13.56","+","0.06","13.56","111","13.61","10","0.00",
="00640L","富邦日本正2","122,000","29","3,478,630","28.53","28.65","28.42","28.59","-","0.18","28.58","1","28.60","1","0.00",
="00641R","富邦日本反1","91,000","34","893,290","9.85","9.85","9.80","9.80","+","0.01","9.80","119","9.82","2","0.00",
="00642U","期元大S&P石油","3,866,258","1,039","74,373,814","19.23","19.34","19.16","19.33","-","0.85","19.32","34","19.33","482","0.00",
="00643","群益深証中小","483,056","993","7,825,068","16.20","16.32","16.04","16.26","+","0.05","16.24","30","16.26","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.64","2","3.70","1","0.00",
="00645","富邦日本","98,614","419","2,560,244","25.89","25.99","25.89","25.99","-","0.05","25.96","2","25.97","1","0.00",
="00646","元大S&P500","1,896,775","880","71,477,322","37.64","37.74","37.63","37.71","-","0.32","37.70","6","37.71","23","0.00",
="00647L","元大S&P500正2","720,590","221","40,320,947","55.75","56.25","55.65","56.25","-","0.75","56.20","5","56.25","185","0.00",
="00648R","元大S&P500反1","3,580,100","257","26,379,588","7.38","7.39","7.34","7.34","+","0.05","7.34","2,333","7.35","21","0.00",
="00650L","FH香港正2","8,460,135","1,354","122,936,696","14.48","14.99","14.20","14.99","+","0.38","14.98","22","14.99","4","0.00",
="00651R","FH香港反1","637,990","80","5,647,770","8.87","8.98","8.70","8.70","-","0.14","8.69","157","8.70","158","0.00",
="00652","富邦印度","98,545","675","2,907,624","29.27","29.60","29.27","29.47","+","0.20","29.44","30","29.49","1","0.00",
="00653L","富邦印度正2","149,367","91","6,576,354","44.20","44.29","43.60","43.75","-","0.09","43.73","1","43.75","48","0.00",
="00654R","富邦印度反1","382,000","99","3,115,360","8.15","8.19","8.14","8.19","-","0.01","8.17","7","8.19","131","0.00",
="00655L","國泰中國A50正2","2,259,110","769","68,853,414","29.80","31.07","29.72","31.07","+","1.23","31.07","72","31.08","3","0.00",
="00656R","國泰中國A50反1","688,000","43","5,778,430","8.47","8.48","8.27","8.27","-","0.19","8.27","86","8.28","250","0.00",
="00657","國泰日經225","1,940","928","62,475","32.61","32.61","32.61","32.61","-","0.12","32.55","20","32.62","30","0.00",
="00657K","國泰日經225+U","200","2","2,144","10.72","10.72","10.72","10.72","-","0.02","10.69","6","10.74","6","0.00",
="00660","元大歐洲50","1,001","2","26,156","26.13","26.13","26.13","26.13"," ","0.00","26.10","25","26.17","20","0.00",
="00661","元大日經225","972","960","33,197","--","--","--","--"," ","0.00","35.17","10","35.28","50","0.00",
="00662","富邦NASDAQ","1,082,507","611","52,739,611","48.71","48.82","48.64","48.77","-","0.41","48.76","10","48.77","47","0.00",
="00663L","國泰臺灣加權正2","15,000","7","1,436,500","94.05","96.65","94.05","96.65","+","1.00","96.45","100","96.60","151","0.00",
="00664R","國泰臺灣加權反1","7,864,090","598","51,274,191","6.57","6.57","6.47","6.48","-","0.05","6.48","102","6.49","1,545","0.00",
="00665L","富邦恒生國企正2","8,232,690","1,107","78,317,032","9.37","9.91","9.25","9.88","+","0.32","9.88","520","9.89","12","0.00",
="00666R","富邦恒生國企反1","487,000","46","7,464,720","15.27","15.69","15.08","15.08","-","0.26","15.04","10","15.07","50","0.00",
="00668","國泰美國道瓊","221,677","877","7,810,886","35.23","35.26","35.20","35.25","-","0.27","35.25","1","35.26","12","0.00",
="00668K","國泰美國道瓊+U","200","2","2,318","11.59","11.59","11.59","11.59","-","0.07","11.58","6","11.60","6","0.00",
="00669R","國泰美國道瓊反1","5,744,406","423","48,070,934","8.38","8.39","8.35","8.35","+","0.06","8.35","797","8.36","1,543","0.00",
="00670L","富邦NASDAQ正2","6,993,272","1,948","466,837,360","66.50","67.30","66.40","67.20","-","0.75","67.15","28","67.20","59","0.00",
="00671R","富邦NASDAQ反1","27,810,681","993","167,113,987","6.01","6.02","5.98","5.98","+","0.03","5.98","8,511","5.99","144","0.00",
="00673R","期元大S&P原油反1","53,509,377","3,359","440,277,965","8.21","8.27","8.18","8.19","+","0.23","8.19","1,250","8.20","507","0.00",
="00674R","期元大S&P黃金反1","371,000","75","5,049,790","13.60","13.63","13.58","13.61","+","0.08","13.58","27","13.60","144","0.00",
="00675L","富邦臺灣加權正2","769,398","413","31,820,516","40.79","41.99","40.73","41.94","+","0.59","41.93","3","41.94","29","0.00",
="00676R","富邦臺灣加權反1","6,043,992","413","21,575,526","3.60","3.60","3.54","3.55","-","0.03","3.55","60","3.56","2,321","0.00",
="00678","群益NBI生技","416,482","71","9,949,097","23.86","23.91","23.83","23.91","-","0.14","23.89","2","23.92","1","0.00",
="00680L","元大美債20正2","615,000","93","8,795,210","14.36","14.36","14.27","14.31","-","0.09","14.31","148","14.35","100","0.00",
="00681R","元大美債20反1","112,030","18","1,905,191","17.03","17.04","16.98","16.98","+","0.01","17.00","2","17.01","159","0.00",
="00682U","期元大美元指數","122,035","25","2,620,120","21.46","21.48","21.40","21.42","-","0.04","21.40","25","21.44","18","0.00",
="00683L","期元大美元指正2","108,000","48","2,560,750","23.70","23.78","23.63","23.63","-","0.09","23.63","9","23.65","1","0.00",
="00684R","期元大美元指反1","12,000","3","187,090","15.60","15.60","15.59","15.59","-","0.01","15.59","15","15.63","11","0.00",
="00685L","群益臺灣加權正2","5,000","4","184,720","36.56","37.16","36.56","37.16","+","0.24","37.19","10","37.25","10","0.00",
="00686R","群益臺灣加權反1","555,000","25","2,135,210","3.90","3.90","3.84","3.84","-","0.04","3.84","210","3.85","2","0.00",
="00688L","國泰20年美債正2","177,000","30","2,523,940","14.25","14.29","14.23","14.27","-","0.06","14.27","251","14.30","100","0.00",
="00689R","國泰20年美債反1","5,000","2","88,450","17.69","17.69","17.69","17.69","+","0.02","17.68","10","17.69","1","0.00",
="00690","兆豐藍籌30","101,748","676","2,920,476","28.49","28.71","28.49","28.71","+","0.19","28.57","10","28.71","1","0.00",
="00692","富邦公司治理","1,433,794","1,233","41,626,566","28.87","29.30","28.80","29.28","+","0.19","29.26","3","29.28","10","0.00",
="00693U","期街口S&P黃豆","252,040","58","6,496,032","25.80","25.90","25.70","25.90","+","0.20","25.88","4","25.89","2","0.00",
="00700","富邦恒生國企","223,908","48","2,898,731","13.02","13.25","12.90","13.25","+","0.16","13.25","27","13.26","51","0.00",
="00701","國泰股利精選30","510,757","379","12,577,289","24.51","24.76","24.50","24.75","+","0.15","24.74","6","24.75","4","0.00",
="00702","國泰標普低波高息","62,272","1,001","1,352,262","21.71","21.74","21.71","21.73","-","0.26","21.71","10","21.74","10","0.00",
="00703","台新MSCI中國","84,000","16","1,360,350","16.13","16.32","16.04","16.32","+","0.06","16.44","20","16.46","1","0.00",
="00706L","期元大S&P日圓正2","2,254,541","381","22,074,231","9.79","9.81","9.78","9.81","-","0.01","9.80","95","9.81","220","0.00",
="00707R","期元大S&P日圓反1","6,000","2","147,370","24.57","24.57","24.56","24.56","X","0.00","24.54","25","24.61","36","0.00",
="00708L","期元大S&P黃金正2","963,047","247","22,174,741","23.05","23.13","22.96","23.13","-","0.21","23.12","6","23.13","131","0.00",
="00709","富邦歐洲","61,238","6","1,273,693","20.75","20.80","20.75","20.80","+","0.03","20.73","30","20.81","20","0.00",
="00710B","FH彭博非投等債","383,825","154","6,836,246","17.84","17.86","17.78","17.78","-","0.15","17.78","24","17.79","34","0.00",
="00711B","FH彭博新興債","71,839","850","1,185,655","16.50","16.52","16.50","16.52"," ","0.00","16.51","1","16.52","8","0.00",
="00712","FH富時不動產","3,479,737","2,098","41,870,722","12.05","12.06","12.00","12.03","-","0.18","12.02","186","12.03","25","0.00",
="00713","元大台灣高息低波","942,758","666","38,176,896","40.33","40.65","40.30","40.64","+","0.19","40.64","18","40.65","11","0.00",
="00714","群益道瓊美國地產","840,423","377","17,312,773","20.62","20.63","20.57","20.60","-","0.27","20.59","11","20.60","1","0.00",
="00715L","期街口布蘭特正2","15,817,125","2,757","314,780,244","19.89","20.05","19.75","20.01","-","1.50","20.00","346","20.01","62","0.00",
="00717","富邦美國特別股","291,520","133","4,492,632","15.41","15.43","15.39","15.40","-","0.03","15.40","18","15.41","99","0.00",
="00728","第一金工業30","290,988","273","6,583,536","22.50","22.81","22.50","22.81","+","0.14","22.81","1","22.82","1","0.00",
