"111年11月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"加權指數掩護性臺指買權價外5%報酬指數","6,271.08","+","0.21","--","",
"臺灣5G報酬指數","8,237.28","+","240.52","3.01","",
"臺灣企業社會責任中小型報酬指數","9,051.42","+","52.30","0.58","",
"特選臺灣電動車代表報酬指數","6,456.02","+","61.70","0.96","",
"臺灣5G+通訊報酬指數","6,015.10","+","195.48","3.36","",
"臺灣全市場報酬指數","5,298.75","+","144.35","2.80","",
"臺灣全市場半導體報酬指數","5,018.06","+","189.63","3.93","",
"臺灣電動車與自駕科技永續概念報酬指數","4,443.05","+","128.93","2.99","",
"臺灣智慧移動與電動車報酬指數","4,147.40","+","94.90","2.34","",
"特選小資高價30報酬指數","4,681.84","+","145.59","3.21","",
"特選臺灣綠能及電動車報酬指數","4,670.12","+","83.40","1.82","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,449.73","+","141.59","3.29","",
"臺灣全市場半導體精選30報酬指數","3,926.04","+","151.98","4.03","",
"特選臺灣高股息30報酬指數","4,274.45","+","18.30","0.43","",
"臺灣友善環境報酬指數","4,688.70","+","124.93","2.74","",
"台灣永續價值報酬指數","4,328.03","+","117.37","2.79","",
"特選臺灣IC設計報酬指數","2,952.80","+","44.65","1.54","",
"特選臺灣環境永續高股息報酬指數","4,394.75","+","42.66","0.98","",
"臺灣友善環境50報酬指數","4,084.46","+","111.33","2.80","",
"特選台灣策略高股息30報酬指數","4,144.53","+","14.98","0.36","",
"特選臺灣IC設計產業代表報酬指數","3,525.60","+","63.16","1.82","",
"特選臺灣綠能報酬指數","4,906.08","+","107.67","2.24","",
"特選臺灣成長高股息報酬指數","4,292.13","+","52.53","1.24","",
"特選臺灣智慧50報酬指數","3,954.49","+","103.58","2.69","",
"特選臺灣標竿PCB報酬指數","3,985.77","+","51.97","1.32","",
"臺灣晶圓製造報酬指數","4,543.77","+","179.37","4.11","",
"臺灣精選高息報酬指數","4,159.44","+","29.92","0.72","",
"臺灣多因子優選高股息30報酬指數","5,019.68","+","21.68","0.43","",
"特選臺灣優利高填息30報酬指數","4,734.63","+","40.22","0.86","",
"臺灣多因子優選成長30報酬指數","5,118.30","+","139.34","2.80","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,338.33","+","149.72","1.47","",
"藍籌30報酬指數","9,101.99","+","261.20","2.95","",
"工業菁英30報酬指數","9,807.98","+","285.38","3.00","",
"電子菁英30報酬指數","9,182.20","+","247.17","2.77","",
"低波動股利精選30報酬指數","8,162.07","-","6.31","-0.08","",
"中小型A級動能50報酬指數","15,725.81","+","11.65","0.07","",
"特選高息低波報酬指數","8,976.58","+","37.28","0.42","",
"臺灣永續報酬指數","9,517.58","+","272.02","2.94","",
"特選內需高收益報酬指數","7,216.99","+","29.41","0.41","",
"價值投資報酬指數","7,421.88","+","79.24","1.08","",
"存股雙十等權重報酬指數","8,353.27","+","92.64","1.12","",
"特選大蘋果報酬指數","7,865.92","+","156.13","2.03","",
"中小型300報酬指數","9,448.99","+","74.24","0.79","",
"特股高息20報酬指數","6,542.86","+","21.26","0.33","",
"臺灣500報酬指數","8,754.84","+","206.97","2.42","",
"臺灣勞工權益報酬指數","8,442.41","+","47.25","0.56","",
"微波高息精選20報酬指數","7,194.93","-","1.43","-0.02","",
"特選世代行動通訊報酬指數","6,401.30","+","6.13","0.10","",
"智慧投資多因子30報酬指數","5,478.58","+","120.18","2.24","",
"特選大蘋果報酬正向兩倍指數","12,708.61","+","494.69","4.05","",
"特選大蘋果報酬反向一倍指數","7,236.20","-","149.57","-2.03","",
"特選價值成長報酬指數","7,334.84","+","65.74","0.90","",
"臺灣上櫃永續報酬指數","6,208.37","+","90.51","1.48","",
"特選台股領航報酬指數","7,488.12","+","190.63","2.61","",
"特選Smart多因子報酬指數","5,972.92","+","167.50","2.89","",
"特選ESG高股息報酬指數","4,390.90","+","68.60","1.59","",
"特選上櫃ESG成長報酬指數","4,261.88","+","39.16","0.93","",
"特選上櫃ESG電子菁英報酬指數","4,425.08","+","60.85","1.39","",
"新臺灣高股息報酬指數","4,665.12","+","25.08","0.54","",
"臺灣優息存股報酬指數","4,864.41","+","42.06","0.87","",
"特選上櫃ESG永續高股息報酬指數","5,842.28","+","59.57","1.03","",
"特選臺灣金融高股息存股報酬指數","5,055.92","+","28.20","0.56","",
"上櫃ESG 30報酬指數","5,042.29","+","60.45","1.21","",
"111年11月15日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","279,891,359,087","3,482,035,583","1,862,778",
"2.台灣存託憑證","59,662,606","9,693,708","2,613",
"3.受益憑證","0","0","0",
"4.ETF","20,826,975,894","1,428,596,245","260,163",
"5.受益證券","2,578,215","148,010","57",
"6.變更交易股票","9,162,340","1,575,030","879",
"7.認購(售)權證","3,012,210,140","2,985,917,000","96,680",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","23,477,910","5,353,000","566",
"14.創新板股票","5,308,293","53,133","52",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","279,905,829,720","3,483,663,746","1,863,709",
"總計(1~15)","303,830,734,485","7,913,371,709","2,223,788",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,881(8)","545(6)",
"下跌(跌停)","4,370(43)","314(0)",
"持平","691","102",
"未成交","11,942","4",
"無比價","2,258","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年11月15日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","34,799,438","30,474","3,949,308,928","111.20","114.95","111.20","114.70","+","4.70","114.65","120","114.70","417","0.00",
="0051","元大中型100","170,482","287","9,229,715","54.75","54.75","53.70","54.35","+","0.35","54.35","3","54.40","15","0.00",
="0052","富邦科技","943,717","950","91,470,315","95.00","98.30","94.10","98.05","+","4.95","98.00","1","98.05","34","0.00",
="0053","元大電子","16,567","860","934,349","55.55","56.75","55.55","56.60","+","2.35","56.50","1","56.60","24","0.00",
="0055","元大MSCI金融","470,499","488","10,473,372","22.24","22.42","22.03","22.38","+","0.14","22.38","4","22.39","2","0.00",
="0056","元大高股息","40,312,056","18,161","1,026,183,061","25.42","25.56","25.27","25.55","+","0.13","25.54","145","25.55","508","0.00",
="0057","富邦摩台","6,940","462","559,907","80.10","81.65","80.10","81.65","+","2.90","81.40","20","81.70","20","0.00",
="0061","元大寶滬深","256,582","864","4,655,156","18.28","18.30","17.95","18.25","+","0.22","18.21","68","18.30","2","0.00",
="006203","元大MSCI台灣","10,372","189","570,940","54.45","55.65","54.45","55.50","+","1.90","55.45","1","55.55","2","0.00",
="006204","永豐臺灣加權","58,530","470","4,229,446","71.25","72.45","71.25","72.45","+","1.80","72.30","2","72.40","10","0.00",
="006205","富邦上証","525,181","219","15,993,763","30.31","30.80","30.04","30.78","+","0.47","30.77","10","30.78","104","0.00",
="006206","元大上證50","145,927","835","4,205,789","28.90","29.20","28.45","29.20","+","0.43","29.17","1","29.20","16","0.00",
="006207","FH滬深","179,644","715","4,254,430","23.70","24.18","23.54","24.18","+","0.39","24.11","10","24.14","64","0.00",
="006208","富邦台50","8,089,095","8,261","527,380,217","64.00","65.95","64.00","65.80","+","2.55","65.75","13","65.80","128","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.02","5","7.07","2","0.00",
="00631L","元大台灣50正2","17,073,299","5,760","1,636,975,368","93.80","97.95","93.45","97.75","+","5.55","97.70","11","97.75","54","0.00",
="00632R","元大台灣50反1","593,858,538","31,480","3,487,093,957","5.95","5.96","5.81","5.82","-","0.17","5.82","302","5.83","25,010","0.00",
="00633L","富邦上証正2","15,717,978","2,694","565,675,376","35.60","36.89","34.99","36.69","+","0.83","36.68","2","36.69","447","0.00",
="00634R","富邦上証反1","1,348,000","117","6,375,500","4.81","4.83","4.69","4.71","-","0.08","4.71","9","4.72","309","0.00",
="00635U","期元大S&P黃金","764,927","215","17,621,686","22.99","23.08","22.99","23.08","+","0.19","23.05","200","23.08","25","0.00",
="00636","國泰中國A50","598,031","323","12,063,087","20.11","20.50","19.90","20.44","+","0.31","20.43","3","20.44","45","0.00",
="00636K","國泰中國A50+U","200","2","1,310","6.55","6.55","6.55","6.55","-","0.15","6.54","1","6.59","1","0.00",
="00637L","元大滬深300正2","115,860,921","13,217","1,642,143,248","14.03","14.50","13.77","14.43","+","0.32","14.42","148","14.43","1,845","0.00",
="00638R","元大滬深300反1","1,766,058","153","17,930,001","10.17","10.25","10.00","10.05","-","0.15","10.04","35","10.05","290","0.00",
="00639","富邦深100","264,048","705","3,269,787","12.30","12.51","12.18","12.50","+","0.20","12.49","66","12.50","2","0.00",
="00640L","富邦日本正2","255,120","35","7,378,727","28.80","29.00","28.76","28.99","+","0.11","28.97","1","29.01","137","0.00",
="00641R","富邦日本反1","290,000","56","2,785,170","9.61","9.65","9.58","9.58","-","0.04","9.58","10","9.59","1","0.00",
="00642U","期元大S&P石油","4,113,996","1,292","75,011,339","18.24","18.33","18.18","18.26","-","0.71","18.25","21","18.26","505","0.00",
="00643","群益深証中小","211,407","872","3,181,586","14.90","15.24","14.83","15.23","+","0.25","15.22","10","15.23","7","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.43","2","3.49","1","0.00",
="00645","富邦日本","35,050","410","915,789","26.07","26.17","26.07","26.16","+","0.03","26.16","9","26.17","10","0.00",
="00646","元大S&P500","1,416,919","942","54,007,428","38.02","38.27","37.99","38.25","+","0.16","38.24","2","38.25","74","0.00",
="00647L","元大S&P500正2","509,211","148","27,542,479","53.85","54.30","53.85","54.30"," ","0.00","54.20","24","54.30","92","0.00",
="00648R","元大S&P500反1","2,289,525","174","16,831,437","7.38","7.38","7.34","7.34","-","0.01","7.34","979","7.35","833","0.00",
="00650L","FH香港正2","17,749,027","2,120","208,157,567","11.31","12.09","11.12","12.07","+","0.78","12.07","21","12.08","552","0.00",
="00651R","FH香港反1","3,868,301","423","36,331,069","9.63","9.68","9.27","9.28","-","0.32","9.27","110","9.28","40","0.00",
="00652","富邦印度","156,441","526","4,855,340","31.21","31.21","30.92","30.94","-","0.33","30.94","47","30.96","1","0.00",
="00653L","富邦印度正2","129,022","48","6,175,229","47.93","48.12","47.66","47.68","-","0.25","47.66","55","47.70","15","0.00",
="00654R","富邦印度反1","186,000","49","1,443,090","7.73","7.78","7.73","7.77"," ","0.00","7.77","1","7.78","2","0.00",
="00655L","國泰中國A50正2","2,969,501","857","75,385,396","25.20","26.09","24.75","25.93","+","0.57","25.89","300","25.93","37","0.00",
="00656R","國泰中國A50反1","1,229,000","69","11,115,510","9.07","9.16","8.91","8.96","-","0.11","8.94","250","8.96","240","0.00",
="00657","國泰日經225","4,070","974","132,818","32.89","32.91","32.89","32.91","+","0.04","32.81","40","32.91","10","0.00",
="00657K","國泰日經225+U","200","2","2,116","10.58","10.58","10.58","10.58","-","0.01","10.55","1","10.60","1","0.00",
="00660","元大歐洲50","19,841","665","568,420","28.60","28.68","28.60","28.68","+","0.07","28.66","20","28.78","20","0.00",
="00661","元大日經225","0","0","0","--","--","--","--"," ","0.00","35.43","10","35.60","1","0.00",
="00662","富邦NASDAQ","529,823","311","24,929,106","47.03","47.25","46.86","47.19","+","0.17","47.18","2","47.22","20","0.00",
="00663L","國泰臺灣加權正2","540,033","71","47,161,732","86.20","89.90","86.10","89.70","+","4.90","89.60","50","89.70","193","0.00",
="00664R","國泰臺灣加權反1","19,049,156","2,157","126,510,660","6.73","6.74","6.57","6.59","-","0.18","6.58","117","6.59","3,673","0.00",
="00665L","富邦恒生國企正2","23,189,795","2,273","173,472,737","7.05","7.78","7.01","7.77","+","0.60","7.76","4","7.77","440","0.00",
="00666R","富邦恒生國企反1","699,000","195","11,436,980","16.80","16.93","16.12","16.14","-","0.69","16.10","61","16.14","76","0.00",
="00668","國泰美國道瓊","32,110","58","1,214,839","37.79","37.92","37.79","37.91","+","0.16","37.90","1","37.91","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,440","12.20","12.20","12.20","12.20","+","0.05","12.19","1","12.21","1","0.00",
="00669R","國泰美國道瓊反1","14,954,241","923","119,149,356","7.98","7.98","7.95","7.97","-","0.01","7.96","203","7.97","2,005","0.00",
="00670L","富邦NASDAQ正2","5,133,171","1,449","293,957,233","56.90","57.60","56.85","57.60","+","0.60","57.55","114","57.60","76","0.00",
="00671R","富邦NASDAQ反1","17,282,300","771","107,217,649","6.22","6.23","6.18","6.18","-","0.04","6.18","5,542","6.19","350","0.00",
="00673R","期元大S&P原油反1","52,653,553","3,030","437,317,540","8.29","8.33","8.27","8.31","+","0.24","8.30","1,020","8.31","14","0.00",
="00674R","期元大S&P黃金反1","1,422,022","244","18,878,303","13.32","13.32","13.24","13.25","-","0.10","13.24","78","13.25","12","0.00",
="00675L","富邦臺灣加權正2","3,040,166","1,345","116,434,346","37.52","39.10","37.37","39.01","+","2.10","39.00","3","39.01","31","0.00",
="00676R","富邦臺灣加權反1","34,799,592","1,799","126,720,690","3.69","3.70","3.61","3.62","-","0.09","3.61","2,152","3.62","1,461","0.00",
="00678","群益NBI生技","423,179","419","11,327,525","26.63","26.80","26.63","26.80","+","0.18","26.77","27","26.80","4","0.00",
="00680L","元大美債20正2","1,525,089","223","16,241,236","10.66","10.69","10.62","10.66","+","0.02","10.65","25","10.66","135","0.00",
="00681R","元大美債20反1","362,000","37","7,037,420","19.47","19.47","19.42","19.43","-","0.08","19.42","2","19.43","6","0.00",
="00682U","期元大美元指數","162,365","97","3,454,210","21.27","21.30","21.26","21.26","-","0.01","21.26","5","21.27","107","0.00",
="00683L","期元大美元指正2","1,787,428","545","41,248,825","23.15","23.15","23.03","23.05","-","0.03","23.04","38","23.05","98","0.00",
="00684R","期元大美元指反1","79,000","19","1,235,870","15.65","15.66","15.63","15.66","-","0.01","15.67","1","15.68","35","0.00",
="00685L","群益臺灣加權正2","190,912","121","6,495,338","33.31","34.76","33.24","34.62","+","1.84","34.60","13","34.62","3","0.00",
="00686R","群益臺灣加權反1","1,125,000","104","4,440,930","4.00","4.01","3.92","3.94","-","0.08","3.94","194","3.95","60","0.00",
="00688L","國泰20年美債正2","455,000","51","4,810,360","10.57","10.60","10.55","10.56","+","0.06","10.55","165","10.57","87","0.00",
="00689R","國泰20年美債反1","171,000","11","3,458,420","20.26","20.26","20.21","20.24","-","0.02","20.23","86","20.24","29","0.00",
="00690","兆豐藍籌30","846,635","1,447","23,696,834","27.47","28.30","27.47","28.21","+","0.84","28.21","127","28.22","60","0.00",
="00692","富邦公司治理","6,125,901","3,520","172,446,155","27.54","28.40","27.54","28.33","+","1.01","28.32","9","28.33","49","0.00",
="00693U","期街口S&P黃豆","156,215","18","4,036,544","25.86","25.89","25.80","25.80","-","0.09","25.80","4","25.83","1","0.00",
="00700","富邦恒生國企","445,232","357","5,348,370","11.60","12.23","11.60","12.22","+","0.55","12.19","64","12.22","10","0.00",
="00701","國泰股利精選30","3,303,257","1,399","73,090,167","22.09","22.21","22.00","22.16","+","0.04","22.16","19","22.17","9","0.00",
="00702","國泰標普低波高息","130,224","858","2,847,014","21.86","21.89","21.80","21.89","-","0.12","21.86","10","21.89","3","0.00",
="00703","台新MSCI中國","124,229","1,007","1,823,004","14.45","14.99","14.20","14.99","+","0.58","14.96","20","15.00","20","0.00",
="00706L","期元大S&P日圓正2","1,878,695","328","17,468,314","9.36","9.36","9.27","9.31","-","0.09","9.31","268","9.32","54","0.00",
="00707R","期元大S&P日圓反1","8,000","8","200,520","25.01","25.09","25.01","25.05","+","0.05","25.02","2","25.06","21","0.00",
="00708L","期元大S&P黃金正2","2,303,343","285","54,866,362","23.77","23.92","23.75","23.92","+","0.31","23.92","13","23.93","3","0.00",
="00709","富邦歐洲","97,126","721","2,171,453","22.31","22.44","22.29","22.44","+","0.05","22.44","2","22.46","20","0.00",
="00710B","FH彭博非投等債","468,237","153","8,446,605","18.08","18.08","18.01","18.06","-","0.02","18.06","7","18.07","1","0.00",
="00711B","FH彭博新興債","111,442","140","1,712,593","15.34","15.38","15.34","15.38","+","0.09","15.37","2","15.38","9","0.00",
="00712","FH富時不動產","2,484,017","1,333","26,506,231","10.70","10.71","10.61","10.70","-","0.10","10.70","106","10.71","7","0.00",
="00713","元大台灣高息低波","1,910,545","1,150","72,880,206","38.10","38.25","37.86","38.22","+","0.12","38.21","7","38.22","14","0.00",
="00714","群益道瓊美國地產","412,842","291","7,842,540","19.08","19.08","18.96","19.01","-","0.37","19.01","1","19.02","50","0.00",
