"111年06月09日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣500指數","8,603.22","-","25.72","-0.30","",
"臺灣勞工權益指數","7,792.37","-","47.17","-0.60","",
"微波高息精選20指數","6,584.45","-","51.19","-0.77","",
"特選世代行動通訊指數","6,287.43","+","20.54","0.33","",
"智慧投資多因子30指數","5,833.34","-","51.11","-0.87","",
"臺股期貨指數","8,312.17","-","30.22","-0.36","",
"特選價值成長指數","7,757.42","-","69.48","-0.89","",
"臺灣上櫃永續指數","6,229.24","+","81.01","1.32","",
"特選台股領航指數","7,650.40","-","21.13","-0.28","",
"特選Smart多因子指數","6,466.45","-","31.57","-0.49","",
"特選ESG高股息指數","4,618.61","-","43.64","-0.94","",
"特選上櫃ESG成長指數","4,572.08","+","59.89","1.33","",
"特選上櫃ESG電子菁英指數","4,904.67","+","69.35","1.43","",
"新臺灣高股息指數","4,999.68","-","35.67","-0.71","",
"臺灣優息存股指數","5,070.66","-","26.82","-0.53","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,395.33","-","44.14","-0.17","",
"發行量加權股價報酬指數","33,076.13","-","90.25","-0.27","",
"臺灣公司治理100報酬指數","12,626.24","-","53.54","-0.42","",
"臺灣50報酬指數","25,830.04","-","115.49","-0.45","",
"臺灣50權重上限30%報酬指數","24,704.82","-","102.19","-0.41","",
"臺灣中型100報酬指數","26,344.84","-","49.28","-0.19","",
"臺灣資訊科技股報酬指數","41,618.38","-","147.48","-0.35","",
"臺灣發達報酬指數","20,173.56","-","46.69","-0.23","",
"臺灣高股息報酬指數","18,386.03","-","164.31","-0.89","",
"臺灣就業99報酬指數","14,727.60","-","12.93","-0.09","",
"臺灣高薪100報酬指數","12,555.86","-","46.93","-0.37","",
"未含金融電子報酬指數","33,056.05","-","71.05","-0.21","",
"小型股300報酬指數","11,245.53","+","31.28","0.28","",
"水泥類報酬指數","323.04","-","1.12","-0.35","",
"食品類報酬指數","2,763.26","-","11.73","-0.42","",
"塑膠類報酬指數","483.06","+","2.56","0.53","",
"紡織纖維類報酬指數","923.62","+","2.44","0.26","",
"電機機械類報酬指數","368.81","+","3.39","0.93","",
"電器電纜類報酬指數","156.08","+","1.82","1.18","",
"化學生技醫療類報酬指數","183.61","+","0.92","0.50","",
"化學類報酬指數","242.71","+","1.60","0.66","",
"生技醫療類報酬指數","90.21","+","0.25","0.28","",
"玻璃陶瓷類報酬指數","66.65","+","0.22","0.33","",
"造紙類報酬指數","491.30","+","2.04","0.42","",
"鋼鐵類報酬指數","255.54","-","1.20","-0.47","",
"橡膠類報酬指數","398.86","-","0.33","-0.08","",
"汽車類報酬指數","512.70","+","0.35","0.07","",
"電子工業類報酬指數","1,400.45","-","2.87","-0.20","",
"半導體類報酬指數","646.45","-","3.40","-0.52","",
"電腦及週邊設備類報酬指數","274.93","+","0.22","0.08","",
"光電類報酬指數","49.99","+","0.58","1.17","",
"通信網路類報酬指數","279.65","-","0.09","-0.03","",
"電子零組件類報酬指數","306.97","+","1.38","0.45","",
"電子通路類報酬指數","444.97","-","5.12","-1.14","",
"資訊服務類報酬指數","286.33","+","0.42","0.15","",
"其他電子類報酬指數","161.78","+","1.21","0.75","",
"建材營造類報酬指數","703.03","-","1.01","-0.14","",
"航運類報酬指數","378.66","-","10.32","-2.65","",
"觀光類報酬指數","134.89","-","0.41","-0.30","",
"金融保險類報酬指數","2,757.55","-","21.00","-0.76","",
"貿易百貨類報酬指數","444.34","+","4.36","0.99","",
"油電燃氣類報酬指數","191.65","+","1.61","0.85","",
"其他類報酬指數","625.57","+","0.57","0.09","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,445.86","+","54.32","1.24","",
"臺灣中小型公司治理報酬指數","9,130.08","+","8.05","0.09","",
"臺灣IPO報酬指數","7,493.51","+","69.99","0.94","",
"智慧中立報酬指數","4,388.25","-","28.16","-0.64","",
"加權指數掩護性臺指買權價外5%報酬指數","7,153.17","-","17.80","-0.25","",
"臺灣5G報酬指數","9,104.14","-","32.98","-0.36","",
"臺灣企業社會責任中小型報酬指數","9,375.32","-","7.74","-0.08","",
"特選臺灣電動車代表報酬指數","6,161.20","+","26.88","0.44","",
"臺灣5G+通訊報酬指數","6,557.27","-","3.10","-0.05","",
"臺灣全市場報酬指數","5,816.30","-","15.92","-0.27","",
"臺灣全市場半導體報酬指數","5,864.56","-","24.01","-0.41","",
"臺灣電動車與自駕科技永續概念報酬指數","4,802.21","-","9.15","-0.19","",
"臺灣智慧移動與電動車報酬指數","4,534.50","+","3.66","0.08","",
"特選小資高價30報酬指數","5,038.53","-","7.74","-0.15","",
"特選臺灣綠能及電動車報酬指數","4,843.64","+","2.78","0.06","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,717.39","+","0.09","--","",
"臺灣全市場半導體精選30報酬指數","4,574.17","-","19.01","-0.41","",
"特選臺灣高股息30報酬指數","4,772.36","-","16.12","-0.34","",
"臺灣友善環境報酬指數","5,142.96","-","21.42","-0.41","",
"台灣永續價值報酬指數","4,595.91","-","23.87","-0.52","",
"特選臺灣IC設計報酬指數","3,748.37","-","37.72","-1.00","",
"特選臺灣環境永續高股息報酬指數","4,707.40","-","37.76","-0.80","",
"臺灣友善環境50報酬指數","4,506.16","-","17.53","-0.39","",
"特選台灣策略高股息30報酬指數","4,653.45","-","23.18","-0.50","",
"特選臺灣IC設計產業代表報酬指數","4,191.72","-","24.96","-0.59","",
"特選臺灣綠能報酬指數","4,810.28","+","16.24","0.34","",
"特選臺灣成長高股息報酬指數","4,585.88","-","31.49","-0.68","",
"特選臺灣智慧50報酬指數","4,659.11","-","46.34","-0.98","",
"特選臺灣標竿PCB報酬指數","4,586.12","+","17.65","0.39","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,123.97","-","23.54","-0.21","",
"藍籌30報酬指數","9,919.23","-","29.84","-0.30","",
"工業菁英30報酬指數","10,780.50","-","23.28","-0.22","",
"電子菁英30報酬指數","9,686.64","-","20.17","-0.21","",
"低波動股利精選30報酬指數","8,941.54","-","72.26","-0.80","",
"中小型A級動能50報酬指數","16,619.45","+","63.83","0.39","",
"特選高息低波報酬指數","9,675.03","-","38.70","-0.40","",
"臺灣永續報酬指數","10,293.47","-","42.98","-0.42","",
"特選內需高收益報酬指數","7,743.76","-","17.19","-0.22","",
"價值投資報酬指數","9,245.52","-","135.11","-1.44","",
"存股雙十等權重報酬指數","9,225.21","-","72.68","-0.78","",
"特選大蘋果報酬指數","7,948.54","+","51.69","0.65","",
"中小型300報酬指數","10,185.14","+","10.94","0.11","",
"特股高息20報酬指數","6,951.79","-","42.42","-0.61","",
"臺灣500報酬指數","9,605.95","-","26.44","-0.27","",
"臺灣勞工權益報酬指數","8,849.51","-","51.94","-0.58","",
"微波高息精選20報酬指數","7,384.96","-","57.42","-0.77","",
"特選世代行動通訊報酬指數","6,777.94","+","22.15","0.33","",
"智慧投資多因子30報酬指數","6,331.16","-","55.47","-0.87","",
"特選大蘋果報酬正向兩倍指數","13,321.55","+","172.14","1.31","",
"特選大蘋果報酬反向一倍指數","7,349.68","-","48.43","-0.65","",
"特選價值成長報酬指數","8,423.74","-","55.41","-0.65","",
"臺灣上櫃永續報酬指數","6,727.91","+","88.65","1.34","",
"特選台股領航報酬指數","8,135.17","-","22.47","-0.28","",
"特選Smart多因子報酬指數","6,709.92","-","31.36","-0.47","",
"特選ESG高股息報酬指數","4,788.78","-","45.25","-0.94","",
"特選上櫃ESG成長報酬指數","4,724.02","+","61.88","1.33","",
"特選上櫃ESG電子菁英報酬指數","5,073.72","+","71.74","1.43","",
"新臺灣高股息報酬指數","5,019.90","-","30.44","-0.60","",
"臺灣優息存股報酬指數","5,070.66","-","26.82","-0.53","",
"111年06月09日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","187,645,421,980","2,409,138,765","1,278,757",
"2.台灣存託憑證","20,667,393","3,222,495","1,386",
"3.受益憑證","0","0","0",
"4.ETF","7,453,570,762","421,658,106","116,215",
"5.受益證券","5,047,174","334,220","78",
"6.變更交易股票","12,030,746","1,962,103","809",
"7.認購(售)權證","2,088,408,910","1,650,973,000","56,557",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","10,254,250","1,993,000","442",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","187,657,452,726","2,411,100,868","1,279,566",
"總計(1~15)","197,235,401,215","4,489,281,689","1,454,244",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,753(6)","448(6)",
"下跌(跌停)","4,970(42)","389(0)",
"持平","675","115",
"未成交","18,391","2",
"無比價","2,350","11",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年06月09日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","2,056,798","3,858","263,676,687","128.20","128.50","127.65","128.40","-","0.40","128.40","19","128.45","8","0.00",
="0051","元大中型100","4,556","145","263,119","57.75","57.75","57.70","57.70","-","0.05","57.55","1","57.70","1","0.00",
="0052","富邦科技","286,261","245","30,848,503","107.55","108.05","107.35","107.80","-","0.30","107.80","8","107.85","13","0.00",
="0053","元大電子","3,911","850","241,005","61.90","61.90","61.80","61.80","-","0.30","61.80","1","61.95","1","0.00",
="0055","元大MSCI金融","158,796","311","3,796,322","23.98","24.00","23.82","23.86","-","0.14","23.85","2","23.87","1","0.00",
="0056","元大高股息","11,455,907","8,356","358,987,520","31.45","31.45","31.30","31.30","-","0.30","31.30","2,272","31.31","100","0.00",
="0057","富邦摩台","24,129","996","2,170,767","90.05","90.05","90.00","90.00","-","0.30","89.60","20","90.10","10","0.00",
="0061","元大寶滬深","99,561","850","1,974,955","19.80","19.90","19.78","19.78","+","0.05","19.78","2","19.80","1","0.00",
="006203","元大MSCI台灣","3,197","880","196,571","61.65","61.75","61.65","61.75","-","0.30","61.60","1","61.95","1","0.00",
="006204","永豐臺灣加權","22,330","951","1,860,792","83.30","83.45","83.30","83.30","-","0.35","83.30","49","83.50","2","0.00",
="006205","富邦上証","677,651","268","22,488,278","33.15","33.37","33.06","33.08","+","0.20","33.08","69","33.10","1","0.00",
="006206","元大上證50","70,868","49","2,274,351","32.10","32.20","32.05","32.05","+","0.26","32.03","2","32.10","35","0.00",
="006207","FH滬深","117,000","21","3,062,910","26.26","26.38","26.02","26.02","+","0.08","26.02","37","26.03","1","0.00",
="006208","富邦台50","802,216","1,844","59,341,526","73.85","74.10","73.70","73.95","-","0.25","73.95","114","74.00","28","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.47","5","7.54","2","0.00",
="00631L","元大台灣50正2","1,493,512","450","179,796,836","120.00","120.75","119.70","120.75","-","0.50","120.60","2","120.75","136","0.00",
="00632R","元大台灣50反1","44,360,260","2,037","242,823,763","5.48","5.49","5.46","5.46","+","0.01","5.46","23,972","5.47","150","0.00",
="00633L","富邦上証正2","14,982,043","3,054","655,848,213","43.58","44.41","43.15","43.29","+","0.48","43.29","205","43.30","3","0.00",
="00634R","富邦上証反1","1,564,000","55","6,753,200","4.32","4.34","4.30","4.32","-","0.04","4.32","355","4.35","756","0.00",
="00635U","期元大S&P黃金","318,760","76","7,792,826","24.42","24.47","24.42","24.47","+","0.11","24.46","2","24.47","17","0.00",
="00636","國泰中國A50","1,230,905","1,269","27,773,517","22.59","22.69","22.45","22.50","+","0.16","22.50","1","22.53","2","0.00",
="00636K","國泰中國A50+U","800","3","6,060","7.56","7.62","7.56","7.62","+","0.04","7.57","11","7.63","5","0.00",
="00637L","元大滬深300正2","119,977,055","15,880","2,075,949,950","17.26","17.58","17.08","17.14","+","0.22","17.14","49","17.15","27","0.00",
="00638R","元大滬深300反1","570,000","112","5,215,660","9.15","9.21","9.11","9.20","-","0.03","9.19","304","9.20","1","0.00",
="00639","富邦深100","443,560","1,003","6,082,645","13.79","13.85","13.66","13.66"," ","0.00","13.66","6","13.67","1","0.00",
="00640L","富邦日本正2","329,000","83","9,566,600","29.09","29.18","28.96","29.17","+","0.26","29.17","1","29.18","1","0.00",
="00641R","富邦日本反1","1,123,010","153","11,079,598","9.87","9.89","9.85","9.85","-","0.06","9.84","48","9.85","54","0.00",
="00642U","期元大S&P石油","3,152,890","873","74,946,874","23.64","23.84","23.64","23.77","+","0.48","23.76","945","23.77","1","0.00",
="00643","群益深証中小","143,011","51","2,352,332","16.55","16.61","16.38","16.42","+","0.03","16.39","2","16.42","92","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.71","2","3.78","1","0.00",
="00645","富邦日本","167,611","903","4,380,971","26.12","26.19","26.07","26.19","+","0.12","26.17","60","26.19","5","0.00",
="00646","元大S&P500","157,198","248","5,889,191","37.55","37.55","37.42","37.44","-","0.20","37.43","4","37.45","1","0.00",
="00647L","元大S&P500正2","369,020","112","21,840,650","59.05","59.30","59.00","59.30","-","0.85","59.25","1","59.30","8","0.00",
="00648R","元大S&P500反1","2,683,012","100","19,406,226","7.23","7.25","7.22","7.23","+","0.06","7.22","497","7.23","1,134","0.00",
="00650L","FH香港正2","3,727,794","569","65,718,392","17.67","17.86","17.44","17.48","+","0.11","17.48","12","17.49","10","0.00",
="00651R","FH香港反1","591,250","99","4,794,790","8.13","8.16","8.07","8.12","-","0.03","8.12","138","8.14","30","0.00",
="00652","富邦印度","42,838","1,005","1,167,508","27.36","27.36","27.23","27.34","-","0.24","27.35","1","27.39","1","0.00",
="00653L","富邦印度正2","686,150","223","26,092,488","38.28","38.30","37.88","38.30","-","0.45","38.30","52","38.31","6","0.00",
="00654R","富邦印度反1","138,000","32","1,210,610","8.76","8.79","8.76","8.76","+","0.07","8.75","10","8.76","5","0.00",
="00655L","國泰中國A50正2","4,795,606","1,095","152,503,952","31.75","32.22","31.31","31.42","+","0.34","31.42","197","31.43","1","0.00",
="00656R","國泰中國A50反1","399,000","38","3,283,530","8.23","8.27","8.17","8.27","-","0.03","8.26","250","8.28","260","0.00",
="00657","國泰日經225","7,000","5","231,550","33.03","33.10","33.03","33.09","+","0.10","33.09","14","33.13","31","0.00",
="00657K","國泰日經225+U","200","2","2,242","11.21","11.21","11.21","11.21","+","0.04","11.19","6","11.21","5","0.00",
="00660","元大歐洲50","1,009","976","27,265","--","--","--","--"," ","0.00","27.44","20","27.55","4","0.00",
="00661","元大日經225","33,136","987","1,166,530","35.20","35.23","35.20","35.23","+","0.16","35.17","10","35.23","11","0.00",
="00662","富邦NASDAQ","168,934","253","8,102,291","47.96","48.02","47.92","47.95","-","0.17","47.95","2","47.96","2","0.00",
="00663L","國泰臺灣加權正2","9,000","6","988,900","109.90","109.90","109.85","109.90","-","0.70","109.85","210","110.05","50","0.00",
="00664R","國泰臺灣加權反1","3,355,070","208","20,781,620","6.21","6.21","6.18","6.18"," ","0.00","6.18","3,201","6.19","8","0.00",
="00665L","富邦恒生國企正2","7,054,005","1,101","83,457,483","11.83","12.05","11.61","11.64","+","0.05","11.64","202","11.68","334","0.00",
="00666R","富邦恒生國企反1","518,000","69","7,182,480","13.73","13.92","13.72","13.92","+","0.03","13.88","10","13.92","7","0.00",
="00668","國泰美國道瓊","26,277","982","926,617","35.25","35.35","35.20","35.28","-","0.13","35.27","10","35.29","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,392","11.96","11.96","11.96","11.96","-","0.05","11.93","11","11.95","11","0.00",
="00669R","國泰美國道瓊反1","2,567,913","162","20,988,268","8.16","8.19","8.16","8.17","+","0.05","8.16","34","8.17","310","0.00",
="00670L","富邦NASDAQ正2","1,165,451","401","82,405,256","70.80","71.00","70.45","70.85","-","0.50","70.80","149","70.85","32","0.00",
="00671R","富邦NASDAQ反1","7,181,000","315","43,502,930","6.04","6.07","6.04","6.06","+","0.02","6.05","297","6.06","1,040","0.00",
="00673R","期元大S&P原油反1","34,304,361","3,591","245,825,168","7.16","7.19","7.15","7.16","-","0.11","7.16","304","7.17","104","0.00",
="00674R","期元大S&P黃金反1","56,000","10","709,870","12.70","12.70","12.67","12.67","-","0.06","12.68","1","12.70","49","0.00",
="00675L","富邦臺灣加權正2","228,155","132","10,816,279","47.23","47.54","47.12","47.44","-","0.24","47.44","4","47.45","1","0.00",
="00676R","富邦臺灣加權反1","4,848,100","2,215","16,445,809","3.40","3.40","3.38","3.38","-","0.01","3.38","1,087","3.39","23","0.00",
="00678","群益NBI生技","339,410","933","7,676,850","22.61","22.68","22.60","22.60","+","0.18","22.59","2","22.60","34","0.00",
="00680L","元大美債20正2","182,120","57","2,694,137","14.85","14.87","14.74","14.81","-","0.14","14.79","1","14.81","4","0.00",
="00681R","元大美債20反1","240,000","32","4,040,640","16.83","16.85","16.82","16.83","+","0.10","16.82","27","16.84","51","0.00",
="00682U","期元大美元指數","19,000","14","383,790","20.21","20.21","20.19","20.19","+","0.01","20.19","3","20.20","11","0.00",
="00683L","期元大美元指正2","349,030","126","7,354,593","21.11","21.12","21.03","21.04","-","0.06","21.04","17","21.05","3","0.00",
="00684R","期元大美元指反1","6,000","2","99,740","16.62","16.64","16.62","16.64","+","0.01","16.61","30","16.64","19","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","41.93","2","41.98","5","0.00",
="00686R","群益臺灣加權反1","47,000","10","172,490","3.67","3.67","3.67","3.67","+","0.01","3.66","39","3.67","199","0.00",
="00688L","國泰20年美債正2","64,000","31","941,280","14.77","14.78","14.66","14.73","-","0.14","14.70","101","14.73","73","0.00",
="00689R","國泰20年美債反1","30,000","4","526,040","17.51","17.57","17.50","17.50","+","0.06","17.50","108","17.54","1","0.00",
="00690","兆豐藍籌30","100,397","7","3,108,213","30.96","30.96","30.96","30.96","-","0.01","30.95","21","31.02","20","0.00",
="00692","富邦公司治理","984,110","552","32,236,598","32.69","32.80","32.60","32.76","-","0.14","32.76","112","32.80","87","0.00",
="00693U","期街口S&P黃豆","413,100","89","11,581,336","28.01","28.11","27.95","28.11","+","0.02","28.10","2","28.11","7","0.00",
="00700","富邦恒生國企","564,948","94","8,040,976","14.15","14.37","14.08","14.11","+","0.08","14.08","54","14.11","20","0.00",
="00701","國泰股利精選30","576,415","659","14,361,609","25.00","25.00","24.88","24.88","-","0.22","24.88","16","24.89","6","0.00",
="00702","國泰標普低波高息","240,625","23","5,352,710","22.25","22.27","22.23","22.24","-","0.27","22.22","10","22.24","2","0.00",
="00703","台新MSCI中國","176,951","72","3,084,648","17.35","17.54","17.33","17.33","+","0.21","17.31","20","17.35","20","0.00",
="00706L","期元大S&P日圓正2","4,610,300","664","48,563,872","10.54","10.57","10.51","10.55","-","0.14","10.54","1","10.55","100","0.00",
="00707R","期元大S&P日圓反1","19,000","5","453,900","23.90","23.90","23.84","23.84","+","0.13","23.80","21","23.87","38","0.00",
="00708L","期元大S&P黃金正2","280,040","106","7,550,868","26.93","27.02","26.91","26.99","+","0.20","26.98","4","26.99","69","0.00",
="00709","富邦歐洲","105,659","622","2,349,459","22.24","22.25","22.21","22.24","-","0.28","22.20","6","22.25","6","0.00",
="00710B","FH彭博非投等債","384,150","110","6,820,827","17.80","17.80","17.73","17.76","-","0.03","17.74","16","17.76","52","0.00",
="00711B","FH彭博新興債","112,313","18","1,856,714","16.58","16.58","16.53","16.53","-","0.02","16.52","27","16.53","191","0.00",
="00712","FH富時不動產","1,453,894","847","17,980,442","12.33","12.40","12.32","12.38","-","0.05","12.37","14","12.38","45","0.00",
="00713","元大台灣高息低波","96,379","285","4,125,024","42.93","42.93","42.77","42.77","-","0.16","42.77","1","42.79","2","0.00",
="00714","群益道瓊美國地產","535,068","452","11,120,630","20.71","20.84","20.70","20.84","-","0.28","20.83","12","20.84","3","0.00",
="00715L","期街口布蘭特正2","13,802,956","2,363","380,864,986","27.28","27.80","27.28","27.62","+","1.26","27.61","34","27.62","250","0.00",
="00717","富邦美國特別股","614,793","109","9,432,442","15.38","15.39","15.32","15.34","-","0.06","15.33","50","15.34","6","0.00",
="00728","第一金工業30","195,871","188","4,904,755","25.00","25.08","24.99","25.04","-","0.05","25.04","2","25.05","2","0.00",
="00730","富邦臺灣優質高息","103,443","124","1,901,924","18.44","18.44","18.35","18.42","-","0.03","18.38","3","18.40","2","0.00",
="00731","FH富時高息低波","1,018,613","114","59,949,467","58.95","58.95","58.80","58.90","-","0.30","58.80","21","58.90","1","0.00",
="00732","國泰RMB短期報酬","100,226","5","4,099,243","40.90","40.90","40.90","40.90","+","0.05","40.75","29","40.91","22","0.00",
="00733","富邦臺灣中小","160,820","126","5,853,219","36.40","36.48","36.25","36.45","+","0.07","36.45","25","36.47","1","0.00",
="00735","國泰臺韓科技","124,178","8","3,484,924","27.90","28.13","27.90","28.13","-","0.07","28.13","6","28.16","1","0.00",
