"111年10月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="006205","富邦上証","435,878","144","13,531,160","30.83","31.12","30.83","31.06","+","0.54","31.06","80","31.08","6","0.00",
="006206","元大上證50","91,822","924","2,743,851","29.57","30.05","29.57","30.05","+","0.48","30.00","2","30.06","2","0.00",
="006207","FH滬深","162,025","809","3,935,604","24.25","24.34","24.22","24.31","+","0.49","24.27","40","24.36","30","0.00",
="006208","富邦台50","3,304,969","3,592","198,413,381","60.00","60.20","59.80","60.05","+","1.35","60.05","23","60.10","245","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.91","5","6.94","2","0.00",
="00631L","元大台灣50正2","11,241,955","3,880","958,070,800","85.05","85.70","84.25","85.55","+","4.05","85.50","34","85.55","221","0.00",
="00632R","元大台灣50反1","287,712,580","12,830","1,812,587,757","6.29","6.34","6.28","6.29","-","0.16","6.29","10,661","6.30","9,901","0.00",
="00633L","富邦上証正2","3,342,641","895","134,018,499","39.95","40.39","39.82","40.33","+","1.50","40.33","28","40.35","64","0.00",
="00634R","富邦上証反1","511,100","56","2,383,716","4.71","4.71","4.65","4.65","-","0.11","4.66","10","4.67","699","0.00",
="00635U","期元大S&P黃金","562,951","264","12,544,700","22.29","22.32","22.25","22.30","+","0.46","22.29","3","22.30","56","0.00",
="00636","國泰中國A50","355,390","280","7,619,107","21.36","21.49","21.31","21.47","+","0.39","21.46","89","21.47","2","0.00",
="00636K","國泰中國A50+U","200","2","1,352","6.76","6.76","6.76","6.76","+","0.13","6.74","2","6.79","2","0.00",
="00637L","元大滬深300正2","56,678,859","4,989","892,737,983","15.69","15.86","15.66","15.84","+","0.58","15.84","951","15.85","965","0.00",
="00638R","元大滬深300反1","565,000","88","5,650,850","10.04","10.04","9.96","9.99","-","0.20","9.96","311","9.99","318","0.00",
="00639","富邦深100","528,485","243","6,627,751","12.50","12.59","12.46","12.57","+","0.25","12.57","5","12.58","100","0.00",
="00640L","富邦日本正2","287,000","124","7,778,560","27.03","27.36","26.98","27.34","+","1.84","27.29","138","27.34","66","0.00",
="00641R","富邦日本反1","3,082,233","392","30,754,221","10.02","10.04","9.92","9.97","-","0.37","9.96","1","9.97","197","0.00",
="00642U","期元大S&P石油","3,122,307","717","55,338,022","17.71","17.75","17.69","17.74","+","0.45","17.73","26","17.74","3","0.00",
="00643","群益深証中小","177,023","1,029","2,628,238","14.65","14.91","14.65","14.91","+","0.28","14.87","52","14.88","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.30","2","3.36","1","0.00",
="00645","富邦日本","77,358","621","1,955,980","25.28","25.36","25.25","25.36","+","0.88","25.36","15","25.37","1","0.00",
="00646","元大S&P500","693,792","418","25,245,428","36.32","36.47","36.23","36.44","+","1.21","36.43","6","36.44","29","0.00",
="00647L","元大S&P500正2","434,150","198","20,906,500","48.05","48.46","47.82","48.39","+","3.35","48.36","4","48.39","136","0.00",
="00648R","元大S&P500反1","7,014,431","619","56,316,608","8.03","8.07","8.00","8.01","-","0.31","8.00","1,478","8.01","26","0.00",
="00650L","FH香港正2","3,001,485","489","34,186,247","11.33","11.50","11.31","11.47","+","0.60","11.47","7","11.48","72","0.00",
="00651R","FH香港反1","1,527,570","61","15,058,594","10.06","10.16","9.63","9.63","-","0.75","9.63","65","10.12","53","0.00",
="00652","富邦印度","100,409","273","2,954,284","29.28","29.59","29.28","29.54","+","0.59","29.48","30","29.54","1","0.00",
="00653L","富邦印度正2","398,181","170","16,916,562","42.19","43.00","42.06","42.78","+","1.45","42.77","1","42.78","3","0.00",
="00654R","富邦印度反1","1,553,000","187","12,987,800","8.34","8.40","8.33","8.34","-","0.17","8.33","169","8.34","4","0.00",
="00655L","國泰中國A50正2","2,829,100","404","79,531,345","28.15","28.29","27.90","28.26","+","1.08","28.26","419","28.27","48","0.00",
="00656R","國泰中國A50反1","327,560","30","2,904,426","8.86","8.88","8.82","8.83","-","0.17","8.82","155","8.83","355","0.00",
="00657","國泰日經225","2,940","942","91,551","31.28","31.46","31.28","31.46","+","1.07","31.39","10","31.43","30","0.00",
="00657K","國泰日經225+U","200","2","1,976","9.88","9.88","9.88","9.88","+","0.36","9.86","2","9.89","2","0.00",
="00660","元大歐洲50","6,901","553","171,023","24.71","24.82","24.71","24.78","+","0.83","24.82","20","24.92","20","0.00",
="00661","元大日經225","2,892","884","97,086","33.81","33.96","33.81","33.96","+","1.07","33.95","10","34.13","50","0.00",
="00662","富邦NASDAQ","618,208","370","28,674,907","46.24","46.53","46.23","46.49","+","1.69","46.47","2","46.49","6","0.00",
="00663L","國泰臺灣加權正2","107,010","38","8,370,480","78.45","78.80","77.55","78.50","+","3.60","78.45","150","78.60","54","0.00",
="00664R","國泰臺灣加權反1","21,537,153","1,075","153,454,805","7.13","7.17","7.10","7.11","-","0.18","7.11","3,551","7.12","451","0.00",
="00665L","富邦恒生國企正2","3,781,032","550","28,109,648","7.38","7.51","7.38","7.51","+","0.37","7.51","37","7.52","116","0.00",
="00666R","富邦恒生國企反1","292,000","31","5,185,850","17.75","17.83","17.71","17.71","-","0.49","17.71","99","17.77","1","0.00",
="00668","國泰美國道瓊","73,359","540","2,510,558","34.23","34.30","34.15","34.21","+","0.96","34.21","65","34.24","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,152","10.76","10.76","10.76","10.76","+","0.33","10.75","2","10.79","2","0.00",
="00669R","國泰美國道瓊反1","9,081,831","934","82,482,472","9.08","9.12","9.05","9.05","-","0.34","9.05","2,267","9.06","3,147","0.00",
="00670L","富邦NASDAQ正2","5,843,471","2,020","318,537,125","54.25","55.05","54.05","54.85","+","4.10","54.80","53","54.85","597","0.00",
="00671R","富邦NASDAQ反1","35,393,034","1,910","230,628,083","6.52","6.55","6.49","6.50","-","0.29","6.50","395","6.51","1,057","0.00",
="00673R","期元大S&P原油反1","41,341,045","3,072","362,859,685","8.77","8.81","8.75","8.78","-","0.24","8.77","417","8.78","1,831","0.00",
="00674R","期元大S&P黃金反1","3,590,350","679","49,811,923","13.88","13.91","13.85","13.88","-","0.32","13.87","64","13.88","17","0.00",
="00675L","富邦臺灣加權正2","1,579,636","757","53,901,967","34.10","34.33","33.75","34.23","+","1.54","34.23","1","34.24","66","0.00",
="00676R","富邦臺灣加權反1","17,813,616","852","69,482,442","3.90","3.93","3.89","3.89","-","0.11","3.89","4,901","3.90","980","0.00",
="00678","群益NBI生技","410,716","63","10,189,879","24.86","24.86","24.77","24.86","+","0.50","24.85","11","24.86","1","0.00",
="00680L","元大美債20正2","967,130","226","11,905,015","12.27","12.38","12.23","12.30","+","0.27","12.29","18","12.30","79","0.00",
="00681R","元大美債20反1","408,133","96","7,539,930","18.43","18.54","18.42","18.46","-","0.23","18.46","37","18.50","100","0.00",
="00682U","期元大美元指數","241,324","92","5,366,231","22.28","22.31","22.22","22.24","-","0.16","22.24","2","22.25","3","0.00",
="00683L","期元大美元指正2","1,677,194","543","42,312,730","25.11","25.36","25.11","25.19","-","0.39","25.19","66","25.20","33","0.00",
="00684R","期元大美元指反1","11,150","11","168,587","15.10","15.14","15.09","15.12","+","0.09","15.12","5","15.13","23","0.00",
="00685L","群益臺灣加權正2","49,000","22","1,484,390","30.34","30.43","29.97","30.40","+","1.38","30.34","10","30.40","5","0.00",
="00686R","群益臺灣加權反1","893,000","75","3,788,470","4.26","4.26","4.23","4.23","-","0.11","4.23","234","4.24","478","0.00",
="00688L","國泰20年美債正2","575,000","81","7,006,430","12.26","12.29","12.15","12.24","+","0.30","12.22","10","12.24","141","0.00",
="00689R","國泰20年美債反1","197,000","15","3,781,100","19.15","19.23","19.15","19.21","-","0.21","19.19","58","19.21","109","0.00",
="00690","兆豐藍籌30","103,103","955","2,651,028","25.62","25.76","25.62","25.72","+","0.56","25.71","10","25.80","10","0.00",
="00692","富邦公司治理","2,389,604","1,213","62,400,030","25.97","26.19","25.97","26.15","+","0.53","26.14","11","26.15","109","0.00",
="00693U","期街口S&P黃豆","106,000","32","2,651,970","25.00","25.07","25.00","25.03","+","0.09","25.02","6","25.04","14","0.00",
="00700","富邦恒生國企","222,412","727","2,642,489","11.76","11.92","11.76","11.88","+","0.22","11.86","64","11.88","3","0.00",
="00701","國泰股利精選30","1,517,873","659","34,399,238","22.50","22.78","22.50","22.67","+","0.23","22.66","9","22.67","72","0.00",
="00702","國泰標普低波高息","108,210","899","2,226,636","20.52","20.61","20.52","20.61","+","0.62","20.56","30","20.61","29","0.00",
="00703","台新MSCI中國","9,832","837","143,790","14.60","14.75","14.60","14.70","+","0.22","14.71","20","14.75","20","0.00",
="00706L","期元大S&P日圓正2","1,567,158","167","14,027,137","8.96","8.97","8.92","8.95","+","0.01","8.94","93","8.95","236","0.00",
="00707R","期元大S&P日圓反1","21,000","8","542,540","25.84","25.84","25.83","25.83","-","0.10","25.83","10","25.84","2","0.00",
="00708L","期元大S&P黃金正2","2,122,698","461","47,430,367","22.35","22.42","22.28","22.37","+","0.90","22.36","7","22.37","41","0.00",
="00709","富邦歐洲","110,019","405","2,211,547","19.98","20.16","19.98","20.09","+","0.78","20.09","14","20.13","10","0.00",
="00710B","FH彭博非投等債","359,806","109","6,451,022","17.83","17.95","17.83","17.93","+","0.13","17.93","44","17.94","12","0.00",
="00711B","FH彭博新興債","74,359","633","1,158,581","15.57","15.60","15.57","15.60","+","0.18","15.60","97","15.61","4","0.00",
="00712","FH富時不動產","3,773,101","1,522","35,473,594","9.31","9.49","9.31","9.47","+","0.23","9.46","193","9.47","14","0.00",
="00713","元大台灣高息低波","2,437,908","1,063","90,076,835","36.70","37.04","36.70","37.01","+","0.60","37.00","19","37.02","41","0.00",
="00714","群益道瓊美國地產","639,752","266","12,151,802","18.93","19.01","18.93","19.00","+","0.35","18.99","7","19.00","16","0.00",
="00715L","期街口布蘭特正2","22,320,860","2,799","378,612,161","16.98","17.01","16.88","16.94","+","0.62","16.94","265","16.95","105","0.00",
="00717","富邦美國特別股","419,327","259","6,450,011","15.38","15.39","15.37","15.37","+","0.07","15.37","69","15.38","7","0.00",
