"111年08月30日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"藍籌30指數","7,182.44","-","6.10","-0.08","",
"工業菁英30指數","7,584.58","+","19.57","0.26","",
"電子菁英30指數","7,286.58","+","30.16","0.42","",
"低波動股利精選30指數","6,882.20","-","11.09","-0.16","",
"中小型A級動能50指數","13,747.57","+","278.99","2.07","",
"特選高息低波指數","6,563.52","+","25.08","0.38","",
"臺灣永續指數","7,584.70","+","4.24","0.06","",
"特選內需高收益指數","5,848.42","+","12.26","0.21","",
"價值投資指數","5,685.95","+","41.54","0.74","",
"存股雙十等權重指數","6,678.56","+","39.51","0.60","",
"特選大蘋果指數","6,394.83","+","40.89","0.64","",
"中小型300指數","8,368.59","+","75.37","0.91","",
"特股高息20指數","5,901.75","-","9.66","-0.16","",
"臺灣500指數","7,705.98","+","14.24","0.19","",
"臺灣勞工權益指數","7,102.47","+","5.43","0.08","",
"微波高息精選20指數","6,347.04","-","1.10","-0.02","",
"特選世代行動通訊指數","6,357.63","+","122.54","1.97","",
"智慧投資多因子30指數","5,035.56","-","2.92","-0.06","",
"臺股期貨指數","7,812.30","+","67.94","0.88","",
"特選價值成長指數","6,077.88","+","40.99","0.68","",
"臺灣上櫃永續指數","5,827.21","+","79.20","1.38","",
"特選台股領航指數","6,610.65","-","3.34","-0.05","",
"特選Smart多因子指數","5,569.43","-","3.60","-0.06","",
"特選ESG高股息指數","3,883.14","+","7.54","0.19","",
"特選上櫃ESG成長指數","4,282.11","+","46.42","1.10","",
"特選上櫃ESG電子菁英指數","4,391.97","+","53.83","1.24","",
"新臺灣高股息指數","4,290.85","+","9.26","0.22","",
"臺灣優息存股指數","4,681.44","-","4.62","-0.10","",
"特選上櫃ESG永續高股息指數","5,986.19","+","121.99","2.08","",
"特選臺灣金融高股息存股指數","5,076.20","-","30.77","-0.60","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,900.30","+","72.43","0.30","",
"發行量加權股價報酬指數","30,952.11","+","60.02","0.19","",
"臺灣公司治理100報酬指數","11,730.04","-","8.37","-0.07","",
"臺灣50報酬指數","23,828.04","-","36.76","-0.15","",
"臺灣50權重上限30%報酬指數","22,796.00","-","11.14","-0.05","",
"臺灣中型100報酬指數","25,198.79","+","224.12","0.90","",
"臺灣資訊科技股報酬指數","38,003.37","-","9.18","-0.02","",
"臺灣發達報酬指數","18,958.23","+","83.09","0.44","",
"臺灣高股息報酬指數","16,805.13","+","75.90","0.45","",
"臺灣就業99報酬指數","14,017.19","+","50.60","0.36","",
"臺灣高薪100報酬指數","11,764.50","+","5.64","0.05","",
"未含金融電子報酬指數","31,020.88","+","122.41","0.40","",
"小型股300報酬指數","11,098.86","+","108.84","0.99","",
"水泥類報酬指數","337.49","-","0.19","-0.06","",
"食品類報酬指數","2,876.08","+","5.56","0.19","",
"塑膠類報酬指數","435.67","-","0.29","-0.07","",
"紡織纖維類報酬指數","936.53","+","14.01","1.52","",
"電機機械類報酬指數","342.17","+","2.27","0.67","",
"電器電纜類報酬指數","146.88","+","1.96","1.35","",
"化學生技醫療類報酬指數","193.03","+","1.90","0.99","",
"化學類報酬指數","237.84","+","2.03","0.86","",
"生技醫療類報酬指數","103.42","+","1.16","1.13","",
"玻璃陶瓷類報酬指數","58.53","+","0.57","0.98","",
"造紙類報酬指數","471.82","+","2.63","0.56","",
"鋼鐵類報酬指數","233.66","+","1.71","0.74","",
"橡膠類報酬指數","394.01","+","3.37","0.86","",
"汽車類報酬指數","526.20","+","4.46","0.85","",
"電子工業類報酬指數","1,295.53","+","2.89","0.22","",
"半導體類報酬指數","575.18","-","1.50","-0.26","",
"電腦及週邊設備類報酬指數","270.11","+","2.26","0.84","",
"光電類報酬指數","49.76","+","1.27","2.62","",
"通信網路類報酬指數","285.95","+","1.54","0.54","",
"電子零組件類報酬指數","290.96","+","2.95","1.02","",
"電子通路類報酬指數","416.40","+","3.71","0.90","",
"資訊服務類報酬指數","299.91","+","1.64","0.55","",
"其他電子類報酬指數","163.56","+","1.38","0.85","",
"建材營造類報酬指數","708.84","+","5.88","0.84","",
"航運類報酬指數","300.58","+","0.19","0.06","",
"觀光類報酬指數","137.72","+","1.47","1.08","",
"金融保險類報酬指數","2,713.04","-","11.15","-0.41","",
"貿易百貨類報酬指數","445.69","-","2.11","-0.47","",
"油電燃氣類報酬指數","173.41","-","0.93","-0.53","",
"其他類報酬指數","600.61","+","3.53","0.59","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","5,135.51","+","97.67","1.94","",
"臺灣中小型公司治理報酬指數","8,778.51","+","40.41","0.46","",
"臺灣IPO報酬指數","6,267.24","+","87.49","1.42","",
"智慧中立報酬指數","4,194.96","-","30.84","-0.73","",
"加權指數掩護性臺指買權價外5%報酬指數","6,739.32","+","13.48","0.20","",
"臺灣5G報酬指數","8,063.10","+","30.05","0.37","",
"臺灣企業社會責任中小型報酬指數","9,092.49","+","42.26","0.47","",
"特選臺灣電動車代表報酬指數","6,352.66","+","102.96","1.65","",
"臺灣5G+通訊報酬指數","5,985.82","+","22.43","0.38","",
"臺灣全市場報酬指數","5,452.41","+","14.25","0.26","",
"臺灣全市場半導體報酬指數","4,971.24","+","8.57","0.17","",
"臺灣電動車與自駕科技永續概念報酬指數","4,361.00","+","22.95","0.53","",
"臺灣智慧移動與電動車報酬指數","3,985.30","+","20.40","0.51","",
"特選小資高價30報酬指數","4,549.67","+","11.59","0.26","",
"特選臺灣綠能及電動車報酬指數","4,678.01","+","32.63","0.70","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,403.02","+","24.17","0.55","",
"臺灣全市場半導體精選30報酬指數","3,837.64","+","0.92","0.02","",
"特選臺灣高股息30報酬指數","4,281.16","+","28.98","0.68","",
"臺灣友善環境報酬指數","4,734.47","+","11.40","0.24","",
"台灣永續價值報酬指數","4,384.15","-","0.59","-0.01","",
"特選臺灣IC設計報酬指數","2,900.28","-","6.59","-0.23","",
"特選臺灣環境永續高股息報酬指數","4,416.48","+","27.95","0.64","",
"臺灣友善環境50報酬指數","4,103.88","+","2.48","0.06","",
"特選台灣策略高股息30報酬指數","4,214.36","+","20.11","0.48","",
"特選臺灣IC設計產業代表報酬指數","3,394.32","-","19.12","-0.56","",
"特選臺灣綠能報酬指數","4,969.98","+","72.90","1.49","",
"特選臺灣成長高股息報酬指數","4,167.10","+","25.40","0.61","",
"特選臺灣智慧50報酬指數","3,999.66","+","2.51","0.06","",
"特選臺灣標竿PCB報酬指數","3,941.91","+","54.25","1.40","",
"臺灣晶圓製造報酬指數","4,381.07","+","22.87","0.52","",
"臺灣精選高息報酬指數","4,173.05","+","16.47","0.40","",
"臺灣多因子優選高股息30報酬指數","5,015.06","+","13.66","0.27","",
"特選臺灣優利高填息30報酬指數","4,716.12","+","8.43","0.18","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,319.45","+","20.15","0.20","",
"藍籌30報酬指數","9,107.94","-","7.73","-0.08","",
"工業菁英30報酬指數","9,666.71","+","24.93","0.26","",
"電子菁英30報酬指數","9,022.45","+","37.34","0.42","",
"低波動股利精選30報酬指數","8,921.96","-","14.37","-0.16","",
"中小型A級動能50報酬指數","16,269.91","+","330.18","2.07","",
"特選高息低波報酬指數","9,105.01","+","34.78","0.38","",
"臺灣永續報酬指數","9,632.78","+","5.38","0.06","",
"特選內需高收益報酬指數","7,466.22","+","15.64","0.21","",
"價值投資報酬指數","7,613.53","+","55.62","0.74","",
"存股雙十等權重報酬指數","8,367.86","+","49.51","0.60","",
"特選大蘋果報酬指數","7,655.47","+","48.94","0.64","",
"中小型300報酬指數","9,757.43","+","91.74","0.95","",
"特股高息20報酬指數","6,905.76","-","11.30","-0.16","",
"臺灣500報酬指數","8,968.54","+","17.51","0.20","",
"臺灣勞工權益報酬指數","8,525.39","+","6.52","0.08","",
"微波高息精選20報酬指數","7,459.38","-","1.30","-0.02","",
"特選世代行動通訊報酬指數","7,115.52","+","137.15","1.97","",
"智慧投資多因子30報酬指數","5,809.98","-","3.37","-0.06","",
"特選大蘋果報酬正向兩倍指數","12,197.64","+","154.96","1.29","",
"特選大蘋果報酬反向一倍指數","7,532.49","-","48.78","-0.64","",
"特選價值成長報酬指數","7,240.79","+","48.84","0.68","",
"臺灣上櫃永續報酬指數","6,539.01","+","88.99","1.38","",
"特選台股領航報酬指數","7,476.69","-","3.78","-0.05","",
"特選Smart多因子報酬指數","6,079.39","-","3.94","-0.06","",
"特選ESG高股息報酬指數","4,298.85","+","8.34","0.19","",
"特選上櫃ESG成長報酬指數","4,559.77","+","49.43","1.10","",
"特選上櫃ESG電子菁英報酬指數","4,706.86","+","57.70","1.24","",
"新臺灣高股息報酬指數","4,655.22","+","13.96","0.30","",
"臺灣優息存股報酬指數","4,921.11","-","4.86","-0.10","",
"特選上櫃ESG永續高股息報酬指數","6,190.31","+","126.15","2.08","",
"特選臺灣金融高股息存股報酬指數","5,247.61","-","31.80","-0.60","",
"111年08月30日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","173,987,966,272","2,755,029,745","1,402,853",
"2.台灣存託憑證","12,218,934","2,988,542","747",
"3.受益憑證","0","0","0",
"4.ETF","10,088,323,371","627,015,801","148,966",
"5.受益證券","6,704,100","572,000","43",
"6.變更交易股票","45,569,065","7,861,642","2,112",
"7.認購(售)權證","1,965,076,390","1,667,056,000","61,467",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","8,839,690","1,822,000","374",
"14.創新板股票","53,427,315","464,007","245",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","174,086,962,652","2,763,355,394","1,405,210",
"總計(1~15)","186,168,125,137","5,062,809,737","1,616,807",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,738(10)","717(10)",
"下跌(跌停)","3,205(46)","167(2)",
"持平","760","64",
"未成交","17,532","3",
"無比價","1,613","13",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年08月30日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","12,722,112","14,210","1,482,741,825","116.55","117.20","116.20","116.75","+","0.20","116.75","8","116.80","114","0.00",
="0051","元大中型100","13,547","143","745,572","54.85","55.20","54.70","55.20","+","0.35","54.95","2","55.20","15","0.00",
="0052","富邦科技","259,114","395","25,629,597","98.70","99.30","98.50","98.95","+","0.20","98.90","1","98.95","7","0.00",
="0053","元大電子","3,000","3","171,750","57.10","57.40","57.10","57.40","+","0.45","57.10","1","57.20","1","0.00",
="0055","元大MSCI金融","162,811","352","3,787,853","23.35","23.40","23.20","23.32","-","0.03","23.32","5","23.33","1","0.00",
="0056","元大高股息","21,516,300","9,376","613,724,613","28.47","28.68","28.44","28.67","+","0.22","28.66","42","28.67","66","0.00",
="0057","富邦摩台","32,754","650","2,729,171","83.30","83.75","83.10","83.65","+","0.15","83.20","20","83.55","15","0.00",
="0061","元大寶滬深","170,774","832","3,281,548","19.42","19.43","19.18","19.21","-","0.10","19.21","1","19.25","68","0.00",
="006203","元大MSCI台灣","3,920","842","222,017","56.65","57.00","56.65","57.00","+","0.10","56.80","1","56.95","10","0.00",
="006204","永豐臺灣加權","22,453","581","1,736,653","77.50","77.50","77.40","77.40","+","0.20","77.20","10","77.45","10","0.00",
="006205","富邦上証","529,002","172","16,997,101","32.20","32.36","31.99","32.10","-","0.03","32.10","3","32.11","172","0.00",
="006206","元大上證50","53,001","17","1,618,820","30.50","30.75","30.50","30.60","-","0.15","30.65","1","30.67","10","0.00",
="006207","FH滬深","135,835","994","3,448,872","25.47","25.47","25.24","25.34","-","0.06","25.33","2","25.34","44","0.00",
="006208","富邦台50","4,586,003","4,616","308,049,847","67.20","67.50","66.95","67.25"," ","0.00","67.25","89","67.30","131","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.33","5","7.36","2","0.00",
="00631L","元大台灣50正2","3,810,254","1,495","395,487,790","103.30","104.90","103.00","104.25","+","1.15","104.20","18","104.25","25","0.00",
="00632R","元大台灣50反1","169,575,886","6,850","978,660,487","5.79","5.80","5.74","5.77","-","0.03","5.76","1,975","5.77","23,942","0.00",
="00633L","富邦上証正2","10,544,688","2,020","441,816,679","42.48","42.68","41.44","41.79","-","0.53","41.79","105","41.80","2","0.00",
="00634R","富邦上証反1","361,000","52","1,603,300","4.44","4.47","4.41","4.44","+","0.02","4.44","852","4.45","55","0.00",
="00635U","期元大S&P黃金","200,311","91","4,568,557","22.83","22.84","22.77","22.78","+","0.18","22.76","2","22.78","47","0.00",
="00636","國泰中國A50","467,967","986","10,250,170","22.03","22.05","21.80","21.87","-","0.08","21.86","17","21.87","3","0.00",
="00636K","國泰中國A50+U","200","2","1,438","7.19","7.19","7.19","7.19","-","0.05","7.15","1","7.20","1","0.00",
="00637L","元大滬深300正2","79,096,773","10,553","1,309,451,126","16.80","16.86","16.36","16.50","-","0.18","16.50","2,054","16.51","211","0.00",
="00638R","元大滬深300反1","2,050,100","88","19,509,190","9.44","9.55","9.42","9.53","+","0.09","9.53","3","9.55","409","0.00",
="00639","富邦深100","252,596","829","3,417,177","13.60","13.60","13.46","13.50","-","0.06","13.49","1","13.51","81","0.00",
="00640L","富邦日本正2","157,000","41","4,509,680","28.53","28.86","28.52","28.77","+","0.60","28.77","9","28.79","1","0.00",
="00641R","富邦日本反1","409,000","92","4,006,180","9.81","9.82","9.77","9.79","-","0.11","9.79","3","9.80","104","0.00",
="00642U","期元大S&P石油","3,168,542","982","63,841,297","20.16","20.18","20.11","20.18","+","0.58","20.17","5","20.18","136","0.00",
="00643","群益深証中小","510,589","892","8,316,039","16.30","16.39","16.20","16.21","-","0.04","16.20","43","16.21","27","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.70","2","3.77","1","0.00",
="00645","富邦日本","107,819","978","2,804,790","25.98","26.09","25.98","26.04","+","0.26","26.04","6","26.05","1","0.00",
="00646","元大S&P500","320,769","306","12,172,917","37.81","38.07","37.81","38.03","+","0.26","38.02","4","38.03","49","0.00",
="00647L","元大S&P500正2","142,050","79","8,081,200","56.70","57.15","56.60","57.00","+","0.45","56.95","14","57.00","86","0.00",
="00648R","元大S&P500反1","9,369,100","517","68,373,921","7.31","7.33","7.27","7.29","-","0.04","7.29","1,068","7.30","445","0.00",
="00650L","FH香港正2","6,411,907","1,205","93,889,903","14.90","15.02","14.34","14.61","-","0.29","14.61","314","14.62","1","0.00",
="00651R","FH香港反1","579,000","68","5,099,840","8.81","8.91","8.70","8.84","+","0.10","8.80","361","8.84","235","0.00",
="00652","富邦印度","48,021","1,053","1,397,605","28.88","29.27","28.88","29.27","+","0.39","29.27","1","29.29","1","0.00",
="00653L","富邦印度正2","322,052","70","14,018,128","43.16","43.91","43.07","43.84","+","1.13","43.84","47","43.87","3","0.00",
="00654R","富邦印度反1","286,000","96","2,352,260","8.26","8.27","8.19","8.20","-","0.10","8.19","28","8.20","94","0.00",
="00655L","國泰中國A50正2","3,045,190","813","91,222,604","30.40","30.52","29.57","29.84","-","0.41","29.84","300","29.85","1","0.00",
="00656R","國泰中國A50反1","173,000","18","1,459,950","8.39","8.48","8.39","8.46","+","0.08","8.44","260","8.46","221","0.00",
="00657","國泰日經225","34,724","637","1,133,356","32.66","32.73","32.61","32.73","+","0.25","32.66","30","32.76","50","0.00",
="00657K","國泰日經225+U","200","2","2,148","10.74","10.74","10.74","10.74","+","0.08","10.72","1","10.77","1","0.00",
="00660","元大歐洲50","1,820","684","46,811","26.13","26.13","26.13","26.13","+","0.16","26.13","20","26.24","20","0.00",
="00661","元大日經225","3,462","1,462","120,802","35.25","35.38","35.25","35.38","+","0.40","35.24","10","35.36","50","0.00",
="00662","富邦NASDAQ","347,057","281","17,052,435","48.99","49.27","48.98","49.18","+","0.37","49.15","5","49.18","31","0.00",
="00663L","國泰臺灣加權正2","32,000","15","3,020,600","94.00","95.75","94.00","95.65","+","1.70","95.10","250","95.25","37","0.00",
="00664R","國泰臺灣加權反1","5,541,087","489","36,184,961","6.55","6.56","6.50","6.53","-","0.03","6.52","48","6.53","2,198","0.00",
="00665L","富邦恒生國企正2","7,741,401","1,101","73,940,049","9.82","9.87","9.37","9.56","-","0.22","9.56","281","9.58","86","0.00",
="00666R","富邦恒生國企反1","322,000","35","4,911,160","15.15","15.49","15.11","15.34","+","0.21","15.29","16","15.32","100","0.00",
="00668","國泰美國道瓊","29,044","570","1,029,655","35.45","35.56","35.41","35.52","+","0.15","35.47","61","35.53","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,332","11.66","11.66","11.66","11.66","+","0.02","11.65","1","11.68","1","0.00",
="00669R","國泰美國道瓊反1","6,283,000","1,075","52,167,590","8.31","8.33","8.28","8.29","-","0.03","8.29","2,548","8.30","74","0.00",
="00670L","富邦NASDAQ正2","3,965,534","1,211","269,063,715","67.55","68.25","67.35","67.95","+","0.75","67.90","14","67.95","275","0.00",
="00671R","富邦NASDAQ反1","23,372,301","1,130","139,280,998","5.97","5.98","5.94","5.95","-","0.05","5.95","5,384","5.96","922","0.00",
="00673R","期元大S&P原油反1","56,656,721","5,825","450,970,601","7.98","7.98","7.94","7.96","-","0.17","7.95","1,975","7.96","461","0.00",
="00674R","期元大S&P黃金反1","543,308","71","7,333,887","13.50","13.54","13.48","13.53","-","0.08","13.52","1","13.53","10","0.00",
="00675L","富邦臺灣加權正2","577,259","348","23,761,439","40.90","41.59","40.82","41.35","+","0.50","41.34","2","41.35","17","0.00",
="00676R","富邦臺灣加權反1","4,931,001","299","17,619,170","3.59","3.60","3.55","3.58","-","0.01","3.57","548","3.58","1,870","0.00",
="00678","群益NBI生技","417,461","676","10,032,157","23.97","24.06","23.97","24.05","+","0.08","24.03","1","24.06","11","0.00",
="00680L","元大美債20正2","980,100","154","14,061,313","14.27","14.44","14.27","14.40","+","0.20","14.39","21","14.40","2","0.00",
="00681R","元大美債20反1","121,020","35","2,056,149","17.03","17.03","16.95","16.97","-","0.11","16.96","2","16.97","99","0.00",
="00682U","期元大美元指數","93,810","30","2,015,606","21.45","21.51","21.45","21.46","-","0.14","21.46","1","21.47","1","0.00",
="00683L","期元大美元指正2","284,034","95","6,747,816","23.74","23.83","23.71","23.72","-","0.33","23.72","7","23.74","2","0.00",
="00684R","期元大美元指反1","18,060","9","281,836","15.62","15.62","15.58","15.60","+","0.12","15.57","15","15.60","10","0.00",
="00685L","群益臺灣加權正2","11,000","7","403,400","36.38","36.92","36.33","36.92","+","0.54","36.69","10","36.75","15","0.00",
="00686R","群益臺灣加權反1","300,000","29","1,164,320","3.90","3.90","3.86","3.88","-","0.02","3.87","200","3.88","17","0.00",
="00688L","國泰20年美債正2","133,000","35","1,897,300","14.22","14.36","14.22","14.33","+","0.20","14.33","3","14.34","100","0.00",
="00689R","國泰20年美債反1","34,000","6","601,090","17.72","17.72","17.67","17.67","-","0.10","17.63","3","17.64","1","0.00",
="00690","兆豐藍籌30","105,822","979","3,020,299","28.40","28.58","28.40","28.52","-","0.03","28.44","10","28.50","10","0.00",
="00692","富邦公司治理","2,015,353","1,498","58,509,926","28.98","29.21","28.94","29.09","+","0.06","29.09","3","29.10","60","0.00",
="00693U","期街口S&P黃豆","394,547","134","10,162,383","25.86","25.91","25.58","25.70","-","0.48","25.66","4","25.70","128","0.00",
="00700","富邦恒生國企","210,072","888","2,742,769","13.23","13.25","12.95","13.09","-","0.12","13.06","21","13.10","1","0.00",
="00701","國泰股利精選30","483,905","519","11,883,801","24.56","24.73","24.46","24.60","+","0.04","24.60","3","24.61","1","0.00",
="00702","國泰標普低波高息","51,701","702","1,136,213","21.99","21.99","21.99","21.99","+","0.15","21.93","1","21.98","1","0.00",
="00703","台新MSCI中國","159,367","28","2,595,179","16.33","16.35","16.13","16.26","-","0.05","16.20","20","16.25","20","0.00",
="00706L","期元大S&P日圓正2","2,107,090","378","20,638,781","9.81","9.82","9.78","9.82","+","0.01","9.81","48","9.82","257","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","24.56","2","24.61","27","0.00",
="00708L","期元大S&P黃金正2","745,974","196","17,474,094","23.46","23.49","23.34","23.34","+","0.31","23.34","3","23.35","136","0.00",
="00709","富邦歐洲","62,340","13","1,293,703","20.70","20.77","20.68","20.77","+","0.33","20.67","30","20.73","10","0.00",
="00710B","FH彭博非投等債","361,888","63","6,478,913","17.92","17.93","17.84","17.93","+","0.01","17.91","4","17.93","4","0.00",
="00711B","FH彭博新興債","115,107","599","1,899,859","16.49","16.52","16.48","16.52","+","0.01","16.51","10","16.52","5","0.00",
="00712","FH富時不動產","803,139","526","9,780,912","12.15","12.21","12.15","12.21","+","0.04","12.20","10","12.21","2","0.00",
="00713","元大台灣高息低波","1,134,908","828","45,844,250","40.31","40.55","40.24","40.45","+","0.17","40.44","6","40.45","9","0.00",
="00714","群益道瓊美國地產","402,744","195","8,406,810","20.87","20.90","20.83","20.87","-","0.01","20.88","4","20.89","1","0.00",
="00715L","期街口布蘭特正2","14,507,010","1,935","311,864,027","21.51","21.61","21.41","21.51","+","1.01","21.51","198","21.52","209","0.00",
="00717","富邦美國特別股","457,819","227","7,065,558","15.41","15.44","15.41","15.43","-","0.01","15.42","38","15.43","4","0.00",
