"111年11月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣多因子優選高股息30指數","4,667.39","+","34.03","0.73","",
"特選臺灣優利高填息30指數","4,319.23","+","6.64","0.15","",
"臺灣多因子優選成長30指數","5,179.98","+","58.96","1.15","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,636.01","+","333.50","1.37","",
"金融類日報酬反向一倍指數","5,121.57","-","35.38","-0.69","",
"漲升股利150指數","7,656.65","+","31.38","0.41","",
"藍籌30指數","7,154.62","+","41.20","0.58","",
"工業菁英30指數","7,710.02","+","38.40","0.50","",
"電子菁英30指數","7,462.33","+","19.41","0.26","",
"低波動股利精選30指數","6,201.21","+","14.30","0.23","",
"中小型A級動能50指數","13,791.36","-","72.75","-0.52","",
"特選高息低波指數","6,435.92","-","4.30","-0.07","",
"臺灣永續指數","7,455.12","+","52.80","0.71","",
"特選內需高收益指數","5,570.50","-","9.27","-0.17","",
"價值投資指數","5,531.83","+","15.32","0.28","",
"存股雙十等權重指數","6,581.36","+","10.06","0.15","",
"特選大蘋果指數","6,582.96","+","15.05","0.23","",
"中小型300指數","8,026.30","-","6.01","-0.07","",
"特股高息20指數","5,575.65","+","17.85","0.32","",
"臺灣500指數","7,493.21","+","44.90","0.60","",
"臺灣勞工權益指數","6,958.47","+","22.57","0.33","",
"微波高息精選20指數","6,012.13","+","7.23","0.12","",
"特選世代行動通訊指數","5,774.33","+","33.58","0.58","",
"智慧投資多因子30指數","4,700.23","+","28.59","0.61","",
"臺股期貨指數","7,628.96","+","40.50","0.53","",
"特選價值成長指數","6,076.70","-","0.71","-0.01","",
"臺灣上櫃永續指數","5,462.48","-","6.77","-0.12","",
"特選台股領航指數","6,611.98","+","30.00","0.46","",
"特選Smart多因子指數","5,475.62","+","37.90","0.70","",
"特選ESG高股息指數","3,900.14","+","6.03","0.15","",
"特選上櫃ESG成長指數","3,931.39","-","18.64","-0.47","",
"特選上櫃ESG電子菁英指數","4,020.41","+","3.31","0.08","",
"新臺灣高股息指數","4,297.62","+","21.30","0.50","",
"臺灣優息存股指數","4,551.91","+","17.33","0.38","",
"特選上櫃ESG永續高股息指數","5,514.34","+","10.38","0.19","",
"特選臺灣金融高股息存股指數","4,846.45","+","39.59","0.82","",
"上櫃ESG 30指數","4,998.03","-","5.47","-0.11","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,194.34","+","128.56","0.56","",
"發行量加權股價報酬指數","30,181.01","+","192.70","0.64","",
"臺灣公司治理100報酬指數","11,505.19","+","105.01","0.92","",
"臺灣50報酬指數","23,577.14","+","243.24","1.04","",
"臺灣50權重上限30%報酬指數","22,507.55","+","174.65","0.78","",
"臺灣中型100報酬指數","24,587.12","-","10.40","-0.04","",
"臺灣資訊科技股報酬指數","38,132.75","+","386.93","1.03","",
"臺灣發達報酬指數","18,172.60","+","68.69","0.38","",
"臺灣高股息報酬指數","16,197.83","-","68.01","-0.42","",
"臺灣就業99報酬指數","13,861.15","+","40.13","0.29","",
"臺灣高薪100報酬指數","11,486.57","+","55.28","0.48","",
"未含金融電子報酬指數","29,537.44","+","90.98","0.31","",
"小型股300報酬指數","10,493.83","-","8.17","-0.08","",
"水泥類報酬指數","299.50","-","1.29","-0.43","",
"食品類報酬指數","2,750.51","-","6.07","-0.22","",
"塑膠類報酬指數","448.44","+","4.55","1.03","",
"紡織纖維類報酬指數","909.54","+","0.73","0.08","",
"電機機械類報酬指數","322.40","+","0.71","0.22","",
"電器電纜類報酬指數","151.01","-","1.40","-0.92","",
"化學生技醫療類報酬指數","171.20","-","0.09","-0.05","",
"化學類報酬指數","210.55","+","0.39","0.19","",
"生技醫療類報酬指數","91.88","-","0.27","-0.29","",
"玻璃陶瓷類報酬指數","79.22","+","2.18","2.83","",
"造紙類報酬指數","476.57","+","0.77","0.16","",
"鋼鐵類報酬指數","227.82","-","0.88","-0.38","",
"橡膠類報酬指數","368.65","-","1.25","-0.34","",
"汽車類報酬指數","522.92","-","0.74","-0.14","",
"電子工業類報酬指數","1,282.31","+","9.96","0.78","",
"半導體類報酬指數","577.64","+","7.40","1.30","",
"電腦及週邊設備類報酬指數","265.64","-","0.83","-0.31","",
"光電類報酬指數","49.58","-","0.21","-0.42","",
"通信網路類報酬指數","256.18","-","0.15","-0.06","",
"電子零組件類報酬指數","297.44","-","0.44","-0.15","",
"電子通路類報酬指數","401.23","+","2.87","0.72","",
"資訊服務類報酬指數","279.23","+","0.69","0.25","",
"其他電子類報酬指數","153.24","+","0.49","0.32","",
"建材營造類報酬指數","695.63","+","2.20","0.32","",
"航運類報酬指數","242.24","+","1.61","0.67","",
"觀光類報酬指數","143.73","-","0.62","-0.43","",
"金融保險類報酬指數","2,591.30","+","17.65","0.69","",
"貿易百貨類報酬指數","414.91","+","0.21","0.05","",
"油電燃氣類報酬指數","173.35","+","1.55","0.90","",
"其他類報酬指數","579.33","+","2.95","0.51","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,648.50","-","42.63","-0.91","",
"臺灣中小型公司治理報酬指數","8,644.47","-","12.90","-0.15","",
"臺灣IPO報酬指數","5,305.69","-","50.46","-0.94","",
"智慧中立報酬指數","3,987.13","+","6.55","0.16","",
"加權指數掩護性臺指買權價外5%報酬指數","6,291.12","+","39.22","0.63","",
"臺灣5G報酬指數","8,216.49","+","17.73","0.22","",
"臺灣企業社會責任中小型報酬指數","9,017.76","-","12.11","-0.13","",
"特選臺灣電動車代表報酬指數","6,284.97","-","37.15","-0.59","",
"臺灣5G+通訊報酬指數","6,018.95","+","29.13","0.49","",
"臺灣全市場報酬指數","5,305.81","+","33.28","0.63","",
"臺灣全市場半導體報酬指數","5,040.29","+","16.94","0.34","",
"臺灣電動車與自駕科技永續概念報酬指數","4,427.04","+","10.71","0.24","",
"臺灣智慧移動與電動車報酬指數","4,133.53","-","8.32","-0.20","",
"特選小資高價30報酬指數","4,701.62","+","17.06","0.36","",
"特選臺灣綠能及電動車報酬指數","4,613.49","+","1.63","0.04","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,446.77","+","21.54","0.49","",
"臺灣全市場半導體精選30報酬指數","3,941.58","+","15.95","0.41","",
"特選臺灣高股息30報酬指數","4,279.94","-","2.72","-0.06","",
"臺灣友善環境報酬指數","4,660.61","+","26.05","0.56","",
"台灣永續價值報酬指數","4,319.32","+","34.41","0.80","",
"特選臺灣IC設計報酬指數","2,964.21","-","18.37","-0.62","",
"特選臺灣環境永續高股息報酬指數","4,417.24","-","10.91","-0.25","",
"臺灣友善環境50報酬指數","4,075.34","+","28.68","0.71","",
"特選台灣策略高股息30報酬指數","4,160.02","-","15.91","-0.38","",
"特選臺灣IC設計產業代表報酬指數","3,569.92","-","18.15","-0.51","",
"特選臺灣綠能報酬指數","4,731.83","-","27.48","-0.58","",
"特選臺灣成長高股息報酬指數","4,296.96","+","1.12","0.03","",
"特選臺灣智慧50報酬指數","3,928.26","+","25.58","0.66","",
"特選臺灣標竿PCB報酬指數","3,944.59","-","2.41","-0.06","",
"臺灣晶圓製造報酬指數","4,555.43","+","30.83","0.68","",
"臺灣精選高息報酬指數","4,158.53","+","1.81","0.04","",
"臺灣多因子優選高股息30報酬指數","5,044.12","+","36.78","0.73","",
"特選臺灣優利高填息30報酬指數","4,701.61","+","7.23","0.15","",
"臺灣多因子優選成長30報酬指數","5,181.19","+","58.98","1.15","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,288.31","+","42.21","0.41","",
"藍籌30報酬指數","9,107.38","+","52.45","0.58","",
"工業菁英30報酬指數","9,860.52","+","49.11","0.50","",
"電子菁英30報酬指數","9,292.19","+","24.18","0.26","",
"低波動股利精選30報酬指數","8,053.61","+","18.57","0.23","",
"中小型A級動能50報酬指數","16,340.64","-","86.20","-0.52","",
"特選高息低波報酬指數","8,940.40","-","5.97","-0.07","",
"臺灣永續報酬指數","9,488.57","+","67.19","0.71","",
"特選內需高收益報酬指數","7,111.42","-","11.83","-0.17","",
"價值投資報酬指數","7,409.06","+","20.53","0.28","",
"存股雙十等權重報酬指數","8,312.91","+","12.71","0.15","",
"特選大蘋果報酬指數","7,885.77","+","18.02","0.23","",
"中小型300報酬指數","9,379.01","-","7.04","-0.08","",
"特股高息20報酬指數","6,524.18","+","20.88","0.32","",
"臺灣500報酬指數","8,742.51","+","52.39","0.60","",
"臺灣勞工權益報酬指數","8,359.94","+","27.12","0.33","",
"微波高息精選20報酬指數","7,080.75","+","8.51","0.12","",
"特選世代行動通訊報酬指數","6,462.68","+","37.59","0.59","",
"智慧投資多因子30報酬指數","5,432.58","+","33.04","0.61","",
"特選大蘋果報酬正向兩倍指數","12,771.32","+","58.24","0.46","",
"特選大蘋果報酬反向一倍指數","7,217.12","-","16.57","-0.23","",
"特選價值成長報酬指數","7,259.17","-","0.84","-0.01","",
"臺灣上櫃永續報酬指數","6,131.84","-","7.60","-0.12","",
"特選台股領航報酬指數","7,486.85","+","33.97","0.46","",
"特選Smart多因子報酬指數","5,989.72","+","41.47","0.70","",
"特選ESG高股息報酬指數","4,317.68","+","6.68","0.15","",
"特選上櫃ESG成長報酬指數","4,186.31","-","19.85","-0.47","",
"特選上櫃ESG電子菁英報酬指數","4,308.66","+","3.55","0.08","",
"新臺灣高股息報酬指數","4,668.75","+","23.13","0.50","",
"臺灣優息存股報酬指數","4,784.95","+","18.21","0.38","",
"特選上櫃ESG永續高股息報酬指數","5,702.37","+","10.74","0.19","",
"特選臺灣金融高股息存股報酬指數","5,010.10","+","40.93","0.82","",
"上櫃ESG 30報酬指數","4,998.03","-","5.47","-0.11","",
"111年11月22日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","182,362,410,686","2,302,967,747","1,268,885",
"2.台灣存託憑證","24,166,927","6,006,704","1,182",
"3.受益憑證","0","0","0",
"4.ETF","8,770,912,489","616,322,206","152,005",
"5.受益證券","1,887,430","129,025","58",
"6.變更交易股票","7,130,545","1,325,338","559",
"7.認購(售)權證","1,622,942,210","1,612,540,000","57,787",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","4,557,820","1,050,000","155",
"14.創新板股票","284,100","3,000","3",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","182,369,825,331","2,304,296,085","1,269,447",
"總計(1~15)","192,794,292,207","4,540,344,020","1,480,634",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,303(10)","354(8)",
"下跌(跌停)","4,921(44)","489(1)",
"持平","701","115",
"未成交","13,987","1",
"無比價","2,132","7",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年11月22日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,798,244","7,049","662,093,232","113.40","115.00","113.05","114.80","+","0.95","114.75","1","114.80","132","0.00",
="0051","元大中型100","23,414","164","1,200,382","51.60","51.60","51.10","51.45","-","0.15","51.30","1","51.40","3","0.00",
="0052","富邦科技","244,582","335","23,940,973","97.25","98.80","97.05","98.70","+","1.00","98.70","2","98.80","3","0.00",
="0053","元大電子","7,779","770","426,210","54.35","55.10","54.35","55.05","+","0.35","54.80","23","55.30","12","0.00",
="0055","元大MSCI金融","205,160","318","4,347,398","21.10","21.26","21.04","21.26","+","0.13","21.25","2","21.26","4","0.00",
="0056","元大高股息","19,736,450","17,037","495,544,253","25.22","25.22","25.05","25.10","-","0.12","25.10","899","25.11","434","0.00",
="0057","富邦摩台","4,633","634","375,267","80.60","81.55","80.60","81.55","+","0.75","81.45","20","81.80","30","0.00",
="0061","元大寶滬深","236,076","432","4,178,683","17.75","17.81","17.60","17.77","+","0.12","17.71","3","17.77","152","0.00",
="006203","元大MSCI台灣","8,012","828","438,620","54.75","55.35","54.70","55.35","+","0.15","55.15","1","55.25","4","0.00",
="006204","永豐臺灣加權","522,315","576","38,090,883","72.90","72.95","72.50","72.50","+","0.35","72.40","10","72.60","1","0.00",
="006205","富邦上証","437,629","155","13,090,110","29.68","30.15","29.68","30.05","+","0.38","30.04","2","30.05","12","0.00",
="006206","元大上證50","38,244","859","1,081,553","28.13","28.52","28.07","28.39","+","0.33","28.33","50","28.45","10","0.00",
="006207","FH滬深","175,000","10","4,105,600","23.36","23.62","23.31","23.55","+","0.32","23.42","10","23.49","31","0.00",
="006208","富邦台50","1,692,544","2,184","109,052,195","64.20","64.90","63.85","64.85","+","0.60","64.80","16","64.85","86","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.91","5","6.96","2","0.00",
="00631L","元大台灣50正2","6,122,288","2,034","594,383,063","96.45","98.20","96.00","97.85","+","1.10","97.80","8","97.85","311","0.00",
="00632R","元大台灣50反1","144,968,561","6,861","843,698,623","5.85","5.86","5.79","5.81","-","0.03","5.80","20,926","5.81","6,980","0.00",
="00633L","富邦上証正2","12,855,548","2,206","452,556,513","34.70","35.81","34.47","35.30","+","0.83","35.29","2","35.30","109","0.00",
="00634R","富邦上証反1","299,000","69","1,445,530","4.90","4.90","4.79","4.84","-","0.04","4.82","499","4.84","599","0.00",
="00635U","期元大S&P黃金","160,407","54","3,638,669","22.66","22.71","22.66","22.70","-","0.02","22.69","4","22.70","260","0.00",
="00636","國泰中國A50","233,681","468","4,615,001","19.58","19.92","19.58","19.82","+","0.24","19.80","2","19.82","7","0.00",
="00636K","國泰中國A50+U","200","2","1,272","6.36","6.36","6.36","6.36","+","0.10","--","0","--","0","0.00",
="00637L","元大滬深300正2","77,754,076","9,515","1,072,599,222","13.59","14.08","13.55","13.87","+","0.33","13.87","164","13.88","2,587","0.00",
="00638R","元大滬深300反1","429,000","73","4,422,500","10.39","10.40","10.20","10.29","-","0.10","10.26","609","10.29","364","0.00",
="00639","富邦深100","381,551","108","4,592,087","12.07","12.11","11.97","12.01"," ","0.00","12.02","6","12.03","39","0.00",
="00640L","富邦日本正2","401,000","93","11,987,740","29.81","29.94","29.81","29.90","+","0.78","29.85","117","29.90","68","0.00",
="00641R","富邦日本反1","901,000","111","8,511,480","9.47","9.47","9.43","9.45","-","0.12","9.45","6","9.46","154","0.00",
="00642U","期元大S&P石油","4,007,666","776","69,291,699","17.28","17.34","17.24","17.31","+","0.19","17.30","178","17.31","308","0.00",
="00643","群益深証中小","471,359","772","6,910,150","14.66","14.74","14.60","14.64","-","0.02","14.63","8","14.64","47","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.34","1","3.40","1","0.00",
="00645","富邦日本","94,633","1,011","2,515,182","26.54","26.62","26.54","26.58","+","0.36","26.57","10","26.59","1","0.00",
="00646","元大S&P500","531,144","500","20,218,234","38.14","38.16","37.97","38.01","-","0.13","37.97","3","38.01","5","0.00",
="00647L","元大S&P500正2","166,258","40","8,919,925","53.65","53.75","53.55","53.55","-","0.05","53.55","3","53.60","55","0.00",
="00648R","元大S&P500反1","1,443,695","111","10,677,493","7.40","7.41","7.39","7.41"," ","0.00","7.40","632","7.41","814","0.00",
="00650L","FH香港正2","8,713,269","1,456","97,515,812","11.11","11.42","10.98","11.09","-","0.13","11.09","573","11.10","32","0.00",
="00651R","FH香港反1","1,143,060","207","11,076,486","9.86","9.86","9.60","9.73","+","0.06","9.72","1","9.73","49","0.00",
="00652","富邦印度","70,992","234","2,183,527","30.78","30.83","30.70","30.80","+","0.08","30.77","2","30.81","20","0.00",
="00653L","富邦印度正2","91,000","39","4,289,490","47.03","47.24","46.88","47.20","+","0.36","47.19","2","47.21","30","0.00",
="00654R","富邦印度反1","191,010","39","1,498,818","7.85","7.88","7.84","7.85","-","0.01","7.84","86","7.85","69","0.00",
="00655L","國泰中國A50正2","2,496,030","689","61,848,944","24.41","25.26","24.30","24.90","+","0.60","24.89","1","24.90","335","0.00",
="00656R","國泰中國A50反1","1,273,000","45","11,620,160","9.21","9.23","9.05","9.11","-","0.11","9.11","250","9.12","6","0.00",
="00657","國泰日經225","3,910","911","127,597","32.97","32.97","32.96","32.96","+","0.16","32.87","30","32.96","9","0.00",
="00657K","國泰日經225+U","200","2","2,114","10.57","10.57","10.57","10.57","+","0.07","--","0","--","0","0.00",
="00660","元大歐洲50","9,965","955","285,949","28.84","28.86","28.84","28.85","+","0.20","28.73","20","28.84","45","0.00",
="00661","元大日經225","1,000","1","35,580","35.58","35.58","35.58","35.58","X","0.00","35.50","10","35.62","51","0.00",
="00662","富邦NASDAQ","374,098","291","17,393,756","46.55","46.61","46.42","46.42","-","0.40","46.40","8","46.42","91","0.00",
="00663L","國泰臺灣加權正2","70,000","19","6,223,700","88.15","89.55","88.15","89.55","+","0.65","89.55","355","89.60","2","0.00",
="00664R","國泰臺灣加權反1","5,190,827","490","34,138,445","6.62","6.63","6.55","6.58","-","0.03","6.57","667","6.58","483","0.00",
="00665L","富邦恒生國企正2","18,353,579","1,829","130,120,670","7.20","7.26","6.96","7.03","-","0.14","7.03","383","7.04","4","0.00",
="00666R","富邦恒生國企反1","243,000","60","4,117,970","16.90","17.08","16.79","17.01","+","0.14","17.00","3","17.01","10","0.00",
="00668","國泰美國道瓊","26,885","578","1,025,798","38.15","38.18","38.11","38.11","-","0.02","38.09","1","38.11","54","0.00",
="00668K","國泰美國道瓊+U","200","2","2,446","12.23","12.23","12.23","12.23","+","0.02","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","27,812,810","2,129","221,207,614","7.96","7.96","7.94","7.96","-","0.04","7.95","442","7.96","1,642","0.00",
="00670L","富邦NASDAQ正2","2,980,712","1,004","165,253,536","55.50","55.60","55.30","55.35","-","0.65","55.30","33","55.35","203","0.00",
="00671R","富邦NASDAQ反1","9,052,100","470","57,032,141","6.31","6.31","6.29","6.31","+","0.04","6.30","5,886","6.31","121","0.00",
="00673R","期元大S&P原油反1","32,807,507","2,006","285,797,616","8.73","8.75","8.68","8.70","-","0.11","8.70","5,170","8.71","886","0.00",
="00674R","期元大S&P黃金反1","2,112,546","280","28,559,863","13.54","13.54","13.51","13.51","+","0.01","13.52","25","13.53","171","0.00",
="00675L","富邦臺灣加權正2","725,404","389","28,171,540","38.60","39.25","38.41","39.08","+","0.37","39.04","319","39.08","7","0.00",
="00676R","富邦臺灣加權反1","6,780,474","405","24,508,442","3.63","3.64","3.59","3.60","-","0.03","3.60","2,271","3.61","1,144","0.00",
="00678","群益NBI生技","348,552","990","9,302,838","26.72","26.72","26.68","26.69","-","0.07","26.69","3","26.71","21","0.00",
="00680L","元大美債20正2","2,506,220","280","28,060,050","11.22","11.24","11.16","11.18","-","0.04","11.18","155","11.20","65","0.00",
="00681R","元大美債20反1","142,008","27","2,694,450","19.00","19.02","18.95","18.98"," ","0.00","18.97","1","19.00","5","0.00",
="00682U","期元大美元指數","93,444","59","2,000,742","21.42","21.43","21.40","21.43","+","0.05","21.42","6","21.43","3","0.00",
="00683L","期元大美元指正2","3,290,230","421","76,677,058","23.40","23.40","23.27","23.34","+","0.04","23.33","2","23.34","15","0.00",
="00684R","期元大美元指反1","25,000","16","389,050","15.57","15.57","15.55","15.56","-","0.02","15.53","11","15.56","9","0.00",
="00685L","群益臺灣加權正2","69,000","42","2,378,790","34.14","34.85","34.14","34.75","+","0.42","34.71","1","34.73","10","0.00",
="00686R","群益臺灣加權反1","974,000","36","3,813,290","3.94","3.94","3.91","3.92","-","0.01","3.91","6","3.92","46","0.00",
="00688L","國泰20年美債正2","1,278,000","93","14,218,400","11.11","11.15","11.09","11.10","-","0.03","11.11","2","11.12","65","0.00",
="00689R","國泰20年美債反1","131,000","3","2,585,940","19.74","19.74","19.74","19.74","+","0.03","19.71","152","19.73","1","0.00",
="00690","兆豐藍籌30","798,878","1,027","22,585,721","28.20","28.45","28.09","28.37","+","0.14","28.37","2","28.38","29","0.00",
="00692","富邦公司治理","1,331,025","860","36,656,804","27.54","27.75","27.36","27.70","+","0.10","27.70","20","27.71","6","0.00",
="00693U","期街口S&P黃豆","50,175","21","1,293,416","25.74","25.84","25.74","25.79","+","0.26","25.79","1","25.81","1","0.00",
="00700","富邦恒生國企","448,539","1,030","5,242,955","11.81","11.85","11.61","11.69","-","0.12","11.64","2","11.67","24","0.00",
="00701","國泰股利精選30","450,018","428","9,838,062","21.90","21.90","21.81","21.90","+","0.03","21.90","1","21.91","102","0.00",
="00702","國泰標普低波高息","132,698","512","2,934,276","22.13","22.13","22.11","22.12","+","0.13","22.08","1","22.11","30","0.00",
="00703","台新MSCI中國","19,485","386","279,637","14.40","14.42","14.26","14.32","-","0.11","14.32","1","14.34","42","0.00",
="00706L","期元大S&P日圓正2","2,095,270","302","19,075,370","9.13","9.13","9.08","9.10","-","0.16","9.09","325","9.10","14","0.00",
="00707R","期元大S&P日圓反1","10,000","7","253,040","25.33","25.33","25.29","25.33","+","0.19","25.30","21","25.37","25","0.00",
="00708L","期元大S&P黃金正2","583,014","100","13,481,742","23.07","23.17","23.07","23.14","-","0.05","23.12","62","23.14","146","0.00",
="00709","富邦歐洲","63,083","1,002","1,416,159","22.49","22.49","22.46","22.46","-","0.08","22.38","30","22.39","10","0.00",
="00710B","FH彭博非投等債","68,537","60","1,244,795","18.14","18.18","18.14","18.16","+","0.02","18.16","1","18.17","15","0.00",
="00711B","FH彭博新興債","105,730","779","1,661,465","15.71","15.74","15.69","15.74","+","0.01","15.73","2","15.74","8","0.00",
="00712","FH富時不動產","1,071,278","741","11,241,119","10.47","10.51","10.47","10.51","+","0.11","10.50","30","10.51","130","0.00",
="00713","元大台灣高息低波","1,954,273","993","74,536,194","38.28","38.28","38.05","38.18","-","0.05","38.17","6","38.18","17","0.00",
