"111年08月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬反向一倍指數","4,792.06","-","1.91","-0.04","",
"漲升股利150指數","7,948.07","+","62.04","0.79","",
"藍籌30指數","7,522.16","+","88.37","1.19","",
"工業菁英30指數","7,926.28","+","130.90","1.68","",
"電子菁英30指數","7,599.44","+","151.00","2.03","",
"低波動股利精選30指數","7,018.17","-","16.05","-0.23","",
"中小型A級動能50指數","13,421.73","+","191.42","1.45","",
"特選高息低波指數","6,681.77","-","6.14","-0.09","",
"臺灣永續指數","7,880.59","+","57.21","0.73","",
"特選內需高收益指數","5,946.22","+","28.15","0.48","",
"價值投資指數","5,904.47","+","87.42","1.50","",
"存股雙十等權重指數","6,850.48","-","15.05","-0.22","",
"特選大蘋果指數","6,654.40","+","20.02","0.30","",
"中小型300指數","8,396.12","+","98.02","1.18","",
"特股高息20指數","5,974.85","+","8.12","0.14","",
"臺灣500指數","7,954.89","+","63.95","0.81","",
"臺灣勞工權益指數","7,298.08","+","14.13","0.19","",
"微波高息精選20指數","6,407.56","-","23.21","-0.36","",
"特選世代行動通訊指數","6,426.05","-","7.55","-0.12","",
"智慧投資多因子30指數","5,241.15","-","17.86","-0.34","",
"臺股期貨指數","8,012.07","+","59.39","0.75","",
"特選價值成長指數","6,283.41","+","39.71","0.64","",
"臺灣上櫃永續指數","5,666.22","+","115.70","2.08","",
"特選台股領航指數","6,938.82","+","43.81","0.64","",
"特選Smart多因子指數","5,796.47","+","60.14","1.05","",
"特選ESG高股息指數","4,046.17","+","40.24","1.00","",
"特選上櫃ESG成長指數","4,013.80","+","106.63","2.73","",
"特選上櫃ESG電子菁英指數","4,267.69","+","122.80","2.96","",
"新臺灣高股息指數","4,383.24","+","25.83","0.59","",
"臺灣優息存股指數","4,821.56","+","18.43","0.38","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,442.39","+","224.55","0.93","",
"發行量加權股價報酬指數","31,862.57","+","265.42","0.84","",
"臺灣公司治理100報酬指數","12,219.73","+","97.14","0.80","",
"臺灣50報酬指數","24,953.00","+","208.91","0.84","",
"臺灣50權重上限30%報酬指數","23,822.63","+","177.01","0.75","",
"臺灣中型100報酬指數","25,236.02","+","274.67","1.10","",
"臺灣資訊科技股報酬指數","39,712.66","+","479.85","1.22","",
"臺灣發達報酬指數","19,432.43","+","66.25","0.34","",
"臺灣高股息報酬指數","17,178.85","-","48.01","-0.28","",
"臺灣就業99報酬指數","14,288.07","+","79.40","0.56","",
"臺灣高薪100報酬指數","12,142.28","+","28.14","0.23","",
"未含金融電子報酬指數","31,463.46","+","143.57","0.46","",
"小型股300報酬指數","10,956.99","+","96.34","0.89","",
"水泥類報酬指數","336.81","+","0.88","0.26","",
"食品類報酬指數","2,854.28","+","11.05","0.39","",
"塑膠類報酬指數","447.57","+","3.87","0.87","",
"紡織纖維類報酬指數","917.92","+","9.78","1.08","",
"電機機械類報酬指數","339.01","+","2.80","0.83","",
"電器電纜類報酬指數","140.96","+","5.93","4.39","",
"化學生技醫療類報酬指數","178.49","+","1.92","1.09","",
"化學類報酬指數","229.10","+","2.88","1.27","",
"生技醫療類報酬指數","91.62","+","0.81","0.89","",
"玻璃陶瓷類報酬指數","60.18","+","0.34","0.57","",
"造紙類報酬指數","465.60","+","4.00","0.87","",
"鋼鐵類報酬指數","236.51","+","4.09","1.76","",
"橡膠類報酬指數","395.78","+","0.77","0.19","",
"汽車類報酬指數","519.95","+","1.84","0.36","",
"電子工業類報酬指數","1,343.47","+","15.60","1.17","",
"半導體類報酬指數","605.85","+","9.23","1.55","",
"電腦及週邊設備類報酬指數","269.96","-","1.59","-0.59","",
"光電類報酬指數","48.95","+","0.35","0.72","",
"通信網路類報酬指數","289.63","-","0.05","-0.02","",
"電子零組件類報酬指數","298.77","+","7.21","2.47","",
"電子通路類報酬指數","418.42","+","1.77","0.42","",
"資訊服務類報酬指數","293.06","+","1.50","0.51","",
"其他電子類報酬指數","166.14","-","0.22","-0.13","",
"建材營造類報酬指數","697.55","+","1.30","0.19","",
"航運類報酬指數","326.96","-","8.48","-2.53","",
"觀光類報酬指數","134.18","+","1.00","0.75","",
"金融保險類報酬指數","2,784.79","+","1.12","0.04","",
"貿易百貨類報酬指數","466.49","+","3.69","0.80","",
"油電燃氣類報酬指數","176.05","+","1.86","1.07","",
"其他類報酬指數","620.41","+","7.25","1.18","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,434.27","+","63.38","1.45","",
"臺灣中小型公司治理報酬指數","8,934.47","+","167.93","1.92","",
"臺灣IPO報酬指數","5,965.47","+","146.28","2.51","",
"智慧中立報酬指數","4,278.02","-","40.90","-0.95","",
"加權指數掩護性臺指買權價外5%報酬指數","6,920.86","+","55.06","0.80","",
"臺灣5G報酬指數","8,456.02","+","145.21","1.75","",
"臺灣企業社會責任中小型報酬指數","9,145.88","+","39.80","0.44","",
"特選臺灣電動車代表報酬指數","6,308.88","+","43.04","0.69","",
"臺灣5G+通訊報酬指數","6,255.18","+","69.59","1.13","",
"臺灣全市場報酬指數","5,597.48","+","50.87","0.92","",
"臺灣全市場半導體報酬指數","5,195.21","+","111.27","2.19","",
"臺灣電動車與自駕科技永續概念報酬指數","4,512.53","+","55.32","1.24","",
"臺灣智慧移動與電動車報酬指數","4,181.35","+","79.34","1.93","",
"特選小資高價30報酬指數","4,720.40","+","102.89","2.23","",
"特選臺灣綠能及電動車報酬指數","4,763.26","+","50.07","1.06","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,546.20","+","52.62","1.17","",
"臺灣全市場半導體精選30報酬指數","4,022.98","+","88.38","2.25","",
"特選臺灣高股息30報酬指數","4,311.26","+","11.98","0.28","",
"臺灣友善環境報酬指數","4,890.11","+","38.65","0.80","",
"台灣永續價值報酬指數","4,531.56","+","33.72","0.75","",
"特選臺灣IC設計報酬指數","3,025.91","+","116.43","4.00","",
"特選臺灣環境永續高股息報酬指數","4,461.50","+","31.99","0.72","",
"臺灣友善環境50報酬指數","4,292.56","+","36.19","0.85","",
"特選台灣策略高股息30報酬指數","4,248.49","+","14.82","0.35","",
"特選臺灣IC設計產業代表報酬指數","3,489.83","+","135.87","4.05","",
"特選臺灣綠能報酬指數","4,929.88","+","57.15","1.17","",
"特選臺灣成長高股息報酬指數","4,213.85","+","23.33","0.56","",
"特選臺灣智慧50報酬指數","4,237.21","+","28.54","0.68","",
"特選臺灣標竿PCB報酬指數","4,029.59","+","88.95","2.26","",
"臺灣晶圓製造報酬指數","4,592.98","+","81.80","1.81","",
"臺灣精選高息報酬指數","4,306.43","+","8.66","0.20","",
"臺灣多因子優選高股息30報酬指數","5,096.57","-","6.75","-0.13","",
"特選臺灣優利高填息30報酬指數","4,856.93","-","16.60","-0.34","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,642.27","+","83.07","0.79","",
"藍籌30報酬指數","9,534.39","+","112.01","1.19","",
"工業菁英30報酬指數","10,080.25","+","166.46","1.68","",
"電子菁英30報酬指數","9,377.08","+","186.32","2.03","",
"低波動股利精選30報酬指數","9,088.21","-","20.80","-0.23","",
"中小型A級動能50報酬指數","15,859.17","+","226.19","1.45","",
"特選高息低波報酬指數","9,244.74","-","8.51","-0.09","",
"臺灣永續報酬指數","9,998.96","+","72.59","0.73","",
"特選內需高收益報酬指數","7,562.86","+","35.81","0.48","",
"價值投資報酬指數","7,890.69","+","116.83","1.50","",
"存股雙十等權重報酬指數","8,537.19","-","18.75","-0.22","",
"特選大蘋果報酬指數","7,939.82","+","23.88","0.30","",
"中小型300報酬指數","9,748.43","+","113.81","1.18","",
"特股高息20報酬指數","6,975.92","+","9.48","0.14","",
"臺灣500報酬指數","9,243.99","+","74.31","0.81","",
"臺灣勞工權益報酬指數","8,735.15","+","16.91","0.19","",
"微波高息精選20報酬指數","7,523.36","-","27.25","-0.36","",
"特選世代行動通訊報酬指數","7,183.03","-","2.51","-0.03","",
"智慧投資多因子30報酬指數","6,044.56","-","20.59","-0.34","",
"特選大蘋果報酬正向兩倍指數","13,138.18","+","78.79","0.60","",
"特選大蘋果報酬反向一倍指數","7,272.13","-","22.00","-0.30","",
"特選價值成長報酬指數","7,453.63","+","47.09","0.64","",
"臺灣上櫃永續報酬指數","6,355.13","+","131.76","2.12","",
"特選台股領航報酬指數","7,841.83","+","49.51","0.64","",
"特選Smart多因子報酬指數","6,318.31","+","65.55","1.05","",
"特選ESG高股息報酬指數","4,479.34","+","44.55","1.00","",
"特選上櫃ESG成長報酬指數","4,274.07","+","113.55","2.73","",
"特選上櫃ESG電子菁英報酬指數","4,573.66","+","131.60","2.96","",
"新臺灣高股息報酬指數","4,733.50","+","27.89","0.59","",
"臺灣優息存股報酬指數","5,062.98","+","19.35","0.38","",
"111年08月15日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","222,804,736,268","3,176,301,419","1,720,478",
"2.台灣存託憑證","15,194,419","3,406,805","921",
"3.受益憑證","0","0","0",
"4.ETF","12,132,509,440","791,597,745","185,622",
"5.受益證券","4,327,560","283,000","70",
"6.變更交易股票","53,313,369","15,279,353","3,357",
"7.認購(售)權證","2,851,218,740","2,438,599,000","89,053",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","20,215,500","4,556,000","534",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","222,858,049,637","3,191,580,772","1,723,835",
"總計(1~15)","237,881,515,296","6,430,023,322","2,000,035",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","6,356(29)","619(21)",
"下跌(跌停)","3,755(43)","252(2)",
"持平","528","83",
"未成交","16,127","2",
"無比價","2,276","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年08月15日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","9,837,499","10,575","1,198,033,224","121.45","122.10","121.25","121.90","+","1.10","121.90","30","121.95","133","0.00",
="0051","元大中型100","44,399","187","2,443,969","54.85","55.35","54.45","55.35","+","0.95","55.35","2","55.40","2","0.00",
="0052","富邦科技","162,560","389","16,686,118","102.60","103.00","102.10","102.80","+","1.30","102.80","16","102.85","5","0.00",
="0053","元大電子","8,198","18","484,172","58.70","59.40","58.65","59.40","+","1.10","59.00","1","59.40","8","0.00",
="0055","元大MSCI金融","205,123","343","4,929,251","24.06","24.12","23.97","24.04","+","0.08","24.02","2","24.04","1","0.00",
="0056","元大高股息","22,996,317","14,583","671,468,108","29.32","29.32","29.11","29.22","-","0.08","29.21","78","29.22","198","0.00",
="0057","富邦摩台","3,887","888","335,590","86.25","86.90","86.25","86.90","+","0.90","86.45","20","86.85","15","0.00",
="0061","元大寶滬深","45,441","886","910,000","20.08","20.14","19.92","20.05","+","0.02","20.00","2","20.05","1","0.00",
="006203","元大MSCI台灣","7,982","1,013","467,053","58.45","58.80","58.45","58.80","+","0.65","58.70","1","58.95","1","0.00",
="006204","永豐臺灣加權","23,230","880","1,847,051","79.35","79.60","79.35","79.50","+","0.70","79.45","11","79.65","10","0.00",
="006205","富邦上証","483,880","190","16,057,050","33.38","33.45","33.09","33.18","-","0.12","33.18","8","33.21","1","0.00",
="006206","元大上證50","48,102","1,034","1,525,655","31.86","31.98","31.60","31.68","-","0.18","31.64","1","31.68","1","0.00",
="006207","FH滬深","13,113","11","344,368","26.29","26.29","26.22","26.25","-","0.10","26.26","30","26.27","1","0.00",
="006208","富邦台50","2,858,909","4,359","200,323,989","69.90","70.25","69.75","70.20","+","0.65","70.15","54","70.20","72","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.43","5","7.46","2","0.00",
="00631L","元大台灣50正2","4,426,528","1,798","489,890,028","110.50","111.40","109.80","111.15","+","1.70","111.10","6","111.15","33","0.00",
="00632R","元大台灣50反1","222,190,701","7,908","1,246,629,911","5.62","5.64","5.59","5.60","-","0.05","5.60","12,399","5.61","33,634","0.00",
="00633L","富邦上証正2","7,812,896","1,658","340,672,721","43.50","44.20","43.13","43.46","+","0.08","43.46","54","43.47","1","0.00",
="00634R","富邦上証反1","149,000","18","644,550","4.31","4.34","4.30","4.34","+","0.02","4.31","867","4.33","4","0.00",
="00635U","期元大S&P黃金","245,088","75","5,787,415","23.65","23.66","23.56","23.56","+","0.04","23.56","2","23.57","1","0.00",
="00636","國泰中國A50","425,329","287","9,609,572","22.65","22.80","22.52","22.60","-","0.05","22.57","1","22.60","44","0.00",
="00636K","國泰中國A50+U","200","2","1,504","7.52","7.52","7.52","7.52","-","0.01","7.50","6","7.55","6","0.00",
="00637L","元大滬深300正2","71,441,872","9,294","1,230,546,332","17.20","17.48","17.05","17.19","+","0.04","17.19","417","17.20","131","0.00",
="00638R","元大滬深300反1","221,000","48","2,031,860","9.19","9.25","9.13","9.20","+","0.01","9.20","25","9.22","769","0.00",
="00639","富邦深100","891,128","159","12,677,894","14.40","14.40","14.16","14.28","+","0.02","14.24","53","14.28","37","0.00",
="00640L","富邦日本正2","138,289","81","4,045,307","29.22","29.33","29.15","29.29","+","0.38","29.28","101","29.29","3","0.00",
="00641R","富邦日本反1","1,050,000","128","10,202,570","9.72","9.75","9.70","9.72","-","0.07","9.71","2","9.72","90","0.00",
="00642U","期元大S&P石油","3,164,203","1,020","59,581,868","18.96","18.96","18.78","18.78","-","0.49","18.77","51","18.78","198","0.00",
="00643","群益深証中小","522,170","739","8,959,570","17.09","17.30","17.03","17.17","-","0.01","17.16","69","17.17","1","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.85","2","3.92","1","0.00",
="00645","富邦日本","89,665","68","2,355,030","26.20","26.29","26.20","26.29","+","0.25","26.27","5","26.29","9","0.00",
="00646","元大S&P500","668,147","754","26,393,934","39.46","39.55","39.46","39.49","+","0.49","39.48","2","39.49","5","0.00",
="00647L","元大S&P500正2","289,925","101","18,361,238","63.40","63.50","63.20","63.30","+","1.55","63.25","74","63.30","1","0.00",
="00648R","元大S&P500反1","2,239,200","256","15,507,416","6.93","6.94","6.91","6.93","-","0.09","6.92","515","6.93","385","0.00",
="00650L","FH香港正2","3,430,370","601","51,369,025","15.04","15.21","14.79","15.07","+","0.05","15.06","381","15.07","110","0.00",
="00651R","FH香港反1","98,000","23","850,890","8.65","8.73","8.60","8.67","+","0.01","8.66","100","8.67","207","0.00",
="00652","富邦印度","62,641","903","1,842,226","29.35","29.45","29.35","29.41","+","0.10","29.41","2","29.42","10","0.00",
="00653L","富邦印度正2","191,665","98","8,648,088","44.83","45.29","44.83","45.01","+","0.44","45.01","2","45.05","2","0.00",
="00654R","富邦印度反1","332,000","81","2,667,370","8.08","8.08","8.03","8.03","-","0.05","8.03","2","8.04","10","0.00",
="00655L","國泰中國A50正2","2,604,308","626","81,648,780","31.28","31.84","31.02","31.32","+","0.04","31.30","666","31.33","1","0.00",
="00656R","國泰中國A50反1","91,000","18","748,810","8.22","8.26","8.17","8.22"," ","0.00","8.21","100","8.22","149","0.00",
="00657","國泰日經225","7,093","919","238,490","33.70","33.88","33.70","33.86","+","0.57","33.81","10","33.90","33","0.00",
="00657K","國泰日經225+U","200","2","2,258","11.29","11.29","11.29","11.29","+","0.19","11.27","6","11.31","11","0.00",
="00660","元大歐洲50","8,472","8","234,894","27.69","27.82","27.69","27.82","+","0.44","27.69","21","27.80","20","0.00",
="00661","元大日經225","11,197","18","404,817","36.11","36.21","36.11","36.19","+","0.55","36.19","9","36.31","50","0.00",
="00662","富邦NASDAQ","1,130,939","635","59,159,909","52.25","52.40","52.15","52.30","+","0.80","52.30","10","52.35","81","0.00",
="00663L","國泰臺灣加權正2","20,017","15","2,001,704","99.85","100.90","99.65","100.80","+","1.55","100.45","163","100.60","51","0.00",
="00664R","國泰臺灣加權反1","5,549,891","629","35,286,117","6.37","6.40","6.34","6.35","-","0.06","6.35","2,649","6.36","541","0.00",
="00665L","富邦恒生國企正2","5,785,476","805","55,991,932","9.72","9.86","9.56","9.78","+","0.03","9.77","10","9.78","194","0.00",
="00666R","富邦恒生國企反1","137,000","8","2,069,770","15.21","15.21","15.09","15.11","+","0.05","15.06","50","15.09","10","0.00",
="00668","國泰美國道瓊","40,680","782","1,488,252","36.69","36.69","36.59","36.59","+","0.36","36.58","59","36.61","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,442","12.21","12.21","12.21","12.21","+","0.11","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","3,760,295","402","29,922,814","7.96","7.97","7.94","7.97","-","0.06","7.96","190","7.97","243","0.00",
="00670L","富邦NASDAQ正2","2,489,984","915","198,010,760","79.60","79.70","79.30","79.50","+","2.15","79.50","40","79.55","5","0.00",
="00671R","富邦NASDAQ反1","13,655,191","936","75,715,338","5.55","5.56","5.53","5.55","-","0.07","5.54","3,539","5.55","1,886","0.00",
="00673R","期元大S&P原油反1","35,518,876","2,073","298,413,173","8.37","8.44","8.37","8.44","+","0.15","8.43","130","8.44","708","0.00",
="00674R","期元大S&P黃金反1","493,188","86","6,435,163","13.03","13.08","13.01","13.06","-","0.03","13.06","118","13.08","12","0.00",
="00675L","富邦臺灣加權正2","910,503","454","39,620,987","43.37","43.83","43.16","43.66","+","0.64","43.59","11","43.66","73","0.00",
="00676R","富邦臺灣加權反1","8,547,241","555","29,769,995","3.49","3.51","3.47","3.48","-","0.04","3.48","2,948","3.49","1,425","0.00",
="00678","群益NBI生技","339,568","935","8,689,253","25.56","25.62","25.56","25.59","+","0.19","25.58","10","25.60","11","0.00",
="00680L","元大美債20正2","678,950","134","10,153,150","15.00","15.00","14.90","14.99","+","0.17","14.98","25","14.99","109","0.00",
="00681R","元大美債20反1","68,000","29","1,127,710","16.56","16.62","16.55","16.56","-","0.09","16.55","97","16.56","1","0.00",
="00682U","期元大美元指數","39,001","18","810,300","20.73","20.80","20.73","20.80","+","0.11","20.79","29","20.80","1","0.00",
="00683L","期元大美元指正2","664,000","95","14,815,890","22.21","22.37","22.21","22.33","+","0.16","22.33","90","22.36","12","0.00",
="00684R","期元大美元指反1","0","0","0","--","--","--","--"," ","0.00","16.01","25","16.08","1","0.00",
="00685L","群益臺灣加權正2","13,000","4","502,910","38.54","38.77","38.54","38.77","+","0.61","38.76","10","38.81","5","0.00",
="00686R","群益臺灣加權反1","402,000","28","1,519,000","3.78","3.79","3.76","3.76","-","0.04","3.76","238","3.77","200","0.00",
="00688L","國泰20年美債正2","317,000","44","4,729,710","14.83","14.96","14.83","14.96","+","0.22","14.95","1","14.96","204","0.00",
="00689R","國泰20年美債反1","217,000","16","3,746,780","17.24","17.28","17.24","17.24","-","0.07","17.24","122","17.25","2","0.00",
="00690","兆豐藍籌30","7,653","732","226,968","29.65","29.79","29.65","29.79","+","0.38","29.68","10","29.74","10","0.00",
="00692","富邦公司治理","1,334,094","1,197","40,238,499","30.02","30.26","30.00","30.21","+","0.24","30.20","49","30.21","58","0.00",
="00693U","期街口S&P黃豆","99,156","59","2,541,848","25.92","25.92","25.56","25.56","-","0.41","25.55","5","25.57","1","0.00",
="00700","富邦恒生國企","121,750","956","1,583,811","13.00","13.10","12.92","13.02","-","0.03","13.05","4","13.07","30","0.00",
="00701","國泰股利精選30","2,158,412","1,253","54,453,680","25.32","25.32","25.19","25.23","-","0.01","25.23","62","25.25","1","0.00",
="00702","國泰標普低波高息","72,595","480","1,627,795","22.41","22.43","22.41","22.43","+","0.31","22.40","4","22.44","1","0.00",
="00703","台新MSCI中國","14,793","17","235,535","15.78","16.07","15.78","16.07","+","0.01","16.10","1","16.11","47","0.00",
="00706L","期元大S&P日圓正2","809,000","102","8,538,290","10.58","10.58","10.54","10.57","+","0.02","10.56","36","10.57","91","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","23.58","10","23.64","28","0.00",
="00708L","期元大S&P黃金正2","402,102","88","10,091,075","25.17","25.20","24.94","24.94","+","0.02","24.94","233","24.96","15","0.00",
="00709","富邦歐洲","122,486","16","2,702,446","22.13","22.13","22.03","22.05","+","0.17","21.99","30","22.08","25","0.00",
="00710B","FH彭博非投等債","334,780","97","6,028,680","17.93","18.03","17.93","18.00","+","0.10","18.00","43","18.01","12","0.00",
="00711B","FH彭博新興債","141,099","18","2,397,190","17.04","17.04","16.97","16.97","+","0.04","16.97","8","16.98","2","0.00",
="00712","FH富時不動產","1,389,622","718","17,331,426","12.49","12.50","12.43","12.48","+","0.10","12.47","51","12.48","14","0.00",
="00713","元大台灣高息低波","1,065,580","705","43,886,513","41.30","41.34","41.10","41.22","+","0.02","41.21","18","41.22","46","0.00",
="00714","群益道瓊美國地產","903,598","326","19,766,729","21.70","21.92","21.70","21.91","+","0.34","21.91","9","21.92","54","0.00",
="00715L","期街口布蘭特正2","17,039,061","2,838","321,165,224","19.04","19.09","18.71","18.72","-","0.70","18.72","138","18.74","22","0.00",
="00717","富邦美國特別股","298,392","146","4,731,656","15.82","15.90","15.82","15.86","+","0.04","15.86","96","15.87","100","0.00",
="00728","第一金工業30","250,926","321","5,880,472","23.29","23.55","23.28","23.54","+","0.36","23.52","2","23.54","3","0.00",
="00730","富邦臺灣優質高息","191,870","189","3,484,030","18.20","18.20","18.11","18.18"," ","0.00","18.17","5","18.18","2","0.00",
="00731","FH富時高息低波","1,229,769","165","72,957,471","59.45","59.45","59.25","59.35"," ","0.00","59.35","3","59.40","56","0.00",
