"111年11月23日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選高息低波指數","6,474.79","+","38.87","0.60","",
"臺灣永續指數","7,488.53","+","33.41","0.45","",
"特選內需高收益指數","5,595.65","+","25.15","0.45","",
"價值投資指數","5,545.61","+","13.78","0.25","",
"存股雙十等權重指數","6,617.94","+","36.58","0.56","",
"特選大蘋果指數","6,581.14","-","1.82","-0.03","",
"中小型300指數","8,073.18","+","46.88","0.58","",
"特股高息20指數","5,618.09","+","42.44","0.76","",
"臺灣500指數","7,528.32","+","35.11","0.47","",
"臺灣勞工權益指數","7,010.08","+","51.61","0.74","",
"微波高息精選20指數","6,075.48","+","63.35","1.05","",
"特選世代行動通訊指數","5,777.16","+","2.83","0.05","",
"智慧投資多因子30指數","4,727.63","+","27.40","0.58","",
"臺股期貨指數","7,678.93","+","49.97","0.66","",
"特選價值成長指數","6,109.76","+","33.06","0.54","",
"臺灣上櫃永續指數","5,491.41","+","28.93","0.53","",
"特選台股領航指數","6,629.60","+","17.62","0.27","",
"特選Smart多因子指數","5,493.04","+","17.42","0.32","",
"特選ESG高股息指數","3,920.84","+","20.70","0.53","",
"特選上櫃ESG成長指數","3,985.11","+","53.72","1.37","",
"特選上櫃ESG電子菁英指數","4,033.15","+","12.74","0.32","",
"新臺灣高股息指數","4,329.53","+","31.91","0.74","",
"臺灣優息存股指數","4,590.33","+","38.42","0.84","",
"特選上櫃ESG永續高股息指數","5,541.84","+","27.50","0.50","",
"特選臺灣金融高股息存股指數","4,915.06","+","68.61","1.42","",
"上櫃ESG 30指數","5,051.32","+","53.29","1.07","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,307.92","+","113.58","0.49","",
"發行量加權股價報酬指數","30,318.69","+","137.68","0.46","",
"臺灣公司治理100報酬指數","11,553.83","+","48.64","0.42","",
"臺灣50報酬指數","23,662.24","+","85.10","0.36","",
"臺灣50權重上限30%報酬指數","22,600.08","+","92.53","0.41","",
"臺灣中型100報酬指數","24,710.74","+","123.62","0.50","",
"臺灣資訊科技股報酬指數","38,189.75","+","57.00","0.15","",
"臺灣發達報酬指數","18,258.11","+","85.51","0.47","",
"臺灣高股息報酬指數","16,233.25","+","35.42","0.22","",
"臺灣就業99報酬指數","13,974.81","+","113.66","0.82","",
"臺灣高薪100報酬指數","11,570.33","+","83.76","0.73","",
"未含金融電子報酬指數","29,728.85","+","191.41","0.65","",
"小型股300報酬指數","10,568.96","+","75.13","0.72","",
"水泥類報酬指數","299.28","-","0.22","-0.07","",
"食品類報酬指數","2,761.94","+","11.43","0.42","",
"塑膠類報酬指數","449.94","+","1.50","0.33","",
"紡織纖維類報酬指數","913.14","+","3.60","0.40","",
"電機機械類報酬指數","325.31","+","2.91","0.90","",
"電器電纜類報酬指數","152.04","+","1.03","0.68","",
"化學生技醫療類報酬指數","174.50","+","3.30","1.93","",
"化學類報酬指數","211.29","+","0.74","0.35","",
"生技醫療類報酬指數","95.08","+","3.20","3.48","",
"玻璃陶瓷類報酬指數","79.91","+","0.69","0.87","",
"造紙類報酬指數","473.99","-","2.58","-0.54","",
"鋼鐵類報酬指數","227.78","-","0.04","-0.02","",
"橡膠類報酬指數","370.30","+","1.65","0.45","",
"汽車類報酬指數","527.30","+","4.38","0.84","",
"電子工業類報酬指數","1,284.88","+","2.57","0.20","",
"半導體類報酬指數","578.29","+","0.65","0.11","",
"電腦及週邊設備類報酬指數","266.72","+","1.08","0.41","",
"光電類報酬指數","49.92","+","0.34","0.69","",
"通信網路類報酬指數","257.36","+","1.18","0.46","",
"電子零組件類報酬指數","298.02","+","0.58","0.19","",
"電子通路類報酬指數","403.12","+","1.89","0.47","",
"資訊服務類報酬指數","280.29","+","1.06","0.38","",
"其他電子類報酬指數","153.50","+","0.26","0.17","",
"建材營造類報酬指數","698.90","+","3.27","0.47","",
"航運類報酬指數","246.47","+","4.23","1.75","",
"觀光類報酬指數","144.23","+","0.50","0.35","",
"金融保險類報酬指數","2,625.63","+","34.33","1.32","",
"貿易百貨類報酬指數","418.33","+","3.42","0.82","",
"油電燃氣類報酬指數","172.83","-","0.52","-0.30","",
"其他類報酬指數","583.77","+","4.44","0.77","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,830.51","+","182.01","3.92","",
"臺灣中小型公司治理報酬指數","8,694.16","+","49.69","0.57","",
"臺灣IPO報酬指數","5,355.54","+","49.85","0.94","",
"智慧中立報酬指數","3,988.51","+","1.38","0.03","",
"加權指數掩護性臺指買權價外5%報酬指數","6,312.98","+","21.86","0.35","",
"臺灣5G報酬指數","8,208.50","-","7.99","-0.10","",
"臺灣企業社會責任中小型報酬指數","9,057.42","+","39.66","0.44","",
"特選臺灣電動車代表報酬指數","6,338.57","+","53.60","0.85","",
"臺灣5G+通訊報酬指數","6,018.61","-","0.34","-0.01","",
"臺灣全市場報酬指數","5,331.35","+","25.54","0.48","",
"臺灣全市場半導體報酬指數","5,033.76","-","6.53","-0.13","",
"臺灣電動車與自駕科技永續概念報酬指數","4,424.42","-","2.62","-0.06","",
"臺灣智慧移動與電動車報酬指數","4,127.05","-","6.48","-0.16","",
"特選小資高價30報酬指數","4,711.75","+","10.13","0.22","",
"特選臺灣綠能及電動車報酬指數","4,630.74","+","17.25","0.37","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,455.62","+","8.85","0.20","",
"臺灣全市場半導體精選30報酬指數","3,933.22","-","8.36","-0.21","",
"特選臺灣高股息30報酬指數","4,299.96","+","20.02","0.47","",
"臺灣友善環境報酬指數","4,689.88","+","29.27","0.63","",
"台灣永續價值報酬指數","4,352.79","+","33.47","0.77","",
"特選臺灣IC設計報酬指數","2,934.06","-","30.15","-1.02","",
"特選臺灣環境永續高股息報酬指數","4,423.83","+","6.59","0.15","",
"臺灣友善環境50報酬指數","4,088.72","+","13.38","0.33","",
"特選台灣策略高股息30報酬指數","4,174.38","+","14.36","0.35","",
"特選臺灣IC設計產業代表報酬指數","3,543.25","-","26.67","-0.75","",
"特選臺灣綠能報酬指數","4,767.41","+","35.58","0.75","",
"特選臺灣成長高股息報酬指數","4,315.77","+","18.81","0.44","",
"特選臺灣智慧50報酬指數","3,941.27","+","13.01","0.33","",
"特選臺灣標竿PCB報酬指數","3,967.82","+","23.23","0.59","",
"臺灣晶圓製造報酬指數","4,558.32","+","2.89","0.06","",
"臺灣精選高息報酬指數","4,166.42","+","7.89","0.19","",
"臺灣多因子優選高股息30報酬指數","5,083.29","+","39.17","0.78","",
"特選臺灣優利高填息30報酬指數","4,720.43","+","18.82","0.40","",
"臺灣多因子優選成長30報酬指數","5,207.40","+","26.21","0.51","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,341.75","+","53.44","0.52","",
"藍籌30報酬指數","9,133.09","+","25.71","0.28","",
"工業菁英30報酬指數","9,845.07","-","15.45","-0.16","",
"電子菁英30報酬指數","9,294.65","+","2.46","0.03","",
"低波動股利精選30報酬指數","8,082.86","+","29.25","0.36","",
"中小型A級動能50報酬指數","16,457.14","+","116.50","0.71","",
"特選高息低波報酬指數","8,994.39","+","53.99","0.60","",
"臺灣永續報酬指數","9,531.09","+","42.52","0.45","",
"特選內需高收益報酬指數","7,143.53","+","32.11","0.45","",
"價值投資報酬指數","7,427.51","+","18.45","0.25","",
"存股雙十等權重報酬指數","8,359.12","+","46.21","0.56","",
"特選大蘋果報酬指數","7,883.60","-","2.17","-0.03","",
"中小型300報酬指數","9,433.80","+","54.79","0.58","",
"特股高息20報酬指數","6,573.84","+","49.66","0.76","",
"臺灣500報酬指數","8,783.47","+","40.96","0.47","",
"臺灣勞工權益報酬指數","8,421.94","+","62.00","0.74","",
"微波高息精選20報酬指數","7,155.36","+","74.61","1.05","",
"特選世代行動通訊報酬指數","6,465.85","+","3.17","0.05","",
"智慧投資多因子30報酬指數","5,464.25","+","31.67","0.58","",
"特選大蘋果報酬正向兩倍指數","12,764.29","-","7.03","-0.06","",
"特選大蘋果報酬反向一倍指數","7,219.11","+","1.99","0.03","",
"特選價值成長報酬指數","7,298.66","+","39.49","0.54","",
"臺灣上櫃永續報酬指數","6,164.31","+","32.47","0.53","",
"特選台股領航報酬指數","7,506.80","+","19.95","0.27","",
"特選Smart多因子報酬指數","6,008.77","+","19.05","0.32","",
"特選ESG高股息報酬指數","4,340.59","+","22.91","0.53","",
"特選上櫃ESG成長報酬指數","4,243.51","+","57.20","1.37","",
"特選上櫃ESG電子菁英報酬指數","4,322.31","+","13.65","0.32","",
"新臺灣高股息報酬指數","4,703.42","+","34.67","0.74","",
"臺灣優息存股報酬指數","4,825.34","+","40.39","0.84","",
"特選上櫃ESG永續高股息報酬指數","5,730.81","+","28.44","0.50","",
"特選臺灣金融高股息存股報酬指數","5,081.02","+","70.92","1.42","",
"上櫃ESG 30報酬指數","5,051.32","+","53.29","1.07","",
"111年11月23日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","180,767,327,823","2,372,883,568","1,297,599",
"2.台灣存託憑證","14,927,954","3,955,395","909",
"3.受益憑證","0","0","0",
"4.ETF","7,652,821,482","513,008,111","129,436",
"5.受益證券","2,129,091","119,056","41",
"6.變更交易股票","26,892,074","4,501,054","1,783",
"7.認購(售)權證","1,644,183,830","1,590,300,000","58,577",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","7,384,030","1,569,000","184",
"14.創新板股票","382,995","4,021","5",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","180,794,602,892","2,377,388,643","1,299,387",
"總計(1~15)","190,116,049,279","4,486,340,205","1,488,534",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,852(35)","617(11)",
"下跌(跌停)","3,597(31)","225(1)",
"持平","591","120",
"未成交","13,852","3",
"無比價","2,129","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年11月23日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","8,224,840","8,001","950,304,384","115.65","115.90","115.05","115.60","+","0.80","115.55","131","115.60","3","0.00",
="0051","元大中型100","19,800","153","1,024,000","51.65","51.80","51.45","51.70","+","0.25","51.70","1","51.80","22","0.00",
="0052","富邦科技","476,139","398","47,231,524","99.50","99.55","98.75","99.10","+","0.40","99.05","10","99.10","4","0.00",
="0053","元大電子","5,596","1,017","307,877","55.20","55.25","55.15","55.25","+","0.20","55.10","2","55.25","25","0.00",
="0055","元大MSCI金融","361,462","374","7,778,899","21.35","21.62","21.32","21.61","+","0.35","21.60","24","21.61","23","0.00",
="0056","元大高股息","12,474,781","9,740","315,346,276","25.22","25.33","25.22","25.30","+","0.20","25.30","25","25.31","219","0.00",
="0057","富邦摩台","3,899","881","319,647","82.35","82.35","82.10","82.10","+","0.55","81.75","20","82.10","20","0.00",
="0061","元大寶滬深","101,805","1,020","1,799,295","17.88","17.88","17.65","17.68","-","0.09","17.68","67","17.72","2","0.00",
="006203","元大MSCI台灣","15,092","923","837,583","55.95","55.95","55.45","55.65","+","0.30","55.40","1","55.45","1","0.00",
="006204","永豐臺灣加權","26,029","813","1,898,689","72.90","73.20","72.90","73.00","+","0.50","72.85","2","73.00","10","0.00",
="006205","富邦上証","404,073","255","12,104,732","30.22","30.22","29.86","30.00","-","0.05","29.97","73","30.07","176","0.00",
="006206","元大上證50","9,000","9","255,680","28.34","28.50","28.34","28.36","-","0.03","28.36","1","28.40","1","0.00",
="006207","FH滬深","80,000","14","1,864,080","23.24","23.36","23.24","23.36","-","0.19","23.36","29","23.38","50","0.00",
="006208","富邦台50","2,282,007","2,840","149,083,989","65.20","65.50","65.05","65.30","+","0.45","65.30","93","65.35","98","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.90","5","6.95","2","0.00",
="00631L","元大台灣50正2","5,872,719","1,949","582,252,336","99.60","99.75","98.45","99.30","+","1.45","99.25","16","99.30","305","0.00",
="00632R","元大台灣50反1","131,227,204","7,285","756,310,573","5.75","5.79","5.75","5.77","-","0.04","5.76","10,222","5.77","20,013","0.00",
="00633L","富邦上証正2","8,718,207","1,861","306,646,050","35.35","35.62","34.76","35.19","-","0.11","35.19","133","35.20","21","0.00",
="00634R","富邦上証反1","302,047","33","1,459,677","4.84","4.86","4.81","4.84"," ","0.00","4.83","6","4.84","499","0.00",
="00635U","期元大S&P黃金","190,993","154","4,315,923","22.65","22.66","22.55","22.57","-","0.13","22.57","53","22.59","250","0.00",
="00636","國泰中國A50","294,651","1,088","5,821,031","19.89","19.89","19.66","19.80","-","0.02","19.80","10","19.81","87","0.00",
="00636K","國泰中國A50+U","200","2","1,266","6.33","6.33","6.33","6.33","-","0.03","--","0","--","0","0.00",
="00637L","元大滬深300正2","58,782,136","7,523","812,492,308","13.92","13.99","13.67","13.82","-","0.05","13.82","1,164","13.83","368","0.00",
="00638R","元大滬深300反1","135,100","41","1,388,527","10.28","10.33","10.24","10.30","+","0.01","10.29","1","10.30","642","0.00",
="00639","富邦深100","409,565","821","4,866,519","12.15","12.15","11.84","11.92","-","0.09","11.92","7","11.93","1","0.00",
="00640L","富邦日本正2","238,015","84","7,244,925","30.40","30.48","30.40","30.43","+","0.53","30.43","26","30.45","1","0.00",
="00641R","富邦日本反1","317,000","62","2,970,750","9.39","9.39","9.36","9.38","-","0.07","9.37","6","9.38","76","0.00",
="00642U","期元大S&P石油","2,736,285","730","47,830,934","17.48","17.54","17.41","17.45","+","0.14","17.44","12","17.46","850","0.00",
="00643","群益深証中小","735,050","122","10,684,080","14.59","14.62","14.39","14.53","-","0.11","14.53","5","14.54","10","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.30","2","3.36","1","0.00",
="00645","富邦日本","201,360","1,109","5,418,186","26.83","26.97","26.83","26.88","+","0.30","26.88","1","26.89","11","0.00",
="00646","元大S&P500","895,784","501","34,516,024","38.43","38.58","38.41","38.56","+","0.55","38.54","67","38.56","6","0.00",
="00647L","元大S&P500正2","209,253","115","11,477,616","54.85","54.95","54.75","54.95","+","1.40","54.85","62","54.95","88","0.00",
="00648R","元大S&P500反1","1,605,429","193","11,746,115","7.31","7.32","7.31","7.32","-","0.09","7.31","1,556","7.32","630","0.00",
="00650L","FH香港正2","10,943,815","1,389","121,003,442","11.26","11.26","10.93","11.16","+","0.07","11.15","985","11.16","18","0.00",
="00651R","FH香港反1","492,000","87","4,773,130","9.66","9.78","9.65","9.68","-","0.05","9.66","5","9.68","201","0.00",
="00652","富邦印度","50,430","814","1,558,202","30.80","30.97","30.80","30.82","+","0.02","30.82","31","30.85","1","0.00",
="00653L","富邦印度正2","137,030","51","6,535,480","48.13","48.13","47.42","47.43","+","0.23","47.43","3","47.47","2","0.00",
="00654R","富邦印度反1","259,000","60","2,013,860","7.81","7.81","7.73","7.80","-","0.05","7.79","12","7.80","12","0.00",
="00655L","國泰中國A50正2","2,421,020","512","60,016,701","24.95","25.11","24.51","24.81","-","0.09","24.81","292","24.82","1","0.00",
="00656R","國泰中國A50反1","220,000","35","2,012,760","9.12","9.18","9.09","9.18","+","0.07","9.12","250","9.14","250","0.00",
="00657","國泰日經225","32,045","4","1,064,134","33.17","33.21","33.17","33.17","+","0.21","33.17","9","33.21","1","0.00",
="00657K","國泰日經225+U","200","2","2,128","10.64","10.64","10.64","10.64","+","0.07","--","0","--","0","0.00",
="00660","元大歐洲50","122,481","1,018","3,534,377","28.90","28.99","28.84","28.84","-","0.01","28.83","20","28.92","1","0.00",
="00661","元大日經225","1,000","1","35,950","35.95","35.95","35.95","35.95","+","0.37","35.83","10","35.95","50","0.00",
="00662","富邦NASDAQ","228,014","218","10,712,862","46.90","47.04","46.90","47.04","+","0.62","47.03","2","47.04","82","0.00",
="00663L","國泰臺灣加權正2","75,000","24","6,822,000","91.10","91.20","90.60","91.00","+","1.45","90.90","1","91.00","7","0.00",
="00664R","國泰臺灣加權反1","8,909,580","617","58,179,033","6.52","6.55","6.51","6.53","-","0.05","6.52","585","6.53","4,418","0.00",
="00665L","富邦恒生國企正2","18,156,388","1,868","127,252,848","7.12","7.14","6.91","7.10","+","0.07","7.10","747","7.11","1","0.00",
="00666R","富邦恒生國企反1","187,000","40","3,186,580","16.90","17.10","16.89","16.99","-","0.02","16.90","3","16.91","40","0.00",
="00668","國泰美國道瓊","40,563","1,003","1,562,198","38.64","38.64","38.48","38.61","+","0.50","38.60","7","38.61","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,474","12.37","12.37","12.37","12.37","+","0.14","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","26,038,300","2,050","204,462,420","7.84","7.87","7.84","7.87","-","0.09","7.86","638","7.87","7,583","0.00",
="00670L","富邦NASDAQ正2","2,468,063","795","139,670,672","56.65","56.70","56.50","56.65","+","1.30","56.60","53","56.65","25","0.00",
="00671R","富邦NASDAQ反1","9,501,000","361","59,176,830","6.22","6.24","6.22","6.24","-","0.07","6.23","598","6.24","4,884","0.00",
="00673R","期元大S&P原油反1","17,603,084","1,283","151,704,401","8.62","8.67","8.57","8.65","-","0.05","8.64","5,085","8.65","172","0.00",
="00674R","期元大S&P黃金反1","1,307,072","176","17,753,589","13.54","13.61","13.53","13.60","+","0.09","13.60","6","13.61","401","0.00",
="00675L","富邦臺灣加權正2","631,810","403","25,038,804","39.78","39.85","39.39","39.68","+","0.60","39.66","2","39.68","264","0.00",
="00676R","富邦臺灣加權反1","4,546,125","430","16,251,584","3.57","3.59","3.57","3.58","-","0.02","3.57","3,191","3.58","525","0.00",
="00678","群益NBI生技","576,050","1,038","15,504,047","26.90","26.97","26.86","26.93","+","0.24","26.93","13","26.96","5","0.00",
="00680L","元大美債20正2","3,018,104","572","34,607,536","11.46","11.52","11.42","11.52","+","0.34","11.51","21","11.52","13","0.00",
="00681R","元大美債20反1","168,000","49","3,151,730","18.78","18.78","18.73","18.75","-","0.23","18.74","6","18.75","1","0.00",
="00682U","期元大美元指數","181,327","68","3,862,923","21.33","21.34","21.29","21.30","-","0.13","21.29","9","21.30","13","0.00",
="00683L","期元大美元指正2","810,200","267","18,728,550","23.15","23.17","23.09","23.09","-","0.25","23.08","34","23.09","64","0.00",
="00684R","期元大美元指反1","27,000","13","422,500","15.61","15.71","15.61","15.65","+","0.09","15.66","10","15.73","70","0.00",
="00685L","群益臺灣加權正2","84,000","51","2,959,570","35.41","35.41","35.00","35.27","+","0.52","35.20","1","35.25","10","0.00",
="00686R","群益臺灣加權反1","223,000","41","864,930","3.88","3.90","3.87","3.88","-","0.04","3.88","203","3.89","19","0.00",
="00688L","國泰20年美債正2","940,000","129","10,703,800","11.45","11.45","11.36","11.40","+","0.30","11.40","169","11.41","5","0.00",
="00689R","國泰20年美債反1","20,000","11","389,540","19.48","19.51","19.46","19.47","-","0.27","19.46","1","19.47","54","0.00",
="00690","兆豐藍籌30","915,494","918","26,152,076","28.54","28.70","28.49","28.55","+","0.18","28.55","56","28.56","41","0.00",
="00692","富邦公司治理","1,568,689","921","43,795,769","27.94","27.99","27.83","27.92","+","0.22","27.91","10","27.92","83","0.00",
="00693U","期街口S&P黃豆","33,279","28","856,783","25.79","25.79","25.68","25.79"," ","0.00","25.73","2","25.76","2","0.00",
="00700","富邦恒生國企","357,316","1,080","4,141,646","11.60","11.68","11.52","11.64","-","0.05","11.67","31","11.70","1","0.00",
="00701","國泰股利精選30","2,077,198","839","45,727,973","22.00","22.06","21.93","22.06","+","0.16","22.05","41","22.06","1","0.00",
="00702","國泰標普低波高息","115,378","573","2,586,051","22.39","22.43","22.39","22.41","+","0.29","22.41","28","22.43","5","0.00",
="00703","台新MSCI中國","50,792","804","726,868","14.25","14.38","14.23","14.38","+","0.06","14.41","20","14.45","41","0.00",
="00706L","期元大S&P日圓正2","541,229","95","4,959,230","9.17","9.19","9.14","9.16","+","0.06","9.16","71","9.17","105","0.00",
="00707R","期元大S&P日圓反1","3,000","3","75,700","25.25","25.25","25.21","25.24","-","0.09","25.22","26","25.29","38","0.00",
="00708L","期元大S&P黃金正2","1,171,158","170","26,862,712","23.05","23.07","22.84","22.90","-","0.24","22.90","40","22.92","85","0.00",
="00709","富邦歐洲","92,204","1,025","2,082,836","22.60","22.64","22.53","22.64","+","0.18","22.63","10","22.64","15","0.00",
="00710B","FH彭博非投等債","472,313","70","8,600,078","18.23","18.24","18.19","18.21","+","0.05","18.20","6","18.21","4","0.00",
="00711B","FH彭博新興債","127,153","927","2,013,357","15.87","15.87","15.83","15.84","+","0.10","15.83","1","15.84","1","0.00",
="00712","FH富時不動產","1,050,106","770","11,158,097","10.57","10.65","10.57","10.65","+","0.14","10.64","15","10.65","38","0.00",
="00713","元大台灣高息低波","1,557,891","823","59,883,144","38.30","38.49","38.29","38.48","+","0.30","38.47","9","38.48","4","0.00",
="00714","群益道瓊美國地產","205,398","86","3,969,598","19.40","19.40","19.31","19.33","+","0.05","19.33","2","19.34","6","0.00",
