"111年10月11日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","14,994.90","-","687.21","-4.38","",
"發行量加權股價指數","13,106.03","-","596.25","-4.35","",
"臺灣公司治理100指數","7,432.98","-","367.28","-4.71","",
"臺灣50指數","9,814.65","-","557.12","-5.37","",
"臺灣50權重上限30%指數","9,448.30","-","441.36","-4.46","",
"臺灣中型100指數","11,711.00","-","378.07","-3.13","",
"臺灣資訊科技指數","16,435.95","-","1,125.68","-6.41","",
"臺灣發達指數","8,945.76","-","207.42","-2.27","",
"臺灣高股息指數","5,516.97","-","92.44","-1.65","",
"臺灣就業99指數","8,080.45","-","263.89","-3.16","",
"臺灣高薪100指數","7,340.57","-","221.25","-2.93","",
"未含金融指數","11,195.41","-","545.04","-4.64","",
"未含電子指數","16,004.19","-","364.10","-2.22","",
"未含金融電子指數","13,314.38","-","299.78","-2.20","",
"小型股300指數","7,587.66","-","250.93","-3.20","",
"水泥窯製類指數","578.86","-","7.27","-1.24","",
"塑膠化工類指數","768.04","-","17.27","-2.20","",
"機電類指數","3,313.75","-","202.16","-5.75","",
"水泥類指數","151.52","-","1.71","-1.12","",
"食品類指數","1,769.62","-","13.94","-0.78","",
"塑膠類指數","225.24","-","2.96","-1.30","",
"紡織纖維類指數","541.03","-","10.74","-1.95","",
"電機機械類指數","200.57","-","8.41","-4.02","",
"電器電纜類指數","87.78","-","4.46","-4.84","",
"化學生技醫療類指數","105.78","-","4.72","-4.27","",
"化學類指數","121.67","-","4.70","-3.72","",
"生技醫療類指數","62.76","-","3.18","-4.82","",
"玻璃陶瓷類指數","47.79","-","0.99","-2.03","",
"造紙類指數","286.71","-","5.84","-2.00","",
"鋼鐵類指數","128.21","-","1.46","-1.13","",
"橡膠類指數","231.50","-","5.39","-2.28","",
"汽車類指數","303.72","-","12.56","-3.97","",
"電子工業類指數","591.22","-","36.41","-5.80","",
"半導體類指數","268.50","-","22.01","-7.58","",
"電腦及週邊設備類指數","113.36","-","2.82","-2.43","",
"光電類指數","30.03","-","0.83","-2.69","",
"通信網路類指數","123.24","-","2.19","-1.75","",
"電子零組件類指數","140.53","-","7.09","-4.80","",
"電子通路類指數","161.86","-","1.98","-1.21","",
"資訊服務類指數","118.26","-","2.48","-2.05","",
"其他電子類指數","94.63","-","3.43","-3.50","",
"建材營造類指數","336.68","-","4.55","-1.33","",
"航運類指數","158.22","-","3.34","-2.07","",
"觀光類指數","100.29","-","2.02","-1.97","",
"金融保險類指數","1,419.95","-","33.07","-2.28","",
"貿易百貨類指數","256.15","-","6.96","-2.65","",
"油電燃氣類指數","103.81","-","1.36","-1.29","",
"其他類指數","315.39","-","8.93","-2.75","",
"臺指日報酬兩倍指數","21,646.00","-","2,063.41","-8.70","",
"臺指反向一倍指數","5,263.08","+","219.47","4.35","",
"電子類兩倍槓桿指數","19,441.46","-","2,551.73","-11.60","",
"電子類反向指數","4,916.15","+","269.56","5.80","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,862.40","-","194.19","-4.79","",
"臺灣中小型公司治理指數","5,971.72","-","246.50","-3.96","",
"臺灣IPO指數","4,221.08","-","291.64","-6.46","",
"智慧中立指數","3,501.58","+","6.85","0.20","",
"臺灣5G指數","6,188.77","-","328.07","-5.03","",
"臺灣企業社會責任中小型指數","7,206.90","-","200.70","-2.71","",
"特選臺灣電動車代表指數","5,316.72","-","90.72","-1.68","",
"臺灣5G+通訊指數","4,806.35","-","259.69","-5.13","",
"臺灣全市場指數","4,420.72","-","215.76","-4.65","",
"臺灣全市場半導體指數","3,816.38","-","258.70","-6.35","",
"臺灣電動車與自駕科技永續概念指數","3,477.78","-","188.67","-5.15","",
"臺灣智慧移動與電動車指數","3,231.63","-","170.66","-5.02","",
"特選小資高價30指數","3,625.21","-","221.66","-5.76","",
"特選臺灣綠能及電動車指數","3,899.28","-","130.27","-3.23","",
"特選臺灣智能車供應鏈聯盟指數","3,596.42","-","193.45","-5.10","",
"臺灣全市場半導體精選30指數","2,995.77","-","209.23","-6.53","",
"特選臺灣高股息30指數","3,383.56","-","77.67","-2.24","",
"臺灣友善環境指數","3,935.06","-","165.47","-4.04","",
"台灣永續價值指數","3,705.82","-","164.41","-4.25","",
"特選臺灣IC設計指數","2,226.67","-","115.09","-4.91","",
"特選臺灣環境永續高股息指數","3,578.09","-","69.90","-1.92","",
"臺灣友善環境50指數","3,416.01","-","152.64","-4.28","",
"特選台灣策略高股息30指數","3,284.40","-","76.67","-2.28","",
"特選臺灣IC設計產業代表指數","2,611.23","-","137.64","-5.01","",
"特選臺灣綠能指數","4,317.54","-","114.72","-2.59","",
"特選臺灣成長高股息指數","3,252.86","-","86.70","-2.60","",
"特選臺灣智慧50指數","3,166.53","-","154.95","-4.67","",
"特選臺灣標竿PCB指數","3,119.57","-","194.23","-5.86","",
"臺灣晶圓製造指數","3,441.21","-","242.22","-6.58","",
"臺灣精選高息指數","3,292.21","-","73.97","-2.20","",
"臺灣多因子優選高股息30指數","4,288.13","-","96.57","-2.20","",
"特選臺灣優利高填息30指數","3,890.87","-","92.67","-2.33","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","22,377.29","-","1,067.17","-4.55","",
"金融類日報酬反向一倍指數","5,401.03","+","120.19","2.28","",
"漲升股利150指數","6,930.76","-","235.32","-3.28","",
"藍籌30指數","6,249.21","-","277.85","-4.26","",
"工業菁英30指數","6,591.67","-","315.84","-4.57","",
"電子菁英30指數","6,426.09","-","372.89","-5.48","",
"低波動股利精選30指數","6,155.76","-","187.68","-2.96","",
"中小型A級動能50指數","12,351.32","-","612.04","-4.72","",
"特選高息低波指數","6,075.00","-","128.06","-2.06","",
"臺灣永續指數","6,669.01","-","298.98","-4.29","",
"特選內需高收益指數","5,377.05","-","103.75","-1.89","",
"價值投資指數","4,889.35","-","206.91","-4.06","",
"存股雙十等權重指數","5,963.33","-","114.22","-1.88","",
"特選大蘋果指數","5,739.06","-","309.87","-5.12","",
"中小型300指數","7,532.64","-","248.21","-3.19","",
"特股高息20指數","5,538.35","-","65.45","-1.17","",
"臺灣500指數","6,773.71","-","295.74","-4.18","",
"臺灣勞工權益指數","6,556.28","-","153.34","-2.29","",
"微波高息精選20指數","5,872.72","-","94.32","-1.58","",
"特選世代行動通訊指數","5,645.74","-","132.89","-2.30","",
"智慧投資多因子30指數","4,367.18","-","148.82","-3.30","",
"臺股期貨指數","6,850.56","-","312.93","-4.37","",
"特選價值成長指數","5,395.38","-","180.93","-3.24","",
"臺灣上櫃永續指數","4,756.02","-","307.51","-6.07","",
"特選台股領航指數","5,846.12","-","224.91","-3.70","",
"特選Smart多因子指數","4,831.45","-","228.91","-4.52","",
"特選ESG高股息指數","3,426.47","-","100.81","-2.86","",
"特選上櫃ESG成長指數","3,429.38","-","261.23","-7.08","",
"特選上櫃ESG電子菁英指數","3,464.44","-","277.03","-7.40","",
"新臺灣高股息指數","3,930.30","-","105.76","-2.62","",
"臺灣優息存股指數","4,311.09","-","92.30","-2.10","",
"特選上櫃ESG永續高股息指數","4,896.86","-","335.55","-6.41","",
"特選臺灣金融高股息存股指數","4,591.68","-","101.87","-2.17","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","20,944.02","-","959.84","-4.38","",
"發行量加權股價報酬指數","27,198.43","-","1,237.37","-4.35","",
"臺灣公司治理100報酬指數","10,194.89","-","503.75","-4.71","",
"臺灣50報酬指數","20,515.71","-","1,164.56","-5.37","",
"臺灣50權重上限30%報酬指數","19,961.51","-","932.46","-4.46","",
"臺灣中型100報酬指數","22,893.04","-","738.92","-3.13","",
"臺灣資訊科技股報酬指數","32,257.34","-","2,209.21","-6.41","",
"臺灣發達報酬指數","17,247.33","-","399.90","-2.27","",
"臺灣高股息報酬指數","15,220.01","-","255.02","-1.65","",
"臺灣就業99報酬指數","12,603.42","-","411.60","-3.16","",
"臺灣高薪100報酬指數","10,581.46","-","318.94","-2.93","",
"未含金融電子報酬指數","28,317.14","-","637.56","-2.20","",
"小型股300報酬指數","10,046.09","-","332.23","-3.20","",
"水泥類報酬指數","301.10","-","3.40","-1.12","",
"食品類報酬指數","2,766.95","-","21.80","-0.78","",
"塑膠類報酬指數","413.41","-","5.43","-1.30","",
"紡織纖維類報酬指數","885.05","-","17.57","-1.95","",
"電機機械類報酬指數","302.97","-","12.71","-4.03","",
"電器電纜類報酬指數","135.44","-","6.88","-4.83","",
"化學生技醫療類報酬指數","165.95","-","7.40","-4.27","",
"化學類報酬指數","204.70","-","7.91","-3.72","",
"生技醫療類報酬指數","88.80","-","4.50","-4.82","",
"玻璃陶瓷類報酬指數","60.41","-","1.25","-2.03","",
"造紙類報酬指數","446.08","-","9.08","-1.99","",
"鋼鐵類報酬指數","216.77","-","2.45","-1.12","",
"橡膠類報酬指數","371.93","-","8.65","-2.27","",
"汽車類報酬指數","487.47","-","20.16","-3.97","",
"電子工業類報酬指數","1,110.11","-","68.36","-5.80","",
"半導體類報酬指數","472.73","-","38.74","-7.57","",
"電腦及週邊設備類報酬指數","250.16","-","6.24","-2.43","",
"光電類報酬指數","44.35","-","1.23","-2.70","",
"通信網路類報酬指數","258.66","-","4.60","-1.75","",
"電子零組件類報酬指數","261.08","-","13.17","-4.80","",
"電子通路類報酬指數","388.73","-","4.76","-1.21","",
"資訊服務類報酬指數","275.83","-","5.79","-2.06","",
"其他電子類報酬指數","153.07","-","5.56","-3.51","",
"建材營造類報酬指數","676.59","-","9.13","-1.33","",
"航運類報酬指數","252.83","-","5.33","-2.06","",
"觀光類報酬指數","139.31","-","2.82","-1.98","",
"金融保險類報酬指數","2,465.54","-","57.42","-2.28","",
"貿易百貨類報酬指數","398.01","-","10.81","-2.64","",
"油電燃氣類報酬指數","164.33","-","2.15","-1.29","",
"其他類報酬指數","536.11","-","15.19","-2.76","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,278.14","-","215.10","-4.79","",
"臺灣中小型公司治理報酬指數","7,843.51","-","323.76","-3.96","",
"臺灣IPO報酬指數","4,928.02","-","340.49","-6.46","",
"智慧中立報酬指數","4,052.77","+","7.93","0.20","",
"加權指數掩護性臺指買權價外5%報酬指數","5,941.58","-","270.02","-4.35","",
"臺灣5G報酬指數","6,919.04","-","366.78","-5.03","",
"臺灣企業社會責任中小型報酬指數","8,378.37","-","233.33","-2.71","",
"特選臺灣電動車代表報酬指數","5,983.43","-","102.11","-1.68","",
"臺灣5G+通訊報酬指數","5,222.18","-","282.15","-5.13","",
"臺灣全市場報酬指數","4,750.05","-","231.84","-4.65","",
"臺灣全市場半導體報酬指數","4,118.04","-","279.15","-6.35","",
"臺灣電動車與自駕科技永續概念報酬指數","3,780.36","-","205.09","-5.15","",
"臺灣智慧移動與電動車報酬指數","3,503.10","-","185.00","-5.02","",
"特選小資高價30報酬指數","3,879.25","-","237.20","-5.76","",
