"111年06月21日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電子類兩倍槓桿指數","29,762.24","+","1,266.87","4.45","",
"電子類反向指數","4,114.57","-","93.54","-2.22","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,169.64","+","150.95","3.76","",
"臺灣中小型公司治理指數","6,807.65","+","197.82","2.99","",
"臺灣IPO指數","5,951.19","+","160.15","2.77","",
"智慧中立指數","3,891.84","-","2.99","-0.08","",
"臺灣5G指數","7,998.43","+","211.51","2.72","",
"臺灣企業社會責任中小型指數","8,155.75","+","175.87","2.20","",
"特選臺灣電動車代表指數","5,512.30","+","153.87","2.87","",
"臺灣5G+通訊指數","5,948.02","+","149.61","2.58","",
"臺灣全市場指數","5,319.50","+","122.60","2.36","",
"臺灣全市場半導體指數","5,224.94","+","127.27","2.50","",
"臺灣電動車與自駕科技永續概念指數","4,379.21","+","112.51","2.64","",
"臺灣智慧移動與電動車指數","4,063.06","+","125.43","3.19","",
"特選小資高價30指數","4,529.86","+","128.04","2.91","",
"特選臺灣綠能及電動車指數","4,487.58","+","99.97","2.28","",
"特選臺灣智能車供應鏈聯盟指數","4,322.51","+","108.40","2.57","",
"臺灣全市場半導體精選30指數","4,130.72","+","93.57","2.32","",
"特選臺灣高股息30指數","4,485.23","+","92.67","2.11","",
"臺灣友善環境指數","4,818.66","+","108.14","2.30","",
"台灣永續價值指數","4,418.45","+","106.08","2.46","",
"特選臺灣IC設計指數","3,299.90","+","88.87","2.77","",
"特選臺灣環境永續高股息指數","4,401.28","+","83.47","1.93","",
"臺灣友善環境50指數","4,252.87","+","99.08","2.39","",
"特選台灣策略高股息30指數","4,224.40","+","112.79","2.74","",
"特選臺灣IC設計產業代表指數","3,737.67","+","98.88","2.72","",
"特選臺灣綠能指數","4,520.37","+","116.12","2.64","",
"特選臺灣成長高股息指數","4,223.05","+","99.76","2.42","",
"特選臺灣智慧50指數","4,245.21","+","85.77","2.06","",
"特選臺灣標竿PCB指數","4,060.02","+","147.75","3.78","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","30,521.81","+","1,943.37","6.80","",
"金融類日報酬反向一倍指數","4,690.88","-","165.11","-3.40","",
"漲升股利150指數","8,315.51","+","203.76","2.51","",
"藍籌30指數","7,790.88","+","190.27","2.50","",
"工業菁英30指數","8,355.56","+","170.59","2.08","",
"電子菁英30指數","7,499.88","+","205.53","2.82","",
"低波動股利精選30指數","7,024.33","+","155.05","2.26","",
"中小型A級動能50指數","13,740.82","+","439.09","3.30","",
"特選高息低波指數","7,250.82","+","147.48","2.08","",
"臺灣永續指數","8,072.72","+","182.52","2.31","",
"特選內需高收益指數","6,173.40","+","110.49","1.82","",
"價值投資指數","6,565.50","+","222.31","3.50","",
"存股雙十等權重指數","7,397.84","+","146.24","2.02","",
"特選大蘋果指數","6,486.89","+","193.55","3.08","",
"中小型300指數","8,551.96","+","251.31","3.03","",
"特股高息20指數","6,170.81","+","49.22","0.80","",
"臺灣500指數","8,145.11","+","189.37","2.38","",
"臺灣勞工權益指數","7,582.27","+","186.38","2.52","",
"微波高息精選20指數","6,515.45","+","139.69","2.19","",
"特選世代行動通訊指數","6,342.00","+","295.53","4.89","",
"智慧投資多因子30指數","5,438.52","+","69.73","1.30","",
"臺股期貨指數","7,899.99","+","152.50","1.97","",
"特選價值成長指數","6,973.78","+","195.07","2.88","",
"臺灣上櫃永續指數","5,597.80","+","154.88","2.85","",
"特選台股領航指數","7,298.25","+","185.57","2.61","",
"特選Smart多因子指數","6,044.72","+","122.54","2.07","",
"特選ESG高股息指數","4,444.00","+","118.16","2.73","",
"特選上櫃ESG成長指數","4,058.31","+","115.84","2.94","",
"特選上櫃ESG電子菁英指數","4,328.81","+","119.94","2.85","",
"新臺灣高股息指數","4,746.99","+","112.62","2.43","",
"臺灣優息存股指數","4,956.95","+","137.71","2.86","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,079.87","+","576.35","2.45","",
"發行量加權股價報酬指數","31,405.90","+","748.95","2.44","",
"臺灣公司治理100報酬指數","12,020.87","+","261.44","2.22","",
"臺灣50報酬指數","24,521.73","+","515.05","2.15","",
"臺灣50權重上限30%報酬指數","23,535.60","+","542.21","2.36","",
"臺灣中型100報酬指數","24,841.58","+","701.79","2.91","",
"臺灣資訊科技股報酬指數","39,036.22","+","784.03","2.05","",
"臺灣發達報酬指數","19,199.47","+","416.25","2.22","",
"臺灣高股息報酬指數","17,160.20","+","263.10","1.56","",
"臺灣就業99報酬指數","14,229.45","+","434.37","3.15","",
"臺灣高薪100報酬指數","12,110.86","+","317.90","2.70","",
"未含金融電子報酬指數","31,455.64","+","763.42","2.49","",
"小型股300報酬指數","10,789.27","+","318.04","3.04","",
"水泥類報酬指數","309.63","+","4.79","1.57","",
"食品類報酬指數","2,740.94","+","64.18","2.40","",
"塑膠類報酬指數","477.61","+","7.04","1.50","",
"紡織纖維類報酬指數","896.61","+","18.91","2.15","",
"電機機械類報酬指數","351.02","+","13.30","3.94","",
"電器電纜類報酬指數","150.48","+","5.69","3.93","",
"化學生技醫療類報酬指數","179.50","+","5.33","3.06","",
"化學類報酬指數","230.47","+","5.79","2.58","",
"生技醫療類報酬指數","91.75","+","3.27","3.70","",
"玻璃陶瓷類報酬指數","62.42","+","2.78","4.66","",
"造紙類報酬指數","480.94","+","11.17","2.38","",
"鋼鐵類報酬指數","231.44","+","1.95","0.85","",
"橡膠類報酬指數","387.28","+","11.08","2.95","",
"汽車類報酬指數","504.27","+","20.32","4.20","",
"電子工業類報酬指數","1,317.09","+","28.71","2.23","",
"半導體類報酬指數","602.48","+","10.92","1.85","",
"電腦及週邊設備類報酬指數","264.26","+","6.24","2.42","",
"光電類報酬指數","46.16","+","1.32","2.94","",
"通信網路類報酬指數","281.62","+","5.93","2.15","",
"電子零組件類報酬指數","281.86","+","11.57","4.28","",
"電子通路類報酬指數","420.17","+","9.28","2.26","",
"資訊服務類報酬指數","279.49","+","3.54","1.28","",
"其他電子類報酬指數","156.43","+","3.96","2.60","",
"建材營造類報酬指數","685.88","+","15.53","2.32","",
"航運類報酬指數","317.32","+","6.05","1.94","",
"觀光類報酬指數","133.42","+","3.64","2.80","",
"金融保險類報酬指數","2,733.16","+","89.87","3.40","",
"貿易百貨類報酬指數","425.04","+","11.88","2.88","",
"油電燃氣類報酬指數","193.12","+","6.25","3.34","",
"其他類報酬指數","614.83","+","18.76","3.15","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,549.91","+","164.71","3.76","",
"臺灣中小型公司治理報酬指數","8,614.58","+","250.32","2.99","",
"臺灣IPO報酬指數","6,724.99","+","180.97","2.77","",
"智慧中立報酬指數","4,247.82","-","3.11","-0.07","",
"加權指數掩護性臺指買權價外5%報酬指數","6,802.57","+","161.49","2.43","",
"臺灣5G報酬指數","8,507.23","+","224.97","2.72","",
"臺灣企業社會責任中小型報酬指數","9,010.56","+","201.43","2.29","",
"特選臺灣電動車代表報酬指數","5,908.89","+","164.94","2.87","",
"臺灣5G+通訊報酬指數","6,189.49","+","155.68","2.58","",
"臺灣全市場報酬指數","5,501.73","+","128.83","2.40","",
"臺灣全市場半導體報酬指數","5,383.14","+","131.78","2.51","",
"臺灣電動車與自駕科技永續概念報酬指數","4,537.30","+","116.57","2.64","",
"臺灣智慧移動與電動車報酬指數","4,188.84","+","129.32","3.19","",
"特選小資高價30報酬指數","4,656.93","+","131.64","2.91","",
"特選臺灣綠能及電動車報酬指數","4,633.47","+","106.93","2.36","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,449.10","+","111.57","2.57","",
"臺灣全市場半導體精選30報酬指數","4,194.04","+","95.00","2.32","",
"特選臺灣高股息30報酬指數","4,555.64","+","101.67","2.28","",
"臺灣友善環境報酬指數","4,852.62","+","112.77","2.38","",
"台灣永續價值報酬指數","4,435.28","+","108.05","2.50","",
"特選臺灣IC設計報酬指數","3,312.84","+","91.41","2.84","",
"特選臺灣環境永續高股息報酬指數","4,491.48","+","85.18","1.93","",
"臺灣友善環境50報酬指數","4,266.23","+","101.45","2.44","",
"特選台灣策略高股息30報酬指數","4,335.78","+","115.77","2.74","",
"特選臺灣IC設計產業代表報酬指數","3,746.19","+","102.22","2.81","",
"特選臺灣綠能報酬指數","4,531.79","+","116.41","2.64","",
"特選臺灣成長高股息報酬指數","4,312.35","+","101.86","2.42","",
"特選臺灣智慧50報酬指數","4,252.17","+","86.08","2.07","",
"特選臺灣標竿PCB報酬指數","4,100.06","+","149.21","3.78","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,607.60","+","269.28","2.60","",
"藍籌30報酬指數","9,483.04","+","231.60","2.50","",
"工業菁英30報酬指數","10,139.29","+","207.01","2.08","",
"電子菁英30報酬指數","8,997.11","+","246.56","2.82","",
"低波動股利精選30報酬指數","8,770.38","+","193.58","2.26","",
"中小型A級動能50報酬指數","15,836.32","+","506.06","3.30","",
"特選高息低波報酬指數","9,453.60","+","192.29","2.08","",
"臺灣永續報酬指數","9,831.13","+","226.60","2.36","",
"特選內需高收益報酬指數","7,558.84","+","143.13","1.93","",
"價值投資報酬指數","8,230.31","+","278.68","3.50","",
"存股雙十等權重報酬指數","8,541.06","+","168.84","2.02","",
"特選大蘋果報酬指數","7,447.74","+","222.21","3.08","",
"中小型300報酬指數","9,625.75","+","288.33","3.09","",
"特股高息20報酬指數","6,961.94","+","55.53","0.80","",
"臺灣500報酬指數","9,124.44","+","220.84","2.48","",
"臺灣勞工權益報酬指數","8,631.19","+","215.58","2.56","",
"微波高息精選20報酬指數","7,307.58","+","156.68","2.19","",
"特選世代行動通訊報酬指數","6,836.77","+","318.59","4.89","",
"智慧投資多因子30報酬指數","5,917.42","+","75.88","1.30","",
"特選大蘋果報酬正向兩倍指數","11,664.68","+","675.89","6.15","",
"特選大蘋果報酬反向一倍指數","7,823.17","-","248.22","-3.08","",
"特選價值成長報酬指數","7,636.98","+","230.18","3.11","",
"臺灣上櫃永續報酬指數","6,056.11","+","167.56","2.85","",
"特選台股領航報酬指數","7,778.94","+","207.93","2.75","",
"特選Smart多因子報酬指數","6,302.12","+","137.70","2.23","",
"特選ESG高股息報酬指數","4,612.20","+","122.64","2.73","",
"特選上櫃ESG成長報酬指數","4,193.18","+","119.69","2.94","",
"特選上櫃ESG電子菁英報酬指數","4,485.46","+","124.29","2.85","",
"新臺灣高股息報酬指數","4,773.45","+","113.25","2.43","",
"臺灣優息存股報酬指數","4,962.27","+","143.03","2.97","",
"111年06月21日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","229,218,237,570","3,585,649,517","1,578,571",
"2.台灣存託憑證","37,143,538","7,116,034","2,258",
"3.受益憑證","0","0","0",
"4.ETF","10,670,234,714","756,444,774","146,933",
"5.受益證券","14,261,969","1,331,138","54",
"6.變更交易股票","8,176,740","1,483,112","656",
"7.認購(售)權證","1,949,624,090","1,962,683,000","68,661",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","11,785,700","2,463,000","454",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","229,226,414,310","3,587,132,629","1,579,227",
"總計(1~15)","241,909,464,321","6,317,170,575","1,797,587",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,909(14)","906(12)",
"下跌(跌停)","3,159(47)","31(0)",
"持平","435","19",
"未成交","17,786","2",
"無比價","2,464","7",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年06月21日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","6,691,755","8,127","812,035,105","120.95","122.20","120.35","122.20","+","2.45","122.20","6","122.25","85","0.00",
="0051","元大中型100","26,969","143","1,453,164","53.45","54.45","53.35","54.45","+","1.55","54.45","9","54.50","33","0.00",
="0052","富邦科技","325,130","424","32,746,310","100.25","101.55","99.85","101.55","+","2.15","101.35","1","101.55","34","0.00",
="0053","元大電子","10,064","943","579,781","57.70","57.85","57.20","57.85","+","0.40","57.85","28","58.05","1","0.00",
="0055","元大MSCI金融","1,712,469","1,644","39,959,622","22.80","23.55","22.80","23.55","+","0.79","23.53","5","23.56","7","0.00",
="0056","元大高股息","19,744,129","11,839","574,233,509","29.00","29.30","28.87","29.28","+","0.41","29.28","368","29.29","220","0.00",
="0057","富邦摩台","24,967","952","2,121,808","84.25","85.20","84.25","85.20","+","1.30","84.95","11","85.50","10","0.00",
="0061","元大寶滬深","143,161","144","2,946,683","20.60","20.65","20.50","20.55"," ","0.00","20.51","1","20.55","7","0.00",
="006203","元大MSCI台灣","2,845","749","165,447","58.40","58.60","58.40","58.60","+","1.15","58.60","1","58.90","1","0.00",
="006204","永豐臺灣加權","22,666","962","1,785,763","78.10","79.05","78.10","79.05","+","1.75","79.05","10","79.25","2","0.00",
="006205","富邦上証","1,130,405","408","38,732,276","34.26","34.39","34.10","34.11","-","0.12","34.11","178","34.15","13","0.00",
="006206","元大上證50","267,655","793","8,830,984","32.90","33.15","32.84","32.91","+","0.01","32.91","1","32.93","2","0.00",
="006207","FH滬深","193,083","432","5,257,162","27.27","27.39","27.07","27.15"," ","0.00","27.11","1","27.15","42","0.00",
="006208","富邦台50","1,913,635","2,638","133,605,006","69.55","70.25","69.35","70.25","+","1.25","70.25","26","70.30","7","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.65","5","7.73","2","0.00",
="00631L","元大台灣50正2","6,500,857","2,073","696,590,877","106.60","108.85","105.65","108.85","+","5.25","108.85","11","108.95","23","0.00",
="00632R","元大台灣50反1","297,677,370","13,279","1,721,821,680","5.80","5.83","5.74","5.74","-","0.14","5.73","29,264","5.74","688","0.00",
="00633L","富邦上証正2","8,956,577","1,921","418,224,540","46.82","47.26","46.01","46.56","-","0.02","46.55","7","46.56","252","0.00",
="00634R","富邦上証反1","338,669","61","1,417,882","4.20","4.21","4.17","4.20"," ","0.00","4.19","229","4.20","489","0.00",
="00635U","期元大S&P黃金","150,484","72","3,654,961","24.33","24.33","24.26","24.26","-","0.08","24.26","4","24.28","255","0.00",
="00636","國泰中國A50","2,060,064","1,187","48,398,977","23.43","23.62","23.28","23.44","+","0.02","23.42","32","23.44","32","0.00",
="00636K","國泰中國A50+U","200","2","1,582","7.91","7.91","7.91","7.91","-","0.01","7.83","11","7.89","11","0.00",
="00637L","元大滬深300正2","85,497,705","11,519","1,581,412,278","18.55","18.72","18.23","18.44","-","0.01","18.43","168","18.44","76","0.00",
="00638R","元大滬深300反1","259,000","57","2,305,940","8.85","8.95","8.85","8.90","-","0.01","8.90","20","8.91","1","0.00",
="00639","富邦深100","536,542","204","7,812,200","14.61","14.66","14.47","14.51","-","0.09","14.51","1","14.52","1","0.00",
="00640L","富邦日本正2","650,010","262","16,671,445","25.56","25.91","25.43","25.91","+","1.28","25.91","19","25.92","13","0.00",
="00641R","富邦日本反1","746,000","172","7,786,810","10.47","10.48","10.38","10.40","-","0.30","10.38","30","10.40","95","0.00",
="00642U","期元大S&P石油","2,483,640","449","54,337,447","21.78","21.97","21.76","21.85","+","0.43","21.85","1,258","21.86","1","0.00",
="00643","群益深証中小","906,630","993","15,677,721","17.30","17.42","17.10","17.25","+","0.02","17.23","2","17.25","36","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.87","2","3.93","1","0.00",
="00645","富邦日本","102,290","985","2,520,439","24.56","24.73","24.56","24.71","+","0.57","24.71","28","24.74","2","0.00",
="00646","元大S&P500","609,635","349","20,844,465","34.09","34.25","34.05","34.24","+","0.52","34.23","1","34.24","103","0.00",
="00647L","元大S&P500正2","656,113","219","31,851,358","48.29","48.72","48.18","48.66","+","1.42","48.65","1","48.66","9","0.00",
="00648R","元大S&P500反1","6,398,006","314","50,692,258","7.94","7.96","7.91","7.92","-","0.13","7.92","533","7.93","1,875","0.00",
="00650L","FH香港正2","4,645,454","721","78,037,330","16.54","17.02","16.45","16.94","+","0.66","16.94","7","16.95","5","0.00",
="00651R","FH香港反1","220,990","67","1,831,480","8.27","8.39","8.23","8.26","-","0.17","8.24","7","8.26","92","0.00",
="00652","富邦印度","82,798","958","2,133,135","25.65","26.04","25.65","25.96","+","0.25","25.96","16","26.03","2","0.00",
="00653L","富邦印度正2","454,040","198","15,583,980","33.65","34.81","33.65","34.78","+","1.42","34.78","17","34.80","9","0.00",
="00654R","富邦印度反1","874,084","139","8,064,351","9.38","9.38","9.14","9.17","-","0.22","9.16","1","9.17","28","0.00",
="00655L","國泰中國A50正2","2,044,702","731","69,106,716","33.70","34.18","33.27","33.62","-","0.08","33.62","397","33.67","200","0.00",
="00656R","國泰中國A50反1","519,000","45","4,155,060","7.99","8.03","7.93","7.99","-","0.01","7.98","100","7.99","223","0.00",
="00657","國泰日經225","68,147","962","2,084,861","30.58","30.76","30.55","30.76","+","0.72","30.72","35","30.81","30","0.00",
="00657K","國泰日經225+U","200","2","2,068","10.34","10.34","10.34","10.34","+","0.24","10.33","6","10.38","6","0.00",
="00660","元大歐洲50","4,078","922","103,329","25.41","25.50","25.41","25.50","+","0.45","25.41","20","25.51","20","0.00",
="00661","元大日經225","7,969","971","261,672","32.95","32.96","32.95","32.96","+","0.74","32.88","10","32.98","4","0.00",
="00662","富邦NASDAQ","397,471","271","17,422,357","43.71","43.92","43.66","43.90","+","0.60","43.88","3","43.90","30","0.00",
="00663L","國泰臺灣加權正2","38,015","14","3,684,824","96.90","98.95","96.45","98.90","+","4.45","99.05","50","99.25","170","0.00",
="00664R","國泰臺灣加權反1","26,003,358","1,514","170,407,740","6.56","6.60","6.49","6.49","-","0.17","6.49","16","6.50","863","0.00",
="00665L","富邦恒生國企正2","4,481,220","699","50,585,698","11.11","11.52","11.02","11.41","+","0.46","11.41","10","11.42","14","0.00",
="00666R","富邦恒生國企反1","389,019","33","5,520,833","14.29","14.36","14.07","14.11","-","0.33","14.10","1","14.14","50","0.00",
="00668","國泰美國道瓊","130,336","26","4,247,991","32.65","32.70","32.56","32.67","+","0.39","32.67","1","32.68","50","0.00",
="00668K","國泰美國道瓊+U","200","2","2,198","10.99","10.99","10.99","10.99","+","0.12","10.99","11","11.01","6","0.00",
="00669R","國泰美國道瓊反1","5,395,225","464","47,665,573","8.86","8.87","8.82","8.83","-","0.12","8.82","785","8.83","179","0.00",
="00670L","富邦NASDAQ正2","5,831,382","1,570","338,085,725","57.70","58.30","57.50","58.25","+","1.70","58.20","14","58.25","92","0.00",
="00671R","富邦NASDAQ反1","22,955,130","1,446","151,432,447","6.61","6.63","6.58","6.58","-","0.12","6.58","5,500","6.59","505","0.00",
="00673R","期元大S&P原油反1","32,047,649","3,166","239,964,990","7.53","7.53","7.46","7.49","-","0.09","7.48","1,654","7.49","94","0.00",
="00674R","期元大S&P黃金反1","28,000","8","356,540","12.73","12.75","12.73","12.75","+","0.03","12.75","17","12.76","1","0.00",
="00675L","富邦臺灣加權正2","1,287,564","539","54,387,038","41.90","42.94","41.60","42.94","+","2.07","42.93","2","42.94","97","0.00",
="00676R","富邦臺灣加權反1","12,516,304","955","44,719,647","3.60","3.61","3.55","3.55","-","0.09","3.55","12,719","3.56","4,622","0.00",
="00678","群益NBI生技","332,995","647","7,169,173","21.51","21.60","21.46","21.58","+","0.23","21.55","8","21.58","11","0.00",
="00680L","元大美債20正2","336,000","93","4,673,640","13.98","13.98","13.86","13.94","-","0.26","13.92","4","13.94","75","0.00",
="00681R","元大美債20反1","133,000","32","2,304,950","17.30","17.36","17.29","17.33","+","0.22","17.32","1","17.33","14","0.00",
="00682U","期元大美元指數","113,050","19","2,321,255","20.54","20.55","20.53","20.55","-","0.05","20.55","8","20.56","2","0.00",
="00683L","期元大美元指正2","846,204","105","18,406,387","21.77","21.78","21.73","21.77","-","0.04","21.77","63","21.78","22","0.00",
="00684R","期元大美元指反1","7,000","3","114,390","16.35","16.35","16.34","16.34","+","0.04","16.33","3","16.34","14","0.00",
="00685L","群益臺灣加權正2","22,000","16","825,700","37.04","37.88","36.96","37.88","+","1.67","37.91","10","38.03","5","0.00",
="00686R","群益臺灣加權反1","925,000","76","3,581,830","3.89","3.91","3.85","3.85","-","0.08","3.84","25","3.85","194","0.00",
="00688L","國泰20年美債正2","302,000","40","4,170,230","13.85","13.87","13.75","13.85","-","0.25","13.83","5","13.85","22","0.00",
="00689R","國泰20年美債反1","19,000","8","342,330","18.00","18.04","18.00","18.04","+","0.27","18.00","1","18.02","1","0.00",
="00690","兆豐藍籌30","127,410","926","3,754,112","29.13","29.52","29.11","29.52","+","0.64","29.58","10","29.64","10","0.00",
="00692","富邦公司治理","1,768,391","985","54,937,219","30.90","31.27","30.83","31.27","+","0.62","31.27","22","31.28","12","0.00",
="00693U","期街口S&P黃豆","296,174","114","8,045,092","27.10","27.26","27.00","27.13","-","0.17","27.13","200","27.16","1","0.00",
="00700","富邦恒生國企","210,606","650","2,949,979","13.88","14.09","13.87","14.05","+","0.33","14.05","5","14.09","51","0.00",
="00701","國泰股利精選30","684,725","585","16,644,614","24.15","24.44","24.12","24.41","+","0.48","24.40","16","24.41","1","0.00",
="00702","國泰標普低波高息","113,411","423","2,311,128","20.40","20.40","20.34","20.38","+","0.14","20.35","11","20.38","13","0.00",
="00703","台新MSCI中國","97,066","957","1,659,239","16.92","17.18","16.92","17.14","+","0.28","17.12","1","17.16","20","0.00",
="00706L","期元大S&P日圓正2","1,620,500","262","16,858,506","10.41","10.42","10.39","10.41","-","0.04","10.40","42","10.41","234","0.00",
="00707R","期元大S&P日圓反1","76,000","24","1,830,200","24.10","24.10","24.04","24.08","+","0.06","24.04","20","24.08","43","0.00",
="00708L","期元大S&P黃金正2","217,625","96","5,773,741","26.58","26.58","26.46","26.50","-","0.10","26.48","5","26.50","84","0.00",
="00709","富邦歐洲","100,055","5","2,056,122","20.55","20.55","20.55","20.55","+","0.32","20.52","1","20.57","5","0.00",
="00710B","FH彭博非投等債","388,776","115","6,608,745","17.05","17.05","16.95","17.00","X","0.00","16.99","34","17.01","6","0.00",
="00711B","FH彭博新興債","127,679","594","2,016,451","15.78","15.82","15.78","15.82","X","0.00","15.81","2","15.83","24","0.00",
="00712","FH富時不動產","4,868,053","1,671","50,033,476","10.35","10.35","10.22","10.31","X","0.00","10.30","56","10.31","109","0.00",
="00713","元大台灣高息低波","352,332","374","14,639,442","41.31","41.90","41.31","41.80","+","0.67","41.80","2","41.85","3","0.00",
="00714","群益道瓊美國地產","493,062","287","9,297,876","18.85","18.88","18.82","18.86","+","0.14","18.85","61","18.86","20","0.00",
="00715L","期街口布蘭特正2","11,071,636","1,993","264,946,485","23.77","24.14","23.77","23.88","+","0.93","23.88","6","23.90","1","0.00",
="00717","富邦美國特別股","481,528","136","6,996,998","14.53","14.54","14.52","14.54","+","0.01","14.53","49","14.54","42","0.00",
="00728","第一金工業30","202,241","238","4,745,277","23.34","23.66","23.30","23.66","+","0.47","23.66","92","23.69","35","0.00",
="00730","富邦臺灣優質高息","474,829","206","8,251,323","17.29","17.49","17.24","17.47","+","0.24","17.46","3","17.47","26","0.00",
="00731","FH富時高息低波","1,017,500","144","59,120,865","57.35","58.20","57.35","58.10","+","1.20","58.05","1","58.10","9","0.00",
="00732","國泰RMB短期報酬","100,001","5","4,109,041","41.09","41.09","41.09","41.09","-","0.07","40.49","2","41.93","2","0.00",
="00733","富邦臺灣中小","274,109","223","9,491,408","34.16","34.90","34.16","34.88","+","1.08","34.81","31","34.88","9","0.00",
="00735","國泰臺韓科技","109,021","956","2,812,998","25.70","25.99","25.70","25.98","+","0.45","25.98","2","26.00","1","0.00",
="00736","國泰新興市場","101,783","13","1,989,836","19.55","19.56","19.55","19.56","+","0.07","19.60","1","19.67","20","0.00",
