"111年05月17日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="006207","FH滬深","9,449","11","232,274","24.59","24.69","24.56","24.65","+","0.22","24.66","63","24.67","1","0.00",
="006208","富邦台50","1,587,949","2,375","113,415,354","71.00","71.70","71.00","71.55","+","0.75","71.50","195","71.55","11","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.16","5","7.22","2","0.00",
="00631L","元大台灣50正2","2,752,902","1,037","309,397,128","111.60","113.15","111.30","113.00","+","2.35","112.95","6","113.00","238","0.00",
="00632R","元大台灣50反1","180,534,121","7,681","1,024,435,615","5.70","5.71","5.66","5.67","-","0.05","5.66","17,174","5.67","2,601","0.00",
="00633L","富邦上証正2","8,545,110","1,540","338,611,722","38.94","39.98","38.94","39.76","+","0.98","39.75","1","39.76","24","0.00",
="00634R","富邦上証反1","530,210","59","2,447,668","4.63","4.63","4.59","4.60","-","0.07","4.60","13","4.61","749","0.00",
="00635U","期元大S&P黃金","553,789","136","13,374,341","24.19","24.19","24.12","24.14","+","0.21","24.14","62","24.15","1","0.00",
="00636","國泰中國A50","389,008","106","8,280,542","21.19","21.41","21.19","21.35","+","0.19","21.34","79","21.35","3","0.00",
="00636K","國泰中國A50+U","200","2","1,436","7.18","7.18","7.18","7.18","+","0.11","7.16","5","7.21","11","0.00",
="00637L","元大滬深300正2","60,906,910","6,940","952,650,944","15.40","15.81","15.39","15.69","+","0.36","15.69","2,052","15.70","65","0.00",
="00638R","元大滬深300反1","607,000","81","5,923,710","9.87","9.87","9.71","9.73","-","0.15","9.73","1","9.74","418","0.00",
="00639","富邦深100","292,492","243","3,770,069","12.88","12.92","12.80","12.92","+","0.14","12.91","4","12.92","5","0.00",
="00640L","富邦日本正2","127,000","22","3,322,710","26.11","26.26","26.07","26.21","+","0.17","26.21","3","26.22","10","0.00",
="00641R","富邦日本反1","60,000","28","626,130","10.46","10.46","10.42","10.43","-","0.04","10.42","10","10.43","1","0.00",
="00642U","期元大S&P石油","9,787,418","2,596","212,826,053","21.72","21.90","21.63","21.65","+","0.93","21.65","423","21.66","88","0.00",
="00643","群益深証中小","112,395","607","1,699,755","14.99","15.18","14.99","15.16","+","0.20","15.15","88","15.16","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.46","2","3.52","1","0.00",
="00645","富邦日本","116,267","964","2,887,339","24.84","24.86","24.82","24.86","+","0.01","24.82","10","24.88","10","0.00",
="00646","元大S&P500","349,270","253","12,863,942","36.80","36.88","36.77","36.84","+","0.08","36.82","57","36.84","47","0.00",
="00647L","元大S&P500正2","502,260","79","28,707,536","56.85","57.25","56.80","57.20","+","0.75","57.15","1","57.20","148","0.00",
="00648R","元大S&P500反1","1,598,288","160","11,888,622","7.45","7.45","7.42","7.42","-","0.06","7.42","1,496","7.43","899","0.00",
="00650L","FH香港正2","4,908,238","932","73,327,915","14.65","15.17","14.59","15.10","+","0.72","15.10","57","15.13","2","0.00",
="00651R","FH香港反1","679,000","131","6,034,180","9.01","9.01","8.84","8.86","-","0.26","8.85","2","8.86","97","0.00",
="00652","富邦印度","19,068","97","512,702","26.93","27.05","26.80","27.05","+","0.10","27.03","36","27.10","1","0.00",
="00653L","富邦印度正2","426,000","188","15,629,060","36.26","37.34","36.26","37.34","+","0.84","37.34","9","37.36","54","0.00",
="00654R","富邦印度反1","559,000","73","5,035,890","9.03","9.04","8.93","8.94","-","0.08","8.93","10","8.94","23","0.00",
="00655L","國泰中國A50正2","2,903,050","610","83,166,490","28.20","28.95","28.17","28.80","+","0.78","28.79","1","28.80","252","0.00",
="00656R","國泰中國A50反1","577,000","35","5,045,810","8.80","8.80","8.69","8.71","-","0.13","8.71","50","8.72","410","0.00",
="00657","國泰日經225","2,846","755","89,623","31.66","31.70","31.66","31.70","-","0.01","31.63","35","31.70","10","0.00",
="00657K","國泰日經225+U","200","2","2,126","10.63","10.63","10.63","10.63","+","0.03","10.63","11","10.65","5","0.00",
="00660","元大歐洲50","1,109","110","29,864","27.03","27.03","27.03","27.03","+","0.26","26.93","20","26.99","9","0.00",
="00661","元大日經225","1,913","914","63,491","33.42","33.42","33.42","33.42","-","0.18","33.51","10","33.62","50","0.00",
="00662","富邦NASDAQ","480,789","1,072","22,717,504","47.26","47.37","47.13","47.29","-","0.08","47.28","14","47.29","7","0.00",
="00663L","國泰臺灣加權正2","12,150","16","1,243,449","101.50","102.90","101.50","102.85","+","2.00","102.80","1","102.85","20","0.00",
="00664R","國泰臺灣加權反1","9,149,216","836","58,792,019","6.45","6.46","6.40","6.41","-","0.07","6.41","246","6.42","2,713","0.00",
="00665L","富邦恒生國企正2","6,253,000","950","60,706,280","9.41","9.89","9.41","9.82","+","0.53","9.82","14","9.83","13","0.00",
="00666R","富邦恒生國企反1","245,000","25","3,777,070","15.65","15.65","15.36","15.42","-","0.48","15.40","1","15.42","155","0.00",
="00668","國泰美國道瓊","5,064","9","176,299","34.84","34.84","34.80","34.80","+","0.14","34.79","46","34.81","10","0.00",
="00668K","國泰美國道瓊+U","200","2","2,342","11.71","11.71","11.71","11.71","+","0.11","11.69","16","11.72","16","0.00",
="00669R","國泰美國道瓊反1","4,530,100","321","37,860,574","8.37","8.38","8.34","8.36","-","0.07","8.35","948","8.36","251","0.00",
="00670L","富邦NASDAQ正2","2,401,089","895","164,233,460","68.05","68.70","68.00","68.65","+","0.20","68.60","63","68.65","16","0.00",
="00671R","富邦NASDAQ反1","8,374,220","577","52,066,760","6.24","6.24","6.20","6.22","-","0.01","6.22","146","6.23","933","0.00",
="00673R","期元大S&P原油反1","131,702,954","11,216","981,393,566","7.50","7.53","7.40","7.53","-","0.22","7.53","307","7.54","846","0.00",
="00674R","期元大S&P黃金反1","483,173","88","6,224,187","12.87","12.90","12.87","12.89","-","0.13","12.88","49","12.89","1","0.00",
="00675L","富邦臺灣加權正2","800,087","257","35,350,709","43.92","44.44","43.75","44.43","+","0.92","44.42","5","44.43","8","0.00",
="00676R","富邦臺灣加權反1","7,133,007","535","25,075,397","3.53","3.53","3.50","3.51","-","0.04","3.51","742","3.52","2,815","0.00",
="00678","群益NBI生技","474,122","527","10,462,354","21.90","22.09","21.90","22.09","+","0.30","22.03","30","22.08","4","0.00",
="00680L","元大美債20正2","104,000","55","1,592,670","15.37","15.37","15.26","15.27","-","0.32","15.26","4","15.27","92","0.00",
="00681R","元大美債20反1","268,000","39","4,471,430","16.67","16.73","16.64","16.73","+","0.16","16.72","1","16.74","178","0.00",
="00682U","期元大美元指數","91,010","47","1,869,557","20.55","20.55","20.53","20.53","-","0.09","20.52","4","20.53","4","0.00",
="00683L","期元大美元指正2","530,203","157","11,550,166","21.72","21.81","21.72","21.77","-","0.21","21.77","31","21.80","106","0.00",
="00684R","期元大美元指反1","3,000","2","49,110","16.37","16.37","16.37","16.37","+","0.06","16.38","4","16.41","20","0.00",
="00685L","群益臺灣加權正2","2,000","2","78,600","39.29","39.31","39.29","39.31","+","0.60","39.30","1","39.37","5","0.00",
="00686R","群益臺灣加權反1","347,050","43","1,329,039","3.85","3.85","3.82","3.83","-","0.04","3.82","128","3.83","180","0.00",
="00688L","國泰20年美債正2","73,000","41","1,099,130","15.12","15.12","15.01","15.03","-","0.35","15.03","14","15.05","148","0.00",
="00689R","國泰20年美債反1","41,000","4","713,710","17.39","17.42","17.39","17.42","+","0.15","17.41","57","17.44","53","0.00",
="00690","兆豐藍籌30","106,984","635","3,178,637","29.45","29.72","29.45","29.72","+","0.27","29.70","2","29.76","10","0.00",
="00692","富邦公司治理","1,137,078","827","36,176,343","31.62","31.91","31.60","31.89","+","0.32","31.88","5","31.89","60","0.00",
="00693U","期街口S&P黃豆","251,235","98","6,692,157","26.72","26.75","26.59","26.62","-","0.17","26.61","110","26.63","1","0.00",
="00700","富邦恒生國企","914,703","918","11,727,843","12.63","12.95","12.63","12.94","+","0.32","12.91","21","12.94","54","0.00",
="00701","國泰股利精選30","734,104","539","17,900,186","24.40","24.44","24.33","24.38","+","0.06","24.37","16","24.38","36","0.00",
="00702","國泰標普低波高息","121,845","398","2,751,097","22.58","22.60","22.58","22.58","+","0.18","22.56","10","22.59","1","0.00",
="00703","台新MSCI中國","82,714","467","1,290,264","15.42","15.71","15.40","15.71","+","0.37","15.66","20","15.69","3","0.00",
="00706L","期元大S&P日圓正2","268,001","86","3,053,672","11.40","11.42","11.37","11.39","-","0.08","11.38","5","11.39","57","0.00",
="00707R","期元大S&P日圓反1","1,000","1","23,040","23.04","23.04","23.04","23.04","+","0.06","23.04","21","23.10","10","0.00",
="00708L","期元大S&P黃金正2","1,015,413","312","26,701,252","26.30","26.38","26.20","26.28","+","0.48","26.28","9","26.30","75","0.00",
="00709","富邦歐洲","107,121","840","2,322,363","21.69","21.70","21.62","21.63","+","0.07","21.65","5","21.71","20","0.00",
="00710B","FH彭博非投等債","173,088","92","3,049,668","17.61","17.63","17.61","17.61","-","0.03","17.61","28","17.62","20","0.00",
="00711B","FH彭博新興債","107,766","527","1,758,444","16.32","16.32","16.30","16.32","-","0.09","16.31","1","16.32","2","0.00",
="00712","FH富時不動產","798,470","484","9,791,213","12.27","12.30","12.25","12.26","+","0.02","12.26","15","12.27","3","0.00",
="00713","元大台灣高息低波","276,554","345","11,541,791","41.76","41.81","41.68","41.70","-","0.06","41.70","9","41.75","1","0.00",
="00714","群益道瓊美國地產","354,940","301","7,346,340","20.73","20.73","20.65","20.71","-","0.02","20.71","2","20.73","49","0.00",
="00715L","期街口布蘭特正2","29,429,898","5,015","673,252,642","22.85","23.16","22.60","22.69","+","1.67","22.69","113","22.70","93","0.00",
="00717","富邦美國特別股","382,185","291","5,691,640","14.89","14.93","14.88","14.90","+","0.04","14.86","50","14.88","4","0.00",
="00728","第一金工業30","351,415","234","8,469,098","23.97","24.17","23.90","24.17","+","0.29","24.16","6","24.18","4","0.00",
="00730","富邦臺灣優質高息","125,664","176","2,271,609","18.06","18.11","18.05","18.09","+","0.01","18.09","1","18.10","1","0.00",
="00731","FH富時高息低波","1,029,707","690","59,347,769","57.85","57.85","57.60","57.65","-","0.10","57.55","15","57.60","9","0.00",
="00732","國泰RMB短期報酬","100,927","929","4,083,153","40.47","40.47","40.47","40.47","-","0.06","40.41","1","40.54","45","0.00",
="00733","富邦臺灣中小","163,448","230","5,762,167","35.20","35.39","35.17","35.37","+","0.23","35.34","2","35.37","2","0.00",
="00735","國泰臺韓科技","119,891","884","3,309,432","27.42","27.64","27.42","27.64","+","0.29","27.60","1","27.65","7","0.00",
