"111年03月09日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"化學類報酬指數","232.80","+","3.43","1.50","",
"生技醫療類報酬指數","86.96","+","0.97","1.13","",
"玻璃陶瓷類報酬指數","69.86","-","0.21","-0.30","",
"造紙類報酬指數","550.20","+","7.43","1.37","",
"鋼鐵類報酬指數","281.67","+","3.84","1.38","",
"橡膠類報酬指數","425.54","+","9.02","2.17","",
"汽車類報酬指數","483.65","+","2.57","0.53","",
"電子工業類報酬指數","1,441.11","+","14.58","1.02","",
"半導體類報酬指數","674.13","+","6.70","1.00","",
"電腦及週邊設備類報酬指數","286.49","+","3.11","1.10","",
"光電類報酬指數","54.48","+","0.51","0.94","",
"通信網路類報酬指數","271.03","+","1.27","0.47","",
"電子零組件類報酬指數","318.61","+","5.94","1.90","",
"電子通路類報酬指數","450.63","+","6.20","1.40","",
"資訊服務類報酬指數","290.85","+","2.53","0.88","",
"其他電子類報酬指數","147.61","+","0.56","0.38","",
"建材營造類報酬指數","687.19","+","6.69","0.98","",
"航運類報酬指數","394.71","+","17.28","4.58","",
"觀光類報酬指數","127.52","+","0.09","0.07","",
"金融保險類報酬指數","2,790.36","+","14.98","0.54","",
"貿易百貨類報酬指數","460.28","+","7.44","1.64","",
"油電燃氣類報酬指數","196.79","+","1.48","0.76","",
"其他類報酬指數","610.67","+","8.16","1.35","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,507.83","+","59.72","1.34","",
"臺灣中小型公司治理報酬指數","9,600.48","+","116.36","1.23","",
"臺灣IPO報酬指數","7,534.09","+","91.08","1.22","",
"智慧中立報酬指數","4,485.35","+","29.32","0.66","",
"加權指數掩護性臺指買權價外5%報酬指數","7,245.85","+","81.25","1.13","",
"臺灣5G報酬指數","9,428.12","+","120.59","1.30","",
"臺灣企業社會責任中小型報酬指數","9,325.74","+","103.61","1.12","",
"特選臺灣電動車代表報酬指數","6,467.70","+","57.17","0.89","",
"臺灣5G+通訊報酬指數","6,689.87","+","61.41","0.93","",
"臺灣全市場報酬指數","5,942.58","+","67.69","1.15","",
"臺灣全市場半導體報酬指數","6,148.32","+","77.75","1.28","",
"臺灣電動車與自駕科技永續概念報酬指數","4,953.92","+","63.68","1.30","",
"臺灣智慧移動與電動車報酬指數","4,764.26","+","62.71","1.33","",
"特選小資高價30報酬指數","5,312.62","+","67.27","1.28","",
"特選臺灣綠能及電動車報酬指數","4,912.05","+","49.43","1.02","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,838.66","+","55.36","1.16","",
"臺灣全市場半導體精選30報酬指數","4,815.66","+","59.33","1.25","",
"特選臺灣高股息30報酬指數","5,188.55","+","67.69","1.32","",
"臺灣友善環境報酬指數","5,291.43","+","71.04","1.36","",
"台灣永續價值報酬指數","4,739.65","+","48.14","1.03","",
"特選臺灣IC設計報酬指數","4,188.14","+","50.32","1.22","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,231.04","+","124.80","1.12","",
"藍籌30報酬指數","10,143.90","+","82.26","0.82","",
"工業菁英30報酬指數","11,137.06","+","97.01","0.88","",
"電子菁英30報酬指數","10,001.39","+","102.19","1.03","",
"低波動股利精選30報酬指數","9,020.44","+","32.41","0.36","",
"中小型A級動能50報酬指數","17,075.26","+","171.60","1.02","",
"特選高息低波報酬指數","9,675.78","+","74.42","0.78","",
"臺灣永續報酬指數","10,498.78","+","107.17","1.03","",
"特選內需高收益報酬指數","7,664.63","+","59.60","0.78","",
"價值投資報酬指數","10,066.19","+","178.65","1.81","",
"存股雙十等權重報酬指數","9,790.82","+","121.82","1.26","",
"特選大蘋果報酬指數","8,030.14","+","83.82","1.05","",
"中小型300報酬指數","10,152.65","+","114.14","1.14","",
"特股高息20報酬指數","6,943.68","+","11.74","0.17","",
"臺灣500報酬指數","9,797.87","+","110.26","1.14","",
"臺灣勞工權益報酬指數","8,929.16","+","64.92","0.73","",
"微波高息精選20報酬指數","7,392.33","+","33.82","0.46","",
"特選世代行動通訊報酬指數","6,365.07","+","49.66","0.79","",
"智慧投資多因子30報酬指數","6,529.81","+","106.20","1.65","",
"特選大蘋果報酬正向兩倍指數","13,716.56","+","283.39","2.11","",
"特選大蘋果報酬反向一倍指數","7,339.36","-","78.24","-1.05","",
"特選價值成長報酬指數","9,185.02","+","122.42","1.35","",
"臺灣上櫃永續報酬指數","6,726.75","+","127.44","1.93","",
"特選台股領航報酬指數","8,422.61","+","103.19","1.24","",
"特選Smart多因子報酬指數","6,908.35","+","91.15","1.34","",
"特選ESG高股息報酬指數","4,915.18","+","51.70","1.06","",
"特選上櫃ESG成長報酬指數","4,736.66","+","75.46","1.62","",
"特選上櫃ESG電子菁英報酬指數","5,077.18","+","78.75","1.58","",
"新臺灣高股息報酬指數","5,140.44","+","52.44","1.03","",
"臺灣ESG優息存股報酬指數","4,998.63","+","30.12","0.61","",
"111年03月09日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","303,098,175,912","4,005,863,309","2,168,429",
"2.台灣存託憑證","36,220,713","6,726,800","2,140",
"3.受益憑證","0","0","0",
"4.ETF","17,363,794,296","927,471,046","245,488",
"5.受益證券","45,791,774","2,467,424","172",
"6.變更交易股票","23,346,003","4,720,887","1,608",
"7.認購(售)權證","2,243,189,080","2,019,982,000","76,724",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","18,320,370","3,299,000","568",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","303,121,521,915","4,010,584,196","2,170,037",
"總計(1~15)","322,828,838,148","6,970,530,466","2,495,129",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","6,787(17)","772(15)",
"下跌(跌停)","4,362(56)","117(0)",
"持平","617","68",
"未成交","15,504","2",
"無比價","2,421","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年03月09日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","22,656,321","33,257","3,007,269,415","132.20","133.25","132.20","132.50","+","1.35","132.45","123","132.50","115","0.00",
="0051","元大中型100","65,395","152","3,786,725","58.10","58.25","57.70","57.95","+","0.60","57.85","2","58.00","52","0.00",
="0052","富邦科技","427,379","290","52,478,141","122.40","123.15","122.30","122.65","+","0.80","122.60","2","122.65","23","0.00",
="0053","元大電子","13,011","15","833,003","63.85","64.20","63.85","64.05","+","0.75","63.90","2","64.05","13","0.00",
="0054","元大台商50","1,057","5","31,205","29.45","29.45","29.45","29.45","-","0.20","29.40","1","29.47","28","0.00",
="0055","元大MSCI金融","395,476","449","9,601,171","24.20","24.48","24.20","24.28","+","0.17","24.27","9","24.28","68","0.00",
="0056","元大高股息","10,929,094","6,745","363,978,110","33.22","33.38","33.18","33.36","+","0.36","33.35","31","33.36","251","0.00",
="0057","富邦摩台","25,000","8","2,313,900","92.15","92.80","92.15","92.55","+","0.90","92.15","10","92.45","2","0.00",
="0061","元大寶滬深","289,292","126","5,853,443","20.70","20.70","20.12","20.12","-","0.32","20.12","55","20.14","24","0.00",
="006203","元大MSCI台灣","10,203","14","646,545","62.90","63.45","62.90","63.45","+","0.55","63.45","2","63.50","5","0.00",
="006204","永豐臺灣加權","21,239","22","1,827,160","86.00","86.25","85.90","86.10","+","1.35","85.90","1","86.10","25","0.00",
="006205","富邦上証","1,305,568","381","44,765,744","34.85","34.85","33.85","33.85","-","0.89","33.82","10","33.85","77","0.00",
="006206","元大上證50","185,121","120","6,094,413","33.30","33.30","32.60","32.60","-","0.70","32.58","2","32.60","1","0.00",
="006207","FH滬深","279,300","45","7,454,686","26.67","26.91","26.30","26.30","-","0.69","26.30","15","26.35","11","0.00",
="006208","富邦台50","5,925,727","11,820","453,190,922","76.15","76.75","76.15","76.30","+","0.40","76.30","80","76.35","8","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.50","5","7.70","2","0.00",
="00631L","元大台灣50正2","3,728,257","1,753","470,482,277","125.90","127.30","125.25","126.35","+","3.35","126.30","13","126.35","138","0.00",
="00632R","元大台灣50反1","189,751,831","15,747","1,032,704,891","5.45","5.47","5.42","5.44","-","0.07","5.44","9,215","5.45","18,052","0.00",
="00633L","富邦上証正2","11,867,077","2,824","494,179,082","42.35","42.68","40.56","40.56","-","1.87","40.56","181","40.57","2","0.00",
="00634R","富邦上証反1","1,779,482","155","8,012,944","4.44","4.55","4.44","4.55","+","0.11","4.54","302","4.55","9","0.00",
="00635U","期元大S&P黃金","4,873,708","1,696","132,915,694","27.10","27.45","27.10","27.43","+","0.95","27.42","6","27.43","160","0.00",
="00636","國泰中國A50","1,508,258","626","34,003,936","22.77","22.80","22.27","22.29","-","0.47","22.28","31","22.29","76","0.00",
="00636K","國泰中國A50+U","200","2","1,580","7.90","7.90","7.90","7.90","-","0.08","7.80","11","--","0","0.00",
="00637L","元大滬深300正2","108,835,835","14,467","1,792,895,157","16.74","16.87","16.02","16.02","-","0.76","16.02","2,471","16.03","58","0.00",
="00638R","元大滬深300反1","976,400","251","9,189,097","9.30","9.54","9.30","9.54","+","0.24","9.54","244","9.55","21","0.00",
="00639","富邦深100","1,305,809","292","18,143,161","13.93","14.14","13.67","13.67","-","0.48","13.66","1","13.67","2","0.00",
="00640L","富邦日本正2","511,438","159","11,956,312","23.39","23.60","23.15","23.21","+","0.19","23.21","4","23.24","60","0.00",
="00641R","富邦日本反1","522,040","98","5,829,724","11.15","11.23","11.11","11.21","-","0.05","11.20","64","11.23","100","0.00",
="00642U","期元大S&P石油","22,582,291","7,263","517,168,856","22.91","23.08","22.65","22.85","+","0.68","22.85","854","22.86","109","0.00",
="00643","群益深証中小","305,175","169","5,057,240","16.81","16.89","16.38","16.38","-","0.52","16.37","5","16.38","3","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.66","2","3.73","1","0.00",
="00645","富邦日本","128,977","29","3,017,456","23.38","23.55","23.34","23.38","+","0.11","23.37","5","23.38","32","0.00",
="00646","元大S&P500","787,181","660","28,700,743","36.53","36.58","36.36","36.52","+","0.12","36.52","24","36.57","25","0.00",
="00647L","元大S&P500正2","320,108","101","19,624,160","61.25","61.70","60.90","61.50","+","0.40","61.55","2","61.65","50","0.00",
="00648R","元大S&P500反1","3,781,019","276","27,145,996","7.19","7.21","7.16","7.17","-","0.02","7.16","2,758","7.17","23","0.00",
="00650L","FH香港正2","9,943,885","1,979","156,090,848","16.26","16.38","15.16","15.19","-","1.07","15.19","31","15.20","20","0.00",
="00651R","FH香港反1","1,916,000","167","17,249,760","8.89","9.16","8.80","9.15","+","0.34","9.14","50","9.15","129","0.00",
="00652","富邦印度","44,275","46","1,171,491","26.16","26.60","26.16","26.60","+","0.58","26.60","9","26.69","21","0.00",
="00653L","富邦印度正2","597,759","324","22,084,457","36.61","37.45","36.43","37.39","+","1.52","37.39","33","37.40","1","0.00",
="00654R","富邦印度反1","1,354,000","211","12,136,060","9.00","9.06","8.90","8.93","-","0.19","8.91","23","8.93","11","0.00",
="00655L","國泰中國A50正2","5,683,599","1,291","174,628,307","31.20","31.52","30.00","30.00","-","1.40","30.00","253","30.02","40","0.00",
="00656R","國泰中國A50反1","443,000","114","3,812,130","8.51","8.67","8.47","8.67","+","0.21","8.67","99","8.69","300","0.00",
="00657","國泰日經225","97,000","7","2,918,250","30.07","30.13","30.01","30.01","+","0.06","30.01","9","30.06","30","0.00",
="00657K","國泰日經225+U","200","2","2,120","10.60","10.60","10.60","10.60","+","0.02","10.57","11","10.61","11","0.00",
="00660","元大歐洲50","91,145","40","2,348,041","25.59","25.95","25.59","25.95","+","0.96","25.95","2","25.98","20","0.00",
="00661","元大日經225","17,050","6","537,217","31.70","31.70","31.42","31.42","-","0.02","31.29","10","31.43","15","0.00",
="00662","富邦NASDAQ","849,567","602","41,288,732","48.64","48.79","48.39","48.73","+","0.33","48.71","54","48.73","17","0.00",
="00663L","國泰臺灣加權正2","16,001","16","1,841,410","115.05","115.60","114.10","114.90","+","2.60","114.90","209","115.10","50","0.00",
="00664R","國泰臺灣加權反1","25,438,042","984","156,979,042","6.17","6.20","6.14","6.18","-","0.07","6.17","15","6.18","994","0.00",
="00665L","富邦恒生國企正2","5,372,830","1,210","58,154,406","11.15","11.22","10.48","10.54","-","0.67","10.54","57","10.55","5","0.00",
="00666R","富邦恒生國企反1","254,000","47","3,903,430","15.25","15.61","15.00","15.61","+","0.52","15.61","1","15.62","3","0.00",
="00668","國泰美國道瓊","192,574","53","6,492,171","33.68","33.82","33.65","33.79","+","0.27","33.79","1","33.81","46","0.00",
="00668K","國泰美國道瓊+U","200","2","2,380","11.90","11.90","11.90","11.90","+","0.01","11.90","11","11.93","11","0.00",
="00669R","國泰美國道瓊反1","6,338,560","447","52,397,986","8.27","8.29","8.24","8.26","-","0.03","8.25","513","8.26","539","0.00",
="00670L","富邦NASDAQ正2","2,018,725","788","165,763,438","82.05","82.80","81.35","82.60","+","1.15","82.55","29","82.60","23","0.00",
="00671R","富邦NASDAQ反1","14,576,120","883","85,475,857","5.87","5.89","5.84","5.86","-","0.04","5.85","78","5.86","1,502","0.00",
="00673R","期元大S&P原油反1","52,982,075","6,090","393,316,731","7.43","7.51","7.36","7.44","-","0.23","7.43","489","7.44","2,657","0.00",
="00674R","期元大S&P黃金反1","1,699,849","435","19,410,601","11.49","11.49","11.34","11.38","-","0.40","11.37","8","11.38","45","0.00",
="00675L","富邦臺灣加權正2","548,017","307","27,141,026","49.36","49.85","49.08","49.56","+","1.25","49.54","1","49.56","92","0.00",
="00676R","富邦臺灣加權反1","19,473,775","892","65,700,453","3.37","3.39","3.36","3.38","-","0.04","3.37","3,402","3.38","4,790","0.00",
="00678","群益NBI生技","419,428","39","9,342,161","22.31","22.35","22.20","22.24","+","0.23","22.24","2","22.30","6","0.00",
="00680L","元大美債20正2","155,150","42","3,412,202","21.97","22.10","21.96","22.01","-","0.30","21.96","5","22.01","51","0.00",
="00681R","元大美債20反1","351,000","24","4,890,340","13.89","13.95","13.89","13.91","+","0.10","13.91","5","13.93","3","0.00",
="00682U","期元大美元指數","170,922","97","3,328,738","19.47","19.51","19.46","19.48","-","0.04","19.47","4","19.48","15","0.00",
="00683L","期元大美元指正2","1,001,200","186","19,648,462","19.65","19.69","19.58","19.65","-","0.11","19.65","5","19.66","53","0.00",
="00684R","期元大美元指反1","114,000","12","1,965,600","17.24","17.29","17.22","17.29","+","0.08","17.26","3","17.29","24","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","43.55","10","43.74","5","0.00",
="00686R","群益臺灣加權反1","426,100","50","1,562,698","3.66","3.69","3.65","3.67","-","0.03","3.66","187","3.67","235","0.00",
="00688L","國泰20年美債正2","11,000","7","240,470","21.89","21.90","21.81","21.90","-","0.27","21.84","55","21.89","150","0.00",
="00689R","國泰20年美債反1","376,000","12","5,501,300","14.61","14.66","14.61","14.63","+","0.10","14.63","1","14.64","3","0.00",
="00690","兆豐藍籌30","111,151","17","3,544,718","31.88","31.90","31.80","31.84","+","0.31","31.75","1","31.83","20","0.00",
="00692","富邦公司治理","2,446,970","1,995","82,537,067","33.59","33.84","33.59","33.78","+","0.44","33.77","30","33.78","42","0.00",
="00693U","期街口S&P黃豆","1,503,445","553","40,683,772","26.81","27.20","26.79","27.20","+","0.58","27.19","13","27.20","3","0.00",
="00700","富邦恒生國企","677,635","190","8,741,975","13.27","13.27","12.65","12.65","-","0.52","12.65","12","12.69","1","0.00",
="00701","國泰股利精選30","2,600,966","1,435","65,751,203","25.20","25.37","25.20","25.28","+","0.15","25.27","9","25.28","3","0.00",
="00702","國泰標普低波高息","103,070","8","2,134,094","20.69","20.71","20.68","20.71","-","0.07","20.66","21","20.71","1","0.00",
="00703","台新MSCI中國","173,828","78","2,770,631","16.20","16.35","15.81","15.83","-","0.36","15.82","11","15.87","20","0.00",
="00706L","期元大S&P日圓正2","111,000","23","1,567,260","14.15","14.15","14.10","14.13","-","0.09","14.14","22","14.16","52","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","20.63","57","20.69","30","0.00",
="00708L","期元大S&P黃金正2","6,115,751","1,682","205,090,800","33.15","33.90","33.11","33.81","+","2.22","33.80","408","33.81","1","0.00",
="00709","富邦歐洲","128,338","31","2,703,196","20.79","21.12","20.77","21.03","+","0.81","21.00","1","21.05","28","0.00",
="00710B","FH彭博非投等債","293,394","140","5,147,124","17.52","17.56","17.52","17.54","+","0.02","17.54","9","17.56","32","0.00",
="00711B","FH彭博新興債","110,420","15","1,945,554","17.59","17.63","17.59","17.62","+","0.03","17.61","1","17.62","1","0.00",
="00712","FH富時不動產","4,478,720","1,322","56,207,550","12.49","12.62","12.45","12.60","+","0.31","12.60","58","12.61","244","0.00",
="00713","元大台灣高息低波","915,695","441","39,149,941","42.64","42.90","42.63","42.80","+","0.40","42.79","3","42.81","17","0.00",
="00714","群益道瓊美國地產","249,365","163","5,263,321","21.05","21.15","21.05","21.14","+","0.07","21.13","52","21.14","22","0.00",
="00715L","期街口布蘭特正2","68,485,448","13,063","1,972,972,000","28.80","29.28","28.13","28.74","+","1.78","28.73","388","28.74","81","0.00",
="00717","富邦美國特別股","370,505","131","5,670,981","15.32","15.37","15.28","15.31","+","0.02","15.31","11","15.32","33","0.00",
="00728","第一金工業30","1,083,851","811","28,382,646","26.20","26.28","26.10","26.21","+","0.21","26.20","20","26.21","2","0.00",
="00730","富邦臺灣優質高息","225,987","145","4,438,636","19.50","19.70","19.50","19.69","+","0.30","19.68","6","19.69","22","0.00",
="00731","FH富時高息低波","1,097,831","149","64,833,634","59.05","59.20","58.90","59.10","+","0.50","59.00","4","59.05","14","0.00",
="00732","國泰RMB短期報酬","140,000","4","5,811,200","41.43","41.54","41.43","41.54","-","0.06","41.41","25","41.58","21","0.00",
="00733","富邦臺灣中小","521,828","368","19,875,007","38.49","38.49","37.94","37.99","+","0.24","37.99","1","38.00","2","0.00",
="00735","國泰臺韓科技","101,047","5","2,925,157","28.95","28.95","28.80","28.80","+","0.15","28.80","11","28.94","1","0.00",
="00736","國泰新興市場","109,008","8","2,148,998","19.88","19.88","19.71","19.72","-","0.16","19.72","1","19.76","20","0.00",
="00737","國泰AI+Robo","296,320","58","8,134,592","27.43","27.52","27.33","27.50","+","0.04","27.50","50","27.54","30","0.00",
="00738U","期元大道瓊白銀","6,347,381","1,787","175,501,345","27.27","27.91","27.27","27.85","+","1.62","27.84","2","27.85","188","0.00",
="00739","元大MSCI A股","617,865","211","15,349,315","25.34","25.36","24.66","24.66","-","0.70","24.65","1","24.68","31","0.00",
="00742","新光內需收益","74,000","18","1,668,850","22.25","22.66","22.25","22.66","+","0.41","22.55","4","22.65","5","0.00",
="00743","國泰中國A150","23,000","8","610,910","26.58","26.70","26.10","26.10","-","0.62","25.92","1","26.03","34","0.00",
="00752","中信中國50","8,613,372","4,112","154,139,978","18.30","18.30","17.65","17.66","-","0.64","17.65","266","17.66","26","0.00",
="00753L","中信中國50正2","4,819,028","1,533","70,338,837","15.18","15.26","14.11","14.11","-","1.15","14.10","15","14.11","10","0.00",
