"111年06月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣環境永續高股息指數","4,668.44","+","34.58","0.75","",
"臺灣友善環境50指數","4,503.00","+","26.50","0.59","",
"特選台灣策略高股息30指數","4,591.99","+","7.61","0.17","",
"特選臺灣IC設計產業代表指數","4,191.77","+","20.01","0.48","",
"特選臺灣綠能指數","4,780.88","+","42.11","0.89","",
"特選臺灣成長高股息指數","4,555.62","+","8.03","0.18","",
"特選臺灣智慧50指數","4,675.14","+","20.73","0.45","",
"特選臺灣標竿PCB指數","4,531.32","+","10.42","0.23","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","31,747.63","+","358.19","1.14","",
"金融類日報酬反向一倍指數","4,613.12","-","26.47","-0.57","",
"漲升股利150指數","8,748.73","+","53.39","0.61","",
"藍籌30指數","8,144.17","+","46.71","0.58","",
"工業菁英30指數","8,876.00","+","67.49","0.77","",
"電子菁英30指數","8,100.33","+","77.84","0.97","",
"低波動股利精選30指數","7,225.68","+","26.99","0.37","",
"中小型A級動能50指數","14,361.82","+","67.65","0.47","",
"特選高息低波指數","7,478.20","+","28.69","0.39","",
"臺灣永續指數","8,479.07","+","37.44","0.44","",
"特選內需高收益指數","6,324.85","+","12.10","0.19","",
"價值投資指數","7,521.61","+","4.32","0.06","",
"存股雙十等權重指數","8,047.62","+","56.96","0.71","",
"特選大蘋果指數","6,915.83","+","81.34","1.19","",
"中小型300指數","9,021.30","+","9.28","0.10","",
"特股高息20指數","6,220.35","+","24.14","0.39","",
"臺灣500指數","8,597.52","+","29.91","0.35","",
"臺灣勞工權益指數","7,843.15","+","35.15","0.45","",
"微波高息精選20指數","6,617.54","+","16.46","0.25","",
"特選世代行動通訊指數","6,215.92","+","36.04","0.58","",
"智慧投資多因子30指數","5,849.30","+","7.50","0.13","",
"臺股期貨指數","8,320.34","+","34.08","0.41","",
"特選價值成長指數","7,825.07","-","32.39","-0.41","",
"臺灣上櫃永續指數","6,165.19","-","29.48","-0.48","",
"特選台股領航指數","7,628.24","+","59.11","0.78","",
"特選Smart多因子指數","6,475.10","+","23.88","0.37","",
"特選ESG高股息指數","4,636.50","+","30.43","0.66","",
"特選上櫃ESG成長指數","4,530.25","-","9.14","-0.20","",
"特選上櫃ESG電子菁英指數","4,863.29","-","12.02","-0.25","",
"新臺灣高股息指數","5,016.12","+","16.44","0.33","",
"臺灣優息存股指數","5,100.31","+","1.83","0.04","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,341.69","+","73.11","0.29","",
"發行量加權股價報酬指數","33,033.84","+","107.04","0.33","",
"臺灣公司治理100報酬指數","12,625.85","+","51.40","0.41","",
"臺灣50報酬指數","25,827.37","+","111.20","0.43","",
"臺灣50權重上限30%報酬指數","24,715.69","+","139.48","0.57","",
"臺灣中型100報酬指數","26,270.34","+","80.22","0.31","",
"臺灣資訊科技股報酬指數","41,551.14","+","132.84","0.32","",
"臺灣發達報酬指數","20,107.83","+","119.64","0.60","",
"臺灣高股息報酬指數","18,461.42","+","51.48","0.28","",
"臺灣就業99報酬指數","14,753.25","+","79.27","0.54","",
"臺灣高薪100報酬指數","12,610.08","+","70.33","0.56","",
"未含金融電子報酬指數","32,924.57","+","70.70","0.22","",
"小型股300報酬指數","11,181.23","-","36.46","-0.33","",
"水泥類報酬指數","322.38","-","0.63","-0.20","",
"食品類報酬指數","2,761.25","+","5.09","0.18","",
"塑膠類報酬指數","482.32","+","3.08","0.64","",
"紡織纖維類報酬指數","918.34","+","6.52","0.72","",
"電機機械類報酬指數","352.48","+","2.88","0.82","",
"電器電纜類報酬指數","154.71","-","6.96","-4.31","",
"化學生技醫療類報酬指數","181.80","-","1.63","-0.89","",
"化學類報酬指數","241.58","-","3.87","-1.58","",
"生技醫療類報酬指數","88.66","+","0.09","0.10","",
"玻璃陶瓷類報酬指數","66.68","","--","--","",
"造紙類報酬指數","491.52","+","1.29","0.26","",
"鋼鐵類報酬指數","256.41","+","5.28","2.10","",
"橡膠類報酬指數","398.39","-","1.66","-0.41","",
"汽車類報酬指數","512.59","-","1.77","-0.34","",
"電子工業類報酬指數","1,397.49","+","4.57","0.33","",
"半導體類報酬指數","645.27","+","0.54","0.08","",
"電腦及週邊設備類報酬指數","274.81","+","1.59","0.58","",
"光電類報酬指數","49.80","+","0.95","1.94","",
"通信網路類報酬指數","278.92","+","1.16","0.42","",
"電子零組件類報酬指數","305.13","+","1.35","0.44","",
"電子通路類報酬指數","449.17","+","4.64","1.04","",
"資訊服務類報酬指數","283.82","+","0.15","0.05","",
"其他電子類報酬指數","161.43","+","1.59","0.99","",
"建材營造類報酬指數","704.31","-","3.76","-0.53","",
"航運類報酬指數","384.99","-","2.09","-0.54","",
"觀光類報酬指數","135.06","+","2.08","1.56","",
"金融保險類報酬指數","2,783.82","+","15.81","0.57","",
"貿易百貨類報酬指數","431.25","+","4.90","1.15","",
"油電燃氣類報酬指數","191.16","+","1.68","0.89","",
"其他類報酬指數","615.34","+","1.63","0.27","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,355.35","-","9.84","-0.23","",
"臺灣中小型公司治理報酬指數","9,028.47","+","35.54","0.40","",
"臺灣IPO報酬指數","7,420.76","-","69.63","-0.93","",
"智慧中立報酬指數","4,397.51","-","4.70","-0.11","",
"加權指數掩護性臺指買權價外5%報酬指數","7,140.80","+","24.66","0.35","",
"臺灣5G報酬指數","9,092.15","+","58.32","0.65","",
"臺灣企業社會責任中小型報酬指數","9,363.46","+","38.37","0.41","",
"特選臺灣電動車代表報酬指數","6,142.54","+","35.42","0.58","",
"臺灣5G+通訊報酬指數","6,538.05","+","51.13","0.79","",
"臺灣全市場報酬指數","5,808.50","+","17.40","0.30","",
"臺灣全市場半導體報酬指數","5,857.15","+","17.35","0.30","",
"臺灣電動車與自駕科技永續概念報酬指數","4,790.95","+","33.06","0.69","",
"臺灣智慧移動與電動車報酬指數","4,546.00","+","43.00","0.95","",
"特選小資高價30報酬指數","5,004.45","+","27.80","0.56","",
"特選臺灣綠能及電動車報酬指數","4,817.53","+","14.86","0.31","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,703.44","+","32.08","0.69","",
"臺灣全市場半導體精選30報酬指數","4,571.91","+","19.99","0.44","",
"特選臺灣高股息30報酬指數","4,786.62","+","8.82","0.18","",
"臺灣友善環境報酬指數","5,139.89","+","9.91","0.19","",
"台灣永續價值報酬指數","4,613.62","+","20.25","0.44","",
"特選臺灣IC設計報酬指數","3,763.65","+","1.90","0.05","",
"特選臺灣環境永續高股息報酬指數","4,735.46","+","35.08","0.75","",
"臺灣友善環境50報酬指數","4,508.93","+","26.54","0.59","",
"特選台灣策略高股息30報酬指數","4,671.17","+","7.74","0.17","",
"特選臺灣IC設計產業代表報酬指數","4,197.74","+","20.04","0.48","",
"特選臺灣綠能報酬指數","4,780.88","+","42.11","0.89","",
"特選臺灣成長高股息報酬指數","4,595.15","+","8.09","0.18","",
"特選臺灣智慧50報酬指數","4,675.89","+","20.73","0.45","",
"特選臺灣標竿PCB報酬指數","4,550.87","+","10.46","0.23","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,124.08","+","68.25","0.62","",
"藍籌30報酬指數","9,895.78","+","56.77","0.58","",
"工業菁英30報酬指數","10,747.33","+","81.72","0.77","",
"電子菁英30報酬指數","9,707.41","+","93.28","0.97","",
"低波動股利精選30報酬指數","9,007.92","+","34.78","0.39","",
"中小型A級動能50報酬指數","16,415.38","+","77.32","0.47","",
"特選高息低波報酬指數","9,691.87","+","37.17","0.38","",
"臺灣永續報酬指數","10,298.95","+","45.48","0.44","",
"特選內需高收益報酬指數","7,736.09","+","17.53","0.23","",
"價值投資報酬指數","9,366.91","+","5.38","0.06","",
"存股雙十等權重報酬指數","9,249.47","+","65.46","0.71","",
"特選大蘋果報酬指數","7,935.32","+","93.34","1.19","",
"中小型300報酬指數","10,096.67","+","11.31","0.11","",
"特股高息20報酬指數","7,004.47","+","27.19","0.39","",
"臺灣500報酬指數","9,596.05","+","33.62","0.35","",
"臺灣勞工權益報酬指數","8,905.55","+","42.09","0.47","",
"微波高息精選20報酬指數","7,422.08","+","20.12","0.27","",
"特選世代行動通訊報酬指數","6,700.85","+","38.85","0.58","",
"智慧投資多因子30報酬指數","6,348.48","+","11.16","0.18","",
"特選大蘋果報酬正向兩倍指數","13,280.93","+","308.80","2.38","",
"特選大蘋果報酬反向一倍指數","7,363.94","-","88.71","-1.19","",
"特選價值成長報酬指數","8,477.16","-","35.09","-0.41","",
"臺灣上櫃永續報酬指數","6,657.57","-","31.85","-0.48","",
"特選台股領航報酬指數","8,111.61","+","62.85","0.78","",
"特選Smart多因子報酬指數","6,713.69","+","25.47","0.38","",
"特選ESG高股息報酬指數","4,807.33","+","31.55","0.66","",
"特選上櫃ESG成長報酬指數","4,680.80","-","9.45","-0.20","",
"特選上櫃ESG電子菁英報酬指數","5,030.92","-","12.43","-0.25","",
"新臺灣高股息報酬指數","5,031.04","+","16.49","0.33","",
"臺灣優息存股報酬指數","5,100.31","+","1.83","0.04","",
"111年06月06日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","204,207,462,043","2,918,745,871","1,429,189",
"2.台灣存託憑證","85,481,103","10,629,863","3,142",
"3.受益憑證","0","0","0",
"4.ETF","10,163,173,662","610,071,061","154,102",
"5.受益證券","44,248,355","2,334,642","171",
"6.變更交易股票","14,316,661","2,055,726","875",
"7.認購(售)權證","2,235,562,410","1,870,747,000","62,513",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","17,566,280","3,477,000","560",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","204,221,778,704","2,920,801,597","1,430,064",
"總計(1~15)","216,767,810,514","5,418,061,163","1,650,552",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,189(6)","467(5)",
"下跌(跌停)","4,833(47)","380(1)",
"持平","639","109",
"未成交","17,729","3",
"無比價","2,637","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年06月06日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","4,292,361","8,948","550,968,083","128.25","129.00","127.45","128.70","+","0.90","128.65","7","128.70","60","0.00",
="0051","元大中型100","25,507","167","1,467,945","57.70","57.75","57.25","57.75","+","0.55","57.65","1","57.75","59","0.00",
="0052","富邦科技","328,787","421","35,544,866","107.65","108.40","107.10","107.90","+","0.30","107.85","1","107.90","3","0.00",
="0053","元大電子","3,322","9","204,927","61.35","62.10","61.35","62.10","+","0.35","61.55","1","61.95","16","0.00",
="0055","元大MSCI金融","290,007","481","6,953,525","23.97","24.14","23.84","24.10","+","0.10","24.08","2","24.11","8","0.00",
="0056","元大高股息","11,936,646","11,187","375,016,726","31.38","31.52","31.24","31.48","+","0.08","31.47","8","31.48","56","0.00",
="0057","富邦摩台","24,037","1,029","2,168,337","89.95","90.35","89.90","90.35","+","0.25","89.70","10","90.15","10","0.00",
="0061","元大寶滬深","270,853","1,052","5,282,400","19.31","19.63","19.20","19.60","+","0.40","19.53","5","19.60","10","0.00",
="006203","元大MSCI台灣","5,303","545","327,282","61.40","62.00","61.40","62.00","+","0.25","61.60","1","61.90","4","0.00",
="006204","永豐臺灣加權","20,557","26","1,711,477","83.10","83.50","82.80","83.30","+","0.50","83.10","50","83.30","1","0.00",
="006205","富邦上証","1,060,401","525","34,442,478","32.16","32.67","32.01","32.56","+","0.58","32.55","14","32.56","17","0.00",
="006206","元大上證50","144,466","1,013","4,491,018","30.67","31.34","30.67","31.32","+","0.62","31.23","2","31.32","33","0.00",
="006207","FH滬深","710,279","63","18,119,623","25.78","25.78","25.31","25.66","+","0.49","25.63","10","25.66","14","0.00",
="006208","富邦台50","3,057,495","5,149","226,248,775","73.70","74.45","73.40","74.20","+","0.50","74.15","6","74.20","305","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.39","5","7.46","2","0.00",
="00631L","元大台灣50正2","2,642,316","742","317,454,165","120.70","121.40","118.85","120.80","+","1.15","120.75","1","120.80","209","0.00",
="00632R","元大台灣50反1","88,319,070","4,000","483,806,798","5.46","5.52","5.45","5.48"," ","0.00","5.47","1,683","5.48","14,384","0.00",
="00633L","富邦上証正2","14,151,057","3,220","580,995,527","41.25","41.79","40.02","41.55","+","0.84","41.53","11","41.55","176","0.00",
="00634R","富邦上証反1","1,487,417","56","6,569,729","4.45","4.51","4.40","4.40","-","0.06","4.40","469","4.41","10","0.00",
="00635U","期元大S&P黃金","187,386","69","4,585,117","24.40","24.51","24.40","24.49","+","0.16","24.48","3","24.49","248","0.00",
="00636","國泰中國A50","846,500","1,147","18,535,201","21.90","22.05","21.60","22.02","+","0.42","22.00","7","22.02","124","0.00",
="00636K","國泰中國A50+U","200","2","1,494","7.47","7.47","7.47","7.47","+","0.12","7.45","11","7.49","11","0.00",
="00637L","元大滬深300正2","139,428,940","16,279","2,267,417,285","16.30","16.53","15.81","16.40","+","0.33","16.40","566","16.41","21","0.00",
="00638R","元大滬深300反1","1,479,038","219","13,916,736","9.39","9.54","9.35","9.38","-","0.07","9.38","3","9.39","455","0.00",
="00639","富邦深100","1,245,042","765","16,934,548","13.22","13.74","13.22","13.60","+","0.38","13.58","56","13.60","190","0.00",
="00640L","富邦日本正2","279,090","56","7,817,205","27.80","28.18","27.80","28.12","+","0.40","28.12","8","28.15","3","0.00",
="00641R","富邦日本反1","214,060","60","2,153,842","10.10","10.10","10.03","10.04","-","0.07","10.03","4","10.04","94","0.00",
="00642U","期元大S&P石油","8,891,913","2,484","205,724,203","23.16","23.27","23.01","23.13","+","1.27","23.13","694","23.14","1","0.00",
="00643","群益深証中小","405,524","147","6,598,276","15.90","16.42","15.90","16.36","+","0.57","16.35","2","16.37","1","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.74","2","3.80","1","0.00",
="00645","富邦日本","227,450","87","5,846,681","25.62","25.80","25.58","25.78","+","0.25","25.78","1","25.79","2","0.00",
="00646","元大S&P500","574,487","681","21,491,411","37.30","37.53","37.22","37.49","+","0.39","37.47","3","37.49","39","0.00",
="00647L","元大S&P500正2","1,178,000","130","69,924,450","59.20","59.65","59.05","59.60","+","0.95","59.45","130","59.60","146","0.00",
="00648R","元大S&P500反1","1,304,040","120","9,402,218","7.22","7.22","7.19","7.19","-","0.06","7.19","1,450","7.20","899","0.00",
="00650L","FH香港正2","4,124,550","801","67,653,308","16.08","16.62","16.06","16.53","+","0.72","16.53","89","16.54","10","0.00",
="00651R","FH香港反1","398,000","51","3,344,580","8.37","8.50","8.34","8.35","-","0.16","8.35","72","8.37","200","0.00",
="00652","富邦印度","152,081","1,118","4,202,932","27.45","27.73","27.45","27.62","+","0.22","27.58","1","27.62","2","0.00",
="00653L","富邦印度正2","163,000","85","6,347,030","38.79","39.24","38.70","38.87","+","0.12","38.86","50","38.87","1","0.00",
="00654R","富邦印度反1","114,000","24","985,340","8.67","8.67","8.61","8.64","-","0.02","8.64","3","8.67","30","0.00",
="00655L","國泰中國A50正2","4,985,330","1,142","148,818,717","30.05","30.40","29.05","30.19","+","0.60","30.19","28","30.20","6","0.00",
="00656R","國泰中國A50反1","85,000","8","722,800","8.48","8.58","8.43","8.43","-","0.07","8.43","100","8.44","150","0.00",
="00657","國泰日經225","13,000","3","424,980","32.65","32.96","32.65","32.96","+","0.67","32.86","30","32.92","5","0.00",
="00657K","國泰日經225+U","1,900","5","21,080","11.09","11.19","11.08","11.19","+","0.20","11.16","6","11.20","6","0.00",
="00660","元大歐洲50","4,155","8","115,951","27.80","27.92","27.80","27.88","+","0.26","27.77","5","27.92","25","0.00",
="00661","元大日經225","116,027","18","4,046,073","34.97","34.97","34.76","34.90","+","0.44","34.84","23","35.03","50","0.00",
="00662","富邦NASDAQ","505,443","476","24,133,184","47.54","47.93","47.54","47.86","+","0.44","47.85","20","47.86","40","0.00",
="00663L","國泰臺灣加權正2","6,019","4","661,780","110.05","110.30","108.45","110.30","+","0.80","109.85","50","110.00","101","0.00",
="00664R","國泰臺灣加權反1","9,747,989","436","60,416,929","6.19","6.24","6.17","6.19","-","0.02","6.19","7","6.20","3,604","0.00",
="00665L","富邦恒生國企正2","5,018,400","817","54,125,513","10.58","10.94","10.56","10.88","+","0.53","10.87","2","10.88","342","0.00",
="00666R","富邦恒生國企反1","247,000","12","3,547,900","14.35","14.46","14.29","14.36","-","0.27","14.31","10","14.39","70","0.00",
="00668","國泰美國道瓊","23,879","29","841,090","35.17","35.32","35.11","35.25","+","0.26","35.24","1","35.25","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,400","12.00","12.00","12.00","12.00","+","0.10","11.97","6","11.99","6","0.00",
="00669R","國泰美國道瓊反1","1,527,028","258","12,423,598","8.16","8.16","8.12","8.12","-","0.08","8.12","1,686","8.14","709","0.00",
="00670L","富邦NASDAQ正2","3,201,175","660","227,488,390","70.65","71.50","70.55","71.25","+","1.00","71.20","32","71.25","1","0.00",
="00671R","富邦NASDAQ反1","7,153,094","481","43,270,684","6.07","6.07","6.03","6.03","-","0.05","6.03","1,832","6.04","42","0.00",
="00673R","期元大S&P原油反1","66,230,814","6,191","474,948,009","7.15","7.23","7.11","7.17","-","0.27","7.16","943","7.17","200","0.00",
="00674R","期元大S&P黃金反1","112,800","27","1,427,863","12.71","12.71","12.64","12.65","-","0.10","12.65","4","12.66","1","0.00",
="00675L","富邦臺灣加權正2","184,328","125","8,729,520","47.57","47.72","46.80","47.52","+","0.40","47.44","1","47.52","95","0.00",
="00676R","富邦臺灣加權反1","7,271,525","411","24,702,237","3.39","3.42","3.38","3.40","-","0.01","3.38","5,139","3.40","3,439","0.00",
="00678","群益NBI生技","363,797","34","8,120,571","22.33","22.54","22.27","22.30","+","0.19","22.24","25","22.30","2","0.00",
="00680L","元大美債20正2","302,500","75","4,597,683","15.26","15.28","15.18","15.19","-","0.26","15.18","1","15.19","40","0.00",
="00681R","元大美債20反1","725,001","55","12,026,776","16.59","16.61","16.56","16.61","+","0.16","16.57","100","16.61","31","0.00",
="00682U","期元大美元指數","96,000","33","1,933,410","20.18","20.18","20.12","20.12","-","0.10","20.11","2","20.12","1","0.00",
="00683L","期元大美元指正2","688,050","204","14,416,230","20.96","21.00","20.89","20.92","-","0.22","20.91","3","20.93","11","0.00",
="00684R","期元大美元指反1","7,000","4","116,850","16.69","16.71","16.69","16.71","+","0.10","16.69","25","16.71","20","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","41.84","1","41.91","5","0.00",
="00686R","群益臺灣加權反1","1,057,166","46","3,890,243","3.67","3.69","3.65","3.67","-","0.02","3.66","231","3.67","25","0.00",
="00688L","國泰20年美債正2","171,000","33","2,585,140","15.11","15.14","15.10","15.10","-","0.28","15.09","10","15.10","154","0.00",
="00689R","國泰20年美債反1","69,000","6","1,193,350","17.25","17.32","17.25","17.32","+","0.17","17.27","163","17.32","23","0.00",
="00690","兆豐藍籌30","151,071","36","4,668,595","30.77","31.02","30.74","30.96","+","0.13","30.89","20","30.96","21","0.00",
="00692","富邦公司治理","2,639,922","2,426","86,521,920","32.77","32.95","32.56","32.84","+","0.17","32.83","4","32.84","32","0.00",
="00693U","期街口S&P黃豆","292,226","116","8,037,727","27.34","27.59","27.34","27.49","+","0.28","27.48","3","27.49","1","0.00",
="00700","富邦恒生國企","338,730","107","4,575,173","13.31","13.60","13.31","13.58","+","0.32","13.56","4","13.58","24","0.00",
="00701","國泰股利精選30","860,051","902","21,529,668","25.03","25.18","24.90","25.14","+","0.14","25.11","3","25.14","4","0.00",
="00702","國泰標普低波高息","106,693","925","2,379,063","22.30","22.31","22.30","22.31","-","0.05","22.30","1","22.31","7","0.00",
="00703","台新MSCI中國","87,500","44","1,424,527","16.24","16.43","16.13","16.43","+","0.24","16.37","1","16.40","20","0.00",
="00706L","期元大S&P日圓正2","1,322,000","260","14,713,740","11.12","11.15","11.09","11.13","-","0.09","11.12","85","11.13","98","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","23.23","10","23.28","30","0.00",
="00708L","期元大S&P黃金正2","300,705","124","8,110,337","26.89","27.03","26.89","27.00","+","0.31","26.99","28","27.00","106","0.00",
="00709","富邦歐洲","116,585","38","2,608,597","22.30","22.39","22.27","22.38","+","0.36","22.31","5","22.37","20","0.00",
="00710B","FH彭博非投等債","554,349","109","9,861,046","17.80","17.82","17.77","17.81","+","0.03","17.80","9","17.81","31","0.00",
="00711B","FH彭博新興債","111,880","893","1,865,710","16.70","16.70","16.68","16.69","+","0.05","16.65","9","16.67","1","0.00",
="00712","FH富時不動產","1,108,055","909","13,716,167","12.35","12.40","12.33","12.39","+","0.06","12.38","15","12.39","4","0.00",
="00713","元大台灣高息低波","255,718","555","10,937,373","42.82","42.91","42.56","42.91","+","0.18","42.90","1","42.91","12","0.00",
="00714","群益道瓊美國地產","286,496","233","6,008,569","20.91","21.02","20.86","21.01","+","0.14","21.00","1","21.01","43","0.00",
="00715L","期街口布蘭特正2","26,415,933","4,103","683,887,560","25.99","26.22","25.58","25.97","+","2.65","25.96","300","25.97","18","0.00",
="00717","富邦美國特別股","424,759","304","6,503,073","15.27","15.33","15.27","15.31","+","0.04","15.31","1","15.32","92","0.00",
="00728","第一金工業30","317,312","327","7,927,082","24.91","25.13","24.82","25.05","+","0.15","25.04","4","25.05","2","0.00",
="00730","富邦臺灣優質高息","307,846","431","5,665,834","18.41","18.46","18.31","18.39","-","0.01","18.39","5","18.42","4","0.00",
="00731","FH富時高息低波","1,025,930","187","60,612,645","58.90","59.20","58.70","59.10","+","0.10","59.05","1","59.10","4","0.00",
="00732","國泰RMB短期報酬","3,083","6","124,442","39.20","40.95","39.20","40.95","+","0.41","40.66","32","40.96","1","0.00",
="00733","富邦臺灣中小","156,169","268","5,648,836","36.10","36.24","35.95","36.22","+","0.30","36.17","1","36.22","5","0.00",
="00735","國泰臺韓科技","102,464","10","2,910,058","28.40","28.40","28.40","28.40","+","0.15","28.26","7","28.40","1","0.00",
="00736","國泰新興市場","104,000","6","2,100,660","20.13","20.22","20.11","20.22","+","0.16","20.22","10","20.29","20","0.00",
