"111年03月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,247.54","-","404.66","-2.06","",
"發行量加權股價指數","16,926.06","-","336.98","-1.95","",
"臺灣公司治理100指數","9,842.64","-","184.03","-1.84","",
"臺灣50指數","13,153.86","-","265.53","-1.98","",
"臺灣50權重上限30%指數","12,519.91","-","232.41","-1.82","",
"臺灣中型100指數","14,165.63","-","290.33","-2.01","",
"臺灣資訊科技指數","22,321.25","-","599.27","-2.61","",
"臺灣發達指數","11,247.06","-","152.96","-1.34","",
"臺灣高股息指數","7,953.39","-","92.59","-1.15","",
"臺灣就業99指數","10,209.51","-","102.61","-1.00","",
"臺灣高薪100指數","9,501.78","-","85.93","-0.90","",
"未含金融指數","14,566.90","-","332.20","-2.23","",
"未含電子指數","19,820.46","-","219.13","-1.09","",
"未含金融電子指數","16,572.65","-","272.56","-1.62","",
"小型股300指數","8,963.58","-","165.18","-1.81","",
"水泥窯製類指數","723.74","+","1.50","0.21","",
"塑膠化工類指數","945.71","-","9.60","-1.00","",
"機電類指數","4,375.55","-","111.97","-2.50","",
"水泥類指數","187.92","+","0.90","0.48","",
"食品類指數","1,851.50","-","12.41","-0.67","",
"塑膠類指數","289.28","-","1.53","-0.53","",
"紡織纖維類指數","571.57","-","8.52","-1.47","",
"電機機械類指數","222.05","-","4.30","-1.90","",
"電器電纜類指數","83.80","-","2.12","-2.47","",
"化學生技醫療類指數","116.26","-","2.81","-2.36","",
"化學類指數","145.23","-","4.03","-2.70","",
"生技醫療類指數","62.30","-","1.20","-1.89","",
"玻璃陶瓷類指數","62.76","-","0.88","-1.38","",
"造紙類指數","378.23","-","7.18","-1.86","",
"鋼鐵類指數","184.63","-","2.29","-1.23","",
"橡膠類指數","281.12","-","3.27","-1.15","",
"汽車類指數","311.35","-","3.84","-1.22","",
"電子工業類指數","785.67","-","20.21","-2.51","",
"半導體類指數","386.19","-","11.84","-2.97","",
"電腦及週邊設備類指數","140.62","-","1.80","-1.26","",
"光電類指數","38.88","-","0.84","-2.11","",
"通信網路類指數","134.95","+","0.30","0.22","",
"電子零組件類指數","175.58","-","5.58","-3.08","",
"電子通路類指數","203.38","-","3.00","-1.45","",
"資訊服務類指數","130.30","-","1.41","-1.07","",
"其他電子類指數","95.28","-","1.69","-1.74","",
"建材營造類指數","365.33","","--","--","",
"航運類指數","282.34","-","9.96","-3.41","",
"觀光類指數","93.93","-","1.23","-1.29","",
"金融保險類指數","1,737.91","+","2.54","0.15","",
"貿易百貨類指數","297.53","-","5.73","-1.89","",
"油電燃氣類指數","121.94","-","1.93","-1.56","",
"其他類指數","369.61","-","7.37","-1.96","",
"臺指日報酬兩倍指數","37,021.31","-","1,504.05","-3.90","",
"臺指反向一倍指數","4,177.02","+","79.98","1.95","",
"電子類兩倍槓桿指數","35,590.58","-","1,879.36","-5.02","",
"電子類反向指數","3,832.53","+","93.76","2.51","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,096.37","-","81.42","-1.95","",
"臺灣中小型公司治理指數","7,535.57","-","256.13","-3.29","",
"臺灣IPO指數","6,535.23","-","260.45","-3.83","",
"智慧中立指數","4,158.12","+","0.37","0.01","",
"臺灣5G指數","8,696.05","-","257.45","-2.88","",
"臺灣企業社會責任中小型指數","8,586.21","-","119.64","-1.37","",
"特選臺灣電動車代表指數","6,181.49","-","68.28","-1.09","",
"臺灣5G+通訊指數","6,329.19","-","177.48","-2.73","",
"臺灣全市場指數","5,743.68","-","123.19","-2.10","",
"臺灣全市場半導體指數","5,815.48","-","233.37","-3.86","",
"臺灣電動車與自駕科技永續概念指數","4,731.96","-","132.73","-2.73","",
"臺灣智慧移動與電動車指數","4,539.53","-","148.86","-3.18","",
"特選小資高價30指數","5,067.17","-","193.80","-3.68","",
"特選臺灣綠能及電動車指數","4,789.10","-","90.79","-1.86","",
"特選臺灣智能車供應鏈聯盟指數","4,662.41","-","123.63","-2.58","",
"臺灣全市場半導體精選30指數","4,613.47","-","191.24","-3.98","",
"特選臺灣高股息30指數","5,271.07","-","96.30","-1.79","",
"臺灣友善環境指數","5,293.63","-","103.59","-1.92","",
"台灣永續價值指數","4,784.00","-","57.53","-1.19","",
"特選臺灣IC設計指數","3,989.75","-","230.67","-5.47","",
"特選臺灣環境永續高股息指數","5,056.27","-","38.53","-0.76","",
"臺灣友善環境50指數","4,561.74","-","97.30","-2.09","",
"特選台灣策略高股息30指數","4,818.65","-","77.13","-1.58","",
"特選臺灣IC設計產業代表指數","4,532.77","-","221.77","-4.66","",
"特選臺灣綠能指數","4,895.88","-","112.03","-2.24","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","34,254.49","+","99.98","0.29","",
"金融類日報酬反向一倍指數","4,508.42","-","6.61","-0.15","",
"漲升股利150指數","8,816.64","-","156.16","-1.74","",
"藍籌30指數","8,295.06","-","146.82","-1.74","",
"工業菁英30指數","9,021.84","-","236.89","-2.56","",
"電子菁英30指數","8,281.20","-","223.81","-2.63","",
"低波動股利精選30指數","7,387.86","-","22.78","-0.31","",
"中小型A級動能50指數","14,758.50","-","485.62","-3.19","",
"特選高息低波指數","7,603.16","-","23.46","-0.31","",
"臺灣永續指數","8,654.54","-","147.47","-1.68","",
"特選內需高收益指數","6,352.67","+","1.59","0.03","",
"價值投資指數","8,045.97","-","209.11","-2.53","",
"存股雙十等權重指數","8,625.81","-","137.44","-1.57","",
"特選大蘋果指數","7,079.42","-","141.90","-1.97","",
"中小型300指數","9,101.46","-","194.67","-2.09","",
"特股高息20指數","6,219.39","-","5.34","-0.09","",
"臺灣500指數","8,763.13","-","171.50","-1.92","",
"臺灣勞工權益指數","7,974.44","-","62.65","-0.78","",
"微波高息精選20指數","6,755.62","-","9.55","-0.14","",
"特選世代行動通訊指數","5,976.61","-","81.40","-1.34","",
"智慧投資多因子30指數","6,054.26","-","88.11","-1.43","",
"臺股期貨指數","8,392.11","-","188.32","-2.19","",
"特選價值成長指數","8,651.28","-","196.96","-2.23","",
"臺灣上櫃永續指數","6,097.07","-","243.29","-3.84","",
"特選台股領航指數","7,882.32","-","154.77","-1.93","",
"特選Smart多因子指數","6,629.05","-","150.49","-2.22","",
"特選ESG高股息指數","4,704.81","-","94.37","-1.97","",
"特選上櫃ESG成長指數","4,444.52","-","210.00","-4.51","",
"特選上櫃ESG電子菁英指數","4,766.54","-","224.71","-4.50","",
"新臺灣高股息指數","5,207.48","-","54.85","-1.04","",
"臺灣ESG優息存股指數","5,097.34","-","7.78","-0.15","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,725.44","-","538.27","-2.05","",
"發行量加權股價報酬指數","33,582.80","-","665.10","-1.94","",
"臺灣公司治理100報酬指數","12,884.49","-","240.90","-1.84","",
"臺灣50報酬指數","26,385.57","-","528.96","-1.97","",
"臺灣50權重上限30%報酬指數","25,202.97","-","463.18","-1.80","",
"臺灣中型100報酬指數","26,352.28","-","540.09","-2.01","",
"臺灣資訊科技股報酬指數","42,275.96","-","1,134.99","-2.61","",
"臺灣發達報酬指數","20,381.38","-","265.54","-1.29","",
"臺灣高股息報酬指數","19,920.61","-","231.92","-1.15","",
"臺灣就業99報酬指數","15,123.42","-","150.76","-0.99","",
"臺灣高薪100報酬指數","12,850.96","-","113.92","-0.88","",
"未含金融電子報酬指數","33,217.39","-","545.79","-1.62","",
"小型股300報酬指數","11,298.04","-","207.72","-1.81","",
"水泥類報酬指數","357.30","+","1.72","0.48","",
"食品類報酬指數","2,787.64","-","18.67","-0.67","",
