"111年11月08日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣資訊科技股報酬指數","32,840.31","+","468.27","1.45","",
"臺灣發達報酬指數","17,586.65","+","112.25","0.64","",
"臺灣高股息報酬指數","15,595.74","+","123.75","0.80","",
"臺灣就業99報酬指數","13,127.97","+","65.00","0.50","",
"臺灣高薪100報酬指數","10,845.35","+","70.94","0.66","",
"未含金融電子報酬指數","28,645.44","+","177.15","0.62","",
"小型股300報酬指數","10,171.73","+","14.39","0.14","",
"水泥類報酬指數","285.71","+","4.20","1.49","",
"食品類報酬指數","2,783.77","+","1.07","0.04","",
"塑膠類報酬指數","428.75","+","3.09","0.73","",
"紡織纖維類報酬指數","924.47","+","7.53","0.82","",
"電機機械類報酬指數","314.86","+","0.22","0.07","",
"電器電纜類報酬指數","144.52","-","1.26","-0.86","",
"化學生技醫療類報酬指數","161.00","-","0.45","-0.28","",
"化學類報酬指數","203.08","-","0.86","-0.42","",
"生技醫療類報酬指數","84.22","-","0.10","-0.12","",
"玻璃陶瓷類報酬指數","69.86","-","1.43","-2.01","",
"造紙類報酬指數","461.56","+","2.58","0.56","",
"鋼鐵類報酬指數","218.24","+","1.29","0.59","",
"橡膠類報酬指數","364.20","-","0.36","-0.10","",
"汽車類報酬指數","502.36","+","0.93","0.19","",
"電子工業類報酬指數","1,133.99","+","13.20","1.18","",
"半導體類報酬指數","481.75","+","7.77","1.64","",
"電腦及週邊設備類報酬指數","258.51","+","1.52","0.59","",
"光電類報酬指數","47.46","+","0.05","0.11","",
"通信網路類報酬指數","256.89","+","1.56","0.61","",
"電子零組件類報酬指數","278.02","+","2.37","0.86","",
"電子通路類報酬指數","388.37","+","2.88","0.75","",
"資訊服務類報酬指數","273.94","+","0.47","0.17","",
"其他電子類報酬指數","150.78","+","0.20","0.13","",
"建材營造類報酬指數","674.03","+","0.90","0.13","",
"航運類報酬指數","242.75","+","4.14","1.74","",
"觀光類報酬指數","138.27","+","0.34","0.25","",
"金融保險類報酬指數","2,515.73","+","13.89","0.56","",
"貿易百貨類報酬指數","400.08","+","2.87","0.72","",
"油電燃氣類報酬指數","172.46","+","0.64","0.37","",
"其他類報酬指數","546.30","+","6.37","1.18","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,227.08","-","16.06","-0.38","",
"臺灣中小型公司治理報酬指數","8,141.62","+","55.29","0.68","",
"臺灣IPO報酬指數","4,975.06","-","61.14","-1.21","",
"智慧中立報酬指數","4,009.22","+","16.87","0.42","",
"加權指數掩護性臺指買權價外5%報酬指數","6,076.92","+","56.19","0.93","",
"臺灣5G報酬指數","7,353.62","+","62.76","0.86","",
"臺灣企業社會責任中小型報酬指數","8,640.78","+","24.13","0.28","",
"特選臺灣電動車代表報酬指數","6,230.19","+","17.99","0.29","",
"臺灣5G+通訊報酬指數","5,374.89","+","50.87","0.96","",
"臺灣全市場報酬指數","4,838.97","+","44.74","0.93","",
"臺灣全市場半導體報酬指數","4,367.46","+","27.39","0.63","",
"臺灣電動車與自駕科技永續概念報酬指數","3,967.23","+","25.61","0.65","",
"臺灣智慧移動與電動車報酬指數","3,723.61","+","29.15","0.79","",
"特選小資高價30報酬指數","4,120.35","+","41.51","1.02","",
"特選臺灣綠能及電動車報酬指數","4,339.92","+","26.53","0.62","",
"特選臺灣智能車供應鏈聯盟報酬指數","3,999.22","+","33.41","0.84","",
"臺灣全市場半導體精選30報酬指數","3,387.31","+","21.01","0.62","",
"特選臺灣高股息30報酬指數","4,069.27","+","13.05","0.32","",
"臺灣友善環境報酬指數","4,289.31","+","36.97","0.87","",
"台灣永續價值報酬指數","3,957.48","+","41.59","1.06","",
"特選臺灣IC設計報酬指數","2,578.50","+","5.99","0.23","",
"特選臺灣環境永續高股息報酬指數","4,195.88","+","17.63","0.42","",
"臺灣友善環境50報酬指數","3,703.80","+","35.84","0.98","",
"特選台灣策略高股息30報酬指數","3,959.24","+","0.44","0.01","",
"特選臺灣IC設計產業代表報酬指數","3,081.44","-","0.38","-0.01","",
"特選臺灣綠能報酬指數","4,527.05","+","37.43","0.83","",
"特選臺灣成長高股息報酬指數","3,980.67","+","22.36","0.56","",
"特選臺灣智慧50報酬指數","3,536.09","+","43.46","1.24","",
"特選臺灣標竿PCB報酬指數","3,621.51","+","44.68","1.25","",
"臺灣晶圓製造報酬指數","3,925.18","+","23.90","0.61","",
"臺灣精選高息報酬指數","3,942.51","+","39.74","1.02","",
"臺灣多因子優選高股息30報酬指數","4,810.45","+","16.78","0.35","",
"特選臺灣優利高填息30報酬指數","4,422.75","+","31.19","0.71","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","9,651.66","+","62.66","0.65","",
"藍籌30報酬指數","8,188.59","+","92.99","1.15","",
"工業菁英30報酬指數","8,792.12","+","91.57","1.05","",
"電子菁英30報酬指數","8,303.73","+","71.08","0.86","",
"低波動股利精選30報酬指數","7,951.72","+","39.99","0.51","",
"中小型A級動能50報酬指數","15,202.67","-","65.00","-0.43","",
"特選高息低波報酬指數","8,687.50","+","50.94","0.59","",
"臺灣永續報酬指數","8,648.58","+","91.97","1.07","",
"特選內需高收益報酬指數","6,975.98","+","28.93","0.42","",
"價值投資報酬指數","6,864.93","+","11.97","0.17","",
"存股雙十等權重報酬指數","7,834.44","+","50.11","0.64","",
"特選大蘋果報酬指數","7,203.22","+","64.39","0.90","",
"中小型300報酬指數","9,022.54","+","23.56","0.26","",
"特股高息20報酬指數","6,452.64","+","19.42","0.30","",
"臺灣500報酬指數","8,055.99","+","72.18","0.90","",
"臺灣勞工權益報酬指數","8,091.32","+","42.54","0.53","",
"微波高息精選20報酬指數","6,999.84","+","32.12","0.46","",
"特選世代行動通訊報酬指數","6,187.39","+","44.09","0.72","",
"智慧投資多因子30報酬指數","5,078.76","+","55.92","1.11","",
"特選大蘋果報酬正向兩倍指數","10,686.26","+","189.36","1.80","",
"特選大蘋果報酬反向一倍指數","7,924.67","-","72.13","-0.90","",
"特選價值成長報酬指數","6,931.04","+","46.26","0.67","",
"臺灣上櫃永續報酬指數","5,675.96","+","16.64","0.29","",
"特選台股領航報酬指數","6,817.41","+","52.01","0.77","",
"特選Smart多因子報酬指數","5,430.30","+","53.61","1.00","",
"特選ESG高股息報酬指數","4,060.46","+","19.52","0.48","",
"特選上櫃ESG成長報酬指數","3,908.28","+","3.26","0.08","",
"特選上櫃ESG電子菁英報酬指數","4,008.64","+","9.59","0.24","",
"新臺灣高股息報酬指數","4,453.92","+","17.62","0.40","",
"臺灣優息存股報酬指數","4,604.32","+","21.55","0.47","",
"特選上櫃ESG永續高股息報酬指數","5,430.28","+","10.26","0.19","",
"特選臺灣金融高股息存股報酬指數","4,859.34","+","27.98","0.58","",
"111年11月08日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","213,172,854,016","3,037,496,289","1,624,834",
"2.台灣存託憑證","28,177,932","4,880,364","980",
"3.受益憑證","0","0","0",
"4.ETF","10,311,187,123","696,593,845","171,929",
"5.受益證券","16,383,294","1,312,120","178",
"6.變更交易股票","8,950,752","1,756,329","985",
"7.認購(售)權證","2,292,829,010","2,363,469,000","78,376",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","16,193,070","4,092,000","333",
"14.創新板股票","8,222,300","81,417","70",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","213,190,027,068","3,039,334,035","1,625,889",
"總計(1~15)","225,854,797,497","6,109,681,364","1,877,685",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,028(11)","452(10)",
"下跌(跌停)","4,115(50)","383(0)",
"持平","718","125",
"未成交","13,689","4",
"無比價","2,003","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年11月08日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","10,726,648","10,717","1,090,564,061","101.45","101.95","101.25","101.60","+","1.05","101.55","180","101.60","54","0.00",
="0051","元大中型100","48,745","194","2,527,897","51.75","52.00","51.60","51.70","+","0.20","51.65","1","51.70","1","0.00",
="0052","富邦科技","163,061","347","13,868,180","84.55","85.30","84.55","85.00","+","0.95","85.00","4","85.05","7","0.00",
="0053","元大電子","8,534","457","428,632","49.96","50.40","49.96","50.15","+","0.31","50.05","14","50.20","1","0.00",
="0055","元大MSCI金融","232,827","399","4,957,983","21.32","21.37","21.20","21.33","+","0.14","21.33","25","21.35","7","0.00",
="0056","元大高股息","33,695,268","18,109","818,186,336","24.26","24.35","24.18","24.23","+","0.17","24.22","331","24.23","110","0.00",
="0057","富邦摩台","6,900","905","502,262","72.85","73.05","72.85","72.95","+","0.70","72.80","20","73.10","30","0.00",
="0061","元大寶滬深","153,335","326","2,733,136","18.02","18.02","17.75","17.76","-","0.26","17.75","7","17.76","62","0.00",
="006203","元大MSCI台灣","7,739","430","383,366","49.40","49.63","49.40","49.63","+","0.85","49.32","10","49.44","1","0.00",
="006204","永豐臺灣加權","25,124","840","1,672,145","66.60","66.80","66.60","66.60","+","0.50","66.65","10","66.70","4","0.00",
="006205","富邦上証","301,875","174","9,013,090","30.02","30.23","29.66","29.66","-","0.54","29.66","93","29.67","2","0.00",
="006206","元大上證50","112,349","939","3,140,936","28.34","28.39","27.76","27.81","-","0.53","27.79","6","27.84","61","0.00",
="006207","FH滬深","22,504","769","525,651","23.70","23.70","23.31","23.31","-","0.45","23.30","4","23.31","8","0.00",
="006208","富邦台50","2,760,872","3,856","161,503,025","58.30","58.65","58.25","58.50","+","0.65","58.45","47","58.50","57","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.70","5","6.75","2","0.00",
="00631L","元大台灣50正2","11,670,207","3,740","959,921,689","81.40","82.15","81.25","81.45","+","1.15","81.40","370","81.45","96","0.00",
="00632R","元大台灣50反1","173,501,069","8,514","1,104,366,324","6.38","6.39","6.34","6.38","-","0.05","6.37","10,262","6.38","17,012","0.00",
="00633L","富邦上証正2","8,669,416","1,852","304,273,043","35.66","35.83","34.60","34.67","-","0.96","34.67","86","34.68","4","0.00",
="00634R","富邦上証反1","981,000","107","4,841,470","4.91","4.99","4.91","4.99","+","0.09","4.97","699","4.99","345","0.00",
="00635U","期元大S&P黃金","99,142","81","2,167,180","21.90","21.90","21.81","21.81","-","0.06","21.81","53","21.83","10","0.00",
="00636","國泰中國A50","761,679","1,139","15,077,145","20.00","20.00","19.67","19.70","-","0.35","19.69","3","19.70","124","0.00",
="00636K","國泰中國A50+U","200","2","1,234","6.17","6.17","6.17","6.17","-","0.08","6.12","1","6.17","1","0.00",
="00637L","元大滬深300正2","74,581,737","8,890","1,033,257,245","14.04","14.10","13.62","13.63","-","0.36","13.63","912","13.64","60","0.00",
="00638R","元大滬深300反1","1,642,000","115","17,424,540","10.54","10.69","10.52","10.68","+","0.09","10.68","571","10.69","31","0.00",
="00639","富邦深100","267,725","626","3,302,455","12.63","12.63","12.26","12.26","-","0.23","12.26","1","12.28","1","0.00",
="00640L","富邦日本正2","303,000","90","8,689,130","28.57","28.85","28.55","28.78","+","0.66","28.76","1","28.78","2","0.00",
="00641R","富邦日本反1","1,009,000","173","9,755,330","9.70","9.70","9.65","9.67","-","0.11","9.66","50","9.67","181","0.00",
="00642U","期元大S&P石油","1,072,596","367","21,089,711","19.73","19.74","19.58","19.60","+","0.02","19.59","325","19.60","54","0.00",
="00643","群益深証中小","209,557","628","3,180,467","15.34","15.34","15.07","15.08","-","0.29","15.07","4","15.08","6","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.40","2","3.46","1","0.00",
="00645","富邦日本","113,017","275","2,945,158","26.01","26.14","26.01","26.09","+","0.27","26.08","1","26.09","2","0.00",
="00646","元大S&P500","529,428","714","19,921,218","37.62","37.68","37.51","37.56","+","0.24","37.55","51","37.56","1","0.00",
="00647L","元大S&P500正2","237,216","115","11,951,550","50.60","50.65","50.10","50.15","+","0.79","50.15","160","50.25","110","0.00",
="00648R","元大S&P500反1","4,288,000","324","33,351,590","7.79","7.81","7.77","7.80","-","0.08","7.80","28","7.81","2,291","0.00",
="00650L","FH香港正2","11,858,435","1,747","119,444,351","10.24","10.27","9.92","10.01","-","0.23","10.00","123","10.01","185","0.00",
="00651R","FH香港反1","573,800","103","5,986,726","10.40","10.54","10.38","10.50","+","0.10","10.48","104","10.50","9","0.00",
="00652","富邦印度","117,800","234","3,703,412","31.32","31.54","31.32","31.35","+","0.14","31.35","1","31.36","1","0.00",
="00653L","富邦印度正2","240,190","88","11,566,056","48.33","48.56","47.95","48.01","+","0.56","48.01","30","48.10","1","0.00",
="00654R","富邦印度反1","395,548","106","3,092,586","7.83","7.85","7.81","7.85","-","0.02","7.84","3","7.85","140","0.00",
="00655L","國泰中國A50正2","1,927,924","577","47,147,934","24.74","25.02","24.15","24.21","-","0.65","24.20","24","24.21","419","0.00",
="00656R","國泰中國A50反1","417,000","51","3,915,750","9.33","9.47","9.33","9.45","+","0.10","9.45","248","9.47","160","0.00",
="00657","國泰日經225","3,535","538","114,416","32.50","32.55","32.50","32.50","+","0.40","32.44","10","32.50","9","0.00",
="00657K","國泰日經225+U","200","2","2,032","10.16","10.16","10.16","10.16","+","0.16","10.13","1","10.16","1","0.00",
="00660","元大歐洲50","4,904","608","133,460","27.27","27.36","27.27","27.31","+","0.31","27.18","20","27.29","20","0.00",
="00661","元大日經225","4,028","955","140,787","35.24","35.25","35.24","35.25","+","0.37","35.13","57","35.25","82","0.00",
="00662","富邦NASDAQ","605,998","528","27,479,857","45.63","45.63","45.19","45.27","+","0.42","45.26","11","45.27","73","0.00",
="00663L","國泰臺灣加權正2","180,000","35","13,537,600","75.05","75.85","75.05","75.25","+","1.05","75.25","349","75.35","50","0.00",
="00664R","國泰臺灣加權反1","6,459,864","598","46,417,258","7.20","7.21","7.16","7.20","-","0.06","7.19","29","7.20","1,343","0.00",
="00665L","富邦恒生國企正2","14,705,030","1,651","94,410,015","6.53","6.56","6.29","6.34","-","0.21","6.33","45","6.34","133","0.00",
="00666R","富邦恒生國企反1","249,000","67","4,601,880","18.44","18.62","18.31","18.60","+","0.31","18.58","1","18.60","4","0.00",
="00668","國泰美國道瓊","139,102","284","5,297,307","38.18","38.18","38.03","38.05","+","0.46","38.05","1","38.08","46","0.00",
="00668K","國泰美國道瓊+U","200","2","2,378","11.89","11.89","11.89","11.89","+","0.17","11.88","1","11.91","1","0.00",
="00669R","國泰美國道瓊反1","25,027,471","1,692","205,515,780","8.21","8.23","8.19","8.23","-","0.11","8.22","543","8.23","1,765","0.00",
="00670L","富邦NASDAQ正2","4,872,754","1,720","246,188,884","50.75","50.80","50.15","50.25","+","1.07","50.20","53","50.25","256","0.00",
="00671R","富邦NASDAQ反1","20,206,500","924","134,490,675","6.64","6.69","6.64","6.69","-","0.06","6.68","400","6.69","810","0.00",
="00673R","期元大S&P原油反1","29,703,332","3,032","236,335,883","7.95","8.02","7.91","8.01"," ","0.00","8.00","1,147","8.01","1,398","0.00",
="00674R","期元大S&P黃金反1","4,169,000","481","58,703,340","14.07","14.14","14.06","14.14","+","0.01","14.13","69","14.14","120","0.00",
="00675L","富邦臺灣加權正2","2,001,044","850","65,898,275","32.75","33.09","32.75","32.82","+","0.47","32.82","67","32.83","3","0.00",
="00676R","富邦臺灣加權反1","10,331,104","621","40,695,842","3.94","3.95","3.93","3.94","-","0.05","3.94","2,749","3.95","1,729","0.00",
="00678","群益NBI生技","345,858","198","9,183,168","26.55","26.61","26.50","26.56","-","0.04","26.55","12","26.57","12","0.00",
="00680L","元大美債20正2","2,828,562","583","28,030,216","9.95","10.00","9.86","9.91","-","0.27","9.91","18","9.92","35","0.00",
="00681R","元大美債20反1","392,080","97","8,045,560","20.45","20.56","20.45","20.56","+","0.30","20.55","3","20.56","97","0.00",
="00682U","期元大美元指數","269,473","121","5,907,982","21.95","21.97","21.89","21.97","-","0.11","21.96","2","21.97","54","0.00",
="00683L","期元大美元指正2","1,525,000","431","37,454,710","24.53","24.64","24.48","24.63","-","0.29","24.62","30","24.63","101","0.00",
="00684R","期元大美元指反1","140,030","36","2,133,639","15.24","15.26","15.22","15.22","+","0.10","15.22","1","15.23","10","0.00",
="00685L","群益臺灣加權正2","318,190","120","9,316,922","29.12","29.43","29.12","29.24","+","0.48","29.22","1","29.24","13","0.00",
="00686R","群益臺灣加權反1","1,835,000","58","7,834,280","4.27","4.28","4.26","4.27","-","0.05","4.27","218","4.28","10","0.00",
="00688L","國泰20年美債正2","1,445,000","248","14,173,230","9.85","9.85","9.76","9.81","-","0.27","9.80","5","9.81","176","0.00",
="00689R","國泰20年美債反1","308,000","24","6,555,990","21.33","21.37","21.28","21.35","+","0.30","21.34","2","21.35","156","0.00",
="00690","兆豐藍籌30","1,005,170","1,385","25,724,933","25.50","25.64","25.50","25.56","+","0.26","25.56","16","25.57","2","0.00",
="00692","富邦公司治理","1,937,167","1,471","49,607,651","25.56","25.68","25.50","25.61","+","0.26","25.60","22","25.61","73","0.00",
="00693U","期街口S&P黃豆","546,100","47","14,267,620","26.25","26.25","26.08","26.08","-","0.23","26.08","49","26.09","10","0.00",
="00700","富邦恒生國企","272,084","730","3,044,263","11.12","11.35","11.11","11.14","-","0.19","11.13","30","11.16","28","0.00",
="00701","國泰股利精選30","2,649,767","1,075","57,130,838","21.61","21.61","21.52","21.55","+","0.05","21.55","1","21.57","1","0.00",
="00702","國泰標普低波高息","105,613","610","2,332,399","22.10","22.10","22.09","22.10","+","0.03","22.08","10","22.10","30","0.00",
="00703","台新MSCI中國","39,828","839","546,288","13.87","13.87","13.68","13.74","-","0.14","13.66","21","13.70","20","0.00",
="00706L","期元大S&P日圓正2","882,380","186","7,617,117","8.63","8.66","8.62","8.62","+","0.05","8.61","120","8.63","11","0.00",
="00707R","期元大S&P日圓反1","29,000","7","761,860","26.30","26.30","26.26","26.30","X","0.00","26.30","12","26.32","10","0.00",
="00708L","期元大S&P黃金正2","994,050","215","21,341,525","21.53","21.57","21.35","21.38","-","0.09","21.37","54","21.38","19","0.00",
="00709","富邦歐洲","171,335","944","3,701,187","21.70","21.70","21.54","21.62","+","0.14","21.52","5","21.62","4","0.00",
="00710B","FH彭博非投等債","390,656","96","7,156,287","18.32","18.34","18.26","18.34","+","0.01","18.33","2","18.34","13","0.00",
="00711B","FH彭博新興債","105,950","933","1,598,367","15.10","15.10","15.09","15.09","-","0.02","15.08","5","15.09","1","0.00",
="00712","FH富時不動產","1,325,129","903","13,624,145","10.28","10.30","10.26","10.29","+","0.12","10.28","83","10.29","148","0.00",
="00713","元大台灣高息低波","1,814,424","1,035","67,327,588","37.09","37.14","37.05","37.09","+","0.19","37.09","7","37.10","3","0.00",
="00714","群益道瓊美國地產","329,290","190","6,174,467","18.82","18.82","18.73","18.74","-","0.09","18.74","5","18.75","29","0.00",
="00715L","期街口布蘭特正2","5,068,416","793","107,170,185","21.15","21.32","21.03","21.05"," ","0.00","21.05","368","21.06","12","0.00",
="00717","富邦美國特別股","227,866","1,111","3,331,964","14.66","14.69","14.61","14.63"," ","0.00","14.62","5","14.63","162","0.00",
