"111年06月02日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,856.95","-","133.13","-0.70","",
"發行量加權股價指數","16,552.57","-","122.52","-0.73","",
"臺灣公司治理100指數","9,580.69","-","89.27","-0.92","",
"臺灣50指數","12,790.15","-","131.42","-1.02","",
"臺灣50權重上限30%指數","12,190.46","-","100.90","-0.82","",
"臺灣中型100指數","14,017.85","-","71.38","-0.51","",
"臺灣資訊科技指數","21,788.31","-","274.44","-1.24","",
"臺灣發達指數","11,016.51","-","34.14","-0.31","",
"臺灣高股息指數","7,313.60","-","41.15","-0.56","",
"臺灣就業99指數","9,890.21","-","14.88","-0.15","",
"臺灣高薪100指數","9,254.68","-","34.76","-0.37","",
"未含金融指數","14,277.08","-","113.31","-0.79","",
"未含電子指數","19,417.61","-","54.14","-0.28","",
"未含金融電子指數","16,362.28","-","41.43","-0.25","",
"小型股300指數","8,863.97","-","25.09","-0.28","",
"水泥窯製類指數","655.33","-","5.37","-0.81","",
"塑膠化工類指數","930.68","+","0.96","0.10","",
"機電類指數","4,290.91","-","45.38","-1.05","",
"水泥類指數","169.89","-","1.47","-0.86","",
"食品類指數","1,819.70","-","18.35","-1.00","",
"塑膠類指數","282.82","+","0.30","0.11","",
"紡織纖維類指數","578.23","+","0.07","0.01","",
"電機機械類指數","237.25","-","2.48","-1.03","",
"電器電纜類指數","109.57","-","2.93","-2.60","",
"化學生技醫療類指數","120.26","+","0.13","0.11","",
"化學類指數","150.67","+","0.46","0.31","",
"生技醫療類指數","64.15","-","0.11","-0.17","",
"玻璃陶瓷類指數","57.35","-","0.32","-0.55","",
"造紙類指數","332.62","-","2.21","-0.66","",
"鋼鐵類指數","160.34","-","1.52","-0.94","",
"橡膠類指數","257.78","+","0.21","0.08","",
"汽車類指數","332.02","-","1.74","-0.52","",
"電子工業類指數","767.43","-","8.02","-1.03","",
"半導體類指數","376.16","-","5.15","-1.35","",
"電腦及週邊設備類指數","131.90","-","1.10","-0.83","",
"光電類指數","34.59","+","0.02","0.06","",
"通信網路類指數","136.85","","--","--","",
"電子零組件類指數","168.98","-","1.44","-0.84","",
"電子通路類指數","199.18","-","0.21","-0.11","",
"資訊服務類指數","128.14","-","0.38","-0.30","",
"其他電子類指數","103.64","-","0.43","-0.41","",
"建材營造類指數","372.19","-","0.47","-0.13","",
"航運類指數","273.46","+","1.13","0.41","",
"觀光類指數","98.12","+","1.69","1.75","",
"金融保險類指數","1,672.06","-","5.68","-0.34","",
"貿易百貨類指數","282.94","-","3.70","-1.29","",
"油電燃氣類指數","124.77","-","0.24","-0.19","",
"其他類指數","374.28","-","0.14","-0.04","",
"臺指日報酬兩倍指數","35,139.70","-","524.08","-1.47","",
"臺指反向一倍指數","4,239.31","+","30.92","0.73","",
"電子類兩倍槓桿指數","33,613.94","-","709.98","-2.07","",
"電子類反向指數","3,883.87","+","39.76","1.03","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,003.69","-","11.60","-0.29","",
"臺灣中小型公司治理指數","7,148.87","-","55.36","-0.77","",
"臺灣IPO指數","6,633.21","-","47.30","-0.71","",
"智慧中立指數","4,045.20","-","13.83","-0.34","",
"臺灣5G指數","8,507.96","-","73.57","-0.86","",
"臺灣企業社會責任中小型指數","8,497.02","-","33.08","-0.39","",
"特選臺灣電動車代表指數","5,704.68","-","57.62","-1.00","",
"臺灣5G+通訊指數","6,245.59","-","62.52","-0.99","",
"臺灣全市場指數","5,616.90","-","43.71","-0.77","",
"臺灣全市場半導體指數","5,681.94","-","57.37","-1.00","",
"臺灣電動車與自駕科技永續概念指數","4,600.97","-","43.87","-0.94","",
"臺灣智慧移動與電動車指數","4,374.68","-","41.24","-0.93","",
"特選小資高價30指數","4,849.57","-","53.90","-1.10","",
"特選臺灣綠能及電動車指數","4,660.10","-","40.44","-0.86","",
"特選臺灣智能車供應鏈聯盟指數","4,547.26","-","45.03","-0.98","",
"臺灣全市場半導體精選30指數","4,493.18","-","48.99","-1.08","",
"特選臺灣高股息30指數","4,728.63","-","25.46","-0.54","",
"臺灣友善環境指數","5,111.91","-","41.95","-0.81","",
"台灣永續價值指數","4,585.13","-","37.60","-0.81","",
"特選臺灣IC設計指數","3,750.94","-","47.29","-1.25","",
"特選臺灣環境永續高股息指數","4,633.86","-","14.09","-0.30","",
"臺灣友善環境50指數","4,476.50","-","34.97","-0.78","",
"特選台灣策略高股息30指數","4,584.38","-","28.95","-0.63","",
"特選臺灣IC設計產業代表指數","4,171.76","-","67.25","-1.59","",
"特選臺灣綠能指數","4,738.77","-","71.49","-1.49","",
"特選臺灣成長高股息指數","4,547.59","-","23.89","-0.52","",
"特選臺灣智慧50指數","4,654.41","-","39.51","-0.84","",
"特選臺灣標竿PCB指數","4,520.90","-","25.06","-0.55","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","31,389.44","-","213.99","-0.68","",
"金融類日報酬反向一倍指數","4,639.59","+","15.65","0.34","",
"漲升股利150指數","8,695.34","-","43.36","-0.50","",
"藍籌30指數","8,097.46","-","66.90","-0.82","",
"工業菁英30指數","8,808.51","-","68.90","-0.78","",
"電子菁英30指數","8,022.49","-","99.98","-1.23","",
"低波動股利精選30指數","7,198.69","-","44.98","-0.62","",
"中小型A級動能50指數","14,294.17","-","102.58","-0.71","",
"特選高息低波指數","7,449.51","-","29.54","-0.39","",
"臺灣永續指數","8,441.63","-","70.17","-0.82","",
"特選內需高收益指數","6,312.75","-","34.42","-0.54","",
"價值投資指數","7,517.29","-","24.34","-0.32","",
"存股雙十等權重指數","7,990.66","-","50.08","-0.62","",
"特選大蘋果指數","6,834.49","-","37.87","-0.55","",
"中小型300指數","9,012.02","-","34.00","-0.38","",
"特股高息20指數","6,196.21","-","0.41","-0.01","",
"臺灣500指數","8,567.61","-","60.37","-0.70","",
"臺灣勞工權益指數","7,808.00","-","52.08","-0.66","",
"微波高息精選20指數","6,601.08","-","22.94","-0.35","",
"特選世代行動通訊指數","6,179.88","-","2.46","-0.04","",
"智慧投資多因子30指數","5,841.80","-","38.38","-0.65","",
"臺股期貨指數","8,286.26","-","39.10","-0.47","",
"特選價值成長指數","7,857.46","-","55.51","-0.70","",
"臺灣上櫃永續指數","6,194.67","-","25.27","-0.41","",
"特選台股領航指數","7,569.13","-","52.29","-0.69","",
"特選Smart多因子指數","6,451.22","-","48.45","-0.75","",
"特選ESG高股息指數","4,606.07","-","26.01","-0.56","",
"特選上櫃ESG成長指數","4,539.39","-","31.80","-0.70","",
"特選上櫃ESG電子菁英指數","4,875.31","-","27.33","-0.56","",
"新臺灣高股息指數","4,999.68","-","27.24","-0.54","",
"臺灣優息存股指數","5,098.48","-","32.00","-0.62","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,268.58","-","177.36","-0.70","",
"發行量加權股價報酬指數","32,926.80","-","242.35","-0.73","",
"臺灣公司治理100報酬指數","12,574.45","-","116.82","-0.92","",
"臺灣50報酬指數","25,716.17","-","264.23","-1.02","",
"臺灣50權重上限30%報酬指數","24,576.21","-","203.42","-0.82","",
"臺灣中型100報酬指數","26,190.12","-","130.69","-0.50","",
"臺灣資訊科技股報酬指數","41,418.30","-","520.56","-1.24","",
"臺灣發達報酬指數","19,988.19","-","61.93","-0.31","",
"臺灣高股息報酬指數","18,409.94","-","103.60","-0.56","",
"臺灣就業99報酬指數","14,673.98","-","22.08","-0.15","",
"臺灣高薪100報酬指數","12,539.75","-","46.78","-0.37","",
"未含金融電子報酬指數","32,853.87","-","81.70","-0.25","",
"小型股300報酬指數","11,217.69","-","30.19","-0.27","",
"水泥類報酬指數","323.01","-","2.80","-0.86","",
"食品類報酬指數","2,756.16","-","25.30","-0.91","",
"塑膠類報酬指數","479.24","+","0.50","0.10","",
"紡織纖維類報酬指數","911.82","+","0.10","0.01","",
"電機機械類報酬指數","349.60","-","3.66","-1.04","",
"電器電纜類報酬指數","161.67","-","4.32","-2.60","",
"化學生技醫療類報酬指數","183.43","+","0.20","0.11","",
"化學類報酬指數","245.45","+","0.74","0.30","",
"生技醫療類報酬指數","88.57","-","0.15","-0.17","",
"玻璃陶瓷類報酬指數","66.68","-","0.37","-0.55","",
"造紙類報酬指數","490.23","-","3.25","-0.66","",
"鋼鐵類報酬指數","251.13","-","2.38","-0.94","",
"橡膠類報酬指數","400.05","+","0.33","0.08","",
"汽車類報酬指數","514.36","-","2.70","-0.52","",
"電子工業類報酬指數","1,392.92","-","14.47","-1.03","",
"半導體類報酬指數","644.73","-","8.79","-1.35","",
"電腦及週邊設備類報酬指數","273.22","-","2.28","-0.83","",
"光電類報酬指數","48.85","+","0.03","0.06","",
"通信網路類報酬指數","277.76","","--","--","",
"電子零組件類報酬指數","303.78","-","2.59","-0.85","",
"電子通路類報酬指數","444.53","-","0.46","-0.10","",
"資訊服務類報酬指數","283.67","-","0.84","-0.30","",
"其他電子類報酬指數","159.84","-","0.64","-0.40","",
"建材營造類報酬指數","708.07","-","0.88","-0.12","",
"航運類報酬指數","387.08","+","1.60","0.42","",
"觀光類報酬指數","132.98","+","2.28","1.74","",
"金融保險類報酬指數","2,768.01","-","9.41","-0.34","",
"貿易百貨類報酬指數","426.35","-","5.57","-1.29","",
"油電燃氣類報酬指數","189.48","-","0.37","-0.19","",
"其他類報酬指數","613.71","-","0.23","-0.04","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,365.19","-","12.65","-0.29","",
"臺灣中小型公司治理報酬指數","8,992.93","-","66.28","-0.73","",
"臺灣IPO報酬指數","7,490.39","-","53.40","-0.71","",
"智慧中立報酬指數","4,402.21","-","15.07","-0.34","",
"加權指數掩護性臺指買權價外5%報酬指數","7,116.14","-","48.76","-0.68","",
"臺灣5G報酬指數","9,033.83","-","78.11","-0.86","",
"臺灣企業社會責任中小型報酬指數","9,325.09","-","35.84","-0.38","",
"特選臺灣電動車代表報酬指數","6,107.12","-","61.69","-1.00","",
"臺灣5G+通訊報酬指數","6,486.92","-","64.94","-0.99","",
"臺灣全市場報酬指數","5,791.10","-","44.87","-0.77","",
"臺灣全市場半導體報酬指數","5,839.80","-","58.53","-0.99","",
"臺灣電動車與自駕科技永續概念報酬指數","4,757.89","-","45.36","-0.94","",
"臺灣智慧移動與電動車報酬指數","4,503.00","-","42.45","-0.93","",
"特選小資高價30報酬指數","4,976.65","-","54.20","-1.08","",
"特選臺灣綠能及電動車報酬指數","4,802.67","-","41.68","-0.86","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,671.36","-","46.26","-0.98","",
"臺灣全市場半導體精選30報酬指數","4,551.92","-","49.01","-1.07","",
"特選臺灣高股息30報酬指數","4,777.80","-","25.72","-0.54","",
"臺灣友善環境報酬指數","5,129.98","-","42.08","-0.81","",
"台灣永續價值報酬指數","4,593.37","-","37.67","-0.81","",
"特選臺灣IC設計報酬指數","3,761.75","-","47.42","-1.24","",
"特選臺灣環境永續高股息報酬指數","4,700.38","-","14.29","-0.30","",
"臺灣友善環境50報酬指數","4,482.39","-","35.02","-0.78","",
"特選台灣策略高股息30報酬指數","4,663.43","-","29.44","-0.63","",
"特選臺灣IC設計產業代表報酬指數","4,177.70","-","64.93","-1.53","",
"特選臺灣綠能報酬指數","4,738.77","-","71.49","-1.49","",
"特選臺灣成長高股息報酬指數","4,587.06","-","24.09","-0.52","",
"特選臺灣智慧50報酬指數","4,655.16","-","39.52","-0.84","",
"特選臺灣標竿PCB報酬指數","4,540.41","-","25.16","-0.55","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,055.83","-","54.77","-0.49","",
"藍籌30報酬指數","9,839.01","-","81.30","-0.82","",
"工業菁英30報酬指數","10,665.61","-","83.43","-0.78","",
"電子菁英30報酬指數","9,614.13","-","118.04","-1.21","",
"低波動股利精選30報酬指數","8,973.14","-","56.06","-0.62","",
"中小型A級動能50報酬指數","16,338.06","-","117.25","-0.71","",
"特選高息低波報酬指數","9,654.70","-","38.27","-0.39","",
"臺灣永續報酬指數","10,253.47","-","85.23","-0.82","",
"特選內需高收益報酬指數","7,718.56","-","42.10","-0.54","",
"價值投資報酬指數","9,361.53","-","23.55","-0.25","",
"存股雙十等權重報酬指數","9,184.01","-","57.55","-0.62","",
"特選大蘋果報酬指數","7,841.98","-","43.45","-0.55","",
"中小型300報酬指數","10,085.36","-","36.80","-0.36","",
"特股高息20報酬指數","6,977.28","-","0.47","-0.01","",
"臺灣500報酬指數","9,562.43","-","66.95","-0.70","",
"臺灣勞工權益報酬指數","8,863.46","-","59.13","-0.66","",
"微波高息精選20報酬指數","7,401.96","-","25.73","-0.35","",
"特選世代行動通訊報酬指數","6,662.00","-","2.65","-0.04","",
