"111年07月29日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"通信網路類指數","134.28","+","0.33","0.25","",
"電子零組件類指數","155.12","+","0.19","0.12","",
"電子通路類指數","171.41","+","1.09","0.64","",
"資訊服務類指數","123.46","+","0.50","0.41","",
"其他電子類指數","99.37","+","0.89","0.90","",
"建材營造類指數","347.23","+","1.30","0.38","",
"航運類指數","206.15","+","5.39","2.68","",
"觀光類指數","98.05","+","0.46","0.47","",
"金融保險類指數","1,536.94","-","2.46","-0.16","",
"貿易百貨類指數","300.49","-","2.94","-0.97","",
"油電燃氣類指數","111.12","+","0.40","0.36","",
"其他類指數","347.12","-","0.40","-0.12","",
"臺指日報酬兩倍指數","28,603.35","+","409.58","1.45","",
"臺指反向一倍指數","4,637.65","-","33.93","-0.73","",
"電子類兩倍槓桿指數","27,492.38","+","478.37","1.77","",
"電子類反向指數","4,214.15","-","37.65","-0.89","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,095.20","+","1.85","0.05","",
"臺灣中小型公司治理指數","6,477.64","+","53.50","0.83","",
"臺灣IPO指數","5,125.60","-","45.11","-0.87","",
"智慧中立指數","3,728.94","+","23.19","0.63","",
"臺灣5G指數","7,301.61","+","37.01","0.51","",
"臺灣企業社會責任中小型指數","7,675.46","+","52.11","0.68","",
"特選臺灣電動車代表指數","5,432.18","+","52.34","0.97","",
"臺灣5G+通訊指數","5,592.00","+","36.10","0.65","",
"臺灣全市場指數","5,080.96","+","41.34","0.82","",
"臺灣全市場半導體指數","4,660.71","+","38.51","0.83","",
"臺灣電動車與自駕科技永續概念指數","4,070.09","+","33.04","0.82","",
"臺灣智慧移動與電動車指數","3,725.57","+","18.94","0.51","",
"特選小資高價30指數","4,241.49","+","10.38","0.25","",
"特選臺灣綠能及電動車指數","4,232.81","+","45.19","1.08","",
"特選臺灣智能車供應鏈聯盟指數","4,109.72","+","24.41","0.60","",
"臺灣全市場半導體精選30指數","3,665.81","+","21.62","0.59","",
"特選臺灣高股息30指數","3,739.61","-","3.74","-0.10","",
"臺灣友善環境指數","4,495.32","+","28.50","0.64","",
"台灣永續價值指數","4,188.59","+","18.41","0.44","",
"特選臺灣IC設計指數","2,759.24","+","6.02","0.22","",
"特選臺灣環境永續高股息指數","3,932.05","-","7.20","-0.18","",
"臺灣友善環境50指數","3,957.52","+","21.05","0.53","",
"特選台灣策略高股息30指數","3,724.32","-","0.34","-0.01","",
"特選臺灣IC設計產業代表指數","3,105.72","+","6.33","0.20","",
"特選臺灣綠能指數","4,545.20","+","55.54","1.24","",
"特選臺灣成長高股息指數","3,684.62","-","7.11","-0.19","",
"特選臺灣智慧50指數","3,857.18","+","43.20","1.13","",
"特選臺灣標竿PCB指數","3,699.83","+","43.73","1.20","",
"臺灣晶圓製造指數","4,188.34","+","22.81","0.55","",
"臺灣精選高息指數","3,798.68","+","10.09","0.27","",
"臺灣多因子優選高股息30指數","4,603.60","-","3.62","-0.08","",
"特選臺灣優利高填息30指數","4,449.36","-","11.73","-0.26","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","26,332.19","-","84.43","-0.32","",
"金融類日報酬反向一倍指數","5,011.59","+","8.00","0.16","",
"漲升股利150指數","7,721.08","+","41.79","0.54","",
"藍籌30指數","7,279.62","+","46.34","0.64","",
"工業菁英30指數","7,693.50","+","101.61","1.34","",
"電子菁英30指數","7,361.14","+","52.64","0.72","",
"低波動股利精選30指數","6,900.55","-","2.73","-0.04","",
"中小型A級動能50指數","13,007.58","+","100.04","0.78","",
"特選高息低波指數","6,620.27","-","56.61","-0.85","",
"臺灣永續指數","7,643.41","+","48.07","0.63","",
"特選內需高收益指數","5,865.11","-","9.63","-0.16","",
"價值投資指數","5,812.70","+","67.02","1.17","",
"存股雙十等權重指數","6,753.87","+","28.08","0.42","",
"特選大蘋果指數","6,554.77","+","20.62","0.32","",
"中小型300指數","8,166.10","+","43.16","0.53","",
"特股高息20指數","5,884.02","+","0.70","0.01","",
"臺灣500指數","7,739.24","+","51.53","0.67","",
"臺灣勞工權益指數","7,131.89","+","43.14","0.61","",
"微波高息精選20指數","6,338.52","+","19.13","0.30","",
"特選世代行動通訊指數","6,288.26","+","43.30","0.69","",
"智慧投資多因子30指數","5,154.69","+","59.88","1.18","",
"臺股期貨指數","7,777.13","+","55.71","0.72","",
"特選價值成長指數","6,155.65","+","18.27","0.30","",
"臺灣上櫃永續指數","5,255.67","+","75.18","1.45","",
"特選台股領航指數","6,765.64","+","44.43","0.66","",
"特選Smart多因子指數","5,601.92","+","41.60","0.75","",
"特選ESG高股息指數","3,890.77","+","20.45","0.53","",
"特選上櫃ESG成長指數","3,687.44","+","36.40","1.00","",
"特選上櫃ESG電子菁英指數","3,904.53","+","44.48","1.15","",
"新臺灣高股息指數","4,282.69","+","1.60","0.04","",
"臺灣優息存股指數","4,673.32","+","15.60","0.33","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,677.60","+","196.29","0.84","",
"發行量加權股價報酬指數","30,879.57","+","248.75","0.81","",
"臺灣公司治理100報酬指數","11,837.94","+","110.98","0.95","",
"臺灣50報酬指數","24,165.48","+","224.27","0.94","",
"臺灣50權重上限30%報酬指數","23,036.34","+","168.65","0.74","",
"臺灣中型100報酬指數","24,222.75","+","119.76","0.50","",
"臺灣資訊科技股報酬指數","38,531.99","+","407.03","1.07","",
"臺灣發達報酬指數","18,955.91","+","170.68","0.91","",
"臺灣高股息報酬指數","16,818.31","+","212.74","1.28","",
"臺灣就業99報酬指數","13,722.68","+","18.87","0.14","",
"臺灣高薪100報酬指數","11,719.19","+","68.75","0.59","",
"未含金融電子報酬指數","30,819.38","+","237.12","0.78","",
"小型股300報酬指數","10,694.12","+","94.17","0.89","",
"水泥類報酬指數","332.05","+","5.54","1.70","",
"食品類報酬指數","2,903.82","+","19.67","0.68","",
"塑膠類報酬指數","436.21","+","4.87","1.13","",
"紡織纖維類報酬指數","862.86","+","5.92","0.69","",
"電機機械類報酬指數","334.39","-","2.80","-0.83","",
"電器電纜類報酬指數","133.66","-","0.28","-0.21","",
"化學生技醫療類報酬指數","178.04","+","0.73","0.41","",
"化學類報酬指數","224.45","+","1.75","0.79","",
"生技醫療類報酬指數","93.17","-","0.06","-0.06","",
"玻璃陶瓷類報酬指數","59.09","+","0.35","0.60","",
"造紙類報酬指數","460.95","+","1.90","0.41","",
"鋼鐵類報酬指數","222.80","+","2.58","1.17","",
"橡膠類報酬指數","397.25","+","2.83","0.72","",
"汽車類報酬指數","523.57","+","5.89","1.14","",
"電子工業類報酬指數","1,302.31","+","13.18","1.02","",
"半導體類報酬指數","587.29","+","7.28","1.26","",
"電腦及週邊設備類報酬指數","268.57","+","1.87","0.70","",
"光電類報酬指數","46.58","+","0.90","1.97","",
"通信網路類報酬指數","281.13","+","0.71","0.25","",
"電子零組件類報酬指數","286.46","+","0.38","0.13","",
"電子通路類報酬指數","411.67","+","2.62","0.64","",
"資訊服務類報酬指數","285.90","+","1.16","0.41","",
"其他電子類報酬指數","159.97","+","1.43","0.90","",
"建材營造類報酬指數","679.22","+","2.54","0.38","",
"航運類報酬指數","328.71","+","8.59","2.68","",
"觀光類報酬指數","135.91","+","0.71","0.53","",
"金融保險類報酬指數","2,631.17","-","4.22","-0.16","",
"貿易百貨類報酬指數","456.31","-","4.47","-0.97","",
"油電燃氣類報酬指數","175.89","+","0.74","0.42","",
"其他類報酬指數","584.27","-","0.67","-0.11","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,509.57","+","2.04","0.05","",
"臺灣中小型公司治理報酬指數","8,400.50","+","69.39","0.83","",
"臺灣IPO報酬指數","5,934.41","-","52.23","-0.87","",
"智慧中立報酬指數","4,286.58","+","32.26","0.76","",
"加權指數掩護性臺指買權價外5%報酬指數","6,698.56","+","51.66","0.78","",
"臺灣5G報酬指數","8,137.96","+","48.81","0.60","",
"臺灣企業社會責任中小型報酬指數","8,817.86","+","62.34","0.71","",
"特選臺灣電動車代表報酬指數","6,063.77","+","58.44","0.97","",
"臺灣5G+通訊報酬指數","6,032.82","+","42.52","0.71","",
"臺灣全市場報酬指數","5,416.77","+","49.13","0.92","",
"臺灣全市場半導體報酬指數","4,996.38","+","44.93","0.91","",
"臺灣電動車與自駕科技永續概念報酬指數","4,380.28","+","39.06","0.90","",
"臺灣智慧移動與電動車報酬指數","4,025.28","+","20.46","0.51","",
"特選小資高價30報酬指數","4,508.08","+","36.49","0.82","",
"特選臺灣綠能及電動車報酬指數","4,576.44","+","49.51","1.09","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,384.18","+","36.53","0.84","",
"臺灣全市場半導體精選30報酬指數","3,865.50","+","27.57","0.72","",
"特選臺灣高股息30報酬指數","4,170.55","+","36.08","0.87","",
"臺灣友善環境報酬指數","4,735.50","+","43.53","0.93","",
"台灣永續價值報酬指數","4,352.17","+","29.46","0.68","",
"特選臺灣IC設計報酬指數","2,941.32","+","6.42","0.22","",
"特選臺灣環境永續高股息報酬指數","4,342.95","+","43.88","1.02","",
"臺灣友善環境50報酬指數","4,159.28","+","31.66","0.77","",
"特選台灣策略高股息30報酬指數","4,133.25","+","43.52","1.06","",
"特選臺灣IC設計產業代表報酬指數","3,302.25","+","6.73","0.20","",
"特選臺灣綠能報酬指數","4,744.39","+","59.21","1.26","",
"特選臺灣成長高股息報酬指數","4,082.99","+","32.23","0.80","",
"特選臺灣智慧50報酬指數","4,091.06","+","47.62","1.18","",
"特選臺灣標竿PCB報酬指數","3,835.98","+","45.35","1.20","",
"臺灣晶圓製造報酬指數","4,373.39","+","25.25","0.58","",
"臺灣精選高息報酬指數","4,208.87","+","39.45","0.95","",
"臺灣多因子優選高股息30報酬指數","4,922.54","+","36.84","0.75","",
"特選臺灣優利高填息30報酬指數","4,779.90","+","36.59","0.77","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,302.17","+","64.54","0.63","",
"藍籌30報酬指數","9,213.15","+","58.65","0.64","",
"工業菁英30報酬指數","9,781.01","+","129.18","1.34","",
"電子菁英30報酬指數","9,069.90","+","64.86","0.72","",
"低波動股利精選30報酬指數","8,806.76","+","40.06","0.46","",
"中小型A級動能50報酬指數","15,289.84","+","127.95","0.84","",
"特選高息低波報酬指數","9,140.09","+","57.69","0.64","",
"臺灣永續報酬指數","9,655.19","+","75.78","0.79","",
"特選內需高收益報酬指數","7,404.98","-","12.16","-0.16","",
"價值投資報酬指數","7,753.38","+","91.75","1.20","",
"存股雙十等權重報酬指數","8,333.57","+","97.12","1.18","",
"特選大蘋果報酬指數","7,752.91","+","24.40","0.32","",
"中小型300報酬指數","9,440.41","+","55.25","0.59","",
"特股高息20報酬指數","6,869.87","+","0.82","0.01","",
"臺灣500報酬指數","8,956.60","+","67.72","0.76","",
"臺灣勞工權益報酬指數","8,464.74","+","51.86","0.62","",
"微波高息精選20報酬指數","7,331.45","+","32.82","0.45","",
"特選世代行動通訊報酬指數","6,999.48","+","48.20","0.69","",
"智慧投資多因子30報酬指數","5,918.89","+","76.15","1.30","",
"特選大蘋果報酬正向兩倍指數","12,536.27","+","78.66","0.63","",
"特選大蘋果報酬反向一倍指數","7,453.05","-","23.60","-0.32","",
"特選價值成長報酬指數","7,234.02","+","55.51","0.77","",
"臺灣上櫃永續報酬指數","5,889.08","+","90.05","1.55","",
"特選台股領航報酬指數","7,606.72","+","49.95","0.66","",
"特選Smart多因子報酬指數","6,084.04","+","47.73","0.79","",
"特選ESG高股息報酬指數","4,280.56","+","22.49","0.53","",
"特選上櫃ESG成長報酬指數","3,926.54","+","38.76","1.00","",
"特選上櫃ESG電子菁英報酬指數","4,184.46","+","47.66","1.15","",
"新臺灣高股息報酬指數","4,568.82","+","27.84","0.61","",
"臺灣優息存股報酬指數","4,858.63","+","16.23","0.34","",
"111年07月29日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","213,738,409,529","3,177,956,647","1,557,440",
"2.台灣存託憑證","17,242,091","4,352,622","1,188",
"3.受益憑證","0","0","0",
"4.ETF","11,278,695,797","677,432,387","155,700",
"5.受益證券","1,059,320","75,000","37",
"6.變更交易股票","162,832,114","54,494,016","6,561",
"7.認購(售)權證","2,203,421,590","1,946,939,000","72,027",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","12,087,270","2,738,000","371",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","213,901,241,643","3,232,450,663","1,564,001",
"總計(1~15)","227,413,747,711","5,863,987,672","1,793,324",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,314(25)","669(12)",
"下跌(跌停)","3,804(56)","188(3)",
"持平","591","93",
"未成交","17,936","1",
"無比價","2,145","14",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年07月29日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","8,291,615","8,204","979,364,354","118.15","118.50","117.65","118.00","+","1.10","117.95","159","118.00","68","0.00",
="0051","元大中型100","16,476","129","873,398","53.00","53.10","52.80","52.80","+","0.30","52.90","1","53.20","1","0.00",
="0052","富邦科技","448,309","441","44,706,115","100.00","100.15","99.10","99.45","+","0.75","99.45","2","99.50","2","0.00",
="0053","元大電子","3,227","10","185,182","57.50","57.50","57.30","57.30","+","0.10","57.30","1","57.50","10","0.00",
="0055","元大MSCI金融","674,496","437","15,298,831","22.71","22.85","22.50","22.60","-","0.04","22.60","50","22.61","4","0.00",
="0056","元大高股息","19,122,191","8,414","544,601,520","28.36","28.55","28.36","28.55","+","0.37","28.54","254","28.55","204","0.00",
="0057","富邦摩台","2,929","888","244,471","83.85","83.85","83.55","83.55","+","0.55","83.55","20","83.75","20","0.00",
="0061","元大寶滬深","165,241","815","3,310,907","20.34","20.34","19.93","19.96","-","0.42","19.96","5","19.97","1","0.00",
="006203","元大MSCI台灣","3,953","839","224,073","57.05","57.05","56.65","56.90","+","0.30","56.75","2","56.90","1","0.00",
="006204","永豐臺灣加權","22,836","840","1,754,836","77.35","77.35","76.85","76.85","+","0.20","77.00","10","77.25","10","0.00",
="006205","富邦上証","589,233","225","19,554,764","33.55","33.68","33.07","33.16","-","0.39","33.13","5","33.16","3","0.00",
="006206","元大上證50","68,617","60","2,194,001","32.30","32.34","31.77","31.77","-","0.56","31.78","1","31.80","13","0.00",
="006207","FH滬深","213,185","975","5,672,840","26.68","26.68","26.17","26.17","-","0.47","26.21","76","26.24","4","0.00",
="006208","富邦台50","2,269,434","2,796","154,109,656","68.05","68.20","67.65","67.90","+","0.60","67.85","19","67.90","78","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.45","5","7.49","2","0.00",
="00631L","元大台灣50正2","5,028,902","2,123","526,431,650","105.00","105.30","103.70","104.20","+","1.55","104.20","91","104.25","1","0.00",
="00632R","元大台灣50反1","170,291,122","7,588","987,024,733","5.79","5.83","5.78","5.81","-","0.05","5.80","20,293","5.81","964","0.00",
="00633L","富邦上証正2","17,057,611","3,833","756,238,079","45.00","45.65","43.55","43.83","-","1.46","43.83","96","43.84","7","0.00",
="00634R","富邦上証反1","1,670,000","103","7,150,310","4.26","4.34","4.24","4.32","+","0.06","4.31","702","4.33","398","0.00",
="00635U","期元大S&P黃金","1,011,401","270","23,401,947","23.08","23.21","23.07","23.19","+","0.32","23.19","8","23.20","3","0.00",
="00636","國泰中國A50","971,813","1,232","22,086,076","22.94","23.06","22.57","22.61","-","0.35","22.61","79","22.62","23","0.00",
="00636K","國泰中國A50+U","200","2","1,510","7.55","7.55","7.55","7.55","-","0.15","7.52","6","7.58","6","0.00",
="00637L","元大滬深300正2","123,117,772","19,789","2,167,135,489","17.83","18.07","17.25","17.35","-","0.60","17.35","642","17.36","138","0.00",
="00638R","元大滬深300反1","1,000,300","170","9,146,535","9.05","9.20","9.02","9.18","+","0.16","9.15","766","9.18","209","0.00",
="00639","富邦深100","616,910","436","8,765,384","14.34","14.36","14.04","14.08","-","0.28","14.08","157","14.09","6","0.00",
="00640L","富邦日本正2","411,100","60","11,564,820","28.15","28.35","27.86","27.89","-","0.28","27.89","17","27.90","1","0.00",
="00641R","富邦日本反1","692,100","89","6,895,699","9.93","10.01","9.91","9.99","+","0.03","9.99","35","10.00","94","0.00",
="00642U","期元大S&P石油","1,346,572","637","26,767,225","19.98","20.04","19.78","19.84","-","0.30","19.83","17","19.84","414","0.00",
="00643","群益深証中小","330,780","973","5,617,667","17.01","17.17","16.80","16.85","-","0.19","16.83","40","16.87","15","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.79","1","3.86","1","0.00",
="00645","富邦日本","166,359","31","4,279,180","25.78","25.84","25.63","25.64","-","0.14","25.64","9","25.65","1","0.00",
="00646","元大S&P500","936,402","639","35,308,611","37.22","37.81","37.22","37.73","+","0.78","37.73","56","37.74","3","0.00",
="00647L","元大S&P500正2","247,251","143","14,376,837","58.05","58.35","58.00","58.25","+","2.40","58.25","57","58.30","5","0.00",
="00648R","元大S&P500反1","1,696,749","333","12,253,324","7.24","7.24","7.21","7.22","-","0.16","7.21","146","7.22","1,000","0.00",
="00650L","FH香港正2","5,212,717","1,247","79,841,716","15.79","15.86","15.03","15.09","-","0.65","15.09","105","15.11","8","0.00",
="00651R","FH香港反1","713,000","67","6,129,690","8.52","8.70","8.52","8.68","+","0.16","8.67","5","8.68","6","0.00",
="00652","富邦印度","128,845","510","3,642,683","27.97","28.37","27.97","28.27","+","0.48","28.27","2","28.28","20","0.00",
="00653L","富邦印度正2","566,351","202","23,659,184","41.35","41.97","41.35","41.65","+","1.01","41.65","3","41.69","10","0.00",
="00654R","富邦印度反1","670,000","156","5,597,760","8.35","8.39","8.34","8.36","-","0.13","8.35","28","8.36","8","0.00",
="00655L","國泰中國A50正2","4,723,924","1,474","150,927,744","32.54","32.83","31.33","31.54","-","1.12","31.54","506","31.55","8","0.00",
="00656R","國泰中國A50反1","483,000","58","3,945,480","8.09","8.24","8.05","8.20","+","0.12","8.20","98","8.21","150","0.00",
="00657","國泰日經225","7,696","699","249,745","32.43","32.51","32.43","32.50","+","0.32","32.24","10","32.30","30","0.00",
="00657K","國泰日經225+U","200","2","2,158","10.79","10.79","10.79","10.79","+","0.04","10.76","6","10.80","6","0.00",
="00660","元大歐洲50","4,195","765","111,817","26.78","26.84","26.78","26.84","+","0.30","26.74","20","26.84","1","0.00",
="00661","元大日經225","1,000","1","34,960","34.96","34.96","34.96","34.96","+","0.28","34.72","10","34.78","1","0.00",
="00662","富邦NASDAQ","1,268,615","693","62,985,468","49.43","49.75","49.42","49.69","+","1.40","49.69","5","49.70","2","0.00",
="00663L","國泰臺灣加權正2","99,010","32","9,382,253","95.05","95.35","94.05","94.05","+","0.95","94.40","151","94.60","70","0.00",
="00664R","國泰臺灣加權反1","6,314,941","551","41,429,036","6.56","6.60","6.54","6.58","-","0.04","6.57","532","6.58","302","0.00",
="00665L","富邦恒生國企正2","13,418,005","2,092","134,964,687","10.42","10.53","9.78","9.86","-","0.53","9.85","12","9.86","104","0.00",
="00666R","富邦恒生國企反1","176,000","20","2,650,420","14.76","15.12","14.76","15.08","+","0.40","15.08","8","15.10","150","0.00",
="00668","國泰美國道瓊","44,328","40","1,563,722","35.21","35.34","35.21","35.27","+","0.43","35.30","60","35.32","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,362","11.81","11.81","11.81","11.81","+","0.15","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","4,992,000","469","41,091,400","8.24","8.24","8.22","8.24","-","0.10","8.23","67","8.24","1,163","0.00",
="00670L","富邦NASDAQ正2","4,103,956","1,524","296,222,487","71.90","72.50","71.90","72.35","+","3.80","72.30","259","72.35","22","0.00",
="00671R","富邦NASDAQ反1","19,584,409","1,690","114,540,136","5.86","5.86","5.83","5.83","-","0.19","5.83","2,927","5.84","1,309","0.00",
="00673R","期元大S&P原油反1","25,262,007","1,893","204,736,654","8.08","8.15","8.05","8.13","+","0.07","8.12","561","8.13","345","0.00",
="00674R","期元大S&P黃金反1","1,470,201","336","19,573,108","13.32","13.36","13.27","13.27","-","0.22","13.27","174","13.29","97","0.00",
="00675L","富邦臺灣加權正2","1,024,680","550","42,145,423","41.29","41.39","40.78","40.97","+","0.60","40.95","110","40.97","1","0.00",
="00676R","富邦臺灣加權反1","5,348,006","386","19,247,490","3.60","3.62","3.58","3.60","-","0.04","3.60","3,102","3.61","509","0.00",
="00678","群益NBI生技","328,816","656","7,920,122","24.02","24.14","23.99","24.09","+","0.07","24.06","27","24.11","1","0.00",
="00680L","元大美債20正2","699,065","156","10,882,740","15.70","15.73","15.49","15.61","+","0.28","15.60","15","15.61","78","0.00",
="00681R","元大美債20反1","231,000","40","3,765,490","16.29","16.33","16.28","16.28","-","0.17","16.28","129","16.30","2","0.00",
="00682U","期元大美元指數","98,226","30","2,045,676","20.88","20.90","20.81","20.81","-","0.09","20.81","26","20.85","1","0.00",
="00683L","期元大美元指正2","408,054","125","9,173,368","22.53","22.58","22.40","22.41","-","0.20","22.41","3","22.42","5","0.00",
="00684R","期元大美元指反1","69,000","13","1,102,560","15.97","15.99","15.95","15.99","+","0.03","15.97","25","16.00","6","0.00",
="00685L","群益臺灣加權正2","13,000","9","474,810","36.74","36.74","36.25","36.25","+","0.39","36.39","10","36.40","1","0.00",
="00686R","群益臺灣加權反1","196,000","16","767,720","3.91","3.93","3.90","3.93"," ","0.00","3.92","8","3.93","19","0.00",
="00688L","國泰20年美債正2","1,102,000","83","17,099,220","15.48","15.58","15.43","15.55","+","0.26","15.54","56","15.55","83","0.00",
="00689R","國泰20年美債反1","12,000","7","203,940","17.00","17.00","16.97","16.97","-","0.11","16.94","110","16.95","1","0.00",
="00690","兆豐藍籌30","155,258","734","4,449,403","28.80","28.80","28.63","28.63","+","0.03","28.68","10","28.77","10","0.00",
="00692","富邦公司治理","1,571,547","1,077","45,965,742","29.31","29.35","29.11","29.21","+","0.21","29.21","33","29.22","2","0.00",
="00693U","期街口S&P黃豆","220,240","94","5,704,015","25.77","26.00","25.77","25.92","+","0.24","25.90","2","25.92","8","0.00",
="00700","富邦恒生國企","239,650","903","3,168,633","13.45","13.45","13.12","13.13","-","0.39","13.13","80","13.18","100","0.00",
="00701","國泰股利精選30","940,463","679","22,957,994","24.40","24.50","24.35","24.38","+","0.07","24.38","30","24.39","2","0.00",
="00702","國泰標普低波高息","210,833","699","4,549,489","21.52","21.62","21.52","21.62","+","0.33","21.54","29","21.63","1","0.00",
="00703","台新MSCI中國","434,848","55","7,136,270","16.53","16.64","16.22","16.22","-","0.36","16.20","3","16.22","2","0.00",
="00706L","期元大S&P日圓正2","3,140,927","689","32,983,016","10.37","10.65","10.37","10.63","+","0.39","10.61","10","10.63","95","0.00",
="00707R","期元大S&P日圓反1","15,000","7","356,980","23.83","23.83","23.64","23.64","-","0.33","23.54","28","23.61","38","0.00",
="00708L","期元大S&P黃金正2","1,303,471","380","31,314,848","23.99","24.19","23.93","24.18","+","0.69","24.18","28","24.19","61","0.00",
="00709","富邦歐洲","15,882","19","339,272","21.34","21.44","21.34","21.36","+","0.24","21.32","30","21.37","20","0.00",
="00710B","FH彭博非投等債","1,002,467","132","17,795,487","17.61","17.78","17.61","17.76","+","0.20","17.76","148","17.77","19","0.00",
="00711B","FH彭博新興債","106,939","20","1,769,570","16.56","16.56","16.51","16.55","+","0.20","16.53","9","16.54","1","0.00",
="00712","FH富時不動產","6,593,507","1,968","82,324,856","12.43","12.52","12.43","12.50","+","0.41","12.49","103","12.50","4","0.00",
="00713","元大台灣高息低波","372,564","498","15,121,859","40.52","40.70","40.50","40.60","+","0.30","40.60","1","40.62","3","0.00",
="00714","群益道瓊美國地產","899,041","426","19,002,917","21.21","21.37","21.09","21.15","+","0.64","21.14","66","21.15","5","0.00",
="00715L","期街口布蘭特正2","8,941,123","1,688","185,242,848","20.96","21.05","20.54","20.59","-","0.27","20.59","215","20.60","2","0.00",
="00717","富邦美國特別股","359,720","173","5,564,215","15.42","15.49","15.42","15.47","+","0.09","15.47","89","15.48","2","0.00",
="00728","第一金工業30","239,011","240","5,438,067","22.71","22.80","22.68","22.70","+","0.19","22.70","1","22.74","25","0.00",
="00730","富邦臺灣優質高息","199,371","172","3,488,062","17.50","17.54","17.46","17.54","+","0.22","17.52","34","17.55","18","0.00",
