"111年08月11日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"貿易百貨類指數","293.02","+","4.79","1.66","",
"油電燃氣類指數","108.97","+","0.97","0.90","",
"其他類指數","359.66","+","5.11","1.44","",
"臺指日報酬兩倍指數","29,329.49","+","982.27","3.47","",
"臺指反向一倍指數","4,572.03","-","80.61","-1.73","",
"電子類兩倍槓桿指數","28,083.57","+","1,132.61","4.20","",
"電子類反向指數","4,159.16","-","89.27","-2.10","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,931.37","+","15.78","0.40","",
"臺灣中小型公司治理指數","6,594.67","+","146.40","2.27","",
"臺灣IPO指數","4,960.72","+","75.15","1.54","",
"智慧中立指數","3,735.69","+","4.19","0.11","",
"臺灣5G指數","7,383.68","+","135.75","1.87","",
"臺灣企業社會責任中小型指數","7,825.02","+","123.88","1.61","",
"特選臺灣電動車代表指數","5,600.92","+","64.06","1.16","",
"臺灣5G+通訊指數","5,687.07","+","107.97","1.94","",
"臺灣全市場指數","5,151.63","+","91.62","1.81","",
"臺灣全市場半導體指數","4,660.49","+","113.33","2.49","",
"臺灣電動車與自駕科技永續概念指數","4,075.86","+","63.08","1.57","",
"臺灣智慧移動與電動車指數","3,769.28","+","71.27","1.93","",
"特選小資高價30指數","4,284.90","+","88.50","2.11","",
"特選臺灣綠能及電動車指數","4,317.66","+","68.59","1.61","",
"特選臺灣智能車供應鏈聯盟指數","4,182.71","+","82.83","2.02","",
"臺灣全市場半導體精選30指數","3,668.75","+","98.23","2.75","",
"特選臺灣高股息30指數","3,756.43","+","50.31","1.36","",
"臺灣友善環境指數","4,565.10","+","84.12","1.88","",
"台灣永續價值指數","4,300.78","+","83.99","1.99","",
"特選臺灣IC設計指數","2,645.63","+","72.71","2.83","",
"特選臺灣環境永續高股息指數","3,938.23","+","48.40","1.24","",
"臺灣友善環境50指數","4,021.33","+","74.26","1.88","",
"特選台灣策略高股息30指數","3,725.23","+","54.45","1.48","",
"特選臺灣IC設計產業代表指數","3,017.64","+","95.20","3.26","",
"特選臺灣綠能指數","4,678.41","+","55.83","1.21","",
"特選臺灣成長高股息指數","3,687.93","+","50.24","1.38","",
"特選臺灣智慧50指數","3,928.65","+","75.69","1.96","",
"特選臺灣標竿PCB指數","3,743.72","+","53.24","1.44","",
"臺灣晶圓製造指數","4,248.95","+","113.52","2.75","",
"臺灣精選高息指數","3,770.99","+","43.68","1.17","",
"臺灣多因子優選高股息30指數","4,744.03","+","61.69","1.32","",
"特選臺灣優利高填息30指數","4,470.26","+","76.55","1.74","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","28,709.55","+","763.35","2.73","",
"金融類日報酬反向一倍指數","4,794.51","-","66.39","-1.37","",
"漲升股利150指數","7,835.92","+","137.23","1.78","",
"藍籌30指數","7,396.19","+","122.47","1.68","",
"工業菁英30指數","7,732.86","+","140.57","1.85","",
"電子菁英30指數","7,427.82","+","129.78","1.78","",
"低波動股利精選30指數","7,045.96","+","99.24","1.43","",
"中小型A級動能50指數","13,305.24","-","37.33","-0.28","",
"特選高息低波指數","6,690.33","+","63.36","0.96","",
"臺灣永續指數","7,787.51","+","142.17","1.86","",
"特選內需高收益指數","5,893.34","+","89.16","1.54","",
"價值投資指數","5,717.37","+","95.18","1.69","",
"存股雙十等權重指數","6,845.44","+","103.35","1.53","",
"特選大蘋果指數","6,619.75","+","90.98","1.39","",
"中小型300指數","8,219.44","+","118.64","1.46","",
"特股高息20指數","5,964.32","+","34.20","0.58","",
"臺灣500指數","7,843.80","+","132.96","1.72","",
"臺灣勞工權益指數","7,263.85","+","99.45","1.39","",
"微波高息精選20指數","6,429.19","+","93.40","1.47","",
"特選世代行動通訊指數","6,493.47","-","78.40","-1.19","",
"智慧投資多因子30指數","5,228.49","+","86.84","1.69","",
"臺股期貨指數","7,903.55","+","158.70","2.05","",
"特選價值成長指數","6,122.48","+","110.00","1.83","",
"臺灣上櫃永續指數","5,455.49","+","156.50","2.95","",
"特選台股領航指數","6,869.94","+","91.10","1.34","",
"特選Smart多因子指數","5,686.28","+","112.30","2.01","",
"特選ESG高股息指數","3,975.42","+","53.83","1.37","",
"特選上櫃ESG成長指數","3,835.85","+","119.38","3.21","",
"特選上櫃ESG電子菁英指數","4,060.65","+","128.76","3.27","",
"新臺灣高股息指數","4,317.31","+","60.06","1.41","",
"臺灣優息存股指數","4,787.79","+","79.01","1.68","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,060.53","+","419.65","1.78","",
"發行量加權股價報酬指數","31,406.04","+","560.96","1.82","",
"臺灣公司治理100報酬指數","12,056.11","+","245.22","2.08","",
"臺灣50報酬指數","24,636.28","+","530.57","2.20","",
"臺灣50權重上限30%報酬指數","23,552.95","+","466.69","2.02","",
"臺灣中型100報酬指數","24,674.37","+","405.20","1.67","",
"臺灣資訊科技股報酬指數","38,993.05","+","908.63","2.39","",
"臺灣發達報酬指數","19,223.08","+","268.21","1.41","",
"臺灣高股息報酬指數","17,151.04","+","223.40","1.32","",
"臺灣就業99報酬指數","14,149.51","+","278.14","2.01","",
"臺灣高薪100報酬指數","12,070.14","+","217.31","1.83","",
"未含金融電子報酬指數","31,041.45","+","343.36","1.12","",
"小型股300報酬指數","10,774.96","+","92.07","0.86","",
"水泥類報酬指數","336.90","+","6.20","1.87","",
"食品類報酬指數","2,834.26","+","19.27","0.68","",
"塑膠類報酬指數","439.38","+","6.45","1.49","",
"紡織纖維類報酬指數","900.32","+","26.47","3.03","",
"電機機械類報酬指數","333.92","+","3.85","1.17","",
"電器電纜類報酬指數","129.20","+","1.74","1.37","",
"化學生技醫療類報酬指數","175.03","+","0.64","0.37","",
"化學類報酬指數","224.08","+","1.31","0.59","",
"生技醫療類報酬指數","90.09","+","0.10","0.11","",
"玻璃陶瓷類報酬指數","58.48","+","0.84","1.46","",
"造紙類報酬指數","458.14","+","6.09","1.35","",
"鋼鐵類報酬指數","227.58","+","2.83","1.26","",
"橡膠類報酬指數","392.67","-","0.57","-0.14","",
"汽車類報酬指數","518.46","+","5.62","1.10","",
"電子工業類報酬指數","1,319.97","+","27.22","2.11","",
"半導體類報酬指數","591.20","+","15.23","2.64","",
"電腦及週邊設備類報酬指數","272.56","+","1.94","0.72","",
"光電類報酬指數","48.65","+","0.98","2.06","",
"通信網路類報酬指數","290.15","+","2.54","0.88","",
"電子零組件類報酬指數","290.37","+","2.71","0.94","",
"電子通路類報酬指數","412.96","+","3.66","0.89","",
"資訊服務類報酬指數","290.28","+","1.33","0.46","",
"其他電子類報酬指數","165.95","+","3.34","2.05","",
"建材營造類報酬指數","692.49","+","4.03","0.59","",
"航運類報酬指數","333.18","+","0.79","0.24","",
"觀光類報酬指數","133.10","+","0.77","0.58","",
"金融保險類報酬指數","2,783.36","+","54.20","1.99","",
"貿易百貨類報酬指數","454.55","+","7.44","1.66","",
"油電燃氣類報酬指數","172.49","+","1.54","0.90","",
"其他類報酬指數","607.84","+","9.50","1.59","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,338.10","+","17.41","0.40","",
"臺灣中小型公司治理報酬指數","8,595.49","+","190.82","2.27","",
"臺灣IPO報酬指數","5,747.27","+","87.05","1.54","",
"智慧中立報酬指數","4,314.11","+","5.51","0.13","",
"加權指數掩護性臺指買權價外5%報酬指數","6,825.56","+","117.30","1.75","",
"臺灣5G報酬指數","8,240.95","+","151.50","1.87","",
"臺灣企業社會責任中小型報酬指數","9,041.80","+","143.14","1.61","",
"特選臺灣電動車代表報酬指數","6,252.12","+","71.51","1.16","",
"臺灣5G+通訊報酬指數","6,151.34","+","116.79","1.94","",
"臺灣全市場報酬指數","5,511.26","+","102.06","1.89","",
"臺灣全市場半導體報酬指數","5,001.56","+","121.64","2.49","",
"臺灣電動車與自駕科技永續概念報酬指數","4,410.92","+","68.27","1.57","",
"臺灣智慧移動與電動車報酬指數","4,072.51","+","77.01","1.93","",
"特選小資高價30報酬指數","4,556.24","+","94.10","2.11","",
"特選臺灣綠能及電動車報酬指數","4,671.93","+","74.22","1.61","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,470.31","+","88.52","2.02","",
"臺灣全市場半導體精選30報酬指數","3,869.67","+","103.62","2.75","",
"特選臺灣高股息30報酬指數","4,247.84","+","56.89","1.36","",
"臺灣友善環境報酬指數","4,825.40","+","89.00","1.88","",
"台灣永續價值報酬指數","4,487.34","+","92.96","2.12","",
"特選臺灣IC設計報酬指數","2,829.40","+","77.76","2.83","",
"特選臺灣環境永續高股息報酬指數","4,397.90","+","54.05","1.24","",
"臺灣友善環境50報酬指數","4,237.16","+","80.34","1.93","",
"特選台灣策略高股息30報酬指數","4,197.95","+","61.36","1.48","",
"特選臺灣IC設計產業代表報酬指數","3,224.82","+","101.74","3.26","",
"特選臺灣綠能報酬指數","4,883.44","+","58.28","1.21","",
"特選臺灣成長高股息報酬指數","4,143.19","+","56.44","1.38","",
"特選臺灣智慧50報酬指數","4,176.12","+","83.02","2.03","",
"特選臺灣標竿PCB報酬指數","3,886.86","+","55.27","1.44","",
"臺灣晶圓製造報酬指數","4,440.11","+","118.63","2.75","",
"臺灣精選高息報酬指數","4,248.19","+","49.20","1.17","",
"臺灣多因子優選高股息30報酬指數","5,090.04","+","66.19","1.32","",
"特選臺灣優利高填息30報酬指數","4,829.42","+","82.70","1.74","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,491.55","+","183.73","1.78","",
"藍籌30報酬指數","9,374.72","+","169.03","1.84","",
"工業菁英30報酬指數","9,834.27","+","178.77","1.85","",
"電子菁英30報酬指數","9,165.31","+","160.13","1.78","",
"低波動股利精選30報酬指數","9,124.20","+","167.22","1.87","",
"中小型A級動能50報酬指數","15,721.52","-","44.10","-0.28","",
"特選高息低波報酬指數","9,256.59","+","87.67","0.96","",
"臺灣永續報酬指數","9,880.87","+","191.89","1.98","",
"特選內需高收益報酬指數","7,490.83","+","113.33","1.54","",
"價值投資報酬指數","7,640.66","+","136.79","1.82","",
"存股雙十等權重報酬指數","8,530.90","+","128.78","1.53","",
"特選大蘋果報酬指數","7,898.49","+","108.55","1.39","",
"中小型300報酬指數","9,539.63","+","140.15","1.49","",
"特股高息20報酬指數","6,963.62","+","39.92","0.58","",
"臺灣500報酬指數","9,114.01","+","162.53","1.82","",
"臺灣勞工權益報酬指數","8,692.56","+","135.30","1.58","",
"微波高息精選20報酬指數","7,548.76","+","109.67","1.47","",
"特選世代行動通訊報酬指數","7,252.41","-","87.57","-1.19","",
"智慧投資多因子30報酬指數","6,029.95","+","100.15","1.69","",
"特選大蘋果報酬正向兩倍指數","13,001.94","+","352.53","2.79","",
"特選大蘋果報酬反向一倍指數","7,310.28","-","103.31","-1.39","",
"特選價值成長報酬指數","7,262.74","+","130.49","1.83","",
"臺灣上櫃永續報酬指數","6,115.63","+","176.02","2.96","",
"特選台股領航報酬指數","7,763.98","+","102.95","1.34","",
"特選Smart多因子報酬指數","6,197.35","+","128.25","2.11","",
"特選ESG高股息報酬指數","4,401.02","+","83.97","1.95","",
"特選上櫃ESG成長報酬指數","4,084.57","+","127.12","3.21","",
"特選上櫃ESG電子菁英報酬指數","4,351.78","+","137.99","3.27","",
"新臺灣高股息報酬指數","4,662.30","+","75.95","1.66","",
"臺灣優息存股報酬指數","5,027.52","+","97.71","1.98","",
"111年08月11日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","211,003,940,589","3,479,550,626","1,634,183",
"2.台灣存託憑證","19,993,518","4,995,130","1,382",
"3.受益憑證","0","0","0",
"4.ETF","10,151,445,457","652,011,588","137,787",
"5.受益證券","1,891,340","137,000","31",
"6.變更交易股票","91,271,882","21,488,896","4,450",
"7.認購(售)權證","2,467,414,640","2,167,097,000","75,580",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","11,619,430","2,556,000","407",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","211,095,212,471","3,501,039,522","1,638,633",
"總計(1~15)","223,747,576,856","6,327,836,240","1,853,820",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,850(12)","648(11)",
"下跌(跌停)","3,685(47)","226(3)",
"持平","484","71",
"未成交","17,111","4",
"無比價","2,469","13",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年08月11日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","10,957,384","8,947","1,314,562,900","119.80","120.45","119.60","120.05","+","2.15","120.05","26","120.10","85","0.00",
="0051","元大中型100","28,566","125","1,546,938","54.65","54.65","53.70","53.70","+","0.45","53.85","1","54.00","1","0.00",
="0052","富邦科技","212,807","368","21,451,080","100.50","101.00","100.50","100.90","+","2.00","100.90","12","100.95","2","0.00",
="0053","元大電子","6,813","18","394,385","58.10","58.10","57.80","57.80","+","1.00","58.00","1","58.30","1","0.00",
="0055","元大MSCI金融","933,030","497","22,303,179","23.83","24.00","23.80","23.89","+","0.22","23.89","47","23.90","21","0.00",
="0056","元大高股息","16,406,795","7,696","477,649,726","29.08","29.15","29.06","29.12","+","0.31","29.12","179","29.13","163","0.00",
="0057","富邦摩台","5,420","907","460,695","85.10","85.45","85.10","85.45","+","1.65","85.25","20","85.60","20","0.00",
="0061","元大寶滬深","39,881","874","792,390","19.74","19.95","19.74","19.95","+","0.26","19.95","73","19.96","2","0.00",
="006203","元大MSCI台灣","1,994","914","113,869","57.85","57.85","57.85","57.85","+","1.00","57.75","1","57.85","1","0.00",
="006204","永豐臺灣加權","22,859","863","1,785,393","78.00","78.25","78.00","78.15","+","1.30","78.00","10","78.25","11","0.00",
="006205","富邦上証","973,897","172","32,119,183","32.66","33.10","32.66","33.10","+","0.56","33.08","9","33.12","1","0.00",
="006206","元大上證50","95,902","996","3,000,144","31.15","31.62","31.15","31.60","+","0.52","31.57","1","31.60","1","0.00",
="006207","FH滬深","25,657","22","671,548","25.90","26.28","25.90","26.28","+","0.54","26.25","10","26.26","1","0.00",
="006208","富邦台50","2,711,118","2,612","187,336,562","69.00","69.30","68.75","69.05","+","1.25","69.05","53","69.10","15","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.44","5","7.47","2","0.00",
="00631L","元大台灣50正2","4,432,795","2,039","476,757,064","107.50","108.05","106.70","107.80","+","3.80","107.75","9","107.80","93","0.00",
="00632R","元大台灣50反1","187,677,341","8,930","1,069,790,501","5.70","5.73","5.68","5.69","-","0.11","5.69","18,718","5.70","1,617","0.00",
="00633L","富邦上証正2","8,604,527","1,605","364,904,977","41.91","42.93","41.62","42.93","+","1.60","42.93","9","42.94","6","0.00",
="00634R","富邦上証反1","2,138,000","55","9,381,730","4.39","4.41","4.34","4.34","-","0.10","4.34","676","4.36","707","0.00",
="00635U","期元大S&P黃金","204,341","77","4,793,586","23.53","23.53","23.43","23.45","-","0.08","23.45","2","23.47","202","0.00",
="00636","國泰中國A50","194,127","441","4,338,490","22.22","22.47","22.16","22.47","+","0.42","22.47","119","22.50","7","0.00",
="00636K","國泰中國A50+U","2,500","8","18,474","7.38","7.50","7.38","7.50","+","0.14","7.47","6","7.51","6","0.00",
="00637L","元大滬深300正2","72,359,776","8,898","1,212,294,748","16.60","16.99","16.47","16.99","+","0.65","16.98","2,793","16.99","138","0.00",
="00638R","元大滬深300反1","531,000","83","4,946,830","9.33","9.38","9.24","9.25","-","0.19","9.24","41","9.25","289","0.00",
="00639","富邦深100","749,414","517","10,576,655","14.03","14.18","13.94","14.18","+","0.28","14.17","16","14.18","13","0.00",
="00640L","富邦日本正2","197,100","57","5,563,359","28.32","28.42","28.12","28.42","+","0.69","28.40","1","28.44","2","0.00",
="00641R","富邦日本反1","213,234","85","2,103,628","9.90","9.90","9.82","9.82","-","0.15","9.82","10","9.83","14","0.00",
="00642U","期元大S&P石油","2,950,737","670","55,701,913","18.86","18.92","18.84","18.86","+","0.32","18.86","5","18.87","2","0.00",
="00643","群益深証中小","270,699","805","4,601,999","16.87","17.14","16.82","17.14","+","0.39","17.14","8","17.15","70","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.84","2","3.91","1","0.00",
="00645","富邦日本","27,877","33","716,753","25.60","25.80","25.60","25.78","+","0.25","25.75","4","25.79","2","0.00",
="00646","元大S&P500","653,596","630","25,495,110","39.00","39.05","38.94","39.02","+","0.83","39.01","1","39.04","57","0.00",
="00647L","元大S&P500正2","472,294","182","29,225,889","61.85","61.95","61.80","61.90","+","2.95","61.85","1","61.90","111","0.00",
="00648R","元大S&P500反1","3,776,219","338","26,458,444","7.00","7.02","7.00","7.01","-","0.17","7.00","1,045","7.01","111","0.00",
="00650L","FH香港正2","3,561,427","782","52,138,239","14.48","14.79","14.47","14.73","+","0.58","14.73","170","14.74","11","0.00",
="00651R","FH香港反1","792,000","68","6,954,240","8.84","8.98","8.73","8.77","-","0.17","8.76","5","8.77","205","0.00",
="00652","富邦印度","146,445","519","4,310,287","29.18","29.46","29.18","29.42","+","0.34","29.42","35","29.43","1","0.00",
="00653L","富邦印度正2","280,645","125","12,563,650","44.53","44.92","44.53","44.68","+","0.86","44.67","13","44.68","2","0.00",
="00654R","富邦印度反1","345,000","119","2,788,240","8.18","8.18","8.07","8.07","-","0.13","8.08","7","8.10","29","0.00",
="00655L","國泰中國A50正2","2,976,431","726","90,757,981","30.22","30.94","29.97","30.94","+","1.15","30.94","185","30.95","3","0.00",
="00656R","國泰中國A50反1","426,000","28","3,559,650","8.37","8.41","8.27","8.29","-","0.16","8.26","253","8.27","5","0.00",
="00657","國泰日經225","146,047","828","4,802,209","32.87","32.92","32.84","32.91","+","0.53","32.86","10","32.92","30","0.00",
="00657K","國泰日經225+U","200","2","2,192","10.96","10.96","10.96","10.96","+","0.17","10.95","11","10.99","11","0.00",
="00660","元大歐洲50","2,000","2","55,000","27.45","27.55","27.45","27.55","+","0.52","27.48","20","27.55","1","0.00",
="00661","元大日經225","1,000","1","35,250","35.25","35.25","35.25","35.25","X","0.00","35.24","10","35.34","1","0.00",
="00662","富邦NASDAQ","720,314","500","37,331,699","51.75","51.95","51.75","51.85","+","1.55","51.85","2","51.90","170","0.00",
="00663L","國泰臺灣加權正2","24,010","20","2,338,020","97.25","97.65","97.00","97.65","+","3.35","97.50","100","97.65","50","0.00",
="00664R","國泰臺灣加權反1","7,714,365","766","49,822,799","6.45","6.48","6.45","6.46","-","0.11","6.46","131","6.47","3,234","0.00",
="00665L","富邦恒生國企正2","7,363,183","899","69,370,646","9.36","9.54","9.31","9.49","+","0.39","9.49","270","9.50","43","0.00",
="00666R","富邦恒生國企反1","556,000","30","8,522,040","15.28","15.43","15.28","15.29","-","0.33","15.27","152","15.30","10","0.00",
="00668","國泰美國道瓊","56,483","277","2,048,213","36.31","36.35","36.24","36.29","+","0.58","36.28","14","36.30","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,422","12.11","12.11","12.11","12.11","+","0.23","12.09","11","12.12","11","0.00",
="00669R","國泰美國道瓊反1","4,633,010","634","37,177,280","8.04","8.04","8.01","8.02","-","0.17","8.02","485","8.03","750","0.00",
="00670L","富邦NASDAQ正2","2,409,792","924","188,954,668","78.35","78.55","78.25","78.45","+","4.90","78.40","4","78.45","219","0.00",
="00671R","富邦NASDAQ反1","22,854,211","1,453","127,683,918","5.59","5.60","5.57","5.59","-","0.19","5.58","5,015","5.59","360","0.00",
="00673R","期元大S&P原油反1","30,771,772","2,976","258,074,753","8.44","8.44","8.36","8.40","-","0.16","8.40","529","8.41","9","0.00",
="00674R","期元大S&P黃金反1","521,000","71","6,851,110","13.10","13.17","13.10","13.17","+","0.04","13.15","7","13.17","12","0.00",
="00675L","富邦臺灣加權正2","974,016","493","41,139,542","42.20","42.44","41.98","42.35","+","1.51","42.31","9","42.35","12","0.00",
="00676R","富邦臺灣加權反1","8,800,696","637","31,183,353","3.54","3.56","3.53","3.54","-","0.07","3.53","5,509","3.54","85","0.00",
="00678","群益NBI生技","161,403","866","4,131,729","25.61","25.62","25.58","25.58","+","0.39","25.59","30","25.62","16","0.00",
="00680L","元大美債20正2","1,152,100","271","17,812,300","15.51","15.53","15.37","15.46","-","0.23","15.46","8","15.47","100","0.00",
="00681R","元大美債20反1","305,000","28","4,979,420","16.24","16.37","16.24","16.32","+","0.12","16.32","164","16.34","1","0.00",
="00682U","期元大美元指數","63,151","41","1,308,843","20.70","20.75","20.70","20.73","-","0.19","20.73","25","20.75","2","0.00",
="00683L","期元大美元指正2","570,000","173","12,670,210","22.20","22.27","22.15","22.26","-","0.39","22.24","2","22.26","2","0.00",
="00684R","期元大美元指反1","21,000","4","337,610","16.14","16.14","16.07","16.07","X","0.00","16.08","1","16.14","25","0.00",
="00685L","群益臺灣加權正2","7,000","6","262,770","37.52","37.64","37.40","37.57","+","1.24","37.63","2","37.64","5","0.00",
="00686R","群益臺灣加權反1","610,000","44","2,343,550","3.85","3.86","3.83","3.84","-","0.08","3.84","201","3.85","31","0.00",
="00688L","國泰20年美債正2","544,000","107","8,377,050","15.55","15.55","15.34","15.39","-","0.27","15.39","50","15.41","100","0.00",
="00689R","國泰20年美債反1","514,000","17","8,737,500","16.98","17.02","16.98","16.99","+","0.09","16.99","112","17.00","4","0.00",
="00690","兆豐藍籌30","10,539","356","306,798","28.89","29.25","28.89","29.22","+","0.48","29.16","10","29.23","10","0.00",
="00692","富邦公司治理","1,673,110","959","49,702,875","29.64","29.79","29.61","29.74","+","0.52","29.73","44","29.74","26","0.00",
="00693U","期街口S&P黃豆","78,250","36","2,005,958","25.65","25.73","25.50","25.53","-","0.12","25.53","49","25.54","1","0.00",
="00700","富邦恒生國企","509,334","269","6,532,467","12.75","12.89","12.75","12.83","+","0.18","12.84","54","12.86","80","0.00",
="00701","國泰股利精選30","2,019,258","809","50,870,868","25.14","25.28","25.09","25.23","+","0.38","25.22","56","25.23","29","0.00",
="00702","國泰標普低波高息","62,102","891","1,365,350","22.00","22.02","21.97","22.00","+","0.29","21.99","1","22.01","1","0.00",
="00703","台新MSCI中國","29,626","561","468,814","15.80","15.86","15.72","15.83","+","0.26","15.84","46","15.88","20","0.00",
="00706L","期元大S&P日圓正2","1,962,149","331","20,741,069","10.60","10.62","10.54","10.57","+","0.24","10.57","92","10.58","138","0.00",
="00707R","期元大S&P日圓反1","20,000","2","471,400","23.57","23.57","23.57","23.57","X","0.00","23.57","2","23.63","30","0.00",
="00708L","期元大S&P黃金正2","283,095","97","7,018,160","24.88","24.89","24.70","24.73","-","0.13","24.73","1","24.74","135","0.00",
="00709","富邦歐洲","60,104","7","1,312,066","21.83","21.83","21.83","21.83","+","0.43","21.81","1","21.85","1","0.00",
="00710B","FH彭博非投等債","382,773","96","6,875,586","17.93","17.98","17.93","17.97","+","0.13","17.95","35","17.97","6","0.00",
="00711B","FH彭博新興債","180,346","662","3,065,308","16.92","17.04","16.92","17.04","+","0.20","17.00","23","17.02","2","0.00",
="00712","FH富時不動產","1,101,965","556","13,678,628","12.42","12.43","12.38","12.41","+","0.11","12.41","8","12.42","28","0.00",
="00713","元大台灣高息低波","895,283","435","36,847,571","41.26","41.26","41.03","41.16","+","0.40","41.16","15","41.19","2","0.00",
="00714","群益道瓊美國地產","420,651","273","9,083,791","21.51","21.64","21.51","21.62","+","0.27","21.62","7","21.63","26","0.00",
="00715L","期街口布蘭特正2","18,333,381","2,459","343,776,579","18.71","18.82","18.66","18.68","+","0.45","18.68","548","18.69","143","0.00",
="00717","富邦美國特別股","233,035","115","3,688,677","15.85","15.85","15.82","15.82","+","0.09","15.81","152","15.82","2","0.00",
="00728","第一金工業30","172,121","263","3,945,222","22.82","22.95","22.82","22.94","+","0.35","22.93","11","22.95","26","0.00",
="00730","富邦臺灣優質高息","285,153","181","5,118,202","17.94","18.00","17.88","17.99","+","0.24","17.98","1","17.99","1","0.00",
="00731","FH富時高息低波","1,095,949","199","65,109,261","59.00","59.55","59.00","59.50","+","0.75","59.40","50","59.45","10","0.00",
