"111年04月18日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"通信網路類指數","138.16","+","0.47","0.34","",
"電子零組件類指數","173.14","-","0.26","-0.15","",
"電子通路類指數","205.45","-","1.42","-0.69","",
"資訊服務類指數","130.57","-","0.18","-0.14","",
"其他電子類指數","96.07","-","0.39","-0.40","",
"建材營造類指數","374.39","-","2.53","-0.67","",
"航運類指數","264.07","-","7.32","-2.70","",
"觀光類指數","94.34","-","1.23","-1.29","",
"金融保險類指數","1,825.56","-","38.24","-2.05","",
"貿易百貨類指數","310.46","+","3.20","1.04","",
"油電燃氣類指數","119.90","-","0.84","-0.70","",
"其他類指數","383.32","-","1.94","-0.50","",
"臺指日報酬兩倍指數","36,812.08","-","461.69","-1.24","",
"臺指反向一倍指數","4,173.33","+","25.69","0.62","",
"電子類兩倍槓桿指數","34,521.45","-","75.78","-0.22","",
"電子類反向指數","3,868.46","+","4.23","0.11","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,405.62","+","57.22","1.32","",
"臺灣中小型公司治理指數","7,289.20","-","3.22","-0.04","",
"臺灣IPO指數","6,514.93","+","15.42","0.24","",
"智慧中立指數","4,045.76","-","1.03","-0.03","",
"臺灣5G指數","8,415.55","+","5.26","0.06","",
"臺灣企業社會責任中小型指數","8,670.97","-","59.77","-0.68","",
"特選臺灣電動車代表指數","5,883.76","-","50.77","-0.86","",
"臺灣5G+通訊指數","6,152.48","-","1.26","-0.02","",
"臺灣全市場指數","5,731.16","-","33.86","-0.59","",
"臺灣全市場半導體指數","5,578.11","+","3.87","0.07","",
"臺灣電動車與自駕科技永續概念指數","4,586.05","-","11.32","-0.25","",
"臺灣智慧移動與電動車指數","4,340.37","+","1.96","0.05","",
"特選小資高價30指數","4,985.89","+","18.02","0.36","",
"特選臺灣綠能及電動車指數","4,707.73","-","27.02","-0.57","",
"特選臺灣智能車供應鏈聯盟指數","4,538.82","-","16.90","-0.37","",
"臺灣全市場半導體精選30指數","4,413.72","+","9.09","0.21","",
"特選臺灣高股息30指數","4,994.36","-","59.57","-1.18","",
"臺灣友善環境指數","5,219.86","-","46.02","-0.87","",
"台灣永續價值指數","4,830.48","-","53.66","-1.10","",
"特選臺灣IC設計指數","3,734.89","+","50.84","1.38","",
"特選臺灣環境永續高股息指數","4,914.54","-","34.01","-0.69","",
"臺灣友善環境50指數","4,490.86","-","31.87","-0.70","",
"特選台灣策略高股息30指數","4,688.25","-","3.74","-0.08","",
"特選臺灣IC設計產業代表指數","4,220.64","+","39.74","0.95","",
"特選臺灣綠能指數","5,045.95","-","31.77","-0.63","",
"特選臺灣成長高股息指數","4,655.21","-","1.87","-0.04","",
"特選臺灣智慧50指數","4,708.92","-","32.99","-0.70","",
"特選臺灣標竿PCB指數","4,673.12","+","1.50","0.03","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","37,677.99","-","1,612.25","-4.10","",
"金融類日報酬反向一倍指數","4,278.48","+","86.02","2.05","",
"漲升股利150指數","8,719.19","-","37.71","-0.43","",
"藍籌30指數","8,275.51","-","29.34","-0.35","",
"工業菁英30指數","8,797.97","+","9.35","0.11","",
"電子菁英30指數","8,070.67","+","41.52","0.52","",
"低波動股利精選30指數","7,599.13","-","96.59","-1.26","",
"中小型A級動能50指數","14,736.46","+","7.39","0.05","",
"特選高息低波指數","7,763.91","-","58.20","-0.74","",
"臺灣永續指數","8,641.07","-","68.97","-0.79","",
"特選內需高收益指數","6,455.56","-","9.06","-0.14","",
"價值投資指數","7,800.09","-","25.79","-0.33","",
"存股雙十等權重指數","8,138.25","-","76.19","-0.93","",
"特選大蘋果指數","6,878.44","-","13.18","-0.19","",
"中小型300指數","9,159.51","-","52.25","-0.57","",
"特股高息20指數","6,325.57","-","27.47","-0.43","",
"臺灣500指數","8,738.16","-","57.42","-0.65","",
"臺灣勞工權益指數","8,173.47","-","91.40","-1.11","",
"微波高息精選20指數","6,933.93","-","56.38","-0.81","",
"特選世代行動通訊指數","6,029.37","+","2.13","0.04","",
"智慧投資多因子30指數","5,904.91","-","26.60","-0.45","",
"臺股期貨指數","8,421.02","-","50.95","-0.60","",
"特選價值成長指數","7,905.10","-","125.22","-1.56","",
"臺灣上櫃永續指數","5,984.07","-","27.86","-0.46","",
"特選台股領航指數","7,656.35","-","54.48","-0.71","",
"特選Smart多因子指數","6,501.61","-","37.88","-0.58","",
"特選ESG高股息指數","4,677.41","-","37.96","-0.81","",
"特選上櫃ESG成長指數","4,321.27","-","18.19","-0.42","",
"特選上櫃ESG電子菁英指數","4,639.36","-","20.70","-0.44","",
"新臺灣高股息指數","5,205.19","-","39.83","-0.76","",
"臺灣優息存股指數","5,340.68","-","83.22","-1.53","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","25,752.11","-","148.64","-0.57","",
"發行量加權股價報酬指數","33,600.85","-","209.38","-0.62","",
"臺灣公司治理100報酬指數","12,888.70","-","71.59","-0.55","",
"臺灣50報酬指數","26,362.58","-","152.42","-0.57","",
"臺灣50權重上限30%報酬指數","25,088.33","-","176.96","-0.70","",
"臺灣中型100報酬指數","26,488.58","-","196.56","-0.74","",
"臺灣資訊科技股報酬指數","41,899.76","-","57.09","-0.14","",
"臺灣發達報酬指數","20,219.69","-","212.39","-1.04","",
"臺灣高股息報酬指數","19,167.96","-","149.91","-0.78","",
"臺灣就業99報酬指數","15,234.37","-","192.63","-1.25","",
"臺灣高薪100報酬指數","13,010.79","-","167.30","-1.27","",
"未含金融電子報酬指數","33,306.54","-","352.74","-1.05","",
"小型股300報酬指數","11,383.58","-","81.61","-0.71","",
"水泥類報酬指數","349.63","-","3.56","-1.01","",
"食品類報酬指數","2,887.66","-","31.04","-1.06","",
"塑膠類報酬指數","481.35","-","3.77","-0.78","",
"紡織纖維類報酬指數","908.67","-","6.89","-0.75","",
"電機機械類報酬指數","335.06","-","2.25","-0.67","",
"電器電纜類報酬指數","150.39","-","0.83","-0.55","",
"化學生技醫療類報酬指數","192.30","+","2.01","1.06","",
"化學類報酬指數","250.66","+","0.47","0.19","",
"生技醫療類報酬指數","96.32","+","2.10","2.23","",
"玻璃陶瓷類報酬指數","69.82","-","1.74","-2.43","",
"造紙類報酬指數","546.88","-","4.02","-0.73","",
"鋼鐵類報酬指數","292.61","-","7.79","-2.59","",
"橡膠類報酬指數","403.70","-","3.68","-0.90","",
"汽車類報酬指數","483.10","-","3.73","-0.77","",
"電子工業類報酬指數","1,406.46","-","1.55","-0.11","",
"半導體類報酬指數","652.97","-","0.49","-0.07","",
"電腦及週邊設備類報酬指數","282.55","+","0.05","0.02","",
"光電類報酬指數","50.25","-","0.44","-0.87","",
"通信網路類報酬指數","280.43","+","0.95","0.34","",
"電子零組件類報酬指數","310.99","-","0.46","-0.15","",
"電子通路類報酬指數","458.52","-","3.16","-0.68","",
"資訊服務類報酬指數","289.05","-","0.41","-0.14","",
"其他電子類報酬指數","148.12","-","0.60","-0.40","",
"建材營造類報酬指數","712.25","-","4.81","-0.67","",
"航運類報酬指數","373.79","-","10.36","-2.70","",
"觀光類報酬指數","127.86","-","1.67","-1.29","",
"金融保險類報酬指數","3,020.92","-","63.28","-2.05","",
"貿易百貨類報酬指數","467.81","+","4.81","1.04","",
"油電燃氣類報酬指數","182.08","-","1.28","-0.70","",
"其他類報酬指數","628.43","-","3.18","-0.50","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,798.79","+","62.32","1.32","",
"臺灣中小型公司治理報酬指數","9,100.80","-","4.01","-0.04","",
"臺灣IPO報酬指數","7,329.13","+","17.35","0.24","",
"智慧中立報酬指數","4,402.78","-","1.16","-0.03","",
"加權指數掩護性臺指買權價外5%報酬指數","7,255.34","-","44.96","-0.62","",
"臺灣5G報酬指數","8,930.58","+","5.58","0.06","",
"臺灣企業社會責任中小型報酬指數","9,480.29","-","65.36","-0.68","",
"特選臺灣電動車代表報酬指數","6,298.84","-","54.35","-0.86","",
"臺灣5G+通訊報酬指數","6,384.60","-","1.30","-0.02","",
"臺灣全市場報酬指數","5,906.01","-","34.90","-0.59","",
"臺灣全市場半導體報酬指數","5,731.58","+","3.98","0.07","",
"臺灣電動車與自駕科技永續概念報酬指數","4,742.46","-","11.71","-0.25","",
"臺灣智慧移動與電動車報酬指數","4,467.68","+","2.02","0.05","",
"特選小資高價30報酬指數","5,115.41","+","18.48","0.36","",
"特選臺灣綠能及電動車報酬指數","4,851.76","-","27.85","-0.57","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,662.69","-","17.36","-0.37","",
"臺灣全市場半導體精選30報酬指數","4,470.82","+","9.21","0.21","",
"特選臺灣高股息30報酬指數","5,023.11","-","59.91","-1.18","",
"臺灣友善環境報酬指數","5,237.33","-","46.17","-0.87","",
"台灣永續價值報酬指數","4,839.04","-","53.75","-1.10","",
"特選臺灣IC設計報酬指數","3,743.59","+","50.96","1.38","",
"特選臺灣環境永續高股息報酬指數","4,947.49","-","34.24","-0.69","",
"臺灣友善環境50報酬指數","4,496.50","-","31.91","-0.70","",
"特選台灣策略高股息30報酬指數","4,732.63","-","3.78","-0.08","",
"特選臺灣IC設計產業代表報酬指數","4,220.64","+","39.74","0.95","",
"特選臺灣綠能報酬指數","5,045.95","-","31.77","-0.63","",
"特選臺灣成長高股息報酬指數","4,668.64","-","1.87","-0.04","",
"特選臺灣智慧50報酬指數","4,709.68","-","33.00","-0.70","",
"特選臺灣標竿PCB報酬指數","4,681.78","+","1.50","0.03","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,082.28","-","47.92","-0.43","",
"藍籌30報酬指數","10,055.36","-","35.65","-0.35","",
"工業菁英30報酬指數","10,647.85","+","11.32","0.11","",
"電子菁英30報酬指數","9,670.11","+","49.76","0.52","",
"低波動股利精選30報酬指數","9,460.54","-","120.25","-1.26","",
"中小型A級動能50報酬指數","16,843.37","+","8.45","0.05","",
"特選高息低波報酬指數","10,022.71","-","75.13","-0.74","",
"臺灣永續報酬指數","10,492.05","-","83.73","-0.79","",
"特選內需高收益報酬指數","7,889.39","-","11.07","-0.14","",
"價值投資報酬指數","9,706.71","-","32.10","-0.33","",
"存股雙十等權重報酬指數","9,353.64","-","87.56","-0.93","",
"特選大蘋果報酬指數","7,892.42","-","15.12","-0.19","",
"中小型300報酬指數","10,233.55","-","58.38","-0.57","",
"特股高息20報酬指數","7,122.95","-","30.94","-0.43","",
"臺灣500報酬指數","9,748.27","-","64.06","-0.65","",
"臺灣勞工權益報酬指數","9,273.48","-","103.70","-1.11","",
"微波高息精選20報酬指數","7,754.69","-","63.05","-0.81","",
"特選世代行動通訊報酬指數","6,499.75","+","2.30","0.04","",
"智慧投資多因子30報酬指數","6,405.78","-","28.86","-0.45","",
"特選大蘋果報酬正向兩倍指數","13,201.17","-","50.68","-0.38","",
"特選大蘋果報酬反向一倍指數","7,439.50","+","14.20","0.19","",
"特選價值成長報酬指數","8,563.87","-","135.65","-1.56","",
"臺灣上櫃永續報酬指數","6,461.99","-","30.08","-0.46","",
"特選台股領航報酬指數","8,141.51","-","57.92","-0.71","",
"特選Smart多因子報酬指數","6,738.59","-","39.26","-0.58","",
"特選ESG高股息報酬指數","4,842.40","-","39.29","-0.80","",
"特選上櫃ESG成長報酬指數","4,464.88","-","18.79","-0.42","",
"特選上櫃ESG電子菁英報酬指數","4,799.26","-","21.42","-0.44","",
"新臺灣高股息報酬指數","5,220.68","-","39.95","-0.76","",
"臺灣優息存股報酬指數","5,340.68","-","83.22","-1.53","",
"111年04月18日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","216,815,036,898","4,065,729,610","2,015,146",
"2.台灣存託憑證","32,567,944","6,749,792","1,726",
"3.受益憑證","0","0","0",
"4.ETF","12,715,436,772","624,710,331","246,351",
"5.受益證券","12,856,068","786,001","68",
"6.變更交易股票","13,587,950","1,793,411","1,072",
"7.認購(售)權證","2,042,079,000","1,728,072,000","65,503",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","28,125,600","5,617,000","1,008",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","216,828,624,848","4,067,523,021","2,016,218",
"總計(1~15)","231,659,690,232","6,433,458,145","2,330,874",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,805(19)","246(10)",
"下跌(跌停)","6,971(67)","637(3)",
"持平","572","76",
"未成交","17,813","1",
"無比價","1,976","0",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年04月18日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","19,495,870","33,455","2,565,078,259","132.00","132.25","131.15","131.55","-","0.70","131.55","176","131.60","222","0.00",
="0051","元大中型100","39,639","494","2,310,070","58.50","58.55","57.90","58.25","-","0.30","58.25","2","58.40","38","0.00",
="0052","富邦科技","2,013,828","2,880","240,838,362","118.90","120.20","118.65","119.50","-","0.45","119.45","41","119.50","30","0.00",
="0053","元大電子","9,139","942","568,344","62.30","62.50","62.15","62.35","-","0.15","62.15","1","62.20","1","0.00",
="0054","元大台商50","21,894","982","641,868","29.22","29.60","29.22","29.35","-","0.25","29.32","8","29.58","8","0.00",
="0055","元大MSCI金融","1,452,636","1,655","38,115,820","26.61","26.61","26.00","26.23","-","0.43","26.23","28","26.24","3","0.00",
="0056","元大高股息","23,170,195","17,494","757,232,761","32.80","32.81","32.58","32.68","-","0.22","32.67","179","32.68","323","0.00",
="0057","富邦摩台","25,174","18","2,309,510","92.00","92.00","91.70","91.75","-","0.60","91.45","10","91.55","1","0.00",
="0061","元大寶滬深","49,243","529","998,546","20.43","20.43","20.19","20.34"," ","0.00","20.23","47","20.34","7","0.00",
="006203","元大MSCI台灣","12,979","981","816,728","63.15","63.15","62.80","62.95","-","0.35","62.95","1","63.25","35","0.00",
="006204","永豐臺灣加權","22,203","1,007","1,889,624","85.20","85.60","85.00","85.00","-","0.95","84.95","50","85.10","2","0.00",
="006205","富邦上証","1,103,327","845","37,623,537","34.45","34.45","33.93","34.15","-","0.38","34.13","101","34.16","10","0.00",
="006206","元大上證50","91,491","781","3,026,690","33.60","33.60","33.00","33.08","-","0.54","32.97","1","33.08","29","0.00",
="006207","FH滬深","694,868","680","18,417,948","26.69","26.74","26.40","26.61","-","0.33","26.58","7","26.61","5","0.00",
="006208","富邦台50","6,198,798","11,943","469,929,383","75.70","76.20","75.50","75.65","-","0.50","75.65","30","75.70","51","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.58","5","7.63","2","0.00",
="00631L","元大台灣50正2","1,671,047","1,067","209,019,757","124.85","126.40","124.10","124.80","-","1.50","124.75","5","124.80","82","0.00",
="00632R","元大台灣50反1","127,270,816","5,925","690,191,268","5.43","5.45","5.39","5.43","+","0.03","5.43","692","5.44","17,425","0.00",
="00633L","富邦上証正2","12,164,895","1,936","516,426,390","43.41","43.41","41.97","42.31","-","1.49","42.31","154","42.32","1","0.00",
="00634R","富邦上証反1","2,226,000","65","9,837,620","4.36","4.43","4.36","4.42","+","0.07","4.42","13","4.43","206","0.00",
="00635U","期元大S&P黃金","724,108","263","19,092,608","26.43","26.43","26.33","26.38","+","0.04","26.38","152","26.39","20","0.00",
="00636","國泰中國A50","1,034,170","1,059","23,683,331","23.00","23.05","22.79","22.93","-","0.32","22.91","4","22.93","11","0.00",
="00636K","國泰中國A50+U","200","2","1,570","7.85","7.85","7.85","7.85","-","0.11","7.84","11","7.89","11","0.00",
="00637L","元大滬深300正2","73,126,283","9,230","1,229,862,716","17.16","17.16","16.61","16.76","-","0.59","16.76","1,413","16.77","79","0.00",
="00638R","元大滬深300反1","908,001","95","8,492,359","9.24","9.39","9.24","9.37","+","0.20","9.34","280","9.37","5","0.00",
="00639","富邦深100","710,302","918","9,816,971","13.91","13.91","13.63","13.90","-","0.01","13.88","110","13.90","12","0.00",
="00640L","富邦日本正2","497,000","174","13,094,520","26.33","26.64","26.20","26.64","-","0.47","26.61","2","26.64","69","0.00",
="00641R","富邦日本反1","287,063","74","2,990,380","10.41","10.44","10.36","10.38","+","0.10","10.37","1","10.38","94","0.00",
="00642U","期元大S&P石油","7,125,155","1,770","146,181,560","20.51","20.61","20.42","20.44","+","0.34","20.44","2,559","20.45","45","0.00",
="00643","群益深証中小","86,639","992","1,374,269","15.98","16.01","15.64","16.01","+","0.08","16.00","1","16.02","1","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.56","2","3.62","1","0.00",
="00645","富邦日本","219,705","84","5,477,395","24.89","25.03","24.82","25.03","-","0.18","24.99","2","25.03","39","0.00",
="00646","元大S&P500","1,175,848","1,149","46,082,315","39.22","39.26","39.09","39.21","-","0.21","39.20","1","39.21","7","0.00",
="00647L","元大S&P500正2","38,570","34","2,596,185","67.25","67.40","67.20","67.35","-","0.85","67.30","50","67.40","70","0.00",
="00648R","元大S&P500反1","1,961,000","135","13,489,970","6.87","6.89","6.87","6.88","+","0.05","6.88","8","6.89","2,119","0.00",
="00650L","FH香港正2","1,344,000","185","21,860,820","16.41","16.42","16.20","16.28","-","0.24","16.28","2","16.30","8","0.00",
="00651R","FH香港反1","102,000","17","876,310","8.60","8.61","8.56","8.61","+","0.03","8.58","6","8.61","15","0.00",
="00652","富邦印度","174,115","813","5,020,103","28.95","28.95","28.64","28.64","-","0.31","28.64","14","28.76","1","0.00",
="00653L","富邦印度正2","270,210","71","11,539,726","43.06","43.07","42.46","42.54","-","0.76","42.50","3","42.54","46","0.00",
="00654R","富邦印度反1","408,001","96","3,417,449","8.35","8.42","8.35","8.40","+","0.09","8.41","21","8.43","58","0.00",
="00655L","國泰中國A50正2","3,660,561","768","113,295,107","31.55","31.60","30.52","30.80","-","1.12","30.80","171","30.81","8","0.00",
="00656R","國泰中國A50反1","237,000","17","1,993,910","8.32","8.46","8.32","8.45","+","0.19","8.42","310","8.44","250","0.00",
="00657","國泰日經225","3,001","4","94,829","31.60","31.65","31.55","31.65","-","0.47","31.57","10","31.65","29","0.00",
="00657K","國泰日經225+U","200","2","2,162","10.81","10.81","10.81","10.81","-","0.22","10.80","11","10.84","11","0.00",
="00660","元大歐洲50","5,965","968","163,721","27.82","27.82","27.58","27.79","-","0.03","27.75","1","27.79","1","0.00",
="00661","元大日經225","2,000","2","67,040","33.44","33.60","33.44","33.60","-","0.34","33.52","10","33.63","50","0.00",
="00662","富邦NASDAQ","736,456","745","38,193,239","51.70","51.95","51.55","51.90","-","0.60","51.85","60","51.90","7","0.00",
="00663L","國泰臺灣加權正2","9,000","8","1,023,050","113.60","114.65","113.20","113.45","-","1.25","113.30","50","113.45","99","0.00",
="00664R","國泰臺灣加權反1","6,604,936","505","40,552,419","6.14","6.17","6.10","6.16","+","0.04","6.15","15","6.16","3,464","0.00",
="00665L","富邦恒生國企正2","550,000","144","5,853,610","10.70","10.70","10.58","10.68","-","0.09","10.66","10","10.68","14","0.00",
="00666R","富邦恒生國企反1","208,000","10","3,055,710","14.31","14.70","14.31","14.69","+","0.01","14.68","15","14.70","3","0.00",
="00668","國泰美國道瓊","15,125","994","549,394","36.14","36.43","36.14","36.40","-","0.06","36.38","20","36.40","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,494","12.47","12.47","12.47","12.47","+","0.09","12.45","11","12.47","11","0.00",
="00669R","國泰美國道瓊反1","2,907,415","215","22,959,417","7.91","7.91","7.88","7.89","+","0.02","7.89","471","7.90","1,729","0.00",
="00670L","富邦NASDAQ正2","1,257,648","574","109,415,679","87.60","87.65","86.60","86.90","-","1.85","86.90","11","86.95","141","0.00",
="00671R","富邦NASDAQ反1","9,576,710","547","53,889,442","5.64","5.64","5.62","5.63","+","0.06","5.62","792","5.63","359","0.00",
="00673R","期元大S&P原油反1","39,189,608","4,663","309,881,752","7.91","7.95","7.86","7.93","-","0.15","7.93","670","7.94","140","0.00",
="00674R","期元大S&P黃金反1","122,000","42","1,439,890","11.80","11.83","11.78","11.80","-","0.18","11.80","21","11.81","76","0.00",
="00675L","富邦臺灣加權正2","362,259","267","17,761,780","48.97","49.52","48.62","48.92","-","0.63","48.92","3","48.94","100","0.00",
="00676R","富邦臺灣加權反1","6,092,220","393","20,480,448","3.37","3.37","3.34","3.37","+","0.02","3.36","4,426","3.37","2,917","0.00",
="00678","群益NBI生技","162,755","985","4,076,689","25.01","25.08","25.00","25.05","+","0.11","25.04","1","25.06","13","0.00",
="00680L","元大美債20正2","782,205","191","13,023,983","16.63","16.73","16.57","16.71","-","0.60","16.70","4","16.71","94","0.00",
="00681R","元大美債20反1","583,000","78","9,323,190","15.98","16.02","15.97","15.99","+","0.01","15.98","4","15.99","2","0.00",
="00682U","期元大美元指數","181,000","67","3,578,910","19.78","19.80","19.73","19.79","+","0.10","19.78","18","19.79","6","0.00",
="00683L","期元大美元指正2","806,649","222","16,333,003","20.20","20.31","20.19","20.31","+","0.22","20.31","59","20.32","24","0.00",
="00684R","期元大美元指反1","2,000","1","33,980","16.99","16.99","16.99","16.99","X","0.00","16.95","48","16.99","18","0.00",
="00685L","群益臺灣加權正2","2,000","2","86,480","43.21","43.27","43.21","43.27","-","0.71","43.27","1","43.33","5","0.00",
="00686R","群益臺灣加權反1","534,000","26","1,947,400","3.65","3.66","3.64","3.66","+","0.02","3.65","250","3.66","43","0.00",
="00688L","國泰20年美債正2","218,000","64","3,602,810","16.60","16.60","16.47","16.55","-","0.67","16.55","110","16.58","1","0.00",
="00689R","國泰20年美債反1","88,000","13","1,472,070","16.73","16.75","16.72","16.75","+","0.10","16.70","1","16.72","54","0.00",
="00690","兆豐藍籌30","118,319","26","3,733,810","31.64","31.64","31.45","31.56","-","0.08","31.46","5","31.50","2","0.00",
="00692","富邦公司治理","4,592,658","2,393","154,440,925","33.54","33.79","33.47","33.65","-","0.15","33.63","2","33.65","94","0.00",
="00693U","期街口S&P黃豆","448,614","170","12,111,127","26.98","27.04","26.91","26.98","+","0.04","26.98","7","26.99","8","0.00",
="00700","富邦恒生國企","319,032","82","4,190,369","13.16","13.18","13.10","13.14","-","0.02","13.13","18","13.14","1","0.00",
="00701","國泰股利精選30","4,433,769","2,889","116,711,423","26.75","26.75","26.15","26.31","-","0.40","26.30","3","26.31","8","0.00",
="00702","國泰標普低波高息","114,972","975","2,617,824","22.76","22.79","22.73","22.79","-","0.06","22.76","1","22.79","140","0.00",
="00703","台新MSCI中國","333,001","36","5,492,056","16.50","16.52","16.46","16.52","+","0.02","16.47","5","16.52","2","0.00",
="00706L","期元大S&P日圓正2","748,310","177","8,912,778","11.95","11.95","11.88","11.89","-","0.21","11.89","17","11.90","30","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","22.54","30","22.60","55","0.00",
="00708L","期元大S&P黃金正2","1,304,697","386","40,809,413","31.38","31.38","31.21","31.37","+","0.40","31.36","27","31.37","42","0.00",
="00709","富邦歐洲","117,463","21","2,701,544","22.99","23.01","22.99","23.01","+","0.03","22.95","5","23.01","16","0.00",
="00710B","FH彭博非投等債","539,982","186","9,612,261","17.79","17.81","17.78","17.80","+","0.01","17.80","1","17.81","104","0.00",
="00711B","FH彭博新興債","306,410","32","5,264,091","17.22","17.22","17.12","17.14","-","0.08","17.13","7","17.14","8","0.00",
="00712","FH富時不動產","1,573,515","1,075","19,864,795","12.64","12.65","12.59","12.65","+","0.01","12.64","60","12.65","100","0.00",
="00713","元大台灣高息低波","1,054,226","1,420","46,611,979","44.45","44.54","44.01","44.34","-","0.35","44.33","1","44.35","8","0.00",
="00714","群益道瓊美國地產","1,657,631","785","38,388,094","23.21","23.21","23.11","23.15","-","0.06","23.15","14","23.16","53","0.00",
="00715L","期街口布蘭特正2","24,182,564","4,204","535,278,250","22.27","22.44","21.92","21.95","+","0.49","21.95","1,185","21.96","66","0.00",
="00717","富邦美國特別股","340,540","978","5,250,055","15.36","15.45","15.36","15.45","+","0.09","15.44","14","15.45","2","0.00",
="00728","第一金工業30","787,876","832","19,708,076","24.97","25.14","24.82","25.01"," ","0.00","25.00","8","25.01","39","0.00",
="00730","富邦臺灣優質高息","596,247","619","11,429,645","19.15","19.29","19.07","19.15","-","0.01","19.15","23","19.16","27","0.00",
="00731","FH富時高息低波","1,149,109","1,017","70,855,487","62.20","62.20","61.40","61.75","-","0.60","61.65","1","61.75","1","0.00",
