"111年11月17日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣綠能及電動車指數","4,279.69","+","2.66","0.06","",
"特選臺灣智能車供應鏈聯盟指數","4,161.38","+","5.61","0.13","",
"臺灣全市場半導體精選30指數","3,743.67","+","0.44","0.01","",
"特選臺灣高股息30指數","3,756.68","+","13.06","0.35","",
"臺灣友善環境指數","4,407.88","-","12.51","-0.28","",
"台灣永續價值指數","4,112.11","-","7.83","-0.19","",
"特選臺灣IC設計指數","2,803.07","+","3.10","0.11","",
"特選臺灣環境永續高股息指數","3,961.81","+","24.41","0.62","",
"臺灣友善環境50指數","3,854.35","-","6.80","-0.18","",
"特選台灣策略高股息30指數","3,660.55","+","14.31","0.39","",
"特選臺灣IC設計產業代表指數","3,352.73","+","15.97","0.48","",
"特選臺灣綠能指數","4,581.19","-","32.32","-0.70","",
"特選臺灣成長高股息指數","3,802.35","+","8.90","0.23","",
"特選臺灣智慧50指數","3,710.64","-","5.31","-0.14","",
"特選臺灣標竿PCB指數","3,833.43","-","6.67","-0.17","",
"臺灣晶圓製造指數","4,343.83","-","5.34","-0.12","",
"臺灣精選高息指數","3,719.77","+","8.40","0.23","",
"臺灣多因子優選高股息30指數","4,631.54","+","1.49","0.03","",
"特選臺灣優利高填息30指數","4,375.65","+","6.99","0.16","",
"臺灣多因子優選成長30指數","5,133.71","+","26.94","0.53","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,377.74","-","183.30","-0.75","",
"金融類日報酬反向一倍指數","5,149.42","+","19.14","0.37","",
"漲升股利150指數","7,660.90","+","7.38","0.10","",
"藍籌30指數","7,147.60","+","2.48","0.03","",
"工業菁英30指數","7,732.43","+","22.67","0.29","",
"電子菁英30指數","7,508.54","+","80.64","1.09","",
"低波動股利精選30指數","6,213.34","-","18.28","-0.29","",
"中小型A級動能50指數","13,730.22","+","303.04","2.26","",
"特選高息低波指數","6,453.37","+","29.81","0.46","",
"臺灣永續指數","7,446.00","-","23.48","-0.31","",
"特選內需高收益指數","5,574.67","-","6.70","-0.12","",
"價值投資指數","5,607.80","-","18.45","-0.33","",
"存股雙十等權重指數","6,652.83","+","50.14","0.76","",
"特選大蘋果指數","6,629.41","+","54.82","0.83","",
"中小型300指數","8,093.55","+","25.97","0.32","",
"特股高息20指數","5,566.72","-","8.90","-0.16","",
"臺灣500指數","7,492.57","-","2.31","-0.03","",
"臺灣勞工權益指數","6,991.63","+","23.43","0.34","",
"微波高息精選20指數","6,060.57","+","3.77","0.06","",
"特選世代行動通訊指數","5,741.63","+","31.65","0.55","",
"智慧投資多因子30指數","4,721.31","-","21.18","-0.45","",
"臺股期貨指數","7,633.17","+","8.42","0.11","",
"特選價值成長指數","6,218.48","+","3.02","0.05","",
"臺灣上櫃永續指數","5,652.83","+","48.56","0.87","",
"特選台股領航指數","6,612.28","+","17.35","0.26","",
"特選Smart多因子指數","5,469.71","-","0.35","-0.01","",
"特選ESG高股息指數","3,932.80","-","4.60","-0.12","",
"特選上櫃ESG成長指數","4,115.46","+","44.07","1.08","",
"特選上櫃ESG電子菁英指數","4,240.20","+","41.15","0.98","",
"新臺灣高股息指數","4,312.51","+","16.24","0.38","",
"臺灣優息存股指數","4,558.81","-","21.08","-0.46","",
"特選上櫃ESG永續高股息指數","5,775.94","+","50.88","0.89","",
"特選臺灣金融高股息存股指數","4,817.62","-","18.27","-0.38","",
"上櫃ESG 30指數","5,142.32","+","43.34","0.85","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","23,210.17","+","17.71","0.08","",
"發行量加權股價報酬指數","30,166.40","-","4.11","-0.01","",
"臺灣公司治理100報酬指數","11,466.60","-","40.95","-0.36","",
"臺灣50報酬指數","23,461.56","-","59.04","-0.25","",
"臺灣50權重上限30%報酬指數","22,449.76","-","45.10","-0.20","",
"臺灣中型100報酬指數","24,842.76","+","2.13","0.01","",
"臺灣資訊科技股報酬指數","38,032.44","-","64.49","-0.17","",
"臺灣發達報酬指數","18,205.46","-","27.31","-0.15","",
"臺灣高股息報酬指數","16,514.58","+","40.66","0.25","",
"臺灣就業99報酬指數","13,889.65","-","24.93","-0.18","",
"臺灣高薪100報酬指數","11,497.30","-","4.69","-0.04","",
"未含金融電子報酬指數","29,557.97","+","13.36","0.05","",
"小型股300報酬指數","10,553.18","+","94.97","0.91","",
"水泥類報酬指數","308.90","+","9.47","3.16","",
"食品類報酬指數","2,756.35","-","1.88","-0.07","",
"塑膠類報酬指數","441.70","+","1.24","0.28","",
"紡織纖維類報酬指數","921.17","-","4.05","-0.44","",
"電機機械類報酬指數","324.69","-","1.27","-0.39","",
"電器電纜類報酬指數","155.91","-","7.93","-4.84","",
"化學生技醫療類報酬指數","168.28","+","1.74","1.04","",
"化學類報酬指數","211.35","+","0.68","0.32","",
"生技醫療類報酬指數","88.42","+","1.57","1.81","",
"玻璃陶瓷類報酬指數","73.80","-","0.90","-1.20","",
"造紙類報酬指數","477.55","-","1.92","-0.40","",
"鋼鐵類報酬指數","226.71","-","1.41","-0.62","",
"橡膠類報酬指數","371.18","+","2.00","0.54","",
"汽車類報酬指數","516.71","+","2.93","0.57","",
"電子工業類報酬指數","1,282.23","+","0.39","0.03","",
"半導體類報酬指數","574.35","-","1.38","-0.24","",
"電腦及週邊設備類報酬指數","269.28","+","0.91","0.34","",
"光電類報酬指數","50.94","+","1.37","2.76","",
"通信網路類報酬指數","255.83","-","0.72","-0.28","",
"電子零組件類報酬指數","299.85","+","1.73","0.58","",
"電子通路類報酬指數","398.27","+","1.76","0.44","",
"資訊服務類報酬指數","277.11","+","2.35","0.86","",
"其他電子類報酬指數","154.80","-","0.04","-0.03","",
"建材營造類報酬指數","688.67","+","4.72","0.69","",
"航運類報酬指數","249.75","-","0.51","-0.20","",
"觀光類報酬指數","143.38","+","2.92","2.08","",
"金融保險類報酬指數","2,577.55","-","9.65","-0.37","",
"貿易百貨類報酬指數","413.52","-","2.24","-0.54","",
"油電燃氣類報酬指數","173.16","+","0.87","0.50","",
"其他類報酬指數","578.81","-","2.17","-0.37","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,547.77","+","41.72","0.93","",
"臺灣中小型公司治理報酬指數","8,800.90","+","11.82","0.13","",
"臺灣IPO報酬指數","5,411.09","+","56.41","1.05","",
"智慧中立報酬指數","4,003.21","-","21.69","-0.54","",
"加權指數掩護性臺指買權價外5%報酬指數","6,273.74","+","6.29","0.10","",
"臺灣5G報酬指數","8,259.90","+","1.88","0.02","",
"臺灣企業社會責任中小型報酬指數","9,103.13","+","37.29","0.41","",
"特選臺灣電動車代表報酬指數","6,415.99","-","2.68","-0.04","",
"臺灣5G+通訊報酬指數","6,048.72","+","7.82","0.13","",
"臺灣全市場報酬指數","5,307.90","+","0.98","0.02","",
"臺灣全市場半導體報酬指數","5,077.82","+","3.77","0.07","",
"臺灣電動車與自駕科技永續概念報酬指數","4,455.95","-","2.84","-0.06","",
"臺灣智慧移動與電動車報酬指數","4,193.84","+","40.05","0.96","",
"特選小資高價30報酬指數","4,732.11","+","16.75","0.36","",
"特選臺灣綠能及電動車報酬指數","4,652.64","+","2.89","0.06","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,470.33","+","6.03","0.14","",
"臺灣全市場半導體精選30報酬指數","3,970.82","+","0.46","0.01","",
"特選臺灣高股息30報酬指數","4,317.27","+","15.00","0.35","",
"臺灣友善環境報酬指數","4,674.16","-","13.26","-0.28","",
"台灣永續價值報酬指數","4,300.75","-","8.19","-0.19","",
"特選臺灣IC設計報酬指數","3,038.24","+","3.37","0.11","",
"特選臺灣環境永續高股息報酬指數","4,448.70","+","27.41","0.62","",
"臺灣友善環境50報酬指數","4,072.42","-","7.18","-0.18","",
"特選台灣策略高股息30報酬指數","4,199.51","+","16.41","0.39","",
"特選臺灣IC設計產業代表報酬指數","3,633.73","+","17.31","0.48","",
"特選臺灣綠能報酬指數","4,796.00","-","33.83","-0.70","",
"特選臺灣成長高股息報酬指數","4,351.27","+","10.18","0.23","",
"特選臺灣智慧50報酬指數","3,965.95","-","5.67","-0.14","",
"特選臺灣標竿PCB報酬指數","4,002.44","-","6.96","-0.17","",
"臺灣晶圓製造報酬指數","4,570.23","-","5.61","-0.12","",
"臺灣精選高息報酬指數","4,196.46","+","9.48","0.23","",
"臺灣多因子優選高股息30報酬指數","5,005.38","+","1.62","0.03","",
"特選臺灣優利高填息30報酬指數","4,763.02","+","7.60","0.16","",
"臺灣多因子優選成長30報酬指數","5,134.91","+","26.95","0.53","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,293.98","+","9.92","0.10","",
"藍籌30報酬指數","9,098.45","+","3.17","0.03","",
"工業菁英30報酬指數","9,889.18","+","29.00","0.29","",
"電子菁英30報酬指數","9,349.72","+","100.41","1.09","",
"低波動股利精選30報酬指數","8,069.37","-","23.74","-0.29","",
"中小型A級動能50報酬指數","16,268.20","+","359.06","2.26","",
"特選高息低波報酬指數","8,964.64","+","41.41","0.46","",
"臺灣永續報酬指數","9,476.96","-","29.89","-0.31","",
"特選內需高收益報酬指數","7,116.75","-","8.55","-0.12","",
"價值投資報酬指數","7,510.80","-","24.72","-0.33","",
"存股雙十等權重報酬指數","8,403.19","+","63.33","0.76","",
"特選大蘋果報酬指數","7,941.42","+","65.66","0.83","",
"中小型300報酬指數","9,457.60","+","30.35","0.32","",
"特股高息20報酬指數","6,513.74","-","10.41","-0.16","",
"臺灣500報酬指數","8,741.76","-","2.64","-0.03","",
"臺灣勞工權益報酬指數","8,399.77","+","28.70","0.34","",
"微波高息精選20報酬指數","7,137.80","+","4.44","0.06","",
"特選世代行動通訊報酬指數","6,426.07","+","35.42","0.55","",
"智慧投資多因子30報酬指數","5,456.95","-","24.47","-0.45","",
"特選大蘋果報酬正向兩倍指數","12,952.84","+","212.43","1.67","",
"特選大蘋果報酬反向一倍指數","7,166.90","-","60.25","-0.83","",
"特選價值成長報酬指數","7,428.53","+","3.60","0.05","",
"臺灣上櫃永續報酬指數","6,345.51","+","54.51","0.87","",
"特選台股領航報酬指數","7,487.19","+","19.65","0.26","",
"特選Smart多因子報酬指數","5,983.25","-","0.38","-0.01","",
"特選ESG高股息報酬指數","4,353.83","-","5.09","-0.12","",
"特選上櫃ESG成長報酬指數","4,382.32","+","46.93","1.08","",
"特選上櫃ESG電子菁英報酬指數","4,544.20","+","44.10","0.98","",
"新臺灣高股息報酬指數","4,684.93","+","17.65","0.38","",
"臺灣優息存股報酬指數","4,792.21","-","22.16","-0.46","",
"特選上櫃ESG永續高股息報酬指數","5,972.89","+","52.62","0.89","",
"特選臺灣金融高股息存股報酬指數","4,980.29","-","18.89","-0.38","",
"上櫃ESG 30報酬指數","5,142.32","+","43.34","0.85","",
"111年11月17日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","228,021,628,908","2,776,316,733","1,561,067",
"2.台灣存託憑證","16,704,116","3,981,424","981",
"3.受益憑證","0","0","0",
"4.ETF","12,946,980,717","873,611,711","186,786",
"5.受益證券","2,895,527","245,109","51",
"6.變更交易股票","6,645,389","1,212,487","573",
"7.認購(售)權證","2,324,796,610","2,242,171,000","80,597",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","14,555,340","3,401,000","343",
"14.創新板股票","5,881,700","58,570","60",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","228,034,155,997","2,777,587,790","1,561,700",
"總計(1~15)","243,340,088,307","5,900,998,034","1,830,458",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,893(20)","715(10)",
"下跌(跌停)","4,931(49)","175(1)",
"持平","735","65",
"未成交","12,705","4",
"無比價","1,830","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年11月17日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","13,741,730","12,743","1,563,715,421","113.95","114.65","112.85","114.55","+","0.05","114.55","67","114.60","249","0.00",
="0051","元大中型100","37,079","175","1,915,737","51.70","51.80","51.45","51.80","+","0.10","51.80","5","51.95","5","0.00",
="0052","富邦科技","286,104","515","27,959,096","97.85","98.55","96.85","98.50"," ","0.00","98.25","1","98.50","6","0.00",
="0053","元大電子","14,910","746","808,903","54.85","54.90","54.05","54.90","-","0.15","54.70","1","55.05","25","0.00",
="0055","元大MSCI金融","217,349","516","4,593,391","21.29","21.29","21.06","21.18","-","0.14","21.18","8","21.20","1","0.00",
="0056","元大高股息","28,705,386","13,688","730,141,905","25.50","25.60","25.30","25.58","+","0.05","25.57","83","25.58","23","0.00",
="0057","富邦摩台","5,755","751","466,749","81.20","81.70","81.05","81.70","-","0.05","81.40","40","81.70","1","0.00",
="0061","元大寶滬深","186,411","317","3,334,880","18.16","18.16","17.75","17.86","-","0.30","17.86","2","17.88","68","0.00",
="006203","元大MSCI台灣","15,430","382","846,569","55.45","55.45","54.50","55.00","-","0.60","55.25","1","55.40","1","0.00",
="006204","永豐臺灣加權","26,780","765","1,935,467","71.90","72.50","71.90","72.40","+","0.10","72.30","10","72.50","13","0.00",
="006205","富邦上証","1,313,692","301","39,879,294","30.65","30.65","30.15","30.26","-","0.39","30.24","1","30.26","95","0.00",
="006206","元大上證50","36,151","313","1,032,234","29.00","29.00","28.40","28.58","-","0.56","28.58","4","28.59","10","0.00",
="006207","FH滬深","289,809","256","6,829,161","23.66","23.69","23.33","23.41","-","0.60","23.40","2","23.41","5","0.00",
="006208","富邦台50","3,014,616","4,014","193,832,270","64.30","64.75","63.80","64.70"," ","0.00","64.65","19","64.70","28","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.84","5","6.89","2","0.00",
="00631L","元大台灣50正2","12,242,186","2,930","1,188,579,672","97.10","98.35","95.80","98.15","+","0.35","98.10","3","98.15","311","0.00",
="00632R","元大台灣50反1","254,851,323","11,007","1,484,945,255","5.84","5.87","5.79","5.79","-","0.02","5.79","21,865","5.80","2,496","0.00",
="00633L","富邦上証正2","10,919,170","2,478","387,846,185","36.16","36.19","34.98","35.14","-","1.27","35.14","68","35.15","2","0.00",
="00634R","富邦上証反1","972,000","68","4,690,850","4.76","4.84","4.76","4.83","+","0.10","4.81","505","4.83","344","0.00",
="00635U","期元大S&P黃金","229,292","107","5,268,623","23.10","23.10","22.92","22.94","-","0.17","22.93","210","22.94","4","0.00",
="00636","國泰中國A50","486,274","338","9,658,429","20.06","20.15","19.73","19.82","-","0.48","19.80","9","19.82","52","0.00",
="00636K","國泰中國A50+U","200","2","1,272","6.36","6.36","6.36","6.36","-","0.15","6.34","1","6.42","1","0.00",
="00637L","元大滬深300正2","83,392,871","10,904","1,164,780,922","14.23","14.24","13.75","13.83","-","0.47","13.82","285","13.83","46","0.00",
="00638R","元大滬深300反1","383,000","106","3,922,270","10.12","10.30","10.12","10.26","+","0.16","10.26","402","10.28","314","0.00",
="00639","富邦深100","250,728","568","3,050,986","12.30","12.30","12.10","12.14","-","0.27","12.13","3","12.14","128","0.00",
="00640L","富邦日本正2","106,000","35","3,083,500","29.05","29.20","28.99","29.00","-","0.01","29.00","70","29.05","138","0.00",
="00641R","富邦日本反1","94,050","39","902,510","9.58","9.61","9.58","9.60","-","0.01","9.60","8","9.61","150","0.00",
="00642U","期元大S&P石油","4,638,035","1,432","83,992,407","18.24","18.24","18.06","18.08","-","0.40","18.07","77","18.08","410","0.00",
="00643","群益深証中小","561,480","880","8,279,438","15.00","15.00","14.70","14.76","-","0.34","14.75","10","14.77","48","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.38","1","3.44","1","0.00",
="00645","富邦日本","38,410","967","1,008,102","26.31","26.31","26.18","26.20","+","0.05","26.19","40","26.22","2","0.00",
="00646","元大S&P500","327,119","352","12,476,208","38.13","38.21","38.10","38.17","-","0.27","38.17","8","38.19","1","0.00",
="00647L","元大S&P500正2","195,345","67","10,534,820","53.95","54.10","53.75","53.95","-","0.70","53.95","55","54.00","5","0.00",
="00648R","元大S&P500反1","804,070","111","5,935,546","7.37","7.39","7.36","7.38","+","0.05","7.37","114","7.38","2,137","0.00",
="00650L","FH香港正2","11,856,474","1,684","136,838,082","11.79","11.84","11.32","11.54","-","0.33","11.53","120","11.54","451","0.00",
="00651R","FH香港反1","1,493,075","262","14,245,772","9.42","9.59","9.40","9.50","+","0.13","9.50","213","9.53","202","0.00",
="00652","富邦印度","185,682","1,054","5,759,297","31.03","31.06","30.98","31.05","+","0.02","31.03","30","31.04","1","0.00",
="00653L","富邦印度正2","110,000","44","5,287,300","48.35","48.35","47.90","48.12","-","0.28","48.10","1","48.12","1","0.00",
="00654R","富邦印度反1","148,000","53","1,149,580","7.75","7.78","7.74","7.76","+","0.02","7.75","4","7.76","27","0.00",
="00655L","國泰中國A50正2","4,609,915","861","115,599,310","25.43","25.52","24.66","24.84","-","0.88","24.82","2","24.84","23","0.00",
="00656R","國泰中國A50反1","479,000","63","4,349,090","9.01","9.16","9.01","9.12","+","0.16","9.12","234","9.14","271","0.00",
="00657","國泰日經225","1,920","900","62,171","32.72","32.72","32.72","32.72","-","0.06","32.72","10","32.83","50","0.00",
="00657K","國泰日經225+U","200","2","2,102","10.51","10.51","10.51","10.51","-","0.02","10.50","1","10.55","1","0.00",
="00660","元大歐洲50","3,455","799","97,074","28.50","28.55","28.50","28.55","-","0.03","28.45","20","28.55","1","0.00",
="00661","元大日經225","1,918","917","67,363","35.43","35.43","35.43","35.43","-","0.19","35.31","10","35.44","50","0.00",
="00662","富邦NASDAQ","225,995","335","10,637,601","47.14","47.16","46.99","47.10","-","0.56","47.07","3","47.10","1","0.00",
="00663L","國泰臺灣加權正2","978,210","62","86,778,992","89.15","89.95","88.25","89.95","+","0.10","89.95","99","90.05","250","0.00",
="00664R","國泰臺灣加權反1","18,762,461","692","123,700,139","6.60","6.63","6.55","6.56","-","0.01","6.55","1,591","6.56","489","0.00",
="00665L","富邦恒生國企正2","17,557,330","1,995","128,520,831","7.52","7.55","7.18","7.33","-","0.23","7.32","9","7.33","878","0.00",
="00666R","富邦恒生國企反1","426,000","86","7,081,820","16.45","16.77","16.40","16.54","+","0.16","16.63","30","16.65","100","0.00",
="00668","國泰美國道瓊","17,711","552","670,810","37.93","37.93","37.90","37.91","-","0.04","37.92","1","37.93","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,432","12.16","12.16","12.16","12.16","-","0.02","12.17","1","12.19","1","0.00",
="00669R","國泰美國道瓊反1","8,576,180","744","68,442,907","7.98","8.00","7.96","7.97","-","0.02","7.97","381","7.98","1,881","0.00",
="00670L","富邦NASDAQ正2","3,491,739","1,376","198,910,148","57.20","57.25","56.70","57.05","-","1.35","57.05","65","57.10","382","0.00",
="00671R","富邦NASDAQ反1","14,231,000","491","88,490,130","6.21","6.24","6.20","6.22","+","0.07","6.21","249","6.22","4,245","0.00",
="00673R","期元大S&P原油反1","33,880,400","2,251","283,007,856","8.30","8.38","8.30","8.37","+","0.14","8.37","2,556","8.38","745","0.00",
="00674R","期元大S&P黃金反1","1,427,575","194","19,031,781","13.28","13.38","13.27","13.36","+","0.12","13.36","6","13.37","159","0.00",
="00675L","富邦臺灣加權正2","3,833,211","647","148,333,551","38.83","39.32","38.39","39.26","+","0.15","39.19","110","39.26","164","0.00",
="00676R","富邦臺灣加權反1","16,539,913","662","59,928,332","3.63","3.64","3.59","3.60","-","0.02","3.60","3","3.61","1,827","0.00",
="00678","群益NBI生技","432,942","328","11,533,975","26.66","26.66","26.62","26.62","-","0.26","26.62","27","26.65","17","0.00",
="00680L","元大美債20正2","6,690,787","896","76,031,048","11.31","11.43","11.31","11.36","+","0.49","11.36","21","11.38","1","0.00",
="00681R","元大美債20反1","783,898","132","14,785,277","18.87","18.90","18.83","18.87","-","0.39","18.86","103","18.87","90","0.00",
="00682U","期元大美元指數","386,301","75","8,196,519","21.18","21.23","21.17","21.19","+","0.01","21.19","6","21.20","76","0.00",
="00683L","期元大美元指正2","2,059,009","429","47,188,069","23.00","23.00","22.81","22.87","-","0.01","22.86","84","22.87","50","0.00",
="00684R","期元大美元指反1","39,198","15","616,378","15.73","15.75","15.70","15.73","+","0.02","15.72","11","15.74","25","0.00",
="00685L","群益臺灣加權正2","314,340","145","10,787,997","34.34","34.68","34.00","34.68","+","0.21","34.60","5","34.68","4","0.00",
="00686R","群益臺灣加權反1","319,000","56","1,253,950","3.95","3.96","3.91","3.92","-","0.01","3.91","212","3.92","4","0.00",
="00688L","國泰20年美債正2","853,000","157","9,597,060","11.23","11.29","11.21","11.24","+","0.46","11.23","57","11.24","21","0.00",
="00689R","國泰20年美債反1","513,000","31","10,049,320","19.61","19.61","19.58","19.59","-","0.43","19.56","100","19.57","5","0.00",
="00690","兆豐藍籌30","809,451","780","22,726,469","28.28","28.28","27.90","28.25","+","0.09","28.25","5","28.28","128","0.00",
="00692","富邦公司治理","2,947,318","1,605","81,243,763","27.75","27.75","27.38","27.75","-","0.03","27.74","35","27.75","97","0.00",
="00693U","期街口S&P黃豆","81,005","20","2,073,688","25.74","25.74","25.56","25.56","-","0.43","25.56","17","25.59","1","0.00",
="00700","富邦恒生國企","262,616","808","3,126,902","12.11","12.11","11.80","11.91","-","0.18","11.91","11","11.92","110","0.00",
="00701","國泰股利精選30","1,157,524","1,042","25,415,293","22.02","22.03","21.89","22.03","-","0.09","22.02","14","22.03","5","0.00",
="00702","國泰標普低波高息","136,325","333","2,980,265","21.91","21.91","21.82","21.87","-","0.13","21.84","30","21.89","30","0.00",
="00703","台新MSCI中國","27,832","844","404,799","14.77","14.77","14.50","14.60","-","0.25","14.56","46","14.60","20","0.00",
="00706L","期元大S&P日圓正2","1,631,440","286","15,351,627","9.40","9.43","9.38","9.42","+","0.05","9.41","323","9.42","16","0.00",
="00707R","期元大S&P日圓反1","1,000","1","24,950","24.95","24.95","24.95","24.95","-","0.01","24.87","1","24.93","20","0.00",
="00708L","期元大S&P黃金正2","2,748,486","175","65,254,167","23.95","23.98","23.63","23.66","-","0.31","23.65","145","23.66","1","0.00",
="00709","富邦歐洲","69,328","705","1,555,403","22.42","22.51","22.40","22.51","+","0.11","22.43","30","22.51","4","0.00",
="00710B","FH彭博非投等債","198,893","72","3,604,590","18.10","18.15","18.10","18.14"," ","0.00","18.14","14","18.15","4","0.00",
="00711B","FH彭博新興債","20,079","721","315,757","15.68","15.79","15.68","15.75","+","0.15","15.74","11","15.78","23","0.00",
="00712","FH富時不動產","2,631,122","1,531","27,813,523","10.60","10.60","10.55","10.56","-","0.19","10.56","47","10.57","52","0.00",
="00713","元大台灣高息低波","2,370,550","1,348","90,454,514","38.17","38.30","38.00","38.24","+","0.03","38.24","3","38.25","40","0.00",
