"111年03月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣企業社會責任中小型指數","8,848.00","+","27.55","0.31","",
"特選臺灣電動車代表指數","6,219.23","+","15.22","0.25","",
"臺灣5G+通訊指數","6,616.61","-","14.81","-0.22","",
"臺灣全市場指數","5,972.04","+","0.72","0.01","",
"臺灣全市場半導體指數","6,176.55","-","10.63","-0.17","",
"臺灣電動車與自駕科技永續概念指數","4,950.06","+","6.40","0.13","",
"臺灣智慧移動與電動車指數","4,772.00","+","0.32","0.01","",
"特選小資高價30指數","5,333.44","+","6.93","0.13","",
"特選臺灣綠能及電動車指數","4,936.85","-","1.71","-0.03","",
"特選臺灣智能車供應鏈聯盟指數","4,845.20","-","7.33","-0.15","",
"臺灣全市場半導體精選30指數","4,897.21","-","9.04","-0.18","",
"特選臺灣高股息30指數","5,303.50","-","15.97","-0.30","",
"臺灣友善環境指數","5,447.45","-","10.49","-0.19","",
"台灣永續價值指數","4,967.16","-","0.55","-0.01","",
"特選臺灣IC設計指數","4,247.20","-","11.07","-0.26","",
"特選臺灣環境永續高股息指數","5,100.27","+","4.67","0.09","",
"臺灣友善環境50指數","4,719.23","-","8.68","-0.18","",
"特選台灣策略高股息30指數","5,006.91","+","13.49","0.27","",
"特選臺灣IC設計產業代表指數","4,761.27","-","18.42","-0.39","",
"特選臺灣綠能指數","5,134.80","+","23.87","0.47","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","37,439.72","+","313.05","0.84","",
"金融類日報酬反向一倍指數","4,308.65","-","18.24","-0.42","",
"漲升股利150指數","9,107.03","+","12.37","0.14","",
"藍籌30指數","8,642.09","-","6.55","-0.08","",
"工業菁英30指數","9,480.54","+","3.47","0.04","",
"電子菁英30指數","8,612.20","+","8.49","0.10","",
"低波動股利精選30指數","7,651.13","+","14.99","0.20","",
"中小型A級動能50指數","15,807.83","+","136.32","0.87","",
"特選高息低波指數","7,802.68","+","26.16","0.34","",
"臺灣永續指數","8,958.28","-","11.78","-0.13","",
"特選內需高收益指數","6,453.55","+","19.13","0.30","",
"價值投資指數","8,200.83","+","48.38","0.59","",
"存股雙十等權重指數","8,654.93","-","47.24","-0.54","",
"特選大蘋果指數","7,266.62","+","13.85","0.19","",
"中小型300指數","9,502.90","+","32.05","0.34","",
"特股高息20指數","6,310.61","+","15.76","0.25","",
"臺灣500指數","9,086.65","+","0.94","0.01","",
"臺灣勞工權益指數","8,269.47","+","15.03","0.18","",
"微波高息精選20指數","6,962.42","+","16.66","0.24","",
"特選世代行動通訊指數","6,081.29","+","20.13","0.33","",
"智慧投資多因子30指數","6,068.24","-","30.54","-0.50","",
"臺股期貨指數","8,738.77","+","15.46","0.18","",
"特選價值成長指數","8,806.29","+","10.95","0.12","",
"臺灣上櫃永續指數","6,549.55","+","62.09","0.96","",
"特選台股領航指數","8,086.77","-","24.71","-0.30","",
"特選Smart多因子指數","6,853.90","-","8.67","-0.13","",
"特選ESG高股息指數","4,927.62","+","6.58","0.13","",
"特選上櫃ESG成長指數","4,823.31","+","52.19","1.09","",
"特選上櫃ESG電子菁英指數","5,173.67","+","50.98","1.00","",
"新臺灣高股息指數","5,373.97","+","13.84","0.26","",
"臺灣ESG優息存股指數","5,292.63","+","18.86","0.36","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","26,769.68","+","11.57","0.04","",
"發行量加權股價報酬指數","34,892.65","-","1.27","--","",
"臺灣公司治理100報酬指數","13,365.72","-","28.45","-0.21","",
"臺灣50報酬指數","27,464.85","-","59.16","-0.21","",
"臺灣50權重上限30%報酬指數","26,158.04","-","31.54","-0.12","",
"臺灣中型100報酬指數","27,348.80","+","92.76","0.34","",
"臺灣資訊科技股報酬指數","44,284.16","-","112.75","-0.25","",
"臺灣發達報酬指數","20,638.14","-","26.62","-0.13","",
"臺灣高股息報酬指數","19,962.93","-","56.65","-0.28","",
"臺灣就業99報酬指數","15,666.27","+","2.80","0.02","",
"臺灣高薪100報酬指數","13,314.09","-","3.47","-0.03","",
"未含金融電子報酬指數","33,895.38","+","47.88","0.14","",
"小型股300報酬指數","11,786.45","+","58.05","0.49","",
"水泥類報酬指數","368.15","-","0.05","-0.01","",
"食品類報酬指數","2,819.81","-","0.20","-0.01","",
"塑膠類報酬指數","498.75","+","1.11","0.22","",
"紡織纖維類報酬指數","931.67","-","1.30","-0.14","",
"電機機械類報酬指數","343.94","+","1.61","0.47","",
"電器電纜類報酬指數","128.72","+","1.41","1.11","",
"化學生技醫療類報酬指數","188.02","+","3.46","1.87","",
"化學類報酬指數","251.73","+","7.21","2.95","",
"生技醫療類報酬指數","90.75","+","0.33","0.36","",
"玻璃陶瓷類報酬指數","76.28","-","0.06","-0.08","",
"造紙類報酬指數","570.54","-","0.52","-0.09","",
"鋼鐵類報酬指數","298.42","+","1.85","0.62","",
"橡膠類報酬指數","436.34","-","2.65","-0.60","",
"汽車類報酬指數","491.79","+","2.07","0.42","",
"電子工業類報酬指數","1,486.86","-","2.27","-0.15","",
"半導體類報酬指數","696.43","-","2.62","-0.37","",
"電腦及週邊設備類報酬指數","293.06","+","0.31","0.11","",
"光電類報酬指數","55.71","+","0.01","0.02","",
"通信網路類報酬指數","276.43","-","0.09","-0.03","",
"電子零組件類報酬指數","333.16","+","3.73","1.13","",
"電子通路類報酬指數","468.40","+","0.44","0.09","",
"資訊服務類報酬指數","287.77","-","2.26","-0.78","",
"其他電子類報酬指數","151.50","-","0.54","-0.36","",
"建材營造類報酬指數","713.24","+","6.97","0.99","",
"航運類報酬指數","384.48","-","5.24","-1.34","",
"觀光類報酬指數","130.18","-","0.39","-0.30","",
"金融保險類報酬指數","3,007.35","+","12.64","0.42","",
"貿易百貨類報酬指數","460.46","+","3.16","0.69","",
"油電燃氣類報酬指數","190.06","+","0.95","0.50","",
"其他類報酬指數","633.77","+","2.11","0.33","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,730.58","+","13.67","0.29","",
"臺灣中小型公司治理報酬指數","9,634.80","-","18.43","-0.19","",
"臺灣IPO報酬指數","7,854.48","+","3.46","0.04","",
"智慧中立報酬指數","4,404.49","-","28.49","-0.64","",
"加權指數掩護性臺指買權價外5%報酬指數","7,456.46","+","3.59","0.05","",
"臺灣5G報酬指數","9,710.83","+","3.07","0.03","",
"臺灣企業社會責任中小型報酬指數","9,652.33","+","30.05","0.31","",
"特選臺灣電動車代表報酬指數","6,657.97","+","16.29","0.25","",
"臺灣5G+通訊報酬指數","6,865.20","-","15.35","-0.22","",
"臺灣全市場報酬指數","6,150.16","+","0.75","0.01","",
"臺灣全市場半導體報酬指數","6,344.32","-","10.93","-0.17","",
"臺灣電動車與自駕科技永續概念報酬指數","5,116.52","+","6.61","0.13","",
"臺灣智慧移動與電動車報酬指數","4,910.16","+","0.33","0.01","",
"特選小資高價30報酬指數","5,471.99","+","7.11","0.13","",
"特選臺灣綠能及電動車報酬指數","5,087.89","-","1.76","-0.03","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,977.43","-","7.54","-0.15","",
"臺灣全市場半導體精選30報酬指數","4,959.79","-","9.15","-0.18","",
"特選臺灣高股息30報酬指數","5,312.39","-","15.99","-0.30","",
"臺灣友善環境報酬指數","5,461.79","-","10.51","-0.19","",
"台灣永續價值報酬指數","4,975.95","-","0.55","-0.01","",
"特選臺灣IC設計報酬指數","4,253.00","-","11.09","-0.26","",
"特選臺灣環境永續高股息報酬指數","5,116.01","+","4.68","0.09","",
"臺灣友善環境50報酬指數","4,725.15","-","8.69","-0.18","",
"特選台灣策略高股息30報酬指數","5,017.18","+","13.52","0.27","",
"特選臺灣IC設計產業代表報酬指數","4,761.27","-","18.42","-0.39","",
"特選臺灣綠能報酬指數","5,134.80","+","23.87","0.47","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,565.96","+","15.71","0.14","",
"藍籌30報酬指數","10,499.70","-","7.96","-0.08","",
"工業菁英30報酬指數","11,451.38","+","4.20","0.04","",
"電子菁英30報酬指數","10,311.41","+","10.17","0.10","",
"低波動股利精選30報酬指數","9,524.32","+","18.66","0.20","",
"中小型A級動能50報酬指數","17,973.95","+","155.00","0.87","",
"特選高息低波報酬指數","10,060.48","+","33.72","0.34","",
"臺灣永續報酬指數","10,877.20","-","14.31","-0.13","",
"特選內需高收益報酬指數","7,874.47","+","23.34","0.30","",
"價值投資報酬指數","10,205.41","+","60.21","0.59","",
"存股雙十等權重報酬指數","9,947.48","-","54.29","-0.54","",
"特選大蘋果報酬指數","8,337.82","+","15.90","0.19","",
"中小型300報酬指數","10,593.56","+","35.74","0.34","",
"特股高息20報酬指數","7,106.10","+","17.74","0.25","",
"臺灣500報酬指數","10,130.38","+","1.05","0.01","",
"臺灣勞工權益報酬指數","9,381.89","+","17.05","0.18","",
"微波高息精選20報酬指數","7,786.55","+","18.63","0.24","",
"特選世代行動通訊報酬指數","6,531.07","+","21.62","0.33","",
"智慧投資多因子30報酬指數","6,577.73","-","33.11","-0.50","",
"特選大蘋果報酬正向兩倍指數","14,760.22","+","56.19","0.38","",
"特選大蘋果報酬反向一倍指數","7,054.82","-","13.50","-0.19","",
"特選價值成長報酬指數","9,441.30","+","11.75","0.12","",
"臺灣上櫃永續報酬指數","7,058.51","+","66.91","0.96","",
"特選台股領航報酬指數","8,599.20","-","26.27","-0.30","",
"特選Smart多因子報酬指數","7,099.23","-","8.98","-0.13","",
"特選ESG高股息報酬指數","5,101.43","+","6.81","0.13","",
"特選上櫃ESG成長報酬指數","4,983.60","+","53.93","1.09","",
"特選上櫃ESG電子菁英報酬指數","5,351.99","+","52.74","1.00","",
"新臺灣高股息報酬指數","5,378.65","+","13.85","0.26","",
"臺灣ESG優息存股報酬指數","5,292.63","+","18.86","0.36","",
"111年03月22日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","228,289,584,706","3,484,221,487","1,759,842",
"2.台灣存託憑證","35,428,576","5,324,170","1,516",
"3.受益憑證","0","0","0",
"4.ETF","8,740,751,648","532,050,219","103,228",
"5.受益證券","96,420,301","5,099,300","201",
"6.變更交易股票","28,563,942","4,279,285","1,892",
"7.認購(售)權證","2,266,897,100","1,842,769,000","71,699",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","7,045,000","1,302,000","246",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","228,318,148,648","3,488,500,772","1,761,734",
"總計(1~15)","239,464,691,273","5,875,045,461","1,938,624",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,895(13)","538(10)",
"下跌(跌停)","5,511(29)","298(0)",
"持平","754","115",
"未成交","16,733","4",
"無比價","2,211","6",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年03月22日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","6,251,029","6,431","854,443,656","136.80","137.00","136.30","136.80","-","0.20","136.75","6","136.80","28","0.00",
="0051","元大中型100","33,309","58","1,990,626","59.70","59.90","59.50","59.75"," ","0.00","59.60","1","60.00","4","0.00",
="0052","富邦科技","260,180","145","32,784,092","125.85","126.20","125.45","125.90","-","0.35","125.90","22","126.25","11","0.00",
="0053","元大電子","4,010","5","263,758","65.70","65.80","65.70","65.80","-","0.10","65.55","1","66.00","1","0.00",
="0054","元大台商50","4,000","4","122,030","30.50","30.52","30.50","30.52","+","0.16","30.44","2","30.50","1","0.00",
="0055","元大MSCI金融","442,713","415","11,490,361","25.90","26.03","25.83","26.00","+","0.10","26.00","35","26.01","1","0.00",
="0056","元大高股息","6,059,121","4,672","205,334,542","33.95","33.96","33.85","33.87","-","0.08","33.87","69","33.88","36","0.00",
="0057","富邦摩台","57,000","14","5,436,350","95.50","95.50","95.30","95.45","-","0.35","95.35","20","95.80","20","0.00",
="0061","元大寶滬深","64,000","39","1,304,930","20.39","20.43","20.31","20.40","+","0.13","20.38","1","20.40","2","0.00",
="006203","元大MSCI台灣","4,176","10","272,974","65.25","65.55","65.25","65.55","+","0.05","65.50","1","65.55","34","0.00",
="006204","永豐臺灣加權","20,499","13","1,807,683","88.20","88.20","88.20","88.20","-","0.10","88.10","50","88.35","25","0.00",
="006205","富邦上証","784,288","156","26,560,658","33.57","34.01","33.57","33.98","+","0.45","33.94","7","33.98","114","0.00",
="006206","元大上證50","219,769","45","7,165,188","32.40","32.75","32.40","32.65","+","0.25","32.65","47","32.68","1","0.00",
="006207","FH滬深","201,665","32","5,370,125","26.62","26.77","26.61","26.65","+","0.11","26.70","4","26.73","10","0.00",
="006208","富邦台50","2,387,959","2,621","187,968,308","78.80","78.85","78.50","78.70","-","0.10","78.70","43","78.75","31","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.59","5","7.79","2","0.00",
="00631L","元大台灣50正2","1,692,127","600","228,004,809","134.40","135.20","134.00","135.05","+","0.50","135.05","6","135.10","214","0.00",
="00632R","元大台灣50反1","101,861,914","3,119","535,200,332","5.26","5.27","5.24","5.25","-","0.01","5.25","429","5.26","15,364","0.00",
="00633L","富邦上証正2","6,145,656","1,328","256,038,457","41.40","42.10","41.35","41.74","+","0.53","41.74","292","41.75","30","0.00",
="00634R","富邦上証反1","149,000","21","660,620","4.46","4.46","4.43","4.44","-","0.01","4.42","203","4.44","599","0.00",
="00635U","期元大S&P黃金","868,644","304","22,302,708","25.62","25.74","25.62","25.73","+","0.15","25.72","5","25.73","84","0.00",
="00636","國泰中國A50","516,481","121","11,566,952","22.27","22.48","22.27","22.41","+","0.17","22.40","7","22.41","2","0.00",
="00636K","國泰中國A50+U","200","2","1,566","7.83","7.83","7.83","7.83"," ","0.00","7.82","11","7.87","11","0.00",
="00637L","元大滬深300正2","46,118,083","5,993","761,016,914","16.37","16.65","16.37","16.52","+","0.20","16.52","953","16.53","364","0.00",
="00638R","元大滬深300反1","224,000","34","2,079,740","9.30","9.32","9.27","9.30","-","0.04","9.30","5","9.31","303","0.00",
="00639","富邦深100","356,846","64","5,047,879","14.22","14.24","14.10","14.14","+","0.08","14.14","14","14.15","16","0.00",
="00640L","富邦日本正2","557,000","124","15,402,770","27.61","27.73","27.53","27.55","+","0.20","27.55","18","27.58","65","0.00",
="00641R","富邦日本反1","801,099","140","8,203,746","10.28","10.28","10.21","10.27","-","0.17","10.27","5","10.29","107","0.00",
="00642U","期元大S&P石油","12,729,184","4,144","269,372,261","21.06","21.25","21.03","21.21","+","1.20","21.21","140","21.22","53","0.00",
="00643","群益深証中小","124,800","33","2,089,878","16.79","16.88","16.70","16.71","+","0.04","16.70","95","16.73","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.76","2","3.82","1","0.00",
="00645","富邦日本","202,443","54","5,155,492","25.45","25.49","25.43","25.45","+","0.42","25.37","30","25.43","11","0.00",
="00646","元大S&P500","1,229,531","527","47,924,161","38.92","39.04","38.90","38.95","+","0.10","38.95","19","38.96","1","0.00",
="00647L","元大S&P500正2","343,164","51","23,794,721","69.15","69.50","69.10","69.25","+","0.10","69.25","12","69.30","100","0.00",
="00648R","元大S&P500反1","1,195,420","109","8,073,045","6.76","6.76","6.74","6.76","+","0.01","6.75","21","6.76","1,503","0.00",
="00650L","FH香港正2","4,371,165","797","71,725,702","16.22","16.64","16.22","16.64","+","0.54","16.64","167","16.65","3","0.00",
="00651R","FH香港反1","980,000","162","8,354,210","8.50","8.58","8.48","8.48","-","0.14","8.47","1","8.48","143","0.00",
="00652","富邦印度","46,957","54","1,334,327","28.42","28.51","28.28","28.30","-","0.28","28.28","2","28.30","1","0.00",
="00653L","富邦印度正2","364,000","189","15,365,640","42.56","42.56","41.87","41.89","-","0.96","41.88","59","41.89","32","0.00",
="00654R","富邦印度反1","619,000","114","5,181,500","8.35","8.42","8.30","8.42","+","0.10","8.39","105","8.42","92","0.00",
="00655L","國泰中國A50正2","1,794,000","478","55,073,670","30.59","30.99","30.41","30.75","+","0.37","30.75","96","30.76","3","0.00",
="00656R","國泰中國A50反1","94,000","17","790,990","8.45","8.45","8.40","8.42","-","0.06","8.40","200","8.42","248","0.00",
="00657","國泰日經225","13,000","4","422,020","32.53","32.55","32.44","32.44","+","0.03","32.36","5","32.44","29","0.00",
="00657K","國泰日經225+U","200","2","2,276","11.38","11.38","11.38","11.38","-","0.03","11.32","11","11.37","11","0.00",
="00660","元大歐洲50","112,169","22","3,137,947","27.84","27.98","27.81","27.90"," ","0.00","27.86","20","27.96","20","0.00",
="00661","元大日經225","82,000","4","2,810,010","34.14","34.27","34.14","34.27","+","0.22","34.12","10","34.24","50","0.00",
="00662","富邦NASDAQ","459,324","301","24,168,479","52.55","52.70","52.45","52.70","+","0.10","52.65","1","52.70","88","0.00",
="00663L","國泰臺灣加權正2","252,000","33","30,830,600","121.85","122.70","121.85","122.30"," ","0.00","122.60","50","122.85","123","0.00",
="00664R","國泰臺灣加權反1","15,264,999","373","90,714,353","5.96","5.97","5.94","5.94","-","0.02","5.94","793","5.95","3,094","0.00",
="00665L","富邦恒生國企正2","3,437,601","607","37,061,802","10.58","10.94","10.58","10.94","+","0.44","10.94","115","10.95","14","0.00",
="00666R","富邦恒生國企反1","76,200","7","1,113,765","14.59","14.66","14.51","14.51","-","0.25","14.49","1","14.51","49","0.00",
="00668","國泰美國道瓊","44,525","23","1,590,754","35.66","35.80","35.66","35.74","-","0.05","35.74","2","35.76","1","0.00",
="00668K","國泰美國道瓊+U","200","2","2,504","12.52","12.52","12.52","12.52","-","0.05","12.50","11","12.53","11","0.00",
="00669R","國泰美國道瓊反1","2,289,000","165","17,979,070","7.86","7.87","7.84","7.86","+","0.03","7.85","721","7.86","657","0.00",
="00670L","富邦NASDAQ正2","1,201,472","383","113,301,206","94.20","94.70","94.00","94.25","-","0.30","94.25","95","94.30","7","0.00",
="00671R","富邦NASDAQ反1","7,915,511","480","43,021,588","5.44","5.45","5.42","5.43"," ","0.00","5.43","193","5.44","724","0.00",
="00673R","期元大S&P原油反1","81,288,724","9,968","626,137,107","7.76","7.77","7.67","7.69","-","0.49","7.69","1,029","7.70","340","0.00",
="00674R","期元大S&P黃金反1","140,001","36","1,688,122","12.06","12.07","12.03","12.04","-","0.06","12.03","2","12.04","2","0.00",
="00675L","富邦臺灣加權正2","251,000","83","13,236,500","52.55","52.95","52.45","52.90","+","0.25","52.90","1","52.95","266","0.00",
="00676R","富邦臺灣加權反1","11,789,602","344","38,326,116","3.26","3.27","3.24","3.25","-","0.01","3.25","2,899","3.26","6,770","0.00",
="00678","群益NBI生技","677,837","51","16,194,912","23.96","23.96","23.87","23.93","-","0.03","23.85","32","23.93","24","0.00",
="00680L","元大美債20正2","203,314","113","3,956,756","19.58","19.64","19.35","19.39","-","0.92","19.39","84","19.41","2","0.00",
="00681R","元大美債20反1","89,000","31","1,312,360","14.69","14.80","14.69","14.79","+","0.37","14.77","2","14.80","100","0.00",
="00682U","期元大美元指數","67,514","34","1,309,821","19.37","19.42","19.37","19.42","+","0.10","19.42","24","19.43","1","0.00",
="00683L","期元大美元指正2","346,614","113","6,759,009","19.49","19.55","19.47","19.53","+","0.17","19.52","8","19.53","10","0.00",
="00684R","期元大美元指反1","1,000","1","17,340","17.34","17.34","17.34","17.34","-","0.09","17.30","21","17.34","19","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","46.67","10","46.87","5","0.00",
="00686R","群益臺灣加權反1","412,000","34","1,458,370","3.55","3.55","3.53","3.53","-","0.02","3.53","145","3.54","245","0.00",
="00688L","國泰20年美債正2","198,000","46","3,844,550","19.44","19.53","19.24","19.27","-","0.98","19.28","100","19.34","100","0.00",
="00689R","國泰20年美債反1","115,000","15","1,777,860","15.47","15.53","15.45","15.52","+","0.37","15.51","100","15.53","1","0.00",
="00690","兆豐藍籌30","101,159","6","3,321,023","32.80","32.83","32.80","32.83","-","0.03","32.78","21","32.85","1","0.00",
="00692","富邦公司治理","1,111,843","905","38,627,564","34.75","34.82","34.67","34.78"," ","0.00","34.77","10","34.78","4","0.00",
="00693U","期街口S&P黃豆","1,950,273","547","52,906,265","26.85","27.27","26.85","27.27","+","0.55","27.27","10","27.28","146","0.00",
="00700","富邦恒生國企","243,268","68","3,200,275","12.87","13.23","12.87","13.23","+","0.29","13.22","1","13.23","8","0.00",
="00701","國泰股利精選30","2,523,982","744","66,937,495","26.50","26.56","26.44","26.56","+","0.08","26.55","108","26.56","178","0.00",
="00702","國泰標普低波高息","104,086","22","2,206,327","21.13","21.21","21.13","21.18","+","0.16","21.17","28","21.20","16","0.00",
="00703","台新MSCI中國","105,001","24","1,698,745","16.15","16.22","16.10","16.21","+","0.04","16.21","47","16.23","1","0.00",
="00706L","期元大S&P日圓正2","356,331","87","4,694,839","13.23","13.23","13.12","13.16","-","0.23","13.14","5","13.16","69","0.00",
="00707R","期元大S&P日圓反1","0","0","0","--","--","--","--"," ","0.00","21.44","34","21.49","31","0.00",
="00708L","期元大S&P黃金正2","1,271,532","339","37,728,653","29.54","29.82","29.54","29.78","+","0.35","29.78","44","29.80","3","0.00",
="00709","富邦歐洲","127,000","20","2,885,480","22.62","22.75","22.62","22.73","+","0.21","22.69","1","22.73","5","0.00",
="00710B","FH彭博非投等債","363,403","99","6,356,084","17.50","17.50","17.48","17.50","-","0.01","17.49","15","17.50","34","0.00",
="00711B","FH彭博新興債","158,580","49","2,747,546","17.35","17.36","17.30","17.30","-","0.22","17.30","20","17.31","8","0.00",
="00712","FH富時不動產","1,385,187","966","17,309,570","12.47","12.53","12.47","12.50","-","0.08","12.50","50","12.51","7","0.00",
="00713","元大台灣高息低波","921,405","494","40,822,086","44.33","44.40","44.20","44.40","+","0.14","44.40","39","44.44","1","0.00",
="00714","群益道瓊美國地產","244,067","176","5,329,441","21.81","21.85","21.79","21.84","-","0.02","21.84","2","21.85","4","0.00",
="00715L","期街口布蘭特正2","53,240,354","9,089","1,223,446,458","22.90","23.18","22.70","23.05","+","2.46","23.05","485","23.06","21","0.00",
="00717","富邦美國特別股","273,037","79","4,235,618","15.55","15.55","15.50","15.52","-","0.03","15.51","32","15.52","134","0.00",
="00728","第一金工業30","634,287","297","17,001,237","26.79","26.88","26.70","26.79","-","0.01","26.78","24","26.79","5","0.00",
="00730","富邦臺灣優質高息","258,315","181","5,189,787","20.04","20.11","20.04","20.10","+","0.06","20.10","10","20.11","38","0.00",
="00731","FH富時高息低波","1,077,681","89","66,384,008","61.60","61.70","61.50","61.60","-","0.10","61.55","68","61.60","6","0.00",
="00732","國泰RMB短期報酬","101,000","3","4,189,450","41.45","41.48","41.45","41.48","+","0.06","41.40","24","41.60","24","0.00",
="00733","富邦臺灣中小","324,504","161","12,937,901","39.53","39.99","39.53","39.90","+","0.25","39.89","9","39.90","3","0.00",
="00735","國泰臺韓科技","101,000","4","3,022,090","29.78","29.96","29.77","29.96"," ","0.00","29.88","1","30.06","13","0.00",
="00736","國泰新興市場","101,000","3","2,074,520","20.52","20.54","20.52","20.54"," ","0.00","20.54","3","20.57","1","0.00",
="00737","國泰AI+Robo","53,985","43","1,595,550","29.51","29.60","29.51","29.54"," ","0.00","29.54","77","29.55","1","0.00",
