"111年05月20日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣友善環境50指數","4,346.18","+","28.58","0.66","",
"特選台灣策略高股息30指數","4,477.21","+","2.88","0.06","",
"特選臺灣IC設計產業代表指數","4,122.42","-","7.44","-0.18","",
"特選臺灣綠能指數","4,677.90","+","35.70","0.77","",
"特選臺灣成長高股息指數","4,405.16","+","6.48","0.15","",
"特選臺灣智慧50指數","4,548.78","+","27.95","0.62","",
"特選臺灣標竿PCB指數","4,564.05","-","17.46","-0.38","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","30,058.96","+","508.86","1.72","",
"金融類日報酬反向一倍指數","4,749.48","-","41.25","-0.86","",
"漲升股利150指數","8,496.55","+","49.26","0.58","",
"藍籌30指數","7,872.71","+","66.22","0.85","",
"工業菁英30指數","8,579.94","+","58.00","0.68","",
"電子菁英30指數","7,921.37","+","51.53","0.65","",
"低波動股利精選30指數","7,047.65","+","49.32","0.70","",
"中小型A級動能50指數","14,078.32","+","17.76","0.13","",
"特選高息低波指數","7,363.94","+","26.20","0.36","",
"臺灣永續指數","8,213.23","+","58.14","0.71","",
"特選內需高收益指數","6,233.93","+","31.63","0.51","",
"價值投資指數","7,363.00","+","48.02","0.66","",
"存股雙十等權重指數","7,739.76","+","23.00","0.30","",
"特選大蘋果指數","6,617.74","+","29.28","0.44","",
"中小型300指數","8,767.68","+","36.29","0.42","",
"特股高息20指數","6,147.69","+","15.65","0.26","",
"臺灣500指數","8,354.40","+","60.86","0.73","",
"臺灣勞工權益指數","7,638.43","+","69.38","0.92","",
"微波高息精選20指數","6,481.27","+","20.74","0.32","",
"特選世代行動通訊指數","6,050.16","-","8.27","-0.14","",
"智慧投資多因子30指數","5,712.54","+","22.88","0.40","",
"臺股期貨指數","8,087.29","+","112.27","1.41","",
"特選價值成長指數","7,494.44","+","12.13","0.16","",
"臺灣上櫃永續指數","5,948.82","+","9.39","0.16","",
"特選台股領航指數","7,275.74","+","44.93","0.62","",
"特選Smart多因子指數","6,270.97","+","42.32","0.68","",
"特選ESG高股息指數","4,494.56","+","24.86","0.56","",
"特選上櫃ESG成長指數","4,373.66","+","9.09","0.21","",
"特選上櫃ESG電子菁英指數","4,684.27","+","11.15","0.24","",
"新臺灣高股息指數","4,880.60","+","20.51","0.42","",
"臺灣優息存股指數","4,952.23","+","57.83","1.18","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","24,639.72","+","179.39","0.73","",
"發行量加權股價報酬指數","32,110.18","+","247.66","0.78","",
"臺灣公司治理100報酬指數","12,285.72","+","102.78","0.84","",
"臺灣50報酬指數","25,071.76","+","238.79","0.96","",
"臺灣50權重上限30%報酬指數","23,910.13","+","185.74","0.78","",
"臺灣中型100報酬指數","25,582.92","+","112.06","0.44","",
"臺灣資訊科技股報酬指數","40,511.81","+","357.06","0.89","",
"臺灣發達報酬指數","19,320.19","+","152.88","0.80","",
"臺灣高股息報酬指數","18,044.68","+","36.22","0.20","",
"臺灣就業99報酬指數","14,262.99","+","67.91","0.48","",
"臺灣高薪100報酬指數","12,196.52","+","76.49","0.63","",
"未含金融電子報酬指數","31,717.62","+","273.40","0.87","",
"小型股300報酬指數","10,906.91","+","35.29","0.32","",
"水泥類報酬指數","319.06","+","1.21","0.38","",
"食品類報酬指數","2,723.27","+","3.28","0.12","",
"塑膠類報酬指數","467.71","+","5.44","1.18","",
"紡織纖維類報酬指數","893.17","+","4.71","0.53","",
"電機機械類報酬指數","327.30","+","1.51","0.46","",
"電器電纜類報酬指數","144.67","+","5.18","3.71","",
"化學生技醫療類報酬指數","178.55","-","0.13","-0.07","",
"化學類報酬指數","237.55","-","0.57","-0.24","",
"生技醫療類報酬指數","86.93","+","0.15","0.17","",
"玻璃陶瓷類報酬指數","63.77","+","0.15","0.24","",
"造紙類報酬指數","482.47","+","4.51","0.94","",
"鋼鐵類報酬指數","249.13","+","3.56","1.45","",
"橡膠類報酬指數","392.55","+","4.68","1.21","",
"汽車類報酬指數","488.17","+","12.53","2.63","",
"電子工業類報酬指數","1,364.03","+","9.73","0.72","",
"半導體類報酬指數","631.41","+","6.78","1.09","",
"電腦及週邊設備類報酬指數","267.81","-","0.92","-0.34","",
"光電類報酬指數","46.93","","--","--","",
"通信網路類報酬指數","276.27","-","0.15","-0.05","",
"電子零組件類報酬指數","302.27","+","1.42","0.47","",
"電子通路類報酬指數","446.56","+","6.18","1.40","",
"資訊服務類報酬指數","278.78","+","1.05","0.38","",
"其他電子類報酬指數","151.59","-","0.13","-0.09","",
"建材營造類報酬指數","698.74","+","6.01","0.87","",
"航運類報酬指數","360.54","+","2.74","0.77","",
"觀光類報酬指數","123.64","+","0.66","0.54","",
"金融保險類報酬指數","2,706.07","+","23.09","0.86","",
"貿易百貨類報酬指數","429.68","-","2.97","-0.69","",
"油電燃氣類報酬指數","186.75","+","3.15","1.72","",
"其他類報酬指數","585.48","+","2.30","0.39","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,308.20","+","14.33","0.33","",
"臺灣中小型公司治理報酬指數","8,821.89","+","25.97","0.30","",
"臺灣IPO報酬指數","7,399.85","+","24.25","0.33","",
"智慧中立報酬指數","4,376.41","-","23.97","-0.54","",
"加權指數掩護性臺指買權價外5%報酬指數","6,940.58","+","52.50","0.76","",
"臺灣5G報酬指數","8,827.34","+","39.74","0.45","",
"臺灣企業社會責任中小型報酬指數","9,141.72","+","35.28","0.39","",
"特選臺灣電動車代表報酬指數","5,962.76","+","7.43","0.12","",
"臺灣5G+通訊報酬指數","6,322.28","+","27.29","0.43","",
"臺灣全市場報酬指數","5,641.50","+","41.85","0.75","",
"臺灣全市場半導體報酬指數","5,693.94","+","26.63","0.47","",
"臺灣電動車與自駕科技永續概念報酬指數","4,635.54","+","31.90","0.69","",
"臺灣智慧移動與電動車報酬指數","4,427.24","+","17.04","0.39","",
"特選小資高價30報酬指數","4,874.26","+","24.20","0.50","",
"特選臺灣綠能及電動車報酬指數","4,664.16","+","30.38","0.66","",
"特選臺灣智能車供應鏈聯盟報酬指數","4,535.96","+","27.02","0.60","",
"臺灣全市場半導體精選30報酬指數","4,455.76","+","22.91","0.52","",
"特選臺灣高股息30報酬指數","4,633.77","+","26.43","0.57","",
"臺灣友善環境報酬指數","4,979.78","+","34.61","0.70","",
"台灣永續價值報酬指數","4,483.94","+","38.91","0.88","",
"特選臺灣IC設計報酬指數","3,707.68","-","16.24","-0.44","",
"特選臺灣環境永續高股息報酬指數","4,627.14","+","11.38","0.25","",
"臺灣友善環境50報酬指數","4,351.64","+","28.62","0.66","",
"特選台灣策略高股息30報酬指數","4,539.67","+","2.92","0.06","",
"特選臺灣IC設計產業代表報酬指數","4,125.93","-","7.45","-0.18","",
"特選臺灣綠能報酬指數","4,677.90","+","35.70","0.77","",
"特選臺灣成長高股息報酬指數","4,429.72","+","6.52","0.15","",
"特選臺灣智慧50報酬指數","4,549.52","+","27.96","0.62","",
"特選臺灣標竿PCB報酬指數","4,572.51","-","17.49","-0.38","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","10,799.95","+","62.61","0.58","",
"藍籌30報酬指數","9,565.93","+","80.46","0.85","",
"工業菁英30報酬指數","10,388.84","+","70.23","0.68","",
"電子菁英30報酬指數","9,491.22","+","61.74","0.65","",
"低波動股利精選30報酬指數","8,784.87","+","61.47","0.70","",
"中小型A級動能50報酬指數","16,091.34","+","20.30","0.13","",
"特選高息低波報酬指數","9,526.23","+","33.90","0.36","",
"臺灣永續報酬指數","9,976.06","+","70.63","0.71","",
"特選內需高收益報酬指數","7,622.19","+","38.68","0.51","",
"價值投資報酬指數","9,162.79","+","59.76","0.66","",
"存股雙十等權重報酬指數","8,895.64","+","26.44","0.30","",
"特選大蘋果報酬指數","7,593.28","+","33.60","0.44","",
"中小型300報酬指數","9,805.89","+","40.59","0.42","",
"特股高息20報酬指數","6,922.65","+","17.63","0.26","",
"臺灣500報酬指數","9,322.78","+","67.92","0.73","",
"臺灣勞工權益報酬指數","8,668.79","+","78.74","0.92","",
"微波高息精選20報酬指數","7,264.34","+","23.26","0.32","",
"特選世代行動通訊報酬指數","6,522.16","-","8.92","-0.14","",
"智慧投資多因子30報酬指數","6,197.10","+","24.82","0.40","",
"特選大蘋果報酬正向兩倍指數","12,183.42","+","107.35","0.89","",
"特選大蘋果報酬反向一倍指數","7,710.35","-","34.42","-0.44","",
"特選價值成長報酬指數","8,118.98","+","13.14","0.16","",
"臺灣上櫃永續報酬指數","6,423.92","+","10.14","0.16","",
"特選台股領航報酬指數","7,736.77","+","47.77","0.62","",
"特選Smart多因子報酬指數","6,500.75","+","43.87","0.68","",
"特選ESG高股息報酬指數","4,660.16","+","25.77","0.56","",
"特選上櫃ESG成長報酬指數","4,519.00","+","9.38","0.21","",
"特選上櫃ESG電子菁英報酬指數","4,845.72","+","11.53","0.24","",
"新臺灣高股息報酬指數","4,895.13","+","20.57","0.42","",
"臺灣優息存股報酬指數","4,952.23","+","57.83","1.18","",
"111年05月20日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","190,373,826,041","2,870,364,246","1,404,592",
"2.台灣存託憑證","22,770,187","3,828,395","1,406",
"3.受益憑證","0","0","0",
"4.ETF","8,963,170,189","612,952,331","141,979",
"5.受益證券","111,853,052","5,868,079","259",
"6.變更交易股票","24,480,584","3,626,672","2,162",
"7.認購(售)權證","2,045,624,300","1,810,482,000","64,324",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","10,079,060","2,050,000","339",
"14.創新板股票","0","0","0",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","190,398,306,625","2,873,990,918","1,406,754",
"總計(1~15)","201,551,803,413","5,309,171,723","1,615,061",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","6,048(14)","608(11)",
"下跌(跌停)","3,507(47)","256(0)",
"持平","669","94",
"未成交","18,322","2",
"無比價","1,770","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年05月20日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","3,867,232","6,285","481,189,963","123.75","124.95","123.65","124.65","+","1.35","124.65","9","124.70","12","0.00",
="0051","元大中型100","19,913","717","1,116,069","55.80","56.25","55.70","56.25","+","0.45","56.15","2","56.25","56","0.00",
="0052","富邦科技","307,287","999","32,350,082","105.00","105.45","104.40","105.15","+","0.80","105.10","1","105.15","2","0.00",
="0053","元大電子","1,307","6","78,770","60.20","60.20","60.20","60.20","+","0.80","60.15","1","60.20","1","0.00",
="0054","元大台商50","100,050","18","2,840,297","28.42","28.42","28.33","28.42","+","0.26","28.32","8","28.44","5","0.00",
="0055","元大MSCI金融","409,618","1,255","9,502,154","23.17","23.32","23.15","23.21","+","0.08","23.20","7","23.22","22","0.00",
="0056","元大高股息","8,140,960","7,795","250,368,567","30.69","30.84","30.69","30.72","+","0.04","30.72","7","30.73","17","0.00",
="0057","富邦摩台","61,146","26","5,335,323","87.10","87.40","87.05","87.10","+","0.75","87.10","9","87.20","20","0.00",
="0061","元大寶滬深","223,838","1,046","4,266,788","18.79","19.18","18.79","19.13","+","0.39","19.12","34","19.13","2","0.00",
="006203","元大MSCI台灣","5,155","923","307,305","59.70","60.10","59.65","60.10","+","0.70","59.90","2","60.20","7","0.00",
="006204","永豐臺灣加權","22,723","1,006","1,842,251","81.20","81.20","81.15","81.15","+","0.65","81.05","50","81.15","1","0.00",
="006205","富邦上証","966,913","1,111","30,950,394","31.56","32.25","31.56","32.19","+","0.74","32.19","80","32.20","6","0.00",
="006206","元大上證50","59,670","56","1,846,971","30.65","31.07","30.65","31.07","+","0.77","31.07","47","31.19","10","0.00",
="006207","FH滬深","94,086","23","2,356,632","24.79","25.26","24.79","25.25","+","0.59","25.24","4","25.26","2","0.00",
="006208","富邦台50","1,102,962","2,508","79,178,096","71.25","72.00","71.25","71.85","+","0.75","71.85","16","71.90","25","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.31","5","7.38","2","0.00",
="00631L","元大台灣50正2","4,130,433","1,313","468,179,243","112.80","114.35","112.45","113.95","+","2.25","113.90","222","113.95","47","0.00",
="00632R","元大台灣50反1","173,625,199","8,284","981,069,883","5.67","5.68","5.63","5.64","-","0.06","5.64","5,808","5.65","15,901","0.00",
="00633L","富邦上証正2","13,218,884","3,152","533,541,851","39.40","40.95","39.23","40.94","+","2.17","40.94","88","40.95","78","0.00",
="00634R","富邦上証反1","954,815","138","4,342,591","4.61","4.61","4.52","4.53","-","0.12","4.51","43","4.52","699","0.00",
="00635U","期元大S&P黃金","616,979","207","15,038,740","24.35","24.42","24.31","24.40","+","0.39","24.38","150","24.40","93","0.00",
="00636","國泰中國A50","537,644","1,076","11,639,595","21.42","21.78","21.41","21.76","+","0.60","21.76","57","21.78","4","0.00",
="00636K","國泰中國A50+U","200","2","1,460","7.30","7.30","7.30","7.30","+","0.19","--","0","--","0","0.00",
="00637L","元大滬深300正2","121,404,354","14,619","1,936,867,818","15.59","16.20","15.51","16.19","+","0.86","16.19","508","16.20","1,917","0.00",
="00638R","元大滬深300反1","835,200","152","8,058,291","9.71","9.76","9.57","9.57","-","0.26","9.56","19","9.57","265","0.00",
="00639","富邦深100","530,469","129","6,994,529","13.08","13.26","13.03","13.25","+","0.35","13.23","100","13.25","3","0.00",
="00640L","富邦日本正2","271,000","53","7,126,920","26.08","26.47","26.00","26.40","+","0.32","26.40","125","26.47","10","0.00",
="00641R","富邦日本反1","202,000","70","2,102,230","10.42","10.44","10.37","10.39","-","0.08","10.37","7","10.39","99","0.00",
="00642U","期元大S&P石油","2,188,387","587","46,372,112","21.20","21.33","21.02","21.20","+","0.19","21.20","554","21.21","22","0.00",
="00643","群益深証中小","233,800","77","3,607,961","15.30","15.58","15.30","15.55","+","0.28","15.55","63","15.56","2","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.53","2","3.60","1","0.00",
="00645","富邦日本","120,912","614","3,012,224","24.74","24.94","24.74","24.92","+","0.20","24.91","10","24.92","2","0.00",
="00646","元大S&P500","856,531","854","30,756,028","35.87","35.94","35.81","35.93","-","0.08","35.91","10","35.93","19","0.00",
="00647L","元大S&P500正2","716,150","149","38,927,300","54.10","54.55","54.05","54.50","+","0.05","54.45","1","54.50","142","0.00",
="00648R","元大S&P500反1","4,469,000","188","34,012,410","7.61","7.62","7.58","7.59"," ","0.00","7.59","10","7.60","1,900","0.00",
="00650L","FH香港正2","3,711,919","650","56,510,773","15.09","15.38","14.94","15.28","+","0.60","15.28","9","15.30","110","0.00",
="00651R","FH香港反1","418,000","78","3,677,410","8.80","8.85","8.76","8.78","-","0.20","8.78","7","8.79","249","0.00",
="00652","富邦印度","31,396","977","849,130","27.02","27.23","27.02","27.21","+","0.43","27.15","6","27.18","1","0.00",
="00653L","富邦印度正2","585,000","195","21,708,110","36.51","37.58","36.51","37.55","+","1.04","37.55","3","37.59","4","0.00",
="00654R","富邦印度反1","428,100","90","3,826,308","9.01","9.02","8.90","8.92","-","0.10","8.89","15","8.92","95","0.00",
="00655L","國泰中國A50正2","5,618,324","1,216","163,962,217","28.45","29.69","28.42","29.69","+","1.60","29.68","35","29.69","23","0.00",
="00656R","國泰中國A50反1","255,000","60","2,196,270","8.73","8.74","8.57","8.57","-","0.24","8.56","15","8.57","208","0.00",
="00657","國泰日經225","32,668","994","1,035,055","31.71","31.71","31.71","31.71","+","0.30","31.78","5","31.85","30","0.00",
="00657K","國泰日經225+U","200","2","2,144","10.72","10.72","10.72","10.72","+","0.20","10.70","6","10.74","6","0.00",
="00660","元大歐洲50","8,150","11","217,279","26.58","26.87","26.58","26.87","+","0.29","26.72","5","26.84","20","0.00",
="00661","元大日經225","4,000","2","134,470","33.61","33.62","33.61","33.62","X","0.00","33.66","10","33.71","1","0.00",
="00662","富邦NASDAQ","611,248","575","28,079,755","45.94","46.00","45.83","45.92","+","0.10","45.92","8","45.93","4","0.00",
="00663L","國泰臺灣加權正2","50,051","9","5,148,288","102.75","103.60","102.75","103.60","+","1.80","103.85","1","103.95","50","0.00",
="00664R","國泰臺灣加權反1","8,835,441","806","56,479,095","6.40","6.42","6.37","6.39","-","0.05","6.38","308","6.39","4,067","0.00",
="00665L","富邦恒生國企正2","6,230,600","754","61,819,490","9.81","10.04","9.80","9.95","+","0.43","9.94","258","9.95","21","0.00",
="00666R","富邦恒生國企反1","267,000","18","4,067,130","15.18","15.30","15.15","15.21","-","0.34","15.15","1","15.21","8","0.00",
="00668","國泰美國道瓊","41,237","43","1,395,461","33.90","33.90","33.81","33.85","-","0.18","33.84","5","33.85","7","0.00",
="00668K","國泰美國道瓊+U","200","2","2,280","11.40","11.40","11.40","11.40","-","0.05","11.40","6","11.42","6","0.00",
="00669R","國泰美國道瓊反1","2,779,324","314","23,840,496","8.59","8.60","8.56","8.57"," ","0.00","8.56","1,936","8.57","13","0.00",
="00670L","富邦NASDAQ正2","3,623,884","1,246","234,292,244","64.30","64.95","64.20","64.90","+","0.90","64.85","57","64.90","46","0.00",
="00671R","富邦NASDAQ反1","18,463,121","1,151","117,504,291","6.38","6.40","6.35","6.36","-","0.06","6.35","2,089","6.36","139","0.00",
="00673R","期元大S&P原油反1","43,045,113","2,953","330,401,931","7.66","7.73","7.64","7.67","-","0.08","7.67","1,205","7.68","1,603","0.00",
="00674R","期元大S&P黃金反1","795,050","139","10,153,180","12.76","12.80","12.72","12.75","-","0.22","12.74","6","12.75","23","0.00",
="00675L","富邦臺灣加權正2","320,875","181","14,333,671","44.40","44.95","44.30","44.82","+","0.83","44.82","68","44.88","1","0.00",
="00676R","富邦臺灣加權反1","9,805,381","647","34,329,663","3.52","3.52","3.49","3.50","-","0.04","3.49","547","3.50","1,698","0.00",
="00678","群益NBI生技","470,334","933","10,525,587","22.33","22.40","22.33","22.38","+","0.32","22.35","1","22.38","1","0.00",
="00680L","元大美債20正2","254,000","54","4,003,370","15.67","15.80","15.60","15.79","+","0.32","15.76","10","15.79","104","0.00",
="00681R","元大美債20反1","571,000","79","9,395,720","16.47","16.48","16.40","16.42","-","0.16","16.41","24","16.42","144","0.00",
="00682U","期元大美元指數","176,001","78","3,572,320","20.30","20.31","20.27","20.29","-","0.14","20.29","5","20.31","18","0.00",
="00683L","期元大美元指正2","1,289,168","336","27,409,092","21.34","21.34","21.22","21.23","-","0.35","21.23","27","21.24","8","0.00",
="00684R","期元大美元指反1","56,000","5","927,770","16.54","16.57","16.54","16.57","+","0.13","16.57","49","16.59","20","0.00",
="00685L","群益臺灣加權正2","0","0","0","--","--","--","--"," ","0.00","39.62","10","39.71","5","0.00",
="00686R","群益臺灣加權反1","619,000","73","2,350,060","3.82","3.82","3.78","3.80","-","0.03","3.79","212","3.80","183","0.00",
="00688L","國泰20年美債正2","292,000","37","4,515,050","15.44","15.58","15.40","15.55","+","0.33","15.54","3","15.55","57","0.00",
="00689R","國泰20年美債反1","25,000","13","428,840","17.18","17.20","17.11","17.11","-","0.17","17.11","61","17.14","56","0.00",
="00690","兆豐藍籌30","103,949","938","3,107,417","29.97","29.97","29.90","29.90","+","0.28","29.90","2","29.96","13","0.00",
="00692","富邦公司治理","1,146,552","821","36,607,360","31.73","32.00","31.73","31.94","+","0.27","31.93","100","31.94","9","0.00",
="00693U","期街口S&P黃豆","647,942","155","17,640,329","27.33","27.33","27.11","27.26","+","0.21","27.26","48","27.27","5","0.00",
="00700","富邦恒生國企","518,202","104","6,748,345","13.00","13.09","12.96","13.02","+","0.23","13.01","10","13.04","2","0.00",
="00701","國泰股利精選30","682,631","484","16,728,325","24.40","24.55","24.39","24.54","+","0.23","24.53","9","24.54","2","0.00",
="00702","國泰標普低波高息","109,378","398","2,408,960","22.05","22.07","21.99","22.07","-","0.16","22.02","82","22.10","1","0.00",
="00703","台新MSCI中國","110,499","52","1,753,334","16.03","16.03","15.80","15.88","+","0.24","15.90","20","15.92","1","0.00",
="00706L","期元大S&P日圓正2","2,073,000","365","23,952,890","11.58","11.63","11.48","11.63","+","0.20","11.62","4","11.63","71","0.00",
="00707R","期元大S&P日圓反1","2,000","1","45,480","22.74","22.74","22.74","22.74","-","0.18","22.76","24","22.79","42","0.00",
="00708L","期元大S&P黃金正2","2,551,986","468","68,168,509","26.71","26.80","26.60","26.78","+","0.77","26.77","3","26.78","3","0.00",
="00709","富邦歐洲","100,045","14","2,155,369","21.53","21.57","21.50","21.56"," ","0.00","21.53","10","21.57","13","0.00",
="00710B","FH彭博非投等債","237,809","60","4,178,205","17.52","17.61","17.52","17.60","+","0.08","17.59","8","17.60","22","0.00",
="00711B","FH彭博新興債","110,044","947","1,794,670","16.30","16.34","16.30","16.33","-","0.01","16.32","177","16.33","2","0.00",
="00712","FH富時不動產","2,764,771","2,036","33,413,772","12.11","12.12","12.07","12.08","-","0.09","12.07","349","12.08","32","0.00",
="00713","元大台灣高息低波","242,673","674","10,200,839","41.97","42.10","41.88","42.09","+","0.24","42.08","5","42.10","4","0.00",
="00714","群益道瓊美國地產","1,138,734","1,114","22,970,715","20.29","20.29","20.14","20.19","-","0.13","20.17","5","20.19","94","0.00",
="00715L","期街口布蘭特正2","14,417,518","2,273","311,270,494","21.59","21.87","21.34","21.68","+","0.37","21.67","6","21.68","13","0.00",
="00717","富邦美國特別股","165,216","841","2,444,993","14.82","14.82","14.79","14.79"," ","0.00","14.79","17","14.80","44","0.00",
="00728","第一金工業30","158,740","772","3,848,494","24.14","24.30","24.14","24.22","+","0.17","24.29","2","24.30","16","0.00",
="00730","富邦臺灣優質高息","98,641","696","1,779,100","17.95","18.09","17.95","18.00","+","0.05","17.99","2","18.00","37","0.00",
="00731","FH富時高息低波","1,128,347","967","65,272,422","57.55","57.90","57.55","57.80","+","0.25","57.80","51","57.90","2","0.00",
="00732","國泰RMB短期報酬","110,000","3","4,479,800","40.68","40.73","40.68","40.73","+","0.08","40.71","34","40.87","48","0.00",
="00733","富邦臺灣中小","154,407","243","5,466,591","35.30","35.45","35.30","35.43","+","0.13","35.41","3","35.43","1","0.00",
="00735","國泰臺韓科技","101,261","11","2,823,137","27.88","27.88","27.88","27.88","+","0.30","27.77","7","27.88","1","0.00",
