"111年10月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電子通路類指數","161.15","-","0.71","-0.44","",
"資訊服務類指數","118.60","+","0.34","0.29","",
"其他電子類指數","94.17","-","0.46","-0.49","",
"建材營造類指數","337.78","+","1.10","0.33","",
"航運類指數","152.89","-","5.33","-3.37","",
"觀光類指數","100.61","+","0.32","0.32","",
"金融保險類指數","1,427.36","+","7.41","0.52","",
"貿易百貨類指數","261.20","+","5.05","1.97","",
"油電燃氣類指數","102.73","-","1.08","-1.04","",
"其他類指數","319.99","+","4.60","1.46","",
"臺指日報酬兩倍指數","21,564.11","-","81.89","-0.38","",
"臺指反向一倍指數","5,273.04","+","9.96","0.19","",
"電子類兩倍槓桿指數","19,327.02","-","114.44","-0.59","",
"電子類反向指數","4,930.62","+","14.47","0.29","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,942.62","+","80.22","2.08","",
"臺灣中小型公司治理指數","5,947.48","-","24.24","-0.41","",
"臺灣IPO指數","4,163.33","-","57.75","-1.37","",
"智慧中立指數","3,492.16","-","9.42","-0.27","",
"臺灣5G指數","6,217.31","+","28.54","0.46","",
"臺灣企業社會責任中小型指數","7,244.51","+","37.61","0.52","",
"特選臺灣電動車代表指數","5,375.42","+","58.70","1.10","",
"臺灣5G+通訊指數","4,808.81","+","2.46","0.05","",
"臺灣全市場指數","4,412.14","-","8.58","-0.19","",
"臺灣全市場半導體指數","3,795.04","-","21.34","-0.56","",
"臺灣電動車與自駕科技永續概念指數","3,489.29","+","11.51","0.33","",
"臺灣智慧移動與電動車指數","3,255.27","+","23.64","0.73","",
"特選小資高價30指數","3,616.79","-","8.42","-0.23","",
"特選臺灣綠能及電動車指數","3,897.65","-","1.63","-0.04","",
"特選臺灣智能車供應鏈聯盟指數","3,597.79","+","1.37","0.04","",
"臺灣全市場半導體精選30指數","2,977.71","-","18.06","-0.60","",
"特選臺灣高股息30指數","3,386.65","+","3.09","0.09","",
"臺灣友善環境指數","3,929.14","-","5.92","-0.15","",
"台灣永續價值指數","3,719.36","+","13.54","0.37","",
"特選臺灣IC設計指數","2,214.87","-","11.80","-0.53","",
"特選臺灣環境永續高股息指數","3,571.25","-","6.84","-0.19","",
"臺灣友善環境50指數","3,405.53","-","10.48","-0.31","",
"特選台灣策略高股息30指數","3,272.38","-","12.02","-0.37","",
"特選臺灣IC設計產業代表指數","2,559.55","-","51.68","-1.98","",
"特選臺灣綠能指數","4,348.54","+","31.00","0.72","",
"特選臺灣成長高股息指數","3,254.66","+","1.80","0.06","",
"特選臺灣智慧50指數","3,159.56","-","6.97","-0.22","",
"特選臺灣標竿PCB指數","3,161.98","+","42.41","1.36","",
"臺灣晶圓製造指數","3,448.66","+","7.45","0.22","",
"臺灣精選高息指數","3,269.90","-","22.31","-0.68","",
"臺灣多因子優選高股息30指數","4,291.47","+","3.34","0.08","",
"特選臺灣優利高填息30指數","3,898.38","+","7.51","0.19","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","22,610.84","+","233.55","1.04","",
"金融類日報酬反向一倍指數","5,372.84","-","28.19","-0.52","",
"漲升股利150指數","6,946.84","+","16.08","0.23","",
"藍籌30指數","6,237.07","-","12.14","-0.19","",
"工業菁英30指數","6,561.60","-","30.07","-0.46","",
"電子菁英30指數","6,441.85","+","15.76","0.25","",
"低波動股利精選30指數","6,187.61","+","31.85","0.52","",
"中小型A級動能50指數","12,359.72","+","8.40","0.07","",
"特選高息低波指數","6,091.78","+","16.78","0.28","",
"臺灣永續指數","6,661.84","-","7.17","-0.11","",
"特選內需高收益指數","5,428.68","+","51.63","0.96","",
"價值投資指數","4,891.19","+","1.84","0.04","",
"存股雙十等權重指數","5,945.31","-","18.02","-0.30","",
"特選大蘋果指數","5,766.43","+","27.37","0.48","",
"中小型300指數","7,538.68","+","6.04","0.08","",
"特股高息20指數","5,542.20","+","3.85","0.07","",
"臺灣500指數","6,762.78","-","10.93","-0.16","",
"臺灣勞工權益指數","6,594.43","+","38.15","0.58","",
"微波高息精選20指數","5,917.40","+","44.68","0.76","",
"特選世代行動通訊指數","5,613.40","-","32.34","-0.57","",
"智慧投資多因子30指數","4,350.45","-","16.73","-0.38","",
"臺股期貨指數","6,842.71","-","7.85","-0.11","",
"特選價值成長指數","5,365.57","-","29.81","-0.55","",
"臺灣上櫃永續指數","4,774.90","+","18.88","0.40","",
"特選台股領航指數","5,832.27","-","13.85","-0.24","",
"特選Smart多因子指數","4,815.89","-","15.56","-0.32","",
"特選ESG高股息指數","3,456.32","+","29.85","0.87","",
"特選上櫃ESG成長指數","3,458.87","+","29.49","0.86","",
"特選上櫃ESG電子菁英指數","3,486.25","+","21.81","0.63","",
"新臺灣高股息指數","3,935.51","+","5.21","0.13","",
"臺灣優息存股指數","4,330.78","+","19.69","0.46","",
"特選上櫃ESG永續高股息指數","4,978.48","+","81.62","1.67","",
"特選臺灣金融高股息存股指數","4,613.77","+","22.09","0.48","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","20,914.50","-","29.52","-0.14","",
"發行量加權股價報酬指數","27,146.98","-","51.45","-0.19","",
"臺灣公司治理100報酬指數","10,157.53","-","37.36","-0.37","",
"臺灣50報酬指數","20,451.66","-","64.05","-0.31","",
"臺灣50權重上限30%報酬指數","19,939.38","-","22.13","-0.11","",
"臺灣中型100報酬指數","22,961.25","+","68.21","0.30","",
"臺灣資訊科技股報酬指數","32,100.91","-","156.43","-0.48","",
"臺灣發達報酬指數","17,238.22","-","9.11","-0.05","",
"臺灣高股息報酬指數","15,244.53","+","24.52","0.16","",
"臺灣就業99報酬指數","12,635.00","+","31.58","0.25","",
"臺灣高薪100報酬指數","10,584.37","+","2.91","0.03","",
"未含金融電子報酬指數","28,236.13","-","81.01","-0.29","",
"小型股300報酬指數","10,045.21","-","0.88","-0.01","",
"水泥類報酬指數","301.17","+","0.07","0.02","",
"食品類報酬指數","2,797.56","+","30.61","1.11","",
"塑膠類報酬指數","404.36","-","9.05","-2.19","",
"紡織纖維類報酬指數","894.61","+","9.56","1.08","",
"電機機械類報酬指數","305.18","+","2.21","0.73","",
"電器電纜類報酬指數","136.61","+","1.17","0.86","",
"化學生技醫療類報酬指數","165.24","-","0.71","-0.43","",
"化學類報酬指數","203.91","-","0.79","-0.39","",
"生技醫療類報酬指數","88.39","-","0.41","-0.46","",
"玻璃陶瓷類報酬指數","59.48","-","0.93","-1.54","",
"造紙類報酬指數","445.94","-","0.14","-0.03","",
"鋼鐵類報酬指數","217.43","+","0.66","0.30","",
"橡膠類報酬指數","373.52","+","1.59","0.43","",
"汽車類報酬指數","488.44","+","0.97","0.20","",
"電子工業類報酬指數","1,106.85","-","3.26","-0.29","",
"半導體類報酬指數","468.83","-","3.90","-0.82","",
"電腦及週邊設備類報酬指數","252.25","+","2.09","0.84","",
"光電類報酬指數","44.72","+","0.37","0.83","",
"通信網路類報酬指數","260.07","+","1.41","0.55","",
"電子零組件類報酬指數","263.62","+","2.54","0.97","",
"電子通路類報酬指數","387.01","-","1.72","-0.44","",
"資訊服務類報酬指數","276.62","+","0.79","0.29","",
"其他電子類報酬指數","152.33","-","0.74","-0.48","",
"建材營造類報酬指數","678.79","+","2.20","0.33","",
"航運類報酬指數","244.31","-","8.52","-3.37","",
"觀光類報酬指數","139.76","+","0.45","0.32","",
"金融保險類報酬指數","2,478.41","+","12.87","0.52","",
"貿易百貨類報酬指數","405.85","+","7.84","1.97","",
"油電燃氣類報酬指數","162.61","-","1.72","-1.05","",
"其他類報酬指數","543.93","+","7.82","1.46","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,366.99","+","88.85","2.08","",
"臺灣中小型公司治理報酬指數","7,811.67","-","31.84","-0.41","",
"臺灣IPO報酬指數","4,860.60","-","67.42","-1.37","",
"智慧中立報酬指數","4,041.87","-","10.90","-0.27","",
"加權指數掩護性臺指買權價外5%報酬指數","5,930.61","-","10.97","-0.18","",
"臺灣5G報酬指數","6,950.94","+","31.90","0.46","",
"臺灣企業社會責任中小型報酬指數","8,422.10","+","43.73","0.52","",
"特選臺灣電動車代表報酬指數","6,049.49","+","66.06","1.10","",
"臺灣5G+通訊報酬指數","5,224.85","+","2.67","0.05","",
"臺灣全市場報酬指數","4,740.83","-","9.22","-0.19","",
"臺灣全市場半導體報酬指數","4,095.02","-","23.02","-0.56","",
"臺灣電動車與自駕科技永續概念報酬指數","3,792.87","+","12.51","0.33","",
"臺灣智慧移動與電動車報酬指數","3,528.74","+","25.64","0.73","",
"特選小資高價30報酬指數","3,870.25","-","9.00","-0.23","",
"特選臺灣綠能及電動車報酬指數","4,237.30","-","1.77","-0.04","",
"特選臺灣智能車供應鏈聯盟報酬指數","3,864.90","+","1.47","0.04","",
"臺灣全市場半導體精選30報酬指數","3,158.39","-","19.16","-0.60","",
"特選臺灣高股息30報酬指數","3,892.02","+","3.55","0.09","",
"臺灣友善環境報酬指數","4,166.49","-","6.28","-0.15","",
"台灣永續價值報酬指數","3,889.99","+","14.17","0.37","",
"特選臺灣IC設計報酬指數","2,400.68","-","12.79","-0.53","",
"特選臺灣環境永續高股息報酬指數","4,010.14","-","7.68","-0.19","",
"臺灣友善環境50報酬指數","3,598.20","-","11.08","-0.31","",
"特選台灣策略高股息30報酬指數","3,754.19","-","13.78","-0.37","",
"特選臺灣IC設計產業代表報酬指數","2,774.07","-","56.01","-1.98","",
"特選臺灣綠能報酬指數","4,552.44","+","32.45","0.72","",
"特選臺灣成長高股息報酬指數","3,724.51","+","2.05","0.06","",
"特選臺灣智慧50報酬指數","3,376.96","-","7.44","-0.22","",
"特選臺灣標竿PCB報酬指數","3,301.39","+","44.29","1.36","",
"臺灣晶圓製造報酬指數","3,628.40","+","7.84","0.22","",
"臺灣精選高息報酬指數","3,688.93","-","25.18","-0.68","",
"臺灣多因子優選高股息30報酬指數","4,637.86","+","3.61","0.08","",
"特選臺灣優利高填息30報酬指數","4,243.50","+","8.18","0.19","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","9,333.69","+","21.60","0.23","",
"藍籌30報酬指數","7,939.40","-","15.45","-0.19","",
"工業菁英30報酬指數","8,391.78","-","38.45","-0.46","",
"電子菁英30報酬指數","8,021.47","+","19.62","0.25","",
"低波動股利精選30報酬指數","8,035.95","+","41.37","0.52","",
"中小型A級動能50報酬指數","14,643.54","+","9.94","0.07","",
"特選高息低波報酬指數","8,457.75","+","23.30","0.28","",
"臺灣永續報酬指數","8,478.92","-","9.12","-0.11","",
"特選內需高收益報酬指數","6,930.38","+","65.92","0.96","",
"價值投資報酬指數","6,551.01","+","2.47","0.04","",
"存股雙十等權重報酬指數","7,509.53","-","22.75","-0.30","",
"特選大蘋果報酬指數","6,907.65","+","32.79","0.48","",
"中小型300報酬指數","8,807.74","+","7.06","0.08","",
"特股高息20報酬指數","6,485.04","+","4.50","0.07","",
"臺灣500報酬指數","7,889.88","-","12.74","-0.16","",
"臺灣勞工權益報酬指數","7,922.06","+","45.84","0.58","",
"微波高息精選20報酬指數","6,969.19","+","52.63","0.76","",
"特選世代行動通訊報酬指數","6,282.56","-","36.20","-0.57","",
"智慧投資多因子30報酬指數","5,028.30","-","19.34","-0.38","",
"特選大蘋果報酬正向兩倍指數","9,841.39","+","92.99","0.95","",
"特選大蘋果報酬反向一倍指數","8,275.85","-","39.66","-0.48","",
"特選價值成長報酬指數","6,409.66","-","35.62","-0.55","",
"臺灣上櫃永續報酬指數","5,360.00","+","21.19","0.40","",
"特選台股領航報酬指數","6,603.97","-","15.68","-0.24","",
"特選Smart多因子報酬指數","5,268.04","-","17.02","-0.32","",
"特選ESG高股息報酬指數","3,826.34","+","33.04","0.87","",
"特選上櫃ESG成長報酬指數","3,683.15","+","31.40","0.86","",
"特選上櫃ESG電子菁英報酬指數","3,736.20","+","23.38","0.63","",
"新臺灣高股息報酬指數","4,275.37","+","5.66","0.13","",
"臺灣優息存股報酬指數","4,552.50","+","20.70","0.46","",
"特選上櫃ESG永續高股息報酬指數","5,148.24","+","84.41","1.67","",
"特選臺灣金融高股息存股報酬指數","4,769.57","+","22.85","0.48","",
"111年10月12日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","175,115,372,166","2,537,667,137","1,365,248",
"2.台灣存託憑證","27,160,442","7,323,659","1,748",
"3.受益憑證","0","0","0",
"4.ETF","12,868,486,160","848,871,144","236,111",
"5.受益證券","278,355,113","15,468,248","104",
"6.變更交易股票","8,352,259","1,556,623","746",
"7.認購(售)權證","1,820,431,750","1,796,980,000","59,912",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","10,103,010","2,355,000","278",
"14.創新板股票","622,900","7,000","6",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","175,124,347,325","2,539,230,760","1,366,000",
"總計(1~15)","190,128,883,800","5,210,228,811","1,664,153",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,927(8)","448(5)",
"下跌(跌停)","4,669(68)","430(5)",
"持平","607","83",
"未成交","15,878","4",
"無比價","1,678","1",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"111年10月12日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","14,465,314","24,580","1,447,866,459","100.40","100.70","99.55","100.20","-","0.50","100.20","1","100.25","119","0.00",
="0051","元大中型100","32,937","199","1,647,889","50.20","50.30","49.83","50.20"," ","0.00","50.25","2","50.35","15","0.00",
="0052","富邦科技","697,351","627","58,007,043","83.45","83.80","82.80","83.40","-","0.55","83.35","2","83.40","39","0.00",
="0053","元大電子","5,986","969","291,627","48.84","48.99","48.75","48.99","-","0.19","48.84","1","48.93","1","0.00",
="0055","元大MSCI金融","157,559","324","3,324,002","21.15","21.24","21.00","21.17","+","0.02","21.19","2","21.20","3","0.00",
="0056","元大高股息","73,354,089","35,252","1,888,749,158","25.83","25.91","25.62","25.82","-","0.03","25.81","203","25.82","3,093","0.00",
="0057","富邦摩台","4,874","869","348,574","71.60","71.95","71.50","71.95","-","0.20","71.55","20","71.85","15","0.00",
="0061","元大寶滬深","322,671","478","5,685,460","17.83","17.86","17.57","17.62","-","0.18","17.57","74","17.62","51","0.00",
="006203","元大MSCI台灣","8,376","1,149","411,550","49.25","49.33","49.14","49.30","-","0.31","49.32","1","49.36","1","0.00",
="006204","永豐臺灣加權","23,528","939","1,599,727","68.20","68.20","68.00","68.00","-","0.30","67.95","10","68.10","10","0.00",
="006205","富邦上証","344,146","205","10,247,372","30.06","30.13","29.63","29.73","-","0.36","29.73","5","29.75","1","0.00",
="006206","元大上證50","197,723","1,024","5,628,475","28.77","28.77","28.38","28.43","-","0.54","28.46","10","28.49","2","0.00",
="006207","FH滬深","644,780","789","14,985,831","23.65","23.65","23.10","23.17","-","0.41","23.16","22","23.17","47","0.00",
="006208","富邦台50","5,521,697","8,169","317,779,408","57.80","57.85","57.20","57.55","-","0.35","57.55","28","57.60","317","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.69","5","6.74","2","0.00",
="00631L","元大台灣50正2","8,679,931","3,641","681,093,248","78.85","79.40","77.55","78.60","-","0.25","78.60","31","78.65","1","0.00",
="00632R","元大台灣50反1","224,225,536","10,074","1,465,468,119","6.51","6.58","6.49","6.53","+","0.01","6.52","20,683","6.53","2,016","0.00",
="00633L","富邦上証正2","8,904,269","2,267","333,146,707","38.50","38.62","36.77","37.23","-","1.08","37.23","212","37.25","5","0.00",
="00634R","富邦上証反1","2,262,812","178","10,946,268","4.79","4.88","4.77","4.86","+","0.06","4.85","8","4.86","693","0.00",
="00635U","期元大S&P黃金","258,375","82","5,641,522","21.85","21.89","21.80","21.86","+","0.03","21.85","102","21.86","1","0.00",
="00636","國泰中國A50","484,137","635","9,974,233","20.98","20.98","20.42","20.51","-","0.29","20.51","49","20.52","1","0.00",
="00636K","國泰中國A50+U","200","2","1,290","6.45","6.45","6.45","6.45","-","0.07","6.41","2","6.46","2","0.00",
="00637L","元大滬深300正2","95,777,720","12,364","1,411,848,021","15.14","15.18","14.41","14.59","-","0.46","14.59","1,434","14.60","37","0.00",
="00638R","元大滬深300反1","5,390,000","223","56,231,820","10.24","10.48","10.21","10.44","+","0.17","10.44","789","10.45","559","0.00",
="00639","富邦深100","533,944","789","6,417,942","12.15","12.15","11.97","12.03","-","0.12","12.03","89","12.05","6","0.00",
="00640L","富邦日本正2","219,000","37","5,771,130","26.37","26.45","26.23","26.29","+","0.06","26.27","1","26.30","70","0.00",
="00641R","富邦日本反1","752,131","119","7,601,410","10.11","10.14","10.07","10.14","+","0.02","10.13","5","10.14","206","0.00",
="00642U","期元大S&P石油","3,572,310","649","66,736,905","18.76","18.76","18.60","18.69","-","0.42","18.68","6","18.69","199","0.00",
="00643","群益深証中小","664,596","529","9,488,140","14.38","14.43","14.09","14.12","-","0.25","14.12","80","14.13","10","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.18","2","3.24","1","0.00",
="00645","富邦日本","63,786","647","1,588,508","24.97","24.97","24.89","24.89","+","0.02","24.89","4","24.90","1","0.00",
="00646","元大S&P500","461,810","401","16,357,606","35.44","35.52","35.36","35.48","+","0.06","35.47","2","35.48","79","0.00",
="00647L","元大S&P500正2","151,401","79","6,839,622","45.28","45.48","44.98","45.37","+","0.18","45.36","2","45.37","119","0.00",
="00648R","元大S&P500反1","5,199,000","350","43,009,340","8.25","8.29","8.24","8.26","-","0.02","8.25","1,306","8.26","67","0.00",
="00650L","FH香港正2","10,591,710","1,396","109,432,446","10.55","10.62","10.18","10.25","-","0.44","10.24","15","10.25","329","0.00",
="00651R","FH香港反1","836,410","121","8,867,556","10.80","10.80","10.44","10.61","+","0.24","10.61","4","10.62","100","0.00",
="00652","富邦印度","66,404","850","1,924,165","29.01","29.10","28.93","28.93","-","0.10","28.92","3","28.93","1","0.00",
="00653L","富邦印度正2","100,129","62","4,155,315","41.50","41.79","41.29","41.29","-","0.76","41.27","50","41.29","1","0.00",
="00654R","富邦印度反1","1,009,265","160","8,539,686","8.52","8.52","8.41","8.45","-","0.01","8.45","156","8.47","1","0.00",
="00655L","國泰中國A50正2","4,849,438","1,012","126,837,383","27.09","27.09","25.78","26.10","-","0.76","26.10","279","26.11","10","0.00",
="00656R","國泰中國A50反1","765,010","88","7,011,092","9.07","9.25","9.07","9.23","+","0.18","9.18","360","9.20","150","0.00",
="00657","國泰日經225","11,916","908","365,744","30.76","30.81","30.76","30.81","+","0.05","30.68","30","30.76","10","0.00",
="00657K","國泰日經225+U","200","2","1,932","9.66","9.66","9.66","9.66","+","0.02","9.62","2","9.65","2","0.00",
="00660","元大歐洲50","3,182","984","76,429","24.36","24.39","24.36","24.39","-","0.12","24.37","20","24.47","20","0.00",
="00661","元大日經225","1,553","945","50,678","--","--","--","--"," ","0.00","33.11","10","33.24","51","0.00",
="00662","富邦NASDAQ","766,022","433","34,049,317","44.57","44.57","44.34","44.50","-","0.23","44.50","1","44.51","10","0.00",
="00663L","國泰臺灣加權正2","117,000","40","8,486,150","72.75","73.20","71.50","72.50","-","0.25","72.45","160","72.60","200","0.00",
="00664R","國泰臺灣加權反1","12,821,609","823","94,626,399","7.36","7.43","7.34","7.38","+","0.02","7.37","1,053","7.38","702","0.00",
="00665L","富邦恒生國企正2","13,506,900","1,454","89,916,776","6.89","6.94","6.55","6.58","-","0.34","6.57","458","6.58","250","0.00",
="00666R","富邦恒生國企反1","398,000","85","7,427,880","18.54","18.75","18.33","18.74","+","0.47","18.71","100","18.74","158","0.00",
="00668","國泰美國道瓊","26,747","332","905,955","33.89","33.94","33.83","33.88","+","0.27","33.87","68","33.88","6","0.00",
="00668K","國泰美國道瓊+U","200","2","2,126","10.63","10.63","10.63","10.63","+","0.07","10.62","2","10.64","2","0.00",
="00669R","國泰美國道瓊反1","13,610,760","698","125,329,827","9.22","9.23","9.18","9.21","-","0.07","9.20","65","9.21","466","0.00",
="00670L","富邦NASDAQ正2","4,590,174","1,473","227,833,528","49.65","49.98","49.25","49.78","-","0.18","49.77","13","49.78","17","0.00",
="00671R","富邦NASDAQ反1","21,088,363","1,197","143,528,304","6.80","6.83","6.78","6.80"," ","0.00","6.79","5,112","6.80","246","0.00",
="00673R","期元大S&P原油反1","40,745,920","3,713","342,134,720","8.38","8.43","8.35","8.40","+","0.14","8.39","419","8.40","489","0.00",
="00674R","期元大S&P黃金反1","2,269,001","310","32,180,155","14.20","14.22","14.13","14.17","-","0.03","14.17","7","14.18","186","0.00",
="00675L","富邦臺灣加權正2","1,790,519","810","56,439,488","31.69","31.89","31.13","31.60","-","0.11","31.60","20","31.63","10","0.00",
="00676R","富邦臺灣加權反1","17,999,679","681","72,768,580","4.04","4.07","4.02","4.04"," ","0.00","4.04","494","4.05","3,378","0.00",
="00678","群益NBI生技","377,216","789","9,369,360","24.83","24.86","24.79","24.86","+","0.23","24.82","45","24.88","6","0.00",
="00680L","元大美債20正2","803,036","107","9,066,043","11.30","11.39","11.25","11.31","+","0.12","11.30","8","11.31","37","0.00",
="00681R","元大美債20反1","261,000","61","5,016,940","19.26","19.28","19.15","19.22","-","0.08","19.20","77","19.22","1","0.00",
="00682U","期元大美元指數","290,066","106","6,560,464","22.62","22.66","22.57","22.60","-","0.05","22.59","18","22.63","36","0.00",
="00683L","期元大美元指正2","1,755,017","400","45,637,061","26.00","26.10","25.88","25.96","-","0.08","25.96","77","25.98","18","0.00",
="00684R","期元大美元指反1","45,000","15","669,010","14.87","14.89","14.83","14.87","+","0.02","14.86","2","14.87","11","0.00",
="00685L","群益臺灣加權正2","63,000","27","1,768,690","28.15","28.35","27.68","28.13","-","0.03","28.02","10","28.09","10","0.00",
="00686R","群益臺灣加權反1","1,928,000","97","8,479,380","4.39","4.42","4.37","4.39"," ","0.00","4.38","201","4.39","201","0.00",
="00688L","國泰20年美債正2","368,000","44","4,126,810","11.13","11.27","11.13","11.21","+","0.13","11.21","3","11.22","150","0.00",
="00689R","國泰20年美債反1","63,000","9","1,258,250","20.03","20.03","19.94","19.98","-","0.10","19.97","106","19.99","1","0.00",
="00690","兆豐藍籌30","121,363","971","3,018,873","24.97","24.97","24.82","24.89","-","0.63","24.85","2","24.86","10","0.00",
="00692","富邦公司治理","4,820,779","2,896","121,135,016","25.26","25.27","24.98","25.15","-","0.16","25.15","23","25.16","10","0.00",
="00693U","期街口S&P黃豆","126,017","54","3,148,892","25.04","25.04","24.92","24.99","-","0.11","24.98","10","25.00","10","0.00",
="00700","富邦恒生國企","205,214","211","2,304,550","11.39","11.39","11.18","11.19","-","0.30","11.19","28","11.20","6","0.00",
="00701","國泰股利精選30","1,340,655","535","29,623,540","22.10","22.21","22.01","22.12","+","0.02","22.11","29","22.12","1","0.00",
="00702","國泰標普低波高息","114,630","597","2,311,711","20.15","20.23","20.13","20.22","+","0.25","20.20","10","20.21","30","0.00",
="00703","台新MSCI中國","111,652","485","1,548,481","14.13","14.13","13.80","13.80","-","0.40","13.79","48","13.80","1","0.00",
="00706L","期元大S&P日圓正2","1,349,049","267","11,802,480","8.78","8.78","8.73","8.75","-","0.03","8.74","88","8.75","135","0.00",
="00707R","期元大S&P日圓反1","13,000","4","340,460","26.18","26.22","26.18","26.22","+","0.20","26.20","3","26.22","23","0.00",
="00708L","期元大S&P黃金正2","412,001","85","8,841,650","21.41","21.55","21.32","21.47","+","0.09","21.45","50","21.47","5","0.00",
="00709","富邦歐洲","65,511","15","1,269,427","19.41","19.41","19.32","19.40","-","0.06","19.38","1","19.41","20","0.00",
="00710B","FH彭博非投等債","167,339","83","2,983,037","17.75","17.85","17.75","17.85","+","0.08","17.84","48","17.85","19","0.00",
="00711B","FH彭博新興債","105,001","189","1,591,817","15.25","15.25","15.16","15.16","-","0.10","15.14","10","15.15","1","0.00",
="00712","FH富時不動產","6,602,519","1,811","61,231,225","9.29","9.32","9.23","9.29","+","0.49","9.29","91","9.30","184","0.00",
="00713","元大台灣高息低波","2,241,883","1,566","80,847,126","36.06","36.20","35.80","36.10"," ","0.00","36.10","18","36.12","5","0.00",
="00714","群益道瓊美國地產","265,228","240","4,782,568","18.00","18.05","18.00","18.03","+","0.23","18.03","54","18.05","43","0.00",
="00715L","期街口布蘭特正2","15,112,405","1,752","282,912,903","18.80","18.87","18.58","18.72","-","0.78","18.71","12","18.72","42","0.00",
